unit_id,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,true_m_main,true_m_secondary,true_m_null,true_g,d_main,d_secondary,d_null,outcome
30,-0.1525225324523588,0.3833938643534951,0.9998242469102946,-1.0585360819784093,-0.12500903031957764,1.4814555476589732,-0.7435882288125641,-0.8222500172903203,0.20230619183119358,0.8443851904853201,0.01142605556065933,1.3289605904369892,-0.2698728712767289,-0.1131473943387537,-0.020301846031687526,-0.8533741214653602,-0.7478405918128235,-0.7076057691360687,0.5797877092309144,-1.5907361401046827
31,0.8567939825665268,0.8418200668900618,0.5541165013240933,2.327653100346085,-0.2051616888660442,-2.003522292066514,1.604254361517141,-0.45769943095682564,0.10788044434303304,1.309550684860527,-1.6022595410589253,-1.2516472141061394,0.1363160250106825,0.405907782386456,0.561184920406927,1.4685696913332342,-0.9521717986161091,0.168423539921619,2.4286588930415434,1.5633133241344064
32,-1.6012779371188537,-0.7941362900254239,0.43963660601699356,0.524187842812771,0.27627417932855375,-1.4127658838923665,-2.310103436632644,0.054353585390382264,-0.47177603363833576,0.45938577171661177,0.7019536262212701,0.13824143205868192,-0.5878574103954318,0.38928583156894997,-0.2757883262555393,-1.6831003879231654,-1.5121168212120788,-0.20293333234575267,-1.1630800384163618,-3.3721536476053036
33,0.7601330853758538,0.22921137411506842,0.5300647056014667,-0.7046732628698824,-0.17961141383145854,0.19677609665695725,0.8205284754174188,-0.3937411722245721,0.5211672557321126,-0.265838791915379,-0.11754216732813036,0.829519042024073,0.32847301881319313,-0.531182532883458,0.006704485553985437,0.2008490012005228,-0.09829130351534232,-0.6127486533140439,2.125132996747963,2.4532108890362405
34,-1.993060371054156,-1.296472328074761,-1.4821853974428207,-2.3336161198483047,-0.6782644401551767,0.7494338997277404,-0.28488406638257474,0.19779008194185213,1.0892174967107926,1.3276861322676916,-0.06913793472613955,1.3535858895693973,-0.8129001794336244,-0.3815314736759705,-0.009283086165135124,-2.300447617372605,-3.244248737344236,0.9266126198300788,0.37641939980342887,-5.6451386323127934
35,0.09212665843410921,-0.8373982238274621,-0.5944003521987352,-1.4805365125650163,-0.8881338537336524,-0.35801668807442916,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.39282746825991893,-1.0405439391575344,0.47469708846320197,0.2126085138447199,-0.8574104258313482,0.5157188006031121,-0.12120614026495846,-0.020723827330876604,1.6156053780921265,0.08249102868285485,1.58760317459037
36,-0.1310866506877266,-1.8309058258475304,0.9282969915684843,-0.605000712808731,-0.5339002383735546,-1.06975241128969,-0.6542832766875555,0.4278904406949172,-0.18924434093640552,0.32866200228248105,0.3619218539288437,1.320661655528167,0.5469302922516653,-0.53061246402047,-0.027275386693733764,-1.4661686337702304,0.03895605501014854,0.21502673968018848,-0.920564771301988,-0.5685133094221975
37,-0.3427861508643793,-1.4768578168457318,1.067222416571983,-0.3314881720972547,1.114592444577377,0.3833771131824704,-0.13113753020334493,0.3487758940462951,1.9510125601262995,2.076980529053753,0.0693811351327787,0.1601905933170753,0.6079899251351406,0.032936037506304056,-0.0010339122551782376,-1.451799273860765,1.3980010237469727,1.1209298044780753,-0.22432098666345296,-0.24920726279671612
38,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.0729834359912918,-1.1173841129896078,-0.458675284939333,-0.2931915866487618,1.9372311624295169,1.0467901498782808,-0.5441456727041953,-0.18617173305173884,-0.22107125284184698,1.4697708882351064,1.1722818087728866,-2.141450064122234,1.3517861819933854
39,1.1059933699072981,-0.9620911163416273,0.34770845245095694,-0.4070782363503251,-0.28436383804009513,0.18532564941538202,0.6191711169753933,-0.33925848388401536,1.0638515327343585,-1.141938226142404,0.006339062362268442,2.5976737265958323,0.9915597008730107,-0.48900571679350646,-0.3173237283802739,0.057727664898540865,0.28392226977371393,-0.24013464002704943,-0.7325681974390613,1.2516879941394472
40,0.2230797426252751,1.4332145066061728,0.09152017817320818,0.5807770953297967,-0.056783194392691534,-0.17040758116420443,-0.7794823967254196,0.4303013589575532,-0.8515371891857679,0.6655852363134291,1.08528700444591,0.36653140723722993,-0.45079459594584237,0.18086272958626473,0.1475280057547555,1.1402714444723505,-0.9093453553717492,1.7511136031981347,-0.11539923810085623,1.1637150981440032
41,-0.28624873355569186,0.4539655793086961,-0.3086730555464126,0.9355471254651493,-1.8314060842151236,-0.3356073681186462,-1.9908119951239978,-1.495060830227205,1.3638622298139094,0.895184981971686,-0.7194802332847904,-1.502503456040897,-0.7196166886999182,0.46974634076962063,-0.49189784859324415,0.02835195511110311,-0.9542347272208159,1.2621474731600237,-1.5663114977056638,-0.019844682460429308
42,-2.964528837841651,-0.5434955079326346,2.4204150122474024,0.4348842714636474,-0.5595722860494895,0.46508020950030626,-1.5609583529944429,-0.29732336269763543,0.09947747301573849,-0.08610065182104851,0.7908061216900806,0.34464522623605237,-1.6732335567418346,1.2230708394593957,-0.349307295566246,-3.555402388373914,-0.18727700226598554,1.3670581987709676,0.39853789933811384,-4.763470554897321
43,0.668326018107997,-0.6883722822307594,0.8978154084105481,1.6289369476239914,-0.9701495196514126,-0.8876956557145598,1.3357843363202329,-0.19134398669506028,1.403821392066557,-0.4425357118921839,1.4550455762707113,0.13148581680545218,0.48231461982681945,0.3920467544509567,-0.10211455352770162,0.27219359762023093,-0.33999006062962245,0.7423877889024246,-0.3208808413170888,0.922276697158801
44,0.2582288233226952,1.5647180216699044,-0.36177047744417123,-0.9411220959249583,-0.44856420802835434,0.4523339506431387,-1.5657590721805144,0.6374709026511215,-0.5387713176177432,1.1478126607335635,-2.3942603049004716,-0.7865657751041687,-0.5606627562800155,-0.4349462072985031,0.024164981234158472,1.0106813573560696,-1.2804234212306695,-2.2563631706663276,-0.6116295633802693,-0.9978086465918796
45,-1.686468151234102,-0.8262294663639526,0.24766590110894313,-0.1792266254497549,-0.25337756894801494,-0.1591848713800608,0.20338824061994343,-1.0085360419431078,0.7068496408990508,0.6626659703854839,0.385037937656101,0.5565334427512632,-0.7320646179844831,0.3765309148003379,0.03184091402127531,-2.1672576127335383,-1.8606487696016338,0.6686501752464877,-0.2934930210472682,-3.790923826115406
46,0.2964180008086595,2.0350733027310675,-0.0870941710525099,-0.30708321833457675,-0.7535275803573779,-1.0322626705778368,-1.2444717876010754,-0.8887973132309185,-0.07068038165207131,0.3342951284977145,0.051142058552161786,-0.765535277429713,-0.7868840366787069,-0.5005326770543455,-0.16789925549025791,0.9751844266253625,-2.2689235161148917,-2.0442801975006417,0.187208217825589,-1.8527733153057415
47,0.9001845640199633,0.7394126723009475,-0.159648307422017,-0.652916144664712,0.5484279208297995,0.18797358748610446,-1.4481272594150476,-0.0679802559844049,0.26203581207438104,-0.8996947864877538,0.189843392837443,-1.4548224852577891,0.3540312536575589,-0.5495200446668189,-0.5219715715954365,0.9408434029397362,0.6610348772830537,-2.1747891962779264,-0.4487503611284423,0.21400543477347334
48,1.3361861000121709,1.2479499850594318,-0.25251733430296475,0.36345433783907316,-2.409921965799875,-1.1563476602653329,-0.2937789201521298,-1.0721330214268592,0.7143964826306588,1.997296530747994,-1.176614719429302,-0.8374634040851927,-0.17945272717644517,-0.5082155761504479,0.19782422559304105,1.6349338522556456,0.02345060389676476,-0.315336887125223,-0.5031508624945367,0.9245803530625859
49,0.23544836830993032,1.6111161484996208,-1.2223743125399031,0.24903612230694197,1.8212988508131087,-1.6517591481792673,-1.281069206845832,-0.42360660646083825,-0.520588412855411,0.8126012877536446,0.24165971982083806,-1.7749620596421283,-0.1389176682512684,-0.35905623638432493,0.010424098752644745,1.451675678990589,1.1438441845840837,-1.473134831584379,0.13607757279308882,1.6907236577225924
50,0.5154104029008109,-0.5775388873556505,1.274447216941239,-0.6275875364369197,-0.6366152831022357,0.5411316108045314,0.7629264823369366,0.4480993639362036,-1.6855973173848082,0.5380344399282511,-1.034308051674399,0.2352761115882635,0.4129387400622996,-0.3331339863875702,0.5973116479299991,-0.46247142808069713,1.454347747789229,-0.3402477376909479,0.5466356903637417,0.37456165942930786
51,-1.4237344353990602,0.44632214754306365,-0.8065989043073726,-1.2826346502605217,0.7138201364823995,0.2416445216767513,-0.6139768013928971,1.4511788490210642,-0.44065242156974244,0.03210767397093466,0.2689134476786009,-0.6196659341286136,-0.8900054929601817,-0.15378586409135497,-0.02824334117044401,-0.6151825956476578,1.5071112215716262,-0.015351344741490192,-1.1677075643192565,3.065550081833498
52,0.47113629339992935,-0.5334523471647244,-0.4116383222162092,1.362642639803341,-1.040586052512433,-2.41278033092949,1.6109369950118944,2.549327952607003,-0.40526926544933184,-1.9368380406201853,-0.31048397619594376,-0.2862229498406692,0.28794550440336075,-0.06321465085068079,0.015873643968208173,1.3209629701168182,0.2140727368622649,0.11983494996645411,-0.2726310495390524,2.500832163307577
53,-0.18992384102225704,-1.1133880419218483,0.5795611424764774,0.5245073752860862,-1.4944056198193065,0.6991967316948878,2.052684981945891,0.17196033243705985,-0.33732516206850605,-0.1420032144075213,0.6152567669685612,-1.7306716055072182,0.032519788191523846,0.4940300228734421,0.4496013859213752,-0.7401152550742298,-0.22800977560468322,-0.4100913841686593,1.0289396563422633,-2.1211350775265108
54,0.16439070297730224,-0.3904639494628101,1.8478250129560454,-0.17417273380495787,1.6678876111195198,-1.1037406977820072,0.5872591668027922,0.3194002637912288,-0.8690472478647824,0.17739611463694044,1.2125188368316004,-0.3237917042866007,0.5883975237954093,-0.41233875224117145,0.32674050586090303,-0.7752511717256616,-0.71182882133795,0.48634363024002736,0.8988787657574113,0.7680706428052431
55,-1.6919626491697632,-0.01756282647744591,-0.9024230947925126,-0.3423409386638824,-0.08158776968512098,-1.7056522160155172,-1.615658339320678,0.48206683552552526,-0.5227186961696804,-2.564744341820567,0.7848440366081351,0.27236975527423984,-1.0244700128479038,-0.08999472858489149,-0.731536796994313,-0.983567867375312,-0.3278918453715782,-0.17922996505097044,-0.9615011293977067,-1.8249698084561397
56,-0.713874824036484,-1.3168302110582415,0.8358078963143372,0.3493506225604296,2.3826022826840734,0.42018859872493736,0.3877031412620148,-0.16692793010856513,0.816775867200791,0.6250852012481537,1.251725008565195,-0.5213229186372847,0.5749276465382209,0.49388490817239433,0.03920249506187552,-1.5007649190430554,0.6934618879845598,0.9349605883435563,0.7159752898478522,-0.3571153988396108
57,-0.4354074729439623,-0.4791031709119801,0.7908017211789892,1.498374440296732,-0.45884049314930064,-0.42477372779309125,0.3140772238697992,-0.24576150001290142,0.95205365313989,-2.2517772906190467,-0.8267050469168946,-0.7824163339614458,-0.16137131403144545,0.773616030083282,-0.5779507439778275,-0.5161262951969614,0.48989499097923794,-0.42282358386371466,-1.5579062409624491,0.6809152779749249
58,-2.320356012386145,-0.9636384443688041,-0.9151561158459262,-0.20110465451883033,1.1129658916602636,-0.24506065119070236,-1.0308137202711538,-0.056954541213528984,1.0491736214413494,-0.9759588161149049,-0.9105748839214486,0.5585489592742234,-0.7841650513521126,0.5342893136587527,-0.6111892315654817,-2.0466116174139786,-1.9232892705905125,0.3559617568627657,-1.5601770697588075,-5.779706641313862
59,-0.22153611573080054,0.6474846907094743,-0.013646791795296761,0.701663648089567,-1.0350781140406409,-0.01208465078826744,-0.21069001436315682,-1.2158909241041307,-1.5634779478686884,0.6857490352746618,-0.3509523822179781,-1.0222802816473295,-0.5989311685303982,0.4142714960669568,0.4077073937560387,0.05849853288905288,-0.24732697950369853,1.5115659793370768,0.15645243046235807,0.2543503971460699
60,-0.09617893692333225,1.1280188573493026,-2.280737845371923,-1.4966386899033264,-0.9228864418952676,1.461178866720329,0.2825869829192965,0.7673172404612268,-1.1401609191262305,-1.1195358752705262,0.4478137167227104,0.05827433093544655,-0.6934921934727739,-0.35417094719458125,0.06064240535500018,1.1421991204290636,-0.4882925755188321,0.6160066846141201,1.5582085414421356,0.357775702019418
61,0.5487388188641266,-0.18767099092845213,0.278143726454627,0.15811908490510918,0.7777673890849254,0.8070082819444706,-1.6198719943917699,-2.2472685553408556,1.0017453976515072,1.1877250932619365,-1.0206230195133374,-1.8598354065456286,0.5598651655068418,0.11618996727943429,-0.28677845975626814,-0.28048334431845673,0.6989002054005286,-0.6811027156449596,-0.12352683321806243,0.3170007185859748
62,0.09903482100720092,0.9308382263505294,1.7975945224343146,0.516297572101451,-0.37171669658569495,-0.8931306215848627,0.011451291670654416,-0.2992647038852564,-1.0150679057288161,2.0487556508632867,1.785168402072131,1.1360486835554284,-0.3872577372530302,0.00515568435234956,0.6150549696525515,-0.09431774333357928,-1.0705236454435543,-0.5404025062224959,0.3396891599867794,-1.0379728333118143
63,-0.9208503978091276,0.8550193242972788,0.6396264094979018,0.44254562420405297,1.2496652670437771,0.6353711428612774,0.7400142363043355,0.6369062833722101,0.3407914080021059,-1.7836111297141835,0.08362107741055723,-0.5561919588491252,-0.6445849149956326,0.6563707171600841,-0.2768776602823908,-0.27303096179355507,0.5447397335577657,-0.3323160129037347,1.267260340924256,0.044907200625178556
64,-1.2798409576400205,1.681816619300824,1.7289953408857035,1.359220600295612,0.2552134168558746,1.3506251209526567,0.012053180601825543,0.20279727689777938,-1.093471370461983,0.39699130449884,0.0603859284244171,-1.3026521168344645,-1.3895885389331668,1.4012188676779762,0.3005031711125297,-0.4160970935027575,0.6607190400448446,0.7448059494170944,0.013564735908991266,0.4561373256007918
65,-0.051197111816596905,-0.07972956385680847,1.79756116664464,0.8942133285134095,0.011445439091466015,0.248787309801083,0.044212378104198057,-0.20291398479554773,-1.0824271973882869,-0.15105187760692926,-0.7460982566525134,-1.2503155389231464,0.0034626462710584537,0.5246626252519546,0.19511753957711114,-0.5823114356844019,-1.106881380026557,-0.8744049154545743,2.4298507768631055,-1.017543655030072
66,0.5112218145475347,0.39126465993323495,-1.786707511368078,-0.12268463749512722,0.9957013858999235,1.0592237388963208,1.0258368428852387,0.0389132069014598,-0.8450453279691511,-1.0836988273580606,0.3446049047503575,0.379280034365163,0.3493675019352115,0.05009707161225621,0.15743666869926587,1.292215696628703,1.0698114815281694,-0.0880788007962178,-0.3538464549214798,2.6238776481326127
67,1.2873311116050654,1.0999796503420836,-0.1322286565311721,-1.2442058788608694,-0.31910659701089783,0.21723119481052466,-0.2020832453894041,-0.5778941080776558,0.2528848149698989,-0.5039577414106104,-0.628066083725374,0.31145283430343956,0.26858548742402627,-0.9539944742093233,-0.1917851603539827,1.115010886389888,-2.609264663916363,-0.32085607602647925,-1.2035138896052837,-1.5972140016864478
68,-0.4019925801292048,0.24410438897835213,0.2732040228521227,-1.1394290010915746,-0.4812411238654122,1.4377769399164624,-1.1620795127342871,-2.116654448970531,-1.8618451532425115,0.029109946576669203,0.03091727803269891,-0.11761085542512094,-0.43508552844194615,-0.08967249152791029,0.14577511741697877,-1.179815791325142,0.2335244210405123,-0.8747253553289889,-0.0205868574348968,-1.1920471887225355
69,1.2141898289285016,-2.672834433102938,0.3959338744308236,1.5614382018035733,-1.127780764891714,-0.3798065117898951,-0.7528919172286209,-0.8943460460775288,-0.32626200502304,1.4274852836845047,1.8373866754875203,-0.3359392250401477,1.5720915176199333,0.32151052427576243,0.20017107429578476,-0.27859395415930727,-0.2980630989218216,0.2309042416145855,-0.048913186541232306,1.363138853175653
70,1.9050602140644701,0.035576476984624864,1.753691026701081,-0.09329864965349177,0.1310578260461443,0.36547447264283456,3.1788536793675353,0.8512855748447891,-0.7072645299514636,0.9689978702758579,-0.3618325370843415,-0.48975018290120914,1.155017102854061,-0.5267987708853783,0.9710232159189713,1.0251917978786058,0.630049754954803,-0.747297178516735,0.16330323956968829,1.491631799484984
71,0.9086013598921112,0.031085587771152785,0.2785759145118061,0.013985221865292462,0.3365831266054347,0.4249658974361492,-1.9369669327054153,0.6665726686095336,-0.9820194198303006,-1.4422991355594112,-0.05841124385868244,0.08398100331445427,0.6000432061478925,-0.15934632267594978,-0.47944932968690523,0.8018322497065141,-0.712981455606358,0.8957724089222694,2.1225247484715317,-0.02250012685052788
