engagement_score,need_intensity,content_fit,recent_activity,price_sensitivity,tenure_signal,novelty_appetite,seasonality_signal,encouragement,feature_exposure,weekly_value,compliance_type,true_instrument_propensity,true_p_complier,true_p_always,true_p_never,true_r0,true_r1,true_g0,true_g1,true_mu0,true_mu1,true_tau,latent_compliance_factor,potential_d0,potential_d1
-0.38235645046791567,0.2506505498829739,-1.063111704919622,-1.0468362159236777,-1.9572278146894229,-0.028344247724271864,0.9472166828226635,-0.3567143204291217,1,1,3.6375737000222728,always_taker,0.5212179254858125,0.6375517710378314,0.15446734881437896,0.2079808801477896,0.15446734881437896,0.7920191198522104,1.2725739567393002,2.2018926752192702,1.0474167143501811,2.5050531929802835,1.4576364786301026,0.9058997408741547,1,1
1.3964530866462435,0.19785485277357148,-0.036412487563218514,0.517253892693522,0.48737756978225144,1.147806370547824,-0.8019542644400708,-2.2880491588369907,0,0,0.4364671073167897,complier,0.5076884204533432,0.3766135360350367,0.24192077935749537,0.381465684607468,0.24192077935749537,0.6185343153925321,0.587827146158511,0.9556890078875417,0.3515280762357901,1.3282902648757866,0.9767621886399966,-0.5148158999497741,0,1
0.11474669868174449,-0.6116751553220791,-0.02717720736553576,1.664300022039085,-1.1028418050923654,0.7647973366547646,0.9458675444085191,0.4607362389115478,1,1,-0.05781976966949531,complier,0.6069379557284019,0.5061162648103592,0.18799720048601548,0.3058865347036253,0.18799720048601548,0.6941134652963747,0.969458205237352,1.548794963955388,0.7542632068737988,1.8989344988250902,1.1446712919512914,0.37446819772529283,0,1
1.1185081591709785,-0.45836227856340905,-0.6815097047368442,1.0389827985611537,0.7203000218578531,1.3903781421525945,0.21228957781149788,1.6235631195706361,0,0,0.21420851430633764,complier,0.60594424101408,0.357235814878382,0.23649345662816357,0.40627072849345436,0.23649345662816357,0.5937292715065456,0.30648311788579163,0.651498752793682,0.07807953489704383,1.043871934590641,0.9657923996935973,-0.6198687514828078,0,1
-0.28208026028453087,-1.0603291561656696,-2.037089197516421,-1.1014012900841277,0.8185035060874669,-1.4649286880318764,-0.452364252194422,2.106583957841778,0,0,1.4191949919794327,complier,0.4149318988115791,0.23580711777604627,0.16076194803870852,0.6034309341852453,0.16076194803870852,0.3965690658147548,0.5168955585378238,0.6394275741191894,0.43335912542354427,0.9529872720927142,0.5196281466691699,-0.4347539213971827,0,1
0.8467959424820816,1.7909845571482128,-0.9915621874627999,-2.459974971716329,1.5163809371015524,-1.4169425374401776,0.09092353928239366,0.21709323165297403,0,0,2.4207286756735766,complier,0.4180466059135934,0.528301845838531,0.228257432140773,0.243440722020696,0.228257432140773,0.756559277979304,2.5257481786562783,3.262868009643736,2.20726911005832,3.6025317554452325,1.3952626453869126,0.4581513980434623,0,1
-0.948896412364311,1.5526330652518097,1.5493375292731906,0.5514441742201724,-0.02949065983512278,0.1914368329353934,-1.095908012072798,-0.23906375766291557,0,0,-1.264194845297966,never_taker,0.39904602130897965,0.5095889676364493,0.12825018818632278,0.3621608441772279,0.12825018818632278,0.6378391558227721,0.7679897681830627,1.4112737683591645,0.6060920440967486,1.868450613513489,1.2623585694167405,-0.38195163261500764,0,0
-0.104933146540351,-0.85223285110813,0.8492148677365117,-1.4264813946196284,-0.45341897630302874,-2.2528778145576633,0.4968185042517295,0.742605474146113,1,1,1.3801343582820347,complier,0.5835089958174549,0.4261024435581545,0.17268152121683875,0.4012160352250067,0.17268152121683875,0.5987839647749933,0.14809258980817483,0.5628616982797237,-0.01999600411429564,0.953406319064217,0.9734023231785127,-0.3696063997296222,0,1
0.6212923631879371,2.918086607753529,0.9397910537615747,-0.9419906889401893,2.6635402069942016,-0.920317973372787,0.7887385690491208,0.743127624781519,0,0,2.2798266930053153,complier,0.4157987803448058,0.5856694955118363,0.21864190439662912,0.19568860009153455,0.21864190439662912,0.8043113999084655,3.247915908300853,4.122097164383204,2.9215669075719606,4.414185633289225,1.4926187257172652,-0.46911205198389344,0,1
-0.8797230187647848,1.3953486289845807,0.35459371874683704,0.5709545906528738,-0.6757329962602258,1.302633372414052,-0.8609379626813217,-1.7791593337319125,0,0,-1.2730569869891892,complier,0.3506073440465816,0.560076323462348,0.13056036265691393,0.309363313880738,0.13056036265691393,0.690636686119262,0.6992445153935657,1.440508834821702,0.5264471049069321,1.8499530064699512,1.323505901563019,-0.2783686307267487,0,1
1.4251269798221404,-0.42672878693962035,0.043370087085065075,1.922756953662729,1.136491348180061,0.6327091159310891,1.0699138289152976,-0.7275086904859002,1,0,1.1869337487156388,never_taker,0.5377741996968767,0.4034969524694635,0.24234645323147702,0.3541565942990595,0.24234645323147702,0.6458434057009406,0.4596679837238293,0.832652225418935,0.23564793218978047,1.1600272599948225,0.9243793278050421,-0.4627364687217368,0,0
0.7530885892411597,1.1099371147068495,0.7554222556786553,-0.204134628884933,-3.747413858130894,0.5573025112293685,0.11487644431113753,-0.3695536111318892,1,0,3.286731940842654,never_taker,0.8485510808295531,0.6619544983817007,0.22458915632260273,0.11345634529569654,0.22458915632260273,0.8865436547043035,2.715038605368025,4.045275348326152,2.26371340319677,4.273272589228733,2.009559186031963,-0.12125268623786412,0,0
0.7780986256334913,0.2657029799452037,0.20395574149744702,-1.4835909749556633,-1.4593225538131527,0.3705360273126207,0.07605711276741685,0.13874089268518713,1,1,3.2200803557962603,complier,0.7144511444506569,0.568336046172714,0.225612980828443,0.20605097299884295,0.225612980828443,0.7939490270011571,1.1740991730160433,2.001961142119394,0.8454619031794735,2.3021035761445,1.4566416729650267,-0.32220544170277154,0,1
0.16626292710140902,0.41145641738933886,0.036065663748993046,0.15777085965866533,0.2561143548611664,0.9294095438577271,-0.5146888155437539,0.7863962209204661,0,0,-1.9627497495228456,complier,0.517017996759593,0.4410446409467902,0.1915323360403769,0.3674230230128329,0.1915323360403769,0.6325769769871671,0.3409039793595905,0.7818668119086007,0.14940717022982491,1.1492216824352008,0.999814512205376,0.1302648922923897,0,1
0.6363833640258746,0.1054020063216726,-0.4751117799426455,0.36913992682844693,0.863973015958661,-1.0749775515259348,0.06214563047606366,0.06474409489591411,1,0,0.4018635391681048,never_taker,0.46162801251502167,0.41609466529576555,0.2193702397530474,0.3645350949511871,0.2193702397530474,0.6354649050488129,0.5684769911777178,1.0096365390719282,0.33589223616263403,1.3961306498914625,1.0602384137288285,0.7460734394209774,0,0
-0.6612016541186913,-0.6192878537663192,-1.5511470339356546,-1.1031274250824579,-1.5374765897606952,-0.6165721894526773,-0.5599863050754036,-0.5412852313465746,0,0,2.2743157591393515,complier,0.4295339463966483,0.3895441027134683,0.13945862129088948,0.4709972759956423,0.13945862129088948,0.5290027240043578,0.7035019990705567,1.077821532905367,0.5694938450586637,1.5304108021564422,0.9609169570977785,-0.39753721655399465,0,1
0.3718430276974943,-0.18756666459904553,-0.7289127364193442,-0.7218830521001072,-1.1315102415058964,-0.19616809805936436,-0.21405467782721238,1.6229581277551763,1,1,3.0577517604943516,always_taker,0.6589501236762709,0.4660287824562085,0.20489219160724015,0.32907902593655136,0.20489219160724015,0.6709209740634486,1.4078549170103616,1.906883631427983,1.1884541185595108,2.259265049565717,1.070810931006206,1.116323847979936,1,1
1.5341516356434346,1.4779019986367137,2.079242401316793,-1.217068182124945,0.6729842365862546,0.7610530704985188,0.4762159126193307,2.126671163475947,1,1,3.5024699715655254,complier,0.7598666677633321,0.5825267620558995,0.24377926602645955,0.17369397191764097,0.24377926602645955,0.8263060280823591,1.2762589620296134,2.1350089038628717,0.9168841759141428,2.391065274139553,1.4741810982254104,0.29330313513748724,0,1
2.537875242864073,0.9793666281583508,0.6531462003019989,-1.122398091907236,-1.1203587627708598,0.7002230449724777,-0.07563268871827408,-1.3305606771538236,0,1,1.3755572801773088,always_taker,0.8283199363210156,0.6199853520794426,0.24913093297872313,0.13088371494183426,0.24913093297872313,0.8691162850581657,1.3671575170264407,2.2627785320030327,1.0072669191145749,2.4518510725508813,1.4445841534363062,-0.08743530179427184,1,1
-0.12402422162053982,0.36000781414113,0.935926913451806,-0.1076794124259906,-0.26921723521338187,0.006207818112538383,0.17298339739253452,-1.1631332197322344,1,1,1.7717597990181753,complier,0.4736926545318205,0.5399426825824502,0.17136254626418518,0.28869477115336467,0.17136254626418518,0.7113052288466353,0.26976230203367324,0.9434179811262159,0.05596303000261061,1.3036059758622842,1.2476429458596736,0.04344010658374218,0,1
0.8333084129470533,2.1903262723966934,0.8142003994377371,-1.4481976373557106,0.09450851545591335,-1.765628163485951,-1.829211865336894,0.6592513054303655,1,1,4.166256896842272,complier,0.6545016285781948,0.49377812403896726,0.22775739287168403,0.2784644830893487,0.22775739287168403,0.7215355169106513,2.7798011135607315,3.5242549834060846,2.4364183992308575,3.944087195401754,1.5076687961708966,0.24936272916286276,0,1
0.07764908350698212,-0.6871101922447804,-2.0874470808711685,-1.2689320356978226,0.16219609552294484,0.031893730967603756,0.6897000916003353,1.5233949195362835,0,0,1.2068425569964736,complier,0.4933123302641639,0.4074974944987415,0.18542453802454345,0.40707796747671504,0.18542453802454345,0.5929220325232849,1.331197078876168,1.711695284246309,1.1580580905329056,2.091801758915917,0.9337436683830111,0.8167590394224473,0,1
-0.3392565222970098,0.4689671560440846,-0.1377984474392505,-0.49653963524861305,-0.24479074568819928,0.9607532109198884,-1.0284189699196866,1.1410382399862227,0,0,-1.4622051460297252,never_taker,0.4982381648685336,0.45747857014717863,0.15712305589547013,0.3853983739573512,0.15712305589547013,0.6146016260426488,-0.03380104078866031,0.4501920370373671,-0.20003062263730098,0.857927300223039,1.05795792286034,-0.48237517232261173,0,0
1.477287201097856,0.03573287236366102,0.25491824864788426,-1.4117993069839363,2.3605345504545685,0.9788856990695215,0.17227586339092327,0.05743760338489925,0,1,2.259108380943146,always_taker,0.49021374084466424,0.39382913072810394,0.24306709397715465,0.36310377529474147,0.24306709397715465,0.6368962247052585,0.28115312800654346,0.6192135550598603,0.07250587674656511,0.9308995319551501,0.8583936552085849,0.831856855404489,1,1
0.4509718685579212,-0.6512359351318031,0.28326176429064065,-0.9235769345742476,0.4973195927974818,-0.6782132702649215,0.8955183287181515,-0.1203691520451698,0,0,-1.060059027568307,never_taker,0.5049426057791371,0.39873513127282245,0.20958882883029128,0.3916760398968863,0.20958882883029128,0.6083239601031137,0.26388721884255617,0.6288537299027462,0.07204833228343618,0.9873589794670996,0.9153106471836634,-0.5269237801181286,0,0
0.2687460811883316,2.9608881101764783,0.8042331372410845,0.2678004174720013,0.04438856147514996,-1.0391621180474284,1.084221138602485,1.602339182272055,0,0,4.396363054843391,never_taker,0.6301398720025252,0.6751251858169413,0.19837203734579034,0.1265027768372684,0.19837203734579034,0.8734972231627316,4.396785031097152,5.662820289948,4.024785883493221,5.900045887782455,1.875260004289234,-0.4127823105916768,0,0
0.06435512082695703,1.6767515280053136,-0.11227777000217626,-1.7730543499604152,-0.6532382889017887,-1.0569923297456651,-0.27454002363426705,0.6269808108517896,1,1,3.365464293689894,complier,0.564983944756584,0.6089890565245751,0.18449864966377688,0.20651229381164798,0.18449864966377688,0.7934877061883521,1.7378017384895705,2.6185183216566514,1.470980818491208,2.9171752512667677,1.4461944327755594,-0.33603366963168846,0,1
-0.9289735715716899,-0.08024511048423202,0.19935209435683685,-0.7330282419795471,-0.909319094235023,0.0871828109314621,0.8723696456145394,-0.6032280738915371,0,0,0.8091419069107948,complier,0.41003738753401253,0.5659110342281206,0.12889195120587887,0.3051970145660005,0.12889195120587887,0.6948029854339994,-0.4305864132601594,0.24121780131197712,-0.5835966053350339,0.6035232314224344,1.1871198367574682,-0.8786261858501713,0,1
-0.7513916337971243,-0.14125333972420162,0.28994861063685873,-0.5430168538750584,-0.33414777260414413,-0.23126854919941442,-1.085791594388391,-0.1775371091378231,1,0,-0.7426300599767703,never_taker,0.4108759678765843,0.3751975271116167,0.13548150866526995,0.48932096422311333,0.13548150866526995,0.5106790357768867,-0.4341381393619562,-0.09835947693368269,-0.5553857395623052,0.33955262800423647,0.8949383675665417,-0.4688425778785222,0,0
-0.5600478028385394,1.5833891631166686,-0.5173224351644886,0.4571110021156088,0.3795188412667755,-1.118032120720612,-1.2489496872883699,-0.44548563022091037,0,0,-0.1916311856343652,never_taker,0.32003875819406996,0.4740873820858962,0.14443909701543797,0.3814735208986658,0.14443909701543797,0.6185264791013342,0.6358017001966236,1.2188360525102107,0.45816998385219376,1.6879735482253784,1.2298035643731846,-0.3035024211437938,0,0
0.6625741171223004,-0.5732393121482832,-0.656154410527188,-2.900220739742524,-0.39683889220352336,0.31247888349147446,0.4446872259759249,0.4291922627412288,0,0,2.087208132218264,complier,0.5833714944010581,0.4442713484016634,0.22060517487132084,0.33512347672701587,0.22060517487132084,0.6648765232729842,1.3748021932085552,1.8551375364407279,1.1362892601287307,2.2174648636427885,1.0811756035140578,-0.1623652695565238,0,1
-0.3278444837375698,-0.22715782920021105,0.8322762540710773,-0.1357108845066528,-2.303043331597548,1.0200096809211507,-1.077680461446361,1.3752888764396984,1,1,2.882582313973848,complier,0.7282327855816844,0.41568409501610515,0.1578392164671064,0.42647668851678844,0.1578392164671064,0.5735233114832116,0.8587446399657602,1.3548047210878011,0.6703858947944333,1.8637442336618895,1.193358338867456,0.27068516267532133,0,1
1.6941469685190245,0.7624396753582462,0.9041157010548843,1.8577986996740437,-1.1021243057016483,0.25385183791912785,0.23906613529920237,-0.9671096644883797,1,1,5.747899442137697,always_taker,0.7721642063944008,0.633938970355121,0.24542713550238887,0.1206338941424901,0.24542713550238887,0.87936610585751,2.2423826475055204,3.235841563321074,1.8577686904059347,3.424889442201704,1.5671207517957695,0.2738175943194733,1,1
2.0118124577499223,-0.5806933840648487,-0.7312463047964585,0.26771424864111976,1.031117598320603,-0.6010465330455554,-0.599567291867129,0.5041091112768987,1,1,1.8458029503333635,always_taker,0.6409472983673764,0.2559019644198786,0.2475396893806624,0.49655834619945904,0.2475396893806624,0.5034416538005411,0.7852097881007014,0.9696298762439102,0.6068161152032923,1.3274830649912044,0.7206669497879121,0.662524301129517,1,1
-1.4256144995058972,-0.7725856157110249,-0.838235133207386,-0.43433427047123907,-0.14226639994079493,1.8442084273726254,0.9073609233283382,0.022398215645577008,0,0,-0.35384140246346335,complier,0.26586952590747576,0.4360268966504206,0.11764649528343994,0.4463266080661395,0.11764649528343994,0.5536733919338606,-0.164003645433905,0.21823466149517828,-0.26713718494428024,0.6095021000756489,0.8766392850199292,0.04596258709325858,0,1
-0.22470189080021868,0.8743512655863797,0.42839992881418004,0.8912089562679866,1.380975078688279,-1.0081849081838261,-2.25285495882216,-0.02180249422278157,0,0,0.4010664140683555,complier,0.3526447930884757,0.3872281836079959,0.1645303544330619,0.44824146195894227,0.1645303544330619,0.5517585380410578,0.16457550658142303,0.5217766538882611,0.012803414935878665,0.9352598951915743,0.9224564802556956,0.6075619945087286,0,1
0.07946136983918599,0.2867788589330179,-0.5988237649112302,-0.23262027971067567,0.5587366976509724,0.612558460106959,1.330978842879996,-2.166279414080061,0,0,-0.9592754508195225,complier,0.3044856260751962,0.53826078360491,0.1855506183996394,0.2761885979954506,0.1855506183996394,0.7238114020045494,0.2241404063617775,0.825834111366785,0.016723030897177707,1.1345709650811735,1.1178479341839958,0.24252240978819387,0,1
-1.6486584858234326,1.4619411988891542,0.6081985375729924,0.7934348767802004,-0.284834487528731,-0.47415539300514364,0.19980373745249375,-0.9397875074830885,0,0,1.3758375161194647,never_taker,0.2784465963702397,0.6266129000893219,0.1149928686782548,0.2583942312324233,0.1149928686782548,0.7416057687675767,0.8508370459653406,1.7585065464539775,0.6842660742249431,2.1327991324483713,1.4485330582234281,0.5715408024321684,0,0
-1.5301616870839059,-1.1105699098412865,0.11652618312046131,0.6371912896310162,1.6512593507155429,0.3718213857762838,0.4725170068679937,1.6881409287344062,0,0,-0.21597868500806977,never_taker,0.23997148459157833,0.2990610949597227,0.11626834187959605,0.5846705631606812,0.11626834187959605,0.4153294368393188,-0.610704860221051,-0.4554439649705705,-0.6710668636837421,-0.15190573618439018,0.519161127499352,0.09348349824649915,0,0
-0.7766554253614278,-0.9592913718409568,-0.5379316561654733,-0.0962240636466996,2.023235773061036,-0.3488404699267934,1.3071134003524625,-0.47266081025257173,0,1,0.46189686239412364,always_taker,0.18878636937331086,0.3475095908197401,0.13444520298544993,0.51804520619481,0.13444520298544993,0.48195479380519,-0.24457780444299385,-0.05850307034538993,-0.3165667683654103,0.21888531414739854,0.5354520825128088,1.300416397730973,1,1
0.49141618023089634,0.6813169289424645,0.5329525398903965,0.7510465546567943,-0.6890394381281356,1.4561473693108637,0.9809923461852852,-0.7018786834872582,0,1,2.695737730597574,always_taker,0.5982278626883526,0.6619949119362075,0.21187377996804474,0.12613130809574774,0.21187377996804474,0.8738686919042522,1.2388225051302375,2.1846776218560433,0.93609827678734,2.364893422597996,1.428795145810656,0.15904919872952095,1,1
0.5057631571336314,-1.07316077990598,0.09490033970525869,-1.1710863906723505,0.7183665575698974,2.9643709900113557,1.47084001348735,0.7307794218428268,1,1,0.09015264277770507,complier,0.5241279491588843,0.37210467609138625,0.2126646243197713,0.4152306995888425,0.2126646243197713,0.5847693004111576,0.5184473797701585,0.8086547954596716,0.3525885368211794,1.132496542111175,0.7799080052899956,-0.6445285921523266,0,1
-0.9028715141134613,0.3802580125186096,1.1845560951901957,-0.08838303224072712,0.12927855482870204,-1.6943426796774084,-0.8554204851920025,-1.8483526617666735,0,0,-0.6435392709175849,never_taker,0.3143383406361323,0.4247656110484629,0.12976147694716048,0.44547291200437666,0.12976147694716048,0.5545270879956233,-0.44077358462286764,-0.038185874142216636,-0.5637599435792777,0.38402796582075727,0.947787909400035,-0.022374306017157092,0,0
1.9144691061207377,0.47263212924378845,0.7246909769053713,-0.2026986420404116,-1.4606652749674036,0.17597083382716427,-0.6364888554360455,-0.9698263345674594,0,1,3.926282958051991,always_taker,0.8078269527837563,0.5316206627731238,0.2470221417935087,0.2213571954333675,0.2470221417935087,0.7786428045666325,1.9087254904630284,2.629144811092184,1.573976418365383,2.929114341092446,1.3551379227270632,0.9710831239220961,1,1
0.05541093776171159,0.10981831503877666,-0.18049263174436744,-0.7742687816113523,-0.9858678341721334,0.006320581300227861,1.2224853114413154,-1.604310120579891,1,1,2.303327321981822,complier,0.47746257642618634,0.610893008070059,0.18387480076154097,0.20523219116840005,0.18387480076154097,0.7947678088315999,0.7824681795471292,1.578948682350066,0.542732756439215,1.8465298081016466,1.3037970516624315,0.33870492341139274,0,1
-0.6571819934315685,-0.16235828655231635,-0.15873798986043386,-0.5927634242444517,1.9285065487190431,0.399799120028944,-0.9853834736418244,-1.8821308940695523,0,0,-1.507373921599466,never_taker,0.17474399724696255,0.27363031973894986,0.13964605104544198,0.5867236292156082,0.13964605104544198,0.41327637078439183,-1.1677275515850771,-1.015732017379837,-1.2452978155403067,-0.689820139125472,0.5554776764148347,-0.5088125314427641,0,0
-0.17214987401979467,1.479468756664429,0.19276710173583192,-2.3159909779273704,-1.3769433806742357,0.12291695848756362,1.0676102615078604,0.14107446685739256,1,1,2.57503136007062,complier,0.5898527080268884,0.7,0.168067155499129,0.13193284450087103,0.168067155499129,0.8680671554991289,1.6583872059777762,2.8418602815896934,1.374240129652204,3.0649159519549434,1.6906758223027392,0.3967421152448196,0,1
0.1492933105461135,1.0729963447895543,1.2562533245222551,-0.676530525437766,0.4380457793395346,-0.9573832150993403,-1.0765697973566228,0.5883406450393772,0,0,0.4769444347977148,never_taker,0.5459197130433214,0.4564338925358105,0.1903735755606776,0.35319253190351196,0.1903735755606776,0.6468074680964881,0.7192912137671743,1.2381907130529108,0.5028639180489437,1.639719676947315,1.1368557588983714,0.7041180351220899,0,0
-1.423440866962666,0.1698638673047373,0.31419903062776083,0.8612876095504199,-1.1504291882493116,0.38081620136544136,-0.12542818631614266,1.4860602411657748,0,1,1.1087732768876923,always_taker,0.4735829943272029,0.5281915577473025,0.1176779819704303,0.35413046028226713,0.1176779819704303,0.6458695397177329,0.13509023604561265,0.69685419206889,0.009932520593879002,1.0734935483754637,1.0635610277815848,0.6258804635131613,1,1
-0.7427522358152787,-1.1100206320463282,0.5002211367088556,-0.8558121996885317,-1.2942976898550156,0.9100717566792268,0.43038637363658355,-3.1114224759038254,0,0,0.8821237084791307,complier,0.3640360136221028,0.4387737999680138,0.1358436416877225,0.4253825583442637,0.1358436416877225,0.5746174416557364,0.7190696858430308,1.1566325338381174,0.5836009528803127,1.5808410980917738,0.997240145211461,0.44736412593218583,0,1
-0.9209848857125918,-1.1080369867323656,0.6443473296263564,1.4725629340858089,2.0581152931069537,0.7061260422518802,-1.0960117675434855,-1.131272263634678,0,0,-1.506628409697027,never_taker,0.19734566760354,0.1721557829114836,0.12915458967667,0.6986896274118464,0.12915458967667,0.30131037258815363,-0.6636609950613359,-0.6145169276700091,-0.7005298225362336,-0.41506704829649194,0.2854627742397417,-0.6072774969206902,0,0
-0.9527356859236873,0.4894059390638143,1.2654211894151524,-1.91775604128544,0.6092449115832982,0.9278559601625068,0.315969474351436,3.2362323840578138,1,1,-0.3446648344102709,always_taker,0.5121075549245264,0.5051598892366054,0.12812866654698718,0.36671144421640745,0.12812866654698718,0.6332885557835926,-0.8844046254140319,-0.3284516697707508,-1.0254164365003744,0.07513205812265245,1.1005484946230268,0.7349457719685141,1,1
0.5352488533841071,0.03249183319659698,0.6105215431044476,-0.5441767591542985,-1.0992649535176389,0.42218033928460746,1.1536257788612077,-0.2349374002498055,0,0,0.9249396181216449,complier,0.6627259695219062,0.6007860138892944,0.21425681761173948,0.1849571684989661,0.21425681761173948,0.8150428315010338,0.734127669303221,1.5335872038037357,0.44901840958099637,1.7797077332639366,1.3306893236829402,-0.600514463430452,0,1
0.9257199380199073,-0.37577370562543244,1.6313911586009147,0.21478963496723885,0.5343138645770067,0.7661656244751315,-1.3520780579147114,-0.18212742998153664,0,0,-0.34493604195331035,never_taker,0.6071270502273844,0.2695972403433402,0.23100145012329348,0.4994013095333663,0.23100145012329348,0.5005986904666337,0.6325664640173662,0.8495817365016041,0.4466192986127148,1.2515803294002052,0.8049610307874904,-0.21957902723930933,0,0
1.840527408847227,0.03649257013959977,1.4026067526599917,0.8840908395986957,-1.8277290346992463,0.707370671076363,-1.0882880464857139,0.2612309610503803,1,1,3.5330692742868837,complier,0.8642108883471554,0.45181448569773053,0.24655920201355122,0.3016263122887183,0.24655920201355122,0.6983736877112817,1.9992253863486644,2.586148336751644,1.6789362878897642,2.9779715534293434,1.2990352655395792,0.15409742463893372,0,1
