user_id,cluster_id,time_period,y_outcome,d_continuous,d_binary,d_secondary,z_encouragement,x_prior_activity,x_account_age,x_region_score,x_risk_score,x_binary_segment,post_treatment_engagement,running_score,d_rdd,selected
34,26,1,1.7895871603777926,0.6461661830517592,0,0.21986044617282818,1,-0.1474424899181674,0.6266392176974815,-1.4855391595222738,0.309002356085701,1,1.8030863163196875,0.5243681636108437,1,1
35,1,3,4.339452943594812,2.8293606054921243,1,2.1959469571258428,1,1.5882761071492624,0.32623836216405677,0.14116901883264016,2.032337024710338,0,3.8458907806712,0.45857168818096145,1,1
36,25,0,0.8134079660092038,0.49730329943830004,0,1.0311925990061694,1,-0.6222074452947179,0.6415613259643522,-1.7564767207463141,-1.023647761699891,0,0.4249504422324388,-0.9280746281357819,0,0
37,24,0,3.4380491811763836,1.980387745747504,1,-0.17561140128557517,1,2.0602981705240784,0.41225859646407514,-0.23977101289359176,0.20320693339390494,1,1.7874411547188673,0.3730630953751281,1,1
38,8,1,1.1223746835595052,-0.03768246581182083,0,2.000519704464936,0,-0.2254314492280993,0.7596430523063947,1.286842262645503,-0.7996574222976441,0,-0.019391647685562396,0.7915081719465198,1,1
39,18,2,-1.4444066088166967,-1.2552504655929102,0,-2.6687484814349327,1,-1.2770164449702281,0.23067912532785784,-1.9097629057462808,-0.547004720844995,0,-2.8405488780475316,1.1551414661948438,1,1
40,4,2,0.8343441971868757,-0.7239225113533698,1,-0.019071262794335353,0,0.0699195809948253,0.9057918529142601,-1.2794967959138979,-0.04959030788193934,1,-1.0543697317671965,0.4161071482837128,1,0
41,22,1,-2.0858511967568574,-1.001789404511038,1,-1.2567769042434658,1,-1.0762452003187681,0.5002096493133521,-1.0320322451615775,1.3473232416135588,0,-1.4967556616479796,-0.9652505187315361,0,0
42,21,3,-2.2013270809121828,0.016841837530296777,0,-0.9497334433880965,0,-0.7517558478135002,0.7560931477128529,-0.06331985971095996,1.8009906006887368,0,-0.9857055417580728,-0.8113173295740029,0,0
43,10,1,2.139713455164261,0.768095835028712,0,0.737016695306008,1,0.39703330001549114,0.8497301914012271,-0.36571678564620924,0.4481421446267063,0,4.496685296232014,-0.4351480812529309,0,1
44,2,0,1.9411504399974837,0.7082923210650944,0,1.7525083902204313,1,0.5555820886501248,0.9988286109548049,1.3991363816960873,-0.3765947230234853,0,-0.03811618070719325,0.18946390813652483,1,1
45,29,0,-1.4364649237873122,0.19966713711784623,1,1.36689121627447,0,-0.6221677002542582,0.22394566559395823,0.9543483290916974,2.4927388666385184,1,-0.5499343375083223,-0.12223610130759316,0,1
46,13,3,5.156569939687372,3.2926345456377533,1,1.5653911582954447,1,0.9874051450464006,0.28689241356345485,0.49527294606859795,-0.4275544813295202,1,3.1083717738995396,-1.1237320656309138,0,1
47,26,0,4.857686721233323,3.1576600736474054,0,1.2953904528433846,1,1.157507758021134,0.25043308673188824,0.14563031434388482,-0.5711359143597373,1,3.923533867758932,-1.1297200343150513,0,1
48,20,3,4.589180533888639,0.9517362101335359,0,1.017266170040571,0,1.436301756563291,0.26287133215978264,0.3932297769848273,-1.7749430445787269,1,2.2023811890404232,-2.0985217749066836,0,1
49,23,1,-0.6392784873248312,0.31023804520240333,1,0.0675544492126822,1,0.5294134071257222,0.5824447415393774,-0.861982355313375,1.3960915692447435,1,0.8218471652050081,-3.1194749238680104,0,0
50,22,0,3.8473070085489627,3.0610787758404703,0,1.9556175525527897,1,1.3634287120856987,0.993522523145843,0.8572103535566122,0.968245592371294,0,3.385065346082017,-0.13178182295492516,0,1
51,5,1,-4.163960655540552,-1.5776112238238715,0,-0.7929821689713212,0,-1.8807984279740577,0.9902780870927544,-1.112044254359201,2.417805536116446,1,-3.0401122801402836,2.3202303751428555,1,0
52,10,2,2.3574395996154833,0.012066851771764753,0,1.181158020187374,0,-0.31790654862846257,0.5267732313623077,0.8353769939022309,-1.3895233522181258,0,0.5217080162027974,1.7967795237914266,1,1
53,14,1,0.40488869254061066,0.3444347621029218,0,-1.032198638966873,1,-0.8670052563234263,0.6390272102646738,1.186142502118831,1.4581708074791095,0,-0.9807701954637734,-0.9782314121229713,0,1
54,14,3,1.5911707990361221,2.0102484456627723,0,0.656659321730819,1,0.11922586112739209,0.859970543701606,0.2108646020880872,0.07013551836612739,1,1.4920522820684203,0.1499032973906105,1,1
55,1,2,0.04609810794877922,-0.9750266392861914,1,-1.7955910411805434,0,-0.5714492191967373,0.9329334584535052,-0.17621305896197587,0.8061002168001363,1,-1.0947674513689496,-1.4645795100501657,0,0
56,16,1,3.8806696498510878,1.38815936073917,0,0.9226817571874635,1,-0.16615784194973238,0.2038606273295439,0.4003099083096733,-1.647777141104471,0,2.667213263901197,-1.312109530858121,0,1
57,4,2,3.2595982241046686,2.5861451034168366,1,1.4024736140093212,1,1.8821748802040494,0.5285417289424529,-2.861518370100673,1.4680818226652972,1,3.80239540442932,-1.1974725976303797,0,0
58,22,3,-4.416985757271794,-1.5458858765992396,0,-0.8942415513625177,0,-0.1697197964203783,0.8328370546615123,0.30225821848546125,0.7865167513318304,0,-3.1608052200691765,-0.22549868444183307,0,1
59,20,1,1.7120712300756185,0.994928975774955,0,0.43013557268252667,1,0.4137923171902139,0.30320207663459164,-0.11335399783980703,-0.038910034786217525,0,1.1788489598801168,-0.18245961021197618,0,1
60,27,0,0.002236853240443093,-0.7911541581828608,1,0.4593315143348412,1,-0.2322693299242352,0.4398090424804667,-0.05062811305699102,0.6451126876611214,0,-2.3132840358280213,0.25270197080685886,1,1
61,22,1,2.632170644547375,0.033556495609918136,0,-1.7733651531439223,1,0.07571328795683367,0.985621101512008,0.7065325128978275,-0.7654953010422492,0,1.61777014678274,0.6632163897042829,1,0
62,10,3,0.3310390279419675,0.34361479475673695,0,-0.431752872605221,1,0.006016680436071459,0.985046696720871,-0.07476892156472781,-0.5794400855816993,0,-0.305771179905701,-0.33688092339515835,0,0
63,29,0,4.856991683735618,1.6307357955309127,1,0.4791904450482064,1,0.4483240659731595,0.9061068107651816,-1.140206856651158,-0.46344461362539624,0,3.9129717583722075,0.036201970662628064,1,1
64,12,3,2.192706709427,1.7838820210591273,1,-2.3291970866167317,1,1.165307535547177,0.7984483448280576,-0.14140267082537805,-1.852727861690278,0,3.5314341474193416,-1.0938125066902094,0,0
65,9,2,1.6715727872179813,0.8207725005025795,1,-0.6625159242667387,1,1.6473939976033294,0.26913050072280575,0.06755548408082447,0.8617584942033671,0,1.096293463571122,-1.3444970242571812,0,1
66,27,2,-0.07837388311324595,0.08574985160201953,0,1.1768439860744013,0,0.30962008190916684,0.32085007406718746,0.11493391158101274,1.1915936141825663,1,-0.9903484453096759,-1.4989723460483098,0,0
67,11,1,2.2558762789899047,-0.26828679992594373,0,0.9738642673906718,0,0.5895468860356021,0.5472828412048747,0.16191936728506806,-0.7013441497638416,1,0.6844367985652059,0.6492478011282274,1,0
68,2,3,0.5368482742971553,-0.191129768717395,0,0.7231704262864334,0,-1.150864509185567,0.5607773745620122,1.0393690449185533,0.3482030159448188,1,0.4200939811994543,-0.33790784808824337,0,1
69,14,0,2.7172298152397123,1.1672060455083892,0,0.8563059346574546,0,-0.08787674241562057,0.505502819357067,-1.0860345530341475,-0.2655404746292363,0,1.6467764589804559,-1.871120262824403,0,1
70,23,1,0.7435175546737312,0.6670882244579607,1,0.5188652954476899,0,0.940289464883589,0.6366702799163061,0.17570045616484992,0.3282739620810305,1,0.23368478083363897,-0.06308895268360971,0,1
71,5,1,4.214649179602283,1.5298826560948013,1,1.6068257165227913,1,0.8659686384171532,0.4083230226329888,1.289929698618241,-0.6275772412110292,1,3.396803874609428,-1.2488213317860835,0,1
72,13,1,3.3486346639713145,1.5201854841630247,0,-0.4774333881584334,1,0.21160973279505021,0.7491741573155329,-1.7346114969371953,-0.8834251560876358,0,2.9771712534049897,1.6603788189729718,1,1
73,3,1,-3.5071894186073527,-1.8205395552206856,1,-0.4495174890931256,0,0.8863939595679524,0.33354992647835535,0.17964668078005355,1.0520748860237426,0,-3.114570074185613,-0.5788217215868263,0,0
74,20,0,-0.3364076178715516,0.8781705222374221,1,-0.5591621044219419,0,0.49076670899381886,0.33067699694635255,-0.5853785019730434,-0.06387058512449259,0,-1.1300013207312438,0.6815059858191213,1,1
75,14,0,5.766061383733914,3.874346738814706,1,2.471220548978218,1,1.2003062582593216,0.127225961891828,-0.37071038447310495,2.0221089508534758,0,5.668562792984047,1.0889630273849873,1,0
76,9,0,0.2187437527156625,0.04919874322945285,0,1.1768559683467414,0,0.2893591569571111,0.18871221002891925,-0.904807503214422,0.046309964794139964,0,-0.6429306349330219,-0.9549284525570413,0,0
77,6,2,-0.7243747961210225,-0.02620162471483098,0,1.302921945766705,0,-0.35569831557103465,0.8505208789213576,-0.16955071570044408,-0.9260780403504922,0,-0.09506006161422328,0.07604711755470782,1,1
78,16,1,1.2095857240948187,1.2324745103535701,1,0.7597595627166489,1,0.33584125693302364,0.44628233858044153,1.8412556144269043,1.2269408764359389,0,1.5593474040821422,0.5534679013881464,1,0
79,20,2,-2.066246202100123,-0.2303337335574489,0,-1.5401629905810799,0,-2.9305943758527757,0.2278677865528338,-1.2644303611772136,0.6308001641460198,1,-2.8881962080508012,0.11554617241010676,1,0
80,28,2,1.5098777967580543,0.9694380707906689,0,1.1484329845353662,0,0.38288573638504947,0.7593411000223874,-1.1696100024788274,0.7268728636964236,0,1.412111356207797,0.3611007593098181,1,0
81,13,2,-10.68202640989626,-4.943785452576932,0,-1.7071915338759152,0,-3.6484128252147836,0.5539811258168594,-1.3019345701635046,1.1906006788679186,0,-7.466117128016746,-1.3296293935591537,0,0
82,4,2,1.0693457757098725,-0.07837367430474684,0,0.9921208701682215,0,-1.723463407405418,0.021156011423293486,1.727418286628101,-0.6527962938457945,1,1.0061104698658756,0.5540362197145243,1,1
83,24,2,6.027902163867124,3.6101183939981647,0,0.44497347074569704,1,0.45176860094098414,0.31636145733671517,-0.46233970552128695,-0.12725330898528756,0,5.236115412141786,-0.48616419417270906,0,0
84,18,2,2.3365360855686625,1.6928425570036096,1,1.0079030834489586,1,0.47752933726679525,0.17700141112134105,-0.025639060347674214,-0.17144983148779322,0,0.22706030803058197,0.3494512232841407,1,0
85,21,2,-1.086004133389658,-0.7584193324422381,0,-1.5118380024592142,1,-1.1624287801399305,0.6558728609828406,-0.4027829411062397,-1.2907465369156184,0,0.2738649094990955,0.9199888455514643,1,1
86,2,2,-0.050826548137805794,-0.08878015024731101,1,0.22522015213123647,0,-0.7121020418789388,0.27503104063025285,-0.9444228784030915,-0.2635901501582435,0,0.32410693560197484,0.6688085075182737,1,0
87,9,1,-0.8146826618035563,-0.15756841899876983,0,1.2296774943108668,1,1.370540988614132,0.06494677920994363,-0.2351506466144354,1.3363794578768242,0,-1.6473687083409772,0.3487197254894737,1,1
88,23,0,1.802608462664763,1.5351157674187736,0,3.151633504799147,1,-0.48403013157267616,0.05493498919766926,2.45824360573656,0.237338103793847,0,1.084617170471712,0.6421282961845167,1,0
89,24,3,3.5303141878357325,1.6731370797797602,1,1.850950400422434,1,2.242920312402985,0.5817272979587149,1.392070920974255,-1.3460613278449878,0,2.8982026942636336,0.6884110538887852,1,1
90,13,1,2.12391396987556,0.8675395242101253,0,-1.4195578432644869,0,-0.001919853176346149,0.021723455704089623,-0.8529378177922723,-1.555839411664935,1,2.1800044244060737,1.495501161383926,1,0
91,24,2,-1.1387099348773613,-0.22522810758091916,0,0.37752993451737415,1,0.4080361768812668,0.8487921131360887,0.6475741030616857,1.6647760587482714,1,-1.1123679109843356,-0.03405069946277105,0,0
92,25,0,1.9031724361715767,1.2361319550653995,0,2.2397188192640525,1,1.6168743984986076,0.15539711925727562,-0.8315227726663764,-0.09031901025512999,0,2.5138933481467554,0.16395699344238868,1,1
93,11,1,4.561595024043976,1.7979118433817836,1,-0.9498895007971484,0,0.13102711619341956,0.6065663351954298,-1.7763676388462208,-0.6474102057016173,0,1.3803050630537506,0.9320668089761116,1,0
94,26,2,-0.8136642024037072,-0.4521693048413725,0,0.19036353746115445,0,-1.0023439806908012,0.4446880280107457,1.0195109176646295,-0.2739917648970031,0,-1.7070516706862995,-0.490387609763513,0,0
95,8,2,1.5627797721244545,0.13653239668405748,1,1.9253478292978177,0,-0.10972745169429012,0.4428515212319025,1.1600928466435507,-1.477307754317332,1,-1.3368528034792577,-1.3352674726779856,0,0
96,7,2,-4.082650316262679,-1.416458251739349,1,0.5397944343839731,0,-0.03561073619009093,0.07179714236004586,1.0460522510478993,1.4230951495116198,1,-3.592808958179276,0.49323017458277063,1,1
97,20,1,-4.173039861642132,-2.6212150321753436,1,1.3747849635359053,0,-1.3647416522015654,0.8027522502122156,-0.46986524921957273,-0.3930529375860296,0,-2.1270500342442658,-0.2060236846159446,0,0
98,19,3,-2.202399239552797,-1.8961620146026696,0,-1.4632363819403174,0,-0.25583207134082336,0.8930524847532526,-0.16677573400198623,1.367401527738422,0,-0.24527897218771866,-1.2075274117343677,0,0
99,4,2,-0.026048574631405003,0.3114562802894837,0,-0.5808398661762533,1,-0.7421920939974367,0.011016667384228462,0.7497655536581233,0.05165171444731515,0,0.4577632485949934,0.5005419293798373,1,1
100,24,3,-0.02792364903514244,1.330730119795542,1,1.8464793927028564,0,0.9243577571874341,0.17860417569711773,0.3914960373481072,1.4295319745684398,1,0.34844892296404484,1.4311330150292483,1,0
101,5,2,0.38586290176698795,-0.3776968488668648,1,-1.4855275138937563,0,0.03461187418525562,0.9039041887954788,-0.3936374712970443,0.2566944990430854,1,-0.35056737679429684,-1.629742546289086,0,1
102,24,2,1.390829847714305,1.0880949317689175,0,-0.46356349074568115,0,-0.28279574914757005,0.5494936128000582,-1.6190718201181646,0.853232662869076,0,1.8457430287454324,1.0223249952164812,1,1
103,0,3,1.1009462489515816,-0.0882012432638194,1,-0.050966902345108395,1,-0.10618193062257626,0.15003957824821013,0.11387519414201226,0.7190930460883368,1,-1.1887532845063142,-2.5370675157456817,0,0
104,23,0,-0.11151895734876771,0.388865715895939,1,1.6036963296439462,1,0.22312201840616613,0.20279045260915884,1.0790096392361133,0.6232910662519707,0,-0.32545747199875763,-0.4002866301815139,0,1
105,23,3,-1.867134740890534,-0.5504245575528437,1,-0.05741594273191131,0,0.6168141996897798,0.6599862442371142,-1.1975882890341571,0.3479344771827106,1,0.27522075992940254,1.8405159122425798,1,1
106,23,3,-0.12804624554254085,0.6724465365732127,1,0.9479249546478778,0,-0.9997122286693814,0.724816822246873,0.638759381675977,-0.2328507161155849,1,-0.5925936651154693,-0.3283240485128667,0,0
107,19,2,-1.6199427518737801,0.7500765107902403,0,-0.0072874210716056265,0,-1.0415876326212719,0.5994268085799352,0.33154169513369264,1.9154346915728602,0,-0.8344446169183748,0.08993839582099193,1,0
108,14,2,2.543634275344848,-0.02634752614098801,1,1.5058416902255307,1,1.10467921540253,0.9531483799125258,0.7501482632323336,-0.9069369850959007,0,1.0108867215136388,0.7628662007735552,1,0
109,21,2,-2.0166370484931653,0.3343112896121209,1,4.49162319397911,1,-0.4123368722047306,0.49406360366177704,0.8719754997190072,0.004307642343159692,1,-0.27277909268346623,-1.7164735140606524,0,0
110,8,1,-1.0064244842976646,0.33862243053940855,0,0.5320138528415674,0,-1.416842092596874,0.3002719121425267,-0.694465241925353,0.01488587520759545,0,-0.7736070170139817,0.07209480083975534,1,0
111,23,3,1.7941597623462862,-0.34932152399681593,1,-0.6693740859180276,1,0.44381270938310463,0.4772329099757965,-1.616959400164946,0.4024407533435215,1,0.532637145192858,0.06421307196130824,1,0
112,16,0,2.899080731793155,1.7181897069554082,1,-0.9099043838309194,1,0.4633698060326869,0.35966629366661096,-0.5335195256828793,-0.4294726458945011,0,3.0562141066732575,1.8623209732487398,1,1
113,13,1,0.42221527983144536,0.36634607603435576,0,-0.15360939569432597,0,-1.5307152572567064,0.2244158926746863,0.8891273175270074,0.31474630558958777,1,2.4050974927219926,-1.2357408309978233,0,0
114,15,2,-0.9317377984040417,0.2864868342292194,1,-0.3302414033774657,0,0.2294817154636063,0.04596324934014007,-0.542003903525971,-0.16884258520296613,0,-0.284074373124483,-0.38153931645012157,0,0
115,17,3,2.7623704305885983,2.28207546212184,0,-0.013491158067545417,1,0.7355830924283736,0.3522124935651242,-0.6940433238576419,-1.5819525174378992,0,2.7752074534862565,-0.9283557908236156,0,1
116,1,1,5.298374431800447,2.700910279546782,0,0.20070062654467002,1,0.37438645170626306,0.7114093477097423,-1.8213503419246384,0.009552286256846456,0,5.672484828359776,-1.0344118036913794,0,0
117,4,1,5.319364747875626,3.4444123851066064,0,3.6846194334149756,1,0.6319814837613953,0.01843780287519381,1.752647554550939,-1.1005653330301517,0,4.1618893296821104,1.1274027270645783,1,1
118,7,0,0.47964066053176446,0.3322928900636453,1,1.693754885461634,1,-1.404269098090749,0.4391785132059347,0.8257136414253099,-1.734385762448901,0,-0.8832771010017411,0.02665150200081768,1,1
119,3,0,-0.45456478537457035,-0.1151074107929907,1,0.10883808226410477,0,0.3310401549961956,0.6440094014498684,0.7698959812747644,0.13687332068938496,1,-0.01790749658560875,-0.5555671964265207,0,0
120,13,0,-1.588263070520728,-1.287442124436335,0,-1.2717945335067882,0,-0.30261975947044656,0.6104041091743072,0.9677253867794737,0.48788334201956646,0,-0.5247117964476273,-0.5178459011425355,0,0
121,20,0,0.07198883466520045,1.1788062325210915,0,1.9806331689021557,1,-0.4827901587246448,0.7766484358887159,0.5767083615434017,0.5266980421045764,0,1.2739473434565842,-0.563227076945396,0,0
122,19,3,0.8574303260974117,-1.0044241591250391,0,-0.49833427122693974,0,0.8705556094197265,0.8105197156597975,-0.24432885517952907,0.5671707070196942,0,-0.5073616464520604,-0.4738031774076939,0,1
123,14,3,6.932658902926546,1.385360551276261,0,-1.3071298743045445,0,1.47927451067423,0.7117058209193878,-0.16376410412220166,-1.9325890209406105,0,2.3636906014929755,-1.2644453442892645,0,1
124,25,3,5.469978346846852,1.9953862312123136,1,1.239789553580496,0,1.794370054600359,0.10279769614474943,-0.4275643645921248,-1.3610169279074695,1,3.626161766879603,-0.25872954256520014,0,1
125,16,0,-0.08027396512167873,-0.08910989912470091,1,2.04839452130582,0,1.314807871505905,0.47502244400436067,2.634740754415,1.9735214368136709,1,1.1342129159241394,-0.3592066916521446,0,0
126,2,0,-1.125944451720896,0.575016112986467,0,-2.0022879528696285,0,-0.10973418163018368,0.6034059574876086,0.5559120312994426,-1.0472087600770361,0,-1.2532327774877297,-0.7577967064033425,0,1
127,22,1,2.212573797257366,2.82998706336204,1,-0.019579346496763295,0,0.35272016302634307,0.2455660388094516,-0.46380044135143456,0.6108410311366891,1,2.762772642621205,0.15504625630497473,1,0
128,17,2,3.9595856243867766,0.8672644438962621,1,0.37928725372248967,0,0.7668228717842437,0.04255181764677651,0.4654967741662798,-0.686937621665846,1,1.8467978505185463,0.2398894801181584,1,1
129,19,1,0.2053751500462362,0.565474580873613,0,0.528079447471855,1,0.12117794929946196,0.2235903208760469,-1.0108689178563175,0.07967273926756446,1,-0.191448574964041,-0.5566472142917076,0,1
130,16,1,1.9242256920330005,1.3219675173201146,1,0.5487447338735597,0,0.13076418791154437,0.45489440173263884,1.504506718589227,-0.6332542022735941,0,2.009088919322292,-0.14413415076625494,0,0
131,16,0,2.8367656979323246,1.2784837757481644,1,-0.649100218784935,1,0.823753131876182,0.41393031905460087,-0.6610690958071401,0.5615411546196448,0,2.5368743522400607,2.158623726900857,1,1
132,2,2,3.0798389253465377,1.3529311102336758,1,1.4011293113110552,0,-0.059282646025932216,0.17666698132716163,0.5010854326224657,0.13677411731669906,0,2.6794608076073088,2.1204332586021373,1,0
133,16,1,0.31193706979936076,0.09755253195232017,0,-0.0077879352335932794,0,-0.7292869363736615,0.8244155426834928,1.0659776297431345,-0.4482897736442336,1,-0.7788705367311405,-1.0540901901297357,0,0
134,23,0,0.7440407050272275,0.09972954112390725,1,0.7308674076240618,0,-0.4144730658358585,0.9256866687367246,0.3847685442049928,-1.0501721196807103,1,-1.2735702564798612,-0.9144475665885586,0,1
135,9,2,-0.33646423436492695,-0.7654041116900017,0,-1.3416190973382358,1,0.6339103777337424,0.20134831905271522,0.09446999181963821,0.2677741974925111,0,-0.44625034098274363,-1.0594032769919965,0,0
136,18,3,-0.9394774937170807,-1.1933374748668624,0,-1.7656803014973943,0,0.002993291199955732,0.9295729155672217,0.010802084856015158,-1.21271879904259,0,-1.776713145119631,1.0570539399722392,1,0
137,0,0,-1.1843709954758443,-0.8141805702049765,0,0.44772951924381243,1,0.34020997686833787,0.017860959175180824,-0.056441096887107134,0.4274810421208385,1,0.7539285538427156,-0.39852929957569416,0,1
138,10,1,1.4174034540896332,0.8456209555527481,1,0.31780784918967475,1,0.6700792422021898,0.9249624727069454,-0.5766984889275022,2.6264849090369,1,3.0856867943153605,0.23967424359629974,1,0
