need_z,engagement_z,risk_z,margin_z,tenure_z,friction_z,propensity_true,treatment,high_need_flag,high_risk_flag,high_margin_flag,direct_tau_component,y0_oracle,y1_oracle,true_effect,outcome,segment
-0.7016486040656373,-0.38869056462731183,0.2084331560296353,-0.06072520608970822,-1.2035632978118476,-0.13326291679243854,0.3872852598242987,1,0,0,0,0.23210414592554524,0.0792537459188778,0.23060042142768172,0.15134667550880393,0.23060042142768172,general
-0.8709395369238349,-2.0818471582816254,1.1295930280121855,-0.21141891961345335,1.0102298725058374,-1.4547092289847037,0.2703625074718193,1,0,1,0,-0.10133651067380586,0.23872223669680143,-0.46753534387256956,-0.7062575805693709,-0.46753534387256956,high_risk
-1.4102133331712772,0.8689352492552044,0.3680556702240081,0.23201495671242636,1.437670658198259,-0.14017843183957807,0.40400892881448275,1,0,0,0,0.016517587855000522,1.8837685408406049,1.5152362848379077,-0.3685322560026971,1.5152362848379077,general
-0.6773302399332087,-0.565811129530941,-1.2037791229797261,1.8552206149239228,-1.0107925930744965,-0.7817989979178869,0.5705681254938935,1,0,0,1,0.707916107085234,2.664172424679144,2.557819931560596,-0.106352493118548,2.557819931560596,high_margin
0.6386635873586196,-1.1140594385373332,-0.2947815872376172,-0.07634951745471394,2.060348874580042,0.20507166103199337,0.47336198720998435,1,1,0,0,0.41954340089290637,1.2489595328821035,2.173393125769156,0.9244335928870524,2.173393125769156,general
0.1555314125463854,-0.6046522731174113,0.5898765637189151,-1.250761230443559,-1.023700668067641,1.11858563694947,0.30268641369004773,0,0,0,0,-0.04696624967240515,-0.18460185333069903,-0.42088234943143216,-0.23628049610073312,-0.18460185333069903,general
-0.9954844560090212,1.022290120129705,1.1501410120844473,-0.66098288767695,-0.3291742773019591,-1.0830682797944606,0.42958714178751534,0,0,1,0,-0.6273996308940246,0.8446765371937961,-0.06263567005231516,-0.9073122072461113,0.8446765371937961,high_risk
0.6540856439042416,-0.31696315585497914,0.6649227811848459,1.2212291289729111,-2.242192708470366,2.0058529425296134,0.46320612386412396,1,1,0,1,0.6639416680822597,0.5325715649542593,1.3302445942659145,0.7976730293116552,1.3302445942659145,high_margin
1.2793631998173334,-0.2741576928912105,-0.037135841262592104,-0.7705046418944632,-1.2081794327004947,-1.4979401907601637,0.5982635940553492,1,1,0,0,0.5920340856073655,1.768353123668524,2.9406379972566996,1.1722848735881757,2.9406379972566996,high_need
-0.2759182976638515,0.0028777188302049218,-0.5893953550562467,0.746019786017163,0.5973216152121258,-0.44624376958120776,0.5625978653249978,1,0,0,1,0.5241789173945681,2.549792813649608,2.874932590030147,0.3251397763805386,2.874932590030147,high_margin
-1.4349003637913855,-1.3536643572487854,0.9124753402688662,-2.444447140486205,1.1592939046565278,0.3721467082607381,0.2134270229954202,1,0,1,0,-0.44199068547813597,-1.4745130190550793,-0.9050959794912816,0.5694170395637976,-0.9050959794912816,high_risk
0.35796275287919216,1.0271040328437915,0.000990654756088397,0.4403912295947878,-1.1058537187438977,0.2561750274396125,0.6107074861808198,1,0,0,0,0.2484401935580352,2.184924146355897,1.8449591005146917,-0.3399650458412051,1.8449591005146917,general
-1.9430452425083176,1.0236115693773928,-0.4230451611482919,-0.8971403961787102,1.4898774426958397,-0.8209018846011866,0.4632137823313009,0,0,0,0,-0.12790881764301265,0.7717245119785281,0.7281152649138874,-0.043609247064640644,0.7717245119785281,general
0.4973981523842951,0.43872888034414564,1.6670125527624986,0.4489493656862416,-0.17186171024004593,-0.11000412517912267,0.4826144313425937,0,0,1,0,-0.43816796871025904,0.9865730237209124,0.8133747558611768,-0.17319826785973558,0.9865730237209124,high_risk
-0.12065321022745967,-0.7768196531217286,-0.4738096085060136,2.013564113928119,0.2184546328386978,0.010115269867232334,0.5530702127902024,0,0,0,1,0.5950697277142332,1.9578882735949756,1.9685108084094107,0.010622534814435092,1.9578882735949756,high_margin
0.08553022353331013,1.0522154936019334,-2.317396182901667,0.12948489772405844,0.6719343534664836,-0.14379306997520117,0.7311567967506791,1,0,0,0,0.21913749503512248,3.184193471249934,3.4983546007146886,0.31416112946475483,3.4983546007146886,general
0.055292048270792676,-0.17911245831992884,1.617634018829284,-2.5344416530247416,-0.8549475516311728,2.3500595893307823,0.18966001742506913,0,0,1,0,-0.9593458503256698,-1.5713424681193473,-1.8507482579458934,-0.27940578982654607,-1.5713424681193473,high_risk
-0.8581152470194408,0.4382623319098752,0.6335654035082692,-1.1638163767158363,0.3961662431424477,-0.6798330779235783,0.401945042976947,0,0,0,0,0.09470526338210553,0.5527140687116257,1.2167903295198415,0.6640762608082158,0.5527140687116257,general
-0.1343630445016405,-0.01647886720614471,1.2865254024621378,-0.47517387331347855,-0.4989419473004198,-0.6289619112025664,0.39349233424641006,0,0,1,0,-0.49476345462198074,1.0604717826699306,0.5949352995922779,-0.4655364830776527,1.0604717826699306,high_risk
1.231009419075602,-2.101260273707113,-1.5898759265951976,-1.2647655406545064,-0.29308439315251145,0.40124881435577214,0.4323292013407542,0,1,0,0,0.004826485094008917,1.8582622113069858,1.2479340495281193,-0.6103281617788665,1.8582622113069858,high_need
-0.14665123631664312,0.07715831207672738,0.08441351402001158,0.42716175251571686,-0.2810251369088801,-0.7458029143510062,0.534636722329951,0,0,0,0,0.2869427737390528,-4.418520520912402,-0.8754124361313453,3.543108084781057,-4.418520520912402,general
-0.6414745218738741,-1.1960943430864146,-1.9689298168249223,-0.4343500452865615,-0.13023478327523896,-1.83839465532429,0.5675806082108459,1,0,0,0,0.4518537094050887,2.146291963783111,2.291567738257422,0.14527577447431117,2.291567738257422,general
-0.883860776650264,0.1264405977599802,-0.8225016982942909,2.011609823968258,-0.11669983758312921,0.6162869391134003,0.49297105798070956,0,0,0,1,0.501419150416319,0.9798829220710034,2.846676124242718,1.8667932021717144,0.9798829220710034,high_margin
-0.6996767198569662,0.35917664408665567,0.5940782601118176,0.06771046262926099,0.6305760057781777,1.5491539872690387,0.33603315060011585,0,0,0,0,-0.009707767505968495,0.6902819091238538,0.6976349361511721,0.007353027027318326,0.6902819091238538,general
0.5810099702238241,1.5887782658614304,-1.4394445634063466,0.07147300368393125,0.010245998192529217,-2.040645521873292,0.8014156649642816,1,1,0,0,0.917477754552509,2.901339255494078,4.928093150811578,2.0267538953175,4.928093150811578,general
-0.19745264908941146,0.3675331018040619,1.1227272959486099,1.0328351936728062,-0.414691963922601,0.581176368333114,0.4331941729438755,1,0,1,1,-0.2671020828721685,1.1898667928888667,-0.6114576673164137,-1.8013244602052803,-0.6114576673164137,high_risk
0.5428457497993725,0.24347215250620513,1.4201639478207195,2.1052646187526216,-0.16464481691557553,0.1387687380424996,0.5920352868988945,1,1,1,1,0.27569114740515954,0.8366420198756017,1.8666515416510001,1.0300095217753984,1.8666515416510001,high_risk
2.099531102488716,0.06774427157743104,0.7719132394649953,0.30044076426443406,-1.0136553631260978,0.3627468546563879,0.6463516051757878,0,1,0,0,0.5705175685062773,1.8352446822684763,1.5725936468836907,-0.2626510353847855,1.8352446822684763,high_need
-0.2672351657787507,0.1916234454638403,0.24957439535958992,-0.8142092267830561,0.42164228683857113,2.192222770406065,0.32116429490274473,0,0,0,0,-0.11255237889775095,0.8120052760503191,0.33804169778853405,-0.4739635782617851,0.8120052760503191,general
-0.35214891387081876,-0.871832038591417,1.141279275275996,2.1976467516294123,-0.1458532849476839,0.2440135927189072,0.3891344447789689,0,0,1,1,-0.07946726626669784,1.2423765765672443,1.5042803475885047,0.2619037710212604,1.2423765765672443,high_risk
0.5716520361766164,-0.6893742510320948,0.4067110123299763,-0.8986982800865768,-1.6254754541887932,0.2912941751788784,0.3871417751238407,0,1,0,0,0.3959215689887498,-0.25402011552843085,1.2182218669180287,1.4722419824464597,-0.25402011552843085,general
-1.8797738259374193,0.35876078469305783,-1.2867489263099576,-0.7046737258332485,0.2762687786944099,-0.19923198243336798,0.4482605379400894,0,0,0,0,0.035647038922472105,1.3032282932950672,1.1320409468343406,-0.17118734646072653,1.3032282932950672,general
0.5182502144243223,1.3101410596146843,-0.849259681397669,-1.6821146125121573,1.3313837026626376,-0.7353103992422227,0.6168591777279463,1,1,0,0,0.6075988125346767,2.3237333281424686,3.0511263955105736,0.727393067368105,3.0511263955105736,general
0.3142149725751791,-0.5567459131260959,0.39981377929377043,0.3761782444066661,0.8143878250223812,0.9873374181418532,0.42145887778050656,0,0,0,0,0.08337045344646649,0.04867949469027022,1.1685689530876822,1.119889458397412,0.04867949469027022,general
-0.3704701822836356,0.07333712278672545,0.5007109886076635,0.2871540650587541,-2.468632166774749,-2.353539921009704,0.5579911911979156,1,0,0,0,0.43397924254615783,0.9391525229823607,1.8560097492977332,0.9168572263153725,1.8560097492977332,general
-0.7716679072545154,-0.9146041195241429,-1.1540248613220365,1.4681137612463426,1.2360332297542718,1.1476673214313595,0.416441394482182,1,0,0,1,0.5356056722573,2.069067567690621,1.7255377487930477,-0.3435298188975735,1.7255377487930477,high_margin
-0.023161706566296483,0.9866276320182668,-0.6171277854285815,-1.7106790021170335,0.6547103197370043,0.18790711440808874,0.5067589879445434,0,0,0,0,0.0206986516373473,1.4432647990772816,1.2496542969885096,-0.19361050208877195,1.4432647990772816,general
-0.6584666437375783,-1.7514697107204928,0.4778310935959304,0.06760126773935085,0.7837234739226985,0.3956869759091664,0.2721676648815732,0,0,0,0,0.33036490495241544,0.2286938680549115,0.9841301993517306,0.7554363312968191,0.2286938680549115,general
1.7626812242255352,-0.9645259005634059,-0.16513941760500017,-0.17843592560398683,-0.24441085412911698,-1.1234438438275904,0.632360776183551,0,1,0,0,0.38604523910206556,2.580060044836823,2.6796888208934027,0.0996287760565795,2.580060044836823,high_need
-1.0206180292197347,0.8160597045112434,-0.19756155980856,-0.8340729581449119,0.5251944217501807,0.9639312024962177,0.40182179927687656,1,0,0,0,-0.11638059647623941,-0.19142704971934996,0.7778422053936027,0.9692692551129527,0.7778422053936027,general
-2.5011885632323394,-0.35430172342370764,1.8380539851098272,-0.6867616441227723,1.8284101868686657,-1.3665673870005632,0.23133613625408367,0,0,1,0,-0.29649612586002383,-0.9166888468654237,-0.6300181062161311,0.28667074064929265,-0.9166888468654237,high_risk
-0.9556871124001663,-1.805482727226673,-0.6458551883608258,0.8770125974622518,-0.3866936499522667,-0.8764047533245278,0.3828001928884023,0,0,0,1,0.8538777349808947,1.9269692914510435,2.0206335558198742,0.0936642643688308,1.9269692914510435,high_margin
-0.6331715313690452,-1.9136844755456546,-0.4538450383506349,1.0774870391435007,-1.0107075546907784,0.2801484276581917,0.34969649368862854,0,0,0,1,0.6720546051558065,1.3244730830579075,0.690499349664482,-0.6339737333934254,1.3244730830579075,high_margin
0.311941588775597,-0.5211596797467904,-1.0450499215637283,2.737717709108627,-1.4100789630463457,0.2655073391242664,0.6973588364133223,0,0,0,1,0.5864552622553042,1.4951984142597603,2.744300114192667,1.2491016999329065,1.4951984142597603,high_margin
-0.02175341255140144,0.0783995020771495,0.30366604699858085,0.6111857660646972,-1.7477121682439658,-1.3625896630459124,0.5733324883747452,1,0,0,1,0.6048809545157656,1.6050765971297505,3.698975062485391,2.0938984653556405,3.698975062485391,general
-0.06913112189216399,-0.4206214955353707,1.05739946404088,1.373834478639811,0.38081484201284205,0.1259797693883248,0.4373247836538066,1,0,1,1,-0.17803873290711641,1.4614763280238117,0.046491191728777026,-1.4149851362950345,0.046491191728777026,high_risk
0.6815450276274245,0.5734959470072739,-0.5980425652937269,0.20964968631587946,1.7757935112530059,1.091233542194628,0.596479006032396,1,1,0,0,0.5301867504533737,2.1478229707459366,2.8448494922594962,0.6970265215135596,2.8448494922594962,general
0.8374887746646652,0.5409418903867321,-1.854966649377519,0.8996690652822745,0.030910755152916126,-0.7392286992212621,0.7889473142415641,1,1,0,1,1.0183816368958718,3.804868420040701,4.508417960098712,0.7035495400580114,4.508417960098712,high_need
0.242075326796949,-0.16292652677165723,1.2749011624398519,-0.07664343069049795,-0.2235079114992935,-0.8807844030690957,0.4485878724906217,1,0,1,0,-0.44436351290227283,0.5265279476683902,0.5000369790411665,-0.026490968627223666,0.5000369790411665,high_risk
-1.2803015673368896,-1.686811000579597,0.6764176674408839,0.3182400587964274,0.37666630736904966,0.17523052494023642,0.23593294865597048,1,0,0,0,0.5334764350645971,0.15956154386169585,0.7373782802058478,0.577816736344152,0.7373782802058478,general
-0.45641291384796523,0.341047809672674,1.8285468860896532,-1.2463744563565786,-0.023843239789044575,0.5722026801835173,0.2827288958005645,0,0,1,0,-0.7018356044587455,-0.007651575546008482,-0.12767723983321044,-0.12002566428720196,-0.007651575546008482,high_risk
-1.2217348922013278,0.609767820641598,0.20543268702675632,1.0980003817737287,1.0267075899868063,-0.5942237693591748,0.45058028383834475,0,0,0,1,0.4480664678587116,1.1281609556991263,2.335059603093317,1.2068986473941905,1.1281609556991263,high_margin
2.0711681388521797,1.2577796455057804,-1.5905229280998288,-0.35065494989794393,-2.098207174324928,-0.47689570899367173,0.8010037081898543,1,1,0,0,0.9964488753024696,1.7948767355292907,2.7931101618903895,0.9982334263610988,2.7931101618903895,high_need
-3.083920776481751,0.6333836750058127,0.05251794651275073,-0.24092111995639234,0.5637325750634015,1.8201211130294652,0.21666797246691738,0,0,0,0,-0.33381461287302444,-0.7193592344680847,-1.2640312135910863,-0.5446719791230016,-0.7193592344680847,general
0.03374982957246419,-0.733044029608195,-0.02807060765921442,-0.7504512046096,-1.146533368978209,-0.775593618384793,0.44177336267795586,0,0,0,0,0.19356484769876905,0.8268039481283107,2.0161349226892704,1.1893309745609597,0.8268039481283107,general
-1.3734163384937452,-0.6676184186792703,0.25292925890742296,1.045796518989459,-0.9488760267929119,-0.49034583358069106,0.33654904231522303,0,0,0,1,0.6994051919321805,0.5970667303232748,0.28109421512933763,-0.3159725151939372,0.5970667303232748,high_margin
0.49729160340330464,1.063890562721514,-1.025400762230995,-0.7200986032255816,-0.17288347517960861,-0.7579695095175517,0.6703728818691875,0,0,0,0,0.28283927769873674,2.8166504141810185,2.9015302746398444,0.0848798604588259,2.8166504141810185,general
1.1533557923890978,1.192398916824,-0.1122771465975616,-0.7865333620746773,-0.30276257964563413,-0.9414212618631287,0.6646353476002437,0,1,0,0,0.8112610888295302,2.2798527418440324,2.833228826391389,0.5533760845473568,2.2798527418440324,high_need
-0.35468928908204356,-1.4494193165840528,-0.3303823802125179,-0.18802939555139242,-0.4609360884588597,0.14303948258076768,0.3635786116415711,0,0,0,0,0.23290866121476853,0.5105532281190485,0.3653708801338963,-0.14518234798515217,0.5105532281190485,general
-0.23347119391534485,-0.4965610511200995,0.8152415855790381,-1.2467280701390648,0.8628134215783403,-0.12308522266795136,0.3312695083017204,0,0,1,0,-0.5888804911112312,0.31381684432048407,-0.7532667247599678,-1.0670835690804519,0.31381684432048407,high_risk
-0.9626973944953737,0.6737013084256044,0.1751887971903803,0.43050170460515674,-1.9638652305513367,-2.0555463097270428,0.5523546075552148,1,0,0,0,0.3162234882548043,0.9633861134428967,1.410269498172029,0.44688338472913225,1.410269498172029,general
-0.13499371973684704,0.7692605876989294,-0.021898807166381918,-1.438034828963701,0.6519164387834392,1.8098919608593638,0.3744463700259499,0,0,0,0,-0.13264723811190152,0.7229568699682352,0.6911727911822214,-0.03178407878601375,0.7229568699682352,general
-1.1216399738584286,-2.3122416518493534,-1.0579484123922926,0.2670828703243503,-0.22185994129693873,-1.8498253112961236,0.39527102997936553,0,0,0,0,0.8013095873051089,1.6782517905750205,1.7154611443261505,0.03720935375112999,1.6782517905750205,general
1.5474154787491015,0.009434387758613454,0.5586021992497399,0.1379567007847712,0.022581698596514026,0.7291596831208841,0.5703830994223396,0,1,0,0,0.5004563945747251,1.9406276486760294,2.4014782791270246,0.46085063045099517,1.9406276486760294,high_need
