unit_id,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,user_id,user_effect,user_effect_proxy,true_m,true_g,treatment,outcome
15,-2.310103436632644,0.054353585390382264,-0.47177603363833576,0.45938577171661177,0.7019536262212701,0.13824143205868192,0.7601330853758538,0.22921137411506842,0.5300647056014667,-0.7046732628698824,3,0.9405647163912139,0.8366778242930666,0.17014194219214201,-0.19889738826185616,-0.8839482479375937,-2.220355156277938
16,-0.17961141383145854,0.19677609665695725,0.8205284754174188,-0.3937411722245721,0.5211672557321126,-0.265838791915379,-0.11754216732813036,0.829519042024073,-1.993060371054156,-1.296472328074761,4,-1.9510351886538364,-2.4472550382320435,-1.270796815985006,0.0791481980895044,-2.185244382573565,-1.5769111930370907
17,-1.4821853974428207,-2.3336161198483047,-0.6782644401551767,0.7494338997277404,-0.28488406638257474,0.19779008194185213,1.0892174967107926,1.3276861322676916,-0.06913793472613955,1.3535858895693973,4,-1.9510351886538364,-1.8141217330400008,0.9570536615797282,-0.13619375574745146,-0.10234961541226839,-0.3736541674901985
18,0.09212665843410921,-0.8373982238274621,-0.5944003521987352,-1.4805365125650163,-0.8881338537336524,-0.35801668807442916,0.8035850193786016,1.7207698311659838,-1.38218151537704,0.39282746825991893,4,-1.9510351886538364,-2.1812333466862492,0.06476782421579141,0.5246916664986929,1.1218217641880306,1.7013232905100253
19,-1.0405439391575344,0.47469708846320197,-0.1310866506877266,-1.8309058258475304,0.9282969915684843,-0.605000712808731,-0.5339002383735546,-1.06975241128969,-0.6542832766875555,0.4278904406949172,4,-1.9510351886538364,-1.8867328660427438,-1.3918539301758817,0.08617191940328117,-1.7903832297515758,-0.4295701541528978
20,-0.18924434093640552,0.32866200228248105,0.3619218539288437,1.320661655528167,-0.3427861508643793,-1.4768578168457318,1.067222416571983,-0.3314881720972547,1.114592444577377,0.3833771131824704,5,-1.302179506862318,-1.256832337358607,-0.7359919395758665,-0.1838446211733223,-0.49631769597956676,0.6519184087749825
21,-0.13113753020334493,0.3487758940462951,1.9510125601262995,2.076980529053753,0.0693811351327787,0.1601905933170753,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,5,-1.302179506862318,-1.8688637349751176,-1.3237362631568466,0.3423984830813369,0.6732310701240372,-0.6306047546294293
22,0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.0729834359912918,-1.1173841129896078,-0.458675284939333,-0.2931915866487618,1.9372311624295169,1.1059933699072981,-0.9620911163416273,5,-1.302179506862318,-1.2778550015388461,1.0856444190367973,1.1112988248865925,1.0751796247263348,2.834313122708495
23,0.34770845245095694,-0.4070782363503251,-0.28436383804009513,0.18532564941538202,0.6191711169753933,-0.33925848388401536,1.0638515327343585,-1.141938226142404,0.006339062362268442,2.5976737265958323,5,-1.302179506862318,-1.1478197492499815,-0.045150909011124916,0.48487024980485877,0.6610978127461957,1.3716149882622437
24,0.2230797426252751,1.4332145066061728,0.09152017817320818,0.5807770953297967,-0.056783194392691534,-0.17040758116420443,-0.7794823967254196,0.4303013589575532,-0.8515371891857679,0.6655852363134291,6,0.12784040316728537,0.31898612776043145,0.900921873545729,0.9753439800223741,1.4213426228461221,1.93509560372256
25,1.08528700444591,0.36653140723722993,-0.28624873355569186,0.4539655793086961,-0.3086730555464126,0.9355471254651493,-1.8314060842151236,-0.3356073681186462,-1.9908119951239978,-1.495060830227205,6,0.12784040316728537,0.16305012849617917,0.6114624034883885,-0.146757231149243,0.023245051792439075,0.20417150767113845
26,1.3638622298139094,0.895184981971686,-0.7194802332847904,-1.502503456040897,-2.964528837841651,-0.5434955079326346,2.4204150122474024,0.4348842714636474,-0.5595722860494895,0.46508020950030626,6,0.12784040316728537,-0.4653154100175916,1.9723187648897873,-0.4210868663651326,3.031480496631646,0.8840103950457281
27,-1.5609583529944429,-0.29732336269763543,0.09947747301573849,-0.08610065182104851,0.7908061216900806,0.34464522623605237,0.668326018107997,-0.6883722822307594,0.8978154084105481,1.6289369476239914,6,0.12784040316728537,0.5109647218232766,-0.3420370836137497,0.36209656460970757,-1.1917378927139355,0.6330010146721714
28,-0.9701495196514126,-0.8876956557145598,1.3357843363202329,-0.19134398669506028,1.403821392066557,-0.4425357118921839,1.4550455762707113,0.13148581680545218,0.2582288233226952,1.5647180216699044,7,-0.3162425923435822,-0.19293579208080808,-0.7388891021239212,0.16270275687426752,0.6009906843202546,1.2786375382664297
29,-0.36177047744417123,-0.9411220959249583,-0.44856420802835434,0.4523339506431387,-1.5657590721805144,0.6374709026511215,-0.5387713176177432,1.1478126607335635,-2.3942603049004716,-0.7865657751041687,7,-0.3162425923435822,-0.6772383911547254,-0.12406401326367905,0.6544708114410989,-0.7115149784727988,-0.922241911864359
30,-1.686468151234102,-0.8262294663639526,0.24766590110894313,-0.1792266254497549,-0.25337756894801494,-0.1591848713800608,0.20338824061994343,-1.0085360419431078,0.7068496408990508,0.6626659703854839,7,-0.3162425923435822,-0.5525715043910642,-0.5264595296358919,-0.09363399225396929,-1.0044272501719864,-1.6834714642454796
31,0.385037937656101,0.5565334427512632,0.2964180008086595,2.0350733027310675,-0.0870941710525099,-0.30708321833457675,-0.7535275803573779,-1.0322626705778368,-1.2444717876010754,-0.8887973132309185,7,-0.3162425923435822,-0.246875329555226,0.0617390428234477,0.9491227122756584,-1.026748780803344,-1.780772544075126
32,-0.07068038165207131,0.3342951284977145,0.051142058552161786,-0.765535277429713,0.9001845640199633,0.7394126723009475,-0.159648307422017,-0.652916144664712,0.5484279208297995,0.18797358748610446,8,-0.016801157504288795,0.18713410048518792,-0.12088068703102803,0.9074432852231982,-1.045140097847675,-0.451654062460731
33,-1.4481272594150476,-0.0679802559844049,0.26203581207438104,-0.8996947864877538,0.189843392837443,-1.4548224852577891,1.3361861000121709,1.2479499850594318,-0.25251733430296475,0.36345433783907316,8,-0.016801157504288795,-0.1631900144085993,-0.6861546466154488,-0.3281211052746139,-1.1129189689439842,-1.923772051459181
34,-2.409921965799875,-1.1563476602653329,-0.2937789201521298,-1.0721330214268592,0.7143964826306588,1.997296530747994,-1.176614719429302,-0.8374634040851927,0.23544836830993032,1.6111161484996208,8,-0.016801157504288795,0.23085646470943366,0.12608251007823992,-1.1966956062691771,-2.305266047832372,-4.827072041225308
35,-1.2223743125399031,0.24903612230694197,1.8212988508131087,-1.6517591481792673,-1.281069206845832,-0.42360660646083825,-0.520588412855411,0.8126012877536446,0.24165971982083806,-1.7749620596421283,8,-0.016801157504288795,-0.554631206234342,-0.7508207433961674,0.2882589417410415,-0.984153084571764,0.0808080908790556
36,0.5154104029008109,-0.5775388873556505,1.274447216941239,-0.6275875364369197,-0.6366152831022357,0.5411316108045314,0.7629264823369366,0.4480993639362036,-1.6855973173848082,0.5380344399282511,9,-0.85304392757358,-1.1657816309017162,-0.39100824510472076,0.47270271891056015,-0.8989824823462376,0.850517426258798
37,-1.034308051674399,0.2352761115882635,-1.4237344353990602,0.44632214754306365,-0.8065989043073726,-1.2826346502605217,0.7138201364823995,0.2416445216767513,-0.6139768013928971,1.4511788490210642,9,-0.85304392757358,-1.4723531305262048,-0.5173975315937219,-0.4151982025283414,0.2726135670181101,-0.16994512555470903
38,-0.44065242156974244,0.03210767397093466,0.2689134476786009,-0.6196659341286136,0.47113629339992935,-0.5334523471647244,-0.4116383222162092,1.362642639803341,-1.040586052512433,-2.41278033092949,9,-0.85304392757358,-1.1222654704344879,-0.7728034101592697,0.7790012411909735,-0.3498226718024441,0.1235316865421614
39,1.6109369950118944,2.549327952607003,-0.40526926544933184,-1.9368380406201853,-0.31048397619594376,-0.2862229498406692,-0.18992384102225704,-1.1133880419218483,0.5795611424764774,0.5245073752860862,9,-0.85304392757358,-0.40062077221035164,2.926239055912066,0.09463160122278916,2.218601624812769,2.748217828167352
40,-1.4944056198193065,0.6991967316948878,2.052684981945891,0.17196033243705985,-0.33732516206850605,-0.1420032144075213,0.6152567669685612,-1.7306716055072182,0.16439070297730224,-0.3904639494628101,10,0.8793979748628286,1.4967386452384492,-0.5365180545177561,1.1533775589960624,-0.995068813943663,0.13866978255735637
41,1.8478250129560454,-0.17417273380495787,1.6678876111195198,-1.1037406977820072,0.5872591668027922,0.3194002637912288,-0.8690472478647824,0.17739611463694044,1.2125188368316004,-0.3237917042866007,10,0.8793979748628286,0.9497751153319614,0.0781689822736518,0.022765226179175663,-0.15644905624724592,-1.2158630462992566
42,-1.6919626491697632,-0.01756282647744591,-0.9024230947925126,-0.3423409386638824,-0.08158776968512098,-1.7056522160155172,-1.615658339320678,0.48206683552552526,-0.5227186961696804,-2.564744341820567,10,0.8793979748628286,0.6878692126822622,0.06735880573790945,1.155048792172998,1.5533153602137586,2.0556861657994956
43,0.7848440366081351,0.27236975527423984,-0.713874824036484,-1.3168302110582415,0.8358078963143372,0.3493506225604296,2.3826022826840734,0.42018859872493736,0.3877031412620148,-0.16692793010856513,10,0.8793979748628286,0.8129060046075456,0.638541290072012,1.1771548496144737,-0.1837633903844299,0.696955452482013
44,0.816775867200791,0.6250852012481537,1.251725008565195,-0.5213229186372847,-0.4354074729439623,-0.4791031709119801,0.7908017211789892,1.498374440296732,-0.45884049314930064,-0.42477372779309125,11,0.7777919354289483,0.919793902678855,0.44179834548847596,1.1860065692228936,-0.2779623194621781,1.1562308442374114
45,0.3140772238697992,-0.24576150001290142,0.95205365313989,-2.2517772906190467,-0.8267050469168946,-0.7824163339614458,-2.320356012386145,-0.9636384443688041,-0.9151561158459262,-0.20110465451883033,11,0.7777919354289483,0.3088976799372236,0.4158933558830664,1.690119046162002,-0.7126907957340844,0.9867649683043856
46,1.1129658916602636,-0.24506065119070236,-1.0308137202711538,-0.056954541213528984,1.0491736214413494,-0.9759588161149049,-0.9105748839214486,0.5585489592742234,-0.22153611573080054,0.6474846907094743,11,0.7777919354289483,0.6060421826345869,1.0274866994785121,0.9391518226092789,-0.45455277995767274,0.694968422638722
47,-0.013646791795296761,0.701663648089567,-1.0350781140406409,-0.01208465078826744,-0.21069001436315682,-1.2158909241041307,-1.5634779478686884,0.6857490352746618,-0.3509523822179781,-1.0222802816473295,11,0.7777919354289483,1.208259857764023,0.9512977911041148,1.9822233316766913,1.2583014147296097,1.7156967631223792
48,-0.09617893692333225,1.1280188573493026,-2.280737845371923,-1.4966386899033264,-0.9228864418952676,1.461178866720329,0.2825869829192965,0.7673172404612268,-1.1401609191262305,-1.1195358752705262,12,0.06603069756121605,-0.24768232323729272,1.4542102497603162,0.9718875772570406,1.6571135808335262,3.294218902175496
49,0.4478137167227104,0.05827433093544655,0.5487388188641266,-0.18767099092845213,0.278143726454627,0.15811908490510918,0.7777673890849254,0.8070082819444706,-1.6198719943917699,-2.2472685553408556,12,0.06603069756121605,-0.15867677221724683,-0.04295883804029389,0.8388752828704936,1.239803014795058,2.082094181674064
50,1.0017453976515072,1.1877250932619365,-1.0206230195133374,-1.8598354065456286,0.09903482100720092,0.9308382263505294,1.7975945224343146,0.516297572101451,-0.37171669658569495,-0.8931306215848627,12,0.06603069756121605,0.0699887943556482,1.2506152046996035,1.094519334265225,2.292024212426533,5.939252600841912
51,0.011451291670654416,-0.2992647038852564,-1.0150679057288161,2.0487556508632867,1.785168402072131,1.1360486835554284,-0.9208503978091276,0.8550193242972788,0.6396264094979018,0.44254562420405297,12,0.06603069756121605,0.15097337541262879,1.359529209018679,0.6328540293556963,3.756645923550487,4.00186558272977
52,1.2496652670437771,0.6353711428612774,0.7400142363043355,0.6369062833722101,0.3407914080021059,-1.7836111297141835,0.08362107741055723,-0.5561919588491252,-1.2798409576400205,1.681816619300824,13,1.1272412069680329,0.9397399931081912,0.7399003420665926,0.5910892780045399,0.6660275745254968,1.580575347639409
53,1.7289953408857035,1.359220600295612,0.2552134168558746,1.3506251209526567,0.012053180601825543,0.20279727689777938,-1.093471370461983,0.39699130449884,0.0603859284244171,-1.3026521168344645,13,1.1272412069680329,1.1503305219436195,1.457735349004294,0.2304905727299095,1.1972057852080868,4.2569155201464985
54,-0.051197111816596905,-0.07972956385680847,1.79756116664464,0.8942133285134095,0.011445439091466015,0.248787309801083,0.044212378104198057,-0.20291398479554773,-1.0824271973882869,-0.15105187760692926,13,1.1272412069680329,1.3096230670898648,-0.19158216207995862,1.2694044793294206,-1.491808507213318,-0.02831239838071864
55,-0.7460982566525134,-1.2503155389231464,0.5112218145475347,0.39126465993323495,-1.786707511368078,-0.12268463749512722,0.9957013858999235,1.0592237388963208,1.0258368428852387,0.0389132069014598,13,1.1272412069680329,1.7156767540971272,0.45455212523960054,1.3695971052167188,1.1511302927159262,2.4530968586566284
56,-0.8450453279691511,-1.0836988273580606,0.3446049047503575,0.379280034365163,1.2873311116050654,1.0999796503420836,-0.1322286565311721,-1.2442058788608694,-0.31910659701089783,0.21723119481052466,14,0.4675093422520456,0.4296360284216113,0.188866143794356,0.9400330749990631,0.3074003852406948,0.2605115654891065
57,-0.2020832453894041,-0.5778941080776558,0.2528848149698989,-0.5039577414106104,-0.628066083725374,0.31145283430343956,-0.4019925801292048,0.24410438897835213,0.2732040228521227,-1.1394290010915746,14,0.4675093422520456,0.4551201476498768,0.1664433090463288,0.9111092968419459,0.8177096140570121,3.257085278107943
58,-0.4812411238654122,1.4377769399164624,-1.1620795127342871,-2.116654448970531,-1.8618451532425115,0.029109946576669203,0.03091727803269891,-0.11761085542512094,1.2141898289285016,-2.672834433102938,14,0.4675093422520456,0.9257450460458987,2.2080403423505484,1.0362291205782335,1.0689161231121485,0.9460436575138118
59,0.3959338744308236,1.5614382018035733,-1.127780764891714,-0.3798065117898951,-0.7528919172286209,-0.8943460460775288,-0.32626200502304,1.4274852836845047,1.8373866754875203,-0.3359392250401477,14,0.4675093422520456,0.302759584762617,1.618343667793633,1.3537450381798943,1.9699478568203326,3.750813811848349
60,1.9050602140644701,0.035576476984624864,1.753691026701081,-0.09329864965349177,0.1310578260461443,0.36547447264283456,3.1788536793675353,0.8512855748447891,-0.7072645299514636,0.9689978702758579,15,-0.8592924628832382,-1.2565983727118926,-0.5838891468875206,-0.15070465996396054,-0.37868952893357877,-1.0029495102059207
61,-0.3618325370843415,-0.48975018290120914,0.9086013598921112,0.031085587771152785,0.2785759145118061,0.013985221865292462,0.3365831266054347,0.4249658974361492,-1.9369669327054153,0.6665726686095336,15,-0.8592924628832382,-0.7842177701855495,-0.6833667901634698,0.5114902572135248,-0.5443317502697831,-0.22217775563428055
62,-0.9820194198303006,-1.4422991355594112,-0.05841124385868244,0.08398100331445427,-0.6935061645722808,0.8310318576679744,-1.342175166370907,-0.40694374877255896,-0.5848741349330007,-0.04658727033933937,15,-0.8592924628832382,-0.5364399553568637,0.1303987245030061,-0.10074452267039319,-0.5528671836875179,-2.077543974967969
63,0.2788642846472388,-1.0078929496235447,0.7242826774562282,0.06300236833469973,-1.8919462533119105,-1.958591440397031,-0.012319292929311235,-0.2209673177863541,-0.1034201135746335,-0.02798245653021798,15,-0.8592924628832382,-0.7509783223233326,-0.052961761760676095,0.5244628037121669,1.1363628867927222,3.003952912238784
64,0.22555983951018072,0.9476496098482997,-1.1111049009175582,-1.1719715929007948,-1.0933238578873825,0.2889166671687069,1.2449473786464456,-0.4313394382395105,-2.5016998441596545,-1.7039928626103755,16,0.36875078408249884,0.3396460868183251,1.2542389232925302,1.0617122296332882,3.304546502270542,4.088461425985553
65,-0.8330367227960116,-0.5577288874952148,-0.4083886272547264,0.038581122980917065,-0.3117463308224471,1.0493396105434072,-0.6760173056813688,-0.862317959475543,0.4788755385204616,-1.5356420699261193,16,0.36875078408249884,-0.0657672278579528,-0.14420654995306584,0.4155252222082665,-1.2545505762506812,-2.054115012935448
66,0.3896917053200022,0.10255318372626686,-0.1474424899181674,1.5882761071492624,-0.6222074452947179,2.0602981705240784,-0.2254314492280993,-1.2770164449702281,0.0699195809948253,-1.0762452003187681,16,0.36875078408249884,0.3512400105019869,0.12111220106510759,1.0265495837460104,0.8415561806580656,3.1207963614441674
67,-0.7517558478135002,0.39703330001549114,0.5555820886501248,-0.6221677002542582,0.9874051450464006,1.157507758021134,1.436301756563291,0.5294134071257222,1.3634287120856987,-1.8807984279740577,16,0.36875078408249884,0.7386972619773998,-0.3757814034099044,1.4808781120804733,-3.2536315547502936,-2.276890255707124
68,-0.31790654862846257,-0.8670052563234263,0.11922586112739209,-0.5714492191967373,-0.16615784194973238,1.8821748802040494,-0.1697197964203783,0.4137923171902139,-0.2322693299242352,0.07571328795683367,17,-0.9588826008289989,-1.3291177252907653,-0.37637757020254975,0.21716228827344247,0.2922323792799087,0.8440019592840724
69,0.006016680436071459,0.4483240659731595,1.165307535547177,1.6473939976033294,0.30962008190916684,0.5895468860356021,-1.150864509185567,-0.08787674241562057,0.940289464883589,0.8659686384171532,17,-0.9588826008289989,-1.0323067529699803,-0.5682920489490778,0.20275161502458264,-2.4384466654908326,-1.394278668331884
70,0.21160973279505021,0.8863939595679524,0.49076670899381886,1.2003062582593216,0.2893591569571111,-0.35569831557103465,0.33584125693302364,-2.9305943758527757,0.38288573638504947,-3.6484128252147836,17,-0.9588826008289989,-1.075128020476507,-0.08122326676432834,2.081726779083273,-0.6061906146635864,1.9495704949940067
71,-1.723463407405418,0.45176860094098414,0.47752933726679525,-1.1624287801399305,-0.7121020418789388,1.370540988614132,-0.48403013157267616,2.242920312402985,-0.001919853176346149,0.4080361768812668,17,-0.9588826008289989,-1.1681939720203225,-0.7918124762742147,0.24342653407155446,-2.104837138028465,-4.058046154455946
72,1.6168743984986076,0.13102711619341956,-1.0023439806908012,-0.10972745169429012,-0.03561073619009093,-1.3647416522015654,-0.25583207134082336,-0.7421920939974367,0.9243577571874341,0.03461187418525562,18,0.8784503013072725,0.9528272026629743,1.1907649165554661,0.5290105666930007,0.9751534216060701,2.199520689276858
73,-0.28279574914757005,-0.10618193062257626,0.22312201840616613,0.6168141996897798,-0.9997122286693814,-1.0415876326212719,1.10467921540253,-0.4123368722047306,-1.416842092596874,0.44381270938310463,18,0.8784503013072725,1.011441873684075,-0.01382183185752378,0.7535151718283086,0.8249718665103047,1.4778732756734851
74,0.4633698060326869,-1.5307152572567064,0.2294817154636063,0.7355830924283736,0.37438645170626306,0.6319814837613953,-1.404269098090749,0.3310401549961956,-0.30261975947044656,-0.4827901587246448,18,0.8784503013072725,1.0082983727453037,1.3849976874643952,0.779847838429994,-0.47231557626262766,-0.021496434635966344
75,0.8705556094197265,1.47927451067423,1.794370054600359,1.314807871505905,-0.10973418163018368,0.35272016302634307,0.7668228717842437,0.12117794929946196,0.13076418791154437,0.823753131876182,18,0.8784503013072725,0.5854073722227351,0.6890253423663152,0.8180166837791497,0.32954565285067633,1.0384873876546037
76,-0.059282646025932216,-0.7292869363736615,-0.4144730658358585,0.6339103777337424,0.002993291199955732,0.34020997686833787,0.6700792422021898,-0.3748414628976096,0.7562481636298061,0.37884260345839443,19,-0.049925910986252896,-0.5437210192863577,0.11176442433499159,0.7161821817441738,-0.4016043444810652,-1.2954549566779732
77,-1.2348130869114786,1.4423047911862443,-0.5007447437569161,-1.6550953431851838,-1.0450437095863023,-1.021045160678322,0.05217331865753347,-0.2738505055462372,-0.33683196764059287,0.6197019654824789,19,-0.049925910986252896,0.028790619972965663,0.8737909132257836,0.2701886509311828,2.454839597097658,2.9171991626906437
78,0.3398753611927038,0.31604787064428624,0.40982845732869266,0.6161346680022383,-2.107953341777443,-0.3644382522644612,-2.180210064489474,0.03605992679779541,-0.00463297222434532,1.0455322747896802,19,-0.049925910986252896,-0.20170162343104847,-0.3370863287105465,0.9619946552895488,0.09467467913973865,-0.30772203928002284
79,1.1876343927211208,0.20277504825236733,-0.5003610773968998,0.48516111254573785,-0.5279176373243135,-0.001392651443348899,0.9861363169607678,-0.5577713459894236,0.8056786392425009,0.6774013686923024,19,-0.049925910986252896,0.5015678029197829,0.7647786176892263,0.5363738247867824,-0.4124384955841963,-0.1619043803540452
80,-0.9547918171308215,0.973894128217401,0.6985663453715051,0.10192588737265744,-0.7623234580276522,-0.85920601857557,-0.5376625769030224,0.54259446329196,-0.9556251674013979,0.4375122486198699,20,-0.18486236354526056,0.3804905452592233,-0.2068839704829555,0.8159634141779784,-0.6781783495133552,0.2940494962028338
81,-1.2417555288783926,-0.20406858443884895,0.10964775457400863,2.4451301450589167,-1.3773156555203674,1.4720145664901334,0.14984241398728004,0.41117191801596314,0.11834791338820451,0.444726818195233,20,-0.18486236354526056,0.41234457477355146,-1.1945860900779572,0.5138409929681949,0.3615181483075742,1.9493962292633833
82,-0.15368510436201774,1.4540501814574582,-0.4564711442247224,1.1322345721792477,-0.6443671202130229,-0.06025184640128695,-1.0719625522902192,0.4550237203475199,1.4451259569265338,-0.07735617982085408,20,-0.18486236354526056,-0.46689563385567445,0.47740900444991413,0.6911724846920629,1.1917743212239384,1.063333646056287
83,-0.19688569870390954,-1.1146169630679268,-0.2292926535523081,-1.5927942597215277,-0.9128779867188273,0.22678604610913541,1.3190131977413961,2.809210861229503,-0.5865850850709007,1.43530015664544,20,-0.18486236354526056,-0.014051637522632499,0.7758628260630267,2.4626563173787064,-0.14237063634239489,3.7718730528823006
84,0.2437524804016479,-0.15124764674637586,0.4325944517261522,0.06191648367995918,0.11039572561221853,-0.4083331628266692,-1.3981096597988507,-1.5436252025220816,0.653244883281227,-0.2767000900857134,21,-0.6809295444039414,-0.41964378922849616,-0.16789507230676684,1.3058448467183712,-0.43496561068985584,1.8177324895436628
85,-0.5960888996561666,0.008505626723153567,0.7949322529156275,0.1803639430263982,-0.6560549366409674,1.2262929556489497,1.579185502981632,0.4945566553228533,0.9736635113440901,1.241959996813811,21,-0.6809295444039414,-0.45342327434062074,-0.7471863736721819,1.2300396674959444,-0.9822955220803298,-0.18166559707492147
86,1.1300993164045137,0.6140991771126236,0.5983470470748828,0.5196605733465026,-1.0973376745470436,0.7007231568595857,-1.355813971126554,-0.7945994551250549,1.3035650678080875,0.8402201626941975,21,-0.6809295444039414,-0.787248927662099,-0.043300863051570104,-0.14052106566409325,-0.5812827902073756,-1.8305531222740719
87,1.4873982896858626,-0.27167438368729224,-1.1522488412767675,-0.24043719707034283,0.1020312972405742,0.07898871634000969,1.1336804787567016,-0.36127042500344553,0.35203447180292424,-0.9886271494346061,21,-0.6809295444039414,-0.29718007351434356,0.8172356781354003,0.02007314249392482,-0.8929764781862893,-2.3167195179227855
88,0.450317278043813,0.003108550185636745,-0.7498133382845175,-0.2358293621748528,-0.18417574651522164,-0.2701551293370962,1.7713412422676835,-0.09844600230787963,-0.24389611017733773,-2.0974509576101417,22,1.2225413386740303,1.222683834583987,0.918861506944981,0.9826369839521719,0.24123979155501263,1.495630627040324
89,-0.8942073519794773,-0.26307342445635284,-0.6858526761766428,1.381707593377797,-0.16493777539621862,1.2884442493182524,0.061704634050368024,0.037227836421576635,-0.08879644771250095,0.0037962516214591325,22,1.2225413386740303,1.260973176154662,0.2587812635345529,0.9703534781345239,1.6479805693999272,1.8810498979936372
