row_id,outcome,treatment,running_score,engagement_score,baseline_value,mobile_user,smooth_score_component,true_effect_at_cutoff
79,4.274608663552547,1,0.567796418212827,0.5125949934312284,1.6457226136182097,0,0.9887604920000712,1.2
80,4.97217423807511,1,0.3286270806547751,0.2576957212765554,0.059225894284554124,1,0.5340529036762394,1.2
81,2.165099747985314,0,-0.18722627711985895,-0.5166247619747387,0.20740648540116763,0,-0.23177680546620105,1.2
82,5.611675659673271,1,0.6280407693320693,0.7581642172281733,-2.011379861081323,1,1.1081027564125614,1.2
83,1.4457943785694995,0,-0.6660541601845922,0.38930539110441015,-0.5970017585210479,0,-0.4741551789391581,1.2
84,1.8591324698926877,0,-0.954575853732279,0.21569871388595227,0.4612121187043472,1,-0.30299578378395703,1.2
85,2.520308145780912,0,-0.8199042784487165,-0.04191971124232876,0.19413626594750497,1,-0.417160342614327,1.2
86,4.700722168309102,1,0.4447187011929006,0.43105449259965123,-2.1540298213537055,0,0.7500420189134672,1.2
87,0.8624696114849231,0,-0.07624553949722523,0.22938766149245945,0.2071379166570812,0,-0.10193791389729934,1.2
88,1.215739831082546,0,-0.6774564419327964,0.05909333302501734,0.36655880354968934,0,-0.47246036884834147,1.2
89,2.4336379548165596,1,0.0020895502067270755,-0.6410159159875635,1.2837619981986996,1,0.0029288600722684375,1.2
90,1.7991218398337765,0,-0.6953757945736632,1.6937662407624925,-0.6552311189383428,1,-0.46900158745231557,1.2
91,4.198059686446189,1,0.39264075015547206,-1.050419943348547,-2.242068720135671,0,0.6518442040414144,1.2
92,2.9466244047791172,0,-0.1076874488519386,0.427636218879745,-0.9967707518051554,1,-0.1410480766897857,1.2
93,3.2406503137012344,0,-0.23795754780703504,-0.3202407423014329,-1.0970650388685572,1,-0.2831256105279582,1.2
94,1.7026781784373357,0,-0.39697582170424695,1.7595472694492997,0.7367088777799742,1,-0.40779853843092073,1.2
95,4.505170098806463,1,0.2605651862377769,-0.9034825372238406,-2.716736588395318,0,0.412914829567956,1.2
96,2.2142020009771994,0,-0.27637477889321915,-0.7352632617603321,-0.4483564600726221,1,-0.31842965678556184,1.2
97,0.8651845320950058,0,-0.824700161367798,-0.9698180632618253,1.4257954735772547,0,-0.41415967592013714,1.2
98,1.3247324087883596,0,-0.7639881957589694,0.3234650509506103,0.00721246283363482,1,-0.44656802753622893,1.2
99,3.192259233140234,1,0.9237953290990291,-1.3730506595686418,0.8963168161764239,0,1.7001039900102424,1.2
100,5.257003300370119,1,0.8171613814152141,-0.47852849475776627,-1.6417983335510877,1,1.4872465043737206,1.2
101,3.4955053623892307,1,0.3994142676214991,-2.152365822854285,-1.6019895132063227,1,0.6645036394290997,1.2
102,1.0493224573875486,0,-0.46826007708096085,0.24042135412809051,1.4372424578452343,1,-0.4442141323598455,1.2
103,5.3933584328285935,1,0.9383527546954478,-0.5002148587562626,0.10121536575725322,0,1.7289197750396237,1.2
104,3.2734742988054393,1,0.5575018079315892,-1.488056743931853,0.10327436220914413,1,0.9685024842363947,1.2
105,3.7814752149761377,1,0.4337803783179912,1.0856094029740586,-1.1181528281069966,0,0.7292569999743788,1.2
106,1.177857102353058,0,-0.10127699571242266,-1.3076668983849393,0.10078172895023148,1,-0.13321858969974182,1.2
107,2.688915275799234,0,-0.45551687630968196,0.7969436900282153,-1.1459375683400963,0,-0.43864591158274197,1.2
108,1.179469535343467,0,-0.8072180756930014,-0.7010408239878044,1.18687044890565,1,-0.4247300455828907,1.2
109,4.789907153248806,1,0.8052047930876833,1.601571377895426,2.7278307098681713,0,1.4632500915762139,1.2
110,3.021940976498099,0,-0.08844742033277786,0.7495505389261462,0.48394105366532936,0,-0.11732585974242249,1.2
111,0.5228555322034453,0,-0.5952732704095394,-1.0080478708740281,-0.6349463854615437,0,-0.476075030706105,1.2
112,1.7257852032554972,0,-0.388086751698695,-0.9170825522103063,-2.5336583304946583,0,-0.40237479969155987,1.2
113,5.29013883514525,1,0.15843913788379194,0.60552520522431,-1.6844641145423411,0,0.24050510937581782,1.2
114,-0.1450786719123074,0,-0.6464544341215366,-0.2623781307101668,1.554861831027136,1,-0.4761591269836476,1.2
115,4.913352555905308,1,0.713228568184751,-0.16934250702136555,-1.0291918432710732,1,1.278490457943846,1.2
116,5.856217539016156,1,0.5170390596704202,1.2722388617720979,-0.3708348816865122,1,0.8893412873090025,1.2
117,4.226291228746927,1,0.4389259119018736,-0.7486888733699565,0.6553259745791783,1,0.7390244496426794,1.2
118,1.7529736175168804,0,-0.13581392044979257,0.09129377217545448,1.4822897993617925,0,-0.17450635111080373,1.2
119,4.608715757800358,1,0.2546176814048864,0.954627793652306,-0.199586921163838,0,0.4025514678272293,1.2
120,3.418474976287001,1,0.16819593782547115,0.8091174883856003,-0.4046668696660347,0,0.2564408271248894,1.2
121,4.393054183055072,1,0.29969320310964,-0.1596126675206725,0.07162102851068375,0,0.4820022598126702,1.2
122,1.1307093668543595,0,-0.8311113577202218,-0.2889058808526582,-0.6276378166392172,1,-0.41002860772892813,1.2
123,0.548855003257204,0,-0.16838519565878074,-1.7388154625209316,-0.5738192032929551,1,-0.21138540188479274,1.2
124,1.366209347250496,0,-0.916771652276215,-1.0562449926651958,0.4118801175338736,1,-0.34142234434503804,1.2
125,1.9977273002196037,0,-0.012018361510962139,0.3183592265747336,0.18529151783448639,1,-0.0167095457241098,1.2
126,0.9321535349700405,0,-0.34027757533442937,-0.1378821889422362,2.131605306558584,0,-0.3699674232400805,1.2
127,1.8808757749860945,0,-0.7109516222679062,0.07492707856622638,0.4388488166354295,1,-0.4651972799710659,1.2
128,2.8030733664278404,0,-0.7931940645548967,1.0392536096340605,1.151145548093828,0,-0.4324810206633821,1.2
129,3.6502575881904105,1,0.1752891443554241,-1.1873231090622745,-1.071285176723131,1,0.26810073498171993,1.2
130,0.8401464374621503,0,-0.6588140629262278,-0.23618030223264996,0.5251572900302712,0,-0.4750287623042221,1.2
131,5.516264324587577,1,0.8502402367535944,0.1887109634112177,-0.7229813466010591,0,1.5535370484893551,1.2
132,2.4217575631749035,1,0.16212227940078994,-0.704159937574516,0.3954532632965579,0,0.24650669104395012,1.2
133,2.750551450740123,0,-0.30626039093032587,1.431477113927417,0.6885145981148411,0,-0.3436741672053862,1.2
134,3.999954652657358,1,0.1818309829628335,0.9085868016131475,0.04986884400147382,0,0.27890925542908945,1.2
135,1.2541408583617872,0,-0.954392257940605,0.2901333270887555,2.407325721474793,0,-0.30319475871501966,1.2
136,4.505505036048064,1,0.9171184264828907,1.7942317793285865,1.4279797691084526,1,1.6868628628741087,1.2
137,-0.43540834763425185,0,-0.035393126114199536,-1.4988952796101422,1.1772453328290966,1,-0.04853272024959732,1.2
138,3.011575377876791,1,0.5654704545005724,-0.007726281105681772,0.7642861923700136,0,0.9841795392624804,1.2
139,2.224008601571927,0,-0.8345400001551229,0.36633696893406104,1.7633608177300442,0,-0.40776295855537137,1.2
140,1.4742606609444315,0,-0.026683338323679306,-0.9145550467939221,-1.4369692974692159,1,-0.03678042372488261,1.2
141,2.0994379710635425,0,-0.01858601129095816,0.30071454181772833,1.3702831179905761,0,-0.02574181683286504,1.2
142,4.3575010207709965,1,0.8756529099499657,-1.106582493787878,-0.9912443119995229,1,1.6043305625009199,1.2
143,3.8495761300886633,1,0.14345610475215076,0.6905573182742532,-0.5643391190667296,0,0.21626897289601257,1.2
144,2.2865611044045657,0,-0.053021197886092386,1.0578347681289066,0.561392444061668,0,-0.0719285096031936,1.2
145,2.2611455621897636,0,-0.46604867381621284,0.2723334011283283,1.2332201655107236,0,-0.4432778071889614,1.2
146,1.3679693571097538,0,-0.33686200531489563,-1.8527978150649458,-1.153576631681962,0,-0.36744698416806726,1.2
147,3.3378996598944815,1,0.041344804943075575,-0.9667935211660346,-0.5125448776777309,1,0.05922550515638408,1.2
148,3.096005533746137,0,-0.12217707938990663,0.5647100032131608,0.09753207250131049,1,-0.1584678019123606,1.2
149,1.3963671794759154,0,-0.9567758402393391,0.021198643512365802,-0.18636600469571402,0,-0.30060205784243665,1.2
150,3.4174334837590497,1,0.6525838483887156,-2.694002617692488,0.8540320612351875,1,1.1570403587513738,1.2
151,4.659143062438141,1,0.7923215436795334,1.2428303838682404,3.4359276159845202,0,1.4373794598099527,1.2
152,1.9995480144243885,0,-0.7195018220027785,0.13665650625383235,0.41932070852587977,0,-0.462790433977281,1.2
153,3.274020778599654,1,0.1080722870780988,-0.819074664000045,-0.7351964381623162,1,0.16020311218977318,1.2
154,2.5008276170615185,0,-0.7828485177291129,0.9949555975666642,-1.2965083306389955,1,-0.4377869398573378,1.2
155,2.9821958127584702,1,0.3444801860796234,-0.6775400129068989,-0.3252539135856056,0,0.5628981372039519,1.2
156,1.0360472753149759,0,-0.43753243232198336,-0.6884521176042147,-0.9402498860287901,0,-0.43008210113285966,1.2
157,3.1996117711667127,1,0.31884526938380353,0.3583526510140362,0.4675497919754231,0,0.5163681309354855,1.2
158,5.009192631602648,1,0.4539892285737652,1.7810384592422948,0.4520216357842265,0,0.7677203944482196,1.2
159,5.246953408573953,1,0.537294983835314,1.6235871779728863,-0.46316820452495655,1,0.9288733770671733,1.2
160,1.3249929749745997,0,-0.7845181080882069,0.35971149890410664,1.984955013783783,0,-0.43695421320634653,1.2
161,5.721498941005755,1,0.8320236902752158,0.46238565885031974,-0.7354473192398943,1,1.5170510551124334,1.2
162,1.3737626629767203,0,-0.5395720182102384,0.791498932084825,-0.11943106789817422,0,-0.4675089908612946,1.2
163,0.097770685314158,0,-0.9251748876476404,-1.256983675369349,0.6391626658898175,0,-0.3333202409057264,1.2
164,3.26761908458721,1,0.10970493878296672,0.6441483371519825,0.8920548937698285,0,0.16275294187704673,1.2
165,0.3819547516477228,0,-0.2581554322751225,-0.7340734681435281,1.2775765215431991,0,-0.3020806241649484,1.2
166,4.0679578571603505,1,0.6595794862648263,0.3184780667965807,0.42849647899323895,1,1.1710159717856359,1.2
167,5.009639126180499,1,0.6165029441286036,-0.22746762760733732,1.0509127007879968,1,1.085153561195411,1.2
168,1.4005513889980195,0,-0.3657222143545693,0.5012083271142144,-0.6651081720279391,1,-0.3878881879981295,1.2
169,6.0218486249685395,1,0.9057987901394899,0.1181034650064601,0.918081960350382,1,1.6643817489708141,1.2
170,-0.2534446734777163,0,-0.41816432371976275,-3.0730302708212998,0.9047291501563995,0,-0.4199486519867143,1.2
171,3.6034989733979077,1,0.030114258463429078,0.17889171170518062,1.5128866747535359,1,0.04287589831304007,1.2
172,3.206100839490208,0,-0.4880698188647945,0.6421529522992627,-1.6684359922285426,1,-0.4520355719525151,1.2
173,5.930162191796809,1,0.8720871400979266,0.4459283483384537,-0.9071831156010672,1,1.5972120033906634,1.2
174,2.1790778797345376,0,-0.6707843648359637,-0.10258594620857964,0.823140969367302,0,-0.473499590058099,1.2
175,2.834111835932755,0,-0.910178761215342,1.642161691930406,-2.651364479881397,0,-0.34760464950138853,1.2
176,1.9377429651988531,0,-0.12980587999392412,0.3113731291216611,0.49200617378835015,1,-0.16748306832509247,1.2
177,4.378288427700969,1,0.9847511281116741,0.4376733001931063,1.0598044249313672,0,1.8202078088211875,1.2
178,4.377920592362392,1,0.7833545325098279,1.0444918940505687,-0.5763752475504399,0,1.4193664326113542,1.2
179,4.00410619305578,1,0.49721603891389843,0.3625929996965988,-0.43019000011191194,0,0.8508582143184161,1.2
180,5.821378238612292,1,0.7815849817570497,-0.8980177534142035,-1.0741373472399038,1,1.4158112645218441,1.2
181,3.3638515175016486,1,0.7868932793957264,-2.4383374137796223,-0.5215471197314033,0,1.426475621625079,1.2
182,4.554014578593612,1,0.037716720772898116,-0.47712090201808144,-0.4925685019617576,1,0.05392267101680631,1.2
183,3.7194976891206224,0,-0.368141896338414,0.7609455258811165,-0.6828412744655215,1,-0.3895130942428465,1.2
184,6.003113909504135,1,0.544024864221976,-0.35309633141780583,-0.7376781777844968,0,0.9420513113417055,1.2
185,5.403247332589606,1,0.32332252633552216,0.8011783722817295,-0.2710047848883935,0,0.5244517416647334,1.2
186,3.4987341712302777,0,-0.25268454225257986,0.148728175920273,-0.28310431565612143,1,-0.29703195520579945,1.2
187,1.825100823678392,0,-0.8110666638769695,1.2880660702621847,1.8741318998610565,0,-0.4224898746478745,1.2
188,4.156413725265783,1,0.493579222698052,-0.2952167071206611,-0.3941851431170102,0,0.8438211738791893,1.2
189,1.86661752845399,0,-0.47507896815427064,0.46761482656768805,0.3441502161918585,0,-0.4470216672202979,1.2
190,5.280468235244186,1,0.8736263010675585,0.5058850645353592,-0.5768829664763014,0,1.6002850887168147,1.2
191,2.8601267437406817,0,-0.5180588499886305,1.501601872631193,-0.5895957758414572,1,-0.46191068885151026,1.2
192,1.658628526281658,0,-0.754484135177028,-1.706637306334278,-1.7043705377326224,0,-0.45056018253295754,1.2
193,4.594667466099996,1,0.6622253442498123,-0.4584082745531576,-1.5713662478110932,1,1.176304543548273,1.2
194,1.593134500021494,0,-0.6934313667510119,0.8485161053885039,-1.2069982796529997,0,-0.4694242131355064,1.2
195,2.7276331434181866,0,-0.6414633836845218,1.545896479778648,0.18369683476007076,1,-0.4764873068375609,1.2
196,3.0468252000442293,1,0.198765583041687,0.24007151264208035,1.0761736552845853,1,0.3071295480355799,1.2
197,4.661364906939994,1,0.7491240816749289,-0.29270416442148695,-1.786664526895518,0,1.3505837114411836,1.2
198,2.246170780903312,0,-0.6071306685708535,0.7571183686744447,-0.549076801348817,1,-0.47676926415121573,1.2
199,2.3360525375871473,0,-0.37935265419981046,0.868702675231683,-1.3668907093503484,0,-0.3968597503425753,1.2
200,4.923920802224835,1,0.5548096764823551,-0.3596616786673072,-0.26427709413354983,1,0.9632122470350959,1.2
201,4.844496702344677,1,0.9436528521219347,0.3303073121775462,1.0757694937071505,1,1.739391927158535,1.2
202,4.704045695784228,1,0.0014823724046846287,1.1805272624119694,-0.4468824016079753,0,0.0020770781688231243,1.2
203,2.715134500084518,0,-0.7122049948974984,1.8904589932744518,-0.04751697219969663,0,-0.4648586358516166,1.2
204,1.7625743184811022,0,-0.9721274245835969,0.7426049592352919,1.455228396392314,1,-0.28341106919959613,1.2
205,1.6911783039514077,0,-0.5406879400022895,0.044138896665593126,0.4579009305079092,1,-0.467765055308977,1.2
206,1.0039339334518957,0,-0.7363555644269579,-0.05407517603790821,-0.760091855816802,0,-0.45737895085069535,1.2
207,4.236538052835133,1,0.35531734722571495,0.5573965571936229,0.1589152858357252,0,0.5827439827387263,1.2
208,2.285730322878821,0,-0.7563349907429378,-0.11567284247945017,-0.8275490114022908,0,-0.4498053455372594,1.2
209,3.9694951422018816,1,0.012659863241266,0.18964049902238825,0.4204820127359998,1,0.01785131608943364,1.2
210,2.4706636751228475,1,0.38852487128577295,-1.0578762645308748,0.5153401540727593,1,0.644169125767015,1.2
211,3.9271869607797782,1,0.16223321844180472,1.297057196491159,-1.3671597004984526,1,0.2466877288809677,1.2
212,0.7130774576722245,0,-0.6004486966798848,-1.1401847271486785,0.17514941738577372,1,-0.4764275312624794,1.2
213,5.103047580135914,1,0.6082490523645254,-0.4321117604530126,-0.1175732579959197,1,1.0687609932907713,1.2
214,3.9192593103963262,1,0.4308142592316033,0.09759326085181382,0.5446773971721118,0,0.7236348697899206,1.2
215,4.552954417874639,1,0.4779680078310835,1.9909868798886388,0.8313470510191334,1,0.8137002456415048,1.2
216,0.2718093477399792,0,-0.7378844968853735,-0.42268298485232736,0.477449604124605,0,-0.4568439689894009,1.2
217,1.078055101233594,0,-0.7524923926993108,-0.6660158139603963,-0.30319335337975234,1,-0.45136029209893175,1.2
218,3.682765535313652,1,0.8551251020130153,-0.5508169173337938,0.9333300208640003,0,1.5633110242574857,1.2
219,3.72913211042083,0,-0.20484361235011872,1.6588971676113125,-0.8730627763102515,1,-0.2502039346611337,1.2
220,1.3144460416396706,0,-0.3981026164381205,-2.8123469935060212,-1.3205219933694994,1,-0.4084723592435687,1.2
221,2.1053598392147057,0,-0.02283190929693335,-1.002738012148587,-3.1952866845608003,1,-0.03154347038528946,1.2
222,5.707460949692445,1,0.32572842552716486,2.7312887091595517,-0.07014095173715502,0,0.5288031895977271,1.2
223,6.078186635170018,1,0.9112465140939399,0.5908820734916369,-0.8215464394934352,1,1.6752061017216568,1.2
224,0.1199415059640292,0,-0.42710754623589,-1.10598494933922,0.3977544760753508,0,-0.42474421641526783,1.2
225,5.368872905292314,1,0.8496168586240542,-0.04191798217477153,-1.9712273940443676,0,1.5522894268696503,1.2
226,2.3604859100216635,0,-0.9502810172274874,0.06745456606786167,-0.6471785508995,1,-0.3076185870249354,1.2
227,3.962549123949257,1,0.11039608465364936,0.8461252459056059,0.47026990586448525,1,0.16383345452332782,1.2
228,3.9716789391742395,1,0.2679502233621702,1.8395020028225635,-1.0298361463489805,0,0.4258348324848196,1.2
229,1.914089880029582,0,-0.7882051924984934,0.38855168127921547,0.409256748612862,1,-0.43508315536945585,1.2
230,1.8169895353521301,0,-0.7193208058721747,-0.5397883030129608,-0.5570225950680406,0,-0.4628437411235614,1.2
231,3.3880736689461166,0,-0.16177136136739234,0.7870844420982043,-0.03280830977999759,1,-0.20406218395140915,1.2
232,4.123652982558035,1,0.9324638242863634,-0.6982526968628611,0.5951580064168556,1,1.7172719881667973,1.2
233,2.466869468262736,1,0.19208510646874566,-1.0333374959890294,0.952797023115313,1,0.29595594306439743,1.2
234,3.8595036534068243,1,0.8660464432004225,-1.759908871956445,0.09249241132060718,1,1.585145936468648,1.2
235,4.068511908254646,1,0.6087218312259415,-1.5651283945004009,-0.8140102948787449,1,1.0696993692321717,1.2
236,1.8376497556995846,0,-0.06523679688941697,-0.8964451561242719,-0.45803886237965,1,-0.08782967083865666,1.2
237,3.6840361241539843,1,0.5695268985043749,-1.177789767700871,0.6369553630869581,0,0.9921700806896445,1.2
238,1.5623533859800163,0,-0.9643264320460245,0.31323652737471736,-1.0212535834826066,0,-0.2922535329659057,1.2
239,1.4024159041782274,0,-0.7817120064685301,-1.1994018258240353,-0.1780665966402057,1,-0.4383486140205546,1.2
240,2.3302863169875607,1,0.6588572297654727,-3.143666302024744,-0.38588409836147486,0,1.1695725768100462,1.2
241,3.8158147243435674,1,0.5936341766503235,-1.0439117745894657,-0.1033617833189646,1,1.0397899174394833,1.2
242,2.6521785256160957,0,-0.5347185160671326,-0.47185964772141936,-1.0092825292493772,0,-0.4663557297281291,1.2
243,2.9653405613872836,1,0.061539181198106974,-0.6054494878719654,-1.8519443522121117,1,0.08910294170223124,1.2
244,4.015272070275905,1,0.21203164140002184,1.5195246793091843,0.5207426159596433,0,0.3294738933053505,1.2
245,3.283485259313893,1,0.7354779075520224,-0.6135425592891501,0.9641314234886486,1,1.323167128530327,1.2
246,4.923260245096913,1,0.20621431467745133,0.8809234631991979,-1.7921749574981565,1,0.3196503204819364,1.2
