unit_id,x00,x01,x02,x03,x04,x05,x06,x07,hidden_intent,proxy_light,proxy_strong,true_m,true_g,treatment,outcome
10,-0.3856520296098386,-1.8716390033358696,1.1589795459602665,0.09363187524630702,0.4627701676499536,-1.7025417241717429,0.1535429545953607,-0.3943794828541882,-0.6749265396077909,0.1525268896620026,-0.2368734684987841,0.6348832539315522,0.17600965398843776,-0.014788422194902617,-2.457120273560111
11,1.197030399774897,-1.5705031920379224,0.3528595220090029,1.055577236791265,-1.1923200278477104,0.10912383258749464,-1.0843440417006334,0.043185601678194706,-0.44209640878278245,-1.1361177357102816,0.29147007314265055,1.4654801002015103,-0.2018603140354193,1.4078361669721478,0.15052867165841421
12,0.3331451434674249,1.3169498557993853,0.16816169119766936,-0.6896328682143948,0.5758953762486562,0.0025575524501651745,1.080166561386725,-0.6049620464346408,0.7609254407044377,0.18137667888494763,1.0609020420270205,-0.16286730872910432,1.0131412906961133,-1.1510672805417401,1.469647132896798
13,1.3366979708295137,0.1689050655694119,0.24266027265900705,1.003804126619681,-0.5297610891292721,-0.5108181849489463,0.5080226831364685,-0.08392199488203618,-0.3449708533333601,-0.9787939087264971,-1.6819368505538468,0.7653656139386733,0.7416166435712519,0.6394945509359904,1.980770920693539
14,0.047002185482558356,-0.404907991913975,-0.3077206943315514,0.8625477354573495,1.9608311803783194,-1.3796848126106438,1.5147025347652128,0.7389619000887426,0.5000509573482816,0.5906225686415192,0.9891080864906561,0.5286621026920046,1.73209623270317,-1.3884282978866536,-0.34612905497873214
15,1.2056298927766278,0.17887401383500673,-0.7349621447341009,-0.2007357676071682,-0.9277535477293546,-1.6716738860086928,-0.0779788284290911,0.2590676447036815,-0.8533061522179607,-0.7680445937472681,-0.7349466847942024,-0.02527232340164881,0.49668388415795545,-0.46785721778168343,0.19692787950332652
16,-0.2812449109239977,0.1896810296220114,-1.5477797679713348,1.0560329586319908,-0.15851646572936015,0.040536102804263355,0.7152469874528278,-0.5643146452071742,1.0128865349532377,0.24541673727299784,1.2803360280709324,0.040019426124417556,0.3982221471912102,0.11250561023529179,0.8076778722424359
17,2.594755183596561,1.2485765864232947,1.2317923757751692,0.15138516298069057,-0.7109925167043428,0.5003729288274337,-0.7287592719084383,0.23330814840640762,0.07322729361320403,0.9081252746243675,0.07087814347179022,1.2364332957534983,1.008656314812019,0.6509835212140479,2.6087712030055092
18,0.2349660667562878,1.235394485531693,0.4410245646383956,0.14933130553133686,1.3873181461217723,-0.11590612787421442,-0.5318026574583837,-0.5103151507045721,-0.07580699770981092,-0.27577452695621296,-0.08266318367464406,-0.3206869284768521,0.4942490162246464,0.4376811869171934,2.206548252727576
19,1.4577835526182692,0.03187799334267264,-0.5736720653441684,-1.9574592204461556,-1.0435293281442721,0.31265747211369316,0.5857312721175512,1.6640738019483565,1.1570364782259044,-0.5249632152494821,1.8580929680697842,0.7731924117122291,1.082736858317403,0.1141559374763077,-0.4940699785516063
20,-0.6963099636210295,0.4982663579123427,1.2959576456121986,-2.2856700230673956,2.31118968924016,-1.135707501586188,-1.1366292483848335,0.9337901219028155,0.9446026877195822,0.7256843179329592,1.565118051649749,-0.31526372478873793,0.8727565609148983,-1.7620516686096537,-1.8249822259857846
21,0.4140804811516578,1.2155129684623842,0.6510567867059659,0.3029809376509328,-0.12556262269716045,-0.7751050753004319,0.5898110016929846,-1.9215031018705904,-0.15927408390483672,0.0041172167555855455,-0.7673908765612729,-0.16754952472515958,0.5128123060031877,0.450003850034543,0.849205008576354
22,-0.18392844549066795,0.781036526606944,-1.1516870784482252,0.8419981677220165,0.9808672239847854,0.0773177225648374,-0.1518390496650974,0.554648219436555,0.8820748671447974,0.6269327341387734,1.6354635277975942,-0.17521552784548627,0.5687250721297074,2.4626732644776395,3.0429973202470095
23,0.6429044234605452,-0.24940744453356503,2.0621392834874026,1.5242091735186916,1.0070583735866354,1.400904851706544,1.3112756404266694,-1.3804723804327277,2.0301083598673064,0.20705989666750368,1.811307084125779,2.199756200459281,1.5593093013666417,0.9996323118827939,2.7926478875278886
24,2.5460890757192227,-1.4441113194737296,0.2124506359617926,-1.1070113583158503,0.6362575971196966,0.44402064813335296,0.2455849082021826,-2.8720388573550837,0.3405677446732182,-0.7022357812903964,-0.4629371024045939,2.0351649578389774,1.8317891221369154,2.7006053390068305,5.1889856670439
25,0.8080414430960481,0.2552745196206369,-2.0533409417698922,1.5151854279224792,-0.14998307923642293,-0.7576223800933466,0.4350878853543484,-0.5359627620983807,-2.4739122642523492,0.86989176204752,-3.533513798666954,-0.9940094088979945,-0.34487104542208524,0.8306950342316082,-0.7786725991759732
26,0.3949482294207358,-0.3617366695293751,-0.8982572816840239,-1.1437561334453734,0.8098888406110565,0.10360388794015638,-0.7553299231611132,-0.582188226164133,0.1051471477276835,-1.9667603684240424,0.9094271503240977,-0.025996303162999522,0.3478326011714436,-0.7876529577862998,1.8011731691975919
27,-0.8807244353335002,2.1608602032477067,0.38432174535663133,0.1842090640348623,1.52861876620751,-0.6467037205710636,-1.095906290020348,-0.5042758906866989,-0.4575573972509756,0.635799301547315,0.21061805985195403,-1.5297641105117017,-0.2792843781241786,-2.201378330429505,-1.4411917795354345
28,0.17313142993373012,-0.20395984863733216,-0.3460961240586612,0.15153189760315355,-0.44813118678661396,-1.1079715139615625,0.7379636948665033,-0.28178057657447,-0.989552987560768,0.6711214315837989,-1.3486856807745833,-0.3145122775460292,0.018616476087672085,0.20683699104870257,-0.2584259073649261
29,-0.3106764540408878,0.49991437197771893,0.4012232166924587,-1.1471134601512487,-0.7612727534622215,-1.4279347512913203,-1.2352780242170813,0.2784694800884684,-0.867804253890399,-0.0772735715751163,-0.22703629955593707,-0.9154623192202764,-0.7238023310538639,-0.8325323542041098,-2.4315555255822945
30,-0.5215377246082451,-0.9777958853648708,-1.368178934807107,1.2373968024781696,-0.45495753886612333,0.1983013799533958,-0.11823673872644354,-0.9936522301823698,1.1998691941704551,-1.2721343384169872,0.4705382800838286,0.5985381640502191,-0.021266234659015004,-1.571366964981617,-2.2995347811578832
31,0.393721130545113,0.08513192450205617,1.2715148096101219,0.5549835314343522,-1.302640923523376,-0.1759837637520297,-0.16094433727481247,-0.1270966031361393,-0.19451574588786794,0.3817334952385584,-0.8550818902908301,0.5195805788137473,-0.29466468574874854,0.9350639455955136,0.0052238930868395705
32,-1.2991950740314746,-1.7367129176260836,-0.18415832127539483,0.29536930014312857,-1.2521250753787494,1.8141868948148223,0.6064259286943515,-0.5421413208079514,1.0898691536553216,1.1382701546861325,-0.017009557066336334,0.5704389210690982,-1.119969287927411,2.1892364768188863,-0.727488246903355
33,2.0059153562523626,-1.5788865803365257,-1.0666810697500033,-1.1297249090978483,1.1296677052793487,-0.7944164121309283,0.6909400525252241,0.20579529994834703,-0.3062463409187165,0.49272159179653713,0.4780022429502793,1.1833263044197435,1.8721819939563515,1.5919386798095947,2.6614308866567535
34,-0.6340544068542677,0.08485640516249278,-1.232759221139065,0.7956913712429708,-1.0347062461092482,-0.9228477278089682,0.6430053940396505,-0.5223461873911847,0.1944159767126242,0.37898361760344135,0.4562859190551636,-0.44847964760846026,-0.2174869738775136,1.8350158232350136,1.7381143135437824
35,1.8362813737433519,1.349917530175956,-1.691361047687875,0.12110042188587379,-0.17710143492210728,2.1224548470976945,-0.5841520304337094,-0.6584806803180415,1.9192058299785122,2.4361210642668416,1.427249567155013,0.8675143129251996,1.1206514837758683,1.6821894903536452,2.3084945907657373
36,-0.22971391228909618,-0.24619182261140235,-0.9373126514133343,0.22713579415859925,-0.5677139786062714,-0.8831296645692606,1.495421477302863,0.1211603351930135,0.7121640736865171,0.5009852915512096,-0.09594762324835004,0.11601649755344715,0.6227398619697739,1.3168078320467702,1.3098103892007569
37,-1.0857728690599886,-1.4188295246498506,-0.3632446854878077,-1.2780106792517456,-1.3301659110127695,1.076416022810304,-0.17788702701823617,-0.5930092061100659,-0.41054619203919324,-0.10747409450729309,-0.762393406801112,-0.48986088553049895,-1.6691641403057496,-0.9156967768070043,-1.282011068509326
38,0.15683673457184377,-0.5940752994257298,0.04715631808884512,1.786534099259786,-0.05744068885601028,-0.6339039334288401,-1.1670312989695384,0.6103261353700695,1.2404632778545852,0.86485781222307,-0.12817660822629473,1.2808984631648244,0.5306196299643335,1.507893464264159,3.459955470833144
39,-0.19459307405205375,0.38165138313825686,-1.6400393046603898,-0.40891561386206393,0.07346854711122015,0.5053431256322904,0.23515272194616854,-0.2981198378795744,0.5238405037236015,-0.5659329878356131,-0.08497447413519593,-0.5348340354027348,0.05187161653017047,0.14159890440537104,-1.218270549202528
40,1.2535728717070742,-0.04844912856300579,-2.103285636333515,-1.3004742928644102,-0.07511824289444606,0.20256470561206844,-1.3583607227757224,-1.2355735259420233,1.3321005184958683,1.9442736469055768,1.0178022994452491,0.5247961529591234,0.924937978956778,1.4397225361803856,1.5048196053358467
41,0.343658340325729,0.23807939774705555,0.3485268671475196,0.6930742396667935,0.039668165115631364,-0.8094379407017767,1.2568850926112831,1.0261816513625317,0.6632134594762078,1.2217983694236632,0.6142946224655261,0.6060689796775081,1.0755775741135556,0.6734519762197341,0.8496664445360521
42,1.7157115696530312,0.4693311782602124,0.1558702139201073,0.2621691649511099,0.3592936374140837,-1.7864405955695588,-0.0932252157982752,-0.2890790029787292,1.3593237768618862,0.8285446441872789,0.3366362826986786,1.4355394191501691,2.2795012891958955,1.3017170140522958,3.2967674055689695
43,0.4399248886470086,0.38262392750128393,-0.24491801533660862,-0.3685153075258804,-1.2625770170042625,0.3509786824464266,-0.39945426917845067,-0.28238032390731316,-0.1303817774469844,0.351749649807906,-0.7138553780541284,-0.12382644381019423,-0.44177599464297024,-0.35061121296455855,-0.6364959980911037
44,1.1489210084884385,1.1199166904286777,-0.2480779500024884,1.7602126101713065,0.7844255691938329,0.10681087035326572,-0.848857524121499,-0.8448358459626106,1.3372906965509541,-1.8375436429930594,2.345037264744265,1.0197478919573049,1.3214247256224794,-1.4185954447771867,-0.023876437290272334
45,0.9787829151879577,-1.9318403242790674,1.742449570720997,0.710477652178501,-0.34010307948358665,1.634657166711535,0.24198511182188592,-1.2598656724274777,1.9753586872176934,-0.9860909951381428,-0.28858398815185327,2.874278081642869,0.9272442084834924,2.5790896625162136,3.2543390326512673
46,-0.683527556951943,-1.1117320510859074,-1.2353735620616813,1.9345950941956778,0.07045781943012627,-0.2194987197756612,0.764501299975703,0.5395418279031337,1.0483812758424378,-0.5761112010112952,1.1441559746527492,0.674186469117902,0.34329021768509954,0.8390616722260882,-0.13189485668196155
47,-0.7357732958866707,-1.0560859384149723,-2.0291454289038895,0.8749574197898735,-0.3160062393870345,0.842274509428598,-0.04282124548199119,-1.4447937894570664,-0.28787904010632115,0.551947856448512,0.4968663740407532,-0.39127708176677356,-0.9449993935643863,-0.6519545519461538,-0.32170467981891493
48,-0.6873373631953192,1.4382572728720737,-0.6817321079259324,0.4364779929054191,-2.4501049348671633,-0.8596335294879558,0.9150902832892988,-1.964460664013368,-0.27362705524496006,2.1269318141925555,-2.0062270159827795,-1.2315209258104902,-0.9064086903122193,-1.0218014994162719,-1.3904504717983652
49,1.0238428073590498,-0.5409699352519814,-0.6505865561985427,1.418307142875981,-0.539844273971406,1.093223223967611,-0.39493931752339345,0.38928741482282286,0.7666449290974511,-0.5280727628862105,0.18315744356742586,1.2725550225302826,0.3436486100481591,1.3266812844810827,0.2762407614021256
50,1.0704377605891977,1.1197043612264197,-0.21627248762675705,-2.26604838503005,1.786130628773863,-0.5198478023609132,1.3353594576715229,-0.7611714014837186,-0.21613813998976977,0.28743101568380375,0.4620398507959378,-0.5196661561359258,1.659940418555129,-0.8218274166188582,1.7879171815975257
51,-0.38010523467109764,0.15763911313487483,0.025425789577152757,2.034979678050099,-1.6835074185686987,-0.49137739124287766,0.33554176391021506,0.5018244869398383,1.0059517093820305,1.2777665637498044,0.07375146943381305,0.5860351722464243,-0.1333138097293723,1.6376946554832146,1.5538259569480213
52,0.09583878854684176,0.2577799323030177,1.088416616024656,-0.5006834278647739,-0.5029171858675202,-0.05759035477421623,0.7514080996817541,-1.4021835246617844,0.08864184815201603,0.7272964221810057,0.5039814234306871,0.14856666426602144,0.1265002210955836,0.2586560066340615,1.005175962344413
53,1.947170745901549,-0.3153938237971904,-0.5929685260801498,-0.30836621939906433,-1.068250267073176,-0.9040384464407211,-0.2905919062622043,0.5090317756475973,-0.6906414497072524,-0.8060519495218903,-1.6043135095041428,0.6921671031864737,0.6821897590637194,1.1165289256882251,0.7770516317712194
54,0.7697232334116486,-0.3649049063495921,-0.2677945392679503,0.48560184937638506,-1.877829719922433,-0.14834134923451253,1.0848280812297961,1.6877892253007025,1.0299154271781985,2.051666697951774,1.457910041145872,1.081188663522202,0.5837649053821298,2.4848182283947544,0.08403370133312515
55,-0.17738215963755624,-1.362825889511878,-0.5884077058676028,1.2755633876913637,2.0645798586305335,-0.1447856787937918,-1.490327688317166,0.17702434375904819,-0.3535201503238219,-0.04059856867789344,-0.35718646506826324,0.4646381459053415,0.12794336865127903,0.3262568350208399,-1.0501078821818313
56,0.8106831072827085,0.9301668130200235,0.3965084788140939,2.4990561487674072,0.021249985541935468,2.9027139116048226,-1.057161709425937,1.502611427531762,0.5484099662045043,1.7686382930672524,0.4592258498336694,0.8730234773955111,-0.3944727567366014,-1.141820065696748,-1.3875981488961089
57,1.1546659507187722,0.8543301184972902,-0.7526918360111421,-0.11331827430396083,-1.173206619621798,0.06868687367934861,0.31002301090097917,0.5975919435715107,0.11567151708631808,0.04059556841433461,-0.46240400488802835,0.09183328839680961,0.3911291268739174,-1.0077001233451959,0.008600090364478563
58,-1.198315069516178,-0.7111602621571023,-2.155019079965327,0.08248359395438656,-1.0316669845764082,1.0691834629088295,-0.5348018515954726,0.521921755319758,-0.6029908541269128,-0.18345451331332616,-1.3187625874528124,-1.132655105820767,-1.8058738724400774,-1.1299620572526818,-1.617131534770366
59,-0.3768709961491732,-0.02420618728493191,-0.20564949007950123,-1.1976757294495368,0.8623092215802712,-0.881934011911622,1.284170228159135,-2.4851801451540085,-0.5536059650153141,0.6676840547846251,-0.2996178805003029,-0.7364564662705,0.41218570621996997,-0.9307858935590015,-2.5088947931428422
60,-0.508350427162711,0.8267418993906719,0.8450047154067443,-1.9711248931329732,0.17823751676833768,0.15984985649748032,0.24938048075737543,-0.40495726365643997,-1.421846117155354,0.5472815813503907,-0.3475659360114124,-1.4744311421601113,-0.8680677149085179,-2.6419625081803395,-3.692583963167058
61,-0.8184937537993513,0.16201802329541343,0.537970260976229,0.9593067475843083,-0.1155917448369592,-0.8621062028025823,0.6995423723580061,-1.4190535726798674,-0.19385947903911757,0.8411122853409566,-0.5582649469157797,-0.2839625258792632,-0.18527267460987312,0.028512873005232697,0.008432822991623512
62,-0.7455650660050588,-0.6796923789443635,-0.04363832233849033,0.14550328275954597,1.9626203940408944,0.6144116699463432,0.9386874999924991,-0.420001812754545,-0.001139015652986824,-0.09350311203991375,-0.45583088539026784,-0.08652069685437622,0.28941391528165544,0.5856338274665531,-0.4982673953220127
63,-1.0953572934280758,-0.38161823844611503,-0.528057585294361,2.0776258394543397,1.4779799999192391,0.8664012679030687,-0.0769329495854955,-1.2931747469812112,0.5800283334297254,2.5475593055723906,0.27648318795757665,0.11380521752596423,-0.15806224380902983,0.5062131787410551,1.1834515480826013
64,-0.3127930483568383,-0.6178702547801799,-0.7525548300461234,0.44235715071087744,1.7833035023646704,2.0850882478692094,-0.1665110242481146,0.1322648598749644,1.5285203365945896,-0.7156579879464323,0.8848544699382602,0.6941723121530299,0.4571603178583056,0.04516568786568198,-0.7225189142023479
65,0.3557506532092585,-0.6322373425662856,1.373145612675898,0.5711202854015436,0.1413270190455251,0.6074630140087377,-0.4096444351038323,-0.17144755933737588,-1.872286656987722,-0.15874273060049388,-1.0268866941110453,0.09515112802472903,-0.8642641600315655,1.749271735526875,-0.8221771997706453
66,1.3322107665290912,1.0568077652001369,0.22742436091750956,-1.3745608602729713,2.568001953711488,0.539590161300099,1.0467418155374735,-0.8890078287963877,-0.755994041269766,-0.2668780668198393,-0.07634498980785465,-0.301100973145673,1.4577382306394198,-1.2067278542201774,2.702342022079838
67,0.6818378709652998,0.7001674133138199,0.43145106049512344,1.3002789725555959,-1.6332678035651564,1.3370452161568107,-0.26637604863954933,-0.38075279556652486,1.1586431371351718,0.11930964881689432,-0.015148955072861736,0.9492434643854233,-0.10885917396472822,2.276346545634544,0.5479707629067601
68,0.10474460175004859,0.5538548683222406,0.32560944186580415,-0.2617917263963178,0.7194353145219431,2.988824235341737,0.8047687943927279,-0.24831183547355196,0.9706843452848612,1.7606509833412842,0.9057758918443617,0.27422681078289346,0.056002004506557734,0.789616392169613,0.24530634601459478
69,1.350933037215432,1.0239950709619554,-0.6602768443728616,1.3797631067115914,-1.2557641918055162,0.6120490369290859,1.9941830869435142,-1.0891574051364112,1.1000951563140042,1.052021338738674,0.1666263102468567,0.8881416191260125,1.1810162361957832,0.46830033862227116,1.0546183414057688
70,-0.3516061125583857,-0.7036356122377665,1.454260818473516,-0.613066717014123,-0.0037682349408466455,0.4916030592867021,1.0652955514266718,0.7821548368458414,-1.7182970312141725,2.239851170485835,-1.3475211726195608,-0.4090291392309404,-0.8666732437400481,-0.14301239359525814,1.423104894787493
71,-0.8907378184243684,-1.9648457958429315,1.0009621882154647,0.07846615850351077,0.6544791632252335,-0.5973353675127436,-0.002676810430786826,1.3897568584850921,0.9090468552711619,2.5881002337685697,1.9209771668128528,1.0692796716225077,0.2822275085923599,0.11415097333752144,-0.32074908117439066
72,-1.4784101283857003,-0.19990077526517938,-1.5596573967991527,1.3271516309462483,0.16776704336054132,-0.9618571682253115,-1.6489248022178464,0.09113605144036976,0.30966259416071773,0.23413019929788825,0.34398312854676844,-0.7083060773810199,-0.8126534945697759,-0.9659493180221125,-1.9865969446891754
73,0.14529635475469285,-0.17110850678667883,1.341304242331741,-0.9950171667422635,0.7747357502633541,1.5205440347886514,-0.5822727319110522,0.8749913789921845,0.21227293800964528,-0.37192731611427066,-1.205348759181811,0.3887572725079094,-0.14787324586502845,0.36009833379081463,1.7145704021227468
74,1.5332962346720065,-1.3595695336129807,-0.624323669555705,-1.2589058054771576,0.5223808095067484,1.8890234029307056,-1.4043518008100822,0.024052987079155003,-0.8739278190336784,-0.2206961579177863,-1.082690580140492,0.653989622145932,-0.20825146551632173,2.677742037780507,1.7535288874688026
75,2.6912086730452938,-0.6124121315992839,0.6439642400366264,0.6047550003905446,-0.49402597681034494,0.9218712012103265,0.3834710289492622,-0.09088083520315655,0.7390781411400457,0.7113907452226911,1.382595546240319,2.3702774529948756,1.5937076723307937,3.0277196454931112,5.5024672263827314
76,-0.26504893196937457,1.3055056632641495,0.15925354934408206,-0.7451674149198805,-0.4999062368887248,0.31333393453491615,0.4444998979381304,-1.40381039282461,-0.3779101667165569,-0.09113615626683377,0.1069067335331558,-1.0125341317224297,-0.4869313229910712,-1.5647082835513544,-2.173454645201918
77,0.9055593926898284,-1.2050242406811544,-1.8125542685862568,-0.3269847248561196,0.3394338749828818,0.9738683909555073,-1.1489268526958278,-0.3647039644906772,-0.7802853901826243,-0.8082288431740658,-0.7975483443381752,0.17065463658595603,-0.26838316418488434,0.07867923717461614,-0.15302310129035546
78,1.0451148362708278,-0.04258066475005974,1.1473610981616815,0.6671108841855916,-1.4899760195366514,-0.8003386800218256,0.9030729148842104,-2.4125297325606185,0.892021418028799,0.7896678662920629,0.028284016576967108,1.4156465485769805,0.9728567657652285,2.3027043843738855,3.9286052388259387
79,0.8561698478793911,-0.14945338603664401,-0.8719173190925963,2.2877035283724614,-0.8737104698269087,-0.635095147621079,-0.2940319156801793,-0.3082146676391854,-1.3292090368912328,-0.7431594316977068,-0.5312994602677727,0.17956474935044342,-0.27322025694655927,-0.47825411183407296,0.21039567698998884
80,0.5556707211661454,0.42333456215446685,-2.3869181894235707,1.1859351899656816,1.103092930162884,0.9511532185342167,0.5073974392251511,-1.51664522338446,-0.19298334706594567,0.45350459267089116,-0.7322650155949698,-0.33126667187056197,0.47414584632304385,-0.5461463107678836,-0.08543990270585367
81,0.7766592545027788,-0.4438733367759925,-1.060588168196268,0.05777479919450539,0.6774605295080577,-0.9935928781117779,-1.0603442186494043,0.6096598084929934,-0.8182202941484154,-0.34040134110564596,-0.769136882815452,0.005114376948772148,0.36789941443388285,0.22369105094850505,-0.08453948946945222
82,1.0472375106276761,-0.5421435961168838,0.2183673772554928,0.015403029574085268,1.350642415961891,0.28995346949038653,-1.8070710031631692,-0.8358056587641737,-0.10009302830490067,0.12070053090680528,-0.05051518747357766,0.8325758365893046,0.517271697588154,0.9927460723012174,1.6229197117826089
83,1.2424101072564595,1.369216192041512,1.330546917632076,-0.2097009085225617,-0.8819701493280164,0.7244525058386463,-0.12009387229511685,-0.24367542320721744,0.594262705758939,0.5397562990857847,1.4427038912871675,0.6252930378674015,0.45681550985521946,1.2281565616373216,0.9575689494081371
84,-0.6836483955183963,0.3471620315843532,-0.8964891405679504,-0.402714459953585,1.972855286785728,-0.07915178889122944,1.24745330357851,0.22429573879405337,-0.36586309962529795,0.0032249441340131413,0.25800458104572016,-1.0015331037121658,0.45128078079457923,-2.6723812191264145,-1.1147239485441656
85,0.4218077544520389,0.18696282457888383,2.248478160133249,0.3788828910048487,0.28469627400413594,0.17889532832175736,-0.4894764513302591,1.2061702418381455,-0.5395917705945534,0.31671311194118557,-1.1640593181162626,0.5429408153548566,-0.06612565952397015,-1.4855600520077687,-1.4346324504532206
86,-0.808479430173182,-1.5278127358629296,0.2638598261189062,0.46037234132666793,-1.1888971992055752,0.2806680218069693,-0.009424461987396784,-1.6130790485589062,0.5991263807718571,2.001750064420243,-0.4495996372259424,0.6704983406854641,-0.7181513285174648,0.7783697425650254,1.8712296239070196
87,-2.135375295363273,0.349094724638128,0.0023440492071572995,0.8404582963157375,-1.3508548758742946,1.1825111275807831,0.11649232222097941,0.4540605808484948,0.7642907936316139,-0.14059216990258394,-0.2164414438642262,-0.8189405098377949,-1.7357237843587308,-0.13561933899636247,-1.5048005616422535
88,1.952777823698749,-0.022042251626950168,-0.17315649991302542,-0.4291329315146633,-1.4490016479906596,-0.08823957973185272,-1.4740520468301608,-1.077810588784104,0.41982945682726075,0.0868366373810508,0.5153578259481849,1.143754360557518,0.5113982352068015,1.8461985288198446,2.4363108700156806
89,-1.8157956390681855,0.7804839717557556,-0.10871148975736936,1.2260287617527044,-0.5695691123993597,-0.3907254238194681,-0.714642567914531,-0.9522525398405345,1.0715296368290697,-0.656969769799808,2.2071569190387677,-0.6496891722933121,-0.868081251040398,-1.3705134725285135,-3.744437371573766
90,1.7480740141412172,-2.8220190962827334,1.2815815482291062,1.180558870614613,-0.4566442718506668,0.1442433493738977,1.5750857143495114,0.01147290095933384,0.34425115383560345,-0.5899011969204353,1.0622479612946556,2.9427694815111205,1.394430356338227,3.103198689027593,5.545128777992648
91,-2.07072610409705,-0.7012141814774813,1.2955098978034998,-0.9771644566642851,1.2347646768819105,-0.4345423770716314,0.7398461543120014,-0.5219164972006788,-0.2571408328960936,0.897071493202346,0.07787922829735086,-0.8106217672737351,-0.6106571486533137,-1.2245900976313167,-1.6197078600427437
92,-0.6883424163413348,-0.319925128464395,-2.143666183963375,0.5881294115272383,-2.1748529042908293,-0.06572935966815892,-1.1193026754215594,0.35605600962194756,0.8810297811809851,1.6017397229563322,0.1408258115409624,-0.25644928333270917,-1.0378474257300898,-1.0569378930854254,-2.228338723640282
93,1.2818500139593894,0.019642941120610307,-0.30994118609991367,0.2887186585766942,0.47336098784032615,0.8866063068298691,-0.47605382219279596,1.1884168252161924,0.9940641434815584,0.769967205500417,1.5704370154462142,1.1237654839304514,0.9971198710892893,3.452218311210862,2.055347949332533
94,-1.0273690236534296,-0.151338300468779,2.2566341697232017,0.22178063263411674,0.7609297148216766,0.43333508613384236,0.3177547006359841,1.9921008149417123,1.136796230755738,-1.5765721303137608,0.3079390127564983,0.6231222449992702,0.11090043915445447,-1.5332421782207,-0.4446448015140718
95,0.07260611755564407,-1.5364617509398912,-0.18984443657664515,0.21674356296158756,-0.5464987425376429,-0.572274783587006,1.2826439002196062,0.5843366077577359,1.251430556833492,1.0980133942231232,1.5661342015881055,1.290372506601783,0.9077762713512861,2.3163319379361162,2.696570164229491
96,1.6268973886976361,0.2804385218187828,-1.0975430414152842,-0.21132537111298572,-0.2788127520960501,-0.32511759911605836,0.7793374503357301,-1.7665998599130843,-1.3436979913466947,-0.17001773902207484,-1.6769853480140424,-0.15271870171718316,0.5662595161977015,-0.07129288635622283,-0.40097131856728174
