row_id,engagement_score,baseline_value,support_need,prior_usage,mobile_user,selection_encouragement,treated,selected,outcome_observed,full_outcome,true_tau,true_treatment_propensity,true_selection_probability,hidden_response_factor
16,-0.5048381680050569,0.48036658745359007,-0.07559951117556836,0.4232337509259567,0,1.1011561474734246,1,0,0.0,3.7766481481404397,0.953405397234331,0.45342223079447863,0.6154336461810508,-0.9146439057535003
17,-1.4571115550435068,2.4075339567650125,0.09196815644155779,-0.38449711326266417,0,0.32147687683344034,0,1,3.5990667860713845,3.5990667860713845,0.9876553891097195,0.47842218122910335,0.4869506569577469,0.9692565207211853
18,0.15629217154375186,-1.0886293121684867,0.6036715619468513,-0.8927471400161586,0,0.43251211258563466,0,1,2.8774172476484794,2.8774172476484794,0.8154114898659799,0.35981641735977443,0.6331752633389374,1.217469940146115
19,0.9537126427457258,0.42256103095075126,0.9901826864563801,-0.6260689526925308,1,1.6315619900632505,1,1,5.079626491402035,5.079626491402035,1.282794046683406,0.6119184462852574,0.7791538141119859,-0.2055182076135569
20,0.46478873676452725,-0.35780707213863533,-1.482241710601187,-0.5658293364238554,0,-0.5508521432443276,0,1,3.8478213695499845,3.8478213695499845,1.2107502944304551,0.6165839617968352,0.5122623066955311,-0.1541962033563751
21,-0.45821642402202123,0.9841352605873694,-0.18561009603177991,1.4498466814115116,0,-0.8469573179919713,0,0,0.0,3.6931054134360712,1.051627192685778,0.5120255146679353,0.2134602934972916,-0.7901713092240854
22,0.8603807768338915,-0.4944782331575921,1.5747417021866161,0.41702628743444975,1,0.3224882628406109,0,0,0.0,2.7209517607812135,1.0634492890161724,0.4769462413053488,0.27642684559702924,-0.8155872644755303
23,-1.6676292737742393,0.8088367020875658,1.7241345222767632,0.18632432213339245,0,-0.48318246548809873,0,0,0.0,1.20127170420629,0.5320047346418986,0.2224676398981096,0.07214495356779392,-0.32182267451315527
24,1.0923016348066135,-0.6259606628236936,0.014277528002171068,-0.4868511151105095,0,-0.6779732166855718,0,1,4.385722539305216,4.385722539305216,1.1777535564778823,0.5689078036203927,0.6004384647532274,1.1621323954901703
25,0.34216604100060366,0.03127223245334607,-0.47737226294692603,-2.533870933560422,0,-0.053462304638197684,0,1,1.7855486945635957,1.7855486945635957,1.1379695714128455,0.5602922652447051,0.397207331477004,0.1270217531362564
26,0.9226886665420252,-1.2592811961508004,-0.8213399593347652,-0.6608512792094252,1,-0.8877112235252219,0,0,0.0,4.135038334467147,1.2039139831463628,0.5970365173987652,0.4268296901981235,0.010696888739224655
27,-0.31084013770480257,-0.8315761101531803,-1.5482602134730252,0.31665536674109274,1,0.23556333188124245,0,0,0.0,3.7691407836838513,1.032379570398125,0.5206044122936697,0.5178673362788948,-0.8927439192729815
28,-0.7864615164354726,0.8727797095484371,-0.3977544586443553,-0.08617715955307516,0,-2.3042395762267205,1,1,3.2617188195718976,3.2617188195718976,0.9740770231878328,0.473087385752863,0.08819519190027682,-0.6941104442852538
29,-1.7504095100639219,-1.8005184172889923,-0.04174590067876228,0.47033338575575667,1,1.2463212262773382,0,1,0.16050680061013334,0.16050680061013334,0.3764944499585469,0.18236842162230232,0.45137347862770677,-0.4764735554992353
30,2.5480976190317253,0.7685648573913574,-0.14262053841056865,1.015107792617031,0,1.5679477646354338,1,1,6.370363258350625,6.370363258350625,1.766571187207692,0.8338603928820366,0.970332744987205,0.5013031509326419
31,0.2422640549144437,0.7112243081203999,0.01090868443395422,1.1474635483372455,0,-2.0409924020645827,1,0,0.0,6.765719918882172,1.1661587915032754,0.5692768014216519,0.3733146404387696,0.7025808196184801
32,0.5142774633199267,0.6654837276926825,0.7758635102246355,0.7886243653435542,1,0.12107896114149086,1,0,0.0,4.830861580693116,1.2308055739614205,0.5897695654934716,0.30709213196266005,-1.624696497727161
33,0.4779938938914086,-0.26540074734558494,0.40509745729606794,0.14643571089821508,0,-0.15556776725285837,1,1,4.669063301743928,4.669063301743928,1.0391786156414076,0.4871221343977517,0.5400082548529636,-0.04839212544171526
34,1.2098630134275778,-1.1996079255159082,0.9873962372114005,-1.0079273082212505,1,1.6789442228545342,1,1,4.941789833594202,4.941789833594202,1.1037849408083682,0.5073352267702652,0.8729947188881249,0.6016128657845886
35,0.5890844914365556,-0.8129914198943139,-0.8840630798859281,-0.6582907795789528,0,-1.599511611415808,1,1,4.16570428597542,4.16570428597542,1.1137287178635846,0.5509892321528839,0.36166860766655146,-0.12705917144620318
36,0.2709013401361124,-0.33055540595002464,0.25082510855588097,-1.867447644093378,1,0.8498367071626111,0,1,4.505462256272027,4.505462256272027,1.0730595132859364,0.5095123052424995,0.6561010220993645,0.875354327225744
37,-0.17520101565902327,-0.3458754918291429,1.6339638824645863,1.4084352153272675,0,0.061832340730895476,0,1,3.3737753631782708,3.3737753631782708,0.740922034064414,0.3084008460404912,0.5488433884470298,1.3584705327936006
38,0.4608250873972677,0.613243729927153,0.7751136998215498,1.8539838292409079,1,1.5081610200884434,0,0,0.0,3.8944370911489465,1.209681461356235,0.5782405897143885,0.6685390302599926,-0.76654248466175
39,0.7061316143763426,0.9297975704888436,-0.06259540754777637,-0.43907057962047524,1,-0.8837597109430247,0,0,0.0,2.7598913496090702,1.4022620799221899,0.6926590480252179,0.13793486529839796,-1.4316967311713669
40,0.14429365241667394,-1.2659913835890009,-0.9530428226182126,0.3448061406347539,1,0.5168115964033027,0,1,2.4269160010122786,2.4269160010122786,1.0214789878276396,0.5005443426245628,0.6953168044278811,-0.05266939527332753
41,0.3955261411815161,0.44721959295092745,0.3869977644844484,-1.078995725317045,1,-1.8302605922005926,1,0,0.0,5.504819626796308,1.2072646977895733,0.583696575678473,0.30627507326263465,0.990320732336602
42,-0.8644222096427532,0.6434112175059015,0.554716407314387,-0.9811791888913455,1,-0.3818373318701876,0,0,0.0,2.2542066644359933,0.9049344894837581,0.4166226804118596,0.22522085040654022,0.37125867380448846
43,0.9443274538998073,-1.0267517952195813,0.3139901912264312,0.14197470348240476,1,0.20112810281253823,1,1,3.1509779240494136,3.1509779240494136,1.1306700750693714,0.5363905190043038,0.4364838640066559,-1.352199830512352
44,0.2189030960641169,-0.4409419097205226,0.7603306672163388,-1.1084814893066246,1,-0.24742935803774174,1,0,0.0,2.7060739303456582,0.9925514208363169,0.45461720533888966,0.41387788590672375,0.21220482059212611
45,1.3564322588271123,-1.9563184326214456,0.8919449449332668,-0.24940969033580188,1,0.3289966284582514,1,0,0.0,4.161230062745412,1.0364658053202347,0.4684775653521151,0.5803396092781156,-0.4172691114847864
46,-3.563173316482464,-1.7106757302572053,1.0065301741323356,-1.0332925857119852,1,0.9968574949409351,0,0,0.0,-1.2511982380233637,-0.16804770607243036,0.05839031074677572,0.14659222065040803,0.07524146719558407
47,-1.9372695520528462,-0.3442265045573786,-1.3670363262900924,-0.4414065811542194,1,0.007240611788104127,0,0,0.0,2.027926136265138,0.6807522689321909,0.332729284868561,0.5610728386475611,0.9594875982005586
48,-1.5320513298315732,0.39028943859332266,0.7663551393627358,1.0032963949722977,1,0.5166976594368257,0,1,1.8930653564778224,1.8930653564778224,0.6788950693948315,0.2981896599706755,0.4559646935969757,0.6590700663701972
49,0.37640084482280894,-0.5044726275219756,-0.4995952547899831,-1.1351139928780505,1,-0.28737492391352193,1,0,0.0,3.6005146393791594,1.1483888425564044,0.5647183015775412,0.4843862087021767,-0.3714480868480611
50,-0.11035490191229132,-2.5959209041763214,-1.2996044618467124,-2.0421059860948314,0,-0.022459991917234138,1,1,2.758542254165013,2.758542254165013,0.7129835850801503,0.33639831597453956,0.5251850619341303,-0.4462395775314389
51,0.04609168986139291,0.7729680357789512,-1.10799183334687,-0.07073487167134124,0,-1.8184682111194712,1,1,6.8167399087581195,6.8167399087581195,1.2382673111668778,0.6290834448282083,0.5972741032301088,1.3698198631545635
52,1.2219760232279584,0.3013155306879955,0.859885219247873,-0.6526999009126555,0,0.29583082232634644,1,0,0.0,4.420111658904589,1.2647028134854015,0.6033831458869996,0.48201906134093025,-0.7162511301643968
53,-0.3402349205556563,-1.0724221225255783,0.6002238944895975,-0.9652613975669435,1,-0.05203014456624492,1,1,2.3789179041097146,2.3789179041097146,0.7740555620332894,0.3401683426075954,0.4698957457621636,0.464275983670442
54,1.6014581153622451,1.5068257745126659,0.06002560606069741,1.6221209972390758,1,-0.8210281230911228,0,0,0.0,5.998080489064728,1.7003858344113914,0.8130852455420446,0.5692188354653339,0.17782176168525257
55,-0.4503941871289546,-0.3456820222143648,-0.20079848904093697,-0.7261728638139654,0,-0.3451822393273705,0,0,0.0,2.9577885060787,0.8556289987897003,0.3992800111884434,0.5197492466236072,1.1949659219895548
56,0.40886926943451934,-0.42991263770191285,-1.0517209542957535,-0.004755630168486553,1,0.761091356996829,1,1,4.0393211831307445,4.0393211831307445,1.2229025171329184,0.6153659955792344,0.8569926984839917,0.10980969091182313
57,0.9269790009905006,0.4671918601048012,-1.3853033485956987,-1.7660431686802418,1,0.17374590344587276,1,1,5.735119755950619,5.735119755950619,1.5203538641229153,0.7629545570619765,0.7647659029970224,-0.008322687811180299
58,1.003654299305163,1.5490739976309071,-0.30585608922654667,1.2453510756689958,0,-1.1900812898599065,1,0,0.0,5.581427896519153,1.5138602833935815,0.7476169152408714,0.5974730225269846,0.23375074202054238
59,-0.39482183714466773,1.4748342531204848,0.8237975894300675,-0.051262996965948854,0,0.3203091782756549,0,0,0.0,1.4920048412595812,1.0401399197388992,0.4879774931257748,0.13510234012191474,-1.6470228970960894
60,-1.0446211047245615,-0.5625017816777629,1.1794759035960354,-1.4923753050654531,0,2.834492015402384,0,0,0.0,1.0775438366953114,0.5365218662075916,0.227012112788103,0.6775795145685388,0.10031629171753224
61,0.7227594132824248,0.7605899818015078,-1.2533774732718268,0.5649552226160354,1,0.1565163642635654,1,1,5.818146425139165,5.818146425139165,1.500116097918015,0.7539400059929706,0.8195173776301167,-0.10106127548381402
62,-0.8657703932930821,0.7428810209853335,-0.1564163998983587,-1.0160407659197221,1,1.1627910299612498,1,1,2.5944568478829897,2.5944568478829897,0.9906311948143653,0.4777046846771987,0.2680116209377295,-2.314038431877244
63,0.17227785182856095,1.645077457368101,0.11604240450220336,0.7063638066970995,0,-1.9054449402810254,0,1,3.7955819741654366,3.7955819741654366,1.278226841112135,0.6308155697630116,0.10060620851949456,-0.6815619519613272
64,-1.0677423712934717,1.1249614252393902,-0.700064005873929,-1.2089967278109512,1,-0.3401512867409717,1,1,3.4287742381143618,3.4287742381143618,1.0518150215499336,0.5241056465240087,0.4504924374562615,0.25086052413464177
65,0.8552458637991336,1.5248715082025968,-1.8083649741769436,0.015473572139946037,1,0.05674838261089263,1,1,7.11691065288435,7.11691065288435,1.7033786895978673,0.8357033053630669,0.8471295477487832,-0.025737475041567124
66,-2.2901463257576102,-0.26939765638207547,0.6635209746992062,0.40228643410930043,0,0.14021557674664412,0,1,3.5952864988490685,3.5952864988490685,0.32070167263336546,0.1607138909142729,0.5202404717534717,2.009004918300413
67,0.3561876191518765,-0.3725513923408183,-0.7051457294151838,0.7079608204727212,1,0.15019822297995294,1,0,0.0,5.725468245755103,1.183678768878365,0.5883270850506058,0.8808944994337247,1.1308732448809977
68,-0.17914346328224812,-0.14031084324517348,-0.04802794954470677,-1.2480741309203245,0,1.2832306601428598,1,0,0.0,3.558976473408955,0.9389703026471327,0.4419555480810779,0.8252767672235616,0.7039830244482497
69,1.9726738322637958,-0.41735888009679917,1.1354599546807698,-0.8641338509444971,1,0.5521683171662604,1,1,6.739429477517503,6.739429477517503,1.3970186305833523,0.6633495698773119,0.830875122938438,1.03377639259054
70,1.7483043752660952,-0.746576823139521,0.4274154727300058,0.6436050769895053,1,-0.11396148106877868,0,1,4.392805953596958,4.392805953596958,1.362348023072595,0.6574702220393417,0.7474577426742613,0.9592089499490218
71,-1.1263395473759745,-1.6358935575203146,-0.30352472413538406,-0.7176928216181633,0,-0.5279539696400397,1,0,0.0,0.676544567755798,0.5033835519414976,0.23129877818864714,0.21141453867884658,-0.8644288842416086
72,0.2443739792214213,-0.22733485755886268,-0.025751856227584597,0.26720102034359206,1,0.3517362497986269,1,1,2.8884898999656192,2.8884898999656192,1.1095684517942845,0.5355807682629931,0.4575355368800906,-1.280234531398986
73,-0.8238045482878049,0.70550000936328,-0.011850133750079676,0.29559779108991796,1,1.0905566348686815,1,0,0.0,2.6340507047377786,0.9810588777075487,0.4693852305854791,0.4255814379953724,-1.648773498106383
74,-0.02171468509430426,1.4424059737796566,0.7443806623646329,-2.4761024527636786,0,1.8333524491993018,1,0,0.0,4.410541771670116,1.1364941585569093,0.5422948891196478,0.7249996752551426,0.19900790978515606
75,0.32869114406434,-0.5412643838131885,-1.3785746440725277,-1.4088158810106168,0,0.8716682927556544,0,1,3.721176310650573,3.721176310650573,1.1388405928513594,0.5756423632499058,0.9198774964841068,1.8611234668473622
76,0.6773194221500186,0.4403242454271491,0.08762433760815214,-0.5692377073195735,0,-0.5335126052204512,0,0,0.0,2.6485745953103965,1.226616058590762,0.598772196955711,0.18017693339355895,-1.2346059015532895
77,3.3506365365146604,-0.5236630889403607,0.19821257579800042,-0.49228333691408316,1,-0.26224436331918294,1,1,7.164445494719181,7.164445494719181,1.8192884132078109,0.8429183338761228,0.7751009535139379,-0.15393242327542211
78,-1.2853306150836652,-1.0126003089114368,-1.1913438571572605,0.5547950973299058,1,-0.789434177888572,1,1,2.9620638469808664,2.9620638469808664,0.7259116856080943,0.3488861661800259,0.39662524246027786,-0.35208893160628557
79,-1.2597158234995463,1.8602701297315276,-0.9030799824854422,-0.20715914596570262,1,-1.9981833411719616,1,1,3.270074041071209,3.270074041071209,1.1344195618333868,0.5766838354916825,0.08973937250520533,-1.0618634633217894
80,1.1764825644316717,-0.5421148368816824,-0.6922965963452586,-0.21183157797914254,0,-1.0490391388789544,1,1,5.833500664561929,5.833500664561929,1.2820330752101914,0.6376119328979692,0.6616271801086429,0.5400197343682601
81,0.5185395568157477,-0.17288904856973403,0.5131561687315714,-0.7578494552413542,0,0.7382500744834708,1,1,4.051479316653047,4.051479316653047,1.0523859150453196,0.4926852065735639,0.6198379418780221,-0.26706223734827067
82,-0.26978647448588766,0.5902730418693424,-0.9251047885286378,0.6785866372396121,1,-0.3143469064478534,0,1,3.099566702657785,3.099566702657785,1.1936048165117934,0.6024644846866175,0.2745767933057793,-1.348506330750138
83,2.8680289417399862,-0.6562770347880336,1.1723797337275677,1.2212080116948711,0,0.42824392858135396,0,0,0.0,3.5155008878406724,1.5013277068440347,0.7101278448783482,0.5142912212226486,-1.3439107371460595
84,-0.5226731234747066,-0.09309409642595959,0.5787031937968535,0.6688036453767986,1,0.22143725628502275,0,1,3.9213272490188125,3.9213272490188125,0.8774972852877441,0.39803386264472246,0.840452643778402,2.812889211922295
85,-0.5502021278318315,1.349429838766428,0.3550422232849783,0.12905378985522978,0,1.3264810747629792,0,0,0.0,3.6602275500618653,1.0293597215285086,0.4907951916597505,0.5347313818394008,-0.43701141620854517
86,0.47585437278439896,-0.39729688693386706,-0.9795207102425089,0.10616953355961994,1,-0.8331309380062955,0,0,0.0,3.187829972509149,1.2373211311802708,0.6216416896960699,0.4596746737966321,0.022794199790461333
87,-2.5478759027938387,0.8591792432706122,-0.33349550034107506,1.431448120804252,0,-0.4524821487077628,1,0,0.0,1.5138972321154656,0.5252574608262397,0.24963304113374746,0.18363534262535045,-1.0693863390508036
88,-1.7103102652960946,1.925411746321156,-0.338547471636585,-0.03248817781710472,0,0.18580666904167623,1,0,0.0,2.308876813300871,0.8950889427878083,0.43408284550167153,0.3139646048753085,-0.8640321077427803
89,-1.1241001349351005,0.5882135419842638,0.9670762537486117,1.2691983117567815,0,0.46633485095652516,0,0,0.0,3.364702681082238,0.7104993721890032,0.30949031263784865,0.46922288652658106,0.6010513438642799
90,0.7209224145428388,0.4686468854177502,-1.002587136419564,-0.7403649469570482,0,0.31887292138471807,0,0,0.0,3.8570140736527136,1.3507863500903285,0.6816380550765442,0.7216431747762343,0.32111760844012077
91,-0.4441425235558228,-0.6036709836451677,1.0364514858375402,0.8694964989636765,1,-0.12216948721185858,1,0,0.0,2.503525620045991,0.774768572980515,0.33481241184511157,0.3940384629534926,-0.09864746052288648
92,-0.8837306862656809,-0.5523274636630481,-0.0037275444576876982,-1.3933004088548766,0,-0.784869975430787,0,0,0.0,1.8389106846478402,0.6965909633298915,0.31469755612985456,0.22329445035589626,0.5526976344199703
93,0.09457721648420567,0.47797947412120406,1.5995177349230687,0.4875484770434122,1,1.0994592080105972,1,0,0.0,2.8580311269164405,1.0153894517469253,0.4549859498328599,0.5093868837873006,-0.6422673225783309
94,0.046692058696668905,-0.4328415661530089,-0.279134536463912,0.0851739056072329,1,-0.49354691585036187,1,0,0.0,3.5629770248777546,1.0546602333976072,0.5094804748894797,0.357553297935614,-0.8830845901122693
95,0.1846471211805499,0.09594919734475743,1.1197919074698401,1.0346009674227497,0,0.5089941685022901,1,1,3.8154442875300947,3.8154442875300947,0.948574969149867,0.42536206592620995,0.5177180708480711,-0.5167986259882644
96,-0.3087722338239852,1.1377590691588817,-0.8841083906412903,0.09208462753658515,0,-1.8830351464526625,0,0,0.0,4.34799501930199,1.1818816409819648,0.5971546690334797,0.2434444847623651,0.4618128279827617
97,-0.5820943010683624,1.67548277594934,-0.6510854766558642,0.431748064089987,1,0.5251098790125379,1,0,0.0,5.323425213707696,1.2509073887908968,0.6321828538959576,0.5923515571284368,-0.7689864374253675
98,-0.09100231572385854,-0.8398960637972711,1.06039982590478,-1.1088897692443895,0,-0.0984329878849564,0,1,2.5582669226598354,2.5582669226598354,0.7452250289089667,0.3181829480823118,0.19198023586994828,-0.2695102158537717
99,0.18627970283867498,-0.6017546877526319,0.49295233630284757,0.9612587510961272,0,1.0009083044163265,0,1,2.4163513393706864,2.4163513393706864,0.9070114889164892,0.4119170524725792,0.6043462964813091,-0.3069077310120497
100,-1.1828560732669997,0.008219212268722041,0.19746426766289807,-0.15926155592332114,1,-0.23605548869754125,0,0,0.0,1.7499870763145846,0.7657724367572686,0.34820620565172494,0.165227538371269,-0.6513100103422463
101,1.5626798566502007,-1.3300040295380402,0.7614559846298871,0.24518184620554162,1,0.5632175511163211,1,1,3.942881502100734,3.942881502100734,1.1950237612688557,0.5610773850380599,0.5717624964979025,-1.1138530548045997
102,1.3697032349478035,-0.4292563756370684,-0.012237821838762592,0.7985557934298306,1,-0.3372266963542894,1,0,0.0,6.065729831278652,1.359261134575267,0.6652476548248504,0.8075360791219605,0.7973140103735489
103,0.5622550621995231,0.4235820441801403,0.1295246328637208,1.2944732921951978,0,1.7980943735691508,1,1,5.309929079549996,5.309929079549996,1.1911486088905299,0.5789919476254249,0.9239956848344936,0.21885668516389908
104,-0.4677609450442214,-0.0021666086733831045,-0.6675158993959179,-1.1375382479756264,1,0.7828931052969546,0,0,0.0,1.6143555792796835,1.029486362377529,0.5055567554633833,0.25719114655327197,-1.7977801013097
105,0.6082110812921472,-1.2806359157949685,-0.6132519735203387,-0.8875128001021518,1,0.17032110785156143,1,0,0.0,4.417188072222764,1.1012825803058255,0.5374967466990326,0.6351932231775242,-0.37242254324624174
106,-1.768763400253671,-0.65381142173838,2.20589709433673,-0.11724984013912969,0,-1.1479274317932446,0,0,0.0,-1.126040611885571,0.2391477272421522,0.12309707808791019,0.0053421374283534,-2.6167136958502084
107,-0.12770775273347565,-1.677338610904491,-0.8412163600468475,-0.39286213230531686,0,1.5636710779468543,0,1,2.220434663661424,2.220434663661424,0.8005939061856422,0.37637978109432874,0.8607681855619744,0.5807727510863113
108,0.260223154671241,-0.28946920924143316,-0.37074057444212016,0.06220010786077237,0,1.5803818892447214,0,1,4.482192146258456,4.482192146258456,1.0587094647258073,0.513254564921071,0.8850668280344344,0.8152399194445216
109,-0.9167005842908625,1.1442755696836104,1.502454503551429,0.01690986168133801,1,0.28899877807835705,0,1,2.1773032078665877,2.1773032078665877,0.872220739024683,0.38356938889505127,0.298553781596443,0.513059563354929
110,0.1470247901177302,1.5243786818959266,0.4578478877667063,1.2047709137838187,1,1.854088737483405,1,0,0.0,5.201275796029243,1.2996282110371509,0.6357677955785048,0.8941383602009249,0.18961946581943753
111,-0.9691277251472006,-1.1211513608441364,-0.30213339539218953,-1.4129002718777741,1,-1.1607357693403466,1,0,0.0,3.073563118226127,0.6997587041257983,0.3197799585387053,0.3252307838068621,0.7732651795078839
112,0.17735474443905658,-0.36101592871517313,0.27768511100172344,0.5363571495457862,1,0.9073318238766068,1,1,5.021963354122569,5.021963354122569,1.0424177857023158,0.49197169031903043,0.8377532926117522,0.6789352444714275
113,-2.6656317123601667,0.7577728612752755,0.4362712150812262,0.5913105586756692,1,-0.0015253053983827723,0,0,0.0,1.315906216163272,0.48363087959312706,0.2223959162447857,0.10399670324936702,-0.8141767793163699
114,-1.125093886251813,0.5901459921414278,0.12984523337595916,2.2283109870500946,1,0.515954291551209,1,0,0.0,3.5608770770106273,0.874263903920665,0.40825009816482694,0.6622546545485221,-0.05943174212838663
115,-0.6679940501503496,1.1338081195424676,-0.433646851976035,1.2414051799806765,0,0.6243580851902215,1,0,0.0,3.916900487298012,1.0464373905913862,0.5148781489056636,0.533285302493706,-1.2608342674837179
116,-0.7114463985368147,-0.7560917846911356,0.5545456171711299,-0.3114961474211082,0,0.6264781713673948,0,1,3.4052946410452796,3.4052946410452796,0.653270070945013,0.2844912503586541,0.6293921385075489,1.2668380367626115
117,0.05153649542992361,0.7370231401865481,-1.8661977658874314,-0.24395513690992562,0,0.3729443645305843,0,1,3.1466489506017936,3.1466489506017936,1.3100573714742063,0.678341953105925,0.6701832812958428,-0.46213332394678314
118,0.5889639382874272,1.0364233759477353,-2.275196217840603,-0.10060562914233782,0,0.7978053050112923,1,1,6.252455032499835,6.252455032499835,1.5302241127480773,0.7806121433928743,0.9578240548282358,0.8712523591360961
119,-1.1756974375408644,-0.20800077473974624,0.7249747613024083,-0.8655854167895133,0,0.17462178463900943,1,1,2.6073733246276016,2.6073733246276016,0.6023780482735811,0.2617435035568787,0.589430982922851,1.4098418594843116
120,1.370815121072211,0.4263312831094069,-0.3075561655994755,-0.6860237729486718,0,0.3150315273926159,0,1,4.955297111644149,4.955297111644149,1.4374090892944116,0.7100096912677962,0.7876397833176171,0.9046177851944783
121,-0.5830244191647344,2.1597355743811613,-0.09732131301192248,-0.07674505723337083,0,1.092569157394398,1,1,4.352699395988295,4.352699395988295,1.1879363626671828,0.5901149065826607,0.7654864870843615,0.2431134652377072
122,0.24773257215515973,-0.5404648016490419,-0.25975186559557323,-0.3642244968635771,0,-0.3019630061828324,0,1,2.056398204522998,2.056398204522998,1.006838609350991,0.48126272702204126,0.19088298561958952,-1.4678686024953553
123,-1.175966419841962,-0.2720778940830726,0.2052849209300188,-0.3296574188725743,1,1.480029516049435,1,0,0.0,2.84711009521968,0.7246682188340468,0.3266019917265784,0.7929286187962401,0.6788673258873875
124,-1.0531395981809804,-0.5261399980762168,-0.056908594585220344,0.9806212951932207,1,0.20903221567049377,0,0,0.0,0.6960842471176434,0.7434849602018444,0.3393251097444202,0.2550050006237111,-1.0697519544185132
125,0.15232783754518509,-0.8476873767499118,-0.026795675437691586,0.881733886299163,1,1.1949675949965666,0,1,3.458386547015556,3.458386547015556,0.9936084204175786,0.4688226095136574,0.9136476962048601,1.7194246463176681
126,-0.46536871879765707,-0.3467629786354877,0.5940430916893616,-0.6321985793846295,0,0.6276148909508418,0,0,0.0,2.396176063464784,0.7722390643363264,0.34174382662455116,0.5126388834581149,0.6150438895144463
127,-0.1573196807503564,0.5771359009915962,-0.4246846242580148,0.42109408906435764,1,-1.0527977666247172,0,0,0.0,3.185312014313235,1.1697089273869519,0.5800252698673731,0.28902434806624727,-0.031073810812608734
128,1.7487182727561414,-0.3478991527689846,0.6054025078875801,0.011573994579263757,1,-0.5124480770419393,1,1,5.919732515532639,5.919732515532639,1.4044544444849296,0.6766479804225726,0.6151080714635238,0.19676121597538107
129,0.43723061671349356,-0.40144556991105684,0.16143011615190958,2.042962158138025,0,-0.9138362166367063,1,0,0.0,2.3820663126934187,1.0329478070765237,0.48788783376755523,0.17328502254068046,-2.2726255871224015
