baseline_need,prior_engagement,friction_score,content_affinity,price_sensitivity,account_tenure,region_risk,seasonality_index,device_stability,high_need_segment,support_risk,treatment,outcome,true_propensity,true_cate,noise_scale
-1.8001525373232787,-0.8980896739670166,1.0788504082352166,-0.5591782820190809,0.35215753310071407,32.93802274059604,1,0.26787394051139735,0.7161756353928989,0,0,0,-1.984024486407759,0.0886164666544291,-0.6429091465843608,0.8118275612352825
1.7235030647764837,-0.3089629289671251,-0.07818175636147867,0.7902714697732284,0.6791291103953461,11.168951417626268,0,-0.7806785251685348,0.43617784268192644,1,1,1,2.0646341908497456,0.7952531943088013,0.853822854420345,0.93
-1.0602316765554127,-0.09031519716491627,-0.21855837824029284,0.13968218111755085,0.8383398402773047,35.30666647661061,0,-1.1146234556252088,0.34096319279003195,0,0,1,0.505175097409392,0.23279934701033073,-0.11460083070800328,0.65
0.8808328392446011,0.513035664484513,-0.13627331975124965,-0.594141089905826,0.6952942018267388,25.080188885422114,1,1.227941373356084,0.7736227177145689,1,0,1,2.305717223259125,0.5381011145823863,0.4427580271436276,0.65
-1.0558259344656176,-1.3050447908079505,0.008917297196903309,-0.200514640640327,0.4029031410911156,74.19613538831831,0,-0.3734386526635854,0.1591376323028046,0,0,0,1.262948018889859,0.19043908145213617,-0.11867826634414017,0.6513375945795356
-1.4069146203600398,0.4341423080332929,1.0751708786959011,-0.3628128746446975,0.6923911746745642,13.609129668105659,1,0.6330278861792689,0.5646358586318498,0,0,0,0.6822268454257221,0.15741415941184114,-0.576440300560038,0.8112756318043852
-0.4912324611502294,-0.9909591679283701,-0.8424468968645094,1.22463891605938,0.5449609003744635,58.77149013326057,0,0.5895603488521858,0.6685311628685386,0,0,0,2.038936304760623,0.4498701365507921,0.4999990595074295,0.65
0.8809560325371889,-0.32302345977020264,-0.8011919482720099,1.1907590499815794,0.47555756990450004,23.282769554543947,0,0.7188137349995738,0.728942533984998,1,0,0,2.6305403483404364,0.6941081103659879,1.0988564584367624,0.65
-0.28265781641237725,1.029562211170701,0.3874866499961001,0.37869316561004407,0.47557771082941774,12.510835117420951,0,1.4088697054270163,0.4093247147558318,0,0,1,1.1521642632476605,0.5280524046768418,0.23999159317620364,0.708122997499415
-0.9315290067279479,2.481306814335106,-0.20073982194179696,-0.5074059617310167,0.3078842376836792,49.23431173153025,1,1.1119289147184723,0.6779057876125768,0,0,0,0.86092880185622,0.5108479838278971,-0.1317967491912206,0.65
-1.2911094584356249,0.9659228076102072,-0.611431847299801,-0.8496571544395444,0.023365518480782794,115.72334587307903,0,0.2541589412472639,0.35261145994657755,0,1,1,1.8650096293096672,0.6107434946967694,-0.5831222161409418,0.93
0.46398077678917754,0.737185515069969,0.4795578949682476,0.33267911802064726,0.40877037059234433,25.519823587889046,1,0.20130905086897435,0.3914266270653397,0,1,1,1.6518042171387595,0.681541748799496,0.1670381720917876,1.001933684245237
-0.7964645204232359,-0.6121479670447667,1.2214655103606922,-0.5403622081194717,0.34541802596629295,67.21958709769599,0,-0.922500366200114,0.32461105303823756,0,0,1,-0.6188996740270477,0.15239715397022205,-0.39732974427675266,0.8332198265541039
-0.20666447265191756,-0.14968335404523017,-1.1462295460379883,0.54104963120667,0.12036972577277805,17.023308559917446,0,-1.2837894655254682,0.907672096603608,0,0,1,2.250503374871295,0.5041937323133456,0.48577647643218685,0.65
-1.4176711100273949,0.9965284003898203,1.7889274137372804,0.24139032238671648,0.8083001972494436,21.679010482078574,0,0.08835526820308554,0.9402536695512412,0,1,0,-0.99891232230368,0.3357656471403062,-0.9755163688841496,1.1983391120605922
-1.086709170143609,0.1788254680134177,0.12728437873624454,-0.9971041929215648,0.15902727621339277,26.30132785637369,0,0.534743945323404,0.7906882704502899,0,0,1,-0.0019253524918367848,0.2890701405733147,-0.2748561485593203,0.6690926568104367
-0.45785774964682785,1.0652554899472118,0.531884957922141,0.5917773102641359,0.1492384822578979,47.67107307957015,0,-0.05995477453400866,0.8975881381080083,0,0,0,1.7817248611084542,0.46930358610186185,0.2686855593947788,0.7297827436883212
0.17184930732857898,0.6386237839894806,-0.9131184314164059,1.0045318150624498,0.4684210800599182,91.04067666285032,0,2.867967387688315,0.8264082369315017,0,0,1,4.802729537230899,0.7680298252865987,0.6911897195661856,0.65
-0.020237101069438015,0.2474008216453153,-1.1203789537428088,0.5560197020961688,0.7385889680523571,15.867353829920589,1,-2.335478595603243,0.9691573742704379,0,1,0,1.1779531494349833,0.5898041089183673,0.09958682356413232,0.93
-0.6296531981788129,-0.42702560389471217,-1.0861330871988515,-1.238789400685423,0.35209133412045013,88.26006431760118,0,0.4845881215492097,0.8297683331684198,0,0,1,1.068643836677707,0.3699256446618967,-0.2074508360635465,0.65
-0.6436727032428844,0.850599300936286,-0.25175125842951546,-0.06869043106291957,0.46730764103405753,46.946725890232024,0,0.01060437849658271,0.6255290238691453,0,0,0,1.9038592766033557,0.43022091116085304,0.05296235995965126,0.65
-0.3726400377159761,-0.9361322948582678,0.6525793178179587,1.6386765282478262,0.11909093360760693,35.791349348489234,0,-2.4015284150616263,0.578303057451047,0,0,1,1.4920742139412062,0.2654449392865594,0.5836715063608859,0.7478868976726938
-0.655897531996071,0.4972430874190423,-1.3495774713819808,0.6740543651405705,0.35480448420360633,94.98396339968956,0,-0.43463439215184524,0.8326293596062305,0,0,1,2.7056175924876644,0.5436503778565782,0.3023773874445791,0.65
-0.7893024895529164,-0.37561166205465746,1.0176008582458471,1.393506876692522,0.37119128112508165,128.7495841814142,1,1.7063554258760212,0.6289326654714844,0,0,1,2.0789428589376904,0.31002357947853976,0.2281290541092826,0.8026401287368771
0.1677052785615912,-0.5492245836270847,0.5591201692866159,0.020739808259449568,0.08580317073803706,53.86296291702315,0,-1.2766532001445872,0.574150902665687,0,0,0,0.5177652133618953,0.32906965380348624,0.34225804020492023,0.7338680253929925
0.5577638115399788,0.21147150216942023,-1.4851685635997232,-1.6342997173383185,0.22067060161194635,103.66456991387474,0,-0.10130893545234583,0.8110851806931391,1,0,0,1.557705383077191,0.5858205209815417,0.09561710606736717,0.65
-0.7483177590437913,0.9284339521983996,-1.347643296743231,1.0690496657802022,0.13088977160569093,59.40822079131855,0,0.9928376899152213,0.7797037284695251,0,0,1,2.714233433561078,0.681215633578864,0.43604376724700344,0.65
-0.19943729205620545,1.398812429344237,0.5798483421137648,-0.6457956423339045,0.06265494616264859,126.06163777764404,1,-0.7229791723447138,0.7298173872808811,0,0,1,0.6834030461115884,0.3690522157886985,-0.008413390042475474,0.7369772513170647
-1.1440502086603317,0.6068792717876716,-0.8657017307882653,0.2043868779073781,0.7471133510649305,37.68566253638109,0,-0.49765884776495317,0.7388301650372641,0,0,1,2.944085244709134,0.3646645504258356,-0.10840856878663721,0.65
0.8981755744061477,1.8844227653985328,-1.3243836724770575,-0.16723141351580684,0.12064119099592341,79.12036755810658,1,2.2366127033942464,0.6655906760704695,1,0,1,3.9357207809845938,0.8435026747421633,0.6952908133681125,0.65
0.5677664657986458,0.464763143178168,-1.611323404011274,-0.2128767719821305,0.8374215850488802,70.3852481252261,1,-1.3989218942476178,0.8720335303545134,1,0,1,2.191858251315872,0.5149017686747999,0.41076142638531987,0.65
1.2489160815195404,0.5681189925955592,1.133020060053071,-0.8266355926958763,0.8039339525547906,57.43970545978181,0,-0.2651983437934768,0.7896425940101566,1,0,1,2.1786663500224126,0.4282655036884877,0.22108755714638226,0.8199530090079606
0.8941087458088507,1.2591594815451168,-0.13728919784577875,0.47209739221310404,0.16600370013429872,71.32380806334005,0,1.1396003508065278,0.5467092868306132,1,0,1,4.741595724069746,0.761082609667288,1.0168077426437228,0.65
0.5146693199152284,0.18306997521714094,0.7513634746142801,-1.0662739872272982,0.17261625332714656,38.9603893101601,1,0.38048609916529336,0.7871618490664681,0,1,0,1.024039172318895,0.5691658455363504,-0.2674354231511312,1.042704521192142
-0.4797079806019889,-1.4736126229617024,-1.1345395281203827,-1.9684927701650419,0.5232780255154065,89.79494640403149,1,-0.5183319471034668,0.4752395078199243,0,1,0,-0.5920756877370033,0.34140199439134017,-0.6655513594262845,0.93
-0.8241195734869264,-1.9493537290427565,-0.2339221026869914,0.1428652318613688,0.33681642134271667,21.829815255819163,0,-1.7772119864109313,0.790397453645545,0,0,0,0.6449135414180144,0.1661359142535215,0.07385440760209568,0.65
1.23662150051143,1.3808074680632172,0.3687867493505114,1.9910287819447772,0.1271838786526051,75.77488500962927,0,0.577631769553054,0.7641472586916637,1,0,1,5.025814322339041,0.8133551960840818,1.2664720420460829,0.7053180124025767
0.6559106492972162,1.3472519652487853,-0.1869196247192931,0.3853257613563319,0.9220085477584344,61.89780658709871,1,0.32328145510073647,0.701070556680835,1,1,1,2.0608924298554565,0.7600841255149722,0.42344609913782016,0.93
-0.49214683740735393,0.28678034348054676,2.144399680493518,0.491036680619513,0.28549996003249817,44.859618811967856,0,-0.25902449571881303,0.6524396484922144,0,0,1,1.0715965936060956,0.23404890683760976,-0.1914829124668378,0.9716599520740277
-0.6724788948756238,-0.33752279267637586,0.2713292002760651,-0.5404945348312917,0.1934673068989515,59.16373199642136,0,-0.6091797476220794,0.9483848361569539,0,0,0,0.9061272516317032,0.26104428601327356,-0.09813108980770627,0.6906993800414097
-0.15467699062239107,0.49223957663875656,2.5916703507224503,0.37979348431992993,0.5830608279502674,59.2025825573348,0,0.2178671410362942,0.7783784813165306,0,1,0,0.3295932800010124,0.41986875048868455,-0.5991395886010247,1.3187505526083676
-1.0843913175179938,-0.2630765631430313,-0.040683697993855676,1.4552719974626243,0.5833659565154653,44.86798512421632,1,-1.3256685724559856,0.5736452743434663,0,0,0,0.0449591259694575,0.23396632465501566,0.33441289024528487,0.65
0.2554829966775314,-1.3906804990765824,-0.5118206053924765,0.7946090319527984,0.39574545618756307,14.848371468299609,1,0.7991450149166133,0.38964932303511135,0,0,1,2.3125794981431236,0.42284663535762373,0.6790566960656386,0.65
2.4018764484535122,0.14158581925606015,0.3144596498276568,-0.6291672817914472,0.4134597753160431,23.465707945879682,0,1.236569933652761,0.5046764982382711,1,1,1,3.2073670911143783,0.8697520796084472,0.6019523377647681,0.9771689474741485
-0.39206525375823015,-1.4535644317515661,-0.30015778033133783,-0.5792104146324519,0.5043657276450019,45.166194373387704,0,0.016622204990296964,0.4472269932255455,0,0,0,-0.24542035767344672,0.2548779801373322,-0.008479630546164185,0.65
-0.47505023512012945,0.5421191975591526,-0.07083502983625665,-0.0564911460116386,0.06941797798773837,54.81057741854285,0,-0.36528326227735963,0.6292950899672497,0,0,0,2.2962977985733155,0.43496565885175925,0.200487016275849,0.65
-2.482667726116425,-0.47375018520799467,-0.20435860379845935,0.3090521261939348,0.3783974991889613,45.74805506757646,1,0.9253193514048349,0.8654402826639551,0,0,0,0.020300438656539813,0.15348977275816955,-0.4148623954761309,0.65
0.10362331705993756,-0.33540995291111114,0.16541551254791878,-0.5301627096777671,0.24057173073618318,38.84198950072664,1,-1.2215396241315655,0.6022309569772742,0,0,0,0.45748715524370676,0.27654340844111547,0.20526485593560556,0.6748123268821878
0.9674005598429358,-1.8837315236281955,-1.5009047974363794,0.829277417909494,0.4837236775129173,11.570167167378095,0,0.08262809720994961,0.3530176247163255,1,0,0,1.843450509592509,0.5937031779226333,1.0533761670202677,0.65
-0.21155878107941378,0.07890093767023074,0.6631796140807504,0.21635357256304436,0.23365205013553086,151.4584631717586,0,-0.22100955759526647,0.864841663595515,0,1,1,1.0642370195521424,0.5746207690665553,-0.1412838884552818,1.0294769421121126
0.18844258061766198,0.4662614428226494,-0.4086649199220817,-1.8016708814467908,0.6014726493373536,10.75029698813723,0,-0.010951094758357387,0.7639518240751639,0,0,0,0.775118335772883,0.40300260132728605,-0.14003933948572062,0.65
2.0558361717661784,2.069537397856658,-0.5583616547075687,-1.5167268300875822,0.35272410375715446,108.817597876835,0,0.7070989136900694,0.6182510535247971,1,0,1,3.9556835924336653,0.8294741254548629,0.683863314404637,0.65
-1.2898716748877204,-1.0484997847050597,-0.802477455816523,0.8066095241835348,0.8244220932241935,44.1367295527083,0,0.8322367871748166,0.48041903347535597,0,0,0,1.126090722170533,0.29769390094300835,-0.0008588482390523913,0.65
-0.17475902287989403,-1.1825780506662087,-1.2234966771380942,-0.4830365200634707,0.16500742583760963,39.41667564763973,0,-1.226650250597837,0.7366904703045066,0,0,0,0.8401761763870279,0.36332452337826654,0.16716538758711308,0.65
2.830064228783103,-0.5092916537451209,0.34367682856351023,-1.00301921020064,0.4964588999589049,33.787430133833766,0,-0.35798461906502044,0.44770044331209846,1,0,1,3.446422035479047,0.6445239910212129,0.9633155800032588,0.7015515242845266
-1.4994744955707469,0.26650771869495854,-1.0846818447114424,-0.44271433306747415,0.1483833841747332,68.52716522796665,1,0.6749675999191794,0.691128671684548,0,1,0,1.4899601516316983,0.5399103835954994,-0.5900984679503505,0.93
-2.537280817179186,-1.170541412029648,-0.38353726469007887,-0.21576627036466925,0.5524518032268302,29.379045525283324,0,0.8233692503233441,0.6022152491288063,0,0,0,0.48855144257289024,0.13128437375079943,-0.5370274647128793,0.65
0.18615038212034746,-1.7226890476003816,-0.376882308085483,-1.5619923296070668,0.7114436734484411,94.4276021906987,0,0.6522466167807167,0.9373564584680704,0,0,0,0.31665503009283474,0.26308333927751365,-0.10818758339634366,0.65
0.6040593252666926,-0.7384313872634376,0.5886549027579553,0.6402913394026528,0.5190198659972697,49.29762667473577,0,0.3935586433259286,0.7248201507956414,1,0,0,0.6628055873160708,0.43623542180118435,0.7517195547563893,0.7382982354136933
0.24828450361350285,1.46852051709758,0.9154912924798073,-3.3580256705185496,0.4647257629192223,21.96397972055963,0,0.37195778588593814,0.6087721998064138,0,0,1,0.20521416050911967,0.31219028932322335,-0.5601279693401345,0.7873236938719711
1.5397717750811435,-1.244643827465793,-0.4073133073204673,-1.334921997068835,0.3963790461907181,66.18754613876757,0,-0.048453395723049464,0.8181241760881582,1,0,0,-0.21359088581899832,0.48809792642107425,0.5293148920431809,0.65
-1.5509587909771503,-0.39359844025613383,0.20701784693571904,-1.561845582881662,0.1325233692166536,92.68450125099056,1,-2.2427745740861025,0.5668744310170916,0,0,0,0.1418950518498171,0.08929725872618362,-0.4679610529792547,0.6810526770403579
-0.48640857779346197,1.6247190070373638,-0.5119237364898394,1.5986170364907977,0.9025985413952654,50.993137491561605,1,-2.0119854168351874,0.855226129885957,0,1,1,0.3755795747815249,0.644966050081166,0.1949213181294489,0.93
-0.5268679450883768,0.5997622076808491,-0.3791851560800173,-0.787529737958304,0.5843914204512843,89.48719691846216,0,0.045640114920747425,0.7312470208424786,0,0,1,0.3316319953183776,0.38250787233278877,-0.12492616475423539,0.65
2.2544564654544805,-1.0132581646860417,-0.16215057966726945,-0.04592438431482548,0.15607984419332538,19.33923387334506,0,-2.3523727174325035,0.5165378143931088,1,0,0,2.168420664008472,0.5739484806125144,1.135362196030174,0.65
-1.013759985586289,1.6238397942079243,-0.9964565669033673,0.9098297108407505,0.279061015838105,24.087729251930313,0,0.1716899921417711,0.7672324509449197,0,1,1,2.6747816620553992,0.7850895793070856,-0.09015198998414045,0.93
1.4184521654937958,-0.11714996197668145,0.4960358070849338,0.10370594656127324,0.28801008509649123,39.58350026756123,1,1.493190516559266,0.8539925602257636,1,0,1,4.037101002583713,0.5952451911623972,0.9515820866918715,0.7244053710627401
-0.3590086155644575,0.5416483399796371,0.2585285386023696,1.2544867339117045,0.2063595337392571,46.491601636341834,1,-0.7108867271387579,0.5344992891892734,0,0,1,1.1454090979215876,0.4054742432673555,0.563016547179301,0.6887792807903554
-0.07640045151933038,0.014358888424233631,1.4271666904886056,0.20013166958996106,0.19392305113160938,90.22944867165718,1,-0.18953590794264755,0.4718315951592759,0,1,0,1.4843031029034215,0.4543770149629715,-0.26785420899946566,1.144075003573291
1.3449858834565211,-0.9184124675866004,-1.2100811861657552,0.19718049824295047,0.08690651669897488,22.475029890869067,1,-0.6769628400066434,0.524433857339943,1,0,1,3.4010687955948846,0.6051869294322094,1.1094531904221634,0.65
-1.4980378822407132,-1.5055837567100516,0.4625020084427247,1.3657586864415494,0.5616729350206664,65.83380650758836,0,0.637668880312578,0.88580563338774,0,0,0,0.10416803597761604,0.19471562320217822,0.03453110054868527,0.7193753012664087
-0.037419684687061604,0.21780824014105787,0.5717151327710486,-0.046651549286203936,0.2748546559292935,26.60011920451864,1,0.4044817290085805,0.5620583993302657,0,0,0,0.7626545973011629,0.3595114697445672,0.19793096735603058,0.7357572699156573
0.5492220896568405,0.7335039973307755,-1.9787863988549446,-1.1520460842798748,0.3777524401630226,32.32608885009048,0,0.47090067438811695,0.7744143330662003,0,1,1,3.342403683110156,0.8502410789836296,-0.14093109589120462,0.93
0.6518668533310971,-1.1128525165107002,-0.7669492863961553,-2.342724594043946,0.5247514729417824,89.87044613016477,0,-0.5679591033555274,0.4141947651528175,1,1,1,0.7169282332821548,0.5225838659873282,-0.4440697774772877,0.93
1.2841185341139656,-1.9337231373269237,0.8361513380791011,-0.6624681659248332,0.4863352110049894,42.9632196162981,0,0.7233167948262557,0.8587700139327686,1,0,1,1.961896691782791,0.34416163061205673,0.41978695716627357,0.7754227007118653
-1.3462461615177899,1.7338906919843307,-0.6368963144061308,0.10401832197681489,0.39752002782049245,32.051499911326125,0,0.168837350063113,0.5694169748552922,0,0,0,2.2047165681660417,0.47553777496463634,-0.1351443477612329,0.65
0.23112032721621115,-0.02480130147235324,-1.2386747179684037,0.6340289179576692,0.343759067828095,46.48071170850123,0,-0.24786845526094065,0.6436030778528625,0,1,1,1.9688711504611853,0.7888733452719463,0.29618985270608095,0.93
1.7563758183243896,0.3014908049543428,-0.5498688278248675,-0.20258319696220892,0.541089387361163,94.93004781602161,0,0.018402795717780373,0.4613689997304754,1,1,1,2.88229250271334,0.8520814767348226,0.5541121087417803,0.93
-0.7123835097272773,0.24552683916430337,1.2291412636946342,1.0393352710326464,0.6625105441163684,58.22805301955823,0,0.12471077186734704,0.8809599749985014,0,0,0,0.820882008940499,0.28681840178500206,0.039558471050884704,0.8343711895541952
0.17285346394239204,0.5901402164924247,-0.40011403286886565,-0.3698676260483206,0.07443073011748322,42.78086537963125,0,0.32751277580351584,0.5706371619576481,0,1,1,0.9151616766306712,0.7597311131631206,0.016024802466006655,0.93
0.7012842739124804,-1.494231011881946,0.05274396773634295,-0.3661321793689254,0.4244660163047327,33.54703021481416,0,1.6611240694145792,0.6730207607287773,1,0,1,2.0803398856851025,0.4480160211165009,0.4851757277674771,0.6579115951604515
-0.1842145680696934,0.809356563277473,-0.9468900079644418,1.3796226285899167,0.500705088025531,16.919301606224998,0,-0.286737426918945,0.4551137288149714,0,0,0,3.625077594149942,0.6278381733710979,0.6611481243145841,0.65
-0.14697760230001025,-0.5000954309138721,-1.5561329370419696,-0.12444941789078653,0.6547175373812237,36.03337186486211,0,1.3797707979507192,0.23898937178880544,0,0,1,2.4417330619218003,0.5539889482273463,0.1907736913811443,0.65
-0.9004274188744881,0.36967002635949076,1.41110161564735,-0.9521316314727376,0.5743100427939677,57.16647983642321,0,-1.1050861799738982,0.740589866716082,0,1,0,1.8733820008769044,0.28950674049749897,-0.9491802615864948,1.1416652423471025
0.5074925420661308,-1.3359829169405826,1.087055769441006,2.1499451232535605,0.5738264573871015,38.439010377902044,0,-0.37504744255493394,0.6058124030866443,0,0,0,1.7663107843919474,0.3730766139233583,0.7161230768305279,0.813058365416151
-0.10030122944049118,0.005111367761884087,0.022509451347175708,0.11445114168794246,0.24645632998993258,83.6451602351224,1,-0.784475642036546,0.7689440140094959,0,0,0,2.12287033411614,0.34263624097529993,0.36181029202484805,0.6533764177020763
-0.5272100171262137,0.4815990290203789,1.1678919939293928,-1.4547522371711963,0.6271020598798314,14.395652027026696,0,-0.8955557805540219,0.6842251834776887,0,0,0,0.5227436244525265,0.18041212738774765,-0.5555885328328161,0.825183799089409
0.37784618276504367,0.5946953944880166,-0.6616126201451094,-0.09963210428697342,0.6840592770001633,47.33484927856392,0,-1.3397591886147524,0.5214296202558047,0,0,0,2.967462052374516,0.4949794932871815,0.4020868204028707,0.65
0.4497244701007473,-0.6004991068164882,-0.010498325781388457,0.7179638192968536,0.6516928929248152,60.278929305860224,0,-0.2058922216843823,0.9212396924360601,0,1,1,2.642826256102824,0.6539446112272176,0.3345154247412752,0.93
-0.6183825168395164,0.9433280282195422,-1.42621051408997,1.3915844836035078,0.037289532589252515,132.11313048323925,0,-0.3448969220701293,0.6601522864842024,0,1,0,3.1143054697449095,0.8281646274723055,0.26301896404417,0.93
-0.582118754696318,1.618704809237149,-0.6552134112122777,-1.9436500439516529,0.7733757783864795,49.07754420700877,0,-0.7809647985553252,0.48290143174581424,0,0,0,3.1712467067559285,0.35855121436475174,-0.3946769146803878,0.65
1.7893214426051232,-0.6476505240050606,-0.47901379514989184,-0.36793442507473734,0.12337075250154679,29.659049694906862,0,2.072088033254371,0.5286112699395576,1,0,1,2.001200793163142,0.7532407605905043,0.9500626264800348,0.65
1.3800068201211355,-0.9642715714841508,0.45966915927409074,1.2424081394997475,0.30958773202198925,59.66788777467201,0,0.7031087671470312,0.893545520431772,1,0,1,2.6841437012703877,0.6105323194198915,1.144710327794788,0.7189503738911136
-0.367323460994446,-0.4258361589446361,0.26303421164736185,-0.4771723992460003,0.2715549243089109,139.19642510160833,0,0.04692681146505538,0.7071635421343644,0,0,1,1.2589884662756496,0.3125141074739346,0.012622197829496501,0.6894551317471043
1.23491206170407,-0.5630307640448199,-0.16893496278146133,0.8548080875822442,0.16366419921117692,89.95003987751757,0,1.2664688761505292,0.9146343262335072,1,0,0,2.1240117703823667,0.6991096657549712,1.1926338987638208,0.65
-0.6512700187555291,-0.10908321751948574,1.059749027709629,0.4505100844744709,0.6078764653362605,51.241257189336274,0,-0.3519085352572845,0.576418078657109,0,0,0,1.1387449770516274,0.24020136663652694,-0.07212525271462017,0.8089623541564444
-0.10178641926832732,2.0043282761527377,-0.2637842367217654,-1.4578745309524552,0.6641899585283317,208.2492162164255,1,-1.2356454003916235,0.5592558244752623,0,0,0,1.4154311278392049,0.3753254838663876,-0.1641001145291952,0.65
-1.12729026439527,0.8671207901964478,1.4920025827259917,0.4532869602906621,0.42255946138545336,35.54153362742106,1,-0.69536476327883,0.5659440378672774,0,0,0,1.1371227540067141,0.185545055237056,-0.3234683480915157,0.8738003874088988
-1.8926298575779312,1.6439721264607485,0.18434284816660215,0.5788525093355738,0.13326770529842832,33.900923229496485,0,-0.1576037926410372,0.5388089217943838,0,1,1,1.7397557716894023,0.565601778544434,-0.5280524344126905,0.9576514272249904
-0.5990343409311282,-0.22855671193091795,0.5320071332725479,1.2201079052947827,0.27018091575858455,56.70080090017062,0,-1.1312808822206162,0.44086852344613336,0,0,0,0.7956767778876976,0.31754496706819063,0.385186399392751,0.7298010699908822
-2.1185316465771638,1.5181160737175408,-1.0656751660065125,0.4091123565700462,0.4429055011243344,38.48865081641592,0,-0.2536165871823516,0.8757459243879528,0,0,0,2.100831601547962,0.3880932116734454,-0.31317659708416673,0.65
0.8010172839440163,-1.1549043407252437,0.7757519369908122,-0.21728106447199413,0.4984572609990596,61.29592199433335,0,0.8503541238303675,0.396128422850161,1,0,1,1.5834661450142717,0.38165889350795285,0.3817459651758064,0.7663627905486219
-1.6835160753263096,1.1015016612630015,1.2896708880325785,0.4348218770380985,0.7039672652233342,116.44887398143877,0,-0.265321752170813,0.5938921453151558,0,1,1,0.35151807171697264,0.36183218244959414,-0.8745656820146672,1.1234506332048868
0.7222603900058322,0.22829116388696286,-0.39650752571457926,0.43332882951875495,0.3018073359429775,34.74385804764437,0,-2.53350575648084,0.39551057737131895,1,1,0,2.160721815632699,0.7008955198211065,0.5831522720375899,0.93
1.0800948277734541,0.1333253132259657,0.05501335885637913,0.6946760035081943,0.40253088900850165,37.765377592460055,0,-1.3947699507771578,0.4935746607668174,1,0,1,4.171891416816011,0.5578119814991084,1.0610747078647804,0.6582520038284569
-0.6874577989182693,-0.305922826127641,0.5566731416065273,-0.09609300315803691,0.6699041335453784,32.36259695879041,0,0.49710815366053623,0.8146239529932373,0,0,1,1.0319264400961958,0.26232821999265676,-0.14554011042741616,0.7335009712409791
-0.5007453450116911,0.3170486477791569,2.49290654737023,0.07299833317032571,0.7931833458922282,23.66400177617368,0,-1.070255567709174,0.7483148264828325,0,0,0,-0.4735871237402825,0.14011446716576995,-0.5125803964616049,1.0239359821055345
1.3161811496390199,-0.9902960360614139,1.22116298659708,-1.7886462747180925,0.43365224723613993,86.6525423611071,0,-0.15725737963294437,0.6140574618776178,1,0,0,0.3562971010003917,0.2921580873337767,-0.003965675220962084,0.833174447989562
