baseline_need,prior_engagement,account_tenure,friction_score,region_risk,high_need_segment,treatment,observed_outcome
0.8339229967182518,0.8378394334194794,-0.18405499213865803,-0.9693540081100533,1,1,1,2.8431597916193523
1.1377167846550682,-0.5505170797301208,0.4312878520824345,2.1449641296561173,0,1,1,-0.18269878819994062
-0.8855331545554961,-0.688306165353136,0.5693334379204096,0.21614497945649191,0,0,0,-1.862887308578746
0.6845550254847351,-1.276490453002468,2.4693920773885445,-0.4408162939289654,1,1,1,1.0511675979843833
-0.5190133298294971,0.5218277538485211,0.04481688473802541,1.0626167853704818,1,0,1,-0.9021105110242508
-0.45738531115194264,0.12414304666765491,1.1819689104512054,-0.6602714984871997,0,0,0,-0.6009280098335243
0.5065370793987306,0.9566344140271357,0.0886245118617655,-0.4386126767317996,1,1,1,2.7744168730311936
0.8767181724687065,-0.35306996196478435,1.802522499300727,0.41191033467347726,1,1,0,-0.3784151839173379
0.20442021540537625,0.22148054089469527,0.5308272653050082,-0.8104929260565199,0,1,0,-0.5701443435307179
-0.6279871010105986,1.2006230094462544,-0.3636052048520336,-1.0657522990955397,0,0,1,1.6694199365186675
-0.8258165208830098,-0.9051337395880207,0.44683144439178707,0.1142451033336021,0,0,0,-0.7779792517637324
1.4443170258252331,1.9013893184898076,1.6847385056348343,1.226064276522975,0,1,1,1.9744780477965498
0.5939459107122969,0.21003500352145646,-0.305457153888873,-0.4445480763875772,0,1,1,2.8388765701007146
0.7197279364283922,-0.13854396255149792,0.17052188089610384,-0.5101064865040164,1,1,1,1.4211062552612952
2.1834881427128314,0.5690641798741365,1.612720516799119,-0.4215587359573299,1,1,1,2.8013452823306384
-0.8158629486356607,0.30198149534130025,0.025259618003038734,1.1229817185770936,1,0,1,-0.9774222057939294
2.5594577984058473,-0.2834888762414978,-1.2761988600239926,0.5172927821374663,0,1,0,3.1019790378536527
3.15090813353985,0.189195825601797,-0.6337704046692509,-0.16933745073242013,0,1,1,3.2919041270436544
1.6184131202601322,0.8057111171681292,-0.40386224864717196,1.0550634380324593,0,1,1,1.423977053973788
0.8271065315552476,1.6997428234730667,-0.16469393165456678,0.800674089020602,0,1,1,2.2438267589972316
-0.663821954890323,1.22198795520826,0.7598347581663387,-1.2562983892924324,0,0,0,0.14096802471443418
0.9944856278202228,1.3953829313435298,-0.4259210148213885,0.30231952139550294,1,1,1,3.1130354258117494
-0.4426921491035081,0.8545022045322033,0.02305533421647539,0.0282355271980032,1,0,0,1.0325354839541812
-0.021650789789891167,0.15247358157792198,-1.0036127453761634,-1.654702570129535,0,0,0,1.5345243918388403
-0.29043317738973956,-0.9214322826658804,-0.19725738919119856,-1.4162865476966444,1,0,0,-0.7522767694770005
0.2838299564910305,-0.15985058291376153,0.8045815306677199,2.3918355113501057,1,1,1,-2.115061386503158
1.2880777154433913,-0.5825669698364705,1.9018325913865652,0.39880020823133133,0,1,0,0.5590881257340053
-0.5555840578664938,0.7546799749153515,-2.160694475888757,0.6368440273210502,0,0,1,0.45494838397392146
-0.9854038336302882,-2.2713073108255153,-1.294275281573654,0.36721655503189415,0,0,0,-1.1291234535543182
-1.0029565517494774,-0.31084149799164024,0.6762508848626582,0.6312966072996152,0,0,0,-1.2764686567647296
-0.9682773272178793,0.5763915199834546,-0.479645852987314,-0.12299100581996097,1,0,1,0.4430061993390509
-1.4311029837963556,0.41542346467527524,-1.3874452286274437,0.5839696802141021,0,0,1,-0.4933286853662518
-0.9129340749393138,0.4251451467451203,-0.7567605124697664,-0.26113946302401553,0,0,1,-0.1591794709944061
1.2932656165144563,0.40754416616589645,1.024497719059982,-0.05434254610070638,1,1,1,1.9822405559818366
-0.5933119682389986,-1.294254982490872,0.47027063803648705,0.19193044534878426,0,0,0,-1.5749319234252015
0.25710765788638085,1.4029556927099904,0.15242306966604421,0.737546214431475,1,1,1,0.8103947186870628
-1.216893966089114,0.909837166113431,0.33298460076150455,-0.7858917214594946,1,0,0,-1.129925378343001
0.16965057990044394,1.2935334854408962,2.0955270449132706,-2.2795959486786157,0,1,0,0.6727642323909329
-1.7407814485295512,0.3041444483252866,0.14997153405259012,0.2866611645977898,0,0,0,-1.8335151734174433
-0.6987558974796816,-0.2943266599051455,0.06762123951167337,0.8017324182068742,0,0,0,-1.6087699907573283
2.25453892712826,0.9218293073260053,0.2243214007144745,-0.5145430115348959,0,1,1,3.0023042385354493
-0.5829696909767876,-0.5395188426195437,1.4451660319436888,-0.9572975401174635,0,0,0,-0.8153973881835731
1.1199763853913791,-1.0060981614021134,-0.5655943654426148,0.28057756566098435,0,1,1,0.9468279223107126
0.4550541251212029,-1.8189329903499662,0.9646393045040373,-1.5305801994448274,1,1,0,-0.9652518190835966
-0.15298577722473797,-0.7983684464320021,0.8246516399905939,0.5289115515959592,0,0,0,-0.6518415365058791
-0.6521068213049493,-0.15644514922484717,-0.07906223479535257,1.7728241776267197,0,0,1,-0.9382240872836757
1.2869093984134494,-1.4712493939042666,0.4974809445639914,-0.9573193595175865,0,1,0,-0.2550372015949023
-0.1773834594028799,-1.672606818192989,-0.5420879020860822,-0.5806950472768301,1,0,1,-1.8361264065748335
1.527424478271748,-0.5795677296027416,1.0588527243208277,0.09352047860302175,1,1,0,0.16921072398567524
-0.7190790299943703,1.0116415794781477,0.010526883386777519,-0.3937894752703222,0,0,0,0.06717847894319862
0.057338987391204396,-0.2987801882320473,-0.6020258115170632,-1.2669935530530505,0,1,1,1.1202870148117112
0.4654991267904626,0.27352438919192656,1.247405560926019,-1.9215561876332836,0,1,0,0.4290397248332499
0.37316017302818355,-1.0689271525453592,0.16367138590937338,-0.16631851632072547,0,1,1,1.0954968630348905
-1.2338015118488639,0.14685140789576984,-0.23445622509310207,1.469450916418221,0,0,0,-1.7044594177069472
-0.6640627324429782,0.538549362390684,-0.9808349259675829,1.4398427986803741,1,0,1,-0.8720643111688637
-0.19598021336613813,-1.297270906729341,-0.2565383464050612,0.5433979585948996,0,0,1,0.13808193432725147
-0.8536993093242442,-0.5019347476466679,0.7880131443283374,-2.1020256970699767,0,0,0,-0.12323720902279164
0.6773251088800409,-0.36714556096723777,-0.3450481700905209,-2.1772645033368745,0,1,1,3.234915597386239
0.588019181358798,0.3685072851912133,-0.6891986995491349,0.4132757579926383,1,1,1,1.411554777763353
-1.957084454178259,-0.6019651198766628,0.541949119540399,-0.8587136866759305,0,0,0,-2.336923889014403
-1.8052540712733376,-1.697105922278879,-0.13189755254417387,-0.40979925072123496,0,0,0,-1.9734036617660775
-1.2815632768197962,-0.545241593914704,2.300496030434857,0.3065017616552448,0,0,0,-1.1100029751544325
0.11725953014640239,1.4221926868205859,-1.4610669675401848,0.9977723471334572,1,1,1,1.0758815132231254
2.0331725300388053,1.3159177215263,0.5002504485058505,-0.6421102006338155,1,1,1,2.955850902898047
-0.38235645046791567,-0.5626496340297573,1.6886644698077726,0.6888781698748427,0,0,1,-1.8987650757543166
0.2506505498829739,-0.8422552712571499,-0.21453952638684726,-1.7087034156368233,1,1,0,-0.3152487038498415
-1.063111704919622,-0.974550834854104,-1.4365685406411548,0.18469494512579282,0,0,0,-0.28110605949817075
-1.0468362159236777,-0.4030901191066434,-0.2409446464792736,0.36419125654111667,0,0,0,-0.8118253358204568
-1.9572278146894229,0.17325683443346174,-1.0158113758688583,-0.1080999742732472,0,0,0,0.4941213233369456
-0.028344247724271864,0.7770053923359728,-0.5495067189472592,0.4503733127654229,1,0,1,-0.23551412105399627
0.9472166828226635,1.684618333365851,0.30189805629850053,-0.8595435617156854,0,1,1,2.895811606798305
-0.3567143204291217,-0.19132848302946093,-0.8370378886350422,0.25493015081991116,0,0,0,-0.21249654133168255
1.3964530866462435,1.752930820129908,1.4366408252572833,-0.7340554500960805,0,1,1,3.691046493436638
0.19785485277357148,1.077110710623337,1.116006218770508,-1.025342778927467,0,1,1,1.9437412795459676
-0.036412487563218514,-0.2494234062674811,0.9960539041491154,-1.5000697434489196,0,0,0,-1.1335462873057396
0.517253892693522,-1.4007177719730406,-0.34904057667096633,0.4864002947780984,1,1,1,0.9393566649099874
0.48737756978225144,-0.07663273748802671,-0.6801339048054035,-0.19531900441692812,1,1,1,0.4765498903925569
1.147806370547824,1.5869762710687993,-0.7445522612391516,-0.202535987661847,0,1,1,2.770529114491648
-0.8019542644400708,-0.15429867008861378,-0.3436384194299183,-1.3744468005470447,0,0,0,-0.6748906664805321
-2.2880491588369907,1.7662160171983712,0.6046795019949283,0.27890925877867523,0,0,0,-2.096090969879477
0.11474669868174449,-1.0653755804163358,0.7028333752138505,0.721622762449839,0,1,0,-0.23902366447125745
-0.6116751553220791,1.8486793179403094,1.6821200425081728,0.3382741011920747,0,0,1,0.7656626994615023
-0.02717720736553576,-0.45737709788621583,-1.6369047940884347,0.9994934493731701,1,0,1,-0.8995555335746868
1.664300022039085,-0.8926099064179016,1.7303013900741888,-0.11416542303118081,0,1,0,-0.9866140206232443
-1.1028418050923654,-0.4864883589821013,1.4315522544470176,-0.6081996193019543,1,0,1,-0.7334903124647908
0.7647973366547646,-0.569559200062362,-0.3749154532308828,-0.07994781852137305,0,1,1,0.3758986348038462
0.9458675444085191,-1.5425751804177517,0.2377852113933078,1.0544548937016234,1,1,0,-1.368226301827236
0.4607362389115478,-0.8637809863008525,0.8516130154112641,-0.1599174830561799,0,1,1,1.6086305730972428
1.1185081591709785,-2.3040836401927876,0.48189751793949287,-2.6570420449800385,0,1,0,0.7024425774822967
-0.45836227856340905,1.2381569040520422,0.714299001258633,0.42363692723030627,0,0,1,0.8195027064534588
-0.6815097047368442,0.6236339792859671,1.823219932697743,-0.1142652819029353,0,0,0,-0.3667500792473775
1.0389827985611537,-0.5516701466506774,-0.01834140215984929,0.09123054888965035,1,1,1,0.5000733531448904
0.7203000218578531,-0.7537825657940068,0.13545516395235452,1.161434330006722,1,1,1,0.1791776281633804
1.3903781421525945,1.4070888459881619,-2.3651574111902134,-0.23195641800271619,1,1,1,4.0385431418274145
0.21228957781149788,-1.008774424274886,-0.08501299625188939,-0.6423478640421422,0,1,1,0.9078087682058886
1.6235631195706361,0.9393661294377447,-0.8845890426205814,-1.117388311728146,0,1,1,2.391008803332941
-0.28208026028453087,1.3430281842826788,-2.4843226450370914,0.7863803086635966,1,0,1,0.2987335878968398
-1.0603291561656696,0.7521400988189185,1.7923497780830813,1.8886317836637025,1,0,1,-1.8719865158731086
-2.037089197516421,0.03580418355012395,0.8296584125025186,0.0592380523657303,0,0,1,-0.9924137428249846
-1.1014012900841277,0.7044747962802849,-1.262106253230789,-1.9216959768744424,1,0,0,1.0057455929843533
0.8185035060874669,-0.10828817249722603,-0.4862420452259633,0.6958691552027594,0,1,1,1.2791128024136098
-1.4649286880318764,1.1385135966744142,0.7692497238563133,-0.6231493119860827,0,0,1,0.4059500384056151
-0.452364252194422,-0.6212095508814686,-1.7472922092733048,0.1268040185301052,0,0,0,0.19554687826978437
2.106583957841778,1.8942226245022569,-1.0167581903678904,-1.84331858381528,0,1,1,4.131656100628614
0.8467959424820816,0.8453406105731884,0.10467462428479188,0.02731683659347835,1,1,1,1.460048344990046
1.7909845571482128,-0.11058561418156188,-0.3065715415351589,-1.3477175191963802,0,1,0,0.85110334414913
-0.9915621874627999,1.209671916271738,0.5365598662305578,1.966909665712874,0,0,1,-1.1608222689197678
-2.459974971716329,1.09679856483794,-0.5383002591941458,-1.479155367440021,1,0,1,0.0687167951489186
1.5163809371015524,-0.2838309244312068,2.678886758811968,0.32030927717129376,1,1,0,0.3453631578170758
-1.4169425374401776,-1.052636863886238,-0.7963416538058431,0.3798183528599256,0,0,0,0.23463997161580674
0.09092353928239366,-1.2296228424275542,-1.1982939921460196,-0.15811840543928793,0,1,0,-0.25123313583250406
0.21709323165297403,-0.6600247956329521,0.7008246837877298,-0.13496131622178933,0,1,0,-0.5763029117904765
-0.948896412364311,-0.20451865474172895,1.5596104424392745,0.25624390639394234,1,0,1,-1.5324362054408276
1.5526330652518097,-0.11980494510279144,-1.2297612907439788,0.620846449063216,0,1,1,2.4345600862748
1.5493375292731906,2.3517211578664847,-0.45070599007370044,1.4878827041261196,0,1,1,1.220322246050134
0.5514441742201724,0.03051186456358745,0.5358678153229266,0.9291545404328971,1,1,1,-0.8546125597995262
-0.02949065983512278,0.1862531104987479,1.3785920197311747,-0.6775260086249354,1,0,0,-0.4856872708156398
0.1914368329353934,-0.5242455017372917,0.30257870676952925,-0.020108385886252737,0,1,0,-0.662330007853744
-1.095908012072798,1.486560894997412,0.7976696523233111,0.8530734091480344,0,0,1,-0.8425499490308861
-0.23906375766291557,-1.34640386593073,-1.6128369058692702,-1.0048714624527773,0,0,0,0.4765682468364335
-0.104933146540351,0.31192038541358297,-1.3746157002694812,-0.516725544721257,0,0,0,1.68765794588056
-0.85223285110813,-0.023441492214584136,-0.7114363094028031,0.45745271991931463,0,0,0,0.23184513846240207
0.8492148677365117,-0.05133466432930168,-0.12000633210270618,1.6574762640363947,0,1,0,-0.12091719286984433
-1.4264813946196284,0.10712160663361893,-0.3754801950949175,0.5327735529665485,0,0,1,-2.138699990612494
-0.45341897630302874,-0.4968508035463962,0.40506630342514055,-1.766276611375394,0,0,0,0.5209013221000173
-2.2528778145576633,-1.0001247391023467,-0.37609906413429367,-1.246360042532522,1,0,0,-0.7116955680294202
0.4968185042517295,1.0987648339806244,-0.8645607352856415,0.708507537991607,1,1,0,0.4057796171952648
0.742605474146113,1.4181888421791793,0.7448919661938378,-1.3819346383628381,0,1,1,2.9230529799195226
0.6212923631879371,0.7302894788791445,1.5708584872659554,-0.132931505650562,1,1,1,0.8782223914749734
2.918086607753529,1.3189214688130821,0.3759732588337331,-1.889586503078186,0,1,1,4.966300269293733
0.9397910537615747,0.24142143742297514,-0.4626961138624869,-0.10725203448270837,0,1,1,2.745901310731975
-0.9419906889401893,-2.181036439527904,-0.5888483631951016,-1.5592440154781662,0,0,0,0.32628888794532973
2.6635402069942016,-0.9431963268616088,-0.04930150481374906,0.5929926991790978,1,1,1,2.157280562451991
-0.920317973372787,0.5531418321609164,0.5413383044187298,-0.7867040961326052,0,0,0,1.3471174312193006
0.7887385690491208,-2.258225196122723,-1.0051496851056432,-0.009490289846514557,1,1,0,0.1723491332770099
0.743127624781519,0.20373127407128827,-0.2631525062880351,2.102161448956034,0,1,1,0.029669257970817348
-0.8797230187647848,0.39899590348883596,0.22688837789817407,1.4879376474299901,1,0,0,-0.032397482419884494
1.3953486289845807,0.36155026437404014,0.2067464762484158,-0.684412219366129,0,1,0,0.6671498888312876
0.35459371874683704,-0.9995232751799817,-0.38339825769083746,0.5781640810645011,0,1,1,0.5862449058768515
0.5709545906528738,-0.2894126277784004,0.381534287182514,1.0725187651240893,0,1,1,0.008777554925138153
-0.6757329962602258,-0.2705801384988349,-0.12036479987188392,0.05332184228345472,0,0,0,0.16121549399354762
1.302633372414052,0.2962032616953112,-1.0871985516345555,-0.890839499373083,0,1,1,3.773599855396383
-0.8609379626813217,-0.20078973995197116,0.5537161957511098,-0.21021541062257246,0,0,0,-1.0810170953660625
-1.7791593337319125,-1.6639162722412253,0.7557575834387543,0.9216221364953731,0,0,0,-2.254801916069003
1.4251269798221404,2.4076591140288834,0.8934452626094246,0.7514135299767104,1,1,1,0.7617285352981806
-0.42672878693962035,0.3850603274067989,1.0275573281381358,-0.02415010947344794,0,0,1,-0.11517779417762425
0.043370087085065075,-0.16759660539362778,0.4712571838711528,0.4226142739366677,0,1,1,-0.3410595660294955
1.922756953662729,-0.46565905132650137,-0.4278999844431015,1.3345505708497836,1,1,1,0.8196410854654901
1.136491348180061,0.8123549935297225,0.039527575138515215,-2.974346224090166,0,1,0,2.885743054400293
0.6327091159310891,0.2711636868259111,0.23007611355211705,0.674658189695127,1,1,0,-0.04947334026051563
1.0699138289152976,0.4899072441528771,-0.0718282859348352,0.1358404216635154,1,1,1,0.615391351475016
-0.7275086904859002,-1.4233169548317979,0.7751034841557541,-2.0575625973072262,1,0,0,-1.5674569676807961
0.7530885892411597,-1.9974391956179138,-1.0714033384894415,2.05484233465443,1,1,1,-1.5674137629896945
1.1099371147068495,1.3843325975971132,0.8048053808154061,0.7230964017861882,1,1,0,0.8848052375843823
0.7554222556786553,0.27594777974051815,0.10352803387366401,0.3871110709719372,1,1,1,1.0264139338473028
-0.204134628884933,0.34139765497369484,-0.1789710475907333,0.06753957889839689,0,0,0,0.03800130596390344
-3.747413858130894,1.2183865371547946,-0.5062137055054782,-0.4047073895370221,0,0,0,-1.3652425793300549
0.5573025112293685,-0.3248204353470096,-1.3846263300817854,0.7929467389876711,1,1,1,0.762967904374673
0.11487644431113753,0.55967463132195,-0.48787035485013736,-0.12015305051767305,0,1,1,1.150880014040531
-0.3695536111318892,-1.7295985637330564,0.061606549772453605,-1.4381514130277981,1,0,0,-0.5955517186666486
0.7780986256334913,-0.034072103683526866,0.9462596052350407,0.980410777899543,0,1,1,-0.0925479226551042
0.2657029799452037,-0.01989720581157559,-0.5138838978347022,0.553280264411608,0,1,0,-0.5007327910189896
0.20395574149744702,1.0420543023696092,1.9491326443446606,-1.611553374313909,0,1,1,2.3997971396056883
-1.4835909749556633,-0.3891949655251369,-0.3609250318147872,0.7388693567631662,0,0,0,-1.125275670684549
-1.4593225538131527,2.118593356608329,-0.7474305881075091,-0.14601641278678287,0,0,1,0.667972123585284
0.3705360273126207,-2.493521241102043,-0.8817338608387071,-1.8009202965021112,1,1,0,-0.2424261502106629
0.07605711276741685,1.1268651078624745,-1.2197642159876474,-0.3555056442540093,0,1,0,1.1916008114719736
0.13874089268518713,-1.6966438358313807,0.06655705687195135,0.4313962172182484,0,1,0,-0.9346896281470425
0.16626292710140902,1.044829518449773,-0.17455771472499423,0.5226774935577695,0,1,1,1.6149599062347428
0.41145641738933886,0.854103925058451,0.8290849961537196,2.178852023240623,1,1,1,-2.501548913361018
0.036065663748993046,-0.5939024773249295,0.2285779722014121,-0.00451971577795105,1,1,1,1.3594896080610592
0.15777085965866533,-0.3210212205398754,0.22311803388250423,-1.2172383730998326,0,1,0,-0.34114723780236156
0.2561143548611664,-0.19690159863853451,-0.05450629761634254,-1.372306712526224,0,1,0,-0.22788523724409115
0.9294095438577271,0.8473846099930921,-0.338989871113385,-0.5336777649833353,1,1,1,0.8613807843793244
-0.5146888155437539,-0.45541549609890175,1.671046673515321,0.15358860696576765,0,0,1,-0.543201807700266
0.7863962209204661,0.40310378894506516,0.527726916476427,-1.7836212918248526,1,1,0,1.039984834083374
0.6363833640258746,0.15374578618735696,-0.2581789417317164,0.5263367502311594,0,1,1,-0.4819131643563469
0.1054020063216726,0.72159012262643,0.33031332936625485,-0.7857650390344769,0,1,0,0.48862714936347545
-0.4751117799426455,0.26264521882305764,-0.9343386224949247,-0.23091001897922597,1,0,0,-0.4123826486156352
0.36913992682844693,0.5223656721496475,1.0118133274015215,-0.5266040985079399,1,1,1,0.10952897786951621
0.863973015958661,0.8117376278448184,-1.7461984858856816,-1.0410250319554635,1,1,1,2.963563755828055
-1.0749775515259348,0.7825166854853361,0.7249765414417928,-1.0675006114049401,0,0,0,-0.830060359322162
0.06214563047606366,0.7506224366965816,-0.20539080687978034,0.05507340688700052,1,1,1,0.8318190122067743
0.06474409489591411,-0.09335642516011673,1.51246235906952,-0.690949829033719,1,1,1,-0.45073171243509413
-0.6612016541186913,-0.012629935306901919,0.40115870618032906,0.4275579869126709,0,0,1,-1.2988676491069788
-0.6192878537663192,-0.6596141367021168,0.7765721851658942,0.08272431298033928,0,0,0,-0.30524678615284684
-1.5511470339356546,0.6971178528150439,-1.2339489537505002,0.4891662861611418,0,0,0,0.3114146453373101
-1.1031274250824579,-0.8562271085099888,-0.6044131338306798,-1.5788666010475534,1,0,0,-1.4715923160330941
-1.5374765897606952,-0.14949071618756596,0.5157844194425454,-1.3498520504616753,1,0,0,-1.6011276210778451
-0.6165721894526773,-0.01483216871785306,-0.3380208841723365,0.5650062318983567,1,0,0,-0.12417647715172175
-0.5599863050754036,0.6454838045529758,0.006341021528548873,-0.645665112698491,0,0,0,-0.047155529901625776
-0.5412852313465746,0.5660581115177441,2.427651534881829,1.474178362675542,0,0,1,-1.8229891875972515
0.3718430276974943,0.7783405899018652,-1.0683616630639388,-0.545159457812847,0,1,1,1.6250767412765819
-0.18756666459904553,0.286207636742835,-0.9444339311516903,-0.682016208109425,0,0,0,0.5134066254332147
-0.7289127364193442,-1.267454528916113,-0.5856158031041608,-0.9122480742555443,0,0,0,0.041015426125553756
-0.7218830521001072,-0.39978129784550054,-0.4371312409053565,0.5300266652248462,0,0,1,0.08626699144773732
-1.1315102415058964,0.25025304672092963,0.2130567500121989,-1.0533030383254407,1,0,1,1.11288174193718
-0.19616809805936436,0.44008822172553175,-0.5419345651030422,-1.7003938175612217,1,0,0,-0.6013782446641976
-0.21405467782721238,-0.666105450498439,0.043871082261157934,-1.4169727102856997,0,0,0,-0.5635802953172437
1.6229581277551763,-0.5230347540674218,-0.6714136319252698,1.2814000069751394,1,1,1,0.7632989870965885
1.5341516356434346,-0.02521251355494226,-0.2127896196528595,1.8372922077151497,1,1,1,1.1080923936055627
1.4779019986367137,-1.0767192286430076,1.0035128166754572,0.00033276465666152094,1,1,1,0.693425514111591
2.079242401316793,-0.09369400274576659,-0.35368016641155847,-1.296928255417083,0,1,1,3.1439391867097477
-1.217068182124945,1.1808917966296324,-0.8793040139215633,-0.7955013855886353,1,0,1,1.7257477949064826
0.6729842365862546,-1.1364006984995247,0.8851312596742548,0.19360217640827337,0,1,1,1.4450287202582344
0.7610530704985188,-1.2621549193783501,-0.2593869616892408,0.6240956673166917,0,1,1,-0.8208484556151081
0.4762159126193307,1.0870039820195532,0.2987583474651837,0.5593819633464657,0,1,0,1.6136465369262767
2.126671163475947,-0.07558956431708315,-0.10229590105112209,0.0065545413583704805,0,1,1,0.9238691524926997
2.537875242864073,1.6393625640271359,0.22382203506394108,0.12201721186741717,0,1,1,3.1473352471595266
0.9793666281583508,-1.2444776848275767,-0.2769609018157886,0.5282666748988479,1,1,0,-1.0443119307089734
0.6531462003019989,1.0571514095713848,-0.028515677611788116,0.38034957532104374,1,1,1,1.9189802608035467
-1.122398091907236,0.3492163290938069,0.2741931584739164,-1.5052452149406084,1,0,1,1.0570636966085063
-1.1203587627708598,-1.0944305879166039,-0.710256714293624,0.17195690895314442,0,0,0,-1.211902192355428
0.7002230449724777,0.43413522306633806,2.464417792565766,0.9440285960770303,0,1,0,0.1462882638844562
-0.07563268871827408,2.2260195833112815,-0.8270095305355898,1.051317324720461,0,0,1,0.7531326072295907
-1.3305606771538236,0.9307614816979638,0.7176762439242774,1.1380925083515852,1,0,0,-2.100977283520655
-0.12402422162053982,0.29880510378184844,0.25615188606809497,0.1772449411761531,0,0,1,0.6211810957043223
0.36000781414113,-0.26158980841923773,-0.2199973132137517,1.442208055017229,0,1,0,0.604138044970321
0.935926913451806,-1.2034342949901267,-0.18715388053112555,-0.9590990176192334,1,1,0,-0.84372135181804
-0.1076794124259906,-1.2228568051781914,0.9203948250297574,-1.0185000853163393,0,0,0,0.15767876811820986
-0.26921723521338187,-0.29288270865151894,1.5673655854499935,0.8866907227579592,0,0,1,-0.6420852572746429
0.006207818112538383,0.9666338992679747,-1.3283859910300575,0.5169005046537347,1,1,1,0.5975477266607356
0.17298339739253452,-0.07668490170952173,2.353837865760295,0.23541559107236532,1,1,0,-1.9764882788137206
-1.1631332197322344,1.7156616964097522,0.6069355726697045,0.4431272550036125,0,0,0,-0.37777057240589684
0.8333084129470533,-0.8433027560857467,-0.8251207361793775,0.13451698210961205,1,1,1,1.1119111677743212
2.1903262723966934,-0.9733015690919485,1.4382491842565754,0.8857362980615499,1,1,0,-1.249556955026049
0.8142003994377371,0.15613993286568897,0.891460502275892,-0.8757338872305103,0,1,1,2.7907824045539757
-1.4481976373557106,0.01509428794846718,-0.43436808452141745,-0.2919196572526347,1,0,0,-1.6572159872426395
0.09450851545591335,1.6057868110017532,2.4196777100655775,-1.0327579032353078,0,1,0,0.752461459804495
-1.765628163485951,0.7382966702746888,-0.01833865091491941,1.262839009730773,0,0,1,-0.9516921304798804
-1.829211865336894,0.14185525393851414,0.9141636260207306,0.0033926878499743024,0,0,0,-2.1632665395520694
0.6592513054303655,-0.6596766425403542,-0.27625123014337655,0.5126110829350252,0,1,0,0.10374926710899217
