baseline_need,prior_engagement,account_tenure,friction_score,high_need_segment,treatment,outcome,propensity,true_cate
0.17497762274037393,-0.7474951015567034,0.004359232911444743,-1.1721375925380664,1,1,1.2798910519061615,0.3046091913355849,0.8763216185693693
-1.1695295195123863,-0.4030385780482355,1.073821236637972,1.756015868293926,0,0,-1.7090191618189743,0.28749553668767536,0.155989904146264
1.351458184504187,1.1752036554164218,-0.8976831010379648,0.7121074636717919,1,1,1.7275196221163758,0.8573442221256172,0.9782246115325156
0.8339229967182518,0.427858451130956,-0.44031093880625116,-1.304608568429997,1,0,2.6997458446056974,0.5626103096916959,1.1312629754906909
1.1377167846550682,-0.07982427928267509,0.8570586017762392,0.9903691462176553,1,1,0.568430420256725,0.6570087599947719,0.6854797722108166
-0.8855331545554961,-0.17150234638210674,1.317630604695936,-2.480219909891597,0,1,1.0031938304955785,0.10336194527649702,0.8377325172073182
0.6845550254847351,-0.628121350354209,1.1046455432510571,0.6621143005748903,1,0,-1.92340872234852,0.4742428834736208,0.6250585848429246
-0.5190133298294971,0.665710162423188,-1.084285838658404,-1.7692780521494975,0,0,2.0832000058559172,0.3640794955313369,0.8985337403070622
-0.45738531115194264,2.1951385840978266,-1.7231799286522107,0.6511547486189119,0,1,1.3313538062336703,0.7707411351232359,0.8413545045267286
0.5065370793987306,-0.16449737280950025,-1.5349900792462319,0.46226273258052764,1,1,0.0732264956641775,0.6688173833237805,0.7477611155510209
0.8767181724687065,-1.0507853891475376,-0.8133796815448645,1.352994250821165,1,1,-0.3351341873574021,0.6589033935866083,0.4368937845473177
0.20442021540537625,0.3956959735415828,-0.44282027836867754,0.3589416494607729,1,0,0.06104602248523208,0.5937845838755322,0.8752979472892006
-0.6279871010105986,0.5522219895043784,0.4512799449607312,-0.3162553317316661,0,0,-0.08362655878662628,0.3458878059591908,0.6578826976606256
-0.8258165208830098,1.107921304035892,-1.9280636704308893,-1.1500771358969093,0,1,1.4828026122475082,0.4741194318713187,0.8940958311917148
1.4443170258252331,-1.226634494198323,-1.5231375230746904,-0.8776813362926126,1,1,1.5103854688231944,0.6007975125984045,0.7363253016042273
0.5939459107122969,0.3076678375227441,0.19651205670846295,1.093654581600489,1,0,0.009187748810628726,0.6633006924589188,0.7474853802644755
0.7197279364283922,-0.8596290745819263,-0.039592240145178426,0.2741626552924693,1,1,2.0667129643360034,0.5062024501565523,0.6369497867897443
2.1834881427128314,1.4135709011778714,-0.44377700585851065,0.6870068109391868,1,1,2.9360404195669876,0.9119864290025187,1.0296631585946963
-0.8158629486356607,0.7800570576148375,1.7513702672080664,0.3927956235102137,0,1,-0.9156951212793758,0.3083145014057478,0.5970920679964354
2.5594577984058473,-0.1862335845410976,-1.114042440748718,-0.9958229717935911,1,0,1.084446474129189,0.8166015304190426,0.9621267288608191
3.15090813353985,-1.2348819834060916,0.8307405252601022,0.27570310351571814,1,1,2.3365749592635847,0.785365516278132,0.561668137791424
1.6184131202601322,1.954924592077393,0.06684881544157535,-0.3643627351456504,1,1,2.7712541051733215,0.8409112160212863,1.2956393286873262
0.8271065315552476,-0.14340469385154156,-0.39786022823851724,-1.8386721974741516,1,0,1.169946964716008,0.447757680357787,1.0971198908508144
-0.663821954890323,0.9338152855182251,-0.896315832896298,0.9226188432844205,0,1,0.4203873947439267,0.5859755063241695,0.548370230610982
0.9944856278202228,-1.952316892823502,-1.8098209371346703,-0.4439522801089621,1,1,1.1670949539555728,0.5012900773386828,0.5261294634516439
-0.4426921491035081,0.1438151686241141,-1.3843857928985535,-0.24328927110433174,0,1,1.2147909337110092,0.47128084929872355,0.5652564243904725
-0.021650789789891167,0.8017278856538658,-0.43457785374311375,0.7188186961982979,0,1,1.7339769466694077,0.6289189511135217,0.5525227727010285
-0.29043317738973956,-2.203375565317874,-0.9381734808488664,-0.1376694118295337,0,0,0.2807529163293154,0.23838494307465927,0.07997529871085518
0.2838299564910305,0.28780995827819406,-0.8650819662054917,-0.05027708290998181,1,1,1.9143030669075514,0.5914887141221087,0.9151035540921361
1.2880777154433913,1.3070285373157529,-0.21574053326427792,1.7833792528159813,1,1,1.629821061729211,0.8785448756775145,0.8438988195407533
-0.5555840578664938,-1.497309976157981,1.203081341957659,0.4019871217843445,0,0,-0.42823300277623,0.18498568410404126,0.14023993650075217
-0.9854038336302882,-0.12555414244407245,0.4260472258977818,1.0666348313570138,0,0,-0.8565042018797994,0.33164063899650853,0.3148939468076334
-1.0029565517494774,-0.3493120887651199,-0.03885155520851341,-2.6336146550583113,0,0,0.41917754864526996,0.12245660455990917,0.8251797805057227
-0.9682773272178793,-0.6364694643325693,-1.0876548485910476,0.13895858555351864,0,1,-0.7223111633365169,0.312324699698433,0.3518623193004583
-1.4311029837963556,-0.6335689762803772,-0.3260409107126924,0.5872955378123331,0,0,-1.0874897382985576,0.23442124221456265,0.2851918740720746
-0.9129340749393138,-0.9113480260035924,0.22043077241961972,-0.2466590776911033,0,0,-0.9168674944062919,0.19755910860364015,0.354729256452947
1.2932656165144563,-0.7809457938367885,-0.8302864041778825,1.4531146859109778,1,0,2.6010522291780656,0.7524154302503389,0.4758436383459956
-0.5933119682389986,-0.06284121932213534,0.3840532014715941,-0.9563727051703983,0,0,-0.6903650176062723,0.2509516329625394,0.6308876619111327
0.25710765788638085,0.07971559704999001,-0.09503512006724041,0.6423283130460945,1,1,0.27235908143618204,0.5668898233957425,0.7695938724530839
-1.216893966089114,-1.3589122240653821,0.49923410873099755,-0.16682023953862235,0,0,-2.9857226608728347,0.13336899588884207,0.2532405911177169
0.16965057990044394,-0.6120423364234332,2.9153374514022414,-1.3131654931175036,1,0,-0.1810055563231941,0.15566109245883225,0.9245663566829389
-1.7407814485295512,0.10140406355466537,0.1863469950470398,0.057849442687420795,0,0,-1.3173051372589737,0.19645939048197167,0.5116033963078199
-0.6987558974796816,1.2150527180576,0.3523136904491774,-0.28026661007232206,0,1,1.2588931823373546,0.4143180872307696,0.7850505351223682
2.25453892712826,1.2266548694325787,-0.41566137159472694,0.8647067160139313,1,1,2.6074769726998506,0.9135299225307056,0.9656249664844261
-0.5829696909767876,-0.028303168463310477,0.7606004990180579,-0.05238864321757625,0,0,0.09707855244263575,0.2958098886505792,0.5021976627899744
1.1199763853913791,0.11622476782919625,-0.7958266602458492,1.1521668011700994,1,1,-0.1965055864888532,0.7821587253328524,0.7004199333903243
0.4550541251212029,-1.4368134269456345,0.07297396283257276,-0.8523662346714246,1,0,0.21443869014181277,0.2998003982868761,0.6904922498115867
-0.15298577722473797,0.07627782351490393,-1.9380047526934294,-0.22100234417017706,0,1,1.7933014142739494,0.5575650134220709,0.5484059163285074
-0.6521068213049493,-1.9148409292468236,1.7166329414015638,-2.010268543576117,0,0,-1.2195410861196645,0.0608400757423363,0.4185720956870528
1.2869093984134494,-0.39153456106348045,1.0275855687327344,0.8170876621315567,1,0,0.46260728655544764,0.6230116744729651,0.6491299384675704
-0.1773834594028799,-1.3273168542768594,-1.0828732158747243,-1.853399194608147,0,0,0.4344980997890056,0.2235167424553711,0.5125465083358501
1.527424478271748,-0.77281945571146,1.5553037601566082,1.4406411341114567,1,1,0.7584846133828212,0.6362353960892951,0.4793399387409894
-0.7190790299943703,0.13684711811310182,0.2422752426512207,0.0591248940250984,0,1,-0.3356443018081561,0.3331965035649324,0.5185006895188556
0.057338987391204396,0.20638942697120854,0.6267008248207617,-0.7309126765147677,1,0,0.1662175336713742,0.3750019858264345,1.0009147868714567
0.4654991267904626,1.268001311654809,0.14818862547035075,0.6600160215577965,1,1,-0.12093925379779713,0.7074433016513885,1.0045978590972924
0.37316017302818355,0.21873052620000963,-0.2628315103008242,0.3009329210717818,1,0,-0.42785171587347126,0.5851173784336241,0.8486061670792346
-1.2338015118488639,-0.5220425661753862,0.8131466244967832,-1.8190577099479972,0,0,0.13127834840907548,0.101634459620069,0.6684501432571224
-0.6640627324429782,0.6393390407510601,-0.41917872459159705,0.8196175862545556,0,0,-1.0427750760139234,0.5088686768038966,0.5049251702120288
-0.19598021336613813,-1.6940276237268688,-1.143708233625941,2.058709099696781,0,0,0.5665396294154521,0.4910414775448662,-0.14761188969989092
-0.8536993093242442,1.6871174205353217,1.2822083479866069,-1.750511962831911,0,1,1.5449820265699576,0.2619750485934146,1.100000278531851
0.6773251088800409,-2.1688047247484468,-0.1152267754114877,0.2622390788765396,1,1,-0.3562606453719161,0.3599726531755425,0.3769031932188297
0.588019181358798,0.6579354802409143,0.8614566099796841,1.4231671628357605,1,1,1.5058492362046296,0.6786022939954476,0.7681120216228188
-1.957084454178259,0.5380893130152195,-0.08968212490456925,-0.26770548648040204,0,0,-1.3783908596467653,0.19867262372834002,0.6477736855751043
-1.8052540712733376,-0.5978932658036802,0.8481222410032571,-1.8919943841841211,0,0,-1.2658068383397183,0.06602818737562745,0.6642205044668821
-1.2815632768197962,-0.4610298428411056,-1.7698071222556941,0.1383957254829452,0,1,0.1666020754472204,0.3262539744425537,0.3870346726093371
0.11725953014640239,-1.5139592463726737,0.7415294053232,0.9056604065184615,1,1,-1.1131210962236269,0.330775945540162,0.411359089747696
2.0331725300388053,0.09667583611050633,0.41570889364619973,-0.8266438569965001,1,0,0.5984917700277056,0.7011304727941559,0.9933317457715762
-0.38235645046791567,0.5309329976035152,-0.8835330527621689,-2.3935530454433676,0,1,1.946265239541443,0.30972327797272914,0.9652195563372081
0.2506505498829739,-0.5585324928067936,0.6654832307845115,-1.8853912813222342,1,1,2.2948009351771566,0.24316295430471946,1.0211021936369764
-1.063111704919622,0.41566499049488675,0.6681988302475281,-1.359019382725021,0,0,-0.5851392263136215,0.19259351991619658,0.7869859055077305
-1.0468362159236777,0.6748687026675653,0.06980937661418629,0.9623897971339714,0,0,-1.080646831792309,0.42233364816439395,0.4906152709634174
-1.9572278146894229,-0.7854244756706731,0.8179198515208991,-0.6982194757154111,0,0,-1.760418427431988,0.08216763643191632,0.44764802622317706
-0.028344247724271864,0.8424183479627572,-0.7701271961525147,-0.267868763884605,0,0,1.3929685902887323,0.5735943643639512,0.7086639841752422
0.9472166828226635,0.4466641970335317,-0.9697311944607145,0.45902925855973387,1,0,1.2173560863056925,0.7531772576767728,0.8704784506227462
-0.3567143204291217,0.06017929428273513,-1.5023105216383186,-2.0536568128097272,0,0,0.671705746944667,0.333876022901367,0.820084380778006
1.3964530866462435,0.7587146648926938,0.5169974220664041,-0.2552881035479255,1,0,1.84205663877231,0.7056788433075476,1.0400361485107277
0.19785485277357148,0.3003680497759707,0.21126930063020224,-0.40816679706816206,1,0,0.8939800098140822,0.4669046724434781,0.9712986295154185
-0.036412487563218514,-0.7401689513385272,-1.6947862156547888,0.04781634523043637,0,1,-0.46898500918344466,0.4916524797148209,0.3447937579477291
0.517253892693522,-0.6589340238678212,0.6579089206433346,-0.10404074644227614,1,1,0.9070193692736293,0.408968900328798,0.7338193071927771
0.48737756978225144,0.21202862576183057,0.9008935018570245,-0.5911125262180361,1,0,0.33992358868564865,0.44014336114230956,0.9810726040850715
1.147806370547824,1.0948458736708455,1.9825941599782344,-0.5405683271297398,1,1,0.6474293324643323,0.5774143423097577,1.1500544238036299
-0.8019542644400708,0.1668140743623183,-0.029014066459229826,0.0014258474181595793,0,1,-0.945027843260615,0.3369092203506273,0.5331489377597397
-2.2880491588369907,-0.40699521074818157,1.5835904040654751,-0.7355910648774417,0,1,0.632318150477365,0.06195926340941603,0.5289396175819799
0.11474669868174449,0.02849709148940406,-1.5625236040587167,1.5186139682050925,1,0,0.31296886795698803,0.7095950960332797,0.6279073230671168
-0.6116751553220791,-1.1902701686564685,1.2357151012458067,1.2509067187326717,0,0,-0.990167422663477,0.2503603464194401,0.0743099584588055
-0.02717720736553576,1.131687197825755,0.9997016689689742,0.569627599287846,0,0,0.23438291406501605,0.5472818907671293,0.6408932996719741
1.664300022039085,1.3996670394024708,-0.22798754675065305,-0.2212120552643793,1,1,3.2484116519261548,0.8300289184785224,1.163115216170151
-1.1028418050923654,1.6526050933522256,0.8174397918671027,-0.19960310627075653,0,0,-0.3200155708326597,0.3673946873715767,0.8604614846110586
0.7647973366547646,0.8710375356260477,-2.1251999279807126,0.918500273133918,1,1,2.3439011658326763,0.8437448777245318,0.8864324661551217
0.9458675444085191,-0.6935307572409094,0.1103728605579643,0.13703439494400074,1,1,0.7509653200303081,0.5411240456116756,0.690738689310218
0.4607362389115478,-0.14955143080163652,0.4288292335523261,-0.8196940899789193,1,0,0.3220427515964204,0.41088102119362707,0.9430438273365106
1.1185081591709785,-0.41682942008085727,0.10160436716037914,0.36198396207573375,1,0,0.5351661520730603,0.6204822308079428,0.7123365216724685
-0.45836227856340905,0.4083426668043567,0.8362455537175625,0.42508960144683766,0,1,0.6023790513474894,0.39193358767889247,0.5179050931438457
-0.6815097047368442,1.3224761552057722,0.7999207763279308,0.3971200208624384,0,0,-0.8545741599554214,0.4543954110058656,0.7049272279117887
1.0389827985611537,-2.4694034613394122,-1.4348426707154418,-0.9691146769886655,1,0,-1.3011534230656039,0.37926221171077323,0.5014865092804174
0.7203000218578531,0.38554573778610457,0.46922509272321367,-1.0791241763520723,1,0,0.988547874513009,0.4898125620148811,1.0889777740100317
1.3903781421525945,0.22545455178460402,-0.6903642620116841,-0.62113097877435,1,1,2.861626208379623,0.7035859363123294,0.9882605571730733
0.21228957781149788,0.25574878159564274,1.1909914399481547,-0.9845946291910266,1,1,0.8774480410622535,0.3456499498103987,1.0488389506977824
1.6235631195706361,0.6390170808014197,0.3084448943193493,-1.2920448554706958,1,1,1.961933072477041,0.6635830500288178,1.1716101444808884
-0.28208026028453087,-0.8917896319864006,1.0236488654479736,0.8314402876386608,0,1,-0.5793596253168912,0.3068575127100744,0.19692603045692078
-1.0603291561656696,0.9124592449207535,2.5038409982695153,-0.34141208185649036,0,0,-1.9883085325711902,0.19745609986893284,0.7337036612626243
-2.037089197516421,0.29587305630819394,1.2884114219992766,-0.27435832762007956,0,0,-0.9618096423188104,0.1218134352689354,0.6003283604046508
-1.1014012900841277,-0.22749094277814597,-2.1692497059234315,-0.08502231507160536,0,0,1.1569746501995517,0.3888058076758547,0.4672551587051116
0.8185035060874669,-0.004208773799839297,-1.1485894940707901,-2.076364892698979,1,0,0.6816963545117377,0.49722693889012964,1.160612979144879
-1.4649286880318764,-0.45430283739719335,0.06208649997247667,0.5711442970778413,0,0,-1.6603494054822376,0.2229405346185008,0.32346778795888514
-0.452364252194422,0.06563058322409743,0.37735707016280123,-0.24284509575676677,0,1,0.34975965395871134,0.3350740522834264,0.5495528810083344
2.106583957841778,0.5564717509999332,0.18262228484596194,-1.0661083409236443,1,1,2.5587609135064375,0.7497156732427125,1.1212106013385332
0.8467959424820816,-1.3001634081146023,-0.0124796849869424,-0.3915041645409252,1,0,-0.7766536215316365,0.41931185598764226,0.6486929430582182
1.7909845571482128,-0.3680413955431912,0.9274378980963095,0.8472310516492018,1,1,-0.33211262175100864,0.7122567909441556,0.6493070631439815
-0.9915621874627999,-0.48953759467938923,-0.7610488383344607,-0.1924391943026334,0,1,-0.21206202977208782,0.2781966460476435,0.43095836020951717
-2.459974971716329,-0.059489041473827914,0.4728376532598761,1.3949166652700506,0,0,-0.9314023731279555,0.16764881953941324,0.2788646919147268
1.5163809371015524,-0.30687613320837326,-0.3730727340628829,1.3349160779052482,1,1,2.163484736464966,0.7862579228428376,0.5883873616725381
-1.4169425374401776,-1.7779978992640038,1.1313714195202413,1.5680657529542805,0,0,-1.8181788990266776,0.14398888605687557,-0.09080944279594283
0.09092353928239366,0.4362446918506697,0.26149460956319254,0.5079844061994198,1,0,-1.587048481335936,0.5397416776352262,0.8610512774402209
0.21709323165297403,1.159881291182504,-1.0259549417921678,0.7054718058777654,1,0,-1.0518867929122826,0.7366469974155401,0.9761554873548359
-0.948896412364311,-0.7205747260081639,-1.0240510590227325,-1.766789547336016,0,1,0.8953709328282922,0.18247815763742484,0.6209034868987695
1.5526330652518097,0.13713718469622133,2.065035049381082,-0.437369018408093,1,1,0.8935273216654311,0.5438781409371988,0.9430327897004582
1.5493375292731906,-0.7114152735714356,0.7035248657637239,0.9873901612377344,1,0,-0.09884053103926571,0.6679501627158436,0.5596084211000527
0.5514441742201724,0.1721470052527265,0.8263031137553042,0.4849710041427679,1,0,0.2689271979303349,0.5461993443824665,0.8116837504291301
-0.02949065983512278,-0.2372230476833059,-0.4559217245721592,-2.192568333087416,0,1,2.200798369255578,0.27727555391806885,0.7814406404264511
0.1914368329353934,1.0638368063096284,-0.3487624676025888,-0.2633717261222142,1,1,1.2740975864118131,0.6047223462535638,1.1022731201802578
-1.095908012072798,-0.5776719471779345,-2.1046949320763537,-0.549363829193785,0,0,0.34791152042740003,0.3126075426287695,0.4668701849434808
-0.23906375766291557,0.6132285031686442,0.8179814447693922,0.3097904909148473,0,0,-1.5077683486831435,0.44315691571252996,0.5761771269965017
-0.104933146540351,-0.7387623059640078,0.02265417584821323,-0.5238280543280033,0,0,-0.03152061383092103,0.31087488490507603,0.43082174695639885
-0.85223285110813,-0.5592284673306526,1.2145015656210643,-0.36679148951921814,0,0,-0.6275141763742695,0.17639818897988688,0.44317302996175223
0.8492148677365117,0.08424814387074858,1.4006234961018267,0.01653072307708302,1,1,0.9671957196557395,0.5044900733973986,0.8643700203125873
-1.4264813946196284,-1.6458389733411647,0.1533098968980691,-0.1585720506572239,0,0,-1.0849083518944673,0.11499977768368774,0.1946180129303506
-0.45341897630302874,-0.9039825739609321,0.4580866235892149,0.34797561776968905,0,0,-1.452017299183118,0.2809367107436622,0.26700714254236024
-2.2528778145576633,0.7983606952922173,1.1470110049725444,-1.1784503037934335,0,0,-0.8143204923724947,0.10208101676226175,0.8364396846274584
0.4968185042517295,-0.7061838926439203,-0.36025070674270526,0.11561092975768245,1,1,0.24718613231954023,0.49463251587750867,0.6914215820075634
0.742605474146113,-1.362717493319353,0.9238741861322802,0.318920465925947,1,0,-1.12703960868056,0.387237521187979,0.5296184314472373
0.6212923631879371,-1.4520446292712113,-1.871156382672806,-1.123105538053919,1,1,0.2722851520193712,0.43776062455687464,0.7280569048538456
2.918086607753529,0.05353202308946958,0.6036559000913237,-0.1056818180018119,1,1,2.891737641512884,0.8387104896001188,0.8765586773181657
0.9397910537615747,-0.5830796731845451,-0.2608279008418688,1.1282544670216461,1,1,0.5041840237434752,0.6611907963548869,0.564145895309844
-0.9419906889401893,0.020955799930290557,0.16719264635073686,0.33046571559642485,0,0,-0.8506997504015088,0.31335984557926566,0.4546213026465944
2.6635402069942016,-2.8116024431036193,-1.0345208971645792,0.3341772282774685,1,1,-0.02084184835446945,0.6956303178808432,0.23755292713765577
-0.920317973372787,-0.8294984302888277,-0.8366896813708233,-1.130118738798019,0,0,-0.085125248558644,0.20391032394638195,0.5036181247619372
0.7887385690491208,-0.8122132653033028,-0.6245061832098725,1.428737040141846,1,0,0.45769100417061,0.6624051450863726,0.47324679091806254
0.743127624781519,0.7106504264010777,-0.02439710414039196,-1.034155811651597,1,1,2.4119092765618766,0.5708565302881423,1.1472534570279551
-0.8797230187647848,0.8347243510146337,-0.8406136611495317,-0.002570379271712661,0,0,0.7248643276950253,0.4529159970581809,0.6673304270936837
1.3953486289845807,0.6129384768536673,-1.5221013237199397,-0.6241134293359936,1,1,2.6000776465180615,0.784275300471046,1.0662047097711325
0.35459371874683704,-2.042025186752289,2.0280571261285987,-0.23837605490530742,1,0,-1.393603763652222,0.17328183270174138,0.4773513708853383
0.5709545906528738,0.7949405200798793,0.6162731011885649,1.2837789298117266,1,0,0.021639118287992976,0.6946251146616954,0.8164212645442168
-0.6757329962602258,1.1469009690706797,-0.9499269924175718,0.7571361612737297,0,1,1.4129673810401706,0.5970210615000778,0.6158097696230765
1.302633372414052,-0.8434693429395563,-0.37992174579154475,0.5247860229580118,1,1,0.906560498656321,0.6524744487028895,0.602588227968387
-0.8609379626813217,0.22575696524361016,-0.10860109584235281,0.6942688278073943,0,0,-2.6114597478901884,0.3952034270206665,0.44101106887761293
-1.7791593337319125,0.37087847747203906,0.43490897626981234,1.5400901914221248,0,0,-1.1907147391952946,0.2952631777740039,0.34316216678108913
1.4251269798221404,-0.464739686935225,-0.9833759583074061,-2.422275490327641,1,0,1.5792449727138977,0.5089171525738203,1.1203933861621012
-0.42672878693962035,0.0764339138252985,-0.7469240471023495,-1.5429632552098442,0,1,1.235488768727397,0.3142606601966419,0.7467312710465364
0.043370087085065075,-0.8564238436861057,0.7375828131395747,-0.09733189531169567,1,0,0.4421533197745585,0.30781108638780197,0.6933150155595332
1.922756953662729,0.10404915057431743,2.700145253271681,-1.6989586068325164,1,0,0.8507553301284456,0.44721563561863587,1.125653621139741
1.136491348180061,-0.18140740755927084,0.731407119605942,0.8452372570268186,1,0,-0.2997816387788459,0.6434389126268906,0.686932929934123
0.6327091159310891,0.21399937695550136,0.03582726553171464,-0.3542521646205409,1,0,-0.286197149299797,0.5509375908438336,0.9459377000841814
1.0699138289152976,1.8364844725250535,-1.3360658385233015,0.20983372387789392,1,1,3.3313912726214285,0.8640823921226192,1.1858218359233266
-0.7275086904859002,-1.1017235808201946,0.6175875880381169,0.26009289853636924,0,0,0.3619406035987287,0.21428698167319585,0.24064134905550566
0.7530885892411597,1.1339603877887916,-1.0859385094789706,0.49276758000882276,1,0,1.0168221819121663,0.7917809941996699,1.0028769405564348
1.1099371147068495,0.049001365091831194,0.990051258772275,0.6741893935372418,1,1,-0.44925700481604247,0.6313371534830663,0.75867186398778
0.7554222556786553,-0.029307963942180715,-0.17882920517721534,-0.9789302965042026,1,1,2.2942617743622584,0.5066571448312234,0.9909779516871943
-0.204134628884933,-2.152340241488751,-0.7363510717468539,-0.9165811171733369,0,0,-0.8840997427528702,0.19602193529289222,0.2070191192782503
-3.747413858130894,0.9291016471719428,1.2481072558046042,-0.15912374592574902,0,0,-2.0924494146442036,0.05545039085336001,0.7096888913232509
0.5573025112293685,-1.1974266552414994,-0.1798504997481438,-0.025814556841002246,1,0,-1.414499768469027,0.4246263177790419,0.6143868524778504
0.11487644431113753,-0.9827516303780188,-0.6476354656701412,-0.5587951899480377,1,0,0.07499784680143132,0.3628276168403259,0.7372689524166018
-0.3695536111318892,-0.3109298896244518,0.021729383488720697,-1.3139597322774883,0,0,-0.9525901936339104,0.25635306853296885,0.6349079819167329
0.7780986256334913,-0.3645431016665786,2.2847666203095645,-1.6120988585517027,1,0,1.7268893415695672,0.25558570307210937,1.0189062084494398
0.2657029799452037,-0.9036935606724088,0.45537644554251483,0.07507213067059174,1,1,-0.7446027661701135,0.37028188769335485,0.6580004682649294
0.20395574149744702,1.4122522565251208,0.21139787769020113,2.4131157351127213,1,1,0.8505925936424801,0.7956708918054568,0.770483091038116
-1.4835909749556633,0.6330335083547821,-1.7873774017009552,1.2738710400821074,0,1,0.11647999165496692,0.5071043920486782,0.43552604565864034
-1.4593225538131527,2.374033528810786,1.7121511959157845,-0.03839278391058565,0,0,-0.5797905650893529,0.33619579225439516,0.9805656233487451
0.3705360273126207,-0.7741604400451901,-1.3448471834275337,3.3825310161622415,1,1,-0.6406147742197494,0.7855559859304312,0.1877882595666257
0.07605711276741685,-0.8169986865249668,0.10782374140139817,-1.0942916185118021,1,1,1.1039432128471365,0.28297368806533635,0.850744005471777
0.13874089268518713,1.937788160768486,-0.24135328301193487,-0.7562137229599978,1,1,2.8652973569161735,0.6403433013049974,1.3509896905976968
0.16626292710140902,-1.2900876355391202,-0.020226843249981113,-0.5563069682199201,1,1,1.611516431320378,0.29884691894795695,0.6754285181251639
0.41145641738933886,0.25985848783192333,0.0045570930951503484,0.2942900197477475,1,1,1.80309214190556,0.57605274790737,0.8578281946042225
