baseline_need,prior_engagement,friction_score,content_affinity,novelty_preference,price_sensitivity,account_tenure,region_risk,high_need_segment,low_friction_segment,treatment_arm,outcome,true_tau_arm_1,true_tau_arm_2,true_best_arm,true_best_gain,estimated_tau_arm_1,estimated_tau_arm_2,estimated_tau_arm_2_vs_1,estimated_best_arm,estimated_best_gain
0.7431081688775615,-1.5397710136298755,-1.4844743940152927,0.2206314150371284,1.4000129936797863,0.34583447211887797,123.26865048881373,0,1,1,0,2.303544643390432,0.3592988847166687,1.1988409191087928,2,1.1988409191087928,0.3795229076987904,0.7812687514032033,0.4017458437044129,2,0.7812687514032033
0.961866682667747,0.6838447832835608,-0.9106160750372339,-0.809229712424554,0.072269328772316,0.16762058094987833,23.20784228515992,0,1,1,0,0.57040207265727,0.550535509396161,0.39172613554568186,1,0.550535509396161,0.535281220655623,0.4433257068071383,-0.09195551384848472,1,0.535281220655623
0.048370959868650885,-1.6680319989534267,0.4581705899416452,-0.6016889058612099,-0.6331471037725266,0.11424302308886396,62.24596296875623,1,0,0,0,0.46086843217845863,-0.24457655095189465,-0.4618299579085251,1,0.0,-0.17162621092986674,-0.5010029069519043,-0.32937669602203756,0,0.0
1.0980615941364784,-0.8337090384848883,0.2918509964637472,1.1485278284904281,-1.0678350527096663,0.418438731197782,7.696170206469227,0,1,0,1,3.252438195477153,0.682617900671833,-0.20634541323676928,1,0.682617900671833,0.6827999339981756,-0.4593584872307845,-1.1421584212289602,1,0.6827999339981756
0.2639451052833515,-0.2661521392900792,0.07155525405455664,-1.4749225402755586,-0.2961081059814253,0.7429379866800688,34.76625880356994,0,0,0,0,2.486795003623425,-0.0490483700135748,-0.38617776456123454,1,0.0,0.09530515447719472,-0.08307978354486303,-0.17838493802205774,1,0.09530515447719472
-0.46421308818426316,0.6812420447504843,-0.285283901248244,1.0023804770358655,-0.3112107876355502,0.6848465430323318,32.795759217771874,0,0,1,2,2.743818332603596,0.29299040923429637,0.33040481781709563,2,0.33040481781709563,0.3933988545099635,-0.06177518103273881,-0.4551740355427023,1,0.3933988545099635
0.6817685115690767,-0.9161536543730957,-0.6569110457676698,-1.8801251961939718,-1.1986467314882965,0.04096387391921922,61.79106281460738,0,1,1,1,-0.16231370907617815,0.011157939884987096,-0.3526222265640471,1,0.011157939884987096,-0.4086941332413557,-0.270931673014447,0.1377624602269087,0,0.0
-0.32595990224240445,0.8691656526449649,-0.9865890333409559,0.8903394901020786,0.3947363981335226,0.13266496976858724,41.113849562660256,1,0,1,1,2.712945506732994,0.4221579727577783,0.6944501280867365,2,0.6944501280867365,0.04523185810233289,0.8090873017062181,0.7638554436038852,2,0.8090873017062181
1.2864023485893359,-1.2675236769846205,0.26953209832855796,-1.2337230681387041,-0.06069994157705901,0.4357789511419914,27.021636493308346,0,1,0,1,2.8034260117933743,0.15023630999162815,-0.21195127467771008,1,0.15023630999162815,-0.13800131410178448,-0.013401060743854866,0.12460025335792962,0,0.0
0.7682291015659534,1.204403554205308,0.6976550069320011,-0.37825936398445975,0.1742093137188982,0.09341470562780911,79.63483713203415,1,1,0,1,3.0952372156439707,0.5027751698514887,-0.12104791024114375,1,0.5027751698514887,0.33505041152933773,-0.8003704495852499,-1.1354208611145877,1,0.33505041152933773
-1.334724981387235,-0.1746609254440099,-0.7782344181238184,2.0576000940693104,0.15883858222985306,0.18654722619020847,28.86869730798984,0,0,1,2,2.360893722948449,0.07158488765668293,0.9161220269694554,2,0.9161220269694554,-0.5724177378011454,0.7713164895679635,1.3437342273691089,2,0.7713164895679635
-1.4812844614864709,0.8987297867406966,-0.17867573848903653,0.5872015199002248,1.5319252377720196,0.6500625482704061,55.48630958320135,0,0,0,2,2.2629513650897444,-0.0759206179004875,0.8182527457548259,2,0.8182527457548259,0.11275031245140459,1.0869893760543132,0.9742390636029087,2,1.0869893760543132
0.4079236424529879,0.16959938372269023,-0.4504049955892514,0.31606513351153914,0.8487007850371489,0.15615882487339539,29.362117900830405,0,0,1,1,2.9970408875809174,0.45105328988113896,0.8400640114815978,2,0.8400640114815978,0.7173149027989258,1.2542950215896278,0.536980118790702,2,1.2542950215896278
-0.11846370258818897,-0.7409754892668713,1.6452704390496926,-0.6072502770026997,0.1464721946177498,0.7438199268407796,56.85093554431036,1,0,0,2,-0.0751200125721416,-0.4720311790802789,-0.4875757910549472,1,0.0,-0.6505413370594176,-0.585936045311896,0.06460529174752161,0,0.0
0.27164139596305054,0.16465721401141775,-0.27093096844069076,1.0297011443996382,-0.07027452784635342,0.20446076329697377,19.991050790229604,1,0,1,2,1.6813421850731616,0.5122132646577976,0.37961711069045656,1,0.5122132646577976,0.34672089830287145,0.40950904221847606,0.06278814391560461,2,0.40950904221847606
0.916794401563774,0.3901582877110331,-0.09676753092790324,1.136260502856812,1.2844342860713078,0.8944493519219474,81.21686396281336,0,1,0,2,4.002259262322996,0.8464063465461255,0.7446285888083695,1,0.8464063465461255,1.1406878709871273,1.1331837571212962,-0.0075041138658311635,1,1.1406878709871273
0.5568664367475921,2.1115115332175036,0.20941782350924285,0.006022661082964764,1.2109404838401912,0.23873716829733527,51.34193470203213,1,1,0,1,2.949980525009536,0.8856499088788927,0.43946169695073645,1,0.8856499088788927,1.3538565417303516,0.6080266561765794,-0.7458298855537723,1,1.3538565417303516
-1.2639300871219572,-0.4124207362947473,0.6639628055361562,1.499101791169991,-0.010883770705654444,0.3930492970257384,25.020386569261717,1,0,0,0,-0.623755027269383,-0.20735340842836442,0.07928298837205297,2,0.07928298837205297,-0.4082208166005012,-0.022309404164738655,0.38591141243576255,0,0.0
-0.27663656022661187,0.6018373022540997,0.9592215637648601,-0.20015421799272876,0.6577950938888718,0.33297223595295583,45.63722677626535,0,0,0,2,1.4512563433584056,-0.018735803292770636,0.17433240680730985,2,0.17433240680730985,0.11294512446181888,0.27786023044460184,0.16491510598278297,2,0.27786023044460184
0.5315266379581719,0.47734646361606176,-0.33213747184214,1.1003959462426696,-1.3731156298376457,0.36343164833769337,19.61269461655523,0,0,1,0,1.3691864261912376,0.6490929739549736,-0.018807511910838015,1,0.6490929739549736,0.7846785770233967,-0.12842324213888565,-0.9131018191622824,1,0.7846785770233967
-1.3625504817789171,0.4445269323787035,0.16920678366039937,-0.47383938053785496,1.0576208768470614,0.5325512264471484,22.432757245910352,0,0,0,2,0.6889445994342813,-0.31019825644166765,0.3912911889017074,2,0.3912911889017074,0.051565423520391715,0.356251178942145,0.30468575542175325,2,0.356251178942145
-1.8083993458880183,0.9109570764303931,0.24441572409035767,1.8050746592187337,2.1793804389221263,0.26950446836172987,32.95397328464538,0,0,0,0,0.9050733919882425,0.001816446127255636,1.3169674096308202,2,1.3169674096308202,-0.07017450600833505,0.7732446152202017,0.8434191212285368,2,0.7732446152202017
-1.1335970640287523,-0.47621349845202804,-0.15214421458612765,0.4605490611155422,-1.9137206168713745,0.39976868577157687,85.27692003546204,1,0,0,2,-1.4972392301447026,-0.19542582400524333,-0.7614269803294236,1,0.0,-0.35319536691250863,-0.05236676073101724,0.3008286061814914,0,0.0
0.6957460306723202,-0.7781084075922073,-0.01906668961516974,0.6651493027178444,1.637859978579845,0.22814562130791344,39.00205620542754,0,1,0,1,2.8932125467787264,0.5655405509398972,0.9408680329357366,2,0.9408680329357366,0.7540624476752373,1.0525757199581125,0.29851327228287516,2,1.0525757199581125
0.12375440336620423,1.239149843070185,-0.08468890215465927,-1.4015538128602876,0.885152471897226,0.6367035318661011,28.1682546809206,0,0,0,0,0.99062442149854,0.21447043501556462,0.17465357725927963,1,0.21447043501556462,0.4455082628469166,0.724750640946667,0.2792423780997504,2,0.724750640946667
0.05644653039454503,-1.469140329189192,-0.9314967319849364,1.6433846839408985,-0.6458394203920471,0.5956271284889026,186.9207021540625,0,0,1,1,1.3410630582450003,0.1962128550919662,0.4411881300344319,2,0.4411881300344319,0.33439653230981486,0.23036393484277326,-0.1040325974670416,1,0.33439653230981486
0.1605870081198762,1.3176136705078576,2.247108408730424,0.21187924342720174,-0.3365426470233081,0.3171638462887956,36.16698398010456,0,0,0,0,0.27626347963495834,0.04324721092517576,-0.3974652076879045,1,0.04324721092517576,0.6373679306836079,-1.786531593266478,-2.423899523950086,1,0.6373679306836079
2.065695648594956,-1.4797221460256083,0.5255395881900105,-1.4413214712889832,-1.5764542204188303,0.658525139897875,66.19914310833936,0,1,0,0,1.1930830095637717,0.26073337264189095,-0.98102129405966,1,0.26073337264189095,-0.28506713328889344,-1.0399868047074547,-0.7549196714185613,0,0.0
-0.007239078529804637,-0.33542470433237503,0.6020636914038008,0.9183657265119737,-0.38004615025428096,0.13279381214996072,33.443462846510606,0,0,0,2,2.2682874749910433,0.18571151319512325,0.04810034453968175,1,0.18571151319512325,-0.7488684826217807,-0.45484621872312275,0.294022263898658,0,0.0
0.6757746710878592,0.22839035299041668,0.3153067874688181,-0.7216247130591751,-0.6119159950053163,0.09139296974257352,16.250053258650695,0,1,0,0,0.8481262778798736,0.32507904800643034,-0.2837588413406378,1,0.32507904800643034,0.6719326784153021,-0.751925646500298,-1.4238583249156003,1,0.6719326784153021
-1.1672525961795028,-0.3262865478192183,2.062802112294837,0.8464623215567117,1.2940623415787258,0.18809968943234534,21.64026124030393,0,0,0,0,-0.22501327394914028,-0.546551917296162,0.46318308945508624,2,0.46318308945508624,-1.102652780841232,-0.32758476218248145,0.7750680186587506,0,0.0
-0.9467717559117742,0.9643499958393152,-0.7165830102214569,0.37026621747603905,1.5516266810659631,0.5736248695765811,24.376769904223835,1,0,1,2,2.964238468131724,0.09208821268805002,0.9411185957264058,2,0.9411185957264058,0.1702691229340123,0.96248735247997,0.7922182295459577,2,0.96248735247997
0.9653762722592653,0.09305817744155322,0.8901299173691145,0.20666274199979334,-0.6521931090114739,0.12346135154339603,119.26757679882651,0,1,0,2,0.7062318773711993,0.557400499221184,-0.24410669469084398,1,0.557400499221184,0.7569219922485251,0.2163672702120404,-0.5405547220364847,1,0.7569219922485251
-0.5453732437792816,1.11225172139285,0.3182639627005591,-0.9802544705077821,-0.5282117111952399,0.43193672105115716,43.51954105268735,0,0,0,1,0.8526253003806801,-0.013912786635749803,-0.3706083153107567,1,0.0,0.15361705309133097,-0.5416709830835222,-0.6952880361748532,1,0.15361705309133097
0.7889044497817501,-0.2930148239042985,1.2561019130773037,-1.606730465678354,-0.6330869578865762,0.2694883405229726,60.80429784902143,1,1,0,1,-0.6562731810854844,-0.1002730516252789,-0.8204937854034343,1,0.0,-0.77258183063974,0.5716881593109074,1.3442699899506474,2,0.5716881593109074
0.22373145858624838,0.890833723162711,-1.2957424394340613,1.1817855553751269,0.7357080123784672,0.22786703503209108,67.488677608175,0,0,1,2,5.399177934118621,0.6481604107447818,1.08482165655755,2,1.08482165655755,0.9782386907706832,0.8854006208549818,-0.09283806991570132,1,0.9782386907706832
1.3997119442340349,-0.4717406523710042,0.19827478136191595,-0.17641404569360758,0.7385750112312377,0.16915193305928128,96.60138262775483,0,1,0,2,2.147293540317816,0.5488438124350786,0.3855440905740837,1,0.5488438124350786,0.6750908817816289,0.4102343162707797,-0.2648565655108492,1,0.6750908817816289
1.3740073877209886,1.3103325524035432,-0.29011020246944624,0.5691923337663102,0.1640287747575108,0.4216803780341393,37.13208108584422,1,1,1,1,4.4833837831322105,1.1334914992962868,0.35079685875308,1,1.1334914992962868,0.8847960352526214,0.10346971344029915,-0.7813263218123223,1,0.8847960352526214
0.7614958467511965,0.2899810621335481,0.5544147824060768,0.4158317595556527,1.0739328636486625,0.29847116506955484,28.91273618964121,0,1,0,1,3.0887291635717675,0.6098504686706665,0.5404432023040598,1,0.6098504686706665,0.7939699582422651,0.6109141607976097,-0.1830557974446554,1,0.7939699582422651
0.6146026466238809,1.4525384203199128,0.26184151585281334,1.5032557131234947,0.26140070017730005,0.1600651575638735,21.33263526636443,0,1,0,1,4.921922302757717,1.024129777214179,0.4780285149191365,1,1.024129777214179,1.0981030970292456,0.1557924051571975,-0.9423106918720481,1,1.0981030970292456
0.04024946089998125,-0.14043472786292557,0.33290916905380347,-1.3670244401879887,0.46918085762449935,0.5298349521516417,34.72211129122012,0,0,0,1,0.42698903895334134,-0.11713755618944494,-0.04549577893459404,2,0.0,-0.19387643428018114,-0.12177181451088383,0.07210461976929732,0,0.0
-0.09408272302613652,-0.9996888762071984,-0.7407494516069257,-0.015386596582089537,0.2729529441092062,0.26106976657909253,45.2013223659313,0,0,1,2,1.7039193962079284,0.004277649011192472,0.5677702017829367,2,0.5677702017829367,-0.17931362961700878,0.588234837469163,0.7675484670861719,2,0.588234837469163
-2.1642133150117293,-0.14936103361084838,0.8363333786189712,-1.4041094347137273,-1.5568661820944614,0.2671945092419158,55.66423193307026,0,0,0,2,-1.241044222054796,-0.9534317071133407,-0.9359462949127809,2,0.0,-0.23151965000311667,-1.841738628802261,-1.6102189787991443,0,0.0
-0.2711545694595201,1.2303203021142783,0.2890154484307171,-0.06319473753511569,1.0499117156763313,0.6526888692810897,19.098382877199583,0,0,0,0,1.6290428729518318,0.22724787979022626,0.4139735358683696,2,0.4139735358683696,0.20422443855680142,0.07422294385013872,-0.1300014947066627,1,0.20422443855680142
0.9006848065219001,0.928472601569538,1.1937670381025451,-1.588921270743957,1.7965795286822013,0.33793163789646935,71.78393995999376,0,1,0,1,1.2587594108774418,0.16594995425079348,0.35933454611693094,2,0.35933454611693094,0.2182690485637726,0.5766138400127535,0.3583447914489809,2,0.5766138400127535
1.0370160461422482,0.7966168923914706,1.1842085107707858,-1.9903716331031611,0.20543840156591295,0.21085807469762613,53.1123159502734,0,1,0,0,1.0368410446746588,0.14168819368903535,-0.3515290736731047,1,0.14168819368903535,0.21457924491543662,0.6778628785554555,0.46328363364001884,2,0.6778628785554555
-2.567146878176399,-2.030903011362936,1.2680114094438937,-1.3427272762923281,-0.23297195409126473,0.33367561567017995,18.779244175071234,1,0,0,0,-2.3304151397199595,-1.5222324287901547,-0.6211898195982907,2,0.0,-0.9535064243767675,-0.5008238714682729,0.4526825529084946,0,0.0
2.146111272888827,0.20119173346357921,1.0410337806526682,0.13229358088045884,0.6396978887719503,0.08306819608881058,48.38633418239605,1,1,0,1,3.0721928535750793,0.9380637024722746,0.10682487418568312,1,0.9380637024722746,0.848036271633009,0.06631565299905769,-0.7817206186339513,1,0.848036271633009
0.5869544867996838,-0.22706039775900508,-0.29881944800552335,1.8819757653080644,0.5644876400885013,0.0914002260805134,104.99903510677899,1,1,1,1,2.801282427326658,0.8388417492349003,0.8295198974959034,1,0.8388417492349003,0.9530054456064008,0.9434979971833041,-0.009507448423096698,1,0.9530054456064008
-0.5840625678161168,-0.9874799892503279,0.48345060701957693,0.6679929861923389,-0.6153782653257013,0.42595139027252366,83.4395765769564,0,0,0,0,1.3845802078110516,-0.17692209370877426,-0.13895054904565257,2,0.0,-0.4227162451155766,-0.6027078859272607,-0.17999164081168406,0,0.0
0.39827047809625327,0.46690741911685557,0.21165963433587953,0.6655336451631021,-0.532773224864234,0.19105245889461792,14.88032890838541,1,0,0,0,1.8416124027243268,0.5064492665986089,-0.16409897345089414,1,0.5064492665986089,0.30106182738589055,-0.26287366839087534,-0.5639354957767659,1,0.30106182738589055
-0.1578118219151266,-1.4058966638760777,0.214780908460735,1.0506265444601224,-0.0684878504532346,0.3827942459084479,32.56201724185125,0,0,0,2,0.8569229112765608,0.018195718794407116,0.21747258318967266,2,0.21747258318967266,-0.366645370300149,-0.14497308344320947,0.22167228685693952,0,0.0
2.064052306825979,-0.17135064324958604,0.358181811590375,-1.4577433714561006,0.05032513904370127,0.023604504083273022,50.05117484059324,1,1,0,1,3.8738276408626504,0.6060631900630561,-0.2909229654483311,1,0.6060631900630561,0.18099948136126295,-0.27028461288460626,-0.45128409424586924,1,0.18099948136126295
1.0328156972393563,-0.7170728378874063,-0.57586534603015,0.6024129105829077,-1.4460449722182676,0.34052380571163954,31.271281556964095,0,1,1,1,1.2356902624479837,0.6676074352495166,-0.09016403939788264,1,0.6676074352495166,0.86713829009212,0.4052950802095792,-0.46184320988254074,1,0.86713829009212
0.4924491952542494,1.4828131742536697,0.5545512487008203,-0.24106625114542082,1.1798050721159092,0.5449420318182138,61.64258051859413,0,0,0,1,3.714020802003001,0.45837417903647193,0.41241973331635146,1,0.45837417903647193,0.7360192897680605,0.2017774047750751,-0.5342418849929854,1,0.7360192897680605
-0.6858294028462231,2.544729415079253,0.26653526832071867,0.23154256757270708,0.07638232094594735,0.09768141718265265,57.41699261885721,1,0,0,0,3.1362155765577375,0.44155657946570637,0.0242919768824722,1,0.44155657946570637,-0.7285662666816055,-0.38744539979684545,0.34112086688476007,0,0.0
1.371755384438322,0.7407571313768774,0.04224060699867025,-0.6441813710325628,-0.42595674586413124,0.3056909877592268,49.9828658361345,0,1,0,1,4.403446506240535,0.7006882429208426,-0.18970980661558695,1,0.7006882429208426,0.7587341363341887,-0.11437631762888321,-0.873110453963072,1,0.7587341363341887
0.27541808826750913,0.5411300106498282,-0.643110860959039,0.4378308751160514,0.9173143839862947,0.6715564436893638,193.5910572406222,0,0,1,1,1.815719333907251,0.4305117187037667,0.8120991361561001,2,0.8120991361561001,0.6177518779048334,0.6075329532193762,-0.010218924685457265,1,0.6177518779048334
-0.13972960447128546,0.45644953503212904,-0.03749434820646709,0.6460351908335835,-0.7537931723339334,0.3996277355330984,86.80555429622262,1,0,0,0,1.9919376634817332,0.34006315305494766,-0.26147591717032453,1,0.34006315305494766,0.16086249179195383,-0.0017820683508305735,-0.16264456014278442,1,0.16086249179195383
0.053865914038620934,-1.0180930391266851,-0.09923243243995504,-1.2798411562459282,0.7836080629227766,0.07105618974445982,47.42342112384388,0,0,0,0,0.589728331225339,-0.1282436640383559,0.2809734543987099,2,0.2809734543987099,0.003913245947412467,0.5727030805117603,0.5687898345643478,2,0.5727030805117603
0.2777198977569433,-1.1414812103621148,-1.0462288923622365,-0.6275944152434795,-1.080221624056856,0.2648308514241746,110.14660765101713,0,0,1,1,0.739668835717256,0.006763338762322366,-0.056601663535821745,1,0.006763338762322366,0.07637932386344823,0.03547361649370263,-0.0409057073697456,1,0.07637932386344823
1.1524285522067905,0.8400515386230247,-0.7489080278936802,-0.988078491266302,-1.3346076152831075,0.21148558322621835,6.259144245704577,0,1,1,1,2.7580717251476585,0.6095641561126988,-0.27011271013574506,1,0.6095641561126988,0.5604391496782591,-0.7411190210954405,-1.3015581707736996,1,0.5604391496782591
-0.004591703876084991,-0.1307103634152239,0.4877443223202696,0.66257686887128,0.5496875456117225,0.5589596527998215,103.16202317447123,1,0,0,1,1.6179642299573733,0.15654434504035772,0.15936750392014457,2,0.15936750392014457,0.008761686383080738,-0.14902796746388838,-0.15778965384696914,1,0.008761686383080738
0.7540390389379773,-1.2572542154998048,-0.18561041274130116,0.9619873424938942,-0.39019868378167094,0.433575272624838,25.779907848508856,0,1,0,2,-0.2715664753960607,0.52195645653299,0.127297588776569,1,0.52195645653299,0.7283198861979571,-0.07300078201971866,-0.8013206682176757,1,0.7283198861979571
-0.6064075031623627,-0.014017159690161665,0.2619684461658393,0.6017970927360108,-0.5222729034934411,0.3010488788728871,24.408304375622865,0,0,0,2,0.9496711936320344,0.0438269713970982,-0.044416216436649586,1,0.0438269713970982,-0.1297047640692321,0.07904344050112985,0.20874820457036194,2,0.07904344050112985
-2.34766450581887,0.034612057275896106,0.6378046510107379,-0.9743384042539579,-0.9357452021293886,0.22279330603162173,41.901654586601985,1,0,0,1,-1.1610212175976147,-0.8649221262955448,-0.7122132621689452,2,0.0,-0.46723953724982986,-0.9688283562755219,-0.5015888190256921,0,0.0
-1.0444035201598394,0.2537915744340441,-0.5421150791393312,-0.1089833436418892,-1.2514091807060608,0.5647811077914277,22.2686379783871,1,0,1,0,0.4117520530533881,-0.1446257813738911,-0.3518799872211201,1,0.0,-0.11184762441641977,0.11543524486742507,0.22728286928384484,2,0.11543524486742507
0.5132121523190721,-0.08604797584268345,0.8935903334704449,0.03831790210752784,-0.527522589830334,0.18527698239301563,40.587256168403044,0,0,0,2,2.6333655724721607,0.1963112492233462,-0.23626946150052877,1,0.1963112492233462,0.5781687996363696,0.012120721594084564,-0.566048078042285,1,0.5781687996363696
-0.5608700538830711,-3.090164493366059,0.6982664057396816,-0.39848874691502834,0.1542081417941003,0.4374068669291239,18.919838434174608,1,0,0,2,0.12925887509847855,-0.7667910599267641,-0.2088780186487329,2,0.0,-0.5181452632535589,-0.513510275269797,0.00463498798376194,0,0.0
-1.5242466586485393,-0.6170817242207006,-1.8379613058208792,2.7737321741774608,-1.0904136102757531,0.05928560679658598,51.5629379809637,0,0,1,0,0.8615662497296396,0.05736430075257396,0.739088276588636,2,0.739088276588636,-0.7237327308350868,-0.050869545995989245,0.6728631848390976,0,0.0
0.14582668012929656,0.6522558181079819,-0.5961469050819211,-0.8988802045819537,1.105436242994095,0.15687907038080595,58.8924074157216,0,0,1,1,2.5925777160488828,0.2543407973245883,0.7552778326637366,2,0.7552778326637366,0.1262456125426214,0.21407509689982793,0.08782948435720653,2,0.21407509689982793
1.197403094202956,2.1285676671072515,2.066459707126857,-0.14505310129340238,-0.11201146284554173,0.5265085558480304,13.351996746526282,0,1,0,1,2.3021599086164706,0.4992485736316937,-0.38094900219734096,1,0.4992485736316937,0.5330342384826098,-0.5454984178557793,-1.078532656338389,1,0.5330342384826098
-0.5000397470004,-1.2197031106635805,-0.8075317404532872,0.984151799472912,-0.26890741618467917,0.46447837199444614,16.645045452173967,1,0,1,0,-0.05611611696086838,-0.03783319062324812,0.3273766805503724,2,0.3273766805503724,-0.47182718643706184,-0.006736839739413025,0.4650903466976488,0,0.0
0.7432533192089918,-0.3921965058738073,1.9180571018934471,-1.435558990764237,0.9149449443023882,0.1896199610823136,49.95047817063943,0,1,0,0,0.37566241856143523,-0.24230563879494202,-0.08109041150948912,2,0.0,-0.5964747598734227,-0.008651944803801272,0.5878228150696214,0,0.0
-0.7221440070325598,2.3050249047408897,-1.3835414269766595,0.5211343193808594,0.06964545466445399,0.24740085095552525,23.51474017007696,0,0,1,1,2.6887704337259866,0.4730689094485642,0.6976645380932085,2,0.6976645380932085,0.23608418515611582,1.2212654585345357,0.9851812733784199,2,1.2212654585345357
