baseline_need,prior_engagement,account_tenure,friction_score,region_risk,high_need_segment,propensity,treatment,y0,y1,observed_outcome,missing_counterfactual,true_cate
0.7200678200091131,-0.22329800238499814,0.9080536401667649,-0.09203369405849661,0,1,0.478655632035433,0,-0.036704780690293204,0.7616892936348423,-0.036704780690293204,0.7616892936348423,0.7983940743251355
0.5147052057737699,2.3172417523603226,0.38661667175294956,3.102382255788121,0,1,0.9324367291765088,1,0.1223764178562245,0.41732358699783983,0.41732358699783983,0.1223764178562245,0.29494716914161534
-0.06412793563418305,-0.5973805114761819,0.023926626570108966,-0.6710425614444624,0,0,0.29818968542319374,0,0.15118371821896676,0.5302906932920648,0.15118371821896676,0.5302906932920648,0.3791069750730981
-0.08547656318586194,1.6256476603254724,0.6859077074887785,-0.6806135077589448,1,0,0.571180213358626,0,0.16076837828469692,1.0468473647631096,0.16076837828469692,1.0468473647631096,0.8860789864784125
0.16091632266564457,-1.7255790895154373,-0.09802168520899517,-2.273606063300426,0,1,0.12610795480212825,0,1.3600879959014494,2.4905469779443035,1.3600879959014494,2.4905469779443035,1.130458982042854
-0.6140183945189056,0.2417322019932272,0.945548711035764,0.35507150453340064,0,0,0.3399470629522447,0,-0.07906155660600134,0.09569462785372465,-0.07906155660600134,0.09569462785372465,0.174756184459726
-0.4037502646562769,-0.4915077385768168,0.425807375423909,-0.32584814508985305,0,0,0.2644550332318241,0,-0.7140824005001849,-0.4632875108285682,-0.7140824005001849,-0.4632875108285682,0.25079488967161667
0.5482601802064181,0.300762364102334,-1.4097925476813742,0.629101565297644,0,1,0.7441420975089535,1,-0.10136222675234086,0.558468834439709,0.558468834439709,-0.10136222675234086,0.6598310611920498
-0.1304827931408637,0.673469766461369,-0.3321059057285624,0.020394823390084336,0,0,0.5368536004445236,1,1.4793703958690871,1.9275513699838136,1.9275513699838136,1.4793703958690871,0.4481809741147264
-1.3744261756767235,0.5841309927887056,1.4677974054953162,0.841600010373478,0,0,0.2688680221766428,0,-0.2681864388534074,-0.2541563118546206,-0.2681864388534074,-0.2541563118546206,0.01403012699878678
-0.47727871963320684,-0.7386280877172374,0.0640955881935278,-1.9505288594195413,0,0,0.1389259142595154,0,-1.4537458805960597,-0.7034456736918504,-1.4537458805960597,-0.7034456736918504,0.7503002069042093
0.6566216052935377,-1.0227654232764574,0.18956551090868715,0.27576604640903857,0,1,0.46214969105825926,0,-0.4384514897813847,0.025001198685691284,-0.4384514897813847,0.025001198685691284,0.463452688467076
-0.23228277208327797,0.5749241263927388,-0.785407377650133,1.0122504461675441,0,0,0.6466588599055072,1,-0.3983104544830761,-0.3320953562518596,-0.3320953562518596,-0.3983104544830761,0.06621509823121649
-0.14873281023632337,1.2525802079512314,0.04846817072185724,-0.44267332776366786,0,0,0.5252278210454352,1,-0.11668571347010159,0.6365217222113576,0.6365217222113576,-0.11668571347010159,0.7532074356814592
0.6418366281712384,0.6393954095992326,0.4685587524082107,0.43936191293632904,0,1,0.6588605152481056,0,-0.5117769654931608,0.30847888019605607,-0.5117769654931608,0.30847888019605607,0.8202558456892168
1.8246103049154356,1.437645625789572,-0.12450368042819,0.23833468276867883,1,1,0.9073653780911927,0,1.195750016815359,2.3542053147852577,1.195750016815359,2.3542053147852577,1.1584552979698988
-0.7131886718682877,-0.6491325258221614,1.0039593666100222,0.6055934366005108,0,0,0.251970852122468,0,0.11344489753365483,-0.03211480391889304,0.11344489753365483,-0.03211480391889304,-0.14555970145254787
1.3482068134340977,-0.8863064405434329,-0.6958717644229829,-0.5230503810661873,0,1,0.5845283125619144,0,0.6006746660288547,1.4469863706095718,0.6006746660288547,1.4469863706095718,0.846311704580717
-1.2300127753398604,-0.3705198608199738,0.6458718738340383,-0.004027673270015061,0,0,0.18192737801610637,0,-0.6668006938720829,-0.581022250966557,-0.6668006938720829,-0.581022250966557,0.08577844290552578
0.17497762274037393,0.9992604460671063,0.4883806519926508,-2.1514467802848314,1,1,0.3932188616077725,0,-0.16638962874124907,1.553929618149256,-0.16638962874124907,1.553929618149256,1.7203192468905049
-1.1695295195123863,-0.3101450149911232,-0.1444514562062407,-0.9383086734854084,1,0,0.2040578275721087,0,0.3365656367171458,0.7204844667380192,0.3365656367171458,0.7204844667380192,0.38391883002087346
1.351458184504187,-1.0595518093570884,-0.5044589075176158,0.9491246624261007,0,1,0.7031329306989382,1,-0.6733446934160114,-0.3852804591540001,-0.3852804591540001,-0.6733446934160114,0.28806423426201133
0.8339229967182518,0.8378394334194794,-0.18405499213865803,-0.9693540081100533,1,1,0.6711451927601222,1,1.5110337307541384,2.8431597916193523,2.8431597916193523,1.5110337307541384,1.332126060865214
1.1377167846550682,-0.5505170797301208,0.4312878520824345,2.1449641296561173,0,1,0.7709841413207951,1,-0.15810375135327617,-0.18269878819994062,-0.18269878819994062,-0.15810375135327617,-0.024595036846664434
-0.8855331545554961,-0.688306165353136,0.5693334379204096,0.21614497945649191,0,0,0.21723756208580358,0,-1.862887308578746,-1.8991679081823518,-1.862887308578746,-1.8991679081823518,-0.0362805996036058
0.6845550254847351,-1.276490453002468,2.4693920773885445,-0.4408162939289654,1,1,0.26619505663878623,1,0.447549005811389,1.0511675979843833,1.0511675979843833,0.447549005811389,0.6036185921729943
-0.5190133298294971,0.5218277538485211,0.04481688473802541,1.0626167853704818,1,0,0.5954124890252785,1,-0.8587502416237628,-0.9021105110242508,-0.9021105110242508,-0.8587502416237628,-0.043360269400488025
-0.45738531115194264,0.12414304666765491,1.1819689104512054,-0.6602714984871997,0,0,0.24366679890543236,0,-0.6009280098335243,-0.08453575481128506,-0.6009280098335243,-0.08453575481128506,0.5163922550222393
0.5065370793987306,0.9566344140271357,0.0886245118617655,-0.4386126767317996,1,1,0.6646881432045607,1,1.631090124728407,2.7744168730311936,2.7744168730311936,1.631090124728407,1.1433267483027867
0.8767181724687065,-0.35306996196478435,1.802522499300727,0.41191033467347726,1,1,0.5437891654721008,0,-0.3784151839173379,0.17682052570261958,-0.3784151839173379,0.17682052570261958,0.5552357096199575
0.20442021540537625,0.22148054089469527,0.5308272653050082,-0.8104929260565199,0,1,0.3870060917754674,0,-0.5701443435307179,0.5393403373532757,-0.5701443435307179,0.5393403373532757,1.1094846808839935
-0.6279871010105986,1.2006230094462544,-0.3636052048520336,-1.0657522990955397,0,0,0.3914584545395113,1,0.7590495895747249,1.6694199365186675,1.6694199365186675,0.7590495895747249,0.9103703469439426
-0.8258165208830098,-0.9051337395880207,0.44683144439178707,0.1142451033336021,0,0,0.2051244982837872,0,-0.7779792517637324,-0.8268301249157993,-0.7779792517637324,-0.8268301249157993,-0.0488508731520669
1.4443170258252331,1.9013893184898076,1.6847385056348343,1.226064276522975,0,1,0.8676386681078879,1,1.0338215123746157,1.9744780477965498,1.9744780477965498,1.0338215123746157,0.9406565354219342
0.5939459107122969,0.21003500352145646,-0.305457153888873,-0.4445480763875772,0,1,0.5602230759059285,1,1.8213814014134688,2.8388765701007146,2.8388765701007146,1.8213814014134688,1.0174951686872458
0.7197279364283922,-0.13854396255149792,0.17052188089610384,-0.5101064865040164,1,1,0.5596691644060536,1,0.5052321819799247,1.4211062552612952,1.4211062552612952,0.5052321819799247,0.9158740732813705
2.1834881427128314,0.5690641798741365,1.612720516799119,-0.4215587359573299,1,1,0.7856044268662752,1,1.5931848655057554,2.8013452823306384,2.8013452823306384,1.5931848655057554,1.2081604168248827
-0.8158629486356607,0.30198149534130025,0.025259618003038734,1.1229817185770936,1,0,0.5217007148535923,1,-0.8282876832637056,-0.9774222057939294,-0.9774222057939294,-0.8282876832637056,-0.14913452253022377
2.5594577984058473,-0.2834888762414978,-1.2761988600239926,0.5172927821374663,0,1,0.899663414530999,0,3.1019790378536527,3.8560001248857496,3.1019790378536527,3.8560001248857496,0.7540210870320971
3.15090813353985,0.189195825601797,-0.6337704046692509,-0.16933745073242013,0,1,0.9146443207543773,1,2.120246249532873,3.2919041270436544,3.2919041270436544,2.120246249532873,1.1716578775107813
1.6184131202601322,0.8057111171681292,-0.40386224864717196,1.0550634380324593,0,1,0.882113935207257,1,0.679980165967103,1.423977053973788,1.423977053973788,0.679980165967103,0.7439968880066848
0.8271065315552476,1.6997428234730667,-0.16469393165456678,0.800674089020602,0,1,0.842892988019256,1,1.266416331130651,2.2438267589972316,2.2438267589972316,1.266416331130651,0.9774104278665806
-0.663821954890323,1.22198795520826,0.7598347581663387,-1.2562983892924324,0,0,0.2931452060878272,0,0.14096802471443418,1.119787254279818,0.14096802471443418,1.119787254279818,0.9788192295653838
0.9944856278202228,1.3953829313435298,-0.4259210148213885,0.30231952139550294,1,1,0.8528806898973633,1,2.0705529626822705,3.1130354258117494,3.1130354258117494,2.0705529626822705,1.0424824631294787
-0.4426921491035081,0.8545022045322033,0.02305533421647539,0.0282355271980032,1,0,0.5376837490251617,0,1.0325354839541812,1.44200938565758,1.0325354839541812,1.44200938565758,0.4094739017033988
-0.021650789789891167,0.15247358157792198,-1.0036127453761634,-1.654702570129535,0,0,0.35811991036592083,0,1.5345243918388403,2.449623607799669,1.5345243918388403,2.449623607799669,0.9150992159608287
-0.29043317738973956,-0.9214322826658804,-0.19725738919119856,-1.4162865476966444,1,0,0.23028675306475743,0,-0.7522767694770005,-0.265977866188619,-0.7522767694770005,-0.265977866188619,0.4862989032883815
0.2838299564910305,-0.15985058291376153,0.8045815306677199,2.3918355113501057,1,1,0.7345630890352854,1,-1.9663393074512836,-2.115061386503158,-2.115061386503158,-1.9663393074512836,-0.1487220790518743
1.2880777154433913,-0.5825669698364705,1.9018325913865652,0.39880020823133133,0,1,0.5209090783758121,0,0.5590881257340053,1.1526740819382608,0.5590881257340053,1.1526740819382608,0.5935859562042556
-0.5555840578664938,0.7546799749153515,-2.160694475888757,0.6368440273210502,0,0,0.6671760092542133,1,0.2447322055941005,0.45494838397392146,0.45494838397392146,0.2447322055941005,0.21021617837982098
-0.9854038336302882,-2.2713073108255153,-1.294275281573654,0.36721655503189415,0,0,0.17928833966127486,0,-1.1291234535543182,-1.6240164588848889,-1.1291234535543182,-1.6240164588848889,-0.4948930053305706
-1.0029565517494774,-0.31084149799164024,0.6762508848626582,0.6312966072996152,0,0,0.2637768170195,0,-1.2764686567647296,-1.3754284989924528,-1.2764686567647296,-1.3754284989924528,-0.09895984222772315
-0.9682773272178793,0.5763915199834546,-0.479645852987314,-0.12299100581996097,1,0,0.42568841241899,1,0.10268920002798887,0.4430061993390509,0.4430061993390509,0.10268920002798887,0.340316999311062
-1.4311029837963556,0.41542346467527524,-1.3874452286274437,0.5839696802141021,0,0,0.4045371132436037,1,-0.5496848650804993,-0.4933286853662518,-0.4933286853662518,-0.5496848650804993,0.0563561797142475
-0.9129340749393138,0.4251451467451203,-0.7567605124697664,-0.26113946302401553,0,0,0.3629431731622869,1,-0.5655711622451602,-0.1591794709944061,-0.1591794709944061,-0.5655711622451602,0.40639169125075414
1.2932656165144563,0.40754416616589645,1.024497719059982,-0.05434254610070638,1,1,0.7092857875696056,1,1.0320080616536698,1.9822405559818366,1.9822405559818366,1.0320080616536698,0.9502324943281668
-0.5933119682389986,-1.294254982490872,0.47027063803648705,0.19193044534878426,0,0,0.20639010080615697,0,-1.5749319234252015,-1.7250025217438938,-1.5749319234252015,-1.7250025217438938,-0.15007059831869235
0.25710765788638085,1.4029556927099904,0.15242306966604421,0.737546214431475,1,1,0.773902130949626,1,-0.00791379522805663,0.8103947186870628,0.8103947186870628,-0.00791379522805663,0.8183085139151194
-1.216893966089114,0.909837166113431,0.33298460076150455,-0.7858917214594946,1,0,0.2970681135147249,0,-1.129925378343001,-0.4990933809127316,-1.129925378343001,-0.4990933809127316,0.6308319974302694
0.16965057990044394,1.2935334854408962,2.0955270449132706,-2.2795959486786157,0,1,0.2534167787064166,0,0.6727642323909329,2.5609712437787167,0.6727642323909329,2.5609712437787167,1.888207011387784
-1.7407814485295512,0.3041444483252866,0.14997153405259012,0.2866611645977898,0,0,0.21934152053102488,0,-1.8335151734174433,-1.7318886137983032,-1.8335151734174433,-1.7318886137983032,0.10162655961914008
-0.6987558974796816,-0.2943266599051455,0.06762123951167337,0.8017324182068742,0,0,0.37034500232991857,0,-1.6087699907573283,-1.7328335918539888,-1.6087699907573283,-1.7328335918539888,-0.1240636010966605
2.25453892712826,0.9218293073260053,0.2243214007144745,-0.5145430115348959,0,1,0.8392931394736943,1,1.6163029649539082,3.0023042385354493,3.0023042385354493,1.6163029649539082,1.386001273581541
-0.5829696909767876,-0.5395188426195437,1.4451660319436888,-0.9572975401174635,0,0,0.14537820212231428,0,-0.8153973881835731,-0.3735199288950256,-0.8153973881835731,-0.3735199288950256,0.4418774592885475
1.1199763853913791,-1.0060981614021134,-0.5655943654426148,0.28057756566098435,0,1,0.6065591287600022,1,0.4345569721034474,0.9468279223107126,0.9468279223107126,0.4345569721034474,0.5122709502072651
0.4550541251212029,-1.8189329903499662,0.9646393045040373,-1.5305801994448274,1,1,0.18297371138886354,0,-0.9652518190835966,-0.13877658435327844,-0.9652518190835966,-0.13877658435327844,0.8264752347303181
-0.15298577722473797,-0.7983684464320021,0.8246516399905939,0.5289115515959592,0,0,0.32666476819287305,0,-0.6518415365058791,-0.7518512688949391,-0.6518415365058791,-0.7518512688949391,-0.10000973238906004
-0.6521068213049493,-0.15644514922484717,-0.07906223479535257,1.7728241776267197,0,0,0.5135434012446698,1,-0.5134136556776171,-0.9382240872836757,-0.9382240872836757,-0.5134136556776171,-0.4248104316060586
1.2869093984134494,-1.4712493939042666,0.4974809445639914,-0.9573193595175865,0,1,0.3657529032623642,0,-0.2550372015949023,0.5909031656015313,-0.2550372015949023,0.5909031656015313,0.8459403671964336
-0.1773834594028799,-1.672606818192989,-0.5420879020860822,-0.5806950472768301,1,0,0.2654118163179039,1,-1.8534796226331887,-1.8361264065748335,-1.8361264065748335,-1.8534796226331887,0.01735321605835527
1.527424478271748,-0.5795677296027416,1.0588527243208277,0.09352047860302175,1,1,0.6525377332350544,0,0.16921072398567524,0.8443290719011071,0.16921072398567524,0.8443290719011071,0.6751183479154318
-0.7190790299943703,1.0116415794781477,0.010526883386777519,-0.3937894752703222,0,0,0.397988889597888,0,0.06717847894319862,0.6860072871579111,0.06717847894319862,0.6860072871579111,0.6188288082147125
0.057338987391204396,-0.2987801882320473,-0.6020258115170632,-1.2669935530530505,0,1,0.33271627977746454,1,-0.004199580437965089,1.1202870148117112,1.1202870148117112,-0.004199580437965089,1.1244865952496763
0.4654991267904626,0.27352438919192656,1.247405560926019,-1.9215561876332836,0,1,0.2782747858077661,0,0.4290397248332499,1.966515400481927,0.4290397248332499,1.966515400481927,1.5374756756486772
0.37316017302818355,-1.0689271525453592,0.16367138590937338,-0.16631851632072547,0,1,0.3592690243807405,1,0.5172011531561579,1.0954968630348905,1.0954968630348905,0.5172011531561579,0.5782957098787325
-1.2338015118488639,0.14685140789576984,-0.23445622509310207,1.469450916418221,0,0,0.4205939495473048,0,-1.7044594177069472,-2.0054345376642684,-1.7044594177069472,-2.0054345376642684,-0.3009751199573213
-0.6640627324429782,0.538549362390684,-0.9808349259675829,1.4398427986803741,1,0,0.6820930529211287,1,-0.686350398984106,-0.8720643111688637,-0.8720643111688637,-0.686350398984106,-0.1857139121847577
-0.19598021336613813,-1.297270906729341,-0.2565383464050612,0.5433979585948996,0,0,0.3375726761549428,1,0.3721869678544154,0.13808193432725147,0.13808193432725147,0.3721869678544154,-0.23410503352716394
-0.8536993093242442,-0.5019347476466679,0.7880131443283374,-2.1020256970699767,0,0,0.0933367346373477,0,-0.12323720902279164,0.7016181671076087,-0.12323720902279164,0.7016181671076087,0.8248553761304004
0.6773251088800409,-0.36714556096723777,-0.3450481700905209,-2.1772645033368745,0,1,0.32042191638018647,1,1.7469269005721388,3.234915597386239,3.234915597386239,1.7469269005721388,1.4879886968141005
0.588019181358798,0.3685072851912133,-0.6891986995491349,0.4132757579926383,1,1,0.7442167143426336,1,0.7052725536270933,1.411554777763353,1.411554777763353,0.7052725536270933,0.7062822241362597
-1.957084454178259,-0.6019651198766628,0.541949119540399,-0.8587136866759305,0,0,0.07461959264563757,0,-2.336923889014403,-2.082573824064819,-2.336923889014403,-2.082573824064819,0.254350064949584
-1.8052540712733376,-1.697105922278879,-0.13189755254417387,-0.40979925072123496,0,0,0.07260579985129932,0,-1.9734036617660775,-2.134775811710699,-1.9734036617660775,-2.134775811710699,-0.1613721499446213
-1.2815632768197962,-0.545241593914704,2.300496030434857,0.3065017616552448,0,0,0.12067895966510875,0,-1.1100029751544325,-1.1817453178944237,-1.1100029751544325,-1.1817453178944237,-0.07174234273999129
0.11725953014640239,1.4221926868205859,-1.4610669675401848,0.9977723471334572,1,1,0.8502239538945463,1,0.35782771000004876,1.0758815132231254,1.0758815132231254,0.35782771000004876,0.7180538032230767
2.0331725300388053,1.3159177215263,0.5002504485058505,-0.6421102006338155,1,1,0.857394190746213,1,1.498815649290756,2.955850902898047,2.955850902898047,1.498815649290756,1.4570352536072908
-0.38235645046791567,-0.5626496340297573,1.6886644698077726,0.6888781698748427,0,0,0.275938899466048,1,-1.7787596627438909,-1.8987650757543166,-1.8987650757543166,-1.7787596627438909,-0.12000541301042585
0.2506505498829739,-0.8422552712571499,-0.21453952638684726,-1.7087034156368233,1,1,0.2915858509053835,0,-0.3152487038498415,0.7972987287970565,-0.3152487038498415,0.7972987287970565,1.112547432646898
-1.063111704919622,-0.974550834854104,-1.4365685406411548,0.18469494512579282,0,0,0.27477568987860973,0,-0.28110605949817075,-0.39569816949768644,-0.28110605949817075,-0.39569816949768644,-0.11459210999951569
-1.0468362159236777,-0.4030901191066434,-0.2409446464792736,0.36419125654111667,0,0,0.2787837236967786,0,-0.8118253358204568,-0.8447484269788763,-0.8118253358204568,-0.8447484269788763,-0.03292309115841946
-1.9572278146894229,0.17325683443346174,-1.0158113758688583,-0.1080999742732472,0,0,0.20995544194824478,0,0.4941213233369456,0.6795477414720053,0.4941213233369456,0.6795477414720053,0.18542641813505967
-0.028344247724271864,0.7770053923359728,-0.5495067189472592,0.4503733127654229,1,0,0.6867060668176442,1,-0.5193003848976643,-0.23551412105399627,-0.23551412105399627,-0.5193003848976643,0.283786263843668
0.9472166828226635,1.684618333365851,0.30189805629850053,-0.8595435617156854,0,1,0.7058592911925713,1,1.3290951085740865,2.895811606798305,2.895811606798305,1.3290951085740865,1.5667164982242188
-0.3567143204291217,-0.19132848302946093,-0.8370378886350422,0.25493015081991116,0,0,0.4508170444981093,0,-0.21249654133168255,-0.08522564691892892,-0.21249654133168255,-0.08522564691892892,0.12727089441275363
1.3964530866462435,1.752930820129908,1.4366408252572833,-0.7340554500960805,0,1,0.7236196725266485,1,2.1062490722059084,3.691046493436638,3.691046493436638,2.1062490722059084,1.5847974212307294
0.19785485277357148,1.077110710623337,1.116006218770508,-1.025342778927467,0,1,0.4232954672003672,1,0.5458081439881628,1.9437412795459676,1.9437412795459676,0.5458081439881628,1.3979331355578049
-0.036412487563218514,-0.2494234062674811,0.9960539041491154,-1.5000697434489196,0,0,0.20984356428593431,0,-1.1335462873057396,-0.37451897742180995,-1.1335462873057396,-0.37451897742180995,0.7590273098839296
0.517253892693522,-1.4007177719730406,-0.34904057667096633,0.4864002947780984,1,1,0.5152886922657473,1,0.7080508218062298,0.9393566649099874,0.9393566649099874,0.7080508218062298,0.23130584310375762
0.48737756978225144,-0.07663273748802671,-0.6801339048054035,-0.19531900441692812,1,1,0.6208984493409435,1,-0.3213913337595864,0.4765498903925569,0.4765498903925569,-0.3213913337595864,0.7979412241521433
1.147806370547824,1.5869762710687993,-0.7445522612391516,-0.202535987661847,0,1,0.8301326117032581,1,1.4381168139880192,2.770529114491648,2.770529114491648,1.4381168139880192,1.3324123005036286
-0.8019542644400708,-0.15429867008861378,-0.3436384194299183,-1.3744468005470447,0,0,0.1987660347192669,0,-0.6748906664805321,-0.012604380255227032,-0.6748906664805321,-0.012604380255227032,0.662286286225305
-2.2880491588369907,1.7662160171983712,0.6046795019949283,0.27890925877867523,0,0,0.25183987732911794,0,-2.096090969879477,-1.6809601220361197,-2.096090969879477,-1.6809601220361197,0.4151308478433573
0.11474669868174449,-1.0653755804163358,0.7028333752138505,0.721622762449839,0,1,0.36987629726011256,0,-0.23902366447125745,0.003539143435389386,-0.23902366447125745,0.003539143435389386,0.24256280790664683
-0.6116751553220791,1.8486793179403094,1.6821200425081728,0.3382741011920747,0,0,0.4783062842954239,1,0.18305632092585894,0.7656626994615023,0.7656626994615023,0.18305632092585894,0.5826063785356433
-0.02717720736553576,-0.45737709788621583,-1.6369047940884347,0.9994934493731701,1,0,0.6773832301185648,1,-0.6826708310859697,-0.8995555335746868,-0.8995555335746868,-0.6826708310859697,-0.21688470248871705
1.664300022039085,-0.8926099064179016,1.7303013900741888,-0.11416542303118081,0,1,0.507863153157587,0,-0.9866140206232443,-0.253378596962898,-0.9866140206232443,-0.253378596962898,0.7332354236603463
-1.1028418050923654,-0.4864883589821013,1.4315522544470176,-0.6081996193019543,1,0,0.1514169025025448,1,-0.9644539089657129,-0.7334903124647908,-0.7334903124647908,-0.9644539089657129,0.23096359650092213
0.7647973366547646,-0.569559200062362,-0.3749154532308828,-0.07994781852137305,0,1,0.5412352610050699,1,-0.3361730353285203,0.3758986348038462,0.3758986348038462,-0.3361730353285203,0.7120716701323665
0.9458675444085191,-1.5425751804177517,0.2377852113933078,1.0544548937016234,1,1,0.5965913263477485,0,-1.368226301827236,-1.3283425552863901,-1.368226301827236,-1.3283425552863901,0.03988374654084585
0.4607362389115478,-0.8637809863008525,0.8516130154112641,-0.1599174830561799,0,1,0.35119625289219747,1,0.9725310767116381,1.6086305730972428,1.6086305730972428,0.9725310767116381,0.6360994963856046
1.1185081591709785,-2.3040836401927876,0.48189751793949287,-2.6570420449800385,0,1,0.13547432366701642,0,0.7024425774822967,1.918237199094211,0.7024425774822967,1.918237199094211,1.2157946216119144
-0.45836227856340905,1.2381569040520422,0.714299001258633,0.42363692723030627,0,0,0.5129105445698874,1,0.40407263282739625,0.8195027064534588,0.8195027064534588,0.40407263282739625,0.4154300736260625
-0.6815097047368442,0.6236339792859671,1.823219932697743,-0.1142652819029353,0,0,0.2693937420007799,0,-0.3667500792473775,0.06100029376645716,-0.3667500792473775,0.06100029376645716,0.4277503730138347
1.0389827985611537,-0.5516701466506774,-0.01834140215984929,0.09123054888965035,1,1,0.6456467414405952,1,-0.13397669793717787,0.5000733531448904,0.5000733531448904,-0.13397669793717787,0.6340500510820684
0.7203000218578531,-0.7537825657940068,0.13545516395235452,1.161434330006722,1,1,0.6671543662958451,1,0.0020952829284495156,0.1791776281633804,0.1791776281633804,0.0020952829284495156,0.17708234523493088
1.3903781421525945,1.4070888459881619,-2.3651574111902134,-0.23195641800271619,1,1,0.9169412234201244,1,2.766548369814164,4.0385431418274145,4.0385431418274145,2.766548369814164,1.2719947720132507
0.21228957781149788,-1.008774424274886,-0.08501299625188939,-0.6423478640421422,0,1,0.3081627540225474,1,0.16395166407871065,0.9078087682058886,0.9078087682058886,0.16395166407871065,0.743857104127178
1.6235631195706361,0.9393661294377447,-0.8845890426205814,-1.117388311728146,0,1,0.7772838272618131,1,0.8527250499115897,2.391008803332941,2.391008803332941,0.8527250499115897,1.538283753421351
-0.28208026028453087,1.3430281842826788,-2.4843226450370914,0.7863803086635966,1,0,0.8332894282777595,1,0.016417675886882033,0.2987335878968398,0.2987335878968398,0.016417675886882033,0.28231591200995776
-1.0603291561656696,0.7521400988189185,1.7923497780830813,1.8886317836637025,1,0,0.4857544942938119,1,-1.5429675006789754,-1.8719865158731086,-1.8719865158731086,-1.5429675006789754,-0.32901901519413324
-2.037089197516421,0.03580418355012395,0.8296584125025186,0.0592380523657303,0,0,0.12651222319792194,1,-1.076922550632868,-0.9924137428249846,-0.9924137428249846,-1.076922550632868,0.08450880780788325
-1.1014012900841277,0.7044747962802849,-1.262106253230789,-1.9216959768744424,1,0,0.28701111601347107,0,1.0057455929843533,1.9943177549520665,1.0057455929843533,1.9943177549520665,0.9885721619677132
0.8185035060874669,-0.10828817249722603,-0.4862420452259633,0.6958691552027594,0,1,0.6939703570419425,1,0.7178886992501354,1.2791128024136098,1.2791128024136098,0.7178886992501354,0.5612241031634744
-1.4649286880318764,1.1385135966744142,0.7692497238563133,-0.6231493119860827,0,0,0.22432602655176892,1,-0.2502877511549297,0.4059500384056151,0.4059500384056151,-0.2502877511549297,0.6562377895605448
-0.452364252194422,-0.6212095508814686,-1.7472922092733048,0.1268040185301052,0,0,0.433243828822031,0,0.19554687826978437,0.2506266588444382,0.19554687826978437,0.2506266588444382,0.055079780574653826
2.106583957841778,1.8942226245022569,-1.0167581903678904,-1.84331858381528,0,1,0.8584631167711477,1,2.0522805443835246,4.131656100628614,4.131656100628614,2.0522805443835246,2.07937555624509
0.8467959424820816,0.8453406105731884,0.10467462428479188,0.02731683659347835,1,1,0.7481288266450271,1,0.47359449090625816,1.460048344990046,1.460048344990046,0.47359449090625816,0.9864538540837879
1.7909845571482128,-0.11058561418156188,-0.3065715415351589,-1.3477175191963802,0,1,0.639557523497351,0,0.85110334414913,2.2242565280372935,0.85110334414913,2.2242565280372935,1.3731531838881637
-0.9915621874627999,1.209671916271738,0.5365598662305578,1.966909665712874,0,0,0.5951521349667798,1,-0.9756656462419165,-1.1608222689197678,-1.1608222689197678,-0.9756656462419165,-0.18515662267785138
-2.459974971716329,1.09679856483794,-0.5383002591941458,-1.479155367440021,1,0,0.14795744376108416,1,-0.7271897274929406,0.0687167951489186,0.0687167951489186,-0.7271897274929406,0.7959065226418592
