unit_id,period,baseline_need,user_quality,friction_score,price_sensitivity,region_risk,high_need_segment,state_before_treatment,seasonality,lagged_treatment,treatment_intensity,true_period_effect,final_outcome,true_cumulative_effect
2,2,1.0665502575886143,0.43530899262373146,1.2799355021823495,0.3607802066506863,0,1,0.2946959628420492,0.7071067811865476,-0.15670358409792084,0.6245158974667517,0.41908597796593416,1.5781348815062384,1.503016398984306
2,3,1.0665502575886143,0.43530899262373146,1.2799355021823495,0.3607802066506863,0,1,1.3317793239275613,1.2246467991473532e-16,0.6245158974667517,0.8040810631205773,0.5617479882694788,1.5781348815062384,1.503016398984306
3,0,-0.8568947321836549,0.23709524874195045,0.23948391365977245,0.5982641900750261,0,0,0.3569064615205044,0.7071067811865475,0.0,-0.6374327184245832,0.06901002582791478,0.9409247542700809,0.5532301041967647
3,1,-0.8568947321836549,0.23709524874195045,0.23948391365977245,0.5982641900750261,0,0,-0.7746114753594565,1.0,-0.6374327184245832,-1.2548509828648617,0.10330318386240514,0.9409247542700809,0.5532301041967647
3,2,-0.8568947321836549,0.23709524874195045,0.23948391365977245,0.5982641900750261,0,0,0.12808495182833624,0.7071067811865476,-1.2548509828648617,1.0620911547476846,0.15759634189689548,0.9409247542700809,0.5532301041967647
3,3,-0.8568947321836549,0.23709524874195045,0.23948391365977245,0.5982641900750261,0,0,0.06866300736863612,1.2246467991473532e-16,1.0620911547476846,-0.6041849176115921,0.2233205526095493,0.9409247542700809,0.5532301041967647
4,0,1.5231901796136156,-1.795439775708529,0.9942923313209449,0.3293927730411709,0,1,0.6903895660491627,0.7071067811865475,0.0,1.39532795992303,0.12638752019525432,-0.24055611696273094,1.234956214907604
4,1,1.5231901796136156,-1.795439775708529,0.9942923313209449,0.3293927730411709,0,1,-0.16277041142778026,1.0,1.39532795992303,0.4424674559232728,0.23208322558366276,-0.24055611696273094,1.234956214907604
4,2,1.5231901796136156,-1.795439775708529,0.9942923313209449,0.3293927730411709,0,1,0.03408241858999464,0.7071067811865476,0.4424674559232728,-0.40824020309588527,0.3577789309720712,-0.24055611696273094,1.234956214907604
4,3,1.5231901796136156,-1.795439775708529,0.9942923313209449,0.3293927730411709,0,1,-0.7862705367457742,1.2246467991473532e-16,-0.40824020309588527,-1.5208589571779454,0.5187065381566159,-0.24055611696273094,1.234956214907604
5,0,1.0553709926205161,0.01676156961273691,0.0945946678362458,0.4963903438957074,0,1,1.1949920445882514,0.7071067811865475,0.0,2.6410410418090895,0.19360662811166268,2.2547005233818846,1.4149470010445486
5,1,1.0553709926205161,0.01676156961273691,0.0945946678362458,0.4963903438957074,0,1,1.3996691286691858,1.0,2.6410410418090895,1.6772835601786262,0.28526775789027814,2.2547005233818846,1.4149470010445486
5,2,1.0553709926205161,0.01676156961273691,0.0945946678362458,0.4963903438957074,0,1,0.6697321521685169,0.7071067811865476,1.6772835601786262,0.4189270413853603,0.39692888766889356,2.2547005233818846,1.4149470010445486
5,3,1.0553709926205161,0.01676156961273691,0.0945946678362458,0.4963903438957074,0,1,0.41256024874641295,1.2246467991473532e-16,0.4189270413853603,0.343931393043014,0.5391437273737143,2.2547005233818846,1.4149470010445486
6,0,0.5012138732969459,0.5609930396252386,-1.9201643833945665,0.09090713583277747,0,0,2.091180856882354,0.7071067811865475,0.0,0.690894459816934,0.15311034564610923,4.040673788940027,1.1476720185108567
6,1,0.5012138732969459,0.5609930396252386,-1.9201643833945665,0.09090713583277747,0,0,1.5482419339427036,1.0,0.690894459816934,0.5892488534864857,0.22814676184501761,4.040673788940027,1.1476720185108567
6,2,0.5012138732969459,0.5609930396252386,-1.9201643833945665,0.09090713583277747,0,0,0.960618523097705,0.7071067811865476,0.5892488534864857,2.347747109419953,0.32318317804392593,4.040673788940027,1.1476720185108567
6,3,0.5012138732969459,0.5609930396252386,-1.9201643833945665,0.09090713583277747,0,0,1.7374225886866228,1.2246467991473532e-16,2.347747109419953,1.7381719836186504,0.4432317329758038,4.040673788940027,1.1476720185108567
7,0,-1.2710022812223947,1.2590030133008936,1.1457761653565597,0.40119738364683055,0,0,-1.1510452018695525,0.7071067811865475,0.0,-1.5209541640347146,0.09940003660392495,-0.5294108279571861,0.5961097129834447
7,1,-1.2710022812223947,1.2590030133008936,1.1457761653565597,0.40119738364683055,0,0,-0.29307277584569824,1.0,-1.5209541640347146,-2.4788916552668367,0.1212699681672531,-0.5294108279571861,0.5961097129834447
7,2,-1.2710022812223947,1.2590030133008936,1.1457761653565597,0.40119738364683055,0,0,-0.18562978928502127,0.7071067811865476,-2.4788916552668367,-0.596236208220084,0.16313989973058124,-0.5294108279571861,0.5961097129834447
7,3,-1.2710022812223947,1.2590030133008936,1.1457761653565597,0.40119738364683055,0,0,-0.7303582929498579,1.2246467991473532e-16,-0.596236208220084,-0.6843292054976816,0.2122998084816855,-0.5294108279571861,0.5961097129834447
8,0,1.2074656926033334,-1.311702708859426,-1.924948050797342,0.495485549470075,0,1,-0.3214724654209894,0.7071067811865475,0.0,0.7154698371637072,0.13478814918719537,3.2914090690408675,1.2085710783434147
8,1,1.2074656926033334,-1.311702708859426,-1.924948050797342,0.495485549470075,0,1,0.23628435332110556,1.0,0.7154698371637072,0.7670721036779824,0.2310121199652954,3.2914090690408675,1.2085710783434147
8,2,1.2074656926033334,-1.311702708859426,-1.924948050797342,0.495485549470075,0,1,0.09018081265794041,0.7071067811865476,0.7670721036779824,2.926008410924297,0.34723609074339534,3.2914090690408675,1.2085710783434147
8,3,1.2074656926033334,-1.311702708859426,-1.924948050797342,0.495485549470075,0,1,0.8517436933692467,1.2246467991473532e-16,2.926008410924297,1.5213338447747569,0.49553471844752867,3.2914090690408675,1.2085710783434147
9,0,-1.7650913562778472,-0.3992879211974151,0.6928204766388167,0.1611121098334212,0,0,-0.8846599925612769,0.7071067811865475,0.0,-1.7130935111600372,-0.008218963873763113,-0.078804369644633,0.0717567868121566
9,1,-1.7650913562778472,-0.3992879211974151,0.6928204766388167,0.1611121098334212,0,0,-0.8555874977594919,1.0,-1.7130935111600372,-2.308423728624797,-0.001171704562098544,-0.078804369644633,0.0717567868121566
9,2,-1.7650913562778472,-0.3992879211974151,0.6928204766388167,0.1611121098334212,0,0,-1.5411085112873826,0.7071067811865476,-2.308423728624797,-1.6954667116066153,0.02587555474956603,-0.078804369644633,0.0717567868121566
9,3,-1.7650913562778472,-0.3992879211974151,0.6928204766388167,0.1611121098334212,0,0,-1.807647261806797,1.2246467991473532e-16,-1.6954667116066153,-1.7896199965775128,0.05527190049845222,-0.078804369644633,0.0717567868121566
10,0,0.11165399075324024,-0.04447639484846085,-0.6139870137057695,0.1501597342234081,0,0,-0.018752872307382373,0.7071067811865475,0.0,1.2223348417165982,0.10335887979523897,1.3873040850623322,0.8746497774240716
10,1,0.11165399075324024,-0.04447639484846085,-0.6139870137057695,0.1501597342234081,0,0,0.22423223888621052,1.0,1.2223348417165982,0.7205008963828692,0.16670849951783617,1.3873040850623322,0.8746497774240716
10,2,0.11165399075324024,-0.04447639484846085,-0.6139870137057695,0.1501597342234081,0,0,0.7089956892528599,0.7071067811865476,0.7205008963828692,0.5333446764675925,0.2500581192404334,1.3873040850623322,0.8746497774240716
10,3,0.11165399075324024,-0.04447639484846085,-0.6139870137057695,0.1501597342234081,0,0,1.081343454083168,1.2246467991473532e-16,0.5333446764675925,0.9902184157725884,0.35452427887056304,1.3873040850623322,0.8746497774240716
11,0,1.594582937602673,-0.1842226622561038,0.2870764768008574,0.09786542451314303,0,1,0.26177769980517634,0.7071067811865475,0.0,0.2373892591226855,0.21051801376732848,3.1790743690786307,1.5850428132138217
11,1,1.594582937602673,-0.1842226622561038,0.2870764768008574,0.09786542451314303,0,1,0.5660986602873885,1.0,0.2373892591226855,-0.05236495909336947,0.3183555018954086,3.1790743690786307,1.5850428132138217
11,2,1.594582937602673,-0.1842226622561038,0.2870764768008574,0.09786542451314303,0,1,1.2521963287565891,0.7071067811865476,-0.05236495909336947,1.077739832991809,0.44619299002348883,3.1790743690786307,1.5850428132138217
11,3,1.594582937602673,-0.1842226622561038,0.2870764768008574,0.09786542451314303,0,1,1.1875433217496374,1.2246467991473532e-16,1.077739832991809,0.753988358564527,0.6099763075275958,3.1790743690786307,1.5850428132138217
12,0,0.045286177360202295,-0.7889425275939106,0.5553462253650346,0.1813072984190193,1,0,-0.21562294286912526,0.7071067811865475,0.0,0.6129577833669355,0.02281718248831458,-0.15397432319749438,0.5398731036516968
12,1,0.045286177360202295,-0.7889425275939106,0.5553462253650346,0.1813072984190193,1,0,-0.17788956554823934,1.0,0.6129577833669355,-0.4460617116369095,0.08417576780912064,-0.15397432319749438,0.5398731036516968
12,2,0.045286177360202295,-0.7889425275939106,0.5553462253650346,0.1813072984190193,1,0,0.43903234612697306,0.7071067811865476,-0.4460617116369095,0.6796822489546177,0.1655343531299267,-0.15397432319749438,0.5398731036516968
12,3,0.045286177360202295,-0.7889425275939106,0.5553462253650346,0.1813072984190193,1,0,0.5991629258816558,1.2246467991473532e-16,0.6796822489546177,1.0512415859302622,0.26734580022433485,-0.15397432319749438,0.5398731036516968
13,0,0.811601482263803,1.2024698342121498,0.04315017447675106,0.4216984920563519,0,1,1.4923988092180256,0.7071067811865475,0.0,-0.2647535266853721,0.24070356582379765,0.046868438549369174,1.557018544925313
13,1,0.811601482263803,1.2024698342121498,0.04315017447675106,0.4216984920563519,0,1,0.07563208975554025,1.0,-0.2647535266853721,-1.1482550642180351,0.3250516102917117,0.046868438549369174,1.557018544925313
13,2,0.811601482263803,1.2024698342121498,0.04315017447675106,0.4216984920563519,0,1,-0.31560600808973194,0.7071067811865476,-1.1482550642180351,-0.7533299165410222,0.42939965475962577,0.046868438549369174,1.557018544925313
13,3,0.811601482263803,1.2024698342121498,0.04315017447675106,0.4216984920563519,0,1,-0.10518487959403228,1.2246467991473532e-16,-0.7533299165410222,-0.32283260818503823,0.561863714050178,0.046868438549369174,1.557018544925313
14,0,-1.9711529491472821,-1.0606276555012348,0.7696511404091074,0.7167548277568206,1,0,-1.579626202884306,0.7071067811865475,0.0,-0.9042543926918691,-0.09158903023242586,0.15490513810957723,-0.300875181267687
14,1,-1.9711529491472821,-1.0606276555012348,0.7696511404091074,0.7167548277568206,1,0,-1.5100048945195408,1.0,-0.9042543926918691,-2.0342155669842734,-0.09072361870684433,0.15490513810957723,-0.300875181267687
14,2,-1.9711529491472821,-1.0606276555012348,0.7696511404091074,0.7167548277568206,1,0,-1.010506616623569,0.7071067811865476,-2.0342155669842734,-2.5704301906149127,-0.0698582071812628,0.15490513810957723,-0.300875181267687
14,3,-1.9711529491472821,-1.0606276555012348,0.7696511404091074,0.7167548277568206,1,0,-1.1554185046400687,1.2246467991473532e-16,-2.5704301906149127,-1.9432265380948583,-0.04870432514715402,0.15490513810957723,-0.300875181267687
15,0,-0.02565505446580247,-1.361452509923579,2.47876252603076,0.2148023527827804,0,0,-0.43351020289358405,0.7071067811865475,0.0,0.9203591877220398,0.03064462178053093,0.0577682510044939,0.5577040267736212
15,1,-0.02565505446580247,-1.361452509923579,2.47876252603076,0.2148023527827804,0,0,-0.06057117087344438,1.0,0.9203591877220398,-1.5085734838894047,0.08987497014655685,0.0577682510044939,0.5577040267736212
15,2,-0.02565505446580247,-1.361452509923579,2.47876252603076,0.2148023527827804,0,0,-0.21251892850956655,0.7071067811865476,-1.5085734838894047,-0.4076617087382928,0.16910531851258276,0.0577682510044939,0.5577040267736212
15,3,-0.02565505446580247,-1.361452509923579,2.47876252603076,0.2148023527827804,0,0,-1.0729720894589183,1.2246467991473532e-16,-0.4076617087382928,-1.218196621142726,0.26807911633395065,0.0577682510044939,0.5577040267736212
16,0,0.76060431962888,1.4525480930989372,-1.9023006909529625,0.4773237368187762,0,1,1.1899486697978008,0.7071067811865475,0.0,1.6942218652757044,0.25065762063639085,6.677561382117536,1.5871453032750504
16,1,0.76060431962888,1.4525480930989372,-1.9023006909529625,0.4773237368187762,0,1,1.734750654050019,1.0,1.6942218652757044,2.0058319107089617,0.3334757502252573,6.677561382117536,1.5871453032750504
16,2,0.76060431962888,1.4525480930989372,-1.9023006909529625,0.4773237368187762,0,1,1.9331405630877627,0.7071067811865476,2.0058319107089617,3.209801801709454,0.43629387981412365,6.677561382117536,1.5871453032750504
16,3,0.76060431962888,1.4525480930989372,-1.9023006909529625,0.4773237368187762,0,1,1.9546640387224459,1.2246467991473532e-16,3.209801801709454,2.8097125183714553,0.5667180525992789,6.677561382117536,1.5871453032750504
17,0,0.377431733575297,-0.8944164759128834,0.02473556532558544,0.1904790514309684,0,0,-0.35982791824911925,0.7071067811865475,0.0,0.7357140502796113,0.07415076288312067,1.2932371171744421,0.8083150809117892
17,1,0.377431733575297,-0.8944164759128834,0.02473556532558544,0.1904790514309684,0,0,-0.20646148554462937,1.0,0.7357140502796113,-0.3159264547067374,0.14547371489037958,1.2932371171744421,0.8083150809117892
17,2,0.377431733575297,-0.8944164759128834,0.02473556532558544,0.1904790514309684,0,0,-0.7743497161289552,0.7071067811865476,-0.3159264547067374,0.17972405802302502,0.2367966668976385,1.2932371171744421,0.8083150809117892
17,3,0.377431733575297,-0.8944164759128834,0.02473556532558544,0.1904790514309684,0,0,-0.1136639901130041,1.2246467991473532e-16,0.17972405802302502,0.13080245925095857,0.3518939362406504,1.2932371171744421,0.8083150809117892
18,0,1.4224599820403476,-0.8152811885252719,-0.9535748194627226,0.13453079730961695,0,1,-0.15010662341433045,0.7071067811865475,0.0,0.5369823570413448,0.1703589396757538,3.339043141627518,1.3917031552906813
18,1,1.4224599820403476,-0.8152811885252719,-0.9535748194627226,0.13453079730961695,0,1,-0.07418898504028233,1.0,0.5369823570413448,1.0071458497879808,0.2730327391369642,3.339043141627518,1.3917031552906813
18,2,1.4224599820403476,-0.8152811885252719,-0.9535748194627226,0.13453079730961695,0,1,-0.2862777866781343,0.7071067811865476,1.0071458497879808,0.1219907602871908,0.3957065385981746,3.339043141627518,1.3917031552906813
18,3,1.4224599820403476,-0.8152811885252719,-0.9535748194627226,0.13453079730961695,0,1,-0.030082955540456674,1.2246467991473532e-16,0.1219907602871908,1.0055262830402127,0.5526049378797886,3.339043141627518,1.3917031552906813
19,0,-0.6891324539554813,2.1502165557917627,0.48653748311523376,0.521181686560352,0,0,0.4902104286022181,0.7071067811865475,0.0,0.4844878172157231,0.17305420509181407,0.15526576099638548,1.001281654115715
19,1,-0.6891324539554813,2.1502165557917627,0.48653748311523376,0.521181686560352,0,0,0.42842637214456725,1.0,0.4844878172157231,0.6280004071258899,0.21238023147314966,0.15526576099638548,1.001281654115715
19,2,-0.6891324539554813,2.1502165557917627,0.48653748311523376,0.521181686560352,0,0,1.3511258283017673,0.7071067811865476,0.6280004071258899,-1.0812637108496141,0.2717062578544852,0.15526576099638548,1.001281654115715
19,3,-0.6891324539554813,2.1502165557917627,0.48653748311523376,0.521181686560352,0,0,0.5762405290928015,1.2246467991473532e-16,-1.0812637108496141,-2.3425282320022807,0.344140959696266,0.15526576099638548,1.001281654115715
20,0,-0.026886760379543583,2.906162562510694,-0.9562500531793577,0.23029956939041799,1,0,0.547365626441001,0.7071067811865475,0.0,-1.3979061911888266,0.20396379010655752,2.090388134859945,1.250746675954117
20,1,-0.026886760379543583,2.906162562510694,-0.9562500531793577,0.23029956939041799,1,0,0.03089291349216408,1.0,-1.3979061911888266,-0.8229803536864697,0.26315718729517124,2.090388134859945,1.250746675954117
20,2,-0.026886760379543583,2.906162562510694,-0.9562500531793577,0.23029956939041799,1,0,0.20571654695897626,0.7071067811865476,-0.8229803536864697,-1.1651979542059507,0.3423505844837849,2.090388134859945,1.250746675954117
20,3,-0.026886760379543583,2.906162562510694,-0.9562500531793577,0.23029956939041799,1,0,-0.17129378247910113,1.2246467991473532e-16,-1.1651979542059507,1.1980939903685297,0.44127511406860326,2.090388134859945,1.250746675954117
21,0,-0.9272208354099407,-1.05231810045976,-0.3310443811834153,0.24650821420014776,0,0,-0.12167949020824653,0.7071067811865475,0.0,0.20085419168349095,0.0010230532065149678,-0.2930558715409691,0.2679202540981712
21,1,-0.9272208354099407,-1.05231810045976,-0.3310443811834153,0.24650821420014776,0,0,-0.20946287192578295,1.0,0.20085419168349095,-0.5726329721595608,0.03320642814421675,-0.2930558715409691,0.2679202540981712
21,2,-0.9272208354099407,-1.05231810045976,-0.3310443811834153,0.24650821420014776,0,0,-0.10907743596431374,0.7071067811865476,-0.5726329721595608,0.3315621886130697,0.08538980308191854,-0.2930558715409691,0.2679202540981712
21,3,-0.9272208354099407,-1.05231810045976,-0.3310443811834153,0.24650821420014776,0,0,0.30071514963917156,1.2246467991473532e-16,0.3315621886130697,0.14951520356280013,0.14830096966552092,-0.2930558715409691,0.2679202540981712
22,0,0.3156050388147467,0.7424268574672962,0.8776265689863206,0.7574649013767722,1,0,-0.9682827798394488,0.7071067811865475,0.0,-0.4614388963442989,0.11290159481410214,0.0373383821390868,0.9515713366312106
22,1,0.3156050388147467,0.7424268574672962,0.8776265689863206,0.7574649013767722,1,0,-0.7318945581318679,1.0,-0.4614388963442989,-0.3011726601943007,0.18236974597854452,0.0373383821390868,0.9515713366312106
22,2,0.3156050388147467,0.7424268574672962,0.8776265689863206,0.7574649013767722,1,0,-0.2271522725500405,0.7071067811865476,-0.3011726601943007,-0.04685460586162496,0.271837897142987,0.0373383821390868,0.9515713366312106
22,3,0.3156050388147467,0.7424268574672962,0.8776265689863206,0.7574649013767722,1,0,0.07746069441907685,1.2246467991473532e-16,-0.04685460586162496,-0.06194681972794641,0.3844620986955769,0.0373383821390868,0.9515713366312106
23,0,0.4236827997510767,0.6526142289145622,-0.89294841393375,0.4329491987302792,0,0,-0.5679423700041986,0.7071067811865475,0.0,-0.024259780515017676,0.15381485143328194,1.5780076905555585,1.1357591376858325
23,1,0.4236827997510767,0.6526142289145622,-0.89294841393375,0.4329491987302792,0,0,0.4541006019535541,1.0,-0.024259780515017676,0.3637934542679665,0.22652533542581427,1.5780076905555585,1.1357591376858325
23,2,0.4236827997510767,0.6526142289145622,-0.89294841393375,0.4329491987302792,0,0,1.1937831612361909,0.7071067811865476,0.3637934542679665,-0.20778774329072824,0.3192358194183465,1.5780076905555585,1.1357591376858325
23,3,0.4236827997510767,0.6526142289145622,-0.89294841393375,0.4329491987302792,0,0,-0.2893835244240386,1.2246467991473532e-16,-0.20778774329072824,0.23869859076353975,0.43618313140838966,1.5780076905555585,1.1357591376858325
24,0,-0.44974340253350076,-0.48719339457524624,1.929792149730714,0.12687807321680084,1,0,0.043072503578569066,0.7071067811865475,0.0,-0.3349485323177265,0.013153160144562658,0.14252535729129978,0.40716139409688545
24,1,-0.44974340253350076,-0.48719339457524624,1.929792149730714,0.12687807321680084,1,0,0.41648063155746207,1.0,-0.3349485323177265,-0.5246367305871955,0.059660858068557636,0.14252535729129978,0.40716139409688545
24,2,-0.44974340253350076,-0.48719339457524624,1.929792149730714,0.12687807321680084,1,0,-0.07446771351067834,0.7071067811865476,-0.5246367305871955,-1.2590953200993873,0.12616855599255258,0.14252535729129978,0.40716139409688545
24,3,-0.44974340253350076,-0.48719339457524624,1.929792149730714,0.12687807321680084,1,0,-1.0546927460412625,1.2246467991473532e-16,-1.2590953200993873,-2.213743206263767,0.2081788198912126,0.14252535729129978,0.40716139409688545
25,0,-1.7419593142418068,1.168959922822189,-1.6871423164998525,0.14726897407505046,0,0,0.09690205096921084,0.7071067811865475,0.0,-1.321370525158368,0.0713500304290191,-0.23985367548535486,0.39442785201013325
25,1,-1.7419593142418068,1.168959922822189,-1.6871423164998525,0.14726897407505046,0,0,-0.10573399520261628,1.0,-1.321370525158368,-0.5234542903293329,0.07909125100176492,-0.23985367548535486,0.39442785201013325
25,2,-1.7419593142418068,1.168959922822189,-1.6871423164998525,0.14726897407505046,0,0,-0.27584890342485757,0.7071067811865476,-0.5234542903293329,-0.5934671505596262,0.1068324715745107,-0.23985367548535486,0.39442785201013325
25,3,-1.7419593142418068,1.168959922822189,-1.6871423164998525,0.14726897407505046,0,0,-1.6241542864151812,1.2246467991473532e-16,-0.5934671505596262,-1.854707180312416,0.1371540990048385,-0.23985367548535486,0.39442785201013325
26,0,-0.8091287900738062,-0.16830844288889713,0.2903076150549852,0.2979162496346678,1,0,-0.2345643371492932,0.7071067811865475,0.0,-1.867836320133292,0.011128138351864832,0.05547748436351717,0.33077808329343616
26,1,-0.8091287900738062,-0.16830844288889713,0.2903076150549852,0.2979162496346678,1,0,-0.9562841689483164,1.0,-1.867836320133292,-0.2271250517192941,0.04685427464965065,0.05547748436351717,0.33077808329343616
26,2,-0.8091287900738062,-0.16830844288889713,0.2903076150549852,0.2979162496346678,1,0,-0.9952973718499722,0.7071067811865476,-0.2271250517192941,0.07469357852993608,0.10258041094743645,0.05547748436351717,0.33077808329343616
26,3,-0.8091287900738062,-0.16830844288889713,0.2903076150549852,0.2979162496346678,1,0,-0.7946959437000138,1.2246467991473532e-16,0.07469357852993608,-1.1702023266666515,0.17021525934448425,0.05547748436351717,0.33077808329343616
27,0,-0.749075654137355,1.082831351814161,1.3549540558787212,0.44718891945879735,0,0,-0.8807616827915454,0.7071067811865475,0.0,-0.031312878710954783,0.11668778488384031,-0.21553860766987862,0.7644267652492638
27,1,-0.749075654137355,1.082831351814161,1.3549540558787212,0.44718891945879735,0,0,-0.9316310321125496,1.0,-0.031312878710954783,-1.0439321219798463,0.15421551525971966,-0.21553860766987862,0.7644267652492638
27,2,-0.749075654137355,1.082831351814161,1.3549540558787212,0.44718891945879735,0,0,-1.2760977842116898,0.7071067811865476,-1.0439321219798463,-2.1597854070677944,0.211743245635599,-0.21553860766987862,0.7644267652492638
27,3,-0.749075654137355,1.082831351814161,1.3549540558787212,0.44718891945879735,0,0,-2.260618960109748,1.2246467991473532e-16,-2.1597854070677944,-1.4468256337784775,0.28178021947010484,-0.21553860766987862,0.7644267652492638
28,0,0.9310770784669222,0.6614055043810028,-0.8829372572482611,0.8379417903132917,0,1,0.1072385504545883,0.7071067811865475,0.0,1.2024899402237987,0.2196241291423963,2.696196882981516,1.4954011614783003
28,1,0.9310770784669222,0.6614055043810028,-0.8829372572482611,0.8379417903132917,0,1,0.6297053326499247,1.0,1.2024899402237987,-0.06134020575356702,0.30755644149640393,2.696196882981516,1.4954011614783003
28,2,0.9310770784669222,0.6614055043810028,-0.8829372572482611,0.8379417903132917,0,1,0.20906981917890705,0.7071067811865476,-0.06134020575356702,1.4164788561409603,0.41548875385041156,2.696196882981516,1.4954011614783003
28,3,0.9310770784669222,0.6614055043810028,-0.8829372572482611,0.8379417903132917,0,1,0.8800105048705746,1.2246467991473532e-16,1.4164788561409603,1.9949625125375248,0.5527318369890886,2.696196882981516,1.4954011614783003
29,0,-0.2752927311372734,0.25969049310349507,-1.37749356067777,0.8277391897173515,0,0,0.4570165410112709,0.7071067811865475,0.0,1.1919989560159439,0.09921988809831109,0.8551999818907876,0.7845739334771624
29,1,-0.2752927311372734,0.25969049310349507,-1.37749356067777,0.8277391897173515,0,0,0.31958006398277344,1.0,1.1919989560159439,0.5303247084612672,0.15096110616419287,0.8551999818907876,0.7845739334771624
29,2,-0.2752927311372734,0.25969049310349507,-1.37749356067777,0.8277391897173515,0,0,0.38971817844438233,0.7071067811865476,0.5303247084612672,1.251462132443801,0.22270232423007466,0.8551999818907876,0.7845739334771624
29,3,-0.2752927311372734,0.25969049310349507,-1.37749356067777,0.8277391897173515,0,0,-0.46136846848066115,1.2246467991473532e-16,1.251462132443801,-0.12308615404788159,0.3116906149845838,0.8551999818907876,0.7845739334771624
30,0,1.0261735921676411,-0.4504459375383488,-1.5674405866436327,0.4251685731255718,1,1,-0.04795852566367387,0.7071067811865475,0.0,0.43524850173874424,0.12878638273146464,3.1362414435994452,1.1501185134377105
30,1,1.0261735921676411,-0.4504459375383488,-1.5674405866436327,0.4251685731255718,1,1,-1.0202592333509468,1.0,0.43524850173874424,1.052237295162369,0.21957159049649388,3.1362414435994452,1.1501185134377105
30,2,1.0261735921676411,-0.4504459375383488,-1.5674405866436327,0.4251685731255718,1,1,-0.5981462329454101,0.7071067811865476,1.052237295162369,1.4704278078328312,0.3303567982615231,3.1362414435994452,1.1501185134377105
30,3,1.0261735921676411,-0.4504459375383488,-1.5674405866436327,0.4251685731255718,1,1,0.4340424529269763,1.2246467991473532e-16,1.4704278078328312,1.4574568614372918,0.47140374194822876,3.1362414435994452,1.1501185134377105
31,0,-1.856799531920669,1.0280969753577083,1.0391401713587638,0.39883844457362616,1,0,-0.9430246191026126,0.7071067811865475,0.0,-1.3725271923320734,0.018564872171851973,1.3016960802219002,0.16146757762248085
31,1,-1.856799531920669,1.0280969753577083,1.0391401713587638,0.39883844457362616,1,0,-0.6154618150823762,1.0,-1.3725271923320734,-1.2301108396388818,0.022860886214231914,1.3016960802219002,0.16146757762248085
31,2,-1.856799531920669,1.0280969753577083,1.0391401713587638,0.39883844457362616,1,0,-0.8013806150468923,0.7071067811865476,-1.2301108396388818,-2.0032313747687205,0.047156900256611824,1.3016960802219002,0.16146757762248085
31,3,-1.856799531920669,1.0280969753577083,1.0391401713587638,0.39883844457362616,1,0,-1.1194992214954,1.2246467991473532e-16,-2.0032313747687205,-1.6525976090928611,0.07288491897978513,1.3016960802219002,0.16146757762248085
32,0,0.7401291633211614,1.0744946020332995,-1.346625804956432,0.6212514443252838,0,1,0.29001228224111625,0.7071067811865475,0.0,-0.5546779769543033,0.23073118826772307,2.5310847521060316,1.503549294101913
