user_id,need_score,prior_activity,preference_match,search_friction,price_sensitivity,device_quality,marketing_intensity,competitive_pressure,market_maturity,tenure_weeks,organic_source,weekday_signup,high_intent_segment,true_cate,true_propensity,treatment,baseline_outcome,outcome,post_treatment_activity,leaky_outcome_proxy
13,0.8390381723544695,0.5837014365738868,0.42853741173485393,0.6125851431909554,1.9915213571691186,0.4183751070049159,0.2781338588876174,0.8638665299046345,0.061661529021490094,7.200037554935445,0,1,1,0.3536555316134887,0.7606790043405326,1,1.1567431107042165,-0.6237738188507347,0.8759033312117487,-0.8391224528716515
14,-0.04710966913585336,0.6579213366607364,-0.9024571427414967,0.8764122181512626,-0.8099014147529147,-0.8583231248438639,-0.7477647561452433,-1.3965373820460543,1.135838262764293,10.293117284120836,0,1,1,0.6711544906991488,0.6727863260604204,1,1.0791450758557413,1.247582887423539,2.9970419785158136,1.3735362929671866
15,0.40791738909177355,2.6800813579708613,0.16586318278832823,-0.8573384652195527,-1.7932528376897208,-1.6058595399509283,0.17722668247825224,0.4826013722270223,0.8077217779204015,8.86182684095526,1,1,1,0.8279473093036251,0.901612314124917,1,3.1439479288431427,3.527673166928543,2.3828744013194347,3.7585247167629645
16,-0.959072344080201,1.0960141594739499,-0.35918935654037837,0.3511690131517069,0.34452283196068423,0.21755546614228408,1.4954435900082086,-1.6834241027392265,0.419189684052955,3.6234475417444267,1,0,0,0.022630035691476202,0.5821862478212994,1,1.6880872362323878,1.166550827744651,1.061454531798795,0.7272807583873913
17,-0.6741848608644319,1.7241544598820986,0.47892657592883875,-1.2580530558694831,-0.5004978217632687,-0.7910551556226383,0.14238067539523064,0.07542034190875127,-0.1372775117603207,9.583542224327257,1,1,0,0.2053573316425372,0.5816673492174016,1,2.6867471138151173,2.4435260629157156,0.37106214061562426,2.560098446596622
18,1.0200111581799816,-0.3718508400399907,-1.8690453860784624,1.073540864095562,1.0895183440686942,1.2070828083660194,0.47998914001148857,0.5981932721267206,-0.18120140214986483,7.045214561373271,0,1,0,-0.15163049954167954,0.5786078354923365,0,0.06357947585346804,0.6678263140008792,-0.20726412295259006,0.9453201324083421
19,0.37413893874415893,1.4385732701989753,-1.7067060895970223,0.8830621662014666,0.4202827389141908,0.5911774596624181,-1.8371425882362966,-0.5027978960764738,-0.15801420011108563,1.393431841703975,1,1,1,0.14356223669387888,0.6358766852976573,1,1.1404792481943364,1.220936515401675,0.9269590611995786,0.8683593057540805
20,1.121829351123404,1.0840794592543568,0.09271430498120488,-0.7507512362993768,-0.09465233590627768,-0.28339188810162447,1.0066322641058574,1.5898610795907935,0.06711001750196308,22.649833579739397,1,0,1,0.5947883530996501,0.8550489400091806,1,2.057640176620948,2.513703535922413,2.2565876826439197,2.5521219266397965
21,-0.8029776042224067,0.7521998207403469,-2.2081751063712898,-0.7927458061555349,-0.9323213793035849,-1.5098694378150739,-0.575204605465726,-0.3917773639560542,-1.029369003647276,10.256414504494266,0,1,0,0.005674696104241511,0.45545438448821157,1,0.7464447601393661,2.1102293866752246,0.6958581520525357,2.076131171769222
22,-1.2020064038270855,-1.1142283022877475,-1.9220806127553012,-1.214440965207316,-1.1056252393157844,-1.9135953697162535,1.5429581056818509,2.2165578187172734,2.5473220475667793,10.344408015512734,0,1,0,-0.24974362509966846,0.3586720777554818,0,0.6093191284186212,-0.4156864957267019,0.06377632099034636,-0.5885576495977606
23,0.14875352399782493,0.6393015322280152,1.1797290100823414,-1.6860501600834399,0.3401801952406843,-1.4473321988476175,1.758850015345528,-0.42079563756085653,0.9866853082736459,13.779590139115685,0,1,1,0.5216131815488676,0.7981005972413824,1,2.2225739605366845,3.4273252302052093,0.7283447894353209,3.550533850570241
24,0.9308128385182267,-2.1536394613662955,0.3282708732146173,0.47115498650715454,-0.6505299596803337,-0.6056761282460751,0.5440163761711477,1.4649987767601222,1.7384840533707402,5.999019657603654,1,0,0,0.6345482892435161,0.45428398448282786,0,0.5799983035775339,1.3795826832252316,-0.886118716094648,1.553876672079773
25,0.8336384760538966,0.17745011076786177,0.8498416642195754,1.241901583945015,1.5302557008633109,0.48753340719666477,-1.588756598636981,1.093588755418914,-0.7846442633067064,11.452480599070393,1,1,1,0.6334970428318966,0.5990807581803703,0,0.9601744342479364,0.7708684199270152,-0.2536999388521423,0.7392006745036622
26,-1.0222349808509903,-1.2054540139836347,-1.739564278640177,-1.2167386803594746,-2.1718977972589117,-0.7480957244674589,1.1515239053557902,1.126977513411036,-0.3960660491398,7.1016680473811284,0,1,1,0.11641602049750557,0.3537951816598729,1,0.7024823457710812,-0.7887790864190489,0.7847502944683875,-0.580748399200695
27,0.38416389325471945,0.8218689268943702,1.7871494077601535,0.5889358947429368,0.8419220611296955,-0.43613574861214705,-0.32447391491169436,0.29658813879121704,0.1250811463894338,26.420589657972275,1,1,1,0.7222533751506403,0.737725107533181,1,1.9067359251366882,1.762827052890258,1.2372599230458443,1.7796642808521224
28,-0.7008249858268766,0.39489607597389015,-2.109283757407793,-0.39207764220094893,-0.48117914138754375,-0.4055033692234841,-0.814001881366563,0.7059843268255308,0.27284800533754283,5.8303418086133725,0,0,0,-0.3402267931606433,0.34779887309690555,0,0.8753245549247284,-0.060936758523384094,-0.06161704435808764,0.14276039500481658
29,-1.7642898824380482,-1.245931195568919,-0.5490468035609591,-0.3381275630671164,-0.8979861094666223,-1.0475443627409133,-0.30295743159735117,-1.486569217325313,1.3567306530339944,12.677686137104022,1,0,0,-0.03581104717287367,0.1510713847831261,0,0.8008132324683723,0.9412372976130932,-1.09211853495765,0.9583623789670707
30,-0.26370803502013473,-0.04719331832828402,0.45779848560177283,0.08940954971810512,-0.609556938179546,1.8370718091518894,1.0001549365834148,0.674892055854222,-1.14366884645688,17.554449583208807,1,0,1,0.5376116617054489,0.46996593969232003,0,1.7668857204129704,3.02407014511807,-0.7042486622171036,2.952765509386744
31,1.017692597267571,0.2329417567852055,-0.10224489545343593,-0.8759105427204105,-0.417892622312272,,-0.42948945979434444,-0.5466675790164232,-0.47507063704830416,11.768124119573876,1,1,0,0.6533907553635072,0.49767116545665335,0,1.945634740634989,2.1557542702045716,0.014979041375226432,2.308247600391484
32,1.6547286405824337,0.578956925847403,-1.4614867764431494,-2.4563058568134224,-0.2426784126162859,-1.2492214079328634,-1.0167110395312127,-0.6875144286021181,0.9693033590686524,2.8560383815114,1,0,1,0.8182362722241923,0.7489587437869272,0,1.8548648813725743,1.4104857339446972,0.911148893261212,1.6389201313241017
33,-0.9867821403839734,1.472015784768204,0.06150572909722649,0.599585851142116,-0.6070261337444198,1.2401780751797737,0.5271839795641751,0.25533276257628074,2.137011718328415,8.211431923288885,1,1,1,0.2954045494981385,0.5760505292495567,0,2.67112327274537,2.6874503630832707,0.7514641624776953,2.8185359425276872
34,0.44891456605201774,1.2097348376198636,0.9417403527103966,0.9588507404793887,-0.09627158308650244,1.2940203276210374,2.833402336317532,-1.1422387144671444,0.6258746237556144,11.829246062694581,1,0,0,0.9662420467324704,0.8217793175263178,1,2.356568957406811,3.2903227377907887,1.7653788523302356,2.882089873756737
35,0.7588405567608517,-0.008126659600062416,0.4835890888612736,0.15544834292127813,-1.3477846970155571,0.9632319906586714,1.7466292681171598,0.008882986375088435,-0.2454274901263955,5.112734534664178,1,1,1,1.0448468206687154,0.7445699352579385,1,1.9832083614931884,3.890208744454116,0.6550510397882285,3.751196742812684
36,0.6461810218358176,0.3182960229716186,-0.6843309984236471,-1.1326561650725362,0.37684891142936333,-1.7497197867688892,0.34709372144427103,0.11770098496960481,0.8034720975870226,3.8556810217930257,0,1,0,0.291952605206003,0.6962804433778548,1,1.1665280707474912,2.183146704651151,1.598677623010964,2.5629274796228305
37,0.4866162198415416,-1.5911784209354276,-0.02335290621952375,-1.2527522769116854,-0.3434059904068774,,-0.9383481214235541,-0.7886165477958842,0.10519364332278157,4.383407777744307,0,1,1,0.6668680143946123,0.2559222152944342,0,1.1950325359465768,2.04081541025691,-0.06614305194473333,1.891330551400455
38,0.13059393534185065,-0.546559666178853,0.9819682282766017,-1.0452509695410055,1.3534927305940723,1.2925144434992342,-0.20061250874632064,1.189910831840151,-1.296409304266933,16.415537010862714,1,0,1,0.34705821096896683,0.35221193545417284,1,1.5223246074387873,0.9069788845488796,0.875847189314762,0.9633123679446474
39,1.1254487791524748,2.0048297975169067,-0.3673781163052831,2.273468857209457,0.2849431766938824,0.6108961612775351,1.6454992649987483,1.8794179031347398,1.41451186580196,11.725086682877414,0,1,1,0.7376816491807812,0.9425428975358527,1,1.5798586770656022,1.6256529897039027,1.8880225175555394,1.3243649565351037
40,2.9447523587113347,0.12184900049004405,0.44869794947476443,1.0289597946639806,0.018946754223356514,0.4350662246513768,0.3389494093345595,-0.9627572760130653,0.16192835862849814,5.449701027745943,0,1,1,1.634876266231665,0.9113778175757374,1,1.2550307482458305,2.7988611547142876,1.1886075311035518,2.9219007546367566
41,1.5093479421808278,0.27265420728657613,0.6568348168190296,1.298249194913038,0.9435940059513388,1.4798356572290898,0.051188899571943065,0.7234668517445823,2.082785112681087,12.309655777005725,1,0,0,0.861723033802862,0.6804277114632252,0,1.7305934013801125,1.595708386106333,1.0972052923346043,1.6340382221099756
42,-1.0372228295065815,-0.11193459529400793,-0.21363541056810995,-1.1434394684944593,-1.520353495623785,0.4389534372154667,-0.6421315615182978,0.37438053083288547,-0.14171918590559354,25.804879834027403,0,0,1,0.2809639270421251,0.26227734728778335,0,1.885318290318068,2.256776630404468,0.9303515493972342,2.432868094005502
43,1.3837167579560983,-1.8645766210005856,0.03580158103256958,1.4400259820149504,-0.28683173845037035,-1.2833036599357546,-0.321264620167337,-1.1499298641482547,-0.5203487961340286,16.84128052593922,1,0,0,1.0620793224436396,0.5832598120693828,1,-0.4324580756314364,1.3250583087850787,0.5248195349187159,1.1762949744772988
44,-1.1782383685931574,0.2781516771906915,-1.9670278792285436,-0.8033585496345879,-2.0902602261585703,0.3167595412490718,0.9916494099230765,0.24494018239918441,-0.6930379376751042,5.1283317579354515,0,0,0,-0.20250560490831673,0.34297731710320134,1,1.3810348045545073,2.2047017100920234,-0.430258299471448,1.652709702265986
45,-0.4556279750962567,-1.5246200813585904,-2.4610102735510995,-1.7432495589449626,-1.5363352362096536,-2.59326066341813,0.5266825291650289,-0.04377243847970242,-0.028926915765360505,8.459311914339786,0,1,1,0.5240969291532188,0.45484034913050014,0,-0.06275586732553484,0.6787984591115993,-0.4653459675386219,0.8707825514908383
46,-0.011046884705817177,-0.714434040165149,-1.1969928342762781,-0.20396572847226938,-0.959869777129337,0.15779448955535266,0.5612962005781427,-1.0546636082987932,-0.8452485846825777,9.60224161797789,0,0,1,0.3956775174403372,0.49856402620830714,0,0.6498078331196491,1.46776960571842,0.2621746715788,1.5488384522721048
47,-0.35994026421285463,0.003146699721616118,-0.8671530936657693,-0.23917552827313493,-1.9089391178640105,0.44591483096245493,0.9324078939331464,0.6336702634727557,-0.23411161384215678,3.587131290654468,0,1,0,0.22873092334075762,0.44352788030895324,1,1.5070626706922068,2.408906643047453,1.2333315515988201,2.5455539813225814
48,-0.24988190622498982,-0.2867530457582347,-0.3973822787568112,0.49127551475278547,-0.36208113771517664,1.2107739666341513,1.0915775512765726,-0.009842722015272413,1.0649817192977071,4.665288080277083,0,1,0,0.19112469947737268,0.41794180134265874,0,1.3480664842350163,0.27283578526834495,-0.3342105738960862,0.4597206884787278
49,0.8521908011236022,-0.6518247080497855,0.4729978242969921,-0.6411249291082012,-0.4107442168423503,1.0652191239206807,-0.5978978142142275,0.19253107992299662,-1.747694222925467,6.3283588973747396,1,1,1,0.8429202032997117,0.4490254590021949,0,1.5217672483738351,-0.1420923765271056,0.4581170822842614,-0.1458877674127466
50,0.517613002197136,1.4752485656021819,0.6496672410981961,1.3924535028517326,2.0477556741686875,1.133600127664427,-0.4644542729798489,-0.7369789306604578,-0.1293658128279789,12.709990290958299,0,1,1,0.6240670417851943,0.7473249857826872,1,1.4672707472788729,2.3696705622376695,0.9126975519232158,2.5785246483618605
51,1.431637505935279,1.3782336184776007,1.0270968095520092,0.7700878255480945,1.3355090699625078,,0.21622275333200144,-0.06279122443237133,0.01453091842663511,7.342926473927187,0,1,0,0.8517368632372201,0.7881179589604558,1,2.0101442688161897,2.9465770910771143,1.1925789090414178,2.796557872502188
52,0.349087063752343,-0.9086580197896071,-0.6876080949358164,-0.43008567456161884,-2.16062906030041,-1.732048324740602,-0.616301583052943,-1.776363333804927,-0.41530704438634586,10.64841398546533,0,0,0,0.8984921195933306,0.4576012595356911,0,0.6834115939231177,2.868446649300623,-0.02397769605161236,2.803333979066832
53,-0.34613938415488216,0.6835628441202326,0.5155360846517578,-0.3865811696406829,-0.5726994197920691,-0.3104287700187781,-0.11528007209350004,1.1804014867071304,0.5164532361846611,13.440663847280897,0,1,1,0.3732728800519235,0.5872574739941218,1,1.9662540128736714,2.38280478252437,0.26808944965788783,2.429280164108749
54,2.042125840751599,0.4718537842535656,-0.331924445202538,1.868322465499799,2.234892589422344,1.5378343008766817,-2.133089944643441,1.3205363112467574,-0.37072995391429786,15.715193962138047,1,1,0,0.4586782359811905,0.6266279565213771,0,0.5673514172052541,0.46786363166900047,-0.13038068338634407,0.6110258913719374
55,0.4785332103197166,0.8446994591307311,-0.7578765865442411,-0.017635292009622005,0.8263408314983165,0.2035287350710052,1.2817181978074896,0.17870818108644262,-0.2800351949677126,13.896505206341526,0,1,0,0.021348156607931885,0.7217293508821846,1,1.1412761153601545,1.7229049571511883,1.0056536841575594,1.7847486673884911
56,0.5616258598697492,1.8563873836686917,0.6530902205825753,,-0.1480395213832564,-0.507184877546589,-0.9155556142280407,-0.42893643321510905,0.33913515219873736,10.918009312432455,1,1,0,0.5981701554030096,0.6562201810019554,0,2.9650660626159455,2.9862402810802093,1.0430097233923379,2.9435050686161093
57,-1.4138732561889216,-0.4381556408045459,-0.4843409239211025,-1.2463547472855516,-0.4832753338017117,0.32141220798359904,-0.04614410393014709,-1.022982567329376,2.8673910193052468,14.883808485263014,0,0,0,-0.1042175034879829,0.16693261747428706,0,1.8484759577355998,2.5456826931158236,-0.4611736999155702,2.4667156382636466
58,0.7061442568937758,-0.724777644703952,-0.17223407372356148,1.2398202465402917,-0.6618898750439915,-1.50279025063751,-0.4809238626279825,2.039468726806925,-0.7142248755582411,7.965149589853945,0,1,1,0.7014606575690496,0.7018029986517256,1,0.09400702790684906,1.995286220301958,0.6554805969848242,1.907740682495254
59,-0.7162284363534974,-0.05846173739719192,0.14208237351435382,0.5484743995237711,-1.2211024258698264,0.31970649242710336,0.2772986576770563,-0.16905043448589244,1.1987251146423075,5.865183891733381,0,1,0,0.4089049963952259,0.3746181841542145,0,1.6334475231995387,2.110886911059317,0.40009659766544214,2.0518200484433797
60,-0.8878471507657874,-0.007935557414604158,-0.7866506137697876,0.6238849293454769,0.32494790219453296,0.3715940791206265,1.224908691071958,-1.027673228894236,0.7340950271322539,10.885716681830612,1,1,0,-0.08520312594637294,0.4347698437448605,1,0.9804996636887023,2.1257074949152193,1.4879673634122743,1.9459151579735918
61,-0.40686039188169754,-0.515278784960342,-0.2413282686711659,1.8048651185255826,-0.7357997871658375,1.1103652610806134,2.734750167711781,0.5657602570928102,1.2776841664730767,15.192502625103886,1,1,1,0.5627750119318787,0.6737363726844612,1,0.9683044923703003,2.3763795768678637,0.7815778945950613,2.556706799843479
62,0.4598732421294155,-1.0256004619397048,0.7095079341345157,-0.10654072568455643,-0.8830817826868853,-1.064749321550104,-0.059678770884093235,-1.2945612644022502,1.0449577589495882,6.29786933769674,1,0,0,0.7796903538056887,0.47490865956942474,0,1.2852894734526839,0.4068073312182199,-0.9669787525524072,0.5501711335896452
63,0.39352530886939535,-1.2394425852334443,0.8402629201124407,0.8517714602157384,1.1271890877547703,-0.6741493207228751,0.7564103030002812,0.21377457337797462,0.3291344374493774,8.211101977459835,0,1,1,0.5270665796855285,0.6251831389978063,1,0.3140087424343524,1.6307986627520479,-0.22327234468750495,1.3986720055664696
64,-0.7362196748685389,-0.03803481415403698,-1.7733307893234462,0.22501330030472416,-0.009973187003689392,0.05738276426364795,0.6065053422714028,0.7585287560053571,0.49207159629538416,10.01624993683804,1,0,0,-0.4169954760743792,0.4048230002022632,0,0.717249857792342,0.2186126892560435,0.4279288629482922,0.4030498032604746
65,1.0278078470293064,-0.38194977237348926,-1.113816705203919,-0.6021291941151612,0.17192408775101523,-0.18458761931620504,1.0791438840415504,2.200143633634258,0.7142522496683148,13.879595091110803,1,0,0,0.06535123996775777,0.6476936665969961,0,0.9532236485136377,1.546101414007196,0.6121589018988174,1.5219686175035445
66,-0.9061819818860918,1.4518593154555022,0.5193442051234537,0.18019669636108915,0.6118489645668354,1.0645808221695379,-0.5652781248775177,0.7435354567018186,-2.213960215576514,4.073027212394818,0,1,1,0.09873997386590254,0.48323493153134917,0,1.8403201629945682,1.287845619728555,1.1893788388127962,1.4037927925244078
67,-1.16266101718722,-0.7958664280029056,-0.834125685220799,-1.030653344753583,-0.6734529975869149,-1.0337338951955906,-0.28048598777145106,-0.267261452801396,-0.010053639798975094,7.621767138551062,0,0,1,0.07809190838605982,0.2967205282859096,1,0.8232475561179575,0.8142729175696379,1.2768154442562205,0.6609024366618712
68,1.0086079626298938,-0.4144695651109393,0.08038753483477049,-1.5287859701314517,-0.42600961961263256,-0.20963451530475768,0.449093101919781,-0.4715765552526658,-0.23788112924968657,8.288790336261954,0,1,0,0.6912790657482802,0.5454784322221943,1,1.6077447972143906,1.8004390004962938,0.08326332425211158,1.8313466828523441
69,-0.8734361096037706,-0.3601998852277332,0.13131229734898314,-0.9728722215842112,-1.4326836050585983,-1.4535327424003097,-2.7121387029060453,0.5048993549751293,-0.050575653077592424,9.157801009544084,1,1,0,0.22763532015572766,0.1708813946204938,0,1.5285650256354146,1.9156027235087993,-0.3443561922084777,1.9545338675928077
70,0.10310174776086177,0.8794937897746121,-1.2755386002224263,1.1625987999122305,-0.5952628726021834,-1.1138086029253234,-1.3532624936796953,-0.23867776924942014,0.7036361627270448,5.8834070899274575,0,1,1,0.5729046610139454,0.6998724276047124,1,0.8036056662931694,1.8568600480605357,1.7383960012224553,1.698816098372259
71,-1.509140158525947,-2.3582184045806405,0.7181464351347289,-0.011341396889840873,-1.372692574718017,0.2807114318714215,-0.006351480880153364,0.050556755710835594,0.489815778093514,7.716238273359618,1,0,0,0.23086036067237825,0.08678949510091465,0,0.9543680256026301,2.3201961776401308,-0.6432371806245113,2.245450389035007
72,0.7398387410813476,-0.9322154437048572,-0.2400909888485457,-0.22648741682081472,-0.32964296874801063,-2.15103495251502,-1.0908772547704315,-1.0680125091389245,0.6388942321451309,19.308333786508356,0,0,0,0.6231769781449881,0.5151948849308363,1,0.3419999066034429,1.0732011921241233,1.5830924047116404,1.4214917836464955
73,-0.1727944480287252,0.769423120801236,-0.006060411144325312,0.64437878069996,-0.9217553706392814,-0.1331361785060279,-0.6795944698182024,-0.2430348396645396,0.9171267574874404,10.356748541117025,0,0,1,0.6386480869443293,0.6126671845575784,1,1.6971105331137537,2.3268032863580794,1.5114135862315619,2.085881833599081
74,-1.030376756675397,0.18453989344818636,-0.3387321595808502,-0.12552115650769138,-0.4768878736213322,-1.0216698159167499,-0.13576565005016245,0.45667906511273043,-0.38849124373408095,6.005393935616355,0,1,0,-0.0662386400474887,0.3863490830093884,1,1.066724110055437,2.007771300981105,0.9727913566381428,2.069364008807214
75,-2.3317357080760717,-0.16269965137754197,0.42517127136210703,-1.4383341876319282,-1.6176480574436476,-0.289540650829199,-0.36155471890937535,1.6242204824723416,-0.8892918808681615,31.23301021505545,0,0,1,-0.0747238188115875,0.1673710698071022,1,1.9680428407918715,1.921692789036236,-0.6266328856598357,1.8076341573445334
76,-0.08215498238033399,-1.257008878445672,-0.8919413201128373,1.113728612781594,-0.6808951744796831,-2.0747830001631384,0.598907363567929,2.3471109741866822,-1.6817466175525289,4.564101919730199,1,1,0,0.24683770543245365,0.5561021844490848,1,-0.5458176305186536,-1.255019289762648,0.909063074811606,-1.253501927260776
77,0.6592246342979553,-0.04393098107363788,1.0958533116240314,-0.2515720178742203,2.124284311692667,-0.10437352036468489,-1.3976050895936092,1.7199921919865258,1.3290055038784137,9.133708109140601,1,1,1,0.21284879187448763,0.5321031893425962,0,1.544602162970873,2.8438439540093645,0.5495334106213057,2.788702136262057
78,-0.1483705359042621,0.11511089883100552,1.0605023027690954,0.11747220247490095,0.043379140399230534,1.3808343961684582,-0.250340884004419,-1.627774544570762,-0.7010866282077309,11.120526440550794,1,0,1,0.8588467691614904,0.4346732039392301,0,1.9479949698370935,2.511326707664489,0.13468567985412508,2.687739963261631
79,0.9870187399835549,1.2643561000667245,-0.12695258974181056,0.281427138079642,-0.27230817549310576,0.3458756217343453,0.8145446576302283,-0.5405750216246473,2.062954084692019,17.284051686863997,0,1,1,0.798210747133078,0.849635238424743,1,2.0830302687863544,2.758409506587216,1.565206350551237,2.917314050324257
80,-0.9911638733994921,-0.6299008383931752,-1.5614797731170817,0.05948277153946063,-0.5854081945767232,-0.4458638626185446,1.1913966201449249,-1.1073617279637085,0.7680182387592229,11.208839150285842,0,0,0,-0.10784306470415955,0.37359437123921335,0,0.47993044426955006,-0.19492677462641889,0.4597431271575294,0.043887551287635135
81,-0.2313486613365422,-0.7096203102223188,-1.2520970438984445,0.7523423745648363,-1.2017843764341984,-0.5005457285310856,0.6511795507430935,3.429799644264404,0.6653886263447927,6.447750635255766,1,1,1,0.10302428889453391,0.5696194554213471,1,0.5835039050069342,1.3606721837295126,0.2991691544390478,1.5279877813191947
82,0.9309871741258906,0.8010847494547833,0.8287315569788107,-0.3285833829659583,-0.046948860446723785,0.795522838241293,2.1829110872143507,1.2265468349994402,-0.7855112761142378,11.469005283101014,1,1,0,0.6410941737903391,0.783706748974148,0,2.2064095943690964,1.7207144621328592,-0.010357410077481144,1.6253070845764341
83,-0.10753304552217086,0.2766055613825006,-1.1658561717275504,-0.904590269920023,-0.3427524136458643,-0.25055392332923265,0.8499168752098605,-0.49653619942844596,0.682057178679479,21.09773423417101,0,0,0,0.0928246182644201,0.5283075277817552,0,1.294254840055339,1.6464412350690685,-0.4427975865896743,1.593024159027882
84,0.7379983735322567,0.857554465223744,-0.3775225480097649,0.8999120519955721,2.0425585776472146,0.2832579884948126,1.4515923487998277,-1.1094694029622698,-0.19784679672055364,11.004611190596643,0,1,0,0.2162108023787497,0.7923910174749457,1,0.779547183331052,-0.14686758903340202,2.486023322163917,-0.12658813837505978
85,0.5821391654672923,-0.866017699215846,-0.7712544451867636,-1.235576670763017,0.14258413870571468,0.0685017336835023,-0.44170005176189053,0.7931705352961315,-0.49792719531478397,7.541836275916791,1,0,0,0.13290530909983145,0.3442653600382776,1,1.0092135752589202,1.736328127112286,0.08788683175962542,1.4907244001017579
86,0.6175695859305562,-0.3091348162193732,0.7591252297118859,-0.24553895114827032,0.16037695169248184,-0.24262512624030336,-1.182060562965064,0.2111334610674841,-0.32152521927386696,4.890272086400531,1,1,0,0.5243550614952533,0.4226960078257198,1,1.4398253444572224,2.0380484717475156,0.7999449354770319,2.128153256281295
87,-0.5209549447564611,1.0870967088870855,-0.19864097492431398,1.7323670853053332,0.5155744782609036,0.7341684482778977,-1.2633267490089215,0.3730231268493534,-0.6885554077666496,6.110999765638773,0,1,0,0.1651071524954824,0.4389596849161902,0,1.073840456260437,1.4857799919589856,0.6933690562731916,1.706881010846653
88,1.8099141712479694,1.4901539901245708,-0.5550124629522121,1.5659649099190385,-0.04239012636873719,1.3289408047379425,-0.18496455483823895,1.154950268998752,-0.5751377584264754,9.472180614905628,1,1,0,0.7454025967533985,0.8273550750454727,1,1.5812115972713208,1.9619477750796808,1.234970075705171,2.0009061890438176
