baseline_need,prior_engagement,friction_score,content_affinity,price_sensitivity,account_tenure,region_risk,high_need_segment,encouragement_score,treatment_intensity,outcome,true_tau,hidden_motivation
-1.5240833734533041,-0.6304413124558248,-1.1841768560950043,-0.5506705474487973,0.4911698530174268,163.797657783771,1,0,0.24862385412615862,-0.40235969376575353,-0.5876372627733903,-0.015487615489493609,-1.0696274652315365
0.9423593714439865,-0.3217286257739129,-0.05726912535278467,2.1251348787096624,0.6015801439245833,43.63234588098628,1,1,1.2740962740438717,2.3124205938006224,1.9225346840104418,1.0123735883701386,0.17078729627234687
1.2218605258465818,-0.2399002869696221,-0.058375821669361554,-0.6603622290782692,0.06861714889332894,32.792766667999324,0,1,0.28201656370724226,0.04006868554843712,0.25988501138582254,0.8063234048322245,-0.5731556160706641
-0.7011388945473042,1.8191107830926816,-2.194739773726052,-0.6872635069321312,0.8446225120716322,54.39426046153379,0,0,0.013164684273871852,0.8199993835747332,3.588312241606176,0.4276750988198994,-0.019265958905348893
-1.6566754197418276,0.6737569282809459,2.228963596824517,-2.0202724440434836,0.18011860478576708,51.63732801403423,0,0,-1.6309980965029656,-2.2884772793097903,-0.07432559214771653,-0.750611976718688,-1.0907280946187843
-0.2810625467928473,1.1311058949634796,-0.1829782755621397,2.0708915786105004,0.7268625512403266,69.84801813223284,0,0,-2.0207046158162125,1.2434840145342252,5.40974281371796,0.6601506386251842,1.4244044091047217
-0.14959544786984716,0.4439405747321308,-0.19479947967612732,-1.1303167304420259,0.6455869616407903,42.18083673181954,0,0,0.027849324351568422,0.275460020321303,2.0166140504791352,0.1636330710906876,-0.6762517480242521
0.03024000342659056,1.7418347988587846,-0.8093974209108221,-1.1956571216487681,0.4777475355881583,38.63027097138367,0,0,0.1226732646862852,1.879109303401982,3.881316383642606,0.33340757099222884,0.4255096231753229
0.3979215146619002,1.1854676109004754,0.3309860317408678,0.3172920321998403,0.4232374690728138,58.0233592375362,1,0,-0.16624847521407674,0.11110661031442581,4.266350042746031,0.36856850790251683,0.40911202681407366
-0.43013912268311283,0.5693348557940991,0.7167348760250982,0.041147501791225685,0.7896675994145148,50.057384533942276,0,0,-1.7186791685978355,0.309183636829223,0.5846402363499241,0.10559316180434927,0.05601640710473846
2.638943335966288,0.27685788583270476,-0.6084003771423976,0.44681650720108335,0.34737846920874094,41.63689067872937,0,1,1.5673676424039713,3.919861648820661,9.173189409107122,1.422963155771827,1.4590003399839642
1.0846034522650667,0.6407184993613546,-0.05105558585287144,-0.42188637275068186,0.5276259034518409,38.092075111615344,0,1,-0.22618461832719405,3.9262409156788425,8.55826930638278,0.7455985931915605,2.1871959959382434
0.5232229516420203,0.47394858199496825,0.9355818721556233,-0.3357013443540561,0.5865158400431475,20.48379118659621,0,0,-0.4931699017439846,1.7553909661478309,4.498174553702108,0.2784517842926829,1.7560895686762705
-1.7146823168242604,0.01584878474380653,0.6705292058351789,1.1319610337625168,0.21449425737681624,57.345712797279674,0,0,-0.8443299234393262,-2.172488740930607,0.38187201218068656,0.04589152028223367,0.08536205739090845
-0.13877417545963694,0.017926720250216303,0.6693447929184246,-0.45586220349931245,0.34374264901665824,26.408024211289323,0,0,0.036070355790481956,-1.8004126105731273,-1.3938220447305045,0.16781610619796272,-1.7317122221819017
0.08888799108346873,-0.6444646421409861,2.768376647209673,-0.26277161433126445,0.6232261748000334,45.85465634615331,1,0,-0.7062641494839386,-1.5986291109539548,-0.46694088617237467,-0.2771197577243588,-0.323770297208318
1.0607768353704887,1.0961132617324743,0.3365999557868476,0.4475503373560234,0.3365541793520758,9.363781119620143,0,1,1.0242119349965235,2.6096839446826494,4.428573909954889,0.8441799573959279,0.3191823854886805
-0.5855585063863536,-0.36089809713317833,-0.08453265641543556,-1.1072601512629305,0.48377254564054767,42.10815981266978,1,0,-0.12105688836539236,-0.8708954416510404,-0.7598747549108764,-0.06299171561004839,-1.72040947748778
-0.006339778841985972,0.22746661143720562,-0.14144515104984462,-1.4474347817983306,0.5898013787946058,49.794734111058936,0,0,-0.9717165917559388,0.7425163852851802,2.970016517611794,0.14517567875309464,0.5215584713418836
1.4673846012345342,-1.0192798393128786,-1.2596288083210667,0.29760275791220914,0.25694533633278066,54.08958438875835,0,1,1.4424517698727657,3.9210176885009593,6.550751155195642,1.2228733035772572,-0.22149788791625544
-1.0063041978637854,-0.35825460584630514,-0.01734293740432039,0.29709944744049555,0.7038240676530966,9.074069394667077,0,0,-1.17451038785928,-1.107060338261026,-0.1951577238016129,0.14345417388164416,-0.020562363965508347
-0.654093671272285,0.14612243220124793,-0.5934232093226096,-0.4574348949428905,0.32789639976459417,43.01814583916094,0,0,-1.741605172492979,-0.21344595234855074,0.8802288980714695,0.263082395039941,0.21322427663003038
0.4826673633520534,-1.3274748495015543,0.4293097695035539,-0.9619404386147691,0.6028460982232667,24.308509524315625,1,0,-1.8151957430496035,0.384419405418787,0.9211375827624301,0.13028942764512608,0.5133567019191158
-0.8196849140102064,0.881327872757561,2.240472275271281,0.8618393097687299,0.4480956861597521,60.12040431989172,0,0,-0.25817114538324576,1.0818819674941615,0.16838149683196035,-0.08262380059316543,0.204295156291469
-1.0202524568594136,0.03408287733486345,-0.04860637315505701,0.236092403087701,0.6013527196923949,97.97822602703792,0,0,1.454441826368894,2.6944950243426256,0.922356727796965,0.14942983615243657,-0.47487681318156844
-0.06660255150197934,1.197290154944156,-0.8041725159315775,-1.8922380215331809,0.6433658944752265,30.604049264300556,0,0,-0.3682097695039661,-0.9668372888358434,-2.285619353621439,0.1656827005899968,-2.0935284435340202
-0.4740052810289167,-0.5376626843918195,1.7991102054703323,-0.5133807781647469,0.4154013655950812,35.72873127809727,0,0,-2.836805141003779,1.11014682127775,0.5324413452652618,-0.1425121335234965,0.8261417724752039
0.8396853381247139,1.4325609514775426,-0.8172471349705973,-0.9550655728134467,0.16270656404597172,43.79000817322317,0,1,1.868224844353211,2.4682807173156576,1.5915684803839558,0.7802826058624112,-2.1918078837760784
0.541832305732263,0.8439496127499972,0.1792830348818792,0.7726283038564377,0.3357420617078051,28.315216373323153,0,0,-0.6805836169474356,0.5275978046624751,0.9158026810376585,0.6429483762281518,-0.3042667722994436
0.9215914882560462,0.4845576951757879,1.2646830542072516,-0.8999859662756577,0.28127367440951845,57.83764099932398,0,1,2.7702610294263437,2.677730718653465,3.5622243814050987,0.4195949085050724,1.1180543470537125
-0.9848529517495341,-0.2390988907222976,1.4781874162864832,-0.8749380527724385,0.22481177873797292,59.292595783572466,0,0,-0.9890077859661048,0.3291999045458398,1.9454307445699957,-0.25234862038107664,1.0281303384096456
-1.6829017375602489,-0.15374613865115613,-0.2774216817576391,2.7161813516743427,0.25995319988881166,46.17828792046217,1,0,-0.3362310014412345,-0.750786927017381,2.1042381054743347,0.36773883275091496,0.4821978469850371
-0.8614545860793207,-0.03648900144798339,0.25508894761483863,0.2844098005031165,0.4090149953666091,42.800211791812366,0,0,-0.18950775858871546,1.2236120737487233,2.2934994494440524,0.1711933637829102,0.09584184477936289
0.5387156218037731,0.25819238404687217,-0.864775414552494,0.31657765207992683,0.23468161909809845,28.146235313653168,0,0,0.1155382545489414,1.6155834546614607,5.514491521423849,0.7666884104682837,1.8507708174012072
-0.780654835736053,0.39363357384740194,-1.112401246018437,-0.11655736488419939,0.333508583798277,182.44537060342753,0,0,-2.643806804815572,0.4716396221893071,3.526601159797371,0.3807560132298722,1.2764860183171216
1.0062073718631401,-0.29159470064490733,0.8173203751310749,-0.177998851245439,0.38739595939929733,58.163243676165095,0,1,0.9891098469391368,-1.5851584941659136,-0.372346666009125,0.6300010101331968,-2.1107432057871978
-1.7336539741425767,0.1628607796455046,-0.10757897034790213,1.5482004543200056,0.5234261790438007,37.68761809683633,0,0,-0.9512167419005786,-1.4629472409956277,-0.10167544517763771,0.2085285935538213,-0.9818405139129698
0.8959135324901693,-0.5999889471925152,0.9831015413963192,-0.4814515158671937,0.3868466141733937,70.60791850174795,0,1,0.4025518207534939,2.3014008560146006,3.8705624215496597,0.5199739573144085,1.2933319970153332
-1.1141570970857368,-0.4226437951010981,-0.010203434278073817,1.410533940098898,0.24889888711733058,38.72583788123858,0,0,0.7314690987414667,-0.14428005404666733,-2.8964728208602777,0.36710069854814814,-1.8270520542853503
0.1966146428741466,0.4569746493576049,0.7659415993946351,-0.6760547013162758,0.09955590554743587,46.77611404746364,0,0,-0.6014751763090226,-2.314319895076139,-1.8477295434346315,0.2343831932558359,-2.113874233348843
-1.3573682678622971,-1.5708104138277632,-0.15729259575107676,1.5440045876799537,0.4794904221426373,55.08344279833571,0,0,0.1087127197933887,-1.3420199673134703,-0.2793021282061796,0.3207490383966195,-0.38522018403246167
1.7251995581440245,0.3110378340941367,-0.0674087983295505,0.20097547204149546,0.34161513517968184,17.46502314981779,0,1,0.3194590698626885,1.9833484783786617,5.881097487611323,1.047025180138664,0.8767655176356126
0.8367810155645744,0.019353058191448058,1.4113896650413431,1.3079805574520709,0.26583020376304667,41.365421620905764,0,1,0.16878654847513186,1.0091166795707427,3.7770310799930247,0.7486533905793732,0.6906616089908325
0.9809328191509712,-0.42090967279827163,1.0384862118256146,0.6205269858257952,0.4029934178237061,84.0485242445508,0,1,-0.0063241496051369694,0.6623595598265458,3.8852561580878815,0.7171855239457081,0.2932237836618269
1.03908060285132,0.15827215744864725,-1.7714231825887634,0.9401601570303846,0.2329721976153038,55.00468387422347,0,1,0.6001503722200676,1.6287120570212268,5.207540348253762,1.3162282486363432,-0.3835047606057164
0.8291235063451948,-1.2853600135717738,1.101669913561206,2.0212670278792517,0.16345203942577022,50.106600788592914,0,1,0.4475824205139612,2.347183819148965,4.170109110746761,0.9380036364285986,0.6328779809754779
-1.1098635102722187,0.408471265896024,-2.744755206422481,0.5740523259149001,0.35523645908140944,66.84105800167609,0,0,0.47521401284982057,3.8079696330179296,5.909690154119552,0.7033472156194054,2.401630126281863
1.8361098498080135,-0.12876046623601356,0.8588294693867354,0.39579743195753125,0.5139647512135448,76.28087297713105,0,1,0.9391998561743624,1.1330779710112593,1.8361209801585365,0.9181297547233553,-1.4337235351760114
-0.8975814670249366,0.05964157341804549,0.8426947885744874,0.7751316410293149,0.46944405515657117,53.91950527420078,0,0,0.3634098989878072,-0.9969547344126619,0.14753837848688756,0.13099396788317233,-0.5215800430701231
-0.15283946473481103,-1.5161629838846722,0.8830141087154839,-0.39834629601334826,0.16262638814300187,59.427770807690294,0,0,-1.404877072560466,-1.16487553904189,-0.14806876734570296,0.16083263493787256,-0.9673551996836318
-0.20103187378161147,-1.112895958898709,-0.8958838478462465,0.3640513921001815,0.23095751633718675,74.2643898707231,1,0,0.5452890996928891,0.27329088712738825,-1.0525088555730044,0.4685454897989302,-1.6729215804743545
-1.5366450941267271,-0.938558124006708,-2.3459337919553866,-0.06928551666107528,0.5463545386688051,74.94241476564085,0,0,-1.3700050061003959,-2.7377914861894372,-1.835059658156301,0.384472184833005,-0.4516776086878606
0.9969810925331585,0.4720272435780522,2.7757406515042495,0.9834083323980753,0.5002437381898578,64.65531961442471,0,1,-0.16859323496911677,1.8531816205899168,1.4768531887422547,0.456727059948949,0.1948096841346227
1.4317604605184189,-0.22433490013296198,0.216441790282858,0.4344097821047629,0.5988115046999539,71.7987141472837,1,1,-1.476976418299703,1.0867423037490729,3.1049032272169526,0.8033142497836906,0.8326284082717922
-0.8064846863052693,-0.5490827271572016,-0.03657511544531696,-0.6092563552175525,0.6479467724923375,44.449407252858705,0,0,0.426656959515357,-0.04303758435502125,3.3215002177179294,0.05261137380487586,1.8672730569721248
-0.7039170697493472,1.871913278748339,-0.7339954412068993,-1.1318297991900443,0.6880341828163987,34.34286587226048,0,0,-1.3782129426633802,-0.6504811307779961,-0.3472913253879497,0.11036488982580825,-0.985534756670246
0.26717535696819134,1.8502765725495494,1.3593148948190703,0.24819555526163747,0.6835040327317334,33.073731469833554,0,0,-1.2178510157812983,-0.08104896741384227,0.6786698601596571,0.22129159155633277,-0.9477812197523982
1.557358961662519,2.0437840576833977,0.06535340415410303,2.4139770193969086,0.5007263593215839,50.411969627250244,0,1,1.2917623866532395,2.1266129025965697,5.842276815205265,1.333424120276969,-1.4608646699372811
1.2944438975065933,-0.966024065571159,-0.14655986972728224,-1.5436484429387811,0.5953517745105446,69.06978348200366,1,1,1.1775341194463764,2.994387942567947,1.380710532006696,0.497166706171556,-0.6901857793257149
-0.3022908679845083,0.9611824699969538,0.3277326017740036,-0.7865651245567518,0.33847071355380237,113.8586470695021,0,0,0.9174476061407298,0.9445586425569257,-0.5298282839396422,0.13131053493252706,-1.2214931632359654
-1.6297329706249655,-0.5432414489553221,-0.4129331689875163,0.5217189956171494,0.43944154279548575,73.43926345969436,1,0,-1.4113404004298975,-0.28570105650951994,-0.19096867102947007,0.00776781131880927,-0.3811565681683113
-0.036129489944945914,-0.2233623252749276,-0.019934259891826022,-0.22746480526221172,0.47043251262118624,30.32710331242633,0,0,-1.6713896367469043,-0.7604021759126038,-1.9140340880592852,0.3396649307333007,-1.681635716470377
0.38137239581905014,1.1058312390080085,-0.2532410720627284,-0.564991053404677,0.17243711393630468,64.84733132268451,0,0,0.7498040045074277,3.0767584756868223,6.619563987362951,0.47455054085436643,2.180046272418372
-0.013783257128614277,1.0175972458439304,0.2558467109593997,-0.12315745712184335,0.23074045332076978,80.46327485996015,1,0,0.5072060742391473,0.10530789998379952,2.063381725248042,0.22712351399824726,-0.5698154348599286
0.8320114582483196,-0.08749435659485393,-0.18738536572652584,0.6080905317227836,0.3225989879790186,52.6932238330266,1,1,-1.9600285728274978,-0.24034983595380405,1.9640209834275817,0.7882638770511484,-0.4421093452435401
-1.1391245358017599,1.7268288958601656,0.754776959837145,0.6747838647435205,0.30240232451862253,25.70800180025307,1,0,-1.3959781249839027,0.531495943979462,0.768380600295067,-0.02965530050535234,0.5118122469441414
0.3850024696260041,-0.6399980736967503,0.2598521160560673,0.5852193724990398,0.11447084621724493,71.89928677034578,0,0,1.054978538145428,2.224161342395215,4.07281269489816,0.5867886360670915,0.212562007820074
1.2131388586097662,-0.5343716170722267,0.7265744176977327,-0.8474527550042253,0.4814388196143446,61.25108985738811,1,1,0.13814610257757742,1.6583441175986198,0.47684949693862744,0.45316430495622084,-0.2641011251433073
0.8225830091303411,0.028650057614378634,-2.087192022514129,1.0912768755758901,0.4073041640330434,18.540697797445066,1,1,1.8361814358494029,1.9393077242189252,7.038022701084654,1.1980606323097072,0.9856449628284445
0.015834189536185667,-0.32454838324689733,1.0042819770752551,0.774835362107552,0.7119817979323139,53.44393736758022,0,0,1.1417888475118931,1.0254238243350022,1.6861691422601897,0.3053906932536223,0.13577850866853874
1.6917567029758744,-0.7722608290322189,-0.47171571084753144,0.1296407023648559,0.23687202852848324,83.26512244440126,1,1,1.3728682904374905,3.6882623021487655,8.443851904209973,0.9936424061343209,1.278067295979866
-1.8179015546230215,-0.04016428843936009,0.5397246773742443,-1.0239613018861062,0.06696617496413362,70.92294036812588,0,0,-1.605022715459663,-0.7535963739656881,-2.2731311488673254,-0.3032535319449664,-0.9236564446468283
-1.5128329804327247,0.7204828076910601,-0.6050390491582981,1.5004389918925523,0.46694504610264,57.17541631923411,1,0,-0.7144078822271623,1.5956525029902415,1.406365170667157,0.23527277610334957,0.5706331363592495
0.10537855074687673,0.5532820937666059,0.7620535911415958,-0.5879593836675654,0.2020167352685447,131.22192881282623,0,0,-1.145733934350788,1.1497224553041325,2.0502017720100927,0.21199333862761835,0.06405283708805792
0.4564241476928021,0.8468985638174267,0.0018644679476618512,-0.3499861969244015,0.1466089683793427,74.17162063528764,1,0,0.37496059640997587,1.342829925596365,1.469245984090096,0.36831176511929314,0.14332548621133293
-0.8861047915853102,-1.1714763328020004,1.3495321218603666,0.7651654893653856,0.44482159478323335,61.63410718211158,1,0,-1.4999656366995828,-1.7952421720662903,-1.8546465123464562,-0.07549991782458373,-0.5105561573190643
-0.05969630067671684,-2.613519487527667,2.0332070825273965,0.9212938479096238,0.23722947823012103,167.0141007333562,0,0,0.592795227256265,-1.9481036806885819,-3.188324850234696,0.1919095141615414,-1.7344339135965015
1.2592530845548546,1.615287430875141,2.654029553667561,0.4150252036124535,0.45415885196111627,54.6186239529492,0,1,0.49520271931112425,3.044057797373394,3.6671543803055497,0.45665252766366216,0.9309953748546491
-1.6177542866257943,0.08179800732525097,-1.106433364886642,0.3884147274676483,0.5496412022519841,52.8943155348183,1,0,-0.41507165025401876,0.1086491985422426,0.02501504755204642,0.09762262651111148,-0.07179114497446926
0.6872114973483703,-0.2767358344046661,0.21497970807854927,0.3896532014252078,0.203396351404568,88.46251239868216,1,1,1.9655010526761447,3.2053667622567232,3.999889536716014,0.6577441969020833,-0.18128559886775256
0.9546879699703269,1.1544544357375064,0.7697038392331813,-0.38945099104765896,0.4805850156015823,25.52659657694407,0,1,-0.14337716641483744,1.7252686363699685,3.211190912217057,0.5761836104679889,0.38046596398194316
-0.6297878335601799,-1.6209895983818892,0.6079172067351304,1.2275121042965575,0.39264069465750806,75.54598858090229,0,0,-0.4858283991220006,-0.5047377398257742,-0.07200904643312132,0.3305374265403934,-0.25387266584809404
0.3941081037776159,-0.23835859027110326,0.3703076239153888,0.8025132807643452,0.4491805210961642,18.42818989892135,1,0,-0.3677635356897005,2.3026866931065806,5.009689630994505,0.43935471945388593,1.5459333616422708
1.8076021102438444,0.5090693054904976,2.528134256987346,-0.5046546398304128,0.34033121058747373,9.90049257219004,0,1,-0.9293567970040487,-1.7828786830553431,-2.3852730765816554,0.48147472415226067,-1.9482178587141656
-0.3395502632720139,0.3073804466470816,-1.3493708902168657,-1.3599700144642546,0.7110173272360827,49.63768634024304,0,0,-0.29161623947618276,1.2087793143478969,1.7727894042610712,0.2738663635163373,0.06601419485735159
0.2499129580263013,0.5379029433334156,-0.4498674258030199,0.7436569420870993,0.41278019468606303,69.9260691341066,0,0,-1.7466211800728135,-1.0072584634039847,0.03050369204233716,0.66458595863014,-0.37313250746792237
0.7026257129040091,0.19221975731552393,-0.4126071463780748,-0.6258977850848326,0.7252301301959319,84.06283489575378,0,1,1.419159718724629,1.0348046082570344,1.0266745956001957,0.6490171300112437,-1.0642408549269147
0.912396542361253,-0.5555542597904028,-1.3946780873230178,-0.7198202095941935,0.20467645929113737,39.46202281001643,0,1,1.1066726766551338,1.644621270767904,4.111936572669045,0.9372410168002969,-0.6408132142112222
-1.9622686709364716,-0.0009230855136351182,-0.005650763041032778,0.39691687097830725,0.4954151620036768,47.281045674733825,0,0,-2.346144723156069,-1.5713916256579417,0.056390749346225316,-0.06105497171029925,-0.28302158825695595
-0.008930549618569289,-1.3293389470760468,0.5982984582195474,0.41990565708241034,0.49473907350991186,50.13759253464491,0,0,0.41325120846160246,0.38266493519111133,2.946550132794317,0.34210482603227554,0.5397276433646381
0.6199979907291853,1.6776984542961764,0.019464235806103798,0.21125399801992606,0.6874463311174566,98.22988745994388,0,1,-0.6513839317533183,1.639477130079043,3.924518863925205,0.6973666084514331,-0.5983200327153756
-1.5846655011570165,0.25131324352158174,1.519948688942779,0.8748643318853949,0.5543620171370591,14.80654089205833,1,0,-0.9062385309686654,-0.41817372279724574,0.6488409122817737,-0.2844875402891956,-0.1459502323712414
-0.2355410954164851,0.4162738786878765,0.5265531881293335,-0.6107518127199919,0.08503007187206098,20.630437604696244,0,0,0.43274265908074894,1.7802058909294496,2.0392888123563693,0.1782477231039467,0.6131528037632387
-0.6795079899550325,0.07836646251121301,0.32831568529325644,0.11148351082259848,0.46147668547447446,43.21280806935724,0,0,-0.9363153643097699,-0.2895056530508201,2.709766037078112,0.16857656013232075,0.6666280579141348
-0.680657146073143,-1.3393723462473048,0.6070444328438227,0.7264752278840391,0.37322915516479943,51.49683220006726,0,0,-0.7400665808002546,-0.21296928135617854,-0.9389649288217009,0.23500985112630945,-1.0890988547465974
-1.4764456707610374,-0.3159054409173999,-0.6323511152255435,0.06590476811068989,0.4072612460877384,33.86152729830839,0,0,-0.2556584459031372,-0.8229291324693474,-1.6751754751039059,0.13413456246926198,-0.8165944301220023
-2.670020999798994,-1.4808566681336235,-1.130738560687973,-1.3404217916112282,0.05435224171905402,28.977228164253354,0,0,0.09323989304448521,-1.014221705454467,-0.6422811261332435,-0.27615353743847965,-0.7888983853775693
1.3348314953519442,0.22907913759266926,-0.875694958830406,-0.531263713320375,0.42829100842859147,30.512636071361047,0,1,0.4050621301876368,2.023816349837814,3.748781960059459,0.9544057089365121,-0.39251619366857204
0.6336639771285777,-0.5592547500487559,-0.7841055423942733,1.3041327713562518,0.3205115469039674,39.87328067250159,0,1,2.2563576803210963,2.2805519770351776,3.2305772515641733,1.0827225862484067,-0.8589859456551229
-2.227561082379927,0.03761766916347633,0.9783045473266695,1.6841286693482787,0.6375872708378664,26.579312150484224,0,0,-2.0933756348008,-1.1093004929441928,0.5826077350180265,-0.10822104406567537,0.09783790491095105
-1.1140411257349088,-0.4743378899617393,-0.6699433341951211,-1.600916469746133,0.4027746065707376,66.72929602503558,0,0,-0.9666536541510142,1.313298219627172,2.4968661685815245,-0.047605137312700406,1.5899587849558536
-1.5123481912387144,-0.9340570273011518,2.718074246058877,-0.5400684656963111,0.6259598171778701,43.81593808623684,1,0,0.28114704503458143,-0.2851914313299815,-2.9990090505236893,-0.7319099075859383,-1.0021219917864204
0.29335242416742274,-1.5429499980403922,-0.9953509861821281,-0.8070700595042497,0.4122415056539393,119.43655672004753,0,0,0.46292173757246025,-2.257130582429035,-2.0201829960559783,0.5105190868890391,-1.0400545120745688
1.2851314941161704,0.1428983862947873,0.8135982497277034,1.011003406085176,0.5539974079656865,43.413576525475804,0,1,1.8218625495790048,2.620992631728205,3.715693930468233,0.8819974454385017,-0.8160145671452023
-1.2097292422011985,0.39943729069090744,-0.3188952085053922,2.156971313833441,0.6280747976337575,48.939322906355926,1,0,1.8514458901755637,2.643708351651755,3.8321365295082503,0.3516261862416179,1.383017203724387
0.5040299158853955,-0.463809447618087,0.7302959394047398,0.25283748811586737,0.4209146247629795,49.033214446945806,0,0,-0.6944970513203694,-0.8673481697816767,0.4384064965322596,0.43364883455022996,-1.4251569046682548
1.2946402138893172,0.763317802797578,0.23144266152521814,0.6554279145145827,0.46561060542457233,54.67010418761765,0,1,0.662216016678598,1.7458252518995647,3.9499279354331325,0.9411840372447221,-0.43514818771895
0.11763270932638527,-1.6546627664699627,-0.39190258518753945,-0.44015800679213296,0.33277767568995065,64.75600977995927,0,0,-0.028087240134621425,-0.007460745611025388,2.532870776274722,0.42971123400736155,0.766904797316364
0.6391946854572309,0.8008752850149448,2.8496445735510214,-2.3265809251415526,0.44762342419030926,40.39350017650359,1,1,-1.4013364314604,-0.5833712343713016,1.05318180449624,-0.32493144168101107,0.36238346008632244
1.2818868223821422,0.8568753667540212,-0.5968789893492825,0.4466342012264993,0.604993571818132,67.56332721245091,0,1,0.3740620393339581,0.9192519621361039,2.46016791653082,1.031957506056194,-0.914646164655924
-0.16166696463819066,0.05873247779694316,1.150052455243338,-0.017809106865910418,0.3756177653215633,32.91354019755169,0,0,-0.05586989380858892,0.12356726116767075,0.8596180561646453,0.14534311193804594,-0.03313410390328869
0.35532835608285046,-1.547956986996548,0.42571737491132533,0.4689665348181402,0.7908429359084764,37.851603774952764,0,0,0.19611282797942553,-0.7459985834452479,-0.2914871159798412,0.4347625449893998,-0.20664184514470663
-0.48541001326542205,-0.6556645980525642,-0.8998370837904399,0.32701380084005954,0.38911601759676157,7.33957381058439,1,0,-0.40185053255681125,-0.22253506572764917,-0.3211146559627964,0.3668801753125329,-0.573650885178538
0.024365579065111602,1.5554492588516424,0.20884674510836498,0.4422179578855793,0.4003856684294249,29.28278344944382,0,0,1.3549030532702706,2.5660053913099925,4.400820841904841,0.43786569569785233,0.8805567640738275
