user_id,onboarding_gap,prior_sessions,content_diversity,search_difficulty,price_sensitivity,device_reliability,support_contacts,tenure_weeks,region_competition,market_maturity,marketing_pressure,account_complexity,referral_organic,weekday_signup,mobile_primary,high_motivation_segment,true_cate,true_propensity,onboarding_bundle,baseline_value,eight_week_value
11,-0.35178299935333396,-1.7441967901854487,0.021519393496007948,-1.3616877458646572,-0.21578738812270795,-0.08121898218138,1.0,6.314216508649414,0.5042891622181556,1.1328599809030064,-1.2386803286245545,-0.7603568940184995,0,1,1,0,-0.08035885680996795,0.22897120850332528,0,0.9628159428192447,1.8129221962117654
12,0.9005658220803375,-0.27102292653987686,0.9531612670225323,-0.4963836468595319,0.1627949299741289,-0.15937050662857552,1.0,7.474672759121653,1.3687064458547078,-0.20593656579995048,1.481162246707691,0.7473337647782976,1,1,1,1,0.45730814188616387,0.7751342415417689,1,1.6244952521746014,2.1287901304726695
13,0.8651374186856072,0.6616659551284548,0.6437838136260164,-0.07737227779969753,1.5320598222888195,1.4083215346809141,1.0,4.272073900045405,1.0630370193064316,0.10868981945417236,1.045165962352242,-0.055130986788248716,1,1,0,1,0.30896668691504275,0.7257907455603495,1,1.8891957464404843,1.1263508734222933
14,-0.055728343346894665,0.6752850006486388,-0.5456920789173952,-0.20564657721447238,-1.4956641452485124,0.508455743334367,0.0,11.97498521718622,-0.5976997267255997,-0.7896231111381083,0.6023769593548279,1.1167979688875629,1,0,1,1,0.5985418513644625,0.5203548317430894,1,2.0735238915999323,2.548449357452228
15,0.39081963862836266,2.6619487856888324,-1.626489874067324,0.14348165850905223,-1.1161311152247582,-1.489098470381359,3.0,2.899991314734778,-0.6901546253063637,-0.16575485598785641,1.0648665972818117,-0.20829137404392092,1,1,1,1,0.08925366460800167,0.8856985991010383,1,1.1070805921204108,0.4607778122393643
16,-0.9335913554026407,1.0680013756184736,0.44673396184783526,-0.22925799524719653,-0.06051461434302952,0.4222901213563222,3.0,15.9466717654486,1.2259070025619543,-0.3243287607322408,0.9735787379287693,-1.1026404810993145,0,1,1,1,-0.5106201552594508,0.705686006070528,1,1.1259922369304487,0.12624795462759308
17,-0.669579773464724,1.6992941643256212,-0.9161285834974114,-0.11950544946932913,0.23432870561423977,-1.2825936721857405,,6.1100671432452955,-0.34117391736188063,-0.15801488506248773,-1.6619271837591427,1.2518942758492329,0,1,1,0,-0.20975770367423113,0.5027149239858728,0,1.4195418919409708,1.584432190624151
18,1.0183877297209458,-0.42765521849533467,1.7848677638718957,-1.1835125433608615,-0.45506264472941765,1.4827179446238736,1.0,4.681727669906863,1.7344654174441616,-0.7571053264050958,1.201879033916757,2.280344822707304,1,0,0,0,0.8114418363870061,0.6477693174744921,1,2.5613613818308276,3.4348695696914078
19,0.3842510193369463,1.3657406650422423,1.213631029297791,-1.0057106543153573,-0.8783997022259424,0.9866245768980667,0.0,5.764306430174242,1.713541042730606,-1.0347831692548466,-0.5455516251632484,-0.2698972169329633,0,1,0,1,0.8449753385815111,0.709272042774807,1,3.064697951411607,2.7003942425540792
20,1.109497207186988,1.0695877740987638,-0.2837061075684407,-0.24913845073064625,0.21814814700708265,,0.0,18.120510354506283,0.7423263579106558,-0.766779858120357,-1.421960586151843,1.1674389654811228,1,0,0,1,0.5885518046027269,0.6914277757747004,1,1.7329885580542799,1.4434615979588206
21,-0.8352832098536955,0.6952355304343384,-1.06380711483667,-2.01819207273809,-1.7800768667195084,-0.6719409570187883,0.0,7.160570587408967,0.3461455774665086,-0.9720149692463674,0.8544952125333929,0.08314922556294826,0,1,1,1,0.3081156647354464,0.514164544454012,0,2.083575399401629,3.516305875177692
22,-1.2525562612321202,-1.1298374071349009,-1.7344543896788416,-1.9928109934182032,-1.633091897698079,-1.0070691618957495,0.0,7.9566125840665,-2.280574245484214,0.4612453766027908,-1.615297883151965,-1.0425258972071274,0,0,0,1,0.4520285348650638,0.16253772377935166,0,0.9623607161349736,0.33480174943598107
23,0.13845694581636425,0.7219637498171372,-1.7323270307467133,-0.1982818990249377,1.3353409035019617,-1.1176408146489958,2.0,13.078283539350654,0.49593250186580173,-2.330572577131756,0.9121355532008951,1.9727237753314086,0,0,1,0,-0.5672519667167475,0.6344904774555978,0,-0.2970689837355701,-0.8739761633443152
24,0.8971701676289574,-2.0663193200891152,-0.8369639422812959,0.5837017128116095,-0.5061181276140372,0.19383901292974448,1.0,5.566612553446889,-0.24089965383662354,-0.021383146776146104,-2.1680521719130414,0.8072010951135205,1,1,1,1,0.48503334783727176,0.263063331469195,0,0.17650766017354141,-0.1396207645680651
25,0.8620274216089369,0.2779001260090131,0.5986741495962771,0.705423777136132,1.2081739281711843,1.6363551667209455,1.0,7.26102633247325,-0.26377858325111464,0.28170232779828286,-0.38611777918473433,-0.21223515170290658,1,1,0,1,0.6232260298103355,0.5961834343415172,1,1.6064984471809174,2.0689722485974875
26,-1.0731663884647398,-1.3276984215570327,-0.7983329769421023,-1.204337844279402,-2.195240301620662,-1.770984276403578,0.0,5.539889989936,0.7892979556919514,-1.2148406366871383,0.30172314581197085,0.8127196516384559,1,1,1,0,0.19775302436761644,0.23521664916587995,0,1.0289609794834196,0.6662134003001242
27,0.4116284708725847,0.956048064290788,-0.5876836983567765,1.2425487840468281,1.3356281045139002,0.7605202649470896,2.0,4.532814169266051,-0.08822962840717,-0.3710175309976697,-1.0277427970508854,-0.5700358753812448,0,1,0,0,-0.24370592773130914,0.5379336651790131,1,0.5314290638787035,-0.32660727929403166
28,-0.7192953307810865,0.30398883532327853,0.02446321792210216,-1.7221881694073466,-1.4157304972977613,-0.28635677935508774,1.0,22.077984460044377,-0.5619256541866036,-0.17695531890793095,-0.07452968545499135,-1.0068394487810244,1,1,0,1,0.316737388206067,0.4929241269212557,1,2.061775632914612,2.755216466520438
29,-1.7802561711238412,-1.235390667045076,-1.1221912980923168,-0.4589026821778689,-0.956673362160931,-0.48113375781463597,3.0,6.377212346410197,0.2887357619148669,0.019488937843154593,-0.08805465459096302,0.7483220957342079,0,1,0,0,-0.9504981293933699,0.20083591943488674,0,-0.08436717409971997,-1.4027885327055514
30,-0.24544970952321307,-0.17424757891624063,1.5695738405953021,1.000252202592835,-0.04165104626605842,-0.5966493094504046,2.0,16.97680771584889,-0.6589517559537108,0.07456894983854342,-0.3862642386276518,0.835778178349387,1,1,0,0,0.20731654314623998,0.5834735651580902,0,1.0846120216465134,0.14323450895695733
31,1.0041278159265337,0.12591102542479726,,-0.08574779818120946,0.05217268183148227,-1.0726154345680434,0.0,7.947672836499518,0.00724777333246656,0.6356657175478998,0.41829032572678293,-1.096819408627454,0,0,1,0,0.6055934182853063,0.7396483692734066,1,1.5181152134767864,3.5752732731520083
32,1.5932417843543591,0.5208228090977963,-1.0876986792303385,-2.3158110571956048,-0.22407683303548878,-1.7666438325898859,0.0,11.584667701482285,0.8823938757504778,0.37964219481157047,0.23538654199252368,0.567133796401764,0,1,1,1,0.7906906083066181,0.8130379299818375,0,1.6994863285137418,1.6774116804836827
33,-0.9511264778068572,1.3593402101286896,1.271066302270314,0.7770073259111605,-0.5180540426975542,-0.10039720337839307,5.0,7.221255217479758,-0.06320208708515936,-1.1348196801882096,0.35614022211879925,0.5986024256855675,0,1,1,1,-0.47783930736900093,0.8309967707861448,1,0.6979945989580091,0.22558921247028998
34,0.4818644535286164,1.1722780124492107,1.2100240907161648,1.445042512058645,0.23088097422648554,0.3729073196916358,2.0,17.420378834917493,-0.17751871587896575,0.02915960402421362,1.3838283868794516,0.3472691793608033,1,1,1,0,0.4431672160124078,0.7938178794196212,1,1.5621724119809448,2.194738709380188
35,0.7523880619298785,-0.09106645808036845,0.6746834142103886,1.1626417602765675,-0.6788550513196061,-0.7816270537080663,3.0,12.589133967790909,1.232074639929487,1.4918634854199526,0.9503883344103473,-0.7414491137533581,1,1,1,1,0.20803437472003086,0.8256230993973599,1,0.622278013897698,0.06166981597669885
36,0.6134681072826313,0.38537601595313425,-1.5517261288803483,-1.5022263028291596,0.12709914102561956,-0.37035444024201347,0.0,13.289668012211992,-0.43550883882121283,-0.06167478113469519,0.9564303540737743,-1.7903983255205322,1,0,1,0,0.2108199085445523,0.501747511706335,0,1.2159321747162313,1.9853158501222705
37,0.45991862760929486,-1.6744862876594155,0.4712004131843121,-0.24327257916202932,0.28133248438114733,-1.2666761357972602,0.0,13.974606461614664,0.4236271377789114,0.09897632772064412,0.46707649651918537,-1.2702665285121932,1,1,0,0,0.3274830124771743,0.4496212305501767,0,0.55448469166126,0.9576381142773163
38,0.14709498179767033,-0.5779098329719222,0.9899474015005414,0.0785135945330315,2.0453844936642502,-0.4452118737063366,1.0,7.577112902714131,0.6652494246867436,1.2390944325986315,-1.816685590173181,1.3392174866656374,1,1,1,0,-0.16021196931455606,0.41188437900964575,0,1.173445861328003,1.8119594708585613
39,1.1551109383777431,2.020648109939456,1.1213294277895287,0.6890040139753902,-0.7388432065941108,1.879509470952839,1.0,10.444118043784808,0.48240836094713346,-0.44130455662042056,-0.4261212451175711,-0.7527137427883698,1,1,0,1,1.1421283881002386,0.7960602553695124,1,2.8310934240880825,4.030221888344197
40,2.9294074007997453,0.16990400073797862,0.4623213389613045,0.8885121270839564,-0.03630132525086507,0.7483496667963099,2.0,17.622650244929023,-1.7279177498412779,-0.42272418765102415,-0.9249311529974364,0.6456017590347438,1,1,0,0,1.1137313030963265,0.8005457457136114,1,1.1056627490986417,2.7225156290234502
41,1.533270463676805,0.28537068893348333,1.535869576443306,1.0096082897960552,0.7595041686519023,1.2389301969972784,1.0,9.808710631274288,-0.3880309605002928,0.9054845131564057,0.6886744716517185,-0.6965260541260767,0,1,1,0,1.0432574565538089,0.7724674796091656,1,1.760486352699178,2.633195840574046
42,-1.0479572230983563,-0.2509244921302902,0.14890367310847305,0.017447440722647752,-0.7947486100005466,-1.7780115596398494,1.0,9.249302716199209,0.6604488506609185,-1.3031015677861433,1.104714990308584,-1.4727789027123375,1,0,1,0,-0.1995995014226406,0.48647359546305236,1,0.5035236481945831,0.7073934099940502
43,1.350679386622939,-1.695343289507619,-1.235383989548998,0.4860838508205039,-0.8101131237524347,,1.0,10.845839766618736,0.9669261782066425,0.8023027077890208,-0.73714517098431,-1.327658887075676,0,1,0,0,0.09577191664699637,0.28832899057002476,0,0.310083763512507,0.07816991929420922
44,-1.2025212478577887,0.06972874393258043,0.43668867111172804,-1.0237316482833785,-2.3073759615242455,-1.5953005266142468,0.0,10.028458999142346,-0.5303636797936433,-1.6198053911267747,0.12383137471382966,-0.8710572148505811,0,1,1,0,0.3737906135421798,0.44406255540166906,0,1.6869501376798481,1.853847067105958
45,-0.5375297561663709,-1.5348901538332191,-2.38903753406146,-2.603543814450224,-2.1179005016236157,-1.4694588276571399,1.0,3.2412804714477828,-0.7903553708484352,0.7824409577793849,-1.118190078983556,0.13881295111065065,0,1,0,0,0.19645011562580067,0.17742033586025363,0,0.6742251661660836,0.456202428662429
46,-0.036692074457691695,-0.7978832522369268,0.23234725142074442,-0.6265859092235945,-1.2649503930473656,-0.5307926767076392,0.0,7.431288613735512,-0.6766392398550832,-1.2017814191040548,0.3066066770365396,-2.200665809953618,0,1,0,1,0.7474516191554558,0.521641500387516,1,1.1230628767891344,1.2193310218630347
47,-0.3785154563623548,-0.13699194588766014,0.3766722320870165,0.0381041289407064,-1.7522069644619191,-1.1691730769230508,0.0,12.133164018104829,-0.25453889866584667,0.10768519610797127,-2.5522200687971037,-1.4137664772162202,1,0,1,1,0.6819240168727937,0.3898642662145955,1,1.5231573574827704,2.6021944986771346
48,-0.24124738786153596,-0.3752832278779998,1.2238751742014295,0.27439740828031917,-0.5305324011019676,0.0680549409621373,3.0,10.558032035167244,0.8707600206612512,0.6197364956563065,1.126079961726002,0.20726014906534682,1,1,0,0,-0.19289156554940126,0.6243518975969354,0,1.0695349173432487,0.18397221422726917
49,0.841038984541609,-0.7262551031754532,0.7368451033744067,0.48331145927560093,0.3064253348427084,-0.9321307174549582,2.0,7.984669882390721,-0.3588206764786488,1.5463884897614806,-0.29633356971767405,0.2674153629492715,1,0,1,0,0.20070348735432075,0.6384110702844422,0,0.7128108562639702,-0.227272177702316
50,0.5708990091782763,1.5261722125465533,1.4338885166635482,0.5441233533336343,1.4819946758473723,1.8959241882989721,2.0,6.313858337303445,0.14377940656224164,-1.039609470296322,1.5020228298440255,1.0109553162371743,1,0,0,1,0.545729644186279,0.8270381887871779,1,2.002276143801752,2.9914889793072597
51,1.4652986472974618,1.4041499475339356,1.208411269892258,0.8633120840695633,1.3923731387576816,0.984083339568799,2.0,5.871967406206652,0.04451828217081355,-0.27446047018991215,-0.34548737061809537,-0.003684352450810327,1,1,1,1,0.6722585315752635,0.8519175215284123,1,1.6994818382555754,2.326327821985687
52,0.2928332313788779,-0.8917110687562317,-1.842357245571588,-0.24180916718294868,-1.9872400960661436,-1.0823271294283996,0.0,27.77008617191411,-0.0787434136935138,0.47325393708494246,-1.2524100157258347,-0.3545919561298482,0,1,1,0,0.5003328035836838,0.2761391339334604,0,0.7371369855325208,1.1270172860942278
53,-0.3428272149697429,0.6750519078593015,-0.4639566587875461,0.3982920939467995,-0.04628113195836236,-0.6506963540607803,4.0,11.957697574343484,-0.27342305009976886,-0.541736645492372,0.5878627580618776,-2.5643737667304114,0,1,1,0,-0.6786339001001793,0.6897737716594774,1,-0.30744404014193677,-1.4642443116267196
54,2.0699701693578367,0.5132810021457208,2.043383851801482,-0.006336053166848156,0.9813597243815914,2.47800892735332,2.0,10.094868288366243,0.36966379021615126,0.14890143247474424,0.7098334889243518,1.4575550685439238,1,1,1,1,1.2932435497308667,0.8573673839936977,0,2.4482401240088345,1.8442449637174074
55,0.48280016869095754,0.82406151505013,0.5284735892795979,-0.8712121201370623,0.22230364980487655,0.442901512405597,1.0,10.972836646704938,0.5286814825046029,0.9656114837474218,-2.070625277785793,0.1164069566881606,0,1,1,0,0.20527457841588992,0.5322614962366365,0,2.1779020589096367,1.8830064066489398
56,0.5578558130886867,1.8294029592413856,-0.6594938282161873,-0.1741208912392152,0.7352757284298383,-1.4029977027907277,0.0,10.381223670989671,1.1804084415079985,-1.3518212244780026,-0.030045837642902303,-0.04037839275182283,1,1,0,0,0.11753456509105828,0.7115553813174817,1,1.4796444866814749,2.0476781505589754
57,-1.4183841957263619,-0.5440182769981822,0.17283216521554712,-0.6630495036750198,-0.15311175164030158,-1.2616619778012437,1.0,25.39788621285934,-0.8283931230812361,-1.179497710965713,0.8043748174519277,-1.5443367825815921,1,1,1,1,-0.04048166386742719,0.44017939500328895,0,0.6864049328269699,1.6796619219142293
58,0.682021717041141,-0.5921624033766582,-1.3716248588255051,0.33507303763354435,-1.1675427430299454,0.9619170080661269,2.0,16.197261444233714,0.7876456780259792,-3.446334321173122,0.601993924890664,-0.5176765948377886,1,1,0,1,-0.07274750586593148,0.48501899959372013,0,-0.1034177618440725,-0.22759293544212755
59,-0.7104631369147593,-0.10416143837380382,0.1841557704254658,0.8663021878482868,-0.9907735261403501,-0.26291017641345643,0.0,3.33498372558961,0.35475339606120354,-0.07902793498639264,0.7939050643493565,-1.100448027691918,1,1,1,1,0.5189585179723035,0.46876479438565705,1,1.4504409691144018,0.928436742697563
60,-0.8731066984832037,-0.034829166288639045,0.6270750981778472,-0.4141761681722745,-0.3783656309720936,0.6995239518331071,3.0,11.2358875586494,0.20094901686252836,-0.31232599300920666,-0.8142825760131862,-1.0205496071164921,0,1,0,1,-0.25876483193034594,0.4979977783748374,0,0.9042402855703383,2.4094621301482944
61,-0.38966585878608817,-0.5560497933558367,1.177791460358042,1.0654941094702641,-1.197530332719419,0.9492426412755297,1.0,8.498412331049641,2.535194453492344,1.4186180725327224,0.955668026588546,-0.185576681714504,1,1,1,0,0.32545847451827226,0.42288352795104517,0,1.8869299805487714,0.9111921473440043
62,0.43370513531245414,-0.9442474284465704,-1.3588491377602823,0.6363808253006029,-0.3270197796168133,-0.41321963402146317,1.0,14.248277741251648,0.6862327791970709,-0.2730654615227054,0.21817147632998876,0.9273127863699087,0,1,0,0,0.01125027970513122,0.3970820496199945,0,0.04769025225311993,0.7148319633647088
63,0.3970502955214429,-1.071604259280719,-0.707060019911509,0.44682758321901284,0.9298825451893915,1.3466673020566584,0.0,14.826925935691115,-0.6461095332841584,0.3541419055609425,-1.030902340133414,0.5663343750586982,1,1,0,0,0.1303206920697146,0.19336408605193287,1,0.9355160907884461,1.5538352842410252
64,-0.7414421564690902,-0.1030973849645909,0.47104147992227063,-1.2890772922327485,-1.0522754628842659,0.36507319312351466,,4.862725224275093,-0.06475982147704891,0.4725866347905014,-0.8220705273882073,-1.2208434848527632,0,1,0,0,0.3399362065287222,0.3080398809322842,1,2.2914489831446754,2.063730670680779
65,0.9974776689109373,-0.40939237452342664,0.007883727934806982,-1.2203354410652887,-0.2726533126131654,-0.22124106084554168,1.0,4.068336550493754,-0.4951063962421378,-0.22456023222624902,-2.344744100932854,-1.3225428634275649,0,1,0,0,0.4237333700160155,0.4646197163627686,0,1.2032895924027462,0.8021771885406328
66,-0.8620656616776752,1.3966022624796495,1.089059050305408,0.4596641849934707,0.7618655068783552,0.1723397588538,1.0,5.321375555423842,1.4937033317867627,-0.09036489255318048,-0.48428252696953683,-0.4539044744124277,1,0,1,1,-0.016991010963876924,0.6093716177723869,1,1.9420040695670606,2.052647471521778
67,-1.1880228741244458,-0.8145952195615604,-1.0540100553703944,-1.048275397150879,-0.6973381788205719,-0.9096272644039762,,10.258028461729577,0.7554144959815311,-0.4467415948626616,1.8111905283843077,-1.075211206198401,0,1,1,1,-0.20664841840333042,0.42742516350007614,0,0.45150535437263783,0.9919528697622267
68,0.9750692073506206,-0.45162417996939397,-0.45932305200366264,-0.4458039445594414,0.2621201256698474,-1.4192045693661375,1.0,22.577864429079725,-0.22148242797349985,-0.08751956097513285,-1.1959277794521666,0.7056931901136423,0,1,1,1,0.4509807763289655,0.6568219582748195,1,0.6247054237936506,-0.45351725693258693
69,-0.8996146453387172,-0.34555679796308186,-1.7097004662423307,-0.057284220478890424,-0.797951174530466,-1.3140172506259802,2.0,13.788486639480388,-0.390823723520743,1.5216192897380525,-1.0327757898604182,0.23122714643152667,0,1,1,0,-0.3746035685913729,0.29467754108624944,1,0.20968050104012886,-1.1567917438598283
70,0.09360387772415205,0.9164425364434863,-0.6273196421638071,-0.5113150455681463,-1.6691232744199287,0.9307667013205272,0.0,16.402203529634086,-0.9730718301339742,0.14704878135342167,-1.094386786999609,0.20845003943359997,1,1,1,0,0.4861846774522286,0.34636059875996333,0,2.5374972334156904,2.895010260583276
71,-1.5162131520762354,-2.377674594061708,-0.2595432933460105,1.1228646393270671,-0.5825901048543818,-0.7788424142431104,2.0,4.533978794774544,-0.26010411952884466,-0.663984860410728,-1.8721644017127272,0.5769197842446638,1,1,1,0,-0.3433774017123041,0.10511435075064089,0,-0.5858618629611663,0.07519398744618766
72,0.6971577148737491,-0.7952690467204022,-2.1123605031814665,-0.5885506610479593,-0.5050069009043074,0.06143034720098742,1.0,6.297591570585881,1.36420473317235,1.1804980185654035,-0.9698528566725941,0.7335745018447666,0,1,0,1,-0.10314770822004529,0.37654252026308643,0,0.6824695522010296,-0.011334101160936805
73,-0.1677128111795817,0.7549153414114105,-0.09339517828179042,0.5902100613872562,-0.9340733842505288,0.03601648464397756,2.0,4.823595588868226,-2.017859892054656,1.7499235503931507,0.8820114270164477,-0.05983474383721255,1,1,0,1,0.41415143834765006,0.678830396900597,1,1.674873290991127,2.442371563902723
74,-1.0343684832341404,0.2077370866901995,-0.950336642460814,-0.35146387214481006,-0.6095636914058855,-0.16276344315971075,1.0,15.790950273317918,-0.18644105625360669,-0.5630426739591755,0.7268922517121944,0.01667576615672901,0,0,0,1,-0.12431938001357155,0.4460295408410655,0,0.8920411955119157,0.5090622418009965
75,-2.3324553931386065,-0.2547200941226029,-0.7443818424835384,0.2737772430945845,-0.5017883672751542,-2.032799496015559,2.0,10.041969290537633,1.8919647860805962,-0.5326548604125539,0.1821020473374721,-0.749098354051514,0,1,1,1,-0.7563290242526097,0.37983253027285185,0,-0.17029557651491795,0.4960467235688672
76,-0.1147068799625338,-1.1154719249386025,-1.816346875767544,-0.39928837555987773,-1.5910099357846539,1.0367502539293907,1.0,7.0764588170671345,-0.052886168796706406,0.030801977010494096,-0.4230401689601358,1.4500422253138694,0,1,0,0,-0.28278918002945463,0.1841754074571414,0,0.9187702031213364,1.8826226947265003
77,0.6766408532328329,0.07491027638412905,-0.1369004762409133,-0.07389804191544404,2.248518513187463,0.804326293434677,3.0,5.87242329146769,1.8471740702860415,-2.1265791815155493,-1.0890736979515483,0.7780956445825956,1,1,0,1,-0.6503557721497379,0.6001177105542469,1,0.08618380377577589,-0.4745471283272764
78,-0.12268078619262981,0.06273339915771106,1.091439200485109,1.1437443481806355,0.7100088906004935,-0.2320672044576871,2.0,9.962605380884085,0.24119679261221807,-1.1471834346139256,-0.0898864883855655,1.2711438215731345,1,0,0,0,0.0076251101714243895,0.5816891581121418,0,0.6697927595482432,-0.20229442688953536
79,0.988978287457042,1.2262094806830637,0.47010248440952546,0.2037820856396916,-0.33537219022988163,0.007030547727434806,1.0,1.2696566165844416,-0.307368347229973,0.5823518122315301,0.6649623781579361,0.9491513762090216,1,0,1,0,0.5323759901155511,0.764515859474758,1,2.1550137016071407,0.7946658272025862
80,-1.0078346773832902,-0.6731114732681278,-0.1865966184364478,-1.077127669631557,-1.3530971394545042,0.007190109377270453,2.0,8.803028240409525,-0.8403384031353908,0.19268017403901105,-0.912202193599317,1.2222201115475906,0,1,1,0,-0.18231104767524195,0.2780938226352148,0,1.239986679423911,0.3070082660880207
81,-0.2544379334779564,-0.7275302264985306,-0.299899005501021,-0.3138811139519353,-1.8838451796291178,0.23346150867404938,0.0,9.674111880787029,-1.4317442426563372,-1.4907371271025418,-0.5255571379434287,0.8900562991794627,1,1,0,1,0.7750006279579758,0.3236657200731425,1,1.5425323237980322,0.36228138823031797
82,0.9385075931595741,0.7596797610148429,0.5969412804765363,0.7028090120739486,0.6179246745507144,-0.5373114379551275,0.0,5.024534393532858,-1.346983227850671,0.7452304413020461,-1.7661456321654248,-1.1878776306546874,1,1,1,1,0.9582874356262843,0.6750025891399883,1,1.7541839520801938,4.79781995006255
83,-0.12739663854231323,0.20256993712412255,-0.0892525678844734,-1.2120830355697088,-0.5959025927016134,-0.7544297989035833,2.0,4.3240493394703154,1.3676867210022214,0.9268115745042355,-0.3341048985995638,0.02023599249152087,0,0,0,0,-0.2955660843726796,0.5693723014223532,0,1.3277680986360763,1.2571438698801003
84,0.7623407317342599,0.9228751443448613,0.7583005632903442,-0.6374062332891,1.0118403787999228,1.7715438814311624,1.0,2.900605548849041,-0.49037826456517464,-0.3033861028756906,-0.28147804423674005,0.21010598970181335,0,1,1,0,0.4364027210017763,0.6108289760930452,0,2.229295078361048,2.811757764240455
85,0.5520076730362348,-0.9182802194901303,0.051865621535682783,-1.1580921651671297,0.1434795829549972,-0.8188066944417015,1.0,18.88238352685838,1.446062594083772,0.9964873217240525,-0.059397216717146886,1.2728102833216834,0,1,1,0,0.004204236381950444,0.532080060757593,1,1.168309422176767,1.9147853208944867
86,0.6116267651720514,-0.2587245705493091,-0.43132866360135524,0.3875084211254525,0.6010975877557996,-0.1461454012571501,2.0,8.152330534879102,-0.7501062855481286,1.3686888568587994,1.8563960065601814,0.6290003856139131,0,0,1,0,-0.03674316501685823,0.6780418745620188,1,0.5466314936630754,0.5901267115987507
87,-0.480841477474956,1.0892130174377956,1.0747552186571654,0.5158290614400286,-0.2788280557074925,1.5393353953127553,0.0,4.125916897293704,-0.7946330756286287,1.0980184826727797,-0.9375661943513433,0.15201831257223755,0,1,1,1,0.9030991221806915,0.5023508384218855,1,2.8945534960077426,4.412969418079559
88,1.8227913767024029,1.4283991835919412,1.6914840935612838,0.5226087191042187,-0.7458229821001937,1.061686375175314,0.0,12.270368764076805,-0.3594543848584685,-0.35816183358027015,-0.30196613909463055,1.6541502229096077,1,0,0,1,1.709118476969588,0.8494334071841616,1,3.0876723169553744,5.310110051634951
89,0.7588394114777091,0.536940339070422,0.6437686091380457,-0.27159857895146594,1.4172692242123823,1.016147476715564,3.0,2.15699757308236,-0.046521531936176024,-0.7647635332365245,-0.0875365714205199,-0.3804373304089077,1,1,1,0,-0.21453535022384101,0.6705065797103831,1,0.972296360345552,0.748012378950796
