baseline_need,prior_engagement,friction_score,content_affinity,price_sensitivity,capacity_score,account_tenure,region_risk,high_capacity_segment,treatment_intensity,outcome,true_marginal_effect,true_effect_0_to_1,true_effect_0_to_2
0.4074587005579092,0.7934127663457322,-1.5296871566981705,2.0578176403268253,0.5881262902834896,-0.7894842624031994,26.20607520639809,0,0,1.779950691099608,4.285640886629822,1.0198764762206032,1.0198764762206032,2.0397529524412064
-0.10174203421751768,1.7123964591894105,0.47655313122230847,-0.24719092235333592,0.0541486010978864,-0.24010254241838164,13.394896518792423,1,0,1.763463362994041,-0.3443484017676943,0.009180511263093993,0.009180511263093993,0.018361022526187987
-0.3715906659208496,-0.6685767281319667,0.17806764609583345,0.4651035561405816,0.3970185286734139,0.08693303303165534,109.08441542971485,0,0,1.6043086972638574,1.7044223752050698,0.1852139246247641,0.1852139246247641,0.3704278492495282
0.8683109728428169,-0.43730714688486066,0.5559144408628715,1.0499558604638453,0.3222587486650267,-3.114079329204412,29.911853206546155,0,0,-0.032487876952263184,2.927720758033284,0.5724758506100428,0.5724758506100428,1.1449517012200856
0.972585641253611,-1.1812096263493788,-0.49089884204600037,-0.4963295118629664,0.5864831173924003,-1.9957466935284047,16.27932870880157,0,0,1.3991384484750211,1.6612440128522068,0.49022646449162116,0.49022646449162116,0.9804529289832423
-3.147179092130294,-0.760173060794336,1.4938661166465557,-0.5369187353551031,0.3098759023261473,0.6297231666135635,58.979391027892746,1,1,-0.1679882302784207,-2.5851232450274106,-1.0208762803809186,-1.0208762803809186,-2.041752560761837
-3.376785906597875,-1.0521380532683546,0.22705637411783416,-1.2920180509642896,0.23469107993997698,0.8841329539178934,40.090694124480635,0,1,-0.2361349329035013,-0.7941364973288872,-0.7843415645124951,-0.7843415645124951,-1.5686831290249903
-0.22134786406671175,0.6840824835829185,-0.9303422430972617,1.1062538042815928,0.5983449573277068,0.6766540541759138,75.39313857081005,0,1,1.9972519486189404,3.9767868339244696,0.6982207865547555,0.6982207865547555,1.396441573109511
-0.1946728997067684,1.2280051212663405,0.1919110190697274,1.7136629563994485,0.7238529159802356,0.8309643256640514,36.1629460214726,0,1,3.2597124243893463,3.991534543387232,0.5380057962034092,0.5380057962034092,1.0760115924068183
-0.29101374593667656,-1.8382722032873342,1.2692258422246565,1.1011146673389776,0.2510319899605797,-1.855614509858343,53.665530679423675,0,0,-0.5715014667573217,-0.9405156911846738,0.11723942837878298,0.11723942837878298,0.23447885675756597
0.3775867429233085,-0.7631347386542566,-0.21969348819238574,0.03184472899815745,0.24503004618637525,1.188813181944674,91.67509329463931,1,1,2.6351649360874756,2.4826078433318286,0.4609816955557896,0.4609816955557896,0.9219633911115792
0.18437982274538114,-0.41612269816203945,0.4729126977608534,-0.701657864553846,0.06490006633108661,1.0237987011960719,16.29910175007259,0,1,1.0921777094476952,1.067101421808911,0.30571112532216593,0.30571112532216593,0.6114222506443319
-0.035719929335964094,1.1890355002853268,0.2658131584131833,2.2383539264218912,0.3018578976029743,0.8690163860595614,30.53392180951949,0,1,2.668141092102629,3.9156895990277083,0.7619773362662564,0.7619773362662564,1.5239546725325128
-0.9339193914384298,3.0401282812306296,0.4804858785934927,-1.4888252133063495,0.08411583127368859,0.013206874490237476,59.44027859846112,0,0,0.021405330119102395,1.8992974563125253,-0.31538066079415694,-0.31538066079415694,-0.6307613215883139
1.4890130203684893,-1.2625052156871843,1.1309674350349885,0.4162806742562971,0.5183470684827736,0.8204522095262574,26.988720805517623,1,1,2.361967846085765,1.5934112531416014,0.4786380349257473,0.4786380349257473,0.9572760698514946
1.3763773732776563,-0.572273971486121,-0.9320385417771642,-0.3080311867200199,0.33603121787692586,0.09115184669382796,27.0778277067001,1,0,1.5217938877879291,3.3760561669621727,0.6543410378086543,0.6543410378086543,1.3086820756173085
0.370454786728446,-0.4149359420479589,1.5869148838334954,-1.3023638754591984,0.22527763713382498,0.8392190733317924,55.78896879682897,0,1,-0.4979760685942235,0.22092329689985185,-0.03388606465417776,-0.03388606465417776,-0.06777212930835552
0.201629962875822,2.3992881873381946,0.243010392336797,1.8155300370201806,0.16410470205513625,-0.7264574354294799,88.12463681333023,0,0,3.108680530177886,4.771946245475984,0.6304043814615347,0.6304043814615347,1.2608087629230693
-0.7193099528689575,-1.6650669106929301,-1.967221152710036,0.09819966551080403,0.07445709148992784,-1.0287078431154393,22.687672267761478,1,0,1.7166823076804572,1.0634061264291388,0.431188104627262,0.431188104627262,0.862376209254524
0.3724734693532569,-0.24779278080972023,-0.7045291947944036,-0.9521176701650931,0.18812358947234376,-0.24176084457442829,47.8840836743547,0,0,0.5031047761728923,1.9660515108842467,0.3827581521706015,0.3827581521706015,0.765516304341203
0.7956925594781781,1.9300631446864145,0.01042360006905447,-0.4868925304260473,0.46377850474130305,-0.49540399004209884,169.74324787731499,1,0,0.850480627041321,4.170966893153352,0.22155322802409666,0.22155322802409666,0.4431064560481933
-1.487475639026974,-0.8617116354884679,1.789884615838329,1.9303769144366827,0.7512374478749778,-0.11654377211350062,50.23020873942557,0,0,-0.11057008748641226,-1.0750907571912238,-0.30309693730337695,-0.30309693730337695,-0.6061938746067539
-0.22293212371534332,0.49708780367756783,0.9221508060854962,-0.7575277390118017,0.335880073447747,0.5638141390264936,23.151296469000936,0,1,1.1201771841075139,1.3700462677127296,0.017739617371311106,0.017739617371311106,0.03547923474262221
-1.287647210497953,-0.7903318224917936,1.495261530724397,-0.8051190041870567,0.5357847375958806,-0.1505385889216632,20.136090778156937,0,0,0.19776035997492447,-1.3272167088213505,-0.6230085134754757,-0.6230085134754757,-1.2460170269509514
1.209343054903114,0.3025524954225971,0.2383925176308969,1.2638733204847032,0.567411732266544,-0.23846336074597382,64.86473573601572,0,0,2.3787518144121593,4.309683620584622,0.7174880834373507,0.7174880834373507,1.4349761668747014
-1.0192292925025588,-0.7261663544234725,0.4084283235760559,-0.4567944614608337,0.5768367205890612,2.5099459318967425,59.457467331994344,0,1,0.8825027952551963,0.23082495018841115,-0.09590224909177356,-0.09590224909177356,-0.1918044981835471
0.42229147480871504,-1.1880821340909553,0.2632436632446997,-0.21725365008018677,0.4033327258229224,-0.9186003536208388,31.69280304924085,0,0,0.7751577723487042,1.4210469938885242,0.26442249582067134,0.26442249582067134,0.5288449916413427
-0.015645700647484575,-1.4965069793836132,-1.4744819511823355,-0.044593339392823665,0.7081665033484493,-0.493684801045611,9.85725620260256,1,0,0.5327058084641878,0.9148102493070763,0.34201847118448203,0.34201847118448203,0.6840369423689641
0.4145276627407884,-1.2936872390955543,-1.3468200762012283,0.3071477282727158,0.28484520533907104,-2.7052335220405563,111.85614783301625,0,0,1.5453704788277687,3.259675922462981,0.7392919041394028,0.7392919041394028,1.4785838082788056
0.828475527364707,0.2874818253040539,-1.646189093499082,0.27137436032482665,0.20963255464024477,3.0558588479990503,52.40909028003012,1,1,1.8848943308499915,4.621425716154619,0.952670319976726,0.952670319976726,1.905340639953452
0.18350219109665636,0.25799537613054513,0.6169669590339966,0.8658220115761793,0.7909689952208042,0.7602491997224825,28.699144238227156,0,1,0.8802430241116477,1.667742703580201,0.38166328575030384,0.38166328575030384,0.7633265715006077
-1.3659935396000333,0.2505115813140902,0.09210010276988374,1.132063686974998,0.5660322706156029,0.725231814376937,45.532192682696724,1,1,2.266749444177153,-0.03037010237979665,0.0251835050103712,0.0251835050103712,0.0503670100207424
-0.19362406360957868,-1.1263723080411858,-1.2928650948536031,1.2962040585041534,0.4340058669244892,0.8252681138357094,17.872316044447363,0,1,1.2395672598293255,2.64870915672724,0.8593709055259808,0.8593709055259808,1.7187418110519617
0.03397092118332438,-1.0352790201842683,-2.703523891773821,0.26103227969443665,0.3034586413108552,0.23345596856414375,88.93152836860644,0,0,1.732701421331759,2.30524663834242,0.9184428505519648,0.9184428505519648,1.8368857011039297
0.05698509563847903,0.4299320841645698,0.6272200822510471,0.7188973603259579,0.424384964208181,-0.3491053069601291,28.344978816114796,0,0,0.7704889417912314,1.7434748614754314,0.24551654213225277,0.24551654213225277,0.49103308426450554
-0.20211755578615473,0.7783178335402505,-1.4364800918529346,-1.025141523386858,0.4336368056970857,0.09810387721515083,32.79321094413475,1,0,1.6425680980067288,1.5977909890223259,0.17083439701058734,0.17083439701058734,0.34166879402117467
-1.5841891652828912,-0.30876616959589265,-0.33876058056110214,-0.5003635137702495,0.6850555838692917,0.3776649398085505,23.34047140459034,0,1,-0.9426303919501875,0.25858374424339003,-0.12352441116304194,-0.12352441116304194,-0.24704882232608388
0.564878229859817,0.14975375382764614,-0.08992466729484136,-0.19785427767164038,0.1725528944950932,-0.23128020357608853,22.503629249713423,0,0,1.2020367192875463,1.4390745901569955,0.4409228665058963,0.4409228665058963,0.8818457330117926
1.1573973128111275,1.5222942029702011,0.3357362917227109,1.6576686784782173,0.39332548579079996,1.5170074433776333,5.830490186342189,1,1,1.919818490230364,4.499319080161866,0.8141915089444065,0.8141915089444065,1.628383017888813
-0.22159484331594803,-0.5083274310814353,-1.3498688287042198,2.2358269874935943,0.5944288512564674,0.7692602857176205,18.47993178220264,0,1,1.9334706663322128,3.538076550968967,0.9947105196337578,0.9947105196337578,1.9894210392675156
0.29670865865080265,2.4895029177812162,-0.059314300006385885,-1.0132833219884327,0.320918352518707,1.6322417382629693,65.0243198163898,1,1,1.1530907841354585,1.7891126189075148,0.19671616786122215,0.19671616786122215,0.3934323357224443
0.6545876379403532,-0.4725990637772148,1.033003612465709,-1.2697690804750839,0.766854942797815,-1.5139303072251502,117.84470354267816,0,0,0.7263827931110173,3.0688959515862475,-0.11657987687614768,-0.11657987687614768,-0.23315975375229536
-0.5673148458245617,-0.43993571648246155,-0.28146013876287224,-0.7232271094556195,0.33347790915045455,0.6154447865850978,63.833041844470806,0,1,0.9681084710629508,1.002284064912231,0.19285749579883402,0.19285749579883402,0.38571499159766803
-2.031342724906761,2.5019433185254414,-0.5766871913981544,0.741467508372301,0.18215638209677795,0.6897473139583187,24.42299367718069,1,1,1.5955875837115663,1.1610729512431393,0.007841838937488355,0.007841838937488355,0.01568367787497671
-0.02938364657387867,0.453024377607627,0.6516219187659309,-0.5406792975122976,0.7387634558682704,-0.3274538472378216,19.86136417360066,0,0,-0.1274222849379123,0.008941606405647118,-0.08620974612978924,-0.08620974612978924,-0.17241949225957848
0.2592511452752563,-0.6553900315841756,-1.4341523507019578,-0.36894256642364387,0.1697696112088998,-0.44602607043643205,86.88995128434975,0,0,0.9939428509894082,2.7663745406408276,0.6209494691851106,0.6209494691851106,1.2418989383702213
-0.6084439355608365,-0.08652882331282385,-0.02097385675175659,1.1704573507906282,0.020704674707835356,1.7126925915785012,91.4144975253987,0,1,1.9296966788008258,1.6625196528225428,0.5399631477407848,0.5399631477407848,1.0799262954815696
0.11802231037836595,-1.028896573573268,0.533898848475332,-1.0975061765925092,0.47843749939125746,-0.179531961054844,72.77063717871582,1,0,0.6701509935522361,1.440356812307483,-0.19678761139918394,-0.19678761139918394,-0.3935752227983679
0.6897762176299255,0.7031694982706328,-1.5787150275240613,-0.6118771687125765,0.40125052331650546,0.2733034236673209,112.04152554225996,1,0,1.358127022005391,2.480961465141262,0.5340166310274476,0.5340166310274476,1.0680332620548951
1.5121112958673415,0.07903483850463833,-1.0049282742234857,-0.9619269596187415,0.2847997833139974,-0.6783542624113187,57.487539083066274,0,0,1.3608343553065825,2.3836598080784173,0.7429765824452897,0.7429765824452897,1.4859531648905795
-0.18426278453756806,0.3951864907330277,-0.9660927768648923,-0.013046189689736304,0.44500027695839084,1.0744423948731179,40.20441650440308,0,1,1.2411485010693286,2.1824256036512053,0.5517984506255909,0.5517984506255909,1.1035969012511817
0.1364824129198065,-0.687595291051504,-0.1094226923729061,0.1468685360190579,0.25862750323766787,-2.101813192125661,48.74511042655632,1,0,0.654147417838159,0.7728749786471,0.22665380364597532,0.22665380364597532,0.45330760729195063
0.7495748428521204,1.198623092102805,-1.5338472809330295,0.660549812190867,0.43959422224737477,-0.3044278416958275,68.93937109499518,0,0,3.1645295343104345,4.768099221285461,0.9007237106588464,0.9007237106588464,1.8014474213176928
0.7374741269318881,-0.12175938271332193,0.33808861149898817,-0.221489168446425,0.8090870820450535,0.9154723796846234,33.17075220471485,0,1,2.7021055852583347,2.511834083364191,0.398064310999982,0.398064310999982,0.796128621999964
0.9835938909452147,0.49677530782741813,0.8989610267495306,-1.5619303448805342,0.7634145410842057,1.3525808569831193,78.29406692682154,1,1,1.6429350178054132,2.320126204411241,-0.026732088358942085,-0.026732088358942085,-0.05346417671788417
0.826585100214698,-0.1541219352013052,-0.26451273288564137,-0.310586359184169,0.47643992057389,-0.6179573241751859,37.26622450297629,1,0,0.8182665893476057,2.0832308321464237,0.3193855037040725,0.3193855037040725,0.638771007408145
-1.213053237517036,-0.21512841334647356,-1.0179112899836706,-0.8526506559348481,0.3648917420390131,0.625904186630252,47.89624648020515,0,1,0.8619714580744963,0.44823672401928655,0.1432344411340017,0.1432344411340017,0.2864688822680034
0.42722252812750966,-0.43421034435521894,2.1168110062970698,-0.14899786121804057,0.5555501143142393,1.5036380836750711,74.79738201755036,0,1,0.2635831621821844,0.20639629665149528,-0.006227755964317294,-0.006227755964317294,-0.012455511928634588
1.1187185427570174,1.1609292700639413,-0.4506389167369389,0.694357780347225,0.35218185061459567,-2.5115028199250395,42.65359534945143,0,0,1.4831220866959134,4.4682120310395845,0.792842509969089,0.792842509969089,1.585685019938178
-0.4347419322624615,-0.5755146173671365,-0.1711548055900158,-0.5168790770681789,0.31572850615185344,-1.0826094261733148,63.26995145729219,0,0,1.111360639153124,1.0510939315965577,0.08711324084759726,0.08711324084759726,0.17422648169519453
-1.3519880231471975,-1.3133909589204067,-1.4312507988898577,-0.4108950662869613,0.6038736692500053,-1.754643541709131,60.426936388506356,1,0,0.21108160490123729,-0.17101909994982323,-0.08257226327710096,-0.08257226327710096,-0.16514452655420192
1.7267183528449734,0.807599356688056,1.3235892677820997,0.16904682447856803,0.16946887986617945,0.2989121510123941,61.515522698211605,0,0,0.21577577085489152,2.9318140101842727,0.5220473971227898,0.5220473971227898,1.0440947942455796
0.47166456190286765,0.3232816683342172,0.7956321749848455,-0.1906444398632281,0.358287516240813,0.6361574679607109,25.864697985644483,0,1,0.4525452274752312,1.1862977187519623,0.3367219957629608,0.3367219957629608,0.6734439915259216
0.12210468135212157,0.16974591671359024,0.2915094773943969,-0.24548269213131163,0.6197297874414758,-0.3736898637886373,45.75949337917,0,0,1.1232301917709135,2.3278185767954707,0.1171351921822365,0.1171351921822365,0.234270384364473
-1.5503511752313721,-0.20372943641400026,0.8639339997465846,0.07601071815835884,0.03902709456726755,-0.6761595862096808,44.19968756711108,0,0,-0.13551614523356656,0.038177439826533155,-0.2798483824366724,-0.2798483824366724,-0.5596967648733449
-1.482388988623188,0.12494765975505945,0.6581542089136652,-1.1752382272479667,0.2180781610503597,1.0340007618546359,106.24545806872777,0,1,0.04812008886351371,0.6566322448331541,-0.3237444823322194,-0.3237444823322194,-0.6474889646644388
-0.5984147828953312,-0.31281821390155856,-0.2762173967655089,-1.1389650859165352,0.09397511069998414,-0.8627965007004131,41.451537597000694,0,0,0.20334637689826396,0.6140011092364541,0.005643946044746707,0.005643946044746707,0.011287892089493413
-1.3140457670973302,1.1768461105314794,-0.43509827011203783,-1.2133039412666216,0.5769285549182962,0.9861355735245622,15.6847646223625,0,1,0.22896261524022643,1.5746142795463052,-0.12906875797098707,-0.12906875797098707,-0.25813751594197415
1.2256984778188038,0.7267569596497785,-1.7961724893949478,0.44475906175076707,0.4095364987204684,-2.4299071002173784,30.394430067288972,0,0,2.5638057169398687,6.449728201425177,1.060121392878379,1.060121392878379,2.120242785756758
0.060114234035106975,0.40883950696752575,0.4048905649118261,0.08231065909071164,0.30202781529705497,0.6589931390381705,25.638589765762028,1,1,2.4532725091106973,2.9095477243425996,0.2300853042142631,0.2300853042142631,0.4601706084285262
-0.7522861562353013,0.3724176047109629,-0.8188004756018191,0.048858042816126164,0.7549599487262981,0.27699462583314916,39.141024208789,0,0,-0.4790427092273637,1.47312126580068,0.13710004089910707,0.13710004089910707,0.27420008179821415
-0.8919766791602335,0.6280551688736933,0.8459236622305004,1.872226972480061,0.6194866462933811,-0.8424339274989993,33.91778473461352,0,0,1.1622121506255785,0.14438837447510355,0.09246738408042401,0.09246738408042401,0.18493476816084803
-0.16502000707973258,0.3758124939218576,-1.0833454275307042,-0.8502340568136046,0.2738902670152195,0.8942145753352164,66.77980067803001,0,1,1.831413821545956,1.8755626817590896,0.4733545977643284,0.4733545977643284,0.9467091955286568
-0.16226907346745859,-1.0080992536962703,0.858876111654581,0.4561547959189872,0.2828020966838761,1.41495330661115,21.80838185399205,0,1,-0.39978350851459443,1.2596816672695177,0.27984727492639117,0.27984727492639117,0.5596945498527823
-0.39272238445109026,1.0676355146063818,1.9354766113987072,1.7313826060022932,0.16325140609585542,0.5657708381253123,66.20970863584144,1,1,1.1257285737751674,2.7593684241969667,0.0967014094633866,0.0967014094633866,0.1934028189267732
-1.076848112582215,-2.2893232214109367,-0.36118854792864463,1.464960471924919,0.6678380664951106,0.278852426266994,32.94105473045829,0,0,-0.05323488191351941,-0.6346694084005281,0.22135575800894047,0.22135575800894047,0.44271151601788095
0.1709318978562387,0.7071940073093433,-1.7214365756647796,1.2656096228620006,0.15094664049078566,0.8025149960035758,51.3811214955939,0,1,3.5,6.267931348297973,1.11815951644337,1.11815951644337,2.23631903288674
1.935158222754215,0.58913522146832,0.20458845898550446,-0.4030072903955142,0.1482492835480107,-0.5851165550493626,13.740917720958238,1,0,2.1895661465389833,3.5550511064696324,0.5887137010716542,0.5887137010716542,1.1774274021433084
-0.9839253079462937,0.6055374434667429,-1.7623982799131563,1.272861261674465,0.24165089058832856,0.3492242986241739,57.65637396332607,0,0,2.1165442834183628,2.9383484399493476,0.623347348716137,0.623347348716137,1.246694697432274
1.9955509635732984,-1.362710002482526,0.41700835864671093,-0.14323655488192277,0.8478805981104113,1.4113785803617567,36.394739957115796,0,1,1.3541519334749215,1.9258116135932042,0.7377385074730024,0.7377385074730024,1.4754770149460048
1.1942158909364262,0.8351334968540045,1.7397422701884313,0.04309316280674556,0.8556748710758056,1.2305904204093074,20.642471015311678,0,1,1.2516962685273907,2.5287280364271423,0.25403195026776537,0.25403195026776537,0.5080639005355307
0.49714851134926513,0.2920389161269169,1.2307262236837437,-0.38432561241919344,0.5997564565540106,-1.8765356376148055,57.437598037830405,1,0,0.1776269374444562,-0.3587812827324315,-0.1446783458410467,-0.1446783458410467,-0.2893566916820934
0.6862587698023052,-0.4661246285734197,0.8177784445917408,-1.3862222592924758,0.28510361156738817,0.4250181263169339,41.450755551856204,0,1,0.9908529413954807,2.3444148534955356,0.19429632428564378,0.19429632428564378,0.38859264857128756
-0.7316084800680426,-0.27137238039819583,-0.07655257532343844,-2.5052577156847873,0.4398637875681735,-1.2310153171538745,75.17694889353011,0,0,1.488049219759884,-0.38728600226189125,-0.40452250568751885,-0.40452250568751885,-0.8090450113750377
0.6163186715543546,1.0069675477346616,0.259496385249477,0.6335010475087135,0.3917893887177099,1.220247016719508,43.93896017962846,0,1,1.483082832779635,3.9479520642602353,0.6354807585396525,0.6354807585396525,1.270961517079305
-0.5277035662144033,0.23128741504680667,-0.876492682021769,-1.6009159501121828,0.5605037677564294,0.06379210196293289,31.975174966135867,0,0,0.8044602291545652,0.2125200855427407,-0.037614383776979676,-0.037614383776979676,-0.07522876755395935
0.5314840499402762,-1.9435249966047883,-0.00510479351665226,0.9488036631161988,0.5736362032733912,0.8527984857252168,14.016038828268742,0,1,2.343410985033574,2.7913072923150093,0.6830505591322428,0.6830505591322428,1.3661011182644855
0.16755583451579564,-1.2473635019294886,-0.13368769865293528,-1.1455661583286332,0.3413436203298765,-0.3726059587653889,18.822914490251407,0,0,0.1612323531550151,1.0310041344773788,0.12820254998974429,0.12820254998974429,0.25640509997948857
-0.5954593147879196,-0.06031361411021526,-1.294439552288727,-1.2702044134348582,0.060542578689398364,0.13129568539672498,19.719350599806162,1,0,2.201527714895734,1.0432815292428443,0.0748810800591724,0.0748810800591724,0.1497621601183448
-1.0380696240243268,-1.2696367419238244,-0.6128828281281141,0.4271379341895638,0.46338000855334466,-0.49094974388760604,15.683165388131695,0,0,-0.0008014647620838145,0.8787165279918121,0.14984835356269238,0.14984835356269238,0.29969670712538476
-1.1942692179301384,0.4332712378679087,0.6260102060155647,-0.21139178781171414,0.49709908754829596,0.6490317568129966,50.80672867415858,1,1,1.3623494698069316,-0.8135626488185392,-0.2694719291615626,-0.2694719291615626,-0.5389438583231252
-1.640599496416518,0.8778556034181751,-0.7446298934849795,1.3911609069566173,0.330878564861369,-0.7521055535287263,46.14950377609656,0,0,0.6974162001614199,0.8021439063248001,0.215448825255533,0.215448825255533,0.430897650511066
-0.3547661235620196,-1.4264683731135157,-0.4282830849736932,-1.8535733114140556,0.3965710690646623,2.1434311062343014,43.464670015110045,0,1,0.24714360141121705,0.6107851788895622,0.06606751146679815,0.06606751146679815,0.1321350229335963
-0.651740201861075,-0.1405996294884675,2.090611715282749,-0.04697281527573628,0.26825287401245845,1.292378072792066,84.06997917172411,0,1,0.19586652058728898,1.1690929435958446,-0.2152576303959283,-0.2152576303959283,-0.4305152607918566
1.221930241765537,-0.772958261076368,0.7188238844821147,0.29038522008591455,0.5078003855850461,1.6425826342481868,24.456477870266397,0,1,1.479940065229572,2.507169084517681,0.6143964601833388,0.6143964601833388,1.2287929203666776
1.004990450889481,-1.7158504329201723,0.8829072032749492,-1.411038157731866,0.5569435953885244,0.2752204429534747,40.81965775133532,0,0,1.042530447991333,1.433926184113163,0.03950441024358406,0.03950441024358406,0.07900882048716812
0.30240149067970734,0.5654472371479242,-0.49859387628203,1.3519367506899016,0.16493221677957223,0.14537622260008445,32.05447465468295,0,0,2.080450163232706,3.6242357749319343,0.7381279532694497,0.7381279532694497,1.4762559065388994
0.06797887473258099,-0.7255058569878456,-0.7745025267906653,-0.32592269243654154,0.7053765405856611,-1.3941405629431332,42.13193735508646,0,0,1.3366798002706313,1.129479408397624,0.3014681864399329,0.3014681864399329,0.6029363728798658
0.4509445470073679,0.0502435377658999,-0.4472334383522897,0.8961108539596173,0.26469809623583757,-0.10707030349757125,49.320397843354826,0,0,1.5760237990162258,3.0740373086213744,0.6624282402156969,0.6624282402156969,1.3248564804313938
-1.045572271375409,1.6895797976554614,-2.5654891765809884,0.8839731604818508,0.6072775338930516,-0.3160287298007557,102.10648350742282,0,0,1.9368790272995802,3.2134465046863925,0.6250159436151037,0.6250159436151037,1.2500318872302074
1.2171970465477846,-0.6171298302824058,-1.0436429581526168,0.6116259385945156,0.3115461187419806,0.036533957783987506,82.59044171484337,0,0,1.268256456254282,3.8806482519392644,0.9457382242758929,0.9457382242758929,1.8914764485517859
0.2635459896129574,-1.292231097342288,0.7405287031508021,-1.7108643687772669,0.48966355263206607,-0.472761456749572,13.458123081263778,0,0,-0.03253289183365356,-0.46643775598232895,-0.17459827661315228,-0.17459827661315228,-0.34919655322630455
-0.07038670309830658,-1.2343266773541004,-0.14832675039039042,0.9670257529194861,0.17938281239947287,-1.5359873419166994,42.655376912934194,1,0,0.04547133691698341,1.5710490741072851,0.34393636876799405,0.34393636876799405,0.6878727375359881
-0.47721357230056793,-0.2890081830008437,0.7698771583728876,-0.47508783186926073,0.2685686554559786,-0.8646498227442015,39.97043806140584,0,0,-1.0558334614763192,-0.06874227470478722,-0.11296506213209608,-0.11296506213209608,-0.22593012426419215
0.8611556277745857,0.9638897448073033,-0.023034031771276043,0.8510271757715385,0.5372475083312909,-0.9374839762219522,61.73574953962023,1,0,3.080437882780825,3.568280039500481,0.47043655240593185,0.47043655240593185,0.9408731048118637
-0.29290422821784867,0.8620850204626115,-0.611383902668546,-0.028562491741073778,0.3476658160119212,0.8433433449557705,24.956539433283467,0,1,1.5114145960931227,2.1631867821378146,0.46391023032982814,0.46391023032982814,0.9278204606596563
-1.6471798473346504,1.1411853887904555,0.6234653725624534,-1.8683109076951547,0.4186489468490743,0.6325128214105107,44.371233869317884,1,1,-0.37306219694364046,1.27717412861548,-0.6751444498463475,-0.6751444498463475,-1.350288899692695
-1.5645186488712857,0.16233181250664405,-0.5891534483671124,2.076469530313784,0.10085575091714172,1.8860383115214243,35.169909541048355,0,1,1.6276125060843345,2.046377874405205,0.5411076721931718,0.5411076721931718,1.0822153443863436
-0.7609381186857493,0.48930718975623977,0.4739546210986154,0.10845806382133927,0.3859553157585766,-0.19498742179727108,72.96419078465496,0,0,1.1137538962745572,0.04877450393317195,-0.05043951416792253,-0.05043951416792253,-0.10087902833584506
