latent_need,latent_value
1.3827968113837605,1.2664527785639885
-0.9342782124021036,-0.4541826881564729
-0.47699223951334996,-0.7919005392567735
0.8092533949525273,0.06478789098125215
2.8762236541860857,1.9501559696068818
0.0014834722056685026,-0.93348380712089
-1.2455068401259624,0.1082539452608623
-3.5801120335623517,-3.318720847314065
-0.7780254306519535,-0.5174410638445256
-1.3331539185838048,-0.3649654786844332
0.43899709446625124,1.0220102465022005
-1.4119609098782024,-1.2347748941025596
0.012740682138545406,-0.028727315077301092
0.4918809972671362,4.031289853863768
0.17701552086353442,0.48524853674581925
-0.9174131031969811,0.05990937272144592
0.9371289787687805,2.057950706316296
0.5635484644358226,1.1357099380860074
0.6500264052975948,-0.27460552436858654
-1.3389700207850048,-0.964952762953986
-1.3963139608773094,-2.3895899665262466
1.9318846814675263,1.837554884797712
-0.22921646964846407,1.7492196119913885
-0.5076683074026723,-0.38549948539751056
-0.023096593935355427,-0.13362439458980244
0.3941223197391974,-1.7930755392343127
2.421892573583204,3.9536000833797478
-0.5570572696492769,-1.7095282565322174
1.89456896566442,-0.48363185551254184
-3.0013684716697413,-2.9682994338704685
0.1169789542518549,-1.5320915755724436
0.31190676646142795,0.17428403821481225
-1.552137362161121,-1.2155461971545622
-1.2705429197443068,-1.3922581897170505
-0.17646437724996664,-1.9680175958185762
2.6950918881680073,0.9563265115294686
0.21329855579666476,-0.039483494043984435
2.0102621301557133,-0.08098596173790007
0.9383365428528209,1.1545168414528089
-0.06746204047411043,-0.7594016929079687
0.8428704390742727,0.2711410501426076
-3.333345257869202,-2.857026613216381
-1.5219400167946275,-1.363518770873309
1.0754542082814007,-3.705528054796703
0.9005014823425336,-0.4759837036814736
-0.7651127147491035,0.42223793596661796
0.06351417257306174,-4.753274403134973
0.2382973439913951,0.20381355030241083
1.3298305058486617,1.046888774787243
0.23094177189913564,-0.14019288857249163
-0.19219840642753255,-0.2719519640077892
-0.28986032737492445,0.42701220313143473
-0.1604455830173958,0.7892322445993861
0.3622074359308134,-0.23230350209264666
1.3279547517392685,0.7115361189627825
-0.09673805816975001,-0.6563321263007433
-0.701826485185796,-0.5943464819140212
-0.7479736017375435,-0.23316154920424825
0.6773300544150304,-0.08545914139457511
1.0027682337127266,0.4715838635477063
-1.5580028694791657,0.3308957394975942
-2.0165214752060656,-3.478510510884363
0.20932364701684478,0.10209095595934889
-1.2298155761124459,-0.5437610874831147
1.0479050515797401,-0.12243646431724042
-0.47695678998129387,-2.2667927288919767
-1.2456845489234862,-2.025241494545493
1.8447865498066311,2.9302120611814777
-1.1054452438142048,-4.075498284231712
-0.5631015680311436,-1.2316452292239637
-1.1801690732294094,-3.1613487657923542
-1.4654236010324246,-2.3790761697591076
-3.163061987567726,-2.3105857641026306
-2.2001113751737362,-2.3418199795170502
-1.0518729635415998,-0.7223046702354848
-2.237135750021108,-1.6305665235059161
0.20124463284841523,1.1211680471210472
0.44852249550687456,-3.367803717690516
-0.23919555607511037,0.7899971585128321
-0.4525847130400723,-0.14437070246895334
0.009093696653940485,-0.890671316330579
1.386333899778402,1.7405729564470669
1.2115455843970995,1.962252514126932
-2.4424206117816674,-2.49492611458672
-1.013361207309264,0.6434030604621339
-0.7476250303524576,-0.674503105802372
-0.6955998826472302,-0.3710866707734911
0.15369363835309613,2.909724703990592
-0.18329220603388582,-0.4060307721913155
-2.317615080950678,-1.0666104955521456
-0.29138454894102794,-0.5941495712288719
0.048671363533545293,0.7688299345966567
-1.592857107838197,-1.0943016592522434
1.0993638937838413,0.20934366865239673
-2.2640979860735606,-1.9622216673441861
1.8950137913769425,1.1530484919292971
-1.6183460565957875,-2.7798853105029258
1.1620311271099895,-1.3255219808742005
1.6363276622217016,1.0156326239804794
3.1976370032455814,-0.056589180468719746
0.9264717847232434,-0.14339127514678096
0.818608552809912,1.1336899177057411
0.33542595695026517,0.6988742023186729
0.8164289019188934,1.1719281354284197
-1.31265580805698,-1.4143032476927688
0.0748701861445424,1.271339853846465
0.028858160340669056,0.18935665347795505
1.255772501457979,-0.09787572030550229
-0.0773144739041373,-1.0592519389454056
-0.2611323337449279,0.18155112185154848
0.32729166677379506,-0.5874791651843283
-0.6293715096904924,-0.4917429550526279
-1.2746212529965375,2.266195867143974
-0.045254147800675895,-3.8973348053838337
-0.18178721495226355,-2.870568089613053
-0.7654170991528616,2.8123500621037403
-0.30785264391796713,-0.097914373158309
-0.31090307220394275,-1.3456265517667176
-0.4231335872170901,0.9277470509775418
-0.27584815764219495,0.9235539185408251
0.4643980752204191,0.4316429116253943
-0.5212919566686605,-0.19370247049842426
2.280000588030526,1.3404397863787192
1.7879429956949393,-0.4034414522546752
-0.03892706540783753,0.136581522442958
-0.42049386118187004,-0.7591654410666149
0.0735061621423212,0.3759007190493065
1.1944218190330986,1.8485276711818988
0.36409480474977185,-2.361009575773041
0.9384945622825405,0.9207836440762601
0.06768431958399893,-0.562633878123651
0.30902183213879836,1.349170782131386
-0.5511074371878928,-0.9837623855822016
0.6344751925903243,0.707930563827399
-0.9043394679574854,-0.6328634388019904
0.49363466802969536,0.2086889177526003
1.2781151137679023,1.3735956854854123
-1.3310274086874476,-0.5843102501083386
0.259754996977601,0.32278537435592825
-1.6597238382831834,-0.7458457282863715
0.6004426772072344,3.205341827191018
-1.777936817888544,-1.5632192937203846
2.0547851865370186,1.6675080612054767
-1.291654005322662,-3.9863569058363373
2.4981194575723564,2.715798043089867
0.9207214132881724,0.7696182632466019
0.20747200516236425,0.003229234596624525
0.8329800067432178,-0.6700544300187224
0.8921584664103098,1.9225341020228268
2.2261253407661052,1.5923370690349248
-0.6797045239352724,-0.1802537668650629
0.19863606648894794,-0.8076142056064118
-1.660213471770615,0.7240210367381881
0.2643971494413858,-0.6127589322402864
-1.0712424585792106,-1.591860681677829
0.13914853693336618,1.123900156829192
0.15649128298191897,1.5203253462267379
-0.07045432535941029,-0.7422248577802937
0.046319946249031047,-0.012783351529579712
0.7504517274576523,1.1037331700939512
0.9125214271972774,1.8608886411719188
-0.015818016637890196,-0.23420070608373125
0.22212767130161828,0.20540756986327152
1.9839311737705136,2.1155848855196044
-1.4293389195304285,-0.6471492667933075
-1.4515493765305811,-0.4936178778966155
-1.7405834459337304,-1.2719315635937458
0.379397689895382,-0.947938030714287
-0.1776724587206634,1.1778474135274306
0.7954963067474442,1.6872637419384948
0.4192539790640425,1.0608614815937492
-0.4045522499053104,-1.6122930697812365
1.5932353592188129,0.5589545902695137
0.7445758401959148,1.1299573100395257
-0.6142068369057706,-2.9497985009535537
-0.31692684852412933,2.2911306223147463
-0.4638148824521688,-0.5966352796196568
-1.1544740111346388,-0.461686194824594
-1.2188605959511933,0.2187411025835988
2.057718616211371,1.4568470811310088
-0.13260830520368813,-0.46528804984051897
-0.2657384112826188,-0.01639978256019603
0.6150227744596959,0.6333876738385293
0.11203398995334789,-0.07081341391728524
2.0579147050357065,1.8284040145809928
0.8223519188243962,2.2947658009863274
-0.04213626587048588,-0.08723603710772099
-0.28406336526211046,-0.9734218553854137
3.6217102655423097,2.671914863244271
0.5718511617848244,0.26709237218182647
2.326768365398897,0.7905495711278117
-1.4398759371687722,-2.0492179886750534
1.207537009838658,1.3345465533870944
0.32040882203970206,-0.05343268535078172
-1.411229240706618,0.7955687636347848
0.1942111587437698,-0.41990621162302666
0.4655220548562026,-0.9237832472305213
-3.7047904949549104,-2.3980207029495175
-0.09581078903637709,1.0719814555745137
1.052107655457729,0.372422676916631
-0.5264164470045024,-1.1458566370800396
-0.08654294461527802,-0.8613299998731321
-0.12258777404465807,-0.062051738165107125
-0.504421535641325,-0.45573718009371583
1.8132923937358143,0.9257673120311066
0.8268798982787916,-1.2617808376914725
-1.508792797861059,-1.23721011999301
5.127615672149364,6.109432621065208
1.4204720141445537,1.427496562442363
-0.565956314130834,-0.45998706121772615
1.1202236182054097,-0.3101057933711604
-1.5472189681418351,-1.7845345314723282
6.325238558362787,4.637471399931849
0.40252364676998065,0.9253685071234972
0.3570321950561628,1.405685964958854
-1.7099134127416253,-0.0671365494176841
1.5802034239088485,4.046726129924417
-2.8473293994628177,0.3979908647742163
-0.7305248716710346,1.307133738773003
-1.2516105066682386,-2.5536206504164785
0.8063962433380453,-0.3859643253535192
-0.9253101487371039,-1.13708567641855
1.7219151042305343,1.4669896115183705
0.37474883810985143,-1.0123010074270011
-2.6265796073364305,-1.1601933590067497
-4.522699512143575,-3.405410246805006
-2.2699646326204728,-1.745143810727976
0.23806730270643328,-0.6949682330523541
0.92372736954294,0.19481442448087039
-0.7400173424788853,-1.50200269489121
1.2000395027290567,1.9335870342580632
-2.1674959615927487,-1.5864201862683207
0.9211216502006687,1.2451907581440271
1.9351047605136558,1.1287737068780566
0.7857380171909834,0.3904101697028476
0.5045811079965642,0.2348015200129846
1.126889663578732,1.4887369782972795
-2.5219532912539426,-1.3881131444353065
-0.9074196429998143,-1.4321681499330488
-1.3869051131458001,0.6074725355793602
0.009103289883513504,-1.1300534227016483
0.6740825836935678,1.7963794735654264
0.30113710566497354,-1.0434817251695325
1.2115420439584776,0.45994056020655194
-1.1698097799946234,0.00876634479957461
0.6334494519322146,-0.3128220837918483
-0.9517029540265352,-0.9131914142224178
-0.6133798905600353,-0.5752424975193156
0.5443985993642348,-0.13431585122494527
3.2291678514761424,3.0197927251370076
0.2524271768113017,1.1722699715215312
-2.2164016171128957,-0.6668002992056055
0.26477047889245797,-0.09831014477842753
-2.468626653083865,-1.9239522087737668
1.4622748293840773,0.6101862889171465
0.5432740424428144,-0.1367254371973215
-1.060577780186126,-1.7537637818151395
-1.6958566742453638,0.3397790071625524
-1.00221236350481,0.3950376992027296
3.2202357268254853,3.2234255431089425
-0.08651555274862736,-0.04044284793245863
0.8397045218182714,0.6565933515518608
0.31857667947276014,0.30392887501607774
0.15645067268767543,0.1859193087842719
-1.2369764512039851,-1.1017947410256044
2.2260769980910036,0.7139294149681894
-0.5063601670590742,-1.5098862063348828
0.16964358097081875,2.014613329286588
0.5100790511509118,0.3787831050498574
0.3544863556328651,2.178663449304001
2.13021976361187,0.8103157960635294
-1.2144340668874252,-0.8793684087015005
0.01684658712294322,-0.689266972200966
-0.21310809848806425,-0.7148778446214148
-0.053044870696568845,-2.2917103586597047
-1.4336583227387933,-2.2956282814067857
-1.3160625037763576,0.38230419088747003
-0.5867152742336006,-0.8225785735036193
-0.4952653033853949,-0.20127149454817297
-0.15571106467158208,-0.1826010932747563
0.2509967425568324,0.0231845348115009
0.31369514407449794,0.3036732653080079
-0.19404384331027483,-0.9410130894805238
-0.2014233778307649,2.8639307192634753
-0.8318184950799085,0.14438074791844002
0.19432834685406913,0.6835874425513526
-0.45557727508906554,-0.41607677023484424
-2.629428476404567,-3.051521679574356
-0.17817008013405494,1.3302155548061687
-0.05312091063975847,-0.34776966444044355
-0.7958761918679625,-2.4770638113826804
0.1565554128330106,-0.1776498424243609
0.14103812734631815,0.8239928930771161
0.5175219311058926,0.6392900645101933
0.3508305761503655,0.8378701872776219
0.3636508088657001,0.9988914574549022
-0.4581884187215717,-1.0531394912566645
0.8553472055529509,2.1890999330719687
0.10346095119483409,-0.02316157980589882
-0.1475301883053569,0.14259020967582273
0.29038567306465324,-4.070005111815841
-0.3266798029255093,3.196877626365852
0.025808686613201827,-0.44065083495816215
