A,B,C
0.9370122881954958,0.30290562768827356,0.25929679869865496
-1.3065784352028342,-2.475412544630939,-1.9662505401433579
0.05122978208006263,0.4946249732430327,0.821921358165768
-0.4638685648520407,-0.39200165591148395,-0.9464223093952773
-0.30728181171072794,-0.8916487733500572,-0.061466009200420016
1.0239177509012813,0.8479374239634144,0.9484664063158919
0.5590069201819535,0.027528662943611323,-0.8019943993550039
1.3587513680621754,0.6438726083020645,1.2524446309000556
-0.13401435088412564,0.3369377945187079,1.6534551264013133
-0.6757640929911407,-1.3802205736969622,-0.45101053620829584
-0.20340755658529952,0.5872501945826681,1.3448081369743152
0.2632174837804324,-0.7411878506772345,-0.5254433913372093
0.1972559643694538,-0.2880800321422777,-1.2624432397574397
-1.0644339739716837,0.5608916851206529,-0.7158542462767101
0.1111226536317936,0.8693841020792924,0.8333990369234378
0.24894077918967739,0.2674103992658966,-0.1632289791982673
2.5395090750313134,1.2174465614866259,0.374680957108818
1.8985095316374256,1.0338631370865072,0.7631340911804358
-0.8331557107828312,-0.5321690476043638,-0.03214141471795362
-0.26696880191419103,-0.14684054490170204,-1.022367827749016
-1.4437068981316148,-1.0858152029250794,-1.1267629920285052
-0.5704676964866385,-0.41303063983947846,0.6183030394481912
0.3363679336263725,0.11808187294183563,-0.5808392418596037
1.2271308830171705,-0.07388554726612681,0.4829217720314034
-0.7089244660706647,-0.8441710014472715,-0.9611294653088172
-0.6339437740747779,0.18529649384864091,0.48250538954515654
-2.1279490117051263,-2.4514265210011685,-1.2248308274849742
-0.1421793066756255,-0.2112805429627888,0.2958996318301321
-1.0424476185388718,-1.2921448337568107,-0.4402893044382821
-0.5091647131636038,-0.2717849321720935,-0.9317392654790001
-0.8567867831204257,-0.8640246315743183,0.020325085701812063
-0.07373642103344008,0.9741461475357325,0.22399359464570645
-1.7381633086225694,-0.8917623993318977,-0.5339592961298844
-1.4473122234229532,-1.9203983485160074,-1.335027319932529
2.15105785536422,2.0346577430206025,1.8834346422527983
-1.2675857841369305,-1.424320327469628,-0.8999967256931194
-1.0768386427262062,-1.151608872544625,-1.4242646679410427
1.8585553788996256,1.5794563695107193,0.38483120566012613
2.927326134731343,1.8038816758708371,1.9454041748694215
-1.1516628970889162,-0.20415669923478433,-0.044985061570012926
-0.34788111642902647,-0.7587285984073306,0.1245198997158529
0.36233347364159185,-0.13881484525583146,-0.13795296707629642
1.7502769743565438,0.839994356396942,-0.22494489635404444
-0.9668466326258877,-1.0642796618594974,-0.22748268761073212
-0.22483896027331324,0.6070923174704342,0.2392521895917591
0.7983672673998968,1.0269414727800095,1.0101878193346432
0.4555978486005641,1.5156362826118637,0.7732652498981928
-0.35579279912612055,1.3085479900373516,2.041503076172903
-0.11331968692198406,-0.7635867216830764,-1.1428193933452615
-1.355109548001028,-0.9117993120180427,-0.9218728757364595
-0.21773075398314115,-0.9382742258057912,-0.6650035855158882
-0.24596080022252492,-0.6870890133870146,-1.2177840754116909
0.2528846158729722,-0.22559998437343115,0.028571025927150856
-0.5350674610250145,-1.0867773672341394,0.15778159865150965
0.49239154158732024,-0.33972212011490643,-0.5722520644191358
1.0338814965454992,0.6705618776423277,0.7660734960731602
0.1760997178352653,-0.6809099300983871,-2.2465891892661207
0.3725402245420325,0.8641834548781447,0.6459811256690805
0.07376664999186631,-0.5512354930497171,-0.6261505864371592
0.020665034300707937,1.9502329203448192,1.004698681786089
-0.7013943139129957,-0.7943434947188934,0.054447155359726516
0.3372577054691618,0.3138810292669121,0.03866068998562355
-0.07676221230515949,-0.9174555021436682,-0.8265126427875741
2.1149582081046208,2.7137186969007536,1.873914063897083
1.5948444847354677,1.9376481002126158,0.30989768913103577
0.4066500639337297,0.5173444843873398,-0.30558223987677896
-0.742917465792268,-1.4345502175316216,-0.5186874432106682
-1.0924735639561973,-0.6261884334741326,-1.8051765625858076
1.2124117162789547,0.13389308055062624,-0.3758349903901893
0.2834816182942379,1.2223803312937898,0.6996300690745303
0.5010013938162676,0.9346966522054357,1.8125985611307978
-1.7250133113495376,-1.1624111865731235,-0.42702218003653525
0.9485548921693219,-0.9530695792512298,-1.091030534882242
0.47526346739948344,-0.30545785008430665,0.5739135861082616
-1.090491632007366,-0.29965012966854815,-0.6970327799721793
-0.4512166336642878,0.5207589378187907,1.0324484383155796
0.28445015674377166,0.9824115934178433,-0.08527807139227
0.07307770296792607,-1.0111915975186105,-0.11936637581956465
-0.27175939228538426,0.029609141421635503,-0.2323242272187841
-0.08296746490925797,0.6527308490989516,-0.13571329722096903
-0.23154236312478144,-1.2768075055040518,-1.1308213093022046
0.17323124599570405,0.14073105727916746,0.2804049479554758
1.4929227049808944,1.28764474626402,0.6911363357800038
-2.5475607093139097,-2.027586877135002,-1.233988310130573
-0.21640650989134708,-1.3979334287292042,-1.4532322578934171
0.1971949920824102,-0.0584815145202649,0.33936450655611705
0.3167455896591147,0.02692961414957493,0.29470220644308553
-0.3515488587396138,-0.33451197797712456,-0.30029938055938654
-1.7371561181864694,-1.6201960638271553,-1.5378267939887436
0.34876557222413457,-0.028746347729308244,0.07009229647861374
1.7489287656510055,1.2592297808174004,1.3207875227881762
-1.5141669853053528,-0.7733782649081534,0.6821914905368301
0.8849076740078636,0.4536398341592461,0.9367726605870825
-0.3081344327803942,-0.4813423603545164,0.23218163983874937
-0.04077918289449586,0.05419258729650572,1.9663772620628293
-1.0329262196680553,-2.0356150337235417,-1.2639311929707182
-0.31406880855903246,0.11857266112399231,0.3924566614565254
1.3213762747059483,0.9765274459135633,1.1967496889851803
0.6035724575854988,0.48455898382844914,-0.25436211592515173
1.7538930232901446,1.944547617542512,1.2339074159117087
1.1986727191850133,-0.4425749877452811,-0.6620660837396075
0.45992094924884885,-0.9914556377266108,-0.3694820181759422
1.765522659072361,1.4848708562334902,1.0445133960570077
0.45982737502723114,0.34864775362666756,0.35539210361695833
0.8490471310051302,0.7510983316218299,1.2605174037733007
-0.2761617019376386,-0.493966950041274,0.15198324062195273
0.08716485448019393,0.5365475798540394,0.3145023662007257
-0.6772461603756831,0.16623877375188822,-0.2905966435892012
1.0107362491100316,1.0819309807278206,1.547724093531758
-1.1584037836084369,-0.9951842511273232,-0.2936249693816523
0.803382929830642,-0.8341403017634955,-1.6528104637987022
-0.17018061176440155,0.4218029251419197,0.13078589714302197
1.1925043620266729,1.716176938235979,1.43632660945823
0.7718833881120274,1.0185185388201277,1.2760791445840887
1.8422786099169972,0.7544235068072843,1.152490940761432
0.7517774812431547,1.0238921174534057,0.9715806682186743
-1.5523678934855372,-0.5161332784864001,-0.03858723759647564
-0.0464112619614947,1.0494019610593233,0.8543589868948521
-1.1521037153896316,-1.4098940166712846,-1.5192044901776187
-0.49799868082696264,-0.49389417635807653,-0.5492467286827598
1.532682122600629,1.6390215550748437,1.2849153901968122
0.6584827320310591,0.5363643731102115,0.3935945184808166
-0.6787536360800437,-1.2317514154409561,-2.136351327354155
-0.9937224388965231,-0.41575613763318536,-0.5734151683338334
0.05338162484936675,0.45370941165283146,0.38597448225505365
-1.196682412194028,-0.7852072148806508,-0.7884226171434454
-0.6509474294204063,-0.3006246682608688,-0.3898801242437737
0.33277032430517417,0.08527052376479416,0.36863623355569625
1.1765600983485742,1.879459616924773,0.787192279471021
0.6296937704314877,-0.13734251629564023,-1.1243018467324741
-2.2720326853780564,-2.023482438348468,-1.793440501874223
0.3251231662673559,0.2635116709372415,0.6795197945614421
0.09265578234962886,0.6867549467706996,1.5847348691521506
0.43470999873160665,-0.6850257292429646,-0.04718993159110612
1.6377240228246577,0.3129496855599137,-0.6743304964210477
-2.043849699302739,-2.8467148266170885,-2.3616753616589854
-0.5708643367368166,-0.3700282265747281,-0.12987294417762515
0.6118283053692434,-0.2985573812064096,-0.12356843303974677
-1.561927557095741,-1.3714797403543981,-0.7326853460717815
1.4973823550710745,1.5549484994564655,0.6357091229987313
0.3891500194428494,-0.13480809069256752,-0.06643193611276686
0.8676536835912013,0.8062005271618732,0.8873024119117299
-0.5506929259688872,-0.5816881033894753,0.06036201407232199
0.834814426121549,1.0828325142986683,0.33784741331565415
1.089669447025907,1.133013273186393,0.6641346507132322
0.253593155499092,-0.2672342621007181,-1.8963057621618349
0.2551169078847682,0.09044597300586547,-0.3192924261790976
0.2910800197933294,0.942625713390979,0.40421514972851913
-0.843263461241666,-0.3213576220153384,-0.8879731906242405
-0.12703332098429299,-1.023078555120797,-0.6947038386174034
-0.13203005834367224,0.3719862320654101,0.25244781928357213
0.4041959587150363,-0.42583866229882217,-1.7424020986898063
1.0209824776618626,1.7220696532349975,1.4720908660397187
-1.0385670479920366,-0.032888593895476805,-0.606631360566926
-0.10450066056459617,0.14268690343209522,0.41186913710882683
1.5028920360007347,1.2153977967766438,0.1440212927957538
-0.7234372369041826,-0.6451487146342666,-0.4852572018623553
-0.8021444714309561,-0.09729757476174103,-0.2543599657545418
0.22300366462995114,-0.07052515007526451,0.13211630221746884
0.8654536179014412,0.8075304161071638,0.7039583107458743
0.032013249300203044,0.6380908442185829,0.33522159019234093
1.3503089763667038,0.6150174591502816,-0.4817435467340771
0.8778695790361881,0.23610180997643004,-0.7396951515277987
0.8628870123320896,-0.16872116525484698,-0.497484553712532
0.5750172289544463,-0.28851052165244934,-0.2316780630808862
2.349578470725772,0.47499952900688647,-0.011875328339685073
-0.18469962649511373,0.3844437967246734,0.6869706814289468
-1.9840992142610967,-0.18227896593240198,-0.3180150943290401
1.625761795625861,2.168418932204385,1.0830633831832361
-0.43738326970037406,-1.4037765654576282,-1.2676165024241068
0.1285233636256311,0.6077013751874398,0.6115890524786909
1.330887856914517,1.952853215880262,1.7198534593409585
-1.5826046377763094,-1.4356813218546645,0.052534555454321244
-1.231789748114168,-0.8014220559649993,-1.0427419225823045
-1.5816224667245355,-2.4919181640915684,-1.9865528041138705
-0.7740145017457936,-0.357545517531449,-0.014452660108789579
0.46047119405105325,-0.3707734822302466,-0.305121730330851
0.5450712794647716,0.5512159430734934,0.11454729158967057
0.2970143863805056,-0.8281570165493884,-1.6126054647157515
-1.3930015025747513,-0.6172857565945982,-0.8008975681284747
-2.2908574829683555,-0.9387596095276258,-1.4020534637249928
0.0749655800741022,-0.45866601877731955,-1.4357593463808382
-0.4514680049960523,-1.0806408397589167,-1.339033920791314
0.48023176963048486,-1.1009071444618905,-1.5116044597322673
0.7229397652483723,0.3623436003210143,0.643940529468775
0.15890189209343733,-0.26056420567281025,0.1701227708826144
0.7811528369943261,-0.4708968103109742,-0.9321477488702545
0.24992439110950926,0.5103108162810523,0.2326524110934204
0.5509515375512292,0.11281320093373023,-1.0732590076652606
-0.684499788235339,-1.2075677053026637,-1.249838620654525
-0.159134590048741,-0.4722811423395491,-0.1206431064774091
0.21747037449941867,0.9081428935511681,1.2189661189256127
0.8415831198588153,1.0405910935837737,0.3627823977010495
-0.3733880597340123,-0.33801750992517804,0.3910019500080501
0.5420489472706194,0.8348665437731314,-0.29786918652276395
-0.24541178512420053,-0.9478862455489659,-1.5176293617221315
-0.09702948366892573,-0.027384519071544454,0.41924636077671495
0.8505788806739741,0.736632984753863,1.613290714051575
-1.9736312489801764,-1.7275034290336269,-1.0382755389714042
-1.276640759336921,-0.6062725479538444,-0.49888818229603704
-1.4624611225437936,-1.5692711746915593,-2.592036753897605
-2.314383750397834,-1.3065073601893424,-2.279877140673765
-0.6580757080916477,-0.07936279946933689,0.01691057426457276
0.770447470000418,-1.409566111916573,-1.3219949013371244
-0.2644680628052023,0.6405043391075372,-0.19345584126139287
0.21848494560400888,-1.8978716922567462,-1.4376955612336122
1.1104273735041155,0.40447775383957574,0.38442453628938056
1.3490337818921485,1.6956223154009333,1.9061279615042441
-0.04859728601338033,-0.23060422213309248,-0.09626644615551548
1.37494850251547,0.016579334346793845,0.7769777629290766
0.11276047612697124,-0.6429393546619524,-0.4972673441011927
-0.8173014296905051,0.1291311374121539,0.02647030808396067
-0.5741631685105251,-1.7040567718631636,-0.6639821394365762
-1.4608112850395052,-0.2669467985743135,-0.8199816900138596
-0.8680663715913535,-0.6449099223554151,1.2515568096693308
-0.337642936126145,-1.0360779599316212,-0.5740634224092305
0.8246298749104327,0.2201177106368887,0.40670893027755417
1.74234458090339,0.588359767455151,0.7831722517999165
-1.3623994642512802,-0.37479172818887835,0.8771122534806115
0.41363501279026305,0.8191677046847439,1.1295184787224433
-1.0205645103934635,-1.88918928619419,-2.4728703555767484
0.4955519323347484,0.1043295695442474,0.9544390218642101
-0.11058179221615866,-0.6474454453123827,-0.7183726195216258
-1.8113830206326962,-0.4085119405366537,-0.2530413357422336
0.9494138981750606,-0.21223148072626366,-0.9650283197313612
-0.5847696533711539,0.6907931751074515,0.863553401178214
-0.5136281013593184,-0.3735795291853054,-0.6989518126272805
-1.0497898574236086,-1.5306281512455828,-1.130384002976278
-0.6340806897505036,-0.8995626113821887,-0.8790910860249318
0.4487182425013138,-0.20078467933119626,1.0423465507562044
-0.1687730824794435,-0.969913216414783,0.4796832922343122
0.3494324758668364,0.3382334332617556,0.29009117418089986
0.38271154305453725,-0.5390363415833893,-0.381516229154712
1.3420052468325627,-0.49391890030181995,-0.619230630429979
-0.3224035996279782,-0.4712434834873264,0.32112828690898354
-1.4571304639911478,-2.2621188443173135,-1.9670892830510858
1.088419585931246,0.29580291641792766,-0.034712684323377395
-0.31109909356841864,-0.8238282371542857,-0.032642706484221455
1.1358169814889971,0.24897225694646377,-0.14409401195916846
0.4041791978661928,1.6767377899731688,1.2788658758361218
-0.11063270112690016,-0.02084529202524607,-1.0045232018156969
0.3695579882272415,0.45538080454163954,0.7914164334590974
1.972720330260886,0.23773837751335808,1.3933975495810276
2.0987610759024378,1.0937969521323403,1.2987171161308164
0.09000181183066867,0.2326055653939456,1.090614488579698
0.18086373425672425,-0.5464998768076659,-0.9549305153519226
1.0974425367338216,1.4336506450122162,1.2606890727265778
-0.8255690123842976,-1.3961591138096037,-1.6764838676121268
0.35384339309377894,0.08167053465288338,-0.08057499574623944
-0.00529719749942889,-0.3824156914674162,0.18205016562274515
0.33467016118917187,0.3749063199149406,0.3531167149481321
-0.8132696838572123,-1.004157514224329,-1.6643244951809275
-1.5699052573247283,-1.2998039522145164,-1.8334524386413766
-2.0536004886559884,-1.6261153843576732,-2.128564410270988
-1.097449077855202,-1.2737730138997176,-0.6865160927798576
-0.4383596874726043,0.03412764408938216,1.3117232112451165
-0.2727803826568112,-0.014171156833097463,0.8366687544961742
1.9589309705016156,1.377859719556422,-0.11261556426419952
1.1272129387909022,0.5430899585522206,1.3067670015105737
-0.9420663622563267,-0.11812267948695077,0.4900683189889711
0.3684899299283678,0.1267024370837897,-0.8672741610442548
-0.3867328292130472,-0.4680620154177208,-0.5553056117148363
-0.26394753390608383,-0.0988851980631805,0.6042775410543025
0.2060133118782966,1.3259357928725377,1.3727957014912482
0.6401094292489246,-0.42940405399303566,-1.1525962022203444
-0.3188738945738607,0.3146319322049955,0.6236336703887997
1.0850467545997355,-0.48415114836036016,-1.7118567791489738
-1.12201737689738,-0.6430645460962028,-0.6413225231638707
0.026923317143180282,1.1135510701379976,1.5739967060633957
2.6197550986486786,2.2494047544485243,1.7594100479934398
0.24378921713192567,0.3134411760201749,-0.06938896400384366
1.454623124176639,0.6914235598776037,1.0905332940477412
0.11215364547826187,0.12307820944810972,0.7016375932860665
0.6016932258474406,0.28438897056546103,1.0362501500728099
-0.036235407854240106,-0.5410364419694443,0.12234418155668716
-0.14992543996068272,-0.28524629390261125,0.45046828265585787
-0.7593521423078322,-0.3935147293497113,0.14890247473918491
0.45113055364747895,-0.17559689492371514,0.026938348214170182
-0.831448563692382,-1.1302864119355696,-0.8255743750748127
0.6865503638727981,-0.4093512199461616,-0.46850237618518364
1.1064946104372644,1.0876735194828135,0.08798996848737052
0.3873237594855102,0.6726311653129471,-0.0745816321179491
-0.2658335184009124,-0.01372901335298869,-0.1886286265750958
0.47480844576147957,1.0220293848292363,0.9436534555119621
