environment,need,intent,match,engagement,renewal,support
1,0.850824136496725,-1.3200574621374028,-0.9599181398038739,-1.1930072862278638,-1.4036938787249538,-1.7622829356693257
1,1.2956045868141657,1.6923072964360635,2.6419099004647553,3.132801485207848,0.9774922208322552,2.5553539982157
2,-1.1621216071657834,-0.33291551336434705,-1.3804864855825232,-1.2092110522878905,-1.1273902444655644,0.03931522731555277
1,-1.0407989746499253,-0.05007603177790756,0.12375941206409892,0.4115893998202046,0.691319380792835,0.3972081609215475
1,1.179527942433956,0.14301114891156136,0.7513677038865502,0.6076953837294585,-0.11838225864200776,-0.25215769356542245
1,-0.9985185592672903,0.2835313614866701,-0.25369197927692444,0.35807763407788595,0.11349265015055839,2.1355624686697188
0,-0.2146062724193295,1.3925071202712396,1.110443066184417,1.4463503771832595,1.2473416352109525,1.2592645968257123
0,-1.551630881005652,-1.5972702704045167,-1.7951998624722487,-1.8843899833058833,-1.5843892226100735,-1.3717323548226563
2,1.040818627608569,0.11394755945515085,1.603100485010647,2.263070518189084,1.2615983828827246,1.5665285359720935
2,0.3070392804244097,-0.13464012885304202,0.08827550736052986,-0.19889516764493598,0.8140214448705861,1.1383323352500962
1,1.2683938218015447,1.4235641210572627,0.09596463723395342,0.19524410757516605,1.8624461507083452,0.32790989234653495
1,0.06599635757082346,0.5213956508741611,1.1970481146218561,0.8197903374689719,-0.18862985250134737,1.2503563358152694
1,0.10025105709838467,0.5562692671358934,1.3489199886898169,2.4027288153526114,1.4890668085642336,1.0407092681419778
1,-0.3168317497975019,-0.11839658726406878,-0.900495417433596,-0.30831600788832797,-0.24692853566645087,0.25263149542423186
2,0.9848996403110406,-1.4533061515284413,-0.5599599537122223,-0.969103382797806,-1.7074508285575598,0.010957378561487806
0,-0.359090730833058,0.050361359956748765,-0.47298720834981123,0.740734343924657,0.5572691366033257,2.5833599978853945
2,0.5589705206815221,-0.8443617962511123,-1.2686383876875562,-0.36801156065953966,0.058067020874486265,-1.1945039723674662
2,0.3080381407912422,-0.5292119477245888,0.37612828837357876,-0.23703696441431935,-0.9351433542598353,-1.30385651738884
1,-0.17971065964088895,-1.4445464647527388,-0.7873227334244115,-0.2547935016312376,-2.15324080816203,0.49412922825368866
0,-0.21427272376156095,0.4407833713213591,0.6106025308226907,0.697791385509465,-0.7458786441499772,0.8092723721484162
2,-0.12135953571343407,1.7457757431680638,1.0117498874671644,1.1752601329730372,0.6618244334516851,0.8805225993887491
2,-0.2684160228049266,-0.10449667886268534,0.24790889893553913,0.5345679968538022,0.2938583772452443,-1.089752718262118
1,-0.8347676357857391,-0.9419873487485724,-1.7450521644397337,-1.6298364035773605,-1.6197661424712568,-0.16037252264894059
2,2.219569488684127,-1.5957165431597877,0.3232062925651779,0.02916759792445992,-0.592733121463811,-0.15176436527509013
1,0.6794192268763662,1.208816750645039,1.5256312240437728,1.2863348277041242,1.5103607217193291,0.8159248575859768
2,1.0730036237684537,0.4238371432961516,1.3595198947555653,0.45026665056996795,0.9624481693241276,0.4188287054220019
2,-0.36872505819829315,0.2966818895264346,-0.011582778975787151,-0.29481553144510037,0.2443236836829322,0.01691259755754216
2,1.8962532316999787,-1.6454094242577033,-0.15613510910284284,-0.6987640436718462,-1.0955078278442834,0.34972650667852
1,0.0205673537833147,-0.4163248263221599,-0.9941614794449238,-0.7634762848997536,-0.6812169877529035,-0.14908543446529282
1,1.2633722115581805,0.431099568640234,1.4242429957781415,0.40521393430851405,0.7888990229836392,1.7171617446047551
2,-0.6164864973957264,-0.9150323541449046,-0.5888509574875258,-0.2402785201413912,0.10668746637219108,-0.113676633990201
1,-1.2467365604282563,0.5294655070078513,0.26656275731332146,0.4698262425733047,0.12675545208461236,1.7757231568095508
0,0.5295532537346594,-0.9308591596016568,-0.45329304465638415,0.15568293692462928,-1.3545111183213105,-1.238673316259959
0,0.5614165474362542,-1.274513845133259,0.2960741743962461,-0.5324329835625592,-0.4323063650591127,-1.2398501070288717
0,-2.5318044713988406,1.9544219047270226,-1.163835964973184,-1.6697276872482945,0.7589028734017812,-1.5917979596330778
2,1.1991576218158562,-1.3628637091994462,-0.8499851687103778,-0.1847953499301815,-0.6171170881392847,-0.3424506985549057
2,0.2848949091063633,0.5352026739928342,0.8454330590472636,0.39207898890022036,0.6603226097066388,-1.1616364542376691
2,0.4080785353446394,-1.0785619227103864,-0.10839075716099737,-0.7389321566716316,-1.2093039572184126,-0.271238410193451
1,0.8732497657377859,0.557368196734564,0.2553642240358648,0.8941132128387895,0.8895712872137111,-0.9932794860995362
1,-0.553135823773167,0.983744409642922,-0.015618002988288833,0.39919855702180645,1.3619688146056488,-0.2700589844677546
0,-0.19364244295206912,0.5724002340153117,0.9283665677213538,0.5782377135387203,0.4841225227485882,1.0014653655654235
0,-0.7619511305871834,0.40328815400945545,-0.09944819579189515,-0.2691293938907695,-0.1864969855590179,0.6291163654930664
0,-0.9838166407465057,-0.4497878155411775,-1.1618854748997243,-0.6764908842378257,1.1985762036952938,-0.09678295921760205
2,-0.1733996084646742,-2.4868504348803735,-2.985879875496176,-2.2574151439277763,-1.532696099448785,-1.6840648098694202
0,0.8055479637834343,-1.064431085355361,0.43018108269656163,-0.04404260066985229,-1.408303225049187,-0.7809140951378554
2,0.09071972618015314,1.1040434163444606,1.8997765746187858,1.5617044165124565,2.813413779866376,0.5445499751955453
2,0.5214921432474952,-1.3414450946833036,-0.8856630912196516,-1.4174754140406547,-2.105666648045593,-0.07246021511582944
0,0.20921726956254919,2.3489097802284924,0.4615157469536856,0.33574284984625197,0.5536165009448628,0.9546849858161652
1,-0.7855356454689983,-0.4981066441836796,-0.6916838281194716,-1.5728595681268,-1.24447452770003,-0.4699817960768287
2,1.035238612948728,-1.3972161667324148,0.15344305980246584,0.3260576369674506,0.21546154642853244,1.4490315933176166
0,-0.7583885855930698,0.29030839149730636,0.12568032449384833,-0.1380305814254706,-0.4292285005571308,-0.2833561157027058
1,-0.9137816352113252,-0.5029439603746862,-0.4246792304478629,-0.863860616791739,-0.7683673312853254,-0.8988290606091568
1,0.004947016448358432,0.40495764417496594,-0.303862947018791,-0.34619992999703186,-0.018350537088628015,0.1288222759542037
1,-0.005842791642782156,-0.5513589694361083,-0.7766722875446619,-0.07715745932130635,0.15803058547835735,1.2602519945371369
2,0.08410682873479304,-0.7489900068027149,-0.41178299553512243,-0.0016506782188877652,-0.7893573045595881,-0.17656594099323156
2,0.7416252197296819,-0.5514734426338471,0.6388255470801333,0.5738549199872829,0.4941341996361492,0.7509156942654173
2,1.3133047962556939,-0.7043746491929225,-0.7789384420600605,-0.7932097589833774,-1.7333216507568114,1.2939068828394653
0,-0.5952459137276439,0.21649771637588922,-0.5184911302197353,-1.017932932715361,-0.38180081315947756,-2.175492379576825
0,-1.145134082565318,0.07568596448694007,-0.003782618436070193,-0.5307502489444492,0.18979951924813038,-1.9602886094730143
2,1.353490964276959,-1.2428551071003262,-0.2233339503431573,-1.3001958609529747,-2.1572674308279303,-1.1687457944042121
1,-0.5179714237937403,0.4706141465736809,-0.1756061012275724,-0.514774571297932,-0.2668292594103088,0.2779157174736268
1,2.5731398501549902,-1.755076949380154,0.6058370687988236,0.7831245433908981,0.09056524791006884,1.0564537805734506
1,0.13388938934844075,1.8555921373332334,1.2473737615466778,1.4319774842093471,1.396454350369028,1.1341022184579719
2,1.41778002839792,-0.47145749877708604,-0.010012911615642944,-0.21530440573829993,-0.032946322923430194,-0.1502782682170682
1,-0.7348873570821207,0.8479603254513116,0.591197984605001,-0.13534202535458414,0.6914126182287023,0.18747085444699543
1,-0.42902010924168693,1.8393580497910702,0.6144889151452948,0.24893140681424644,0.7782439323980783,0.18940389319610315
2,-1.4088303050519124,-1.1692141435443772,-1.9777525135207248,-1.2904848432668297,-1.2946760514376303,-0.8925660074890643
2,1.4141656514336813,-1.8232453745715744,-1.4724535990515337,-2.007666694270389,-2.2039062535484453,0.9924143274438988
1,1.30337365209508,0.11598489278949843,1.2593685208725864,0.24575287933632184,0.4469818922360251,0.505082211307729
1,1.616969354809119,-1.8623032511579916,-0.6381327626617309,-0.5586313773483321,-0.3383055497592843,0.41629475599998605
0,-0.1615338738795417,0.6544182953364187,-0.3613046784444806,-0.9077994950215852,0.22019912421847954,-0.9036990009786102
1,0.47850996990508704,0.12701105898890838,0.2245978727625322,1.1142255950211388,0.8524216345365753,0.333227592610827
2,-0.5279814711438757,1.4964872627826,1.5901619873883603,0.21621639817145036,1.4530441310245363,0.08519424525716522
2,0.15485468594025853,-1.9041948640656348,-1.4784415218360365,-0.9066474136829578,-1.6406478866827794,0.2474657782727127
1,-0.8849821565319907,-1.152204336966153,-0.9556660835325987,-0.42516931004067476,-0.9903230308877282,-0.8274892715184214
0,-0.9591506063850338,-1.5070739393103607,-1.5062174662872911,-1.8433814133281088,-1.5489155258713803,-0.0468852910273042
0,-0.8544179901627508,0.32671552308353113,-0.15749013130008394,-0.9199976419806881,-0.4392229038955062,-1.057198448334139
0,-1.032826152771135,0.3779596851635238,-0.5453955201759243,-1.6523426332027091,-1.7227088725054205,-0.7951263996376304
2,0.725755415792976,-0.8632321240167674,-0.2139278459247133,-0.35532695584794116,-0.43617131048453417,-1.3432903468463797
0,-0.8501177118673613,-0.021337088171201245,-0.659095983700384,-0.419127229574014,-0.46841220930799154,0.6109544832026305
0,-0.14701107221735926,0.8081662184336614,-0.23876121026024852,-0.07169821968381246,0.13161496792392716,0.2032128555180546
0,-0.6693014921306555,1.1820700302953808,-1.1872596453399393,-2.2358220491747853,-0.10455577253842455,-1.0099121893731249
0,0.8687270093566792,0.38338489362141936,0.5033273896927886,1.9330040077375694,1.0920283652654592,1.625596448138845
2,0.5737149825834241,0.8368862672012833,0.6742147661889528,1.6944363145228136,0.6458420672512855,0.07833712065130381
2,0.05578359024217739,-1.1423518342376213,-0.8777028747056104,-0.3999803886876161,-0.8478973940096859,0.12337419720669907
2,1.433349345547017,-0.6674464902507254,0.49334082062140033,0.7372521013306366,0.7166025705659478,1.3906721847406305
0,0.4839354179754149,-0.17828370441245509,0.2923020017063886,0.5259971583532865,0.5123245517594147,-0.39168077419323405
2,0.9164806245504091,-2.1952152368570315,-1.1465505789238308,-0.6674233972019469,-1.0567456357866305,-0.12699838772876246
2,-0.3630252289430383,0.44065240690675817,-0.0946343991999376,0.5551062669937196,0.5306670676546457,0.060090541723926215
0,0.7344275363267543,0.4546162532987432,-0.3383943065409532,0.0010595474254707143,-0.15081433972433658,-1.2732418187700894
2,0.8073076681025223,-0.8375302876341456,-0.6483449931334139,0.1351540204314205,-1.0188376998373017,0.2975534885241002
0,0.2669195010223012,0.9341191037959545,1.3433064000190964,0.8685479606433706,0.5879837314118219,1.615417513243245
1,0.5587576667785943,0.9421550731867363,0.8140280371496623,1.4435940140653298,1.3261089852155374,0.9715183010043786
1,0.03405936185506827,0.6482765475421605,0.377894848630337,0.7890862650595573,0.49954853021729534,-0.4236063094604462
2,-0.35381652811418896,0.34553199258525114,0.08583749270415272,-0.3618586147909021,0.8576543154870606,-0.04525129243727352
2,1.1550967736587932,0.4994977221351019,1.4071544958500661,1.3531864329932808,0.647649410464231,0.6928828244275084
0,-2.1940340377418726,0.1678629813900405,-1.8426052311466081,-2.0222095390144874,-1.2674249877729016,-0.3898706218150828
0,0.1643491821435089,0.25909454973996976,0.0782041255268533,0.04572123677316064,0.12209991501226268,0.04569261275289729
0,-1.6690367923494993,1.497548022582456,0.9412653104530848,1.6301912847198545,1.2781448272480183,0.03947626516566637
1,0.16323753987745523,-0.20597358273231783,0.3363468625563345,-0.4333497865291057,-0.598702708397123,1.846200583049168
0,-0.8454652458575911,1.1033139733237844,0.7038996014955982,0.37075245202949014,0.7000448777034404,-0.316931092488517
1,-0.3683824701138159,-0.47822744192141986,-0.6835643323483102,-1.2342023972545924,-0.6965984332801558,-0.809598049863982
0,1.110075481595427,0.8178929538010477,1.54095791248487,0.9995077415665928,1.3270984394240848,0.08911765020880505
0,0.7514731663848042,1.4756257618630237,1.5574906122378231,1.789969879989252,0.886527235129607,0.8308770808327501
1,0.8250514851699975,0.448518937670781,0.9642883904666221,1.911715997043475,1.217230591847082,1.5004122250379632
2,3.8537523389098203,1.002777340917961,2.956019080622857,3.3378244537451796,2.7632658238362895,2.6909375770542807
0,-1.3777797799477136,-0.08895484621750024,-0.9240938727825645,-1.0607071300430972,0.16554104794617766,-2.4748083212555354
1,0.5150033197373989,-1.2211983012019392,-0.5029338458030996,-0.07977565609623913,-0.8288948129037954,-0.6520253676562077
1,-0.36470423798388885,0.14905985501282448,0.23066309305308688,-0.061834590438640466,0.7623607845585274,-1.907139022031298
2,-0.3942913109637709,0.6911952514929267,-0.5454550410950196,-0.10163226344776977,0.5323265086985982,0.048845215258816445
1,0.7232796522285295,0.24952331193968336,-0.3633690395298383,-0.37409036764535736,0.055654426367198945,1.2331331508187942
1,-0.7949151405954575,0.6524454794317633,-0.04949595527970023,-0.7596525274404984,-0.2778530190947892,-1.5118277680312726
2,2.1008706869961853,-1.7696777732141968,-0.7817982860411751,0.13710613408622327,-1.8054589523172844,1.0978381898597205
0,-0.38435810656230207,0.5525571395170571,0.19525509098656524,-0.6144867410354711,-0.31642107616761056,0.3266717204744618
1,1.6418385044236352,1.9579293980593562,1.776315902906214,1.9888836407055768,1.0104692098793029,1.5275155484040717
2,1.3417493026149185,-0.7620968802333451,0.31137801026540834,0.5355706753305335,0.5032984787713604,-0.2248625149400058
2,-0.5281007213301838,0.32663087307062344,0.5638695759004883,0.8266983153152473,0.8973044996735392,3.413424102583448
1,-0.46707140144802034,2.504241384486072,0.836200137089755,0.7160336433332243,2.440062846425191,0.512314330384763
1,0.792806738630744,1.173477568369735,0.9218856640296288,0.19277986616493817,0.26731469031846483,-0.522743573198252
2,1.693898916120514,-1.149260970292611,-0.010316933945994955,1.0537510622304385,0.6409161828266201,1.076713257207672
0,0.9105776982392038,-0.553136597152921,0.4775771887584721,-0.382995833972871,-0.857219402856143,0.03911061170534326
2,-1.1514279726237013,-0.9105762120449971,-1.7412747222763114,-1.8548732567633281,-2.1903527732987347,-0.5919261660779319
0,-1.3882189935953702,0.6985429030584622,-0.6155081731932399,-1.3041218762040148,-0.32143987799281637,0.3606312329950239
2,0.6719271440185088,-1.4268542094280676,-1.5803964540872368,-0.06849497315140989,-2.2185919516081882,0.6159540585994426
0,-0.2736060696955956,0.8525358591260567,0.5849908849613169,0.26828173877343126,0.9089948561968592,-0.0038643347990391466
0,-1.409076450921593,-1.2933971756778972,-1.8775947781584184,-0.987416128897791,-0.603516963850663,0.4284967117220385
1,-0.9945848678977688,0.13007631206202697,-0.5672670753203671,-0.7302313284306458,0.32963854060734754,0.07246920091346461
0,-1.018467826790768,-0.9927346410326514,-0.8721903978780259,-0.23891358290111966,-0.4584013562021766,0.262034903925191
1,-0.6682818176722158,-0.9424482850096516,-1.2409732187344318,-0.039157120790479456,-0.1299020034507396,-0.746385858613883
1,0.7854659938270168,0.35662847560427663,1.2575831100144166,0.5398467552807442,0.3041476231016584,-0.4863772943615039
2,-0.05085581399094472,-0.5370054139466288,-0.7537045142293151,-0.049760564237100686,-0.9985545917586545,0.8952894785259159
0,-0.9426969734095616,-1.4925044713222675,-0.7827757338285487,-0.036553440122698865,-1.1626893751032674,0.25055220243746434
2,0.5814512296202877,-0.17047741572063965,0.42231454153552145,0.091980371187257,-0.03259554039033696,-0.1765170030941193
0,0.2524361790525546,0.8034753570072315,-0.5031280485426637,-0.7993485591793504,0.3311722644740081,-0.4653833190089098
0,1.5221284294299964,0.5027036815548035,0.4077579701761768,0.648671829651431,0.07746427961477635,1.0017412579084153
2,0.660956279908255,-0.7475997875650466,-0.9579096908980508,-0.613967651655111,0.22223731556583495,-0.13792543130579402
2,0.7880114808808756,0.24074741504217442,0.8512252957344998,1.2308624652196882,0.5412462555010144,0.6006622541020479
2,-0.31994266985328135,-0.8328091062128365,-0.08002629778355964,-1.099330430021498,-1.47129159073785,-0.44867930956504765
0,0.012219039958008993,0.6417429472234336,-0.6226171322963807,0.009419281856010629,-0.2771732946932954,0.6927295815806099
1,0.7616181655667494,0.7498181613556336,1.567075768975679,2.049570820079978,0.5122715956282847,1.757360769392937
0,0.1354208758993679,-0.17075189955072598,0.5101908251651714,0.781970282229069,-0.4710991677899414,1.227190179516315
1,-0.3569956496879663,-1.1939571295224374,-0.15704604713373488,0.11052589105412583,0.4851519581665787,0.8753279916968039
1,-0.0017490935532813853,0.6833606632773045,1.5173422787623234,1.8155257026971678,1.8983441011135083,1.985531951824561
1,-0.024983036235323063,1.9018324478494708,1.1311636110766883,1.3857294345723437,1.9808249079302218,-0.08555998648210003
0,-0.22685855853333203,-1.1433727297259673,0.8257638620878331,1.2040197806205848,-1.0122768479902655,0.46202422765691115
1,-1.909319950153702,-1.4076308536467523,-1.5683428128330401,-1.0880240469858593,-2.2007303782292147,-1.2712641565052194
1,-0.20365343772601505,-0.5943124968452691,-1.8373662890158837,-1.2685575627920527,-0.3877015205490958,-1.853669911075067
2,-0.9431118856152263,-0.17283100935926143,-0.38571582802637455,-0.2792811061911073,-0.00545132599143464,-0.4947884978005806
1,-0.855569130528219,-0.6524007736351956,-0.5347215489235145,-0.14104898863967963,-0.5970373728179468,0.09203675239565176
1,1.2100618753812804,0.9782402306450263,1.1596435537822072,0.768932260333648,0.24222180334181373,0.12931526460443646
2,0.6905075941600177,-0.9980652235090757,0.552753523810674,-0.050359195402623416,-0.5286603415218502,0.6015201861047426
0,-0.14196727511843196,-0.2439556901868786,-0.11823291730485254,-0.7784797696809452,-0.1313965901070722,-1.621944949520773
2,1.462250214568962,0.8563290388976275,1.6365732691010266,1.920308952064374,0.7850537887033524,2.5493637925145487
1,-0.2973746536326992,0.10405318692238573,-0.5883745965299226,-0.245881467588252,0.5256170414281128,0.6647993018169243
0,-0.18874246609117562,-0.5332401862301102,0.07851385369172018,-0.16601137663017249,-0.22255317964064522,0.030128418681248523
2,-0.5992680330782807,-1.3434704591499342,-1.8742896368203734,-0.9785843000101748,-1.5023121904276653,-0.5628243384898529
2,-1.1733607960759598,-1.0042152780964584,-0.8735571269748522,-1.699947492455175,-1.4665815538845468,-1.2962817387276964
1,1.2247723125052272,0.3153477264334352,0.721766609296127,0.9287638713628965,0.5673996175758019,1.399031355418371
0,-1.6344489946413279,-0.9247916488462751,-2.9284267602347547,-2.370221359812259,-0.8920774001350441,-0.4095862167788538
2,-0.2950423202364113,0.4664789995014932,0.3602292929297348,0.31866664527745925,1.2483808856170466,-0.2544693198526357
1,-0.7942374572946499,1.5470098712415081,1.1566655334039866,1.2187178559960614,0.32896193126856266,-1.04883880229698
2,-0.7463474650521771,-0.5254407791007167,-1.385011931055627,-0.11119320932016871,-0.7519423421357995,0.4292547899087222
0,-0.7066994112047431,-0.06823552758072207,-0.030945340859065584,-1.0029422311801315,-0.9950682331341532,0.03872757244792764
0,1.3122242756250642,-0.11376951816990843,0.1539148626530305,0.07541320384281364,-0.7310333421606284,0.8035776899177576
2,0.8952197263233825,-0.4432616401475238,0.231414306317891,0.8356739819245211,-0.37713059103467816,0.9831005153312772
1,1.1025208296016513,-2.668158737253886,-1.3830058086467727,-1.3756384760801235,-2.5617966006000867,-0.6118574637761282
2,1.911939910951667,-1.3996275301873087,-0.3866690854122524,0.2650750879792531,-0.9352365744888251,0.30358596767064916
1,0.05738995847264359,-1.1033461663498794,0.05060400610283616,0.2663546429911733,-0.25054760303859613,-0.27609902738437636
2,0.9467709093774653,0.7236503096179574,0.9666132592387124,1.079814779397236,0.9456772338297069,1.0944360487331084
0,-0.2956342227312001,1.2087451283097161,0.5795509655154731,-0.808675263878606,0.9616997082745662,0.9796686224337007
1,0.4242611140945059,0.28557666547639227,0.671581493520911,0.899429697549337,0.4457550994754404,0.7374564582286537
1,0.33881973154168854,1.2058722275845755,0.8838995637328328,2.1797894168786827,0.17647465035670157,0.8089308908277187
2,0.1143701431147821,-0.3065727319212261,-0.5717706030462067,-0.5021781468145798,-0.8251203549345174,-0.4258693700960548
2,-0.12436095245517237,0.025933115114090716,0.5437834511399384,-0.25002285350634235,-0.7219585269531734,-0.5619379390476974
1,0.6444710791941425,-0.5811840213584781,0.8875512256284162,0.3770502196567016,0.02778604860152882,1.0084642481579325
2,0.6373257514167107,-1.5010856662506111,0.026618300264595895,0.38282311113908835,-0.9907456025623584,-0.2669018361044053
1,0.4441379882462616,0.1868394291839846,-0.2680128939552863,-0.30577575927815054,0.5924494177719917,-0.3744832179649603
2,1.73338036754308,0.07153464313335274,0.31182192403048525,-0.47457596196249174,-0.041110382982248,-0.5441141723314623
1,-0.8413314720057555,-0.024806496567555784,-0.33390229515944225,-0.07022088559707987,0.052238927664018234,-0.8736577907524149
0,0.6325742539987479,0.27470172308337437,0.9511746095362447,0.771135145850983,1.202126693115616,1.0358085815625422
0,-1.6310910488295491,-0.9220112836781778,-1.6193165497766366,-0.24417668042656654,-0.35244755767520924,1.5869612404634839
2,0.3043482950263589,-0.5636308685458948,-0.11494765906901325,-0.30462968786597805,0.15819254212733488,-0.6407279032665779
2,-0.808974665341146,0.3284352483126954,-0.2537591965602643,-0.3787407555483477,0.2170950880088909,-1.9329974793292606
2,0.37535773557466984,-0.2507204459877587,0.339757232665319,0.3208863345207222,0.16090970483429695,0.45554222616346624
0,0.31821439112767974,-0.42328162327649604,0.03152982670538857,-0.379814168156125,-0.35546586773727534,-0.8260630672705377
1,-1.2175299686618224,1.849320664730763,-0.42848445972122856,0.8232169797201825,1.4583040721570086,-0.6363466552991388
1,0.4749917734851451,-1.144018140338878,-0.03447402935625399,0.2598687390781715,0.2321668678915142,2.1013813278364966
2,0.017046322389491716,-1.1692407378345262,-1.1780287813669619,-0.5526053601565962,-0.457692892856836,-1.233168766765861
0,-2.2671281742832985,-0.12665034054112556,-0.9272101701538008,-0.11631297880738978,-0.701866566613019,-0.035622806878333454
0,-0.9862589056369625,0.2650732841924371,-1.871113153978857,-2.208271952951209,-0.7210743035418179,-1.6624255193080424
0,0.4073295005428649,-0.7175725397999454,-0.7311652025179273,-0.30985500521703857,-0.5310665343915414,-0.3858745800210854
2,-0.35855830627328705,-0.4604156208919258,-0.7739991771557194,-0.1269458666895694,-0.5716306362695731,-0.44841437762438724
0,-0.40423426469775886,0.35428373272084696,-0.3183615661458402,-0.949780390054726,-1.46966975087294,-1.0074365839889536
0,-1.0524602036617021,1.811257433820661,0.8831517098199475,0.6833070266207846,1.0757339560690626,1.1959260305276944
2,-0.3550971589223355,-2.6129659967466248,-2.5157053474926347,-2.2309501545634913,-1.5463070665774914,-1.2520488377646894
0,-1.577914924316692,-0.6704537779566602,-0.9411674433984344,-0.0836463963246634,-1.2841747103019328,0.47624902583728895
1,0.6970538074408705,0.7393682347724269,1.2051583386892013,1.0244609580717383,1.9651481457081776,0.10882023965828953
1,-0.9704374606227785,-0.8581281009977204,-1.31295915217907,-0.8716538367617365,-0.8303713178838772,-1.2340542539428443
