latent_need,discovery_quality,retention_value
2.5958091688782936,3.0941478913865663,2.360274916161458
1.9465560432082045,1.3900292354138009,-0.17988730169994227
-0.8202824283690999,-0.7366774035667313,-0.48245501445955985
-0.24680523312784683,-1.5324958369291186,-0.48533452842086033
-1.4386951415341651,-1.6175909272972293,-0.24327137003366042
-0.5542120136308006,-0.5539364916069818,-0.7301820947371496
0.3643001341354058,-0.15717550276938178,0.7158532649806107
1.266532647533165,1.8624975661862984,0.723533705556636
-0.6944515681656682,-0.5924663602196052,-0.44545486784883087
-0.6185054163392831,0.4174074126621983,0.0147236748490899
-2.1317476335852024,-1.4988429196708046,-1.9157722656389933
-0.12040893430139747,-0.0383258864735225,0.5629874806074274
-1.0322692022887912,-0.79048325470488,-1.4183579511445497
-0.4921196861937992,-0.3331574233027419,-0.1741172274866466
-0.8442177770541948,0.5342226161202277,-0.037846721489410914
-0.051084770359265876,-1.5346553486862953,0.39877627007675887
-1.7369430059127065,-2.563491755937614,-0.07865920540568672
-1.442346889399796,-1.3898225753125881,-1.5831274887516922
2.202356207579938,1.651985344488808,0.8047487255007695
-1.2603062722502414,-0.44655775805336423,-1.5930334669164778
-1.0671030491748597,-0.4471892655772897,-0.37739596913621
1.906087436302229,1.1726974443902602,1.7898041467046275
2.988619804694464,2.8886523455314568,2.3617045015999842
-1.1428907490594933,-0.13709575135749735,-1.5863179524265936
-0.3287593837124401,-0.09489108915859999,0.2555273009009257
0.3906000093667268,0.9443496085362294,-0.48010357990533215
1.7964148268336642,1.5234207442348198,2.132619549798116
-0.9556947695710075,-1.0445779129819366,1.1256818894445888
-0.2041329229035668,0.33387465117137033,0.09233746083839407
0.8322482233365248,0.7092251705551403,1.0241626446488894
0.4850652669161713,0.38261152602037507,0.06441862432691584
-0.33677293812653725,0.7453629701345811,-1.4138436611169685
-0.09117771483516435,-1.6502595807817177,-0.44684536127107294
-1.3489570019501498,-1.8953645891316053,-1.724390380948067
-0.19693319054905228,-0.8982346614436726,-1.072564341605899
-0.2255267300415889,-0.37840963788518694,0.9510916049282547
0.27974187578513743,0.06385200225478523,0.4017089397942765
-0.5183559607524707,-1.3444428435270628,-0.13924667632319962
0.5223327196355844,-0.23764754597427484,0.21154674252973346
1.0707949602077607,0.24660692529404185,0.7185495386566284
0.20196828675684345,1.7871568070267754,0.7886902724001535
0.4009381835407059,1.502783100783882,0.2973505093567445
0.09831756681255584,-0.1724975895138867,0.4294701429556954
0.04453220874026303,-0.18036287228356318,-0.0806430564672768
-0.6868244569211697,-1.233020275538575,-0.7338646841761912
0.3652013627806019,-0.9589174083331439,-0.6171109231274541
-0.0541495220600045,-0.09085198083830462,-1.3059924488831485
2.1657917371985915,0.9605329243768227,1.4980969707568326
1.6389809709796421,1.1731540968315357,1.300786990520499
0.4354872250640564,-0.705171412543074,-0.48544494471099914
-0.7288822655781805,-1.0096869237750628,-0.5674296449580106
-1.0829392874105859,-0.6718174033255565,-0.7810554536221541
1.251623955147134,1.1848963219201565,-0.4231782585109381
0.3107328486537953,0.5278120412362848,-0.341334558722531
0.5310534332910178,-0.45138418837141997,0.6805019862718716
-1.7236236877945301,-0.6786486355235827,-1.055546045828529
0.9843696808686669,0.22296197033332296,0.019493474653923593
0.5049841024364472,0.8118148992912961,0.49999432462838195
-1.0809318358828812,-0.7748988088862474,-0.15435194268426028
-0.43342546069980264,-1.1961341924300524,0.18212899048841297
0.31171385811343083,0.04689118737599462,0.1885388861698789
0.09761974882918256,0.3371510441606054,-0.21560460789658334
-0.2516575076799224,0.24328192296985537,-0.5866666806148321
-0.06043467419514066,-0.11129238651179864,0.26757389033188844
-0.21092263952473317,0.8763713177952391,-0.023438605341691895
0.19906288015098048,0.8331816342067506,0.5701664169023298
1.5357468349159094,0.9845807538638562,1.2705445967936984
-2.5567622986468694,-1.3589256660821123,-1.4136020055307323
-0.19559189534126595,1.1515414969099615,-0.07659301735059701
0.22333518612982853,1.4766109960393359,0.6889358398095414
0.3444251306583952,-0.5276763205403591,0.8370627752487224
-0.3324743522858857,-0.8267014992715853,-0.761488822051097
-1.735922846779175,-0.2739410701032994,-2.4817281919694643
0.3768574061233189,-0.39244940581789384,1.295988354346859
1.7950492584410696,0.4752068319748049,1.5492377449286936
-1.5100624807218401,-1.4021304868941111,-2.2486804231446498
0.9199029339615789,0.9768309855064409,0.25411101903556654
-0.28850091729097904,-0.25338840338820584,0.28952403967991897
-0.017703171112143777,-0.4144492452964989,-0.1822051028146714
-1.0226252048143176,-1.1677184670845475,-1.1001400526578284
-0.29451170476015853,-0.6582160690936038,0.6908919376929096
1.3619915534942582,0.44812812635615296,0.3767319594675542
0.6349452136234691,1.989614692871159,-0.01808061748140136
1.8000774364203824,1.5424335377143747,1.5238615410974719
1.2377080531800517,1.5164116602833568,1.209673735507373
0.4894440322950423,0.0638758957046727,0.7061960398285205
1.811856816702045,1.2336931928715846,1.9845472516512879
0.48934925320121364,-0.08355851015269782,0.5139465462399737
0.8835806465704247,-1.066504867074607,1.0029009351318552
-0.25611650196681446,-1.067030899424521,-0.3511890469052754
0.11188828809007223,-1.0808676161809936,0.13779654441422248
-0.6623653690406229,-1.9375750950842716,-0.42494532775796573
1.0473516919609205,0.009791865012532213,0.9510295841775782
-1.1497184319926415,0.05139669848924574,-0.3681825092426596
0.8373284680013269,0.6111676419254899,1.0099979708308202
-0.1487707873465224,0.7636454767536375,-0.07332502411332238
1.2314602715605865,1.1994862034071907,0.43069005946844235
0.8054233346377313,1.1306525591086167,0.6710004549166925
1.8896010858099517,0.8214220903313761,1.437763415382533
0.7850585418487512,0.9459306849315814,0.736442154847891
-1.5487552680959182,-0.6329703885844183,0.252370299323009
-0.02340776946319612,-0.370112415883221,-0.34410396672819143
-1.1433372433862705,-0.4464001675277392,-0.5893578067826326
-0.4808098787678635,0.044345443800640115,0.3339806116060586
1.5760181992725182,0.8218625591496082,1.2794587628216978
0.6905625189438811,-0.20448364722437085,2.0483942022449484
-0.663892255171845,-1.2391122433506596,-0.739501137293803
-0.9829166317485153,-0.6391693861581891,-0.5301436783407938
0.0776700617916382,0.29732673173724533,-0.4443672284169526
-1.1884899405088152,-1.3671554875713487,-1.123282331959562
-0.635728012665194,-0.42362408283386976,-0.31332991254686415
0.36065620159161527,0.6649468025899627,0.833642073036415
1.2153107077485692,1.3236587570243825,1.1465020632690803
0.6614028674340635,1.5299684063796348,1.329898416006195
-2.2776865448594266,-0.8081740240894283,-1.7900549665224703
0.35291057788608354,-0.3726168417019398,0.0671370637089915
0.11744991776485185,1.2170985100298795,1.8467324193404036
0.4639084627410163,0.01762347872743027,0.6207831608540254
1.682412630828094,1.946681832144929,0.8331610203881309
-2.046565448969506,-1.432184041820073,-2.000220972468566
-0.5546137610654885,-0.652097130592781,-1.0204102083445978
0.6433073646326141,-0.6888184011773133,1.107899200584709
-1.5584380230108705,-1.2310957287669313,-1.4142889647586356
1.5402639079626603,0.13267845421672683,1.27108489483801
0.41776184803038213,0.9673371190526433,0.2900889168505485
0.9024267792220798,1.683877181277123,1.1735597446510329
-0.5341826209418741,-0.8896871343075653,-0.9428799309790002
0.8691646797766281,0.8619495399830726,-0.018137923046360943
1.1273012426184423,0.37701053643010535,1.0180635835322653
0.2804595386472414,-0.18106443015416787,0.614010928187539
0.28200291104015995,0.741099572019703,0.4419476742687165
0.3184290880259192,0.23409951410803984,-0.2672531622913694
-0.8305203273606429,0.5579679832600117,-0.1856021186296817
-0.10506792719336362,-0.36808000935339785,-0.5485528826105179
-0.11012900310545051,0.6008279879897612,-0.40893378454496454
0.43300152051031554,0.40746051011223366,-0.2665038826268924
1.057729852104973,1.3245566937495672,1.6599034362816667
-1.0283386650787703,-1.0228554662884288,-0.3652118745857344
-0.08224513370166647,-0.06728256934387591,0.3394382940711359
1.5458445321641798,1.0846596785698592,1.9980997433772303
-0.709151207070099,-1.0438356888929907,1.2851817411856614
-0.7888718848084848,-0.1188597988540596,-1.6941572214494467
0.2494761740502991,0.6356556097671415,-0.2740733001997784
0.9001983852388432,1.076151999856014,0.30207262341256064
0.056026544633527325,1.0757519436324303,-0.49447678566033537
1.391296795878468,1.9984933857215266,0.37957371481117597
0.91277421568679,0.4495817387290217,0.5159661980194998
0.8975987317672655,0.9294876385457733,-0.08743047271762314
0.6060223046541838,0.06114749737287666,0.6911808932342055
2.403432996731776,1.8053970541738464,1.8818787229310727
-0.1634767505452707,-0.4881075176303354,0.19735490406554215
-1.986045609956528,-0.368839322151564,-1.1782067401924798
1.6702963766453323,1.4906079057584365,1.677435488352798
-0.41941397678430775,-0.42540632912791976,-0.5496842105831996
0.15377933405487362,0.9221140405010014,1.4983292282921592
1.3716256079060358,-0.3923871260067836,1.2113148188171832
-1.5793813441098412,-2.4560642411803055,-2.3971718056551943
-1.2240493224381939,-0.35052778014580926,-1.5705155982134844
-1.5783865265130443,-1.0934150418895612,-2.317684579403298
-0.7603797104671468,-0.36817400367608333,-0.5580619278574563
0.4900013621112593,-0.4853996950409213,0.30766924485926106
0.5756907677479512,0.43301039199882985,0.1494437057539948
0.3244398661852863,1.5790800717800952,1.5576125417553326
-1.3873368575963518,-0.4517837157328049,-0.6940523358353791
-2.296753732662552,-1.5490776455468203,-1.2747117208184484
0.09953193445349068,-0.1895309969500995,-0.5130261086504044
-0.433680068717131,-0.5517773106617412,-0.9644360519298338
0.5100163770862424,-0.997731104841039,0.42533188526378946
0.7558495081766419,0.7496593214468016,0.7011002490809514
0.18454901987485428,0.7161582935168754,-1.045205060464255
0.8148121379872735,-0.4105567118551921,0.518130200361281
0.27674353483439623,-0.2054118397240051,0.232394359800328
0.5816467406994537,-0.30721950680754795,0.31745981493354736
-0.6697123954291196,-1.0997617005061957,-1.0249243294419335
-0.13758253581183236,-0.04026323227408522,-0.4415285314567558
0.24387163665317946,-1.163708546004276,0.08404690859003457
0.8760205279763877,1.0720018069988158,0.7398776077410417
-0.3545947572906637,0.26020408859588345,0.13118048339806007
0.5726295196642519,0.28117118360493876,1.1470104023270289
-0.22497064576305745,-1.7680681393042816,-0.3500659676938954
-0.07467775709127863,-0.6833236816508551,-0.3396443908896525
0.8851321192204293,1.4848114451296213,0.9707011519647034
-1.9754428579763021,-3.248306444206979,-1.1035528596105915
-1.2694778403301994,-1.1344750488667288,-1.2385315586213523
-1.457690847450984,-1.8191545444461952,-0.592010004561877
-2.3205829269597356,-1.1497946619270663,-1.129321393943265
-0.642948075855016,-0.8895776190555931,0.35414475776428933
0.8039689274828797,0.8810375350612017,1.773941782673463
-0.2442722942205898,0.2175174758974822,-0.7340289302266289
0.2448992714895197,1.410868195000615,0.2079469907093601
1.148326450494644,0.7354246144249948,0.8966480989405162
1.3900051818563135,1.2929425897089146,1.0107619287440983
-0.02562194100684822,-0.9680916732713298,-0.42678732005007747
1.416253583339526,1.8468311935521162,0.13533614003966632
0.13781348184239844,-0.3724567663994837,0.17695820690113712
-0.8042240057687586,-0.932900080214532,-1.0986516938065727
-0.5579550689684553,-0.39858665489955175,-0.35905810752348255
-1.4560197664532728,-2.069283982327913,-1.613328157869454
-0.8556426027759847,-0.4523395088581952,-1.3517680616662324
-0.31838937544749646,0.4270155164888725,-0.08026784636490959
0.858848991137672,0.8484438995190159,0.7655576462489071
1.788380294989481,0.2954526964750536,1.7523623158817323
-1.356340783982645,-1.0513794813325368,0.3860770765557807
0.4425621129083419,0.8376578024119453,0.5289921570074421
-1.0101043247795845,-1.9487841685907212,-0.4470157722700708
0.5255338039300325,-0.2941235725001008,-0.2820218312698847
-0.08840456668890985,0.5361653298776179,-0.8863009238500298
-1.8111055031768064,-1.126644825827618,-0.35064893815329234
0.9852397475324314,1.0193774065024848,0.16872624586067772
-0.5686981241220909,0.828856980360405,-1.096529231503531
-0.4966405454783524,-0.031371957942851976,-0.39293659999938035
-1.0397059806679023,-0.3057577988300471,-0.8409189244848921
-0.6186440949566615,1.3510210152031363,-1.0434138115614982
0.47809707823436975,0.23625750139305016,0.1803555095979362
-0.14734513455604975,-0.6063357877453583,0.6926655315995504
0.3775328968923956,0.5836298219387486,-0.21985330692438448
0.4112404690953335,0.61572466323983,-0.5733820005391178
1.3828861465881186,0.6950706114127482,1.6769679093608634
-0.3029538155371313,-0.8745273320323688,0.09804008318443981
-1.4522915507387575,0.47583035013010905,-1.4984861504321776
1.1260352881716331,1.0668546577757911,-0.14879538704626866
-0.29150375138503337,-0.6691035521521842,-0.6915178359457816
1.1740429779299735,1.4888235737354727,0.8737156301813211
0.4329845438468956,0.27184603504477495,1.0950348887885903
-0.08845613110851673,-0.20531991837368038,-0.724780347834333
0.3979175476154239,0.6868762266241528,0.2613634220462703
2.021722388428435,0.6617415477251295,1.9925503732384882
2.149386048898909,1.8350544936402902,0.1175026042080839
0.11476177442273976,1.3657014533907952,0.7667322608243046
0.20679364519001667,0.4834814997455605,-0.5932961959820381
1.1351744195044302,0.6120205354315319,1.0935885846575129
-0.8125980427879741,-0.9038281835374966,-0.4499453252847513
0.3820006095860764,0.03668813420802859,1.0037406566247935
0.018235684320974402,-0.12770398383721152,0.3813288808703447
0.3625805009891904,0.0437888583150393,-1.2453943589422203
-0.8001403467222744,0.03976507398376783,-1.1061307702475283
-1.566518445006033,-2.2622196259639344,-1.0960974176536789
-2.0564417905840857,-0.9181789225365293,-1.6855307345744
-1.0879788665866332,-1.0223455785394024,-0.5113487279610928
-0.4204029670216857,-0.03554064956561345,0.20001496774486716
-0.2526916444383018,-0.899725557931173,0.21141635281064225
2.007755475320676,2.371808253736009,1.4078458141067145
1.1653281486095657,1.6988709744133408,-0.2892633092095277
-0.9305954256507248,-0.02759406579696614,-0.9932947490422219
0.3968357368776657,-0.6774495541764894,0.5838096957730669
-0.3681113555236927,0.2996919247909889,-0.9732554417571239
-0.24374506293277182,0.11246999813885417,0.23298321775321287
0.2322670516040595,-0.8576869370202271,0.7756004054318683
0.6719526394468942,0.5029809110307336,0.6072080331146424
-0.29937866160340826,0.045157908353424155,-2.1943187066547223
1.1226190278842283,1.2148332647698645,0.04484620460755929
-1.1128635098128608,-0.674987807138549,0.3787307106703878
0.05087107393709182,0.2541648550300768,-0.3020331560815747
2.6770884493288185,2.9583631774330286,0.777072673305031
0.2705293636660585,1.0291039198729488,1.0157917153246343
1.4969541043979455,-0.757579755280106,1.1644078532817956
0.13719883757394713,-0.08204025387295297,0.8298014766289756
0.633041784686012,0.38227559273027,0.6743417828098041
-0.01310088991299009,-1.1342086105680866,0.2977692005109529
-0.12825480767059289,-0.006695696611871184,0.148101556309444
-0.7455285568385629,0.29810235363670323,-0.10774180102633038
0.48054045057039974,-0.33490227850438326,1.8489052762883664
-0.8185532998605455,-0.3544533388103581,0.012981680446414862
0.7189915527727063,-0.047757348510021606,-0.45867561128423984
1.144343048727844,0.4246297869696683,1.174600599895054
0.4159120729442555,1.300847013130465,1.066375160564843
-0.24565533157625566,-0.5108920580594487,0.6003216244826778
0.504523221888612,0.6994508756298828,0.1220490690848456
-0.2683815139008485,-1.3998178245991113,0.5585864991866654
0.9925874775945265,1.9768978580056893,1.3691195715817397
-1.811612495668086,-0.9086992799864315,0.28770795674204563
