need,engagement,engagement_proxy,retention
0.2797331939086466,0.9943728200077137,0.8577718773493631,-0.47234263231783247
0.1627032304344288,0.3305152739299588,0.2131675555159283,0.892106009276474
0.26607910727508993,0.0013569160670086867,-0.1801707303331794,0.7435736876497315
0.9276060143143877,0.9386633487328242,0.939803610558,1.3561440274324186
0.2710521132323742,-1.6210380279013272,-1.7139635414645837,-1.5270491798580446
0.7324992960222004,0.8207390891294352,0.7848063912216177,0.4662753034017008
0.11293545064800921,-2.19401630261205,-2.124863924072203,-1.1398859114388133
0.3374579987882723,-0.8084342141125858,-0.8614869773469214,-0.35998477841909393
0.6842328602439721,0.8277189658103751,0.8471173291021651,0.3211411945492285
-1.4323243394250738,-0.7575850797331808,-0.780063981690017,-1.6543223711925676
-0.2795277241598199,-0.9209822251184656,-0.855538179199621,-0.6264871878802871
-0.4322577980732064,-0.7521504476763757,-0.7050331395856929,0.13669834701642186
-0.6030312895502576,0.4339062608975688,0.3717631744910265,-0.5004518438930597
-0.23439934165163923,-0.4583961111923943,-0.470226076622121,0.06075905670255838
1.5595118315335088,2.6212214918429044,2.707067323934983,2.118113183728423
-0.8330396410786941,-0.6069064951266404,-0.5676709407748181,0.025510001643752046
1.0257593113356245,1.0585289603106611,0.9307183750627173,1.3288438351644396
-1.6610766924740494,-0.2111336363358528,-0.14977832872364835,-0.640758486633317
-0.29494633536760306,-0.11577609525874503,-0.21119869231051616,-1.1817530214384269
0.20939061115751512,-0.4499232160297338,-0.3196545755325464,-0.7094608909713551
0.638560320624697,0.43855012796593,0.5306428608303861,0.8850599797709066
0.7652472876788505,0.5812205170446815,0.6067916130272996,0.041911547458754105
0.8484733931623705,-0.1952068216544145,-0.17870945287215548,-0.6287867085049055
-0.3089726824728354,-0.3707079294576279,-0.3864895770251903,-1.504280792269015
-0.4241289652889252,-0.7650026250450009,-0.6995550334998072,0.5734364720021181
0.9139720242601551,1.3000202361638686,1.2635660138478955,1.475488646220832
-0.1494328485455267,-0.06655819674254088,-0.04349144967680646,0.4352746341600137
-1.2484120291255292,-1.0985989704398378,-1.0145412080076897,-0.19134670370768037
-1.104096043878203,-0.8778575751059451,-0.923488055766404,-0.28827802774543154
-0.8873826215884407,-0.5059035153742637,-0.5577881988004367,-0.5590168158040899
0.5482998493355179,0.8290935281339356,0.7203364691151184,0.47440323936324286
0.18878965002255446,-0.4638496475356623,-0.5561842643956065,-0.649506977942936
0.7442268582692607,-0.07000319933313198,-0.23245207514527236,1.6678955990452027
-0.38855733912254575,0.4282929072723576,0.4939715827123349,0.6568300595531538
0.20512051967344364,-0.0805393971533813,0.08400543880996654,-0.3921084100713195
0.6784583281973205,-0.35675882723097674,-0.22568019036996073,0.020616166002979972
-0.26906406404142474,0.10134630167701585,-0.04354604292120419,-0.6209229825966261
0.5073707017658865,0.7012161855009938,0.7654458213415246,1.4854772810953751
-0.6263896394684142,-1.4160372132467776,-1.2813595697860083,-1.5031930561077145
-0.3234943405966584,-0.07519969591417822,-0.11433872666986584,0.250888306475186
-0.34242989943786906,0.23009685277510267,0.24001839422552493,0.8491624732045097
-1.1674905119762036,-0.6223277294680594,-0.7988839003927005,-0.22781456422765278
0.5379744388861195,0.8308592100580698,0.8534329916085961,0.646736690229425
-0.43127442230237084,-1.1885396990362767,-1.2781318589820903,-0.8911775577160146
0.05710898531013315,0.276936742955476,0.29551233996135035,0.14013291872668876
0.5316648094036123,0.23584378139529769,0.0962898423412193,-0.23461873574712955
0.49698874194057235,0.09581944270294905,0.14591200819080086,-0.2531557287169203
0.718788731459604,1.1183490374035852,1.207983381541731,1.775203425225893
-0.05536454671109064,0.9169889273997491,0.844870362792121,0.5755087811755334
-0.3845497743837672,0.8668949046649296,0.7631625730069429,0.09016127202429193
-0.036344641368385264,0.8275132795719288,0.632319350600273,0.2397482266921544
-1.6656014549372864,-1.3049852825926616,-1.322495094067453,-0.25500527914084375
-1.422145795565577,-0.8287054780040627,-0.8762950729549074,-0.18669039113826008
-1.2960581777274551,-0.47177278560319624,-0.6078136280474763,-0.0010081281810842
-0.966224378185959,-0.6299441906818826,-0.5852628993363224,-0.6588163394258545
0.4496023837121655,0.447448804360562,0.40700590173699086,0.6824509666428178
-0.8732212932167347,-0.115863347987796,-0.21048788791054193,-0.5371023335944173
-0.3388064307857117,-0.26915332126035657,-0.3163681255074691,-0.3953356588380264
1.3611642681707115,0.5940571909915362,0.6898223314371276,1.0526573659194145
-0.31661306459995286,-0.4766779462397099,-0.41908327319493976,0.2033296103052161
0.7918901600915357,1.0242123244070684,1.0104116366786557,0.07575977897853067
-0.9017387000939471,-0.6557873739570066,-0.5960818419933803,-1.073867748059531
-0.1637563330998887,0.11560178389768878,0.012471113673825245,0.13107232244148861
-0.9183638990662348,-0.24707389983482086,-0.24160994101342234,0.9361007696821683
-0.2991502193373951,-0.43843495667803634,-0.4219355293630833,-1.6164028057520101
0.8960664498118551,1.1803028445056936,1.1353838336867879,1.0250518728752311
-1.7061257072265807,-1.0270921712492642,-0.9825314155280949,-1.6912091659398645
0.48471822643298434,-0.3884004324678443,-0.4554799513768062,-0.7310661260197198
0.28538251017201866,1.1514801035089997,1.1947275494176637,0.5781695984729447
-0.5577013018062239,-0.7135907667007492,-0.659717748839712,-0.8281755912195657
-1.4210769810102124,-2.095918839248349,-2.3487986647206127,-1.918016152334274
0.11754714364815616,-0.5463867707117691,-0.43573805810184585,-0.4221359433243495
-0.4921736851319899,-0.9925989788843139,-1.2612572576828547,-1.109004435756207
0.2802550132579392,0.26967218632575535,0.2149532300599612,-0.7964525466118285
0.06659298323197749,-0.09790138168405475,-0.0037270096510268764,0.41887058576613356
1.667787583423321,1.0739275656141156,1.043111650366536,1.2612622061805452
-0.198130983725642,0.26610215391913744,0.13497813519077864,0.7280247814671568
-0.9928284110589218,-0.5119582870276492,-0.6067468409981671,-1.4221152888575932
0.22613559613708714,0.39536884689978646,0.487872411889131,0.46244379522636253
0.2674048030614581,0.4858232399830038,0.3129643701490639,0.7785890487563094
1.4219306749339908,1.4897301830393224,1.5873926483774061,0.38486176043126374
0.8907996013973494,-0.6325493433863495,-0.633533087861124,-0.4840880645721207
0.4061216840954235,0.10180578169180579,-0.00410425915864409,-0.02806019185084321
1.5274475175258568,-0.19643885495511024,-0.24648627768628553,1.050116246086182
-1.1603186606525124,-0.8305686746130025,-0.917309917544568,0.6391236583274371
-0.603916734978439,-0.4352454335966887,-0.35413607976068884,-1.4476771838690203
-0.8946021705939314,0.008021099935294063,0.07547624581253319,1.6319097263978168
-0.35061046691702924,0.5093966170449633,0.3546397026796754,-0.2580139070988378
-1.3507714414140573,-0.8693941826888105,-0.9008339579964567,-0.014505113690656924
0.6881475784326799,0.22937021349866765,0.1525842830913723,0.7853896118999644
-0.18076742198224116,0.19427259622289708,0.31147925120096587,-0.5426497852006685
-1.4461585670897108,-1.4030364162433924,-1.5175979531379706,-0.7290922683077279
-0.9848034076007341,-0.7214113387519946,-0.5729128374558363,-0.6266231871945697
0.3621808283329919,0.9215023827211846,0.9167738555811149,1.0178613275257464
0.8938555135051358,0.3487698416817894,0.24469128838104184,0.38303259587767446
2.068056147779705,2.098350656970938,2.0314150142944434,2.3070437908808943
2.9975334975145502,2.7206622193592835,2.6402647813718323,2.021463800892513
0.4644345990455514,-0.22690329284020372,-0.33899759002871105,-0.30355621874975347
-0.9584119014570486,-0.08550552688554085,-0.07502050571966,0.6373971730270785
-2.116299697490979,-1.1355464978114909,-1.2401070199165456,-0.4750123671143449
0.3157618839716384,0.32796069680533313,0.13241247058347563,0.699678779218468
-0.7794376527166381,-1.0465742075779805,-1.0752137834601432,-1.2342895701080219
-0.3765018257057364,-0.8028630904112644,-0.9603258959117319,-1.3075090283184967
-0.5758897328583438,-0.7506689354842607,-0.8138771406149992,-0.9529004293133254
-0.0982394339630056,0.2929921588860959,0.21184520323248102,-0.221888580399228
1.1247763809624163,0.27224299662661283,0.1945778298578772,0.6947964434282897
0.20360932359228506,0.4550334860653795,0.6348752973114039,0.9546890460814308
-0.11632358720524405,-0.8475859062567285,-0.8377563577204038,-0.750776333081664
-1.0051483102244085,-0.8648046750735026,-0.8379264939048449,0.28707721183625373
-1.6527796602995009,-1.1567340286697108,-1.3105194692216744,0.03140106575327717
-0.4484075619626629,1.2295575687686402,1.1679067373812533,1.0380731760767377
-0.010059853800928692,-0.8527895018190085,-0.8286582530290365,-1.1962152189457735
1.836175213017531,2.3437090643931113,2.24465822926026,2.7382175624432903
0.17647486438371157,0.25282525896414587,0.33516941249324367,0.11940098426796254
1.0404151336086218,1.071599198396155,0.9612030078005375,0.8444635706081456
-0.46157008250163767,-0.24986571954116596,-0.2730424710801437,-0.4341568347384598
-1.1564479601990565,-0.569548988689307,-0.6184906645567624,-1.0332518248972222
-0.9336618006426274,-0.7788923622012486,-0.7596151256312842,-1.5703281712938109
-0.6905418643483163,0.4204277327875794,0.3629583554708003,0.7020267778074863
2.201568363453535,1.4022756807043797,1.3744246176833188,0.484785953278177
-0.7879969250972257,0.14344423279540694,0.1233392936561234,2.1059465881353803
0.8942230308938584,0.2943589699822156,0.2289120077199205,-0.5290374994617446
-0.8706350643799848,-0.6721936646600062,-0.6244740650347707,-1.3520749663636027
0.9885598683157824,0.09569754208420592,0.11842199049362029,0.38234512438459123
0.4345795828631886,0.6408651189195362,0.6321942287091821,1.4576022073715762
-0.11429976644163715,0.8508270791740884,0.8106572707100801,0.6416049098593137
0.0031354372288924007,-0.021824289566879054,0.05150377937540927,0.33720239970871024
-0.6191553038261929,-0.568192164695813,-0.5856580446041589,-1.6639614610021274
0.4965235890025522,-0.3035584202336508,-0.3283656140896449,-0.6973811392410794
-0.4166614659654574,-0.43543393333051233,-0.42277770824447275,-1.0565479584141118
-1.197657320546526,-1.8875140802985977,-1.7264327835374478,-2.666622349000092
-1.250693584852817,-1.4982495140641394,-1.6115857343690896,-1.0482189431350957
0.21935785359206977,0.33386751820876515,0.40349093169095895,-1.266190644199588
1.644794543647013,2.10226667644094,1.9260205978093,0.6418070717370119
0.20659198692205794,1.9551204328727483,1.9691207823577694,1.0537164348461296
-0.07578867158586682,-0.403145226292109,-0.258435038380077,-0.8723405807624648
0.33412040818043665,1.1839357485735937,1.2251626938337186,1.1059243470195403
1.3680288913942042,1.213767941684186,1.2262966860400784,1.0676663329012583
0.2667823527624611,0.13100847183624645,0.08179636162945385,0.6623789522502458
-0.37201216244363305,0.0163619153755529,0.02073986887579806,0.4845496888141824
1.165627464422027,0.9457759689956422,0.921293434929559,1.4241287275788963
0.478974733449398,0.4568109410240265,0.3861303237419434,0.30829591558557745
1.6008759306082507,0.9781402429301551,0.950139933400952,0.8932856358307945
0.23014768899376473,-0.6841596897981908,-0.6621685506156042,-0.1892595409043721
-1.196505286618397,-1.855589969211441,-1.9160953244528756,-1.2942086706104767
-1.34212970936703,-0.5783639527413178,-0.6470695927101051,-0.7134600662230616
1.7175982338978073,1.149594553429109,1.0247502691910841,0.5979706998559071
1.7913151670209382,1.0036674457467631,1.0367521012065464,0.16953274599020543
-0.1374890941245145,-0.07400772483535725,-0.02307013189321203,0.19912861132637888
-0.3438988377366624,0.26646688054188017,0.2879596544846437,0.10756010740525726
1.5255638994059755,1.2929401678382781,1.3765993521101427,0.4841502717422411
-1.0775012670084183,-1.2050021590633482,-1.1910329487798024,-1.3490449446850754
-0.8623245205167884,0.1466033736961828,0.18294995932721006,-0.7198538502020435
0.6964334837784064,1.548963445593314,1.5722360215887619,1.7596666108729233
-0.35547033781697707,0.06801071761512978,0.061179792331804005,0.07620839245754693
0.03925586594809388,0.6692718806967801,0.6207469750772481,-0.10592160778671758
-0.1211963714080356,0.7173004326777024,0.9153428883466277,1.0363279183842842
0.38656541779506237,1.030872750154686,0.9881100240362954,0.35979734752242076
1.470875064467444,1.5254803063381774,1.4616721300656197,0.16253395865679815
0.13625097634331507,0.5056383593592595,0.5444421512219197,1.0218023445885334
0.6970537206575771,0.8802970645811421,0.9013516469038326,0.264722159608807
-2.033323385595567,-2.2069502065135413,-2.323476782268581,-1.9168040097385828
-0.004927534928598935,0.4634652292446087,0.5643277261320048,0.34172656554299885
-0.810134559111385,-1.4446170483003418,-1.446133630063307,-0.3295501535778737
-1.190773178643468,-1.3782104763929544,-1.471364518251601,-1.0243034771058395
-0.845526752268104,0.20811471316773075,0.31585682494621714,-0.6672244391323855
-0.29417449410731067,0.33269395491814424,0.38936132665617723,0.5786769434142206
0.9726784530267564,1.70002706489751,1.5817646360147621,0.90102166974933
-1.2998009970805597,-1.13046075466015,-0.9649139245742457,0.3947414351040091
0.07549051165260982,-0.6459151781376153,-0.5826779723547151,-0.5007176876434175
-0.4462402995777202,-0.4648541366434412,-0.4624169367456932,-1.8473939306255593
-0.28763731777644264,-0.1285575613467603,0.01650515816622549,0.11652583755058844
1.060702920253038,0.8771626954875859,0.889908938669472,1.9061318835974135
0.5898058453437024,1.1869239655808181,1.1816895303072443,1.889348804417274
1.3998478927597462,0.8557469238650994,0.7948987502581123,1.815140004124838
-0.11213884562002081,0.16212778690802457,0.21548191065858652,-0.5821905547634036
-0.6608642183896052,-1.099771678651571,-1.0512456517035373,-0.2290155016859697
-0.18242556604919521,0.17101251395719402,0.17335151187497316,-0.37844772227936885
0.29020779086291515,0.2462168137456008,0.1759488688166953,0.30351788901566396
0.2233969435029036,-0.2798407986649727,-0.26548697785165964,-1.074350082026542
-1.0545386565090962,-0.9222360502071816,-0.9234774091096544,-1.1296760100511138
0.13615457056040794,0.01136850385483706,-0.10689101918153066,-0.4653465788181188
0.27574725781676224,0.0626969007663607,-0.06818615346718966,0.6153798999936348
2.5958091688782936,3.107552539889323,3.148592922629709,2.785894779438303
1.9465560432082045,1.4354192872440148,1.1979152016765606,1.2113378559588588
-0.8202824283690999,-0.7500717140618948,-0.7272067429241507,-1.470870308909592
-0.24680523312784683,-1.48672836157222,-1.5225977952731622,-1.3236503032078493
-1.4386951415341651,-1.6287166915257185,-1.5034930534320219,-1.7156568810653594
-0.5542120136308006,-0.5608507722577888,-0.6015021252730657,0.1384879362649572
0.3643001341354058,-0.1328271522067782,-0.07141178745354243,0.6570482984965332
1.266532647533165,1.8556347211524304,1.8147914844464204,2.0361629003764405
-0.6944515681656682,-0.6049914391461643,-0.5908985290269112,-0.9701402526152254
-0.6185054163392831,0.3703495446046231,0.436870854696644,-1.568393076871079
-2.1317476335852024,-1.5494414113231143,-1.58368488016602,-2.333599239121492
-0.12040893430139747,-0.04294406120740892,0.04844036429702619,0.8842740199205088
-1.0322692022887912,-0.8125273960704338,-0.8972200937033371,-0.888055600072484
-0.4921196861937992,-0.34532654947057534,-0.3159308944761635,-0.7765358152938915
-0.8442177770541948,0.47134081814692697,0.5541930908327136,1.4082230440078192
-0.051084770359265876,-1.4789325498568076,-1.4125258068127415,-0.2735593856806746
-1.7369430059127065,-2.5537291904751687,-2.3704392858625027,-1.8843633447146675
-1.442346889399796,-1.4097852160930537,-1.4715875717437739,-1.2550856032477997
2.202356207579938,1.7003280392317468,1.5717625455552007,1.1349726717904012
-1.2603062722502414,-0.49317076338284205,-0.579093121211843,-0.23738440255113866
-1.0671030491748597,-0.4840319788880133,-0.42124117173388737,0.6786326668355248
1.906087436302229,1.2243022106579429,1.2662128397867352,1.1528182237054827
2.988619804694464,2.929679204787236,2.929763136551237,2.605843124354352
-1.1428907490594933,-0.18954174040595856,-0.28814047005148685,0.6095079692880587
-0.3287593837124401,-0.10787083263280631,-0.0368945004391567,-0.8796985545999089
0.3906000093667268,0.9281789908447302,0.8163310058820104,1.1555818964513853
1.7964148268336642,1.5561694021197725,1.656280909803474,0.9215339460821345
-0.9556947695710075,-1.0531064241371388,-0.7907402094693845,-2.4654020440856934
-0.2041329229035668,0.3108934725471437,0.3443393877667966,-1.207114603378322
0.8322482233365248,0.7242659849612935,0.7756695144764629,-0.16842098940346092
0.4850652669161713,0.39254608078084036,0.34844943522180927,0.6142350652618117
-0.33677293812653725,0.700058678644848,0.5364172185997653,0.5635149345724524
-0.09117771483516435,-1.5921676313310908,-1.6388534535394486,-1.0725345529462638
-1.3489570019501498,-1.8914111302504792,-1.9810599482670868,-0.12215390667402687
-0.19693319054905228,-0.8740462099694484,-0.99926046431645,-1.5080146949998792
-0.2255267300415889,-0.3754111742212687,-0.2175641714426496,-0.3195614203155397
0.27974187578513743,0.07553815529408366,0.10143546485172492,0.2313013333865286
-0.5183559607524707,-1.319517896426869,-1.2788968169842097,-1.4821456590642932
0.5223327196355844,-0.20227006500083014,-0.2276580947540206,-0.15552180176846359
1.0707949602077607,0.29125577551344617,0.27629451465504734,-0.8716730085336211
0.20196828675684345,1.7294532125490374,1.8114542134088023,2.1776781901828874
0.4009381835407059,1.465919746985491,1.459278706435326,0.5989255291384846
0.09831756681255584,-0.1609848882852462,-0.11104301512089704,1.201490387466806
0.04453220874026303,-0.17126462626652333,-0.18660737047219705,-0.17303044102267334
-0.6868244569211697,-1.2208266825701037,-1.2454535995028948,-0.24112014018384098
0.3652013627806019,-0.9040663300898626,-1.0255666818145097,-0.7247964584184438
-0.0541495220600045,-0.09013223620434085,-0.26593251270018897,-0.1123226834609946
2.1657917371985915,1.033298585288739,1.0076408841092341,0.3459600404002031
1.6389809709796421,1.2112671013884906,1.2135461121217037,0.942334078623645
0.4354872250640564,-0.6564142260802169,-0.767966531519967,-0.2970623700648446
-0.7288822655781805,-1.0080991533086103,-1.0058500623850246,-1.2853066614055642
-1.0829392874105859,-0.7009256213766482,-0.6918734886096755,-0.6231819522640148
1.251623955147134,1.2030226968514168,1.0064515988536489,0.4532925988499748
0.3107328486537953,0.5234362454491227,0.4409020214281697,1.8816236966693887
0.5310534332910178,-0.4074471712440877,-0.3676955516132147,-0.3843416511062439
-1.7236236877945301,-0.7398172151457885,-0.700661669393704,0.45454753053507124
0.9843696808686669,0.2641492684327718,0.16112380232908796,0.03856081112581334
0.5049841024364472,0.8064493280469583,0.8193787829300814,0.7379810298817648
-1.0809318358828812,-0.7999898138040213,-0.7035023744093044,-1.4882709375502032
-0.43342546069980264,-1.1725589308610485,-1.0967566765781176,-1.1827115731719138
0.31171385811343083,0.06083451649232363,0.05369323131493376,0.15831325014780373
0.09761974882918256,0.3292675705937053,0.2876399797628405,1.2663975341744096
-0.2516575076799224,0.22134484089155695,0.16560817886488025,0.2837309126969212
-0.06043467419514066,-0.11011319395393462,-0.0660097845101785,0.8098564099424905
-0.21092263952473317,0.8324387938751854,0.8485678128312244,1.0097022773251654
0.19906288015098048,0.8115719073674006,0.866816431686827,1.647889835904904
1.5357468349159094,1.0246497112993236,1.0343893996089994,0.6873274560115715
-2.5567622986468694,-1.436279683431175,-1.3557617206131007,0.5029205822535735
-0.19559189534126595,1.097928942901172,1.10404843207429,0.45873509600010237
0.22333518612982853,1.4317825557315398,1.4987086696999854,0.5176672097285947
0.3444251306583952,-0.49025567624132943,-0.40853110401110726,-1.187161097983772
-0.3324743522858857,-0.8120680011693561,-0.8797579249165687,0.9219632525074517
-1.735922846779175,-0.3511044720878941,-0.5107010351224531,0.2592008258599312
0.3768574061233189,-0.3585298045646316,-0.21682300156669163,-0.5102977958617209
1.7950492584410696,0.5477070586349786,0.5704144578009865,1.2035661207760264
-1.5100624807218401,-1.425041534989029,-1.5722767415102152,-0.6164729729402642
0.9199029339615789,0.9861275757471376,0.9199899491761003,2.0003859378987774
-0.28850091729097904,-0.25831614114756696,-0.18633743862215182,-1.2406108478367164
-0.017703171112143777,-0.39959784077143184,-0.4216236189510662,-0.4949045111373134
-1.0226252048143176,-1.174945371470972,-1.2150136709936574,-1.194695786834182
-0.29451170476015853,-0.6480680829199088,-0.518117559762985,-1.8087936459610894
1.3619915534942582,0.4998110761244573,0.4054835956852299,1.0434248842060656
0.6349452136234691,1.946061844492346,1.8688195268831018,1.2237751411468667
1.8000774364203824,1.5746446846403246,1.5895126370090464,1.6200829397320797
1.2377080531800517,1.521242144449656,1.5524024693925036,2.6539528555260334
0.4894440322950423,0.08613974562678542,0.13208663066913415,-0.1965190219777828
1.811856816702045,1.278227255761848,1.3570925051475475,0.6336476804110072
0.48934925320121364,-0.055698575809949996,-0.035996810643070656,0.01191404047049183
0.8835806465704247,-0.9814165773100865,-0.9321761681245228,-0.09238971604296341
-0.25611650196681446,-1.0394156233187462,-1.0572527722880858,-1.1642092088884428
0.11188828809007223,-1.034162382664074,-1.0230827892242074,-1.2029066671184039
-0.6623653690406229,-1.897382405105122,-1.8791036091052644,-0.7185013637012272
1.0473516919609205,0.06225443470510758,0.08300811306301879,0.27069707445336877
-1.1497184319926415,-0.008554332955451317,0.06256729962138968,-1.3863643259200942
0.8373284680013269,0.6301898277629647,0.679425193435555,-0.37476970647981006
-0.1487707873465224,0.7271305828280101,0.7300830797246725,1.5023353787098432
1.2314602715605865,1.216041151053647,1.1404924679663364,1.1331497741133358
0.8054233346377313,1.1283306212066784,1.1319185707022652,0.29771996996280164
1.8896010858099517,0.8855397403008796,0.8814175759315257,0.5114404329262935
0.7850585418487512,0.9495988018528079,0.9651249159574405,0.680103213797287
-1.5487552680959182,-0.6870528459961035,-0.4845405268056662,-0.04287519298451158
-0.02340776946319612,-0.3572330904938666,-0.40135599271615263,-1.1876703144829603
-1.1433372433862705,-0.48711855687979705,-0.44572386100497513,-0.940388123764789
-0.4808098787678635,0.018405945357147492,0.11602883309947462,0.1685088341573675
1.5760181992725182,0.8701445194031231,0.8774066874012477,0.546882634230005
0.6905625189438811,-0.16187952904680772,0.05050908174688882,0.23413003535964574
-0.663892255171845,-1.225530388920935,-1.2533658396806062,-1.7398325763363485
-0.9829166317485153,-0.6644721369239717,-0.6312534694671484,-0.27706079533246625
0.0776700617916382,0.2899497595513108,0.2187284996087201,0.9100619104311678
-1.1884899405088152,-1.3751731944522578,-1.4000759228365327,-0.7129086401876578
-0.635728012665194,-0.4396009281569938,-0.4139634323885817,-0.25637647060070684
0.36065620159161527,0.6578798391872457,0.733185559617038,0.3936699646467392
1.2153107077485692,1.3346818518318393,1.3601125470557869,0.40108625362898503
0.6614028674340635,1.5052116773573865,1.6145140344341413,1.0315402104094324
-2.2776865448594266,-0.892372255820669,-0.8959854466355919,0.15343877139882348
0.35291057788608354,-0.34065867525855414,-0.3676192622381765,-0.3547152036016068
0.11744991776485185,1.1767871814416462,1.4171735022751364,0.24877415678749423
0.4639084627410163,0.040356241802791945,0.07729302535594373,-0.32219666529803087
1.682412630828094,1.957600343767386,1.8873874172207188,1.5443686798493597
-2.046565448969506,-1.48101774040697,-1.5363404582665692,-1.360439598870342
-0.5546137610654885,-0.655302666545173,-0.7359865807851713,-0.18543483046021406
0.6433073646326141,-0.6301987824294374,-0.5420505586648323,-0.14214102185723917
-1.5584380230108705,-1.2629445386629796,-1.2894145727847053,-0.3641510957550346
1.5402639079626603,0.2053380800976712,0.2176799964908512,1.0678249551058412
0.41776184803038213,0.9516634341173201,0.9441082759372024,1.332442881992281
0.9024267792220798,1.6654322899861682,1.726718883944279,0.5780715638178647
-0.5341826209418741,-0.8828362295256607,-0.9540612540860277,-1.2723480929434972
0.8691646797766281,0.873050811254554,0.774810612500755,0.564954036894939
1.1273012426184423,0.4195560092912286,0.43982491579339894,-0.016612132323084696
0.2804595386472414,-0.16003797688960697,-0.10378348101430719,-0.8972322492213749
0.28200291104015995,0.7271719189095384,0.7560407093059837,0.2154987384722424
0.3184290880259192,0.2412697670237168,0.1692700753995266,-0.16295440106467096
-0.8305203273606429,0.4948751053176473,0.5556041951606532,-0.10747705744662914
-0.10506792719336362,-0.3593973092510576,-0.4232958237505992,-0.498793247993086
-0.11012900310545051,0.572447663388235,0.5251126643966493,1.1749867709126431
0.43300152051031554,0.41382467998994393,0.32910144259084767,0.40997122328005703
1.057729852104973,1.3275963759755773,1.4413300292860272,2.5859979961990067
-1.0283386650787703,-1.0358737719377527,-0.9734860155325109,-0.6733223845322004
-0.08224513370166647,-0.06887550703344847,-0.012593053405557577,-0.26847524499316056
1.5458445321641798,1.1214361382888511,1.2310773713461505,0.8002241383892919
-0.709151207070099,-1.0399552955081317,-0.781663424597384,-0.6193687605610336
-0.7888718848084848,-0.1541397667551134,-0.3055677415332931,0.1493337338006063
0.2494761740502991,0.6240928139713787,0.557076823983979,1.807849369748821
0.9001983852388432,1.0806814847567652,1.022973926808783,0.20768318177588166
0.056026544633527325,1.0377116559994126,0.9590698230872083,1.304997651902823
1.391296795878468,1.9927580480869551,1.8902265640038611,1.5747492534379133
0.91277421568679,0.4785483147547601,0.4515031537580991,-0.7150668416065663
