interest,difficulty,selected,retention_value
0.2522011528628704,-1.7842798237051307,-0.6859943405700354,0.13822503985527895
0.13665105388633308,-2.0990235570064244,-0.6859943405700354,0.35909677147173025
0.23871972455934654,1.3552855625758693,-0.6859943405700354,0.9703258134956197
0.8918815073610087,0.8927473861360856,1.457737973711325,0.05917102827085417
0.24362984598053028,-1.0351364886609673,-0.6859943405700354,0.26284380523353185
0.6992419478808735,-0.0023462476340828323,-0.6859943405700354,0.5150637095946046
0.08751259643966218,1.0069606228840935,1.457737973711325,-0.08895704738706031
0.3091960174191728,0.41440369963450574,-0.6859943405700354,0.09337835386493204
0.6515858496830162,0.14692431417571328,-0.6859943405700354,-0.3135915687425152
-1.43820711146014,1.0816310948405725,-0.6859943405700354,-0.6999291618880429
-0.2999878124080374,-0.7206648250990971,-0.6859943405700354,-0.06904658891684712
-0.45078658764027607,0.031390629678653914,-0.6859943405700354,-0.66225309989343
-0.6194006182435529,-0.017003552510583445,-0.6859943405700354,0.10636855574445006
-0.2554300862440015,-0.2686262113637341,-0.6859943405700354,0.6149547049685975
1.515796764239689,-0.3841587273732696,-0.6859943405700354,1.4242261177859574
-0.8465004736613166,0.07254223336246068,-0.6859943405700354,-1.3798428165977603
0.9887936386561361,0.03457799229887728,1.457737973711325,0.645644401473306
-1.6640668507204033,-1.0342785159490353,-0.6859943405700354,-1.7776375021612112
-0.31521145256180527,0.792059968445346,-0.6859943405700354,-0.15604601829003759
0.18274806445829986,-0.9631660976936295,-0.6859943405700354,-0.6426132997616908
0.6064908473703844,-0.21480153366231397,-0.6859943405700354,1.3398555702130226
0.7315758354159436,-0.29085393958653805,-0.6859943405700354,1.0271111820657233
0.8137495321391003,0.3540954226937906,1.457737973711325,1.3689713354541442
-0.3290604340377836,-2.091133145333464,-0.6859943405700354,0.5886639511748213
-0.44276054537807935,0.8800234764414254,-0.6859943405700354,-0.523743693744037
0.8784199215120242,-0.6676362119078342,-0.6859943405700354,0.1638031188669805
-0.17153800940623073,1.2048291102680313,1.457737973711325,1.2293145269641124
-1.2566204047121905,-0.4713774833891352,-0.6859943405700354,-0.9393996223959835
-1.1141293205130676,-0.04759837726022634,-0.6859943405700354,-1.7900145846931648
-0.9001562776124529,1.8896950981677951,1.457737973711325,0.20372931456100776
0.5173717356359674,-0.27314329750613137,-0.6859943405700354,0.3914983810714874
0.16240760610482077,1.2234718877428845,-0.6859943405700354,1.2480726767867762
0.7108212130380386,0.03915571390006805,-0.6859943405700354,0.5882873106056833
-0.4076387286889111,0.41067074169735324,1.457737973711325,-0.30460725214801154
0.17853196903302843,0.06967014643369841,1.457737973711325,1.273865996472355
0.6458843376110179,0.8375211383544556,1.457737973711325,-0.856267338394748
-0.28965646711454107,-0.6760672154988991,-0.6859943405700354,-0.6781092904947974
0.47696014434517703,-0.9707304850056644,-0.6859943405700354,-0.4463763230822738
-0.6424635977134747,-0.6297179540779695,-0.6859943405700354,-2.1636970002051203
-0.34339846323729584,0.0990378589712919,1.457737973711325,0.4390834744240765
-0.36209457860231486,-0.21735349975480686,-0.6859943405700354,-0.7004729923511174
-1.176722154397893,0.7017204063619167,-0.6859943405700354,-0.04629394874203599
0.5071768918200569,1.288503215588815,-0.6859943405700354,0.5786898725969791
-0.44981564682924,-0.9626262868713706,-0.6859943405700354,0.1640766883931449
0.03239206658729715,-0.7238593629723367,-0.6859943405700354,-0.3782364274622812
0.5009470487135126,-1.417083917962843,-0.6859943405700354,-0.3345918898611153
0.4667094662301679,2.0047769943766927,1.457737973711325,0.3178529504264619
0.6857047558216685,0.30135110549795696,-0.6859943405700354,1.1061100005628592
-0.07865921781437919,0.4742230864667513,-0.6859943405700354,-0.12692517009117446
-0.40368184031200616,-1.3222925769122413,-0.6859943405700354,-0.8399224902009973
-0.05987982252423068,-0.0005402127061750743,-0.6859943405700354,-1.0211731816497405
-1.6685343967654598,0.503288628277203,-0.6859943405700354,-0.9006723669314642
-1.428157277080238,-0.24888009622748863,-0.6859943405700354,-1.3512435935148657
-1.3036640593743252,1.0624337040733454,-0.6859943405700354,-0.8945995306341334
-0.9780010663133765,2.2826017052379926,1.457737973711325,-0.8267117828127717
0.4199223168465287,-0.9342222480677733,1.457737973711325,-0.13206150703793157
-0.8861740217318862,-1.0082781551469786,-0.6859943405700354,-0.350460575611511
-0.3585169293493746,-0.8658101874229888,-0.6859943405700354,0.1785275945350078
1.31995734074559,1.586078945625392,1.457737973711325,2.3197690079602458
-0.33660420218739506,1.029513924992936,-0.6859943405700354,0.35239986057567335
0.7578818040150302,-0.13316357763417092,-0.6859943405700354,1.6822377860018756
-0.9143308209770815,0.036702377753096045,-0.6859943405700354,-1.2449058917798244
-0.1856803709759672,-0.8053879570777437,-0.6859943405700354,-1.415218811678839
-0.9307457913805858,0.8791522137306583,-0.6859943405700354,-0.6208377109889018
-0.31936217767847475,-0.37438288960930194,-0.6859943405700354,0.44186992855483537
0.8607407662058821,-0.2561044640221381,-0.6859943405700354,1.041484116717893
-1.7085462127480369,0.6015454018310822,-0.6859943405700354,-0.1309531218423208
0.45459411355207113,-0.18495338477617226,1.457737973711325,-1.7605496213624074
0.25777903252721995,-0.23131807732559653,-0.6859943405700354,1.1070502915367733
-0.574643836177375,0.011053359735097506,-0.6859943405700354,-0.12666666647158958
-1.4271019778731493,0.7857026145547831,-0.6859943405700354,-2.1312196879219303
0.09206597376968056,1.6258526953477397,1.457737973711325,0.5879842961791546
-0.5099448277557205,0.5785426946395931,-0.6859943405700354,-0.21789500100756873
0.25271637371459627,0.7935586818205737,1.457737973711325,0.4165297058804097
0.04175613768524135,-0.1966594159509449,-0.6859943405700354,0.7744574730730499
1.6227033501789647,-0.6980460243845287,1.457737973711325,1.2948997607441761
-0.21962034809101372,0.646158408425283,1.457737973711325,-1.3349924441918255
-1.0042686865055606,0.16964490011580197,-0.6859943405700354,-0.767306022604265
0.19928130615393141,-1.403648853739059,-0.6859943405700354,-1.1924365733665212
0.24002865668903456,-0.32321980571408615,-0.6859943405700354,0.6199528204067901
1.3799553455940865,-0.08121220938468367,1.457737973711325,1.9091911539344975
0.8555405180170955,-0.5032535470177579,-0.6859943405700354,-0.49355348616019074
0.3769914383336042,1.4632221161187,1.457737973711325,-0.3374017383224349
1.484137909129346,0.4742593293290041,1.457737973711325,0.17488251414998982
-1.169640992397188,1.3560628804667627,-0.6859943405700354,-1.113810289879998
-0.6202748670583637,0.26063930175336514,-0.6859943405700354,-0.09394759853125605
-0.9072845341493712,0.08095185001016898,-0.6859943405700354,-0.9444614701420583
-0.37017170136506317,-0.9238923344016732,-0.6859943405700354,0.24868271725209692
-1.357685464206337,0.012390203997167832,-0.6859943405700354,-0.03103285173693379
0.6554510655708268,0.013500081370108902,1.457737973711325,1.23154926301746
-0.2024763516436663,-1.3488507450896396,-0.6859943405700354,-1.0448295794816715
-1.4518664028796826,-0.5319478818962368,-0.6859943405700354,0.16401103016378057
-0.9963451606293439,-0.31849457788635377,-0.6859943405700354,0.5064069989741664
0.3336062224304882,0.40875649026344885,-0.6859943405700354,1.389857595116354
0.858557787578118,0.45600908326243417,1.457737973711325,0.36279918233078906
2.0179104480498107,-0.573199401893769,1.457737973711325,0.6049703720852301
2.9356343930117514,0.463431502552101,1.457737973711325,0.9842049974982969
0.43456697620499823,-0.17911374749991762,1.457737973711325,-0.6414387202954994
-0.9702873797285185,-2.83196060195447,-0.6859943405700354,-0.6244761293257804
-2.1135334806718955,-0.4778302014242924,-0.6859943405700354,-0.6658403753142894
0.2877742537951871,1.0656743380002818,1.457737973711325,1.1676868029306642
-0.7935762918816711,-1.6594801697811425,-0.6859943405700354,-0.9082711800697398
-0.3957356593622922,0.11185110987071291,-0.6859943405700354,-0.312047084600094
-0.5926022713157691,1.5654112937595586,1.457737973711325,-0.48436043699772774
-0.12099194456651635,-0.7501793090396811,1.457737973711325,-0.6140940011866634
1.086558620000107,0.002736009906350539,1.457737973711325,1.2071670338826148
0.17703988229244516,-1.286567663697305,-0.6859943405700354,0.3556515438662068
-0.13884742050629886,1.6068394193717077,1.457737973711325,-0.012252207630363134
-1.0164327983765051,-0.08164218956867053,-0.6859943405700354,-0.3794359732765455
-1.65587473597885,0.04663959604461838,-0.6859943405700354,-0.5685911762534511
-0.466732134921298,1.3374320838186369,1.457737973711325,0.15236337349241857
-0.03392741072444424,0.6535538523560322,1.457737973711325,-0.7209715089859817
1.788961688543071,-0.8637103167451704,1.457737973711325,1.7643098736541065
0.15024854309907507,-0.6383073546048125,-0.6859943405700354,0.25447539450500967
1.0032641354755296,0.4891567665261938,1.457737973711325,0.2332207966157049
-0.47972821307007324,-0.615449424263563,-0.6859943405700354,-0.14831817086404242
-1.1658192376326155,-2.089296536619955,-0.6859943405700354,-0.48190221642634695
-0.9458502482975095,-0.051938825279078504,-0.6859943405700354,0.23432519286589573
-0.7058046064122498,-1.4604894975347826,-0.6859943405700354,-1.2965346142881133
2.1497343782442906,1.5960313800723476,1.457737973711325,2.323452306177008
-0.8020273307556764,0.17512010787177051,-0.6859943405700354,-0.5122965240167092
0.8589206576447385,-0.8928752189935366,-0.6859943405700354,0.08833892179155271
-0.8836204962142247,-0.6889988952894017,-0.6859943405700354,-1.0038358196880333
0.9520645891442838,-1.8643921383656732,-0.6859943405700354,-0.24507311419405492
0.4050894819598758,-1.084653944456444,-0.6859943405700354,-1.1634967546422241
-0.1368491913126525,1.0038178665578215,1.457737973711325,0.41130217887345893
-0.020898976473450518,2.2035900487606233,1.457737973711325,1.5102363779010584
-0.6353207415194512,0.7176339242439181,-0.6859943405700354,-1.7039587468195512
0.4662501952329647,-0.09023966243858847,-0.6859943405700354,-0.5026706174633557
-0.4353874738986199,-0.4257684152478217,-0.6859943405700354,0.2868189266936124
-1.206507498361321,-0.9435334614143581,-0.6859943405700354,-0.814466082028735
-1.2588731097655137,2.0337904614458235,1.457737973711325,-0.15259280792126922
0.19258926935698945,-0.18569741800386086,-0.6859943405700354,-0.0011541387966874466
1.600001061439815,2.0889332286180684,1.457737973711325,0.48383641374925257
0.17998482931915147,1.3761448380016827,1.457737973711325,-0.10675589433797132
-0.09882507603332555,-1.717709316911592,-0.6859943405700354,-1.9779558340668382
0.30590063123233924,-0.6567407521504103,-0.6859943405700354,-0.7531872119777088
1.326735159599528,-0.6597935556442388,-0.6859943405700354,1.5219670960816223
0.23941407738368486,-0.07820093184825003,-0.6859943405700354,1.0476316336035252
-0.39130276868278985,-0.05892096649531723,-0.6859943405700354,0.8300114720645727
1.1268931343152953,2.958174455647181,1.457737973711325,0.9993608235927313
0.44892324804871947,-1.0627069574109922,-0.6859943405700354,-1.542855362340507
1.5566378069972104,0.2266287694795744,1.457737973711325,0.4143774882125281
0.20324266538988717,0.6091637392627693,1.457737973711325,1.1301461556774366
-1.2053700321050922,-0.0009370384352569386,-0.6859943405700354,0.5020794241717437
-1.3491530083828955,0.10937289758627616,-0.6859943405700354,0.20860787827019478
1.671884136206302,-1.0307064831828756,-0.6859943405700354,0.7994524392999228
1.7446689057281786,0.10572620626271362,1.457737973711325,5.90498331923854e-05
-0.1597452858632258,0.5054118720089417,1.457737973711325,-0.16893587778161992
-0.36354494191763276,0.32398616667312063,-0.6859943405700354,-0.25013292704744167
1.482278109692305,0.5634546890057701,1.457737973711325,2.104063892603518
-1.0878708392802716,1.3949868114974717,-0.6859943405700354,-0.526138972228226
-0.8754150406417057,0.9254856438898068,-0.6859943405700354,-0.5623913366305845
0.6636321941842681,0.0709889234005371,1.457737973711325,0.42572480193695594
-0.3749701183416341,-1.1560171136956987,-0.6859943405700354,0.046497384618561975
0.0147647030636125,-0.591644961457018,-0.6859943405700354,0.46404521725005315
-0.143658587494725,-0.2161811976260735,-0.6859943405700354,-0.6983707335515174
0.3576824644645653,0.24970289899544462,-0.6859943405700354,-0.6537408861401207
1.4282808247025425,-0.4715431537164823,1.457737973711325,1.917195344245477
0.11053329320657279,-0.9230388775837362,-0.6859943405700354,-1.265281194837955
0.6642445880588749,-1.1722452178904315,-0.6859943405700354,1.6595931150995544
-2.0316064188529355,-1.6292475578395547,-0.6859943405700354,-2.790867952013096
-0.028859990928081544,-0.23130298498175478,-0.6859943405700354,-0.5176139400854265
-0.823885030489181,-1.450078435564877,-0.6859943405700354,0.22239513012936207
-1.1997104076449585,-0.9869949377312126,-0.6859943405700354,-0.774043363778882
-0.8588296831306951,-0.3882022076889174,-0.6859943405700354,-1.6034890759552176
-0.3144493713701743,-1.3180568960023527,-0.6859943405700354,0.10454313392418282
0.9363839971483825,0.37546453084071774,-0.6859943405700354,0.5877819625519799
-1.307359550117581,0.7312819837343483,-0.6859943405700354,-1.0106585811017388
0.05054115529209651,-0.5417196357626983,-0.6859943405700354,-0.5000013136225087
-0.46459227795087843,-0.4307709238125351,-0.6859943405700354,-0.35103172219761725
-0.3079948587852388,0.53110660722499,-0.6859943405700354,-0.6866361261786483
1.0232953794850483,-0.7041632565733478,-0.6859943405700354,2.507969025442832
0.5583528810152195,-0.7720147018091791,-0.6859943405700354,0.11397634272856358
1.358151804089321,1.181667207744107,1.457737973711325,0.4987297676598842
-0.13471559571537423,0.8733881774401875,1.457737973711325,-0.5486623580209348
-0.6765022395130652,0.5943990929086208,-0.6859943405700354,0.9475893050572972
-0.2041135281868865,0.914309881298215,1.457737973711325,-1.4565781249417604
0.2625432966940245,-1.9511387929768969,-0.6859943405700354,0.4053648877877885
0.19657728426459725,1.336973166875512,1.457737973711325,-0.1071903454276441
-1.0651985950345415,0.3876155465232594,-0.6859943405700354,-1.8142915484553213
0.11043810649176806,0.9983475889523854,1.457737973711325,-0.6171781146126614
0.24826561963481078,0.3827784689217897,1.457737973711325,0.36311737659286975
2.5389899392567195,0.0489079126215919,1.457737973711325,0.8355992687106965
1.8979467336973792,-0.27114049397307805,-0.6859943405700354,1.3289876948949715
-0.8339045781530429,0.3630194770948694,-0.6859943405700354,0.8134231353815541
-0.26767910303775433,-0.30710879290060483,-0.6859943405700354,-0.06852340653013633
-1.4444973536546324,0.8572871104277299,-0.6859943405700354,-2.070517128161986
-0.5711986706654106,-1.5653619468198656,-0.6859943405700354,-1.056826659489582
0.33569872923781047,-0.5339698306382795,-0.6859943405700354,-0.05828443671838395
1.2265223536160965,2.0190407095608567,1.457737973711325,0.4350222913363975
-0.7096648713363134,-0.6173835382049584,-0.6859943405700354,-0.3540827342946493
-0.6346790719742617,-0.23498781365088986,-0.6859943405700354,-0.18161576272770794
-2.1287860748937506,-0.8705727696379455,-0.6859943405700354,0.020846234419958476
-0.1428811076689718,0.3321248170672541,1.457737973711325,-0.1294925164208711
-1.043210741984612,-0.7261455623184901,-0.6859943405700354,-1.5869551824447077
-0.5098915116436127,-0.18260015728403303,-0.6859943405700354,0.5583271506962328
-0.8575372601388827,0.838522946327703,-0.6859943405700354,0.43137186625454443
-0.0744335599882128,-0.6891282082714787,-0.6859943405700354,0.09868688554283503
-1.7389738212651997,0.7790453840649305,-0.6859943405700354,-1.299133783000391
-1.4481029245254118,0.8122295933940833,-0.6859943405700354,-0.4356484360748845
2.1505122599429725,1.0419520356188359,1.457737973711325,1.112663916296292
-1.2683642430379565,0.13934138336520652,-0.6859943405700354,-2.437424031265222
-1.0776041087423953,3.20003140380556,1.457737973711325,-0.25514306727934843
1.8579898594524495,1.041535090301193,1.457737973711325,1.803403756527741
2.92683341540712,0.3212983582809448,1.457737973711325,2.8913062113002743
-1.1524334598154031,-0.8640021812915346,-0.6859943405700354,-1.3215763073441766
-0.3485969289556787,-0.09519148912386811,-0.6859943405700354,-0.07430413650079155
0.3616660379152947,1.4085287842596002,1.457737973711325,0.37809114124484394
1.7497040794444976,1.688080414115075,1.457737973711325,1.1007756391254986
-0.9676046064536766,1.4598595974290145,1.457737973711325,-0.5414804216428677
-0.22554639169106283,0.7756707059637458,1.457737973711325,-0.14794306728290635
0.7977295324430342,-1.238835854935678,-0.6859943405700354,0.6169365188329838
0.4549367656472327,0.4814875783671764,1.457737973711325,0.8239210488013917
-0.35650915056298343,-1.2247620850990388,-0.6859943405700354,0.7047625053795108
-0.11401952212064992,-1.46765432730998,-0.6859943405700354,-0.7052762811999267
-1.3558939686489824,0.23668598890199377,-0.6859943405700354,-1.0059096834929901
-0.21843770122007924,0.5170599876868233,-0.6859943405700354,-0.506117764782516
-0.2466696703702706,0.8923298162432919,1.457737973711325,-0.6362352200637674
0.2522097249555041,0.4913332382377038,-0.6859943405700354,-1.1587230691708537
-0.5357960238901535,0.5253382619223516,-0.6859943405700354,-0.3482847954892645
0.491732964864028,-0.9713267489690898,-0.6859943405700354,0.6403779837266769
1.0332598038172862,-0.1030068378902851,1.457737973711325,0.4720188055762154
0.17541959665678233,-1.4870463089624064,-0.6859943405700354,0.06147027285050283
0.3718734840562408,-1.9768923884793708,-0.6859943405700354,0.5189038012130351
0.07307955831958894,0.7316962126377489,-0.6859943405700354,1.1185476669317846
0.019974325571984895,-0.742787421785149,-0.6859943405700354,-0.35774754820045285
-0.7021342062566731,0.8618498405876492,-0.6859943405700354,-1.3932138030406547
0.33658856168807727,1.0946542727658197,1.457737973711325,0.09600130307963023
-0.07745955736397782,-0.6107077065618224,-0.6859943405700354,1.3988233225583473
2.1144101537287803,0.5833052714134268,1.457737973711325,0.34155390914241135
1.5942610024226216,-0.6520069936513792,1.457737973711325,1.4508379436612118
0.4059856468652734,-1.821435220705698,-0.6859943405700354,1.1229267755338599
-0.7436601865166302,0.12233224044760498,-0.6859943405700354,-2.3601346293448784
-1.0932400949567918,-0.46418056078328135,-0.6859943405700354,-0.3855735537929612
1.2118021842707807,-0.4337931023852586,-0.6859943405700354,1.1795755433382966
0.28280881151457593,1.9504575179214645,1.457737973711325,-0.07645227089539176
0.5003434035595282,-1.5055445834657801,-0.6859943405700354,-0.24206299462100034
-1.7258229282702247,0.3785432143311707,-0.6859943405700354,-1.5625462102932062
0.9479273873553496,-0.9813503117959242,-0.6859943405700354,0.28292773937874405
0.47460372398455036,0.8971510740569348,1.457737973711325,0.013692296350444465
-1.0912580280071769,0.2951933740819627,-0.6859943405700354,-1.0948429490177691
-0.4519394849673279,0.3750619564377033,-0.6859943405700354,-0.5876243079523256
0.28377741593683375,-0.9320770931625162,-0.6859943405700354,1.0739491549129718
0.07239056436750459,-0.7550900461242891,-0.6859943405700354,-0.9522539092430657
-0.2724700197236096,0.9158950364063362,-0.6859943405700354,-1.5852092605511303
-0.08366523264351915,1.7485526571578582,1.457737973711325,0.8613471113028555
-0.23225025114985226,0.47472205803095724,-0.6859943405700354,-0.3327514813869711
0.17255092942910677,-0.8852209859749319,-0.6859943405700354,-0.2393652578749377
1.492332280189451,0.33517774015868496,1.457737973711325,0.787997976324331
-2.548426354668552,2.396749782050143,-0.6859943405700354,-1.4359448218955757
-0.21711336692640398,0.10171527777029946,-0.6859943405700354,-0.5852991307659121
0.19651630782438054,1.4435842078287682,1.457737973711325,0.48041723815930554
0.316075048679852,-0.7301575685291266,-0.6859943405700354,-0.6040484537802537
-0.3522649210972889,-0.04092807811402022,-0.6859943405700354,-0.492900629618707
-1.7379665622235665,0.6121817332426956,-0.6859943405700354,-2.850623113574298
0.34809721231003943,0.39281375541921704,-0.6859943405700354,1.0987408312041962
1.7483557789047106,-0.7558804756178762,1.457737973711325,0.8937665644060219
-1.514962240270142,-0.7984524908491186,-0.6859943405700354,-0.4391262895908642
0.8842758338158111,0.9761410280468658,1.457737973711325,0.8788108264983484
-0.3088475379318298,1.1767834130455248,-0.6859943405700354,0.20527249694519137
-0.04147407694223345,1.4932375345500304,1.457737973711325,-0.0705362045590328
-1.0336886945565582,1.7812576983342556,1.457737973711325,-0.3664174951918008
-0.31478231793493244,0.1334962678729609,-0.6859943405700354,-0.9899432809634757
1.3207741649005316,-0.30656721109772844,-0.6859943405700354,-0.1529875218809244
0.602921454033825,1.3341652807239635,1.457737973711325,0.25083198878493435
1.7533203746879882,0.7044787379594826,1.457737973711325,0.499625180337182
1.1980622513347305,-0.9691577885618751,-0.6859943405700354,1.8193853044423804
0.4592601607667658,-1.019677492819511,-0.6859943405700354,0.5383266402640917
1.7649508026315828,0.4861944054632305,1.457737973711325,0.4778099440334413
0.4591665801712697,-0.17437149931117304,1.457737973711325,0.02832518446027021
0.8484128481452505,-0.025474090276510188,-0.6859943405700354,0.5859086806758093
-0.2768726292424932,1.0593023955754612,-0.6859943405700354,-0.26230948829448725
0.08647867543668075,0.7498531887254487,1.457737973711325,0.2283058611114654
-0.6779844078497409,1.3133202047031212,-0.6859943405700354,-0.40039816402919404
1.0101129798259014,-1.9059866786089974,-0.6859943405700354,-0.5164682790925479
-1.1591748054954734,0.2507414031959522,-0.6859943405700354,-2.445566088401124
0.8027455365193938,0.6863352610159796,1.457737973711325,0.15842585851663393
-0.1708843200876801,-1.506264048177252,-0.6859943405700354,0.2982540226858931
1.1918934740141083,-0.6458267325246652,1.457737973711325,0.40580638944809033
0.771243849185831,-0.8290204250334168,1.457737973711325,1.4088216920970615
1.8417119817654741,0.0220327357044677,1.457737973711325,1.0528682005277539
0.7511365727880072,1.6074542061489117,1.457737973711325,1.491621970401342
-1.5531657505338856,1.9970938888342666,1.457737973711325,-0.08261861823232002
-0.04710653964252906,-0.8031610082511967,-0.6859943405700354,0.7611364087685694
-1.1528743081427884,0.520374444062985,-0.6859943405700354,-1.6946365869532927
-0.4987247187242904,0.5521988425112877,-0.6859943405700354,-0.33114734082623576
1.5320944060517863,0.3832364715088403,1.457737973711325,1.8642888800729145
0.6578354687339809,0.3944437644471125,1.457737973711325,0.5789749261719914
-0.6794919862369416,0.3004360756941209,-0.6859943405700354,-0.018318669373296462
-0.9944822433900468,1.666399465276769,1.457737973711325,-1.7429443043465676
0.05269314463578745,1.0888491295943563,1.457737973711325,1.506376341568127
-1.1974560414586077,-1.045853393413194,-0.6859943405700354,-1.3969704085979604
-0.651683885536648,0.7860635611406422,-0.6859943405700354,-2.0111218692641932
0.33210087486275053,0.8814681425117941,1.457737973711325,-0.11231322072660489
1.175948124280511,0.3115159564201627,1.457737973711325,-1.2481865544358202
0.6290445461526623,1.1174331604346868,1.457737973711325,-0.5091060854582868
-2.272879562934356,0.18626080506833034,-0.6859943405700354,0.5854358533378932
0.32445319593301747,0.1984944981779906,-0.6859943405700354,-0.13980163682952532
0.09196997732479259,0.12029008818799282,1.457737973711325,-1.108497266277142
0.4340474929866892,-1.9915753197880193,-0.6859943405700354,0.2470013548592412
1.637143461283762,-0.07874583533690761,1.457737973711325,0.25649210153552976
-2.0446810340035193,-0.6590092629958589,-0.6859943405700354,-0.6104961653063721
-0.5715953379330373,-1.1705171073935965,-0.6859943405700354,-1.0907791782581322
0.6111778641708436,1.416120802793845,1.457737973711325,0.5491071013348574
-1.5627260653077577,0.49831323122245297,-0.6859943405700354,-1.9013278539992569
1.4967922340520472,-0.028831310363887832,1.457737973711325,2.9278986105106846
0.3884844103457155,-0.556897469605745,-0.6859943405700354,0.5962591412261868
0.8670206681306294,0.2929609188459949,-0.6859943405700354,0.37769255897873677
-0.5514225531743095,0.979252032186178,-0.6859943405700354,-0.6079758459290194
0.8341791737902838,-0.8156756310263206,-0.6859943405700354,0.03576015430264994
1.0890515543358519,-0.004151368853976347,-0.6859943405700354,0.02849966533727804
0.2529183128443328,0.8574750513010939,1.457737973711325,-0.5056564718081861
0.25444216902154754,-1.910394061057259,-0.6859943405700354,1.4404168306077678
0.2904077305844939,-0.056211905206952975,-0.6859943405700354,-0.296751620926427
-0.8440130171088936,-0.42313485218679253,-0.6859943405700354,-2.2354540527716735
-0.12773409029744542,-0.1314875370500997,1.457737973711325,-1.0367006257008904
-0.13273116801334375,-0.4945382164721294,-0.6859943405700354,0.6112200667355735
0.40353137448335935,0.13646264216811435,-0.6859943405700354,0.009378260810698815
1.0203599063072877,1.899409235894158,1.457737973711325,0.4806860665247301
-1.0393299071097986,-0.3191261929627914,-0.6859943405700354,0.24644625972642717
-0.10519989504865634,0.288559900345412,-0.6859943405700354,-0.7162993481317119
1.5023022902777634,1.9696103356968702,1.457737973711325,1.3805029268789026
-0.7241786307181194,-0.5423005964876302,-0.6859943405700354,-1.0095092528680307
-0.802891226447302,1.7918638554486683,1.457737973711325,-0.07698569542390646
0.2223267383490409,0.005868962979508749,1.457737973711325,-0.21114571652658368
0.8648204525817419,1.7595078875129153,1.457737973711325,0.30060888318844187
0.0313233135636701,0.7411312354110233,1.457737973711325,0.6269316377463614
1.3497088373339965,0.3037584849686191,1.457737973711325,1.378137191884229
