baseline_need,prior_activity,account_tenure,treatment_probability,discovery_exposure,satisfaction_depth,future_value
0.6845550254847351,1.4603844678190312,-0.394377966817753,0.7409147222549376,1,1.736659565419357,2.4803262499342082
-0.5190133298294971,-1.2626964081764507,-2.156525223243249,0.3736848831260445,0,-0.3859355373227177,-0.6884432674231682
-0.45738531115194264,1.1544081166251936,0.7469183724446938,0.4713946721896228,1,0.682493220787804,0.4860688233180622
0.5065370793987306,-0.988528593836885,0.17912866989567677,0.4230242008911084,1,1.0414972166403076,0.9672017431828538
0.8767181724687065,-0.5490413897450951,-1.0054226335001426,0.604476800003095,1,1.4715691350740845,3.4712558450583346
0.20442021540537625,1.0351829765807756,-1.1224895511595747,0.6746577603540622,1,1.4419356718229779,0.7504360823781493
-0.6279871010105986,0.6809115996781562,-1.352650178497908,0.5215818690830915,0,0.15027291198877624,1.2080614625357171
-0.8258165208830098,0.03161494263958693,-0.131894223864633,0.3453413834975285,0,0.42276633543027764,-0.41445177815109185
1.4443170258252331,-0.0226908885313106,0.302187584446972,0.6688632662170813,1,0.9841007448046204,1.9524596638882064
0.5939459107122969,-0.07534385309451756,1.4622991619395764,0.4592370015252277,1,1.311178775824692,1.1595167576600738
0.7197279364283922,-1.236014595851319,0.9867381897559686,0.38105611727701194,1,0.06795162768095259,-1.4237986478052125
2.1834881427128314,1.2292634861927851,2.427632233206229,0.7712755684289935,1,2.5750925858097187,3.878272199344665
-0.8158629486356607,0.5713811566553234,-0.8025539624529745,0.444590781556837,1,1.349746905115476,1.7362321758453136
2.5594577984058473,-1.8388259310616077,0.589344578213898,0.6315424740256542,0,0.4663593925598298,0.45548696996834154
3.15090813353985,1.03322384953027,1.0880184005446716,0.8900289086959315,1,2.8547609786938004,4.001540834989352
1.6184131202601322,-1.3484431718596275,-0.7369248798134242,0.6176062592599448,1,0.9455025347996071,0.8420432808766628
0.8271065315552476,0.6691747478175248,0.061662211822225234,0.6622489213852318,0,0.6706782011792566,1.577976904235887
-0.663821954890323,-1.3487542362699674,0.4713446884183726,0.21311337971544247,0,-1.5092839026210316,-3.7526285921664955
0.9944856278202228,2.025401836091254,0.19003559261674308,0.7958145588356064,1,2.2629031689326125,2.642697615080874
-0.4426921491035081,1.2370566483240781,-2.427708290137521,0.6738945100073366,1,2.352940942620352,2.2697398896821492
-0.021650789789891167,1.0045358723440085,0.17410477519237955,0.5608080023479002,1,0.47040435873675435,0.36240390224996244
-0.29043317738973956,0.6732803215135095,-1.7643008989783997,0.5999531261280878,0,0.17582524692599366,1.2148073013735983
0.2838299564910305,-1.2635102543259418,-0.535467828251527,0.40125871831460075,0,-0.24675515408853763,0.25694337569436304
1.2880777154433913,-1.08355833037685,0.3559101812087533,0.5276397245490153,0,-0.26487916160125763,1.4379794169130748
-0.5555840578664938,1.3590229503839373,-0.5896388473348048,0.5616448790091356,0,-0.15606794673150373,0.9387385835142156
-0.9854038336302882,0.5117740613577678,1.1393713770486738,0.30047078969102203,0,-0.1937402826074094,0.5032357314142197
-1.0029565517494774,0.4711885719784782,-0.29850388402167577,0.37396105275417607,0,0.6733890687014473,1.178122799691687
-0.9682773272178793,-0.8254675522649837,1.0447477566142696,0.19591444752245915,1,-1.7633269840758314,-1.9411800205880194
-1.4311029837963556,-0.5089740103446977,-0.0552444106212874,0.21493275893201771,0,-1.8871287164792403,-1.7827353736111695
-0.9129340749393138,-0.3571589126233235,0.14424041329340617,0.28086221497190783,0,-0.8647260500393611,0.07085218998828213
1.2932656165144563,0.5277032505836852,-0.5058176805252849,0.7416464274253194,0,0.16287943668702598,0.8927869399744001
-0.5933119682389986,1.2163131961584062,1.5766873714575935,0.4055280026385013,1,0.3855266889686585,0.6674424327111095
0.25710765788638085,2.0488673280085345,0.36057195017540467,0.7003504626370027,0,1.0034709300829463,0.595818729054635
-1.216893966089114,0.011245394776111287,2.0018777927123836,0.1921049850307149,0,-2.0314468590438644,-2.6066563788060564
0.16965057990044394,0.3018218069670858,1.4257957935842196,0.43527613402701526,0,0.35107407831365034,0.40900021511693196
-1.7407814485295512,-0.7261182673203215,0.6444274632822898,0.14562093847176893,1,-0.5658966386338218,-1.9923667426604497
-0.6987558974796816,-2.0790834824331665,1.4944569090893374,0.12860013157778794,0,-1.063800455770066,-1.7591233796941204
2.25453892712826,0.6559960317236594,-1.2413053100541607,0.8722471020625328,1,1.8901492335889072,3.471610964071875
-0.5829696909767876,-1.6602554025456875,-0.374728868826739,0.23462758623226734,0,-1.8278050155841081,-4.0185103043059645
1.1199763853913791,-0.49349717552737477,-1.0241977124086616,0.6483878545355266,0,1.5113907718229354,1.4643507945812932
0.4550541251212029,0.08477308939178421,0.25742552252787804,0.5298586032250935,1,0.8663290946035257,0.6926637505810401
-0.15298577722473797,0.5362881968408557,-0.0209312074613714,0.49928043430867663,1,1.451417650742945,2.398272099953929
-0.6521068213049493,-0.09770445575313211,-1.221539276628986,0.4225164393645321,0,0.10628660611715793,0.7748441710404163
1.2869093984134494,0.9265405713444015,0.521400943187437,0.7257338033757087,1,2.1883320879072587,3.0057873987844674
-0.1773834594028799,1.046997159598292,0.3910293724675836,0.526996752007956,1,0.6650409816179436,1.6885358991632755
1.527424478271748,-0.574523919545463,0.8329304433716755,0.5929218778049442,0,0.4351188171728476,0.3036923586314685
-0.7190790299943703,-1.0964968328928915,-1.0230379382191,0.29837134247586033,0,0.4945750032777809,-0.9419487639724935
0.057338987391204396,0.42341850430373135,-0.7252669703980922,0.5644212863979856,0,0.35611881386136496,-0.21608085677159972
0.4654991267904626,0.22093551556288518,0.06104250496204325,0.5589088329359501,1,1.2013943593981649,0.7439403906241326
0.37316017302818355,0.21720482050040513,1.1657860153746096,0.47473398294861324,0,0.3541770913874261,0.8564529767776126
-1.2338015118488639,0.5526673846187748,1.5191993546862108,0.25292539327241226,0,-0.33910825803404865,-0.28678738560915307
-0.6640627324429782,-1.6350700805264646,1.3239614682874083,0.16132359590878276,0,-1.0311426492266982,-1.6381762216833133
-0.19598021336613813,-0.3319315292069291,0.24764142860494315,0.38020771309831736,0,-0.5156810864139536,0.17195943784711698
-0.8536993093242442,1.6541836912137675,0.6702295447067061,0.46802388116222454,1,-0.26685307055687524,1.0431641601951445
0.6773251088800409,-0.4927122840112744,2.14458433803635,0.38518319536854917,0,1.341773884326282,1.1466097501655277
0.588019181358798,0.4917889045271686,0.715686655998153,0.5682208200725943,1,0.6653420573329201,1.586709699740028
-1.957084454178259,-0.7002087482174648,-0.8527524758912577,0.1788716806227261,0,-0.9242950253553287,-0.6151774595773583
-1.8052540712733376,1.0750990232323403,0.4830809514749513,0.2767999522751893,0,-0.7249463465298518,-0.8455467049397115
-1.2815632768197962,0.1314831480156588,0.9865189448892567,0.23676851315677488,0,-0.5879860798512125,-0.43876280319524963
0.11725953014640239,-0.9258182453570569,-0.9351952867369158,0.43619951571094745,0,-0.014885133382013105,0.9383304189456351
2.0331725300388053,1.6592065860558007,1.3344909652686627,0.8298525142184717,1,1.100880261096429,2.359528905505908
-0.38235645046791567,-2.584804814204564,0.5084560665127721,0.15593268039160982,0,-1.3679526014329226,-2.5729117598150744
0.2506505498829739,-0.9487680216813692,-1.0533056761811392,0.46239705141138315,0,-0.22582179563226573,-0.4094660926643382
-1.063111704919622,0.8963754961659098,-0.2678453913393363,0.40837375119748154,0,0.8634900447008242,0.20317908935911028
-1.0468362159236777,-1.0910835960702854,-0.6700473879127647,0.23977393307749892,0,-0.7013361482107359,-2.3509270052753948
-1.9572278146894229,-1.2899316646296504,0.61572211149368,0.103716285939853,0,-1.1527876864992193,-1.6607411276264337
-0.028344247724271864,-1.4411699409000798,2.7770159433200665,0.18076039634008897,0,-1.5443878095013037,-0.9370889980861212
0.9472166828226635,-0.53306538172408,-0.13188255004942284,0.564336871534233,0,0.6755612748262204,0.34758283435290976
-0.3567143204291217,0.06716791783742614,1.1525458704597378,0.34529735459972005,0,-0.19576818552183242,-0.8409572692890575
1.3964530866462435,-1.3681373116946145,-1.8462125136484144,0.646476261787069,1,0.7656932409316058,0.4655145914703426
0.19785485277357148,0.3962053502838774,-0.7459765035365136,0.5850142898625077,0,1.1704983829417483,0.4676708012988344
-0.036412487563218514,0.48033749949849197,0.3939590706032641,0.4860021562489563,1,-0.44182634234576146,0.8096675123355853
0.517253892693522,0.6341296409979554,0.6336109975888295,0.5776589840766592,1,-0.5028009281171664,0.0038414017668936262
0.48737756978225144,-1.1229013401784587,0.21059423498167146,0.40343838843338575,1,0.40431338496826064,1.258319630839385
1.147806370547824,0.390728591222661,0.003469885481542126,0.6837446420472592,1,1.152908689601109,3.446654680287038
-0.8019542644400708,-0.9700235847713804,-0.15530541568391784,0.25560195428312854,0,-0.21124249944831175,-1.9508236952579132
-2.2880491588369907,-0.1134022558182945,0.6041211788008103,0.13713489854844618,1,-0.8368507024893341,-0.9396877344388689
0.11474669868174449,0.19331889848421552,2.550159039216998,0.3484269543580279,0,-1.1118677760454,-1.5695306489701784
-0.6116751553220791,1.747646196697544,0.8002639030211041,0.5096952750556976,1,0.876276233938448,-0.2031017184325653
-0.02717720736553576,1.1317216185246461,0.6677107735033287,0.5435597545488956,1,1.2680145864844283,0.532681122960424
1.664300022039085,0.7385026116491443,0.537309797243384,0.7558008325811911,1,1.9473000801388451,1.3143650906219055
-1.1028418050923654,1.5036379228377172,-1.5495865458610039,0.5491375192812405,0,0.3263283494518998,-0.5657087447236621
0.7647973366547646,-0.915539242818327,-0.3756342314489471,0.5072580319956684,1,0.495113135552426,0.8214327808736992
0.9458675444085191,-0.7372481196591807,2.2631168033882783,0.3934753492402338,1,-0.06626994861075514,-0.7784450855336363
0.4607362389115478,0.06162451803031668,-1.712150846102643,0.6468558861609578,1,1.6482793272931247,2.692770768705883
1.1185081591709785,1.0732807535263862,1.4227848934414447,0.6691427537894654,1,1.427589629539914,2.912560989854967
-0.45836227856340905,0.6345806779057451,0.09462457461577001,0.4536260826031653,0,0.348161082532055,-0.12969522649221885
-0.6815097047368442,0.2686408609688241,-0.10400199994663016,0.3902902287046869,0,-0.03220717367132411,1.0914713666689733
1.0389827985611537,1.5621491401596608,2.0213840532511482,0.6732584780636333,1,1.5754032818429882,2.7275137846476407
0.7203000218578531,0.5185764655919699,-0.38317019952348225,0.6564123604481482,0,1.2330377880744385,2.589956518670479
1.3903781421525945,0.15267591129506045,-0.550402132766468,0.7231319130834731,1,1.5854906590352755,2.7384032889179974
0.21228957781149788,-0.35189559182197255,0.6277060073664449,0.41889983898655475,0,0.5653034956207139,0.5064841287785885
1.6235631195706361,0.9307526652725274,1.0516561365054726,0.7429275719404672,0,0.22903186814893683,1.102081356552074
-0.28208026028453087,-0.9492884817115376,1.046461206334412,0.26460934604301445,0,-0.12863611713217027,-0.5892871242732287
-1.0603291561656696,0.664426159235574,0.8823784782483791,0.31846895649250756,0,-0.4566636905908282,-0.11630662060374586
-2.037089197516421,0.7423691383964716,-0.2998507548422135,0.25634001438034726,0,-1.3006067207090606,-1.471265905728913
-1.1014012900841277,0.2957931129073209,0.09412791935156636,0.31944230623470776,0,0.635235329496983,0.6422352321768353
0.8185035060874669,1.2426132938648347,-0.08436967004529247,0.7235812027352345,1,1.777923767129728,3.262457355797471
-1.4649286880318764,1.8231767655402655,0.1991792953681375,0.4178589281955694,1,-0.057742204813932,-0.13053522573451062
-0.452364252194422,-0.8840502044604922,-0.41168840932588646,0.3232365808378968,1,0.3644612958051333,-0.0036199489306918686
2.106583957841778,0.672003061360032,-1.3640925390690086,0.8656118199421128,1,3.1982162161377405,3.791234996170719
0.8467959424820816,-0.7082003760531664,0.0026565488889076223,0.5202546737648036,1,1.7230181379346647,1.282397755621529
1.7909845571482128,0.41675519058731303,0.4859202236633629,0.7465317807947158,1,1.2651677026029848,3.1830392308762594
-0.9915621874627999,-0.32586070233299763,0.7820485500169112,0.24293322000535567,1,0.05790463100401552,0.2678854652255488
-2.459974971716329,-0.506201216059747,0.5969270744410543,0.10659474779890818,0,-1.8359124532295408,-2.201702590691509
1.5163809371015524,-0.2408219478773325,1.5614940523918674,0.5834383253842275,1,0.6644457054381562,0.8999310400338723
-1.4169425374401776,0.6325565767811159,0.38713027389989335,0.29252653184354804,0,-1.1905913955996466,-0.33076692212862335
0.09092353928239366,0.19843165459339152,0.41552011824665724,0.47365305497149474,1,0.7135151633782542,1.5137507229917846
0.21709323165297403,-0.1033804955798891,-0.2719898898332053,0.5031466709619488,0,-0.3188050594765327,-0.05484726985585546
-0.948896412364311,1.2563632562983813,0.16359161314861748,0.4397154156379983,1,0.08709989949251706,0.48349851412979883
1.5526330652518097,1.202646848427003,-0.22723366832165284,0.8111057324961745,1,2.0558009463247684,4.6068122832453575
1.5493375292731906,0.20703390281382725,-3.0042892265845187,0.8457053539281917,1,2.454640438873231,4.665166897049669
0.5514441742201724,-1.4537221900061807,-0.10870369678876826,0.3968612974705615,1,1.12276378124511,-0.3112262137016508
-0.02949065983512278,-2.3813503078399068,0.803396843693521,0.19129371371739382,1,0.6311289014503376,1.011918958429159
0.1914368329353934,-0.2901105160938544,-0.9159760759502023,0.5182114972882125,0,1.278451528747155,2.476640688149677
-1.095908012072798,0.6827516453090973,-0.4684289521598502,0.3922188886828685,1,-0.45879223474614045,-0.026436304406305455
-0.23906375766291557,-1.059402493024211,-0.34993547842739076,0.33300196817295846,0,-2.0217648481657937,-3.5322469549547852
-0.104933146540351,1.2674231416861412,1.7418772457800622,0.4791781881408115,1,0.36963627871968435,0.31987690573830535
-0.85223285110813,-0.8691975525674809,-0.24123553392846508,0.2621581867989469,0,-1.3248311601177347,-2.900848073109591
0.8492148677365117,1.416471507734919,-0.09624291888577723,0.7433516911110929,1,0.3871238436051625,0.989863431353925
-1.4264813946196284,1.3276172017125092,-0.4652663799649115,0.41012018285401114,1,-0.12300684574027826,-0.2808378954894981
-0.45341897630302874,0.8653624158694079,-0.3744245548942487,0.5095730528175629,1,0.08691122872327517,1.319097627499593
-2.2528778145576633,-0.740555023822539,-0.02002926936285859,0.1253610692866199,0,-1.6643601446681333,-2.849735913022184
0.4968185042517295,1.6480384525285805,1.6064973710148907,0.6254919093763393,0,0.2449802277968789,0.30827352451850853
0.742605474146113,-0.11519942372509098,0.4025106591015175,0.5449349744923341,0,0.08506930595284501,0.6023295526578647
0.6212923631879371,-0.11214058765504333,-1.3769140807994271,0.6335798221554002,1,1.4563499820321053,2.024613101786458
2.918086607753529,0.06375243367341817,0.5843933742486491,0.8360801025512468,1,2.5705092264202873,2.597394552444732
0.9397910537615747,-1.3684388218819115,0.3769408889246961,0.43802816841779235,0,0.5364150803824249,0.3832692098725145
-0.9419906889401893,0.7756857013707359,0.24010894973809646,0.38384431657767654,0,0.3736218144072547,0.30215716470092063
2.6635402069942016,1.2693167582465577,2.1387663781381008,0.8344917868555467,1,1.9711563966242194,1.5250648381021996
-0.920317973372787,0.9567967727251427,-1.070951369486726,0.487525016381379,1,0.7763154895716733,0.015518411390733622
0.7887385690491208,-0.2519725722488746,-0.15483257908183592,0.5715065659038957,1,1.780081728328069,2.4625928087400717
0.743127624781519,-0.6276850540546929,0.028307025976698406,0.5108727670404464,0,0.6267885717126835,1.510823205482083
-0.8797230187647848,-0.5029879512713719,-1.011642770847186,0.3328653495990624,1,0.14515836814893554,0.11462854070591215
1.3953486289845807,1.5544835922532156,-0.7154622325554056,0.8369025530608434,0,1.9484237314816781,2.1889259616556136
0.35459371874683704,1.1194085935094327,-0.7487005754035042,0.6838225674231335,1,2.0338632290913736,2.617151105095105
0.5709545906528738,-0.144454499562961,0.6407013845976821,0.4989851546365079,0,0.9333429845229145,0.29797470411964533
-0.6757329962602258,-0.5008941401107992,-0.9683852086586481,0.36065266733812756,0,0.5731497529585141,-1.4354679246656898
1.302633372414052,-1.2210639290312322,0.7125619614183802,0.4922737234644412,0,0.19325648354604702,-0.6130224911988484
-0.8609379626813217,-0.2812416488887196,-0.5370917014518186,0.33139210682978865,0,-0.7106309038340543,0.4983369636003435
-1.7791593337319125,-0.5142964430868167,-0.34335843712153274,0.18968667574363568,0,-3.0045396019789097,-3.559830818222288
1.4251269798221404,1.3837912566393804,-2.1804668370581126,0.8748079383177347,1,2.8705019922840314,4.878342805455689
-0.42672878693962035,-1.6095377061643992,0.17315940782451378,0.2323738147533582,0,-0.38782758241159765,-1.0071281473119478
0.043370087085065075,0.012034299287999565,-0.4809898521046115,0.5009633623856721,0,0.5712653291192311,1.3655524311247782
1.922756953662729,1.6241859053121213,-1.1361096142059468,0.892324048386695,1,3.3619888015443764,4.741641015651876
1.136491348180061,0.06421786588942434,1.3244021604735554,0.5711431934392307,0,0.7003684875567937,0.3593898903692754
0.6327091159310891,-0.29627483001447497,-0.9715835519582565,0.5916602790398968,0,-0.036375900902156866,0.722088494186741
1.0699138289152976,-1.7109571279377915,-0.5846913997471708,0.4804315329863195,0,1.1413972037310631,1.1031649651217652
-0.7275086904859002,0.9940621751209361,-1.508497283433157,0.550222976398047,0,0.4872355196183894,0.3649449923021192
0.7530885892411597,-0.1180605727750717,-1.1134001616666043,0.6375463475628687,0,1.3127213876522679,2.099556692068369
1.1099371147068495,-0.7120815200711653,-0.21491591148231134,0.5756036276532742,0,1.1509810798815043,0.7723899762604077
0.7554222556786553,0.8999106727863778,-2.8235772746254817,0.8102873820839437,1,2.615174160755659,3.873161783615597
-0.204134628884933,-0.049362125704253135,-2.061321434168785,0.5524142042442121,0,0.5580283209548123,0.7183469497197698
-3.747413858130894,-1.4213271926329365,0.054876960742976176,0.0377192568648805,0,-1.7662652966419472,-3.15682667255633
0.5573025112293685,0.45478263253329604,-0.43246262337072994,0.6283195681895373,1,1.2643652792153042,1.0293393422655113
0.11487644431113753,0.9893654217965271,1.0261980859913222,0.5283033625003187,0,0.6331668667063807,1.0656277058846468
-0.3695536111318892,-0.6263523315696241,-1.0101345168134648,0.39662808160682583,1,-0.3096905523144869,-0.015369742431285402
0.7780986256334913,1.8613299611539167,0.7646446843712925,0.7314911834742106,0,1.1660870100645835,1.1108091223514742
0.2657029799452037,-1.076407708106233,1.5743088470522346,0.29833192755394206,0,0.019847321938645135,0.03142763941011012
0.20395574149744702,2.0914347191344658,0.39771297092077934,0.6951459344925981,1,1.3503050541725024,2.2168606845666505
-1.4835909749556633,-0.3440264532475001,1.3843339900758533,0.1658638267750311,1,-1.8243046819519113,-1.9425774420834367
-1.4593225538131527,2.161829152983847,0.20201618337149646,0.4560535452127469,0,-0.49310722564663556,-1.031744212467435
0.3705360273126207,0.2200636814644989,-0.6790046584592715,0.5889504382323788,0,-0.32386596883712354,0.3149851746720668
0.07605711276741685,-0.13911318485997257,-0.6553188245117392,0.5001664740537906,1,1.453438014356423,2.6670521783175247
0.13874089268518713,-0.8988595182137935,1.541659146149915,0.2994915994196881,1,0.2502888812038142,-0.7227254845880114
0.16626292710140902,-0.42801357489476727,1.405036065841343,0.35760043573407574,0,-0.6742288466820963,-0.13118222995762063
0.41145641738933886,-1.4218365065909646,0.8885945825538618,0.322014701596321,1,0.2023103867613146,0.2085809834064698
0.036065663748993046,-0.6493810214657589,0.9252386429651271,0.3429696080848223,1,-0.2673258467798435,-0.47877814743128116
0.15777085965866533,1.2846208898758504,1.067549771527419,0.5655561844985503,0,-0.6878807044396833,-0.8811623980016835
0.2561143548611664,-0.7441515928564169,0.5933432756341174,0.38539057006192373,0,-0.9055539387735824,-2.036159349644003
0.9294095438577271,1.317881006959544,0.2803777169668836,0.7265261014014903,1,1.868669909122332,2.858499442856088
-0.5146888155437539,-0.12889291909644648,1.6544676973424124,0.27764638797147373,0,-1.0552957116323554,-1.867336748023321
0.7863962209204661,0.1618815207354499,1.0774871381270847,0.5410654002135719,0,0.471900429833948,0.5641470091802145
0.6363833640258746,0.14532076331592209,0.8164244904128215,0.53119378618641,0,0.036076874708376505,0.6635334979577279
0.1054020063216726,-0.7265513710830293,0.07262365938928461,0.3949402495514278,0,-0.601333289464679,-0.3029755547759909
-0.4751117799426455,1.0581138934835557,0.1922390225847145,0.49231781444586936,0,-0.8358817311084215,-1.8013942771205056
0.36913992682844693,-0.4118349031238164,-0.33471305426701065,0.49707341082192114,0,0.8439496896264623,1.4944717210912033
0.863973015958661,-0.6645173680974512,-0.0061988705420572415,0.5284939345486686,1,0.12232317083568378,-0.03134062807750149
-1.0749775515259348,1.3855723409186098,-0.6909978148092583,0.48688340975625166,1,0.42873077301052426,-0.9649314255817729
0.06214563047606366,-0.4718039486796997,3.08145854799683,0.25118885278041025,0,0.4089708724308182,1.675315237915446
0.06474409489591411,-1.138350265682017,0.479580000309294,0.3229890647400768,0,-0.3246078617970163,-0.7474828181753163
-0.6612016541186913,-0.4913058185116012,-1.5887711368761057,0.40042948444549004,1,0.7556321151605689,0.012125557685496058
-0.6192878537663192,0.6993995483131834,1.0388125589501878,0.37812590088964104,0,-0.2136872301551976,0.2998593720760501
-1.5511470339356546,-0.38828735391508906,-0.834181971513562,0.24519060209693547,1,0.1448673004911155,-0.29196370414113143
-1.1031274250824579,0.3009382554895744,-1.3894426708264769,0.40510227266176674,0,0.3144025655359391,-1.1773376160086988
-1.5374765897606952,0.6994592993958578,-1.4384398449145672,0.38343511788559953,0,-0.335265754692178,-0.5701468822809213
-0.6165721894526773,0.9998138179868437,1.0146783743650851,0.41228547979091373,0,0.3957726404138744,-0.16504178099559438
-0.5599863050754036,1.5886682698502819,-2.647871666244368,0.7032615040463255,1,0.18748909094283905,0.6793732028049584
-0.5412852313465746,1.2339944432842418,-0.21285044402091458,0.5266434166014021,1,0.5995267207217031,-0.5737459583201894
0.3718430276974943,0.35901797662659435,-2.4702132865427844,0.7049140850436352,1,1.1616632750114826,1.1453082190610155
-0.18756666459904553,-0.6844665221597812,0.001948547184392036,0.35883701486834957,1,0.28166022132552954,0.06338804974459433
-0.7289127364193442,-0.07195116288739589,2.528590761847834,0.2161374746970238,0,-1.135030314544689,-1.2555465219605382
-0.7218830521001072,-1.132324937169984,0.7231900624064983,0.2125591889993304,1,-0.7283014358040169,-0.8077020098030717
-1.1315102415058964,-0.5197836377047603,0.3783103704561091,0.22900079159424924,0,-1.0373825350969996,-2.0732768340754477
-0.19616809805936436,0.8592901075904443,0.16608605596314668,0.5169059956512314,1,0.42835598640758515,1.8600384921969617
-0.21405467782721238,0.2256131109546944,0.06571929950260155,0.44916637061094994,1,1.0348319324165611,1.2028984267431968
1.6229581277551763,-0.5023317463317066,-0.6119377995633231,0.6967476395842694,0,1.2832698338169548,1.5903318235293538
1.5341516356434346,0.23671309438227447,-1.3896470799874876,0.7860253049051685,1,1.6494340423583487,3.6847719002415884
1.4779019986367137,-0.9116390055930098,1.3238718360970225,0.5173507273272446,1,0.5867331991427578,-0.4722206860380429
2.079242401316793,1.0034831010053145,-0.7369827739347137,0.8626315171351694,1,2.3329966258005244,3.012667829485935
-1.217068182124945,-0.04056950510475825,0.4314614543564032,0.25593289217766957,0,-0.2320574797336894,-0.053496875648535
0.6729842365862546,1.8752495420544324,-0.819336009992996,0.7918537981536569,0,1.2508022290178755,2.8351175544843823
0.7610530704985188,-1.08182482745799,0.7719684330773352,0.4169932366068925,0,-0.24949909569529138,0.5609889293477863
0.4762159126193307,-0.8454497158711336,0.7910965329107508,0.3968311826943238,0,0.024697690576031217,-0.25446046280001644
2.126671163475947,-0.46841119282920296,-0.4944155826838509,0.7586248666478248,1,1.235484811779467,2.537219813547672
2.537875242864073,0.20753211371963498,-1.8606408100951353,0.8867704078821326,1,3.1650440813427467,5.310585963772677
0.9793666281583508,0.04049696405374482,0.016368933571986665,0.6226284505134368,0,0.10731851170344131,1.0410701306573202
