baseline_need,prior_engagement,account_tenure_z,friction_score,region_risk,high_need_segment,proactive_guidance,activation_depth,future_engagement,pre_period_satisfaction,true_propensity,true_total_effect
-0.8258165208830098,-1.9280636704308893,-0.74679279962117,2.4302260874210533,0,0,0,-0.9242487159355016,-1.904573512784773,0.10335171760489725,0.4360727168263905,0.34023229762342355
1.4443170258252331,-1.5231375230746904,-1.0697116402152382,0.4809783828873494,0,1,0,0.7247370228536522,-0.21689048935962152,-0.6037390958687692,0.6773063980552184,0.7875511598652898
0.5939459107122969,0.19651205670846295,-0.23481935946037835,-1.0338934411715763,0,1,0,0.6834446235787451,1.4159342381241575,1.0885946253645888,0.46022630893085326,1.0766103086538346
0.7197279364283922,-0.039592240145178426,0.3079104184641045,-0.35853705831033617,0,1,0,1.0095159824993463,1.4284590832195776,0.31313690163993124,0.483072758833187,0.9901863266194194
2.1834881427128314,-0.44377700585851065,-0.4823062723875421,-1.3545758458040917,0,1,0,0.1445627429518792,0.359798745504903,-0.7782394613845167,0.6492080359806323,1.0574554241117284
-0.8158629486356607,1.7513702672080664,-0.8369067616253738,0.6085439057034826,0,0,1,0.8299001539747553,1.2850312057620603,0.03272505923659841,0.6926768162988334,0.8167552308062971
2.5594577984058473,-1.114042440748718,-0.12803645763187815,-0.6664481772956297,1,1,1,1.6330096137336922,3.01585743792336,0.1767924953699154,0.7498739087120471,0.9350214224696656
3.15090813353985,0.8307405252601022,-0.6474159313418542,-0.9913897400712439,0,1,1,1.806126755460184,3.899808778428987,1.7317109249045368,0.9102066874803038,1.1230982160279326
1.6184131202601322,0.06684881544157535,-1.3186589848822223,0.24288579068657082,0,1,1,0.8106659549683141,2.620830261213639,0.24297363190330679,0.8491001047495632,0.9385593261666689
0.8271065315552476,-0.39786022823851724,-0.959180071425494,1.3443311454529492,0,1,0,0.6939327604884935,0.92067110272645,-0.1638806297937937,0.7896006525684692,0.7912380671956237
-0.663821954890323,-0.896315832896298,-1.2247919020789428,1.5613546877798536,1,0,1,0.3821258318507717,-0.35901971101624647,0.9584505620624442,0.6269282313064378,0.5096592645903109
0.9944856278202228,-1.8098209371346703,-0.8805053424608131,-1.486337809508056,0,1,0,-0.255713104782368,0.4377628319001177,-1.6632582717005469,0.2847957956016301,0.961348105980032
-0.4426921491035081,-1.3843857928985535,-0.7808962597670949,0.692602301386994,0,0,0,-0.6202060669490164,-0.3640998482031659,0.4822276066677684,0.35180906295030084,0.5574889064294164
-0.021650789789891167,-0.43457785374311375,1.8073437999972897,1.0556238190617122,0,0,0,-1.2715381482147754,-1.5710041464095037,-1.291223927864488,0.32344875065727396,0.5971713897943798
-0.29043317738973956,-0.9381734808488664,-1.435251768383078,2.105071255685585,1,0,0,-0.1719251551516473,-1.5018725714544003,0.6486138964157107,0.7631146817405065,0.4519389959635322
0.2838299564910305,-0.8650819662054917,1.8742545366459498,1.5211033730586319,0,1,0,-0.5224353060077752,-0.5798345626381634,-1.6501695325536534,0.3729153006467684,0.7361831053976975
1.2880777154433913,-0.21574053326427792,0.5282479470602213,0.8320859567323136,0,1,0,0.5729895632846553,0.15438256366527975,0.7512279119011886,0.6936707017440418,0.8570321616656265
-0.5555840578664938,1.203081341957659,0.05794082881291893,-0.19231394962496703,0,0,0,-0.028358026663574135,0.66095249765344,0.47570693988259305,0.4658434442094883,0.8529779023191095
-0.9854038336302882,0.4260472258977818,-0.8723523186139438,0.14269912671520096,1,0,0,-0.7218582415810028,-1.6386973555671576,0.20247542684295577,0.5165729672054882,0.7573138654003024
-1.0029565517494774,-0.03885155520851341,-0.7149147332697158,-0.035446291264937854,0,0,0,-0.1913421933272344,0.3165125874214604,-0.9403079466504682,0.3270914591347511,0.7379365047098128
-0.9682773272178793,-1.0876548485910476,2.7220125807078386,-1.03955159258084,0,0,0,-0.1284924900556346,-0.06533450719666822,-1.9769740047442312,0.033211703985370274,0.7544427713708002
-1.4311029837963556,-0.3260409107126924,1.907313539476608,-0.295949738018828,0,0,1,-0.6818318758277871,-2.5408055191217844,-0.31100911952539034,0.07421242714929244,0.7410117009448675
-0.9129340749393138,0.22043077241961972,0.7765040019816669,-0.6529158658548222,1,0,1,-0.6798099068621395,0.16803494779225314,-1.832806720810906,0.23649471992207433,0.8204260483790519
1.2932656165144563,-0.8302864041778825,-1.0658799810255168,-0.12266244237412278,0,1,0,0.07375159107330126,0.273960708226876,0.2043019102820074,0.662727645746571,0.9033433319031817
-0.5933119682389986,0.3840532014715941,1.7261744199370597,-0.03871942975048858,0,0,0,0.21993796752160572,-0.515038037868589,-0.11436271997866831,0.21723906673795088,0.7720961990927764
0.25710765788638085,-0.09503512006724041,-1.4525339599265747,0.46008167005838796,0,1,1,-0.8015869389795137,-0.016112646887916915,0.2346028075885915,0.6893852002692303,0.9038890233887821
-1.216893966089114,0.49923410873099755,3.8664735957261134,0.682326201303315,0,0,0,-0.7478037102413129,-1.713144101443031,-1.1059796131872113,0.09511463471519864,0.7092061085681484
0.16965057990044394,2.9153374514022414,-1.1361481846928039,-1.2600049972597218,1,1,1,3.5436874860166805,3.9265501543224297,0.34021643930328754,0.8387473944496376,1.3167274958381516
-1.7407814485295512,0.1863469950470398,-0.7355655712543263,0.5688744939249235,1,0,1,-0.4247697193299811,-1.2757767892957677,0.5845534767437881,0.38717330739379463,0.6955203102112708
-0.6987558974796816,0.3523136904491774,-1.4742421368977616,-0.16582265079630104,1,0,0,0.28125938549112584,0.8018058194080913,0.6576103178289803,0.5846549224877213,0.7822673603155643
2.25453892712826,-0.41566137159472694,-0.9910219259824082,-0.21889831505449642,0,1,1,0.9799536261313082,2.7788692798281542,-1.0311454300130625,0.8231528686555748,0.9461369217778716
-0.5829696909767876,0.7606004990180579,-0.17382656596275897,-0.3923982165887863,0,0,0,0.8326300039815593,0.41310419900027223,-0.29693650426503415,0.39975307740366817,0.8375878615803233
1.1199763853913791,-0.7958266602458492,0.4901350393191036,-0.6164739750328898,0,1,0,-0.521465900014364,1.0092108074446529,-0.12599602175549923,0.39954919203993877,0.955481264683621
0.4550541251212029,0.07297396283257276,-0.24135691934826883,-0.8875216807152991,0,1,0,-0.15982533736518123,0.3000656427979092,-1.5691267781136549,0.4382911998037928,1.0520900850981358
-0.15298577722473797,-1.9380047526934294,0.5779927050671584,0.038886217315860436,0,0,0,-1.0853436995938006,-0.35365166285354555,-0.7203036882006073,0.15851069394154135,0.5785709980529397
-0.6521068213049493,1.7166329414015638,-0.06194631211273001,-1.0400494028273797,1,0,1,1.4321558318723782,2.2625859861148845,0.027098214753624873,0.5027291405685269,0.9788355755948631
1.2869093984134494,1.0275855687327344,0.6696139586753841,0.6850052958651985,0,1,1,1.0444634998018387,1.1618483985208188,0.09225262242205479,0.7950731021186274,0.9712063159120989
-0.1773834594028799,-1.0828732158747243,-1.5782278071231595,-0.985659571485545,0,0,1,1.2412169523658543,2.2259813254468455,-1.3440421346547025,0.3077779691409892,0.7494360998785765
1.527424478271748,1.5553037601566082,-0.7918947753577066,0.9385856927189394,0,1,1,0.5872909498112322,2.7437198147252437,0.4100074972972747,0.9323625682402455,0.9880657315406347
-0.7190790299943703,0.2422752426512207,0.46865458372791224,-0.8518263908070344,1,0,0,0.5900757937663792,-0.6285845903449355,-0.49120097751250513,0.271810345129112,0.8420646584928011
0.057338987391204396,0.6267008248207617,-0.8569825141482162,-0.24598232688086816,1,1,0,0.48191202500730906,0.46315020326694845,-0.07623351612381729,0.6765674478565142,1.0322342986737478
0.4654991267904626,0.14818862547035075,-0.16780068456534653,-1.6426685150310136,0,1,0,1.570250179851235,2.351717418545835,-1.2945163321277269,0.3435916287148595,1.1336219415407296
0.37316017302818355,-0.2628315103008242,0.5020538035085254,-0.4975576215004687,0,1,1,1.0754276108003542,1.9176584118788673,-0.20376175711779215,0.3510862014811076,0.9862292413259809
-1.2338015118488639,0.8131466244967832,-1.016363302221955,0.7487748541611344,0,0,1,0.3428541335683613,-1.0473550136216498,-0.013429843756665616,0.535208921078855,0.7276742445436293
-0.6640627324429782,-0.41917872459159705,-0.4426831011693899,-0.05631767812336156,0,0,0,-0.3236892732905518,-1.0201638304730698,1.3065774701296324,0.3078132171754553,0.7095974698450085
-0.19598021336613813,-1.143708233625941,1.336474491195001,0.043080856847697184,0,0,0,-1.671422397964096,-1.1381110601433484,0.12673342161981938,0.16745902598968798,0.6416952556251551
-0.8536993093242442,1.2822083479866069,-0.5656757134119861,-0.18026889301059018,0,0,1,1.90598266791526,1.6690678185669021,0.7705155683768012,0.4925871155171953,0.8581035571399876
0.6773251088800409,-0.1152267754114877,0.035621271395856635,-1.5817757651687583,1,1,0,0.9510144409506234,0.6360993106492414,0.4215791954639834,0.41547256411167993,1.106459434483957
0.588019181358798,0.8614566099796841,0.20528869281807863,1.1170174188935826,1,1,1,1.262880188245455,1.2724514904240727,1.2414743650499633,0.8229983571205589,0.9147147869090165
-1.957084454178259,-0.08968212490456925,0.29201610307552395,-0.5336833981408324,0,0,0,-1.2250227413157018,-0.12503943720790445,1.0338075094684658,0.10046472258700308,0.7836937698217177
-1.8052540712733376,0.8481222410032571,-0.48633807599000317,-0.2920920841684239,1,0,0,-0.7719768233850997,-1.6210645343858072,0.46315372090861184,0.32535453898849565,0.834558987697103
-1.2815632768197962,-1.7698071222556941,-1.1512743711872815,0.5058735043206587,0,0,0,-1.0259852472155022,-1.7534546110428972,0.5265311531360916,0.19968528682751766,0.5453280797874787
0.11725953014640239,0.7415294053232,0.4773674946136939,1.2194161148615599,1,1,1,0.2122426974817963,1.6243953350152676,1.39611749020803,0.7410914863977129,0.8948807409397
2.0331725300388053,0.41570889364619973,-0.2856873816794221,2.9580217340656656,0,1,1,1.4577289289921598,0.9463194976128855,2.64212107654922,0.9629948354877322,0.6949545380851294
-0.38235645046791567,-0.8835330527621689,0.7957668370767335,0.5551099609406078,0,0,0,0.3622179727694864,-0.4698961067883892,-1.1256111337888588,0.25435947057394376,0.6113063596849657
0.2506505498829739,0.6654832307845115,-0.38402330025383025,1.4197475820239136,1,1,1,1.4872760405089873,-0.7142805138705992,-0.14932936066028046,0.8330883883939686,0.8687639002603695
-1.063111704919622,0.6681988302475281,-0.07669501765234851,1.7065330158442737,0,0,0,-0.6240343177849705,0.5375526136916058,0.6697707580564259,0.5727993066673733,0.6203026048353749
-1.0468362159236777,0.06980937661418629,-0.4035195782514097,0.7990756699486297,1,0,0,-0.43821383903628774,-0.5892439031818811,1.5502408910569028,0.4935862077946384,0.663177183134272
-1.9572278146894229,0.8179198515208991,-0.2887562288461749,2.3648145986083144,0,0,0,-1.2966232318860906,-3.1303299429335327,0.591719405345771,0.5405416482193625,0.5664521282608406
-0.028344247724271864,-0.7701271961525147,0.17113995311918895,-0.016027891271310837,0,0,1,-0.3296026125197441,-1.274260467710049,-0.3441700865999254,0.3141784205513703,0.67749261343493
0.9472166828226635,-0.9697311944607145,1.0931831305372357,-0.9052736892541912,1,1,0,1.3547593610586564,1.8146487883248774,0.44612852633587363,0.32898649047169926,0.970448873368562
-0.3567143204291217,-1.5023105216383186,1.1389762900204394,-0.2628330666553931,1,0,1,0.9767328259873514,1.1392490194412557,-0.8550235777485182,0.16098680282575997,0.6435984649344739
1.3964530866462435,0.5169974220664041,0.11923215930557039,-1.0461357112430862,0,1,0,0.00044169630213120037,1.6285630175027161,0.8515405215111806,0.6112713162621148,1.103473364889621
0.19785485277357148,0.21126930063020224,-0.8271090648312748,0.33322861375977264,0,1,0,-0.4739481178470042,-1.3278232272722155,1.4934831432168618,0.6387779592205803,0.941078682674439
-0.036412487563218514,-1.6947862156547888,-0.2490558957153849,-0.06654142303218147,1,0,0,-1.8081501234634514,-0.9288270776907188,-1.438397972487363,0.3134660937102905,0.608571245050835
0.517253892693522,0.6579089206433346,-0.3820584723768901,-1.4144142893707352,0,1,0,1.5305390279748348,2.857613711203612,1.243805857841306,0.4734721281547861,1.1515741425885402
0.48737756978225144,0.9008935018570245,-0.20039799984317902,-1.1434078301445112,0,1,1,1.6663568951683572,2.4558741508272557,-1.053593155302715,0.5180744700854164,1.143912263163013
1.147806370547824,1.9825941599782344,-0.5040782616224192,-1.2985316110374456,0,1,1,2.8962630899973067,5.948553016629877,0.8744535890389984,0.7709925893017847,1.2459606939020034
-0.8019542644400708,-0.029014066459229826,0.8155257380176635,-0.6896249276190609,0,0,0,-1.2610470972882422,-1.0891009561031089,-0.7432806846457539,0.16607503455774955,0.8041413674451677
-2.2880491588369907,1.5835904040654751,-0.9003154076901937,0.5861495272248893,1,0,1,-1.0529062958467006,-1.5532963936166704,0.5837674279590473,0.4956156190142395,0.8055722796027491
0.11474669868174449,-1.5625236040587167,-0.693382406045915,-0.7729773852500934,0,1,0,-0.5757949156065433,-1.474021538588141,-2.440113788844208,0.24297394846647064,0.9097958502003121
-0.6116751553220791,1.2357151012458067,1.4472185587067108,-1.0100387357982676,0,0,0,0.26244439097646954,-1.1198366933546255,0.4417998256569396,0.22515347147372042,0.9373610816794914
-0.02717720736553576,0.9997016689689742,2.151878282232179,0.5753311494201667,0,0,0,0.3946851851000092,0.05044594090524976,0.8162077242720407,0.40794671294216084,0.7599430185755013
1.664300022039085,-0.22798754675065305,-1.2581124377235253,0.09429270096411901,1,1,1,2.286892426181797,1.9155221909883264,-0.2080276328065731,0.8630484300357469,0.9298317261635358
-1.1028418050923654,0.8174397918671027,1.8589733454267685,0.8416232930276525,0,0,0,-0.7533533457322859,-1.0922127649445685,0.38910443696426544,0.2687085663378391,0.718732854046603
0.7647973366547646,-2.1251999279807126,-1.037017095872622,-2.701159870986319,1,1,0,1.5138207674266473,3.227928525428873,-1.784803359339616,0.18031095099727884,1.057599992860175
0.9458675444085191,0.1103728605579643,-0.4053946544959561,-0.5816886030031837,0,1,0,0.8440772372888253,1.109056375798526,0.94290216186032,0.5945011455410798,1.0244986891449557
0.4607362389115478,0.4288292335523261,-1.1600331667298984,0.14450543643900102,0,1,1,1.4632164958500389,0.885365322340488,0.7919117458470304,0.7176634996851832,0.977355795040286
1.1185081591709785,0.10160436716037914,0.40288424326543304,-0.30314098930953726,0,1,0,0.8080580605777081,2.1666808777625617,1.2729314789183,0.5736449173842734,0.9959424483037841
-0.45836227856340905,0.8362455537175625,0.35242230021546966,-0.2791681398688714,1,0,0,-0.04050895400158716,0.45876432750199625,0.8052081062060532,0.4760261057009892,0.8323164582842922
-0.6815097047368442,0.7999207763279308,-0.5652052621752476,-0.4587161338554367,0,0,1,0.3989925911647786,1.9153062780501495,-0.5481046611044605,0.42088843229419287,0.8473652754917782
1.0389827985611537,-1.4348426707154418,-1.5656609485625006,0.9330999144444941,0,1,1,0.922818750786411,0.7979451422401573,3.005991088995998,0.722686325008024,0.7494025948983153
0.7203000218578531,0.46922509272321367,-0.14622163146339973,1.431194156934986,0,1,1,0.5981209985801891,0.41920799221092364,1.8517930623528152,0.8023830161550565,0.8519185917243585
1.3903781421525945,-0.6903642620116841,-0.2211969651671865,2.2431193277789014,1,1,1,1.2666041070165515,1.1325214287721566,0.2144134588155311,0.8905466958648954,0.677958926261175
0.21228957781149788,1.1909914399481547,-1.202847613815101,-0.9621491501093773,0,1,0,1.2685809605656555,3.6843704720402184,0.12052247756667062,0.6402298435048431,1.1489942302067901
1.6235631195706361,0.3084448943193493,0.7571135522286356,-0.19445034920705223,1,1,1,1.688201766658031,2.6014744328201167,0.548936194863698,0.7387859878866041,1.0016206264662533
-0.28208026028453087,1.0236488654479736,-0.42239255376080387,2.237363455332873,0,0,1,-0.1710219647942678,-1.4119120308424713,0.5597016962245894,0.8208435714499757,0.5956555637025507
-1.0603291561656696,2.5038409982695153,1.2398357742129336,0.3805444604366322,0,0,0,0.36302954677450516,0.2750548158999273,0.05085054074370515,0.4958098572863117,0.8997528338178981
-2.037089197516421,1.2884114219992766,0.011546538519436553,1.2751313871157164,0,0,0,-1.1499090403780372,-2.031334939996797,0.7000778717869163,0.40780078778723766,0.7130597750483705
-1.1014012900841277,-2.1692497059234315,-1.157788365791645,0.05010619149087244,1,0,0,-0.16810087574429577,-0.6123840079092697,-1.8829794705888196,0.20252694046747513,0.5589494043770383
0.8185035060874669,-1.1485894940707901,-1.0126327487569509,1.6039843316649223,1,1,1,0.7230145664069969,-0.2524658186522409,1.4071585863023217,0.8053430452974438,0.7052144073078446
-1.4649286880318764,0.06208649997247667,-0.06331739809686343,0.9450442834099506,1,0,1,0.14082583298295415,0.07624221308926837,0.20618355198267513,0.3974068347200289,0.6479624916568031
-0.452364252194422,0.37735707016280123,-0.1363674498507559,1.5713238671816423,1,0,1,-0.23611136499147423,-2.4178154679686505,0.6909022435928218,0.70968747435628,0.6105561788948599
2.106583957841778,0.18262228484596194,-0.11470773046600705,-0.8157175977743529,0,1,1,1.55186738823212,3.3126274410939947,0.0321033487382911,0.7375656266357635,1.0536815425651125
0.8467959424820816,-0.0124796849869424,1.5017277585214772,0.35328841866405475,0,1,0,1.377155235945066,-0.09640985684728898,0.5618098750802952,0.47421396466764665,0.9211727833346391
1.7909845571482128,0.9274378980963095,0.09279943902597479,0.5746457307904691,1,1,1,1.179170803762192,1.3525074131073591,0.9328334519366276,0.9027029320865324,0.9742304587686579
-0.9915621874627999,-0.7610488383344607,3.271237255984292,-0.1031459893372537,1,0,0,-0.4411104547261466,-1.714746983623107,-0.014486320575013312,0.06971758951302179,0.6869306918669686
-2.459974971716329,0.4728376532598761,-0.022551147813990535,-0.629657158947502,1,0,0,-0.5099118583120366,-1.385329623208848,0.175948379750005,0.13930385953769375,0.8382927281555403
1.5163809371015524,-0.3730727340628829,0.13789111871984655,0.33913700435054817,0,1,1,1.2169285741693083,1.1924320295787583,0.5996302862071681,0.6913781211239881,0.8937404808399145
-1.4169425374401776,1.1313714195202413,1.0357565513112836,-0.6473324558201784,1,0,0,0.33584863672092036,-1.1692666689047366,-0.07996661654930198,0.23819954199119,0.8927429591436372
0.09092353928239366,0.26149460956319254,2.2581918854501657,-1.6243878014419577,0,1,1,0.36757925600432406,0.6439009232040152,0.5510368364914329,0.12481693371632915,1.1408583489092512
0.21709323165297403,-1.0259549417921678,-0.9631773609194453,1.0015193080067626,1,1,0,0.06405181024255885,-0.21567553025009434,-0.3793015107524692,0.6643656021252694,0.7752716738559504
-0.948896412364311,-1.0240510590227325,-0.2949976070415397,-1.0914714352843926,0,0,1,0.09903202377170017,-1.038266537398638,0.22455773249640631,0.11999676938684607,0.7647230588066207
1.5526330652518097,2.065035049381082,-1.3340021125377428,0.7029515549003561,1,1,1,2.0101325439759163,2.102189546114862,2.2581502945831904,0.9673010999290059,1.052407648460451
1.5493375292731906,0.7035248657637239,1.1705452680912343,1.339722716102553,0,1,1,0.850412986661178,1.9524996255225324,1.1486023109925365,0.8189194765242731,0.8798097176508427
0.5514441742201724,0.8263031137553042,0.42905853593609516,1.0065674180646098,1,1,0,0.19679958463933994,1.582058832313753,0.4874216960369512,0.7906065772193155,0.9229475072939634
-0.02949065983512278,-0.4559217245721592,-0.4836379762957749,-1.173432941732838,0,0,0,-0.03402371948229893,-0.17299339869696295,-0.3168206800721045,0.2787589513751954,0.8183695562075111
0.1914368329353934,-0.3487624676025888,-0.05840132050645117,-0.6779313616518586,0,1,0,0.2585806028227887,0.08518834687705729,1.1409379158786774,0.3441570215027537,0.9973921387569789
-1.095908012072798,-2.1046949320763537,2.8673514561859377,0.2673300205375212,0,0,1,-0.7884286663263511,-3.743766164311509,-1.6766134989313866,0.0331567564608255,0.5423914033801396
-0.23906375766291557,0.8179814447693922,-0.4451242030304124,1.3338923279640162,0,0,0,-1.5026780336438037,-1.2168524832833671,0.7990348819421847,0.7220270201659726,0.6695492827851498
-0.104933146540351,0.02265417584821323,1.0402571706771355,-1.8272226924156543,1,0,0,0.9326319336017458,0.46298893993562806,0.2996216110640182,0.1916493912258578,0.9220346033094226
-0.85223285110813,1.2145015656210643,0.07191474033672046,-0.5880638883808764,1,0,0,0.344078033185797,0.5993124882659746,1.311118093259057,0.44349353857413504,0.8934665140877728
0.8492148677365117,1.4006234961018267,0.008842844488173393,-0.4845956263178956,1,1,1,2.4849281545120516,2.620481446796255,0.10268514634096809,0.7749973097336914,1.1180094423199356
