baseline_need,prior_engagement,account_tenure_z,friction_score,region_risk,high_need_segment,proactive_guidance,activation_depth,support_ticket,future_leakage_score,future_engagement
1.3482068134340977,-0.4931437350168129,0.455015684192158,1.139317460161276,0,1,1,1.6425767603466748,1.6363386256671535,4.217297244552865,3.777461036201801
-1.2300127753398604,3.4175506819983057,0.29054514429921263,0.5935445874170467,0,0,1,1.5082912455959365,3.4271950203615162,2.5859002414378836,2.5766666333784713
0.17497762274037393,0.004359232911444743,0.12436276128345554,0.41430896443279963,1,1,1,-0.005273755866542995,0.41801182462025765,1.211549458374661,0.9565989707299741
-1.1695295195123863,1.073821236637972,0.2030077011283645,-0.041414480507411616,0,0,0,-0.5034663718617147,-0.4754925388440198,0.6452134124444724,0.28919192047786235
1.351458184504187,-0.8976831010379648,-0.5515136230284856,-0.6568684716493521,0,1,1,1.1947800295356816,0.14705070094084172,0.7224963217326645,0.682826769831837
0.8339229967182518,-0.44031093880625116,-0.20174741190422688,0.21853314963395382,0,1,1,0.039615438665488334,-0.6477336697828671,0.9202117256516475,0.5979632407633906
1.1377167846550682,0.8570586017762392,0.3631286676801362,1.6283937224887506,0,1,1,1.065137666792611,1.5746978773706233,2.1023805464759278,2.1112539012120055
-0.8855331545554961,1.317630604695936,1.2376418902068567,-0.4019281109024623,0,0,0,0.6501822304639862,-0.6215068535637893,-0.11919665865978196,-0.04731083564234673
0.6845550254847351,1.1046455432510571,0.7969911856387174,1.1127440082209648,0,1,1,0.6100498901800356,0.4604877144882352,1.4098165093179975,1.0529940510371607
-0.5190133298294971,-1.084285838658404,1.193535652610507,1.0940648025884359,1,0,0,-0.8865456621791707,0.8442767922625123,-2.455146729828531,-2.347514941160492
-0.45738531115194264,-1.7231799286522107,0.6566475476360712,-1.748800563946936,1,0,0,-0.42518957514512457,-1.294711857673106,-0.7438179546694728,-0.78907773254198
0.5065370793987306,-1.5349900792462319,0.44189473325584844,-0.09185413164146916,1,1,0,-0.48213635053347087,1.102839094766326,1.4695482473173298,1.2756183930542484
0.8767181724687065,-0.8133796815448645,0.5354047152206269,-1.2380902259211062,0,1,0,0.19418366250378255,-1.8553852492302454,-0.17023193402950182,-0.0023797848640373376
0.20442021540537625,-0.44282027836867754,1.6033273405235258,1.773362765048253,0,1,0,0.3546386953743891,-0.7812844822535736,-0.9419942760372191,-1.4281560646040565
-0.6279871010105986,0.4512799449607312,-0.9057995280886654,1.33660520160214,1,0,0,-0.508400396660836,-1.592427158043143,-1.1600883269966538,-0.9393610971845001
-0.8258165208830098,-1.9280636704308893,0.10299448433046311,2.1755658262037496,0,0,0,-2.3025782166500726,1.4053606099675413,-4.01113214975883,-3.9752658486166115
1.4443170258252331,-1.5231375230746904,0.9841538014440387,0.8414225622432266,0,1,1,1.178972162902545,1.6028488937319776,2.229727616477642,1.930892405778559
0.5939459107122969,0.19651205670846295,1.480477371958664,0.9601665339115462,1,1,1,-0.3930211496232826,0.5895934662488008,-1.2298549470676663,-1.4440687937012298
0.7197279364283922,-0.039592240145178426,1.3166661865111395,0.9247711317689683,1,1,1,0.9683770693477579,-0.8469959862498498,2.0020006430559634,1.648834357988732
2.1834881427128314,-0.44377700585851065,-0.08631442484110485,-0.8900072317861055,0,1,1,2.3163900301679394,1.163328017016219,2.729829998519864,2.831629723515197
-0.8158629486356607,1.7513702672080664,0.12078996435576536,-0.25094267977737317,1,0,1,1.0227725560365988,1.8617501671092382,2.058255054326721,2.055913657434813
2.5594577984058473,-1.114042440748718,1.1853590475111087,0.2981914195582108,1,1,1,2.5645401087874573,1.970271466724344,3.805175947106507,4.10373448821991
3.15090813353985,0.8307405252601022,1.2627557431037084,-0.4509169269934304,0,1,1,2.3697939403564217,-0.8617455280443964,3.256900306120301,3.491991902549099
1.6184131202601322,0.06684881544157535,-0.17495514111710347,-2.296947913139195,1,1,0,3.1539738467263865,-1.0086607193127763,2.778833127927979,2.588428451485244
0.8271065315552476,-0.39786022823851724,0.087948183910417,0.2040017894128992,1,1,1,1.5348621542452934,0.3748691021334398,1.6527854057437044,1.4202554479818819
-0.663821954890323,-0.896315832896298,1.091801544491795,0.913303379559682,1,0,0,0.1617244872317377,-1.1052035050973112,-1.1847179519452098,-0.9184573960523026
0.9944856278202228,-1.8098209371346703,1.117779443027473,0.20037684228495228,1,1,1,0.45273101011719113,-0.138039674151471,0.5236921182166565,0.5277719494737285
-0.4426921491035081,-1.3843857928985535,0.5303261641795496,2.4919521261271305,0,0,0,-0.5062136944052763,-0.08030158184159875,-3.3700992455575633,-3.4576834861511423
-0.021650789789891167,-0.43457785374311375,0.20637535056603742,0.836865832962844,0,0,0,0.03221695872269775,-0.9374931288078255,0.24643801311115832,0.27938303337157167
-0.29043317738973956,-0.9381734808488664,1.3796180321559735,0.8800193044451313,1,0,0,-0.14144367524206874,0.10769826055010934,-0.8042100849784483,-0.6048049983537633
0.2838299564910305,-0.8650819662054917,0.9675070092251329,1.1291918345149994,0,1,1,-0.14321210424157305,-0.1150668390212668,-1.5883871386726516,-1.8151626049856873
1.2880777154433913,-0.21574053326427792,-1.3742102869418373,1.675507443401383,0,1,1,1.1139529066476148,1.2351584948153331,1.9685922250597496,2.0310800520685426
-0.5555840578664938,1.203081341957659,-1.0749452310826648,-0.8413621805647242,1,0,1,1.3399189230481405,-0.49379866937243067,1.4860562040698972,1.5054204066159198
-0.9854038336302882,0.4260472258977818,-0.6468102909769726,0.46924815323629954,0,0,1,0.4630623305933804,2.0285271094987514,0.9237022863501618,0.5275072439391655
-1.0029565517494774,-0.03885155520851341,-0.6699405078308409,-0.4782924304434489,0,0,0,-0.04281951876862944,-0.7410518327062683,-0.9976880049000796,-1.090049927676916
-0.9682773272178793,-1.0876548485910476,-1.2388656631663846,-1.4422049912449668,1,0,1,-0.05103496576316191,-0.19084643683569433,0.6304115111068482,0.5561445023366205
-1.4311029837963556,-0.3260409107126924,0.6581218787497225,0.10502179444239897,0,0,0,-0.4092483836313813,-0.20979449486459895,-0.17050186733770495,0.08988003674652423
-0.9129340749393138,0.22043077241961972,-0.3973527741004099,0.8846292582317047,0,0,0,-0.13649765626914223,2.5884441205414803,0.37826032357148465,0.046413785282306774
1.2932656165144563,-0.8302864041778825,0.04328758745185513,2.1586821294603964,1,1,1,0.8146438954526705,2.4455181311031566,-0.2547337849389575,0.2581739087269912
-0.5933119682389986,0.3840532014715941,0.18746187159757804,0.29694115955130995,1,0,1,1.3699043334618997,0.6448543822739392,1.447346238816298,1.1813206040859392
0.25710765788638085,-0.09503512006724041,1.6705488244227196,0.2781378009917032,1,1,0,0.7824195017460924,-0.8754968011410245,-0.9348443967351278,-1.184434314249469
-1.216893966089114,0.49923410873099755,-0.5000884405804216,0.4639204517973032,0,0,0,-0.5567916479254987,0.9804464962756891,-0.9567047411272157,-0.7087081291780741
0.16965057990044394,2.9153374514022414,-0.8784020785320434,0.22277402328794793,0,1,1,2.008393417553622,-0.09039646773013132,2.699394329370874,2.806360433940277
-1.7407814485295512,0.1863469950470398,-0.22991423913622575,-0.9640718750581229,1,0,1,-0.7987075563948007,0.47020257391423526,-1.4564088840189382,-1.8978032323930845
-0.6987558974796816,0.3523136904491774,-1.4369199020035426,0.8438770974189859,1,0,1,0.6926614205757466,0.14254299775194695,0.4728169478580044,0.4077184459050037
2.25453892712826,-0.41566137159472694,-1.6505191512356807,0.2060056751255918,0,1,1,1.2253328243561281,0.5810371995890387,2.697765126209,2.8522071741994153
-0.5829696909767876,0.7606004990180579,-0.6727890332776223,0.17072322821450442,0,0,0,-0.9398566496221008,-0.0047428501028226044,-1.4165182637860212,-1.4939729122903533
1.1199763853913791,-0.7958266602458492,1.2896451427480475,-0.6389943381519354,1,1,0,0.14740888354139958,-1.3942769885888122,-0.21039682148654684,0.03578810893262757
0.4550541251212029,0.07297396283257276,1.531596541356143,1.9631100082000272,0,1,1,1.2258006238094699,1.0643453069809374,1.3130125756197404,1.167906743324204
-0.15298577722473797,-1.9380047526934294,0.24051546590043982,-0.09257272464211769,1,0,0,0.22582583996658623,-0.3685579559354827,-0.8651959510324025,-0.7487837303809843
-0.6521068213049493,1.7166329414015638,0.02950051891447626,0.27917544876021894,0,0,1,-0.019037105210522154,0.8732951290620176,0.9575972268431283,0.8733905206964987
1.2869093984134494,1.0275855687327344,-0.7606797662274131,-0.9115210417391201,0,1,0,1.2769745878486205,0.11434355321459216,2.3839961788151998,3.0276838737042366
-0.1773834594028799,-1.0828732158747243,-0.11903627664571961,-1.2353472636391403,0,0,0,-0.7636191743101817,-1.5705215825182093,-0.018631241055848125,-0.5675772487442317
1.527424478271748,1.5553037601566082,0.3533643033561258,-0.2912690285764752,1,1,1,2.743635748210288,2.494385105429374,4.289468907025201,4.3964051377113496
-0.7190790299943703,0.2422752426512207,1.0378347885876464,1.8057655288273549,0,0,1,-0.006248525789712883,-0.6895422350493225,-0.8623180655484621,-0.35264862204134295
0.057338987391204396,0.6267008248207617,1.4179686542460395,-2.596188923997427,1,1,0,1.449854237237969,0.5239752656306491,1.5787419962846834,1.630564579262001
0.4654991267904626,0.14818862547035075,-0.050145071012419246,-0.056230098763367944,0,1,0,0.11696537457050116,-0.8720509655940718,-0.0017076800840613582,0.21518114833073754
0.37316017302818355,-0.2628315103008242,-0.6678142265413559,-0.43906799239292305,0,1,0,-0.3010590305661448,0.35994433588692776,-0.1401984896451964,-0.31282175829756453
-1.2338015118488639,0.8131466244967832,-0.8008775266046849,-0.9281050447773542,0,0,1,0.8838024310448438,-0.045161684082611786,1.8166267553692559,1.8545353431184752
-0.6640627324429782,-0.41917872459159705,-1.181458750338768,-0.18116864706201138,0,0,0,-0.13396935469175705,-0.8073550140348915,0.9438345841857161,0.8117465947501634
-0.19598021336613813,-1.143708233625941,0.28198289449834846,0.37007275195667644,0,0,1,-0.49504769375609414,0.9729780439712046,-2.2229671108208073,-2.196375966120013
-0.8536993093242442,1.2822083479866069,-0.044610616304814055,0.10578861472825353,1,0,1,-0.6479670059112753,0.739132952228321,1.4033521186727353,1.0910169934118281
0.6773251088800409,-0.1152267754114877,-0.2172974051945791,0.8222148373378848,0,1,0,-0.31425303620289535,0.45642150447896546,-0.45439429249040086,-0.4057060149898262
0.588019181358798,0.8614566099796841,0.4768305274792119,0.48281638941041616,0,1,0,0.7124911197318409,0.03473214675873912,0.9846232846024967,0.6302932527890465
-1.957084454178259,-0.08968212490456925,-2.259159598704474,1.2719997950960187,0,0,0,-2.6672064946263037,1.232876184838013,-1.9738575556978692,-2.2817524085758976
-1.8052540712733376,0.8481222410032571,-0.3246952197378541,-1.2864355815658017,0,0,0,-0.3005988795802479,-0.5789459188684557,0.12489782419385233,0.1475985682424113
-1.2815632768197962,-1.7698071222556941,0.2748756070372523,2.3309861278844264,0,0,0,-0.2709424803281424,-0.49711309997490527,-3.3852857632667974,-3.4676550903531784
0.11725953014640239,0.7415294053232,-0.7984474282626194,0.6637358196535335,0,1,1,0.4001296506209012,3.8788300540745455,2.3064464756289538,2.3592926582837057
2.0331725300388053,0.41570889364619973,-1.5452549690594117,-1.2908794347889414,0,1,0,1.6557018813316775,1.0481007796247086,4.11407587069373,4.312017193290853
-0.38235645046791567,-0.8835330527621689,0.06682118448006233,1.3889116245700908,0,0,0,-1.4669051117189325,-1.556328986007474,-2.0614432581174396,-2.094814412203648
0.2506505498829739,0.6654832307845115,0.05282422454031873,1.0031953706185819,0,1,0,0.7456818083184156,-0.756789358324237,0.009502403265310932,-0.17260294240791252
-1.063111704919622,0.6681988302475281,-0.5325268650992402,-0.6204827264899871,0,0,1,-0.4674702413454854,-0.07399786238274333,0.3712355026055587,0.43206771389137044
-1.0468362159236777,0.06980937661418629,2.213953521616602,-0.350338776304996,0,0,0,-1.04199809274883,0.3636123346187974,-1.1027004262739206,-1.0127943352851425
-1.9572278146894229,0.8179198515208991,-1.7049238273692504,-1.5046180878263924,0,0,0,-0.7432758629908578,-0.18904100895008566,1.211841571088741,0.9654140079529594
-0.028344247724271864,-0.7701271961525147,-1.488036538462995,0.013351482605869658,0,0,1,0.5731362198238196,-0.024740298282745973,0.4833112938392725,0.579835028262207
0.9472166828226635,-0.9697311944607145,-0.9902376292582782,0.46160511775549856,1,1,1,0.6935429052137929,2.1317059690795497,0.9298795842463751,1.334441668815886
-0.3567143204291217,-1.5023105216383186,1.4552415430740706,-0.8173322394172063,0,0,0,0.3058775602683682,-0.0126365758823761,0.37921276914511887,0.7161691724504078
1.3964530866462435,0.5169974220664041,-1.4884381308318606,-0.5456384950071286,1,1,1,0.9609737800109714,0.7131088040335538,3.5280426782427545,3.4481757411542917
0.19785485277357148,0.21126930063020224,-0.7573788245523113,-1.490542928175385,1,1,0,1.093968197176852,-0.035897886477969695,0.8311980927087393,0.9319912779449007
-0.036412487563218514,-1.6947862156547888,-0.8647510474701451,-0.7194180914666045,1,0,1,0.6390837141906086,-0.33259014243204027,-0.6956098055530515,-0.2216066781186403
0.517253892693522,0.6579089206433346,1.0155258845042034,-2.3207015934669926,0,1,0,1.8422463960801003,-0.6781869595893002,2.7781270447147866,2.858920359212508
0.48737756978225144,0.9008935018570245,-0.7162948459267238,0.6947374080474195,1,1,1,1.235190302439757,0.8075356567635948,2.2875103468839915,2.063075742451727
1.147806370547824,1.9825941599782344,0.1401224062293186,-0.30393844879284093,0,1,0,1.410192298111483,-1.3074120561795017,-0.0674319149308682,0.48108214882094424
-0.8019542644400708,-0.029014066459229826,1.5525962799093624,-0.3105058585260034,1,0,0,-0.06475872794152723,1.4202419647159406,-0.9701561986222185,-1.1429050138824857
-2.2880491588369907,1.5835904040654751,-0.28393117436595045,-0.07333238547566105,1,0,1,-1.0439507484637336,0.9972784995614234,-0.4174346410016671,-0.4477474552397924
0.11474669868174449,-1.5625236040587167,-2.023101936033887,-0.48257359785615345,0,1,0,1.0622783503097635,0.11726598045957037,0.5391961242851827,0.5970611779547003
-0.6116751553220791,1.2357151012458067,0.03685914307811274,0.21539146092183037,0,0,0,-0.1095391648616214,1.1165942345595137,0.16891324108498762,-0.4001213675188132
-0.02717720736553576,0.9997016689689742,1.592790660518449,-0.0348571670576527,0,0,0,0.5720163247968769,0.6143023092693494,0.5372238591645825,0.5482997004176654
1.664300022039085,-0.22798754675065305,-0.12484890515157766,-1.2463003615105022,0,1,0,0.5571248366244413,2.260680785012981,3.6161522947800187,3.8798801564719727
-1.1028418050923654,0.8174397918671027,0.662190559177823,-0.4553841482691397,1,0,0,-0.4791789008659071,0.41720092667240993,-0.900029761950724,-1.235282038906012
0.7647973366547646,-2.1251999279807126,0.7334079251951603,1.2970448224269322,0,1,0,-0.4060288927990535,-0.12431473789492686,-1.7420673574923402,-1.7506151158720054
0.9458675444085191,0.1103728605579643,0.2497512393273763,0.6931102743610256,1,1,1,0.646189725601678,1.2090278852092626,2.102860281285031,2.2555750192384094
0.4607362389115478,0.4288292335523261,1.5253327649838864,-0.7123860552378806,0,1,0,1.3524361064557726,1.7339024883290362,1.3939151036104034,1.3802180720898845
1.1185081591709785,0.10160436716037914,-0.8521864124360048,1.3637210224346439,0,1,1,1.7690635816864453,-0.7622324866992323,1.821624434300622,1.4400208808221913
-0.45836227856340905,0.8362455537175625,-0.16152713615575387,-2.5151655519083125,0,0,0,1.6123721677222411,0.6349432734975157,0.6189612205915451,1.2616724755857138
-0.6815097047368442,0.7999207763279308,-0.6234805749679619,-0.4581384238296522,0,0,0,0.31534515151177167,0.22960684127180786,2.5838447725425917,2.4390951180164273
1.0389827985611537,-1.4348426707154418,-0.3724085889363443,0.420273189771243,0,1,0,0.0778362332001269,1.7678181517941831,1.2804833587561335,1.1180518223651634
0.7203000218578531,0.46922509272321367,2.0638919079159237,0.8867884865369221,1,1,1,1.232739168412596,-0.8630906499400821,-1.1790599362614889,-1.0082155615563004
1.3903781421525945,-0.6903642620116841,0.2697364552589282,1.234572540162932,0,1,0,-0.697218327533785,-0.3412820816191292,-1.7924371920547184,-1.7554137456911083
0.21228957781149788,1.1909914399481547,1.6124673413332493,-0.6016902470983069,0,1,0,1.2278841052963745,-0.267351733596517,1.6078471312014864,1.5545992604133778
1.6235631195706361,0.3084448943193493,-0.09518830869513892,-0.22462794966291819,1,1,0,1.5959433395461473,0.18699512170269644,3.82425372571197,3.594903711016565
-0.28208026028453087,1.0236488654479736,0.8572329057396215,1.1424977946733903,0,0,0,-1.3371322863084223,0.48124134489191006,-0.995555309722896,-1.1123470864096598
-1.0603291561656696,2.5038409982695153,-0.7219294314967728,-0.5506908679338485,0,0,1,0.5148492777362406,-0.1376291150791512,-1.1051524759414402,-0.8787396660423601
-2.037089197516421,1.2884114219992766,-1.1744961577690631,-1.3556618016070066,0,0,1,-1.0792461911080378,0.09240472274839362,0.9748402603232837,0.9513135330977394
-1.1014012900841277,-2.1692497059234315,-1.0713379756277264,1.7460090710792242,0,0,1,-0.22349318352032366,1.5359449169870052,-1.1986816237651312,-1.301197981244476
0.8185035060874669,-1.1485894940707901,1.5031541496859264,-1.2027936619842021,0,1,1,1.313638175568432,-0.7242743542218568,0.4969077630152926,0.7003391987394609
-1.4649286880318764,0.06208649997247667,-1.138291048491768,-0.0529025189023198,1,0,0,0.3017900904425923,1.3168598432372083,1.9381048503330924,1.644239098774037
-0.452364252194422,0.37735707016280123,-2.0766663184307665,-0.6646423300432963,1,0,1,-0.19411483327587498,-0.027737521150789174,1.0088726400590398,0.4398151007714217
2.106583957841778,0.18262228484596194,-1.0835941301144347,-0.2539757259717567,0,1,1,0.7057816291741053,2.3635383416352607,3.1472612827133557,2.8916557301108305
0.8467959424820816,-0.0124796849869424,2.6133179699914404,-1.8420318170603258,0,1,0,0.423205684152117,-2.311380268297659,-0.6702867066060929,-0.8195442724492302
1.7909845571482128,0.9274378980963095,0.9062073120410089,1.172210972297352,0,1,1,1.2613951115821274,2.6476541781768885,0.8830151687490078,1.1216756451259862
-0.9915621874627999,-0.7610488383344607,-1.3065717440928009,0.12523314716232184,1,0,1,0.5343202753787434,0.3395732915883699,-0.6195563707475655,-0.3985747456686673
-2.459974971716329,0.4728376532598761,1.4424853951838064,-1.0498363510241433,0,0,0,0.1041283296391774,-1.3874019154560586,-2.30179003703247,-2.3383925690731386
1.5163809371015524,-0.3730727340628829,-0.6520945309769042,0.1828198874406644,0,1,1,1.0673909430999597,0.9859990880684981,2.5356415570145874,2.2576682961734016
-1.4169425374401776,1.1313714195202413,-0.886633949035932,0.1056146382222422,0,0,0,0.16909031464727753,-0.9170820520733713,1.3067381674997993,1.2290917673779678
0.09092353928239366,0.26149460956319254,-2.14697034776323,-0.5109198888260936,1,1,1,1.2968178278300897,2.820955982313448,2.9721532070018686,2.696735395738368
0.21709323165297403,-1.0259549417921678,0.49099788182534004,-0.8398020286143527,1,1,0,0.7923986100855132,0.23256424271609866,-0.7633218606257393,-0.8375742781767439
-0.948896412364311,-1.0240510590227325,-1.0433930835654683,-0.06537374572846913,1,0,1,0.35982492430125257,0.6363230499994088,0.15475591524590007,0.18390279871162107
1.5526330652518097,2.065035049381082,2.74130678450414,-1.8875394700572796,0,1,1,2.14018931669422,1.8216925800402115,4.642198112856834,4.6655111764434345
1.5493375292731906,0.7035248657637239,0.019655223983761107,-0.8459647349487065,0,1,1,1.5220136424634516,-0.5668117850863152,3.2332795749030465,3.3660954199413986
0.5514441742201724,0.8263031137553042,-0.8076212733254147,-0.038329553086647664,1,1,1,1.8067966519322227,1.085544217006281,1.2370075344972318,1.1134812651183603
-0.02949065983512278,-0.4559217245721592,0.6310102038104204,0.2655377830445571,1,0,0,-0.049314892491615414,1.024172190834782,-0.8948105757249843,-0.8924842997864599
0.1914368329353934,-0.3487624676025888,-0.3985919738358039,-0.14873801361576627,0,1,1,1.4921941352784303,-0.28436342380376345,1.6596485992875498,1.856045212364728
-1.095908012072798,-2.1046949320763537,-0.051600656833357544,0.989600898647348,1,0,0,-0.6276620200208911,-0.6161092581924373,-1.0463520433513525,-0.8401623235981579
-0.23906375766291557,0.8179814447693922,-0.20146813751764922,1.2187675890746819,0,0,1,0.3937159105705707,1.9247632471487963,1.1942475465682092,1.095247771053647
-0.104933146540351,0.02265417584821323,0.7023682673084006,-0.2456244929586689,0,0,0,-0.1347898787552208,0.439045459642825,-0.9312261680271278,-0.6763961098011171
-0.85223285110813,1.2145015656210643,0.4705971566839683,0.2181772241137093,1,0,0,0.3520754198069937,-0.9908192835426273,-0.8254952804908817,-0.3853147836763081
0.8492148677365117,1.4006234961018267,0.13335710182926921,-0.139121917710969,0,1,1,1.3650133683152113,1.0957924856714145,2.076205870270134,2.1970704014935127
-1.4264813946196284,0.1533098968980691,-1.865284808170623,-1.2432106384880053,1,0,0,0.606753336488311,-0.8860419403460396,1.0593423303490415,1.3989029189950688
-0.45341897630302874,0.4580866235892149,0.774895980452665,-0.3378888522533264,0,0,0,0.3650796505049956,0.5185353991552832,-0.21579856344244863,-0.39478572278889734
-2.2528778145576633,1.1470110049725444,0.5405914472215662,-1.4681122384623622,0,0,0,-0.02132097697144192,0.21750363724321467,1.2173824082670601,0.819542193027845
0.4968185042517295,-0.36025070674270526,-2.5480203914401334,0.3218061341207747,1,1,1,0.46004044446025966,1.9229817373257774,0.02629321243133148,0.27811531168051684
0.742605474146113,0.9238741861322802,-0.7393052286160914,1.5937049133525354,1,1,1,0.5597774126638657,2.6421338127497944,2.3322638778005773,2.233486647645543
0.6212923631879371,-1.871156382672806,-0.7321721766777943,0.5856796278045039,0,1,1,1.4589565090323031,-0.9415553334528661,-1.313925115822776,-1.273756713469246
2.918086607753529,0.6036559000913237,-0.2522446548185634,-0.14492624546085028,0,1,1,1.7000251064482574,2.878444986291906,4.136616869040116,3.9650742712075524
0.9397910537615747,-0.2608279008418688,0.6132808870061307,-1.3848063105207857,0,1,0,0.7323945350861667,1.5005822146183436,2.67323282883922,2.1785969996842898
-0.9419906889401893,0.16719264635073686,0.5598837260837475,0.7657260663605795,0,0,0,-0.553328008329858,0.11093293046276836,-1.5245906731383185,-1.4932527278542465
2.6635402069942016,-1.0345208971645792,-0.8287099110085049,-1.7944363098453997,0,1,1,2.274817049321888,0.8626282361910869,3.6209561179242042,3.396596806970007
-0.920317973372787,-0.8366896813708233,-0.3065667802138122,0.4411460896673786,1,0,0,-0.34159577110879596,1.6017546120998452,-0.8694149870770072,-1.1376102910475643
0.7887385690491208,-0.6245061832098725,0.025913907501406357,-0.15339026064048142,0,1,1,-0.012422831106455923,1.2859996028060385,0.21507841455423565,-0.16816547255487813
0.743127624781519,-0.02439710414039196,0.5295934654636546,-0.8217035282057333,1,1,0,1.098199562827435,-1.5523636858127166,0.9591388749413282,0.9076154833627087
-0.8797230187647848,-0.8406136611495317,1.4931114598235136,-0.035474655030349196,1,0,0,-0.6953532054806454,-1.33961896320712,-4.477809541788169,-4.083577351062057
1.3953486289845807,-1.5221013237199397,2.324563227121762,-0.05634931358284124,1,1,1,1.3055082926703847,0.38391837262277484,-1.2385950963918537,-1.0537735555550265
0.35459371874683704,2.0280571261285987,0.6407987483963717,-0.22274747590356114,0,1,0,0.5296385304224995,1.2413696039880413,2.0824846446350573,2.442674658721991
0.5709545906528738,0.6162731011885649,0.12162317091372497,-0.8069139821657612,0,1,0,0.5474445598647124,-0.5679736450176249,2.508569879809841,2.5170842526766357
