period,traffic_intent,catalog_health,latency_pressure,recommendation_quality,session_depth,future_value
old,1.8246103049154356,0.23684514285135055,0.7753335890642467,0.6698745939920387,1.7084702059115773,1.6057913558662356
old,-0.7131886718682877,0.3484613595946157,0.6607760966116751,-1.3125323917094174,-1.7142489919837898,-1.49621496154318
old,1.3482068134340977,-0.45210697888439993,-1.2148523167189857,0.8938983045517701,1.6647717648245621,1.7423911962898924
old,-1.2300127753398604,-0.5461391968858522,0.15935543955769257,0.4187548107297794,0.6743936870267608,0.6346830382801281
old,0.17497762274037393,0.21119348965526719,0.27977374281805006,0.08159955704335194,-1.0447964620657777,-0.3999875710967082
old,-1.1695295195123863,1.0029490416298172,-0.9964987016524148,1.0399694837234845,-0.02974438081738373,0.3259464147658434
old,1.351458184504187,-1.0429670955405304,-0.33788564481848404,-0.15274690144095976,0.2983084022067575,0.27004791398193956
old,0.8339229967182518,-0.134231962955213,-0.6630246322389107,0.5379304975427379,0.4496665659296054,0.8073586533115042
old,1.1377167846550682,1.8099888845014354,1.2303995844137758,1.5111936058579516,0.43215252088822154,1.1749738799190843
old,-0.8855331545554961,-0.18539831814728078,-1.0264932785122367,0.549952933493646,0.5570964194771423,0.9579649145776936
old,0.6845550254847351,0.17742422197609756,0.21111282204710863,0.8728094506381336,1.5068636205593782,2.8487517995738623
old,-0.5190133298294971,0.8108066266477026,-0.046540829714704676,-0.22076419513841095,-0.9512485157252903,-0.811124261456508
old,-0.45738531115194264,0.5844701965115932,0.5392467206587792,-0.9436729576568563,-0.4321882231809553,-0.3046502832177238
old,0.5065370793987306,-0.14485574677980204,-0.05146379318821795,-0.4780012911448539,-0.6335648953144082,-0.43867406329884145
old,0.8767181724687065,-0.20599147461766582,-0.9017766747121944,0.47825685075282376,0.6827322971677443,2.09500266240843
old,0.20442021540537625,1.5377915283245982,0.2465657182553893,0.7771153415775768,1.0468213013971868,1.311554369823332
old,-0.6279871010105986,-0.9316831100620553,1.9616682296155505,-1.8268284781523894,-1.8447035005867463,-2.8685267858751162
old,-0.8258165208830098,-1.3407749612724469,0.4703890733720842,-2.4520454533612925,-2.154296304022394,-2.582007155775428
old,1.4443170258252331,1.1267046980766924,1.0532524736969682,0.26203167203678523,0.30894931940498715,1.34310362616102
old,0.5939459107122969,1.276794925098275,-1.6169669404559532,2.134349194975225,2.230192007844286,2.7948087209908192
old,0.7197279364283922,-0.9490805038094677,1.8205893521275922,-1.2401926141760444,-1.8714436233436105,-1.9559533509845097
old,2.1834881427128314,0.8984219225933718,1.214578582908454,0.9171748549417694,1.5957724874871633,2.5792044757810624
old,-0.8158629486356607,0.3852518364877031,-0.1110557099277885,0.6508863326713072,0.49462847764982154,0.4520983403991755
old,2.5594577984058473,-0.08645516493490692,0.7120245077343137,0.458573354324731,0.048190034231544554,-0.002369518648679625
old,3.15090813353985,0.13797330527512197,1.7452855360354664,1.2366083134232864,1.8742056532879698,1.7775393424856674
old,1.6184131202601322,1.8796150483024503,-0.06110211535199114,2.17556512793197,1.4365043360868084,2.1104866981728985
old,0.8271065315552476,0.7804007528798411,-1.1060925063492357,1.39148285751203,1.9852450374337522,2.3092946572784623
old,-0.663821954890323,0.6276922155906834,0.8307463761750857,-0.8173547667553647,-1.769624370736632,-1.4737984517935907
old,0.9944856278202228,0.5622180902240304,-0.24214259484391806,0.2311678594002956,1.6073382975582833,1.2236959276572887
old,-0.4426921491035081,-0.553603272404155,0.5172253006578085,-1.5107703312357739,-0.7749820151194634,-1.4108838875050174
old,-0.021650789789891167,-0.2742391774523316,-0.3235806970487363,-0.20775405053605192,0.46251556833736374,-0.2693587364641155
old,-0.29043317738973956,-0.10078752566264992,-1.546867044322799,0.20334866875047036,0.9187360823086547,0.8943022571164428
old,0.2838299564910305,-0.8355406692298374,-0.4806131320887476,-0.5119446210729877,-0.7225612809111399,-0.06640929806289492
old,1.2880777154433913,0.5734562335322746,0.5346382852731489,0.6900549984206868,0.2049631342656406,1.678118569367147
old,-0.5555840578664938,1.1952843539614222,-1.1246903648245163,1.6313299027827834,2.020629614575225,1.0014023207268383
old,-0.9854038336302882,-0.05016079928598167,1.6482931836343306,-1.2894166273774266,-1.5684985645279312,-2.9700372084446616
old,-1.0029565517494774,-0.7738724205172746,-2.0498851099752526,0.05531043384411674,0.6407365850591422,1.0750386017492009
old,-0.9682773272178793,-0.7445323312374716,-0.9000541022296005,-1.0109134709138812,-1.1442513345181062,-1.4795354547381079
old,-1.4311029837963556,1.6412442226508555,0.26494575804682857,-0.01273647311140691,-0.8570195959954481,-1.7499012115030643
old,-0.9129340749393138,-0.5410354976968615,0.18700300202372988,-0.8574446182438052,-1.1637686660193907,-1.8335022622214487
old,1.2932656165144563,-1.1764390091847432,0.8010995268517102,-0.8676228885356199,-0.17122626530113016,0.1847878956119131
old,-0.5933119682389986,-1.4422288828255192,0.1617015506722826,-1.1798822685755748,-0.4820157215426476,-0.7743617686694819
old,0.25710765788638085,-0.427888841045346,1.6314230535552687,-1.0767670183276215,-0.2103136373091785,-0.8809951830992935
old,-1.216893966089114,1.2604115965907647,-0.48302269873880865,0.640293689670278,0.1969733365846434,0.4158385427128945
old,0.16965057990044394,1.295859895950367,0.6028086113679589,1.915973868191614,1.3404873002040425,2.777755352654274
old,-1.7407814485295512,0.6368303356753738,-0.6695646506370313,-0.0913733728807251,-0.8019463739390503,-0.7477030166009144
old,-0.6987558974796816,-0.6935478260640316,1.1680406844562246,-1.3190030463042393,-2.6162226773071176,-2.7236035748390908
old,2.25453892712826,0.872105392919318,-0.2011597788061902,1.7304551764438774,2.3988111864496013,3.0752335474685593
old,-0.5829696909767876,-0.14607754236540355,-0.30334539273051453,0.09352645798516354,-0.8625276850694249,0.20637915380565797
old,1.1199763853913791,0.659640137156093,-0.006463325137475097,0.6901859328316982,0.6306354639036003,0.6910297479503797
old,0.4550541251212029,2.229996426760899,-0.9156683048232379,2.2362332971386847,2.0875027031735254,3.23641396573853
old,-0.15298577722473797,-0.17270043303853608,-0.377914790530682,-0.8606464628688224,-0.25558327093066735,-0.04362937907459119
old,-0.6521068213049493,-1.3080492889901716,-1.6070951580951012,0.4474963710216757,0.59864114971516,0.7857529693347022
old,1.2869093984134494,1.9651913577387703,-0.3052170217692846,2.6154574195604354,2.851334726428462,3.7019695355365747
old,-0.1773834594028799,-0.10160261473098753,-0.07113123732187818,-0.6117733688633188,0.05806894386647232,-0.562264604142882
old,1.527424478271748,-0.1204124171471405,0.6503379060537049,1.1040162356447563,0.792529705454913,1.8135922560167999
old,-0.7190790299943703,-1.5770875993752056,-0.42394900441628414,-1.0784045944687817,-1.406427141526923,-1.4674524300352456
old,0.057338987391204396,0.8122048713263226,-1.2978705204526007,1.5553137668455452,1.774752216689079,1.861168316554963
old,0.4654991267904626,1.1211083511898612,-0.043235892537927936,1.0752095703656825,1.041171713802357,1.9738627339774975
old,0.37316017302818355,0.32454246293069355,-0.603761548621322,0.6299853681768081,0.8915147705512951,1.1972277092004373
old,-1.2338015118488639,1.1656872721989864,-0.924018975756924,0.9532323131023268,0.8351724238488373,0.7654200585736002
old,-0.6640627324429782,-0.32292656297578454,1.742128756633204,-1.7219380109923788,-2.865058669134561,-3.778167321435251
old,-0.19598021336613813,1.4252260695759336,-0.24039168677836473,0.436154550469408,0.15488643641940034,0.1669525092141168
old,-0.8536993093242442,0.8526612716755526,2.90814732469642,-0.9377920655282832,-1.1460089221701466,-1.6739666580229033
old,0.6773251088800409,1.8440273207807887,-0.3626545523907414,1.7187545232712733,1.3207649057290278,1.70215514596385
old,0.588019181358798,-1.5915779367088636,-1.0655308829320798,0.26258235099007926,1.008444620458447,0.8079792925642215
old,-1.957084454178259,-1.1705290277747928,-0.24821402514741608,-1.7410795602276352,-2.166964716428872,-2.321158459291694
old,-1.8052540712733376,0.9708472921498116,-0.8289531566377933,0.4757402452992939,0.5288623632032354,0.2412247639086036
old,-1.2815632768197962,0.4596314433846918,0.7591614514038842,-1.620051367338037,-1.7825480380070846,-1.13258770532347
old,0.11725953014640239,-0.8328984768496522,-0.5075923884622786,0.13597277767794058,-0.1490300067909317,-0.6830556069539637
old,2.0331725300388053,0.18136397303304705,0.035045851364109024,1.4039252578833534,2.5116953110823914,3.039037734597956
old,-0.38235645046791567,1.018389919440599,0.8164558860440525,-0.39498321118816915,-1.9884749727131892,-0.8411888030319663
old,0.2506505498829739,1.2312113424234241,-0.08991514517728207,1.2870659587113966,0.5457601535283826,0.9010684654658753
old,-1.063111704919622,0.36002784635953045,0.2111148061700574,-0.1661170073542413,-0.11407343594640162,-1.2575697117996247
old,-1.0468362159236777,0.19058218691138115,-0.5785009361627234,-0.10229176289974334,-0.781063379981297,-0.8033258657965667
old,-1.9572278146894229,0.5684714556774356,0.9549666553506494,-0.8641365791473019,-2.2691295022319617,-3.150540511304951
old,-0.028344247724271864,0.05134399466195513,1.7063576206071818,-1.2672696693206604,-2.214819392890511,-2.745808119076986
old,0.9472166828226635,2.010529612980768,-0.18791539731682144,1.4947878550068943,1.1771150356916056,1.8876062589516924
old,-0.3567143204291217,-0.32835974723538375,-0.9549478060874556,-0.5604451533281591,-0.14934592843058153,-0.6600876398122394
old,1.3964530866462435,0.11515828519683226,0.14936666671778104,0.9933992562684772,0.44779107051558853,1.8400179200295688
old,0.19785485277357148,-0.09214816847693348,1.7719950598970986,-0.8306022381443557,-0.9342679640523447,-0.7607768152560865
old,-0.036412487563218514,1.6502558966246916,-0.16863752398551768,0.382736305793659,0.554362926552612,1.1134531462539328
old,0.517253892693522,-0.43542515310581936,1.501421452703818,-0.5282594932349449,-0.39717547076908727,-0.9338950351272375
old,0.48737756978225144,0.9812665878094907,-0.8374932745662493,1.7719043223035056,1.1425871510451997,1.4971826566601103
old,1.147806370547824,0.03943077559857211,-0.1367774624256548,1.6243184842646907,1.7819915761373313,1.8008800569702126
old,-0.8019542644400708,-0.3586270881766747,1.0743598125178273,-1.278136679548336,-2.0364173950047895,-2.5569124624757937
old,-2.2880491588369907,-1.994204582098627,0.31435549656035,-2.0149398570031813,-2.378000657200443,-2.770450800583844
old,0.11474669868174449,0.0315574798852945,-0.40853344773197403,-0.3948191793734359,0.003434074925504127,0.34194191095457893
old,-0.6116751553220791,1.769602177785757,1.7927440528686585,0.38388264661644944,0.3009942281135285,0.6924546605830066
old,-0.02717720736553576,-0.6060270229320392,0.0029714785304119588,0.039366408887441584,0.5828652554199505,-0.5112575082003096
old,1.664300022039085,-2.83800462574746,0.16411400972452417,-1.1221950960006344,0.10877984293422427,0.8924313723264043
old,-1.1028418050923654,0.379706482690448,-0.21206110188948038,0.12472773332740053,0.5273551286270293,0.9635668777500378
old,0.7647973366547646,-1.118090129616877,-0.8090919885770912,-0.81745942296477,-0.479129953653353,-0.49202237817784755
old,0.9458675444085191,-1.703640403054964,0.22695523453027044,-0.6622967043016058,-0.5806124443833274,-0.3649216620490041
old,0.4607362389115478,-0.4537188715701953,1.3259451682674046,-0.5778090225678015,-0.6764771820568526,-0.44763930235523397
old,1.1185081591709785,-1.274719602735054,-0.0862396158781411,-0.12023450027859875,0.8741379478353658,1.0803147195966192
old,-0.45836227856340905,1.1085708001391266,1.2840777080946073,0.13853952660142632,-0.1955859877564347,-0.1075336510432966
old,-0.6815097047368442,0.26579436363246595,-0.8268541799369058,0.6126701470687057,0.6140600997525276,1.7139477128038347
old,1.0389827985611537,0.6694203284270167,0.24552752040404258,0.2258444146420232,1.2168750076842354,1.0808747899350242
old,0.7203000218578531,-0.5861440570741793,0.6948706208526979,-0.15585617481993502,0.15908920077383476,0.11413039225910564
old,1.3903781421525945,-0.06071574304132466,0.550316432074445,0.11190478966086331,0.44869290693748676,-0.7488136037783253
old,0.21228957781149788,-0.5218288156220717,-0.1467248519304067,0.3942153541803705,0.22565800242493964,0.3670710704543145
old,1.6235631195706361,0.2939794548648361,-1.9018368616743153,2.2688568377905742,3.2874661125253986,3.5526645720171866
old,-0.28208026028453087,-2.217376410704139,-0.11644898019499314,-1.071749881555348,-1.2828401059758505,-2.7239187903769944
old,-1.0603291561656696,-0.026029124026029502,0.9332569389180719,0.013337166308304838,-0.3562060372457091,0.2618636548037856
old,-2.037089197516421,1.036658818205339,0.6697734182216445,-0.23516106692279126,-0.7408300931560408,-0.8077655677248137
old,-1.1014012900841277,1.7057580065001414,-0.074539718223607,-0.4321935279637388,-0.5140404632721389,-1.4794872209526369
old,0.8185035060874669,0.8336560699282294,1.397680308274436,-0.2935360680813395,0.21311951851004052,-0.4057908690260985
old,-1.4649286880318764,0.14556198067088824,-1.041138089747704,-0.1105306166326029,0.6858902417278505,0.7132295781883609
old,-0.452364252194422,-1.7045571880861896,0.4538452375012772,-1.4365667100153976,-1.7647951206345192,-2.9811349354436087
old,2.106583957841778,0.1511595788083511,1.6990579629430433,0.40457305160041507,0.7618367650148636,0.21991626450219204
old,0.8467959424820816,-1.965279542138962,1.6169199304254631,-1.7066157540033091,-1.8182746116090829,-2.0848155404766033
old,1.7909845571482128,-0.9005881552175021,2.0119156758543215,-0.2895473620363971,-0.07163144967895951,-0.400703882728567
old,-0.9915621874627999,-0.21403902454695534,-1.206830990734567,-0.3631995014065564,-0.34182592100596987,-0.036701497042082254
old,-2.459974971716329,-0.27986042149033935,-0.3723119377759534,-1.1173469986689832,-1.765925568977293,-2.4686386702781573
old,1.5163809371015524,0.8787881734332363,0.19202548316698323,1.1317250820673195,1.1353209923855563,3.0517115128111305
old,-1.4169425374401776,-0.2887768563464799,0.8492938760389556,-0.9250178452546268,-1.1244169480053776,-2.1516760595310744
old,0.09092353928239366,-1.2697325164009352,-1.1611845913469636,-0.018994089511024714,0.5241578103592535,-0.013879426569417763
old,0.21709323165297403,-0.49520156237894897,0.328957460777768,-0.845086065371429,-0.6824029737436228,-0.46636314354844505
old,-0.948896412364311,-0.7689396544259324,-0.8021056321995195,-1.041368681027721,-0.15215322162789102,0.25357254777979954
old,1.5526330652518097,1.0736581428242278,-0.07357538772352042,2.5215582141936665,2.9355871326904333,2.7730162359705757
old,1.5493375292731906,-1.4822637114879933,-1.5821524955625643,1.0754342907861454,1.9523424636497295,2.2879522438944933
old,0.5514441742201724,-0.5022467431877911,0.6639562847644106,-0.016505642681508337,-0.7777942835706295,-0.24639455273603778
old,-0.02949065983512278,0.9032548536237781,-1.8933037520061704,1.4070480794920606,0.4465930839843555,2.1476360242561663
old,0.1914368329353934,-0.8708868299127251,0.4230331986651348,-0.8503975510157941,-0.8213922717633925,-0.8080646773125069
old,-1.095908012072798,0.3698194354944431,-1.2272843016915125,-0.6344731270726781,-0.05677366492977587,0.14914659179544026
old,-0.23906375766291557,0.016504239699042866,-0.778033085853156,0.6752525364552366,0.13161479387314423,-0.3629047087581384
old,-0.104933146540351,-0.3543574548890592,0.6234782326429217,-0.6207642250969926,-0.05576736943896965,-1.2537341713730097
old,-0.85223285110813,-1.770946750919082,0.3317317208625648,-1.2557701981518066,-1.7280255151797481,-2.3755942871993647
old,0.8492148677365117,0.017354129987424197,-1.2327781147976213,1.786656898131421,2.6875931264464006,3.005425899326345
old,-1.4264813946196284,-0.5325987259614234,-2.3892030889788303,0.2522972136267667,1.177369243420712,0.9129900706431037
old,-0.45341897630302874,0.2696120299309522,0.2109429985566205,0.015987713897458483,0.21134591646204767,0.20126529012310232
old,-2.2528778145576633,-1.469674133708219,0.22328561686866719,-1.8010231219571793,-2.4976508982805106,-3.2598288318935067
old,0.4968185042517295,0.5121094529997051,-1.5014945709405156,1.269830517771326,2.412310165021504,2.163495204652033
old,0.742605474146113,0.6478060495680394,1.8089542406625323,0.25032549439472107,-0.25559393406698744,0.08961380511158862
old,0.6212923631879371,1.391743998985449,0.8912960616275855,-0.08588880700402746,-0.2106937531842178,0.6208703406648095
old,2.918086607753529,-0.4946727645102996,-1.479395726700931,2.368723142059354,3.229101233337318,4.470997091568135
old,0.9397910537615747,-0.7071963025715745,0.905454751022142,-0.5581651855436766,-1.0629173348627279,-1.1879693880949374
old,-0.9419906889401893,0.8939294773013229,-1.3499021029294747,0.8806421287977985,1.1470613357400765,0.9199900799300745
old,2.6635402069942016,-1.057163818425094,1.5829737798086594,-0.5583793507483233,0.6219910831143923,0.39604927533643314
old,-0.920317973372787,-0.8683219041332237,1.706842329943922,-2.3858577611276557,-2.1112081525876354,-2.804975300088284
old,0.7887385690491208,-0.3181332231310178,1.7915831893394254,-1.039378918639272,-1.204547146273534,-2.0542196403461492
old,0.743127624781519,-1.1439827803103628,-1.256695779365866,0.3453353682161496,0.6278304221755429,0.918712662689797
old,-0.8797230187647848,1.4315938533442443,-0.3392970833100191,0.25502559265634844,-0.26212513818540994,-0.06593769914485532
old,1.3953486289845807,0.9532621252622696,-1.2770478614862473,1.4044928555054583,2.6957255666452182,3.1660530878511834
old,0.35459371874683704,-2.180426572073181,-0.9655628281965946,0.22143453572918925,1.1767632631953497,0.9837117571610099
old,0.5709545906528738,-2.150517403293775,2.0776834207255375,-1.9492142731460649,-1.9640323315091581,-2.3206057879644653
old,-0.6757329962602258,-0.6545595112810524,0.15081404464310147,-1.3075317014174215,-1.455010725363759,-1.8069836372796508
old,1.302633372414052,0.49568495614420216,-0.2307358029563499,0.9945834823412574,0.6223556845029045,0.6374768524240486
old,-0.8609379626813217,0.6793451546237795,-0.17415552180408111,0.014973514893915588,-0.3705132183256531,-0.10124721276561227
old,-1.7791593337319125,1.4078591918983487,-0.8308622796761448,0.58925413432467,-0.17657429643565797,0.3289834751402968
old,1.4251269798221404,0.2827812234723697,-0.5406662257496593,0.8224748770831976,1.9556556642280583,2.6241330722638105
old,-0.42672878693962035,-1.07139812339892,0.5362172740654155,-1.5621449349581251,-2.23530142890465,-1.8314911342944633
old,0.043370087085065075,0.41788204809747,-0.2959774025469072,0.7901767164737489,0.6779124725468143,1.1402509531057434
old,1.922756953662729,-1.1601325350478775,-0.37441466260312783,1.7244236051373574,2.8231995419452605,2.9500182371989885
old,1.136491348180061,-0.8385175694914706,-0.17817904174645136,0.5071654981127999,0.8472594180979514,1.12935085972224
old,0.6327091159310891,-1.6091258327888418,0.11141630968806528,-0.7430984783898125,-0.4858538676950479,-0.3933342652627765
old,1.0699138289152976,-0.9041075762652356,-0.162568406781981,-0.5110343222743856,-0.7818338070669182,-0.46954241795681007
old,-0.7275086904859002,-0.626065887606722,-0.49176646830459503,-0.2586866345269345,0.23344066562815707,0.4026988078615201
old,0.7530885892411597,-0.5763037867971439,-0.42392348543949676,-0.21591314960931918,0.20178473502417046,-0.26101965705751157
old,1.1099371147068495,1.7696756959290387,0.4662772427659727,1.9498251983688812,1.2341178340019412,2.283155858800951
old,0.7554222556786553,0.09621311300783286,-0.336239887642744,0.5824795599521141,1.2397727785221584,1.3978240624787193
old,-0.204134628884933,0.3476930371319316,-0.20294518800179692,-0.10601170063605356,-0.09930555760646168,-0.21098531412611152
old,-3.747413858130894,0.15608838191684782,-0.6715363678595198,-1.0286269062912328,-2.507259552315312,-3.139987727431864
old,0.5573025112293685,1.5836549735807708,-0.08430394765263359,1.3013265603259374,1.362882169103505,0.8703274952394685
old,0.11487644431113753,-0.9514961529134539,0.5359806450133815,-1.141515769331543,-0.4517647978796019,-1.1809339601640723
old,-0.3695536111318892,0.7501569628160125,-1.818858567475005,1.2944979743890463,1.100229151007611,1.6938828780906465
old,0.7780986256334913,-0.8549808186453142,0.19999288067681,0.7903656067460245,1.6862579160340139,2.116701387576263
old,0.2657029799452037,-0.13870232941502839,0.6460993524497763,-0.09445511850315177,-0.7374611673819232,-0.8995897990598978
old,0.20395574149744702,0.49505604152287097,0.031001057668075885,0.5120405480566108,1.4646798825471403,2.2977217956280223
old,-1.4835909749556633,-1.3502580358512775,-0.6180071577580581,-2.158058653527443,-1.9856086201121215,-2.676676718957763
old,-1.4593225538131527,-0.38655792065005506,0.9667893150169754,-0.8151561381170035,-0.3388338742805237,-1.604677071101654
old,0.3705360273126207,0.005687027381419953,0.9842978109491558,-0.9390536457445616,-0.7621223355617309,-1.5563477280706006
old,0.07605711276741685,0.5045055908280232,-0.9004750322086552,0.913541997405684,0.9117090564956177,0.5769675030055215
old,0.13874089268518713,-0.2240623792786931,0.4644792985874299,-0.43340564713275476,-0.86682215416561,-0.8032951616133737
old,0.16626292710140902,2.820002283575489,0.23483952719368745,1.7861822748108231,1.012318994887895,1.3486384772201856
old,0.41145641738933886,1.8819725258705189,-2.0535547078489573,2.581088952589718,1.958597907350724,3.506828197637463
old,0.036065663748993046,-2.202256727412958,0.34010720759816526,-2.253125960410991,-2.0082932233677835,-2.269589778625522
old,0.15777085965866533,0.11790136530382048,-1.4059381984807338,0.8574458995614067,1.7898207449796995,2.062876322209665
old,0.2561143548611664,0.5539395883629775,0.03067058418417249,0.027730459192295887,-0.27375915525665345,-0.13908226530003154
old,0.9294095438577271,0.34205399420771326,-1.4873908757684622,0.9773977437377505,2.1889990709653633,2.280434056603659
old,-0.5146888155437539,1.3905729906697664,0.5241413034931582,0.21290702298508743,-0.27900208512158126,0.5738249456884601
old,0.7863962209204661,-2.8607144563826674,2.373425218716721,-2.272533346396167,-2.065292731338281,-2.4715877266351867
old,0.6363833640258746,-1.074573312591488,-0.6340945217651506,0.1257589233894699,0.6053588880574488,0.6256958462579154
old,0.1054020063216726,1.5423742021849183,-0.9508051023069842,1.2265360528932612,0.8649720395037981,1.5598971577880405
old,-0.4751117799426455,1.214943196462109,-1.6176520293760013,1.8598998550457126,2.230875932575451,2.058773110930744
old,0.36913992682844693,2.285477051242271,-1.0376698581792898,3.0502108560360788,2.421613572416055,3.854843483609442
old,0.863973015958661,1.6548551161650302,1.043850321668744,0.34389712758783086,-0.15448775173577306,-0.9510418248783743
old,-1.0749775515259348,-1.2837321964418578,0.04412414073919477,-2.0998174371075704,-1.1687716278087894,-1.5856577300474162
old,0.06214563047606366,1.0348940816001009,-1.7350361782652772,2.465285017900582,2.1188111712500266,2.8229360277692352
old,0.06474409489591411,-0.28277175506894775,-0.24722020974034514,-0.29779907123919686,-0.6684469760857555,0.3413452571339213
old,-0.6612016541186913,0.20875133730092743,-0.39116153905291745,0.38121761136316545,-0.07331462157460561,0.2770206807226684
old,-0.6192878537663192,0.05604234938456724,0.6032073136241315,-0.9724433733453607,-0.7588838957718185,-0.8093831402634653
old,-1.5511470339356546,-0.4666944420736112,-0.502330220091814,-0.715247173215147,-1.0619025830534916,-1.952974034955321
old,-1.1031274250824579,-0.5034499408963399,0.395026641362366,-0.8475754991446363,-0.9671876449121466,-1.7170466840260614
old,-1.5374765897606952,0.7749850543322138,-0.1091164310975394,-0.9069387427248279,-0.785053525741555,-0.9918158349305723
old,-0.6165721894526773,-0.5443142950432014,-1.7057017961995187,0.8007972531377815,1.4416603485512631,1.3838089058622483
old,-0.5599863050754036,0.2156724912943991,-1.0530841194889442,0.06694868384709901,1.0137824486628495,0.8158475148061338
old,-0.5412852313465746,0.48515578041197205,1.311499178954345,-0.7041848598614574,-0.5244067238662211,0.2142646841590765
old,0.3718430276974943,-0.5332779668366291,0.35740012345176025,-0.5339347011097253,-0.18919028597750356,-0.9472324900084865
old,-0.18756666459904553,-0.28537297063652617,0.18623799442955882,-0.19418337234144448,-0.6089932523789132,-1.0961179584905243
old,-0.7289127364193442,1.151042280089537,-0.02196375332116443,0.6063719567841969,0.14105264422087693,-0.1342743381853748
old,-0.7218830521001072,-1.6998964155753524,-1.6459102567574504,-0.9884904072508,-0.9346962320304818,-1.0617886154162834
old,-1.1315102415058964,-0.6726609211399133,-0.2773439273969732,-0.36408106948633256,-0.8137067774309361,-0.7891062526194794
old,-0.19616809805936436,-1.3385229332438164,0.4291071653909696,-1.3339383117971861,-0.7229581066704249,-1.5245778363137668
old,-0.21405467782721238,0.21703580306282774,0.7378067165387885,-0.2057180157241728,-0.36434754355767407,-0.5432352637362293
old,1.6229581277551763,2.703854924780092,1.0519674816507614,2.3735459590671115,1.6101630243176699,1.888171811353891
old,1.5341516356434346,-1.2288033406572383,0.39267445347793684,-0.33114279378749856,0.28607360529781245,0.20526859097150546
old,1.4779019986367137,1.226725588818872,0.6021079555724789,1.2802277724145634,0.7468678529661716,1.8324471619521252
old,2.079242401316793,1.420379044263513,-0.5516064716455646,2.7697913225985924,3.361392581858497,3.8944994000916213
old,-1.217068182124945,-2.13789968976954,1.435951387335276,-3.485295154551923,-3.3885482100498026,-4.917811256102652
old,0.6729842365862546,-1.3421459150807893,-0.9549237272882314,-0.09560428350864411,1.4404695599272355,1.7870824701632748
old,0.7610530704985188,-0.02115482452595841,0.3555469735556779,1.1753604420096466,0.4237670296077518,0.7630744634560076
old,0.4762159126193307,-0.9875503618445747,-0.23874106472591686,-0.5164957107093396,-0.5340369133612679,-0.23649072806186403
old,2.126671163475947,0.2781459034237133,1.288926186648177,1.382905536395066,1.027039020951664,1.4430563536251868
