scenario,feature_exposure,weekly_value,user_engagement,prior_sessions,account_age_weeks,is_power_user,baseline_value,true_propensity,estimated_propensity,clipped_propensity_01,clipped_propensity_05,ipw_weight_raw,stabilized_weight_raw,ipw_weight_clip01,stabilized_weight_clip01,ipw_weight_clip05,stabilized_weight_clip05
usable_overlap,0,3.73587279181336,-1.2802605283064972,6,8.128620585827617,1,0.12285670615822508,0.3165275977744476,0.3438460757922375,0.3438460757922375,0.3438460757922375,1.5240326440284508,0.8110901731519415,1.5240326440284508,0.8110901731519415,1.5240326440284508,0.8110901731519415
usable_overlap,0,5.803107268234921,-0.6661358658568107,1,12.387065592551842,0,1.7044078180434497,0.31714018602860883,0.30773408574146044,0.30773408574146044,0.30773408574146044,1.4445316162519182,0.7687797261692709,1.4445316162519182,0.7687797261692709,1.4445316162519182,0.7687797261692709
usable_overlap,0,1.6821074302182386,-1.8222962526182425,1,6.7639227545604115,0,-0.7611236232709896,0.17306446214989804,0.17621067214743935,0.17621067214743935,0.17621067214743935,1.2139025915846497,0.6460389592413506,1.2139025915846497,0.6460389592413506,1.2139025915846497,0.6460389592413506
usable_overlap,1,3.1512041468518515,-1.6390073257339686,0,3.59624026922701,0,0.7893055110631697,0.21346673529757648,0.20948525773300145,0.20948525773300145,0.20948525773300145,4.773605602712845,2.2330927009490686,4.773605602712845,2.2330927009490686,4.773605602712845,2.2330927009490686
usable_overlap,0,6.371140911193754,0.5363144404753039,4,1.5907047786377349,1,2.4946587141607544,0.5961057004576336,0.6057265212910679,0.6057265212910679,0.6057265212910679,2.5363105915075725,1.3498244968003301,2.5363105915075725,1.3498244968003301,2.5363105915075725,1.3498244968003301
usable_overlap,1,12.282280325319448,2.5194906371127304,3,2.1591906204392224,1,4.587121215578812,0.8276292882782912,0.8232390981529336,0.8232390981529336,0.8232390981529336,1.2147139296999587,0.5682431763136406,1.2147139296999587,0.5682431763136406,1.2147139296999587,0.5682431763136406
usable_overlap,1,3.8057791877434997,-0.5171361806729555,2,5.355973340147114,1,0.6907948258334906,0.3973110481659174,0.4127233117818903,0.4127233117818903,0.4127233117818903,2.422930741863364,1.1334470010436817,2.422930741863364,1.1334470010436817,2.422930741863364,1.1334470010436817
usable_overlap,0,3.870394575130254,-0.16490621550531565,2,10.433288755622794,0,-1.0064102958395598,0.31574227516546216,0.3215128949508179,0.3215128949508179,0.3215128949508179,1.4738673624865901,0.7843922103153633,1.4738673624865901,0.7843922103153633,1.4738673624865901,0.7843922103153633
usable_overlap,1,10.139442887786206,-0.20742508760907832,3,2.508397436651081,1,3.7329256710989607,0.5305250232627672,0.531809692292809,0.531809692292809,0.531809692292809,1.880371897113545,0.8796379734697164,1.880371897113545,0.8796379734697164,1.880371897113545,0.8796379734697164
usable_overlap,1,12.692268244652059,1.164212998927361,3,26.831276602831487,1,3.417646587174016,0.6378093138465412,0.636113724790128,0.636113724790128,0.636113724790128,1.572045942460884,0.7354030918832014,1.572045942460884,0.7354030918832014,1.572045942460884,0.7354030918832014
usable_overlap,1,15.835901762709362,2.558596410144552,4,10.82266404180686,1,5.503462610311604,0.8382275834930876,0.8320685161584744,0.8320685161584744,0.8320685161584744,1.201824105323487,0.5622133164703272,1.201824105323487,0.5622133164703272,1.201824105323487,0.5622133164703272
usable_overlap,0,8.180805008641936,0.5033157511459174,2,4.25534931435019,1,1.983130632151251,0.5596345508525256,0.5667637806043969,0.5667637806043969,0.5667637806043969,2.3082095984381796,1.228429148288799,2.3082095984381796,1.228429148288799,2.3082095984381796,1.228429148288799
usable_overlap,1,5.770125729123382,-0.03721887781956427,5,7.726865559249949,1,2.8526964585238437,0.5303692277339341,0.5411638142153523,0.5411638142153523,0.5411638142153523,1.8478693026619424,0.8644332597852566,1.8478693026619424,0.8644332597852566,1.8478693026619424,0.8644332597852566
usable_overlap,1,11.607650165516654,1.1593678075992515,2,10.244775040697222,1,5.120923180517177,0.7026960081512283,0.6923411169995858,0.6923411169995858,0.6923411169995858,1.4443747098738298,0.6756784892789776,1.4443747098738298,0.6756784892789776,1.4443747098738298,0.6756784892789776
usable_overlap,0,7.95094804942596,0.8534607329986235,2,3.3007489903659217,0,2.7238655091469264,0.5497986243855232,0.5346676937893019,0.5346676937893019,0.5346676937893019,2.1490018781270894,1.143698799539237,2.1490018781270894,1.143698799539237,2.1490018781270894,1.143698799539237
usable_overlap,0,3.9134596641370134,-0.11203296972322335,1,2.03819159171832,0,2.6829392518973423,0.4256435144925956,0.4099565257087653,0.4099565257087653,0.4099565257087653,1.6947903732029383,0.9019674366186038,1.6947903732029383,0.9019674366186038,1.6947903732029383,0.9019674366186038
usable_overlap,0,5.577725287776787,0.22499204177953366,4,9.682126935795644,0,2.884887205407584,0.47722355037445413,0.46672391414080516,0.46672391414080516,0.46672391414080516,1.875201282256707,0.9979821224170196,1.875201282256707,0.9979821224170196,1.875201282256707,0.9979821224170196
usable_overlap,0,3.4842325152973657,-0.7621589548633602,5,7.078769360937231,0,0.7115257999412731,0.3165005889933104,0.3219916884707986,0.3219916884707986,0.3219916884707986,1.4749081729463882,0.7849461296420678,1.4749081729463882,0.7849461296420678,1.4749081729463882,0.7849461296420678
usable_overlap,1,7.1695867300960625,0.23827531382937636,5,5.069102068356353,0,0.916309686165035,0.4413759386079802,0.44521272781161314,0.44521272781161314,0.44521272781161314,2.2461172772741103,1.0507336623088288,2.2461172772741103,1.0507336623088288,2.2461172772741103,1.0507336623088288
usable_overlap,1,6.615105705611429,-1.3012848085456827,2,6.13834182873747,1,0.8037530771275194,0.31026847388198503,0.3245091731560215,0.3245091731560215,0.3245091731560215,3.081576986790471,1.4415617144205823,3.081576986790471,1.4415617144205823,3.081576986790471,1.4415617144205823
usable_overlap,1,12.200858369395908,1.6100558506667744,3,2.8521951804285184,1,5.923983443474186,0.779040776653941,0.7693014970355472,0.7693014970355472,0.7693014970355472,1.2998804809992368,0.608084089011443,1.2998804809992368,0.608084089011443,1.2998804809992368,0.608084089011443
usable_overlap,0,10.056229246792896,1.603191141017167,1,7.670366917823218,1,2.18746929275793,0.6793792841559023,0.6805264719667579,0.6805264719667579,0.6805264719667579,3.130149800380165,1.665865723762324,3.130149800380165,1.665865723762324,3.130149800380165,1.665865723762324
usable_overlap,0,-0.7699783569849845,-2.0664852308946142,2,2.756235788984747,0,-0.09399476355186606,0.1749435354558987,0.17797637529938112,0.17797637529938112,0.17797637529938112,1.2165100490441503,0.6474266481012968,1.2165100490441503,0.6474266481012968,1.2165100490441503,0.6474266481012968
usable_overlap,1,5.286283007636641,-2.0461924562057665,3,1.9982669470987249,0,0.3484633541780945,0.1886937918561578,0.19206996901182646,0.19206996901182646,0.19206996901182646,5.206435993845692,2.4355707579210146,5.206435993845692,2.4355707579210146,5.206435993845692,2.4355707579210146
usable_overlap,0,5.330411161477124,-0.8315076101231212,1,7.741354722217943,0,2.391372184574408,0.32411785857302555,0.311924376625221,0.311924376625221,0.311924376625221,1.4533286255591167,0.7734614945225619,1.4533286255591167,0.7734614945225619,1.4533286255591167,0.7734614945225619
usable_overlap,0,6.5657068036882205,-0.09256856898945262,2,5.135120292181627,1,3.520371199190336,0.5266134861701859,0.525918119102174,0.525918119102174,0.525918119102174,2.1093402643994312,1.1225908887133773,2.1093402643994312,1.1225908887133773,2.1093402643994312,1.1225908887133773
usable_overlap,1,9.105038640447555,1.161675406034457,3,13.287911241171518,1,3.9649904965723675,0.6762416356545674,0.6733012060061592,0.6733012060061592,0.6733012060061592,1.4852193803895433,0.6947856261462284,1.4852193803895433,0.6947856261462284,1.4852193803895433,0.6947856261462284
usable_overlap,1,7.078998096100733,-0.3556219018873916,1,4.409960579207227,1,3.551093090735545,0.4895528266608648,0.48644900657794543,0.48644900657794543,0.48644900657794543,2.0557139319386533,0.961662977360902,2.0557139319386533,0.961662977360902,2.0557139319386533,0.961662977360902
usable_overlap,1,10.98730718003161,1.1127029795942482,6,4.921282566466221,1,4.265456917737312,0.7103094950256676,0.7137053283499853,0.7137053283499853,0.7137053283499853,1.4011384814961365,0.6554525816438926,1.4011384814961365,0.6554525816438926,1.4011384814961365,0.6554525816438926
usable_overlap,1,4.118628855185284,-1.6296650608765335,1,4.166992852153653,0,1.7376027907299905,0.23641682750847096,0.2301751803461084,0.2301751803461084,0.2301751803461084,4.344517069548186,2.032365085134641,4.344517069548186,2.032365085134641,4.344517069548186,2.032365085134641
usable_overlap,0,4.767327700795298,-0.28960483778774443,3,7.054747880363651,0,0.9790689256175353,0.363233191292098,0.36199630824161255,0.36199630824161255,0.36199630824161255,1.5673890494958151,0.8341644521416729,1.5673890494958151,0.8341644521416729,1.5673890494958151,0.8341644521416729
usable_overlap,0,7.319488882468325,-0.1741174436111101,3,17.93020913168909,0,3.1132252841352326,0.411163507675722,0.39680166468942896,0.39680166468942896,0.39680166468942896,1.6578295089046065,0.8822968646390316,1.6578295089046065,0.8822968646390316,1.6578295089046065,0.8822968646390316
usable_overlap,0,3.256082643049124,-1.1160981143514903,0,6.308322427567035,0,-0.18511713495552495,0.23597491570625656,0.2348686718479332,0.2348686718479332,0.2348686718479332,1.30696517474351,0.695566865998496,1.30696517474351,0.695566865998496,1.30696517474351,0.695566865998496
usable_overlap,0,4.065890548603497,-1.0049880634986221,1,7.563226397397246,0,0.7812013264594371,0.26964320294772176,0.2660139665395614,0.2660139665395614,0.2660139665395614,1.362423744339407,0.7250819167374323,1.362423744339407,0.7250819167374323,1.362423744339407,0.7250819167374323
usable_overlap,0,7.707761583184587,0.6478929878295512,4,4.481343372334966,0,3.7184045144271174,0.562855822901184,0.5477506345728107,0.5477506345728107,0.5477506345728107,2.2111694928646544,1.1767844041025692,2.2111694928646544,1.1767844041025692,2.2111694928646544,1.1767844041025692
usable_overlap,1,9.275745773093677,0.3095487129423419,3,4.126819560493073,1,4.179407326733884,0.602026287567632,0.5999032732597355,0.5999032732597355,0.5999032732597355,1.6669353953783774,0.779792377958005,1.6669353953783774,0.779792377958005,1.6669353953783774,0.779792377958005
usable_overlap,1,9.64728624999212,0.975864434479713,1,6.481453128772457,1,3.130235616031832,0.6350415282563777,0.6322959019226121,0.6322959019226121,0.6322959019226121,1.5815380061128277,0.7398434792595808,1.5815380061128277,0.7398434792595808,1.5815380061128277,0.7398434792595808
usable_overlap,0,1.5430663858931968,-2.1449430839831427,2,15.634215677501642,0,1.2556955073900706,0.17543279695155062,0.17321948321804656,0.17321948321804656,0.17321948321804656,1.2095108432069277,0.643701670754727,1.2095108432069277,0.643701670754727,1.2095108432069277,0.643701670754727
usable_overlap,1,12.536661078819728,1.609957162896283,2,2.409981208056929,1,4.844633565929408,0.7535165522651904,0.745665062917019,0.745665062917019,0.745665062917019,1.3410846903407685,0.6273594181414115,1.3410846903407685,0.6273594181414115,1.3410846903407685,0.6273594181414115
usable_overlap,1,9.872560382599223,1.9154813488960056,2,4.19275452149027,1,3.849841130714802,0.758515064508023,0.7544817586966452,0.7544817586966452,0.7544817586966452,1.3254130911362039,0.6200282440335161,1.3254130911362039,0.6200282440335161,1.3254130911362039,0.6200282440335161
usable_overlap,0,10.1005004120902,2.234234408637831,4,6.400786396407777,1,4.2160793553087625,0.7988959495814338,0.797048633956577,0.797048633956577,0.797048633956577,4.927288835227856,2.622303118108265,4.927288835227856,2.622303118108265,4.927288835227856,2.622303118108265
usable_overlap,1,6.444796602921432,-0.05968210216507959,2,2.2592413046500814,1,3.0119061166098717,0.5226415778015301,0.5251156258751309,0.5251156258751309,0.5251156258751309,1.904342492824225,0.8908514181431725,1.904342492824225,0.8908514181431725,1.904342492824225,0.8908514181431725
