scenario,feature_exposure,weekly_value,user_engagement,prior_sessions,account_age_weeks,is_power_user,baseline_value,true_propensity,estimated_propensity,clipped_propensity_01,clipped_propensity_05
usable_overlap,0,4.664524933901704,-0.4209144822054169,1,12.724880811166123,0,2.0747070245156056,0.3526034032969846,0.3404138298503324,0.3404138298503324,0.3404138298503324
usable_overlap,1,7.6320874412878865,0.46615477458847776,4,3.7931584318116442,1,2.7084538447164195,0.5890121063465107,0.597372911866925,0.597372911866925,0.597372911866925
usable_overlap,0,2.298655803488377,-1.4397901612502337,3,9.434832987862526,1,2.1755068495145666,0.3282241986586687,0.3381556924981597,0.3381556924981597,0.3381556924981597
usable_overlap,0,6.260220505233446,1.109784940584752,2,2.2351264032248417,0,1.6068022582412766,0.552963562343274,0.5438956737791155,0.5438956737791155,0.5438956737791155
usable_overlap,0,6.939228059491188,0.044554538418871914,2,8.587089926193194,1,3.00247680387515,0.5222311962125539,0.5238618727969305,0.5238618727969305,0.5238618727969305
usable_overlap,0,4.594280829969374,-1.2931625626496468,3,10.219721714638448,1,2.217215572073484,0.34399654099469607,0.353651314317016,0.353651314317016,0.353651314317016
usable_overlap,1,10.799293652480426,1.1320646767059128,5,14.57146676317054,1,4.17064441717267,0.687601169515482,0.6882910963834851,0.6882910963834851,0.6882910963834851
usable_overlap,0,8.656981498066537,0.6771097802695434,5,2.846816799504456,0,2.5663022668239255,0.5452449825054161,0.5394013062087412,0.5394013062087412,0.5394013062087412
usable_overlap,0,4.096630837826231,-0.3272091716034584,4,2.861985610315992,1,2.292691459925882,0.48228645106231316,0.49460398320926624,0.49460398320926624,0.49460398320926624
usable_overlap,0,1.5815321342147888,-0.6277668924410996,2,10.025901625570718,1,1.5635320408479125,0.39796062649528413,0.40821040405363923,0.40821040405363923,0.40821040405363923
usable_overlap,1,8.473385162376488,0.37554044682119025,2,13.800937805864939,0,2.5999993969855444,0.4658121083971285,0.45086604461342983,0.45086604461342983,0.45086604461342983
usable_overlap,1,3.9275636361400372,-1.5776101551292525,0,2.344071416866219,0,-0.05610146230280505,0.2048216584393245,0.20409866080744518,0.20409866080744518,0.20409866080744518
usable_overlap,0,3.3222237837806023,-1.155790844329513,2,2.254123112727084,0,1.3479914713219596,0.2814189697284305,0.2779668796483401,0.2779668796483401,0.2779668796483401
usable_overlap,1,12.18975598253099,1.2898091801293827,3,16.604257120403812,1,5.551607391217187,0.720541102397064,0.7099958833247876,0.7099958833247876,0.7099958833247876
usable_overlap,1,6.772297496772704,0.36251455277574063,2,12.362513715943816,0,2.446038278576398,0.46294759310485284,0.4490682040433794,0.4490682040433794,0.4490682040433794
usable_overlap,0,10.179637807674716,1.2679107907664227,3,4.900050259100751,1,4.439065205260618,0.7130999303015438,0.7088105370658936,0.7088105370658936,0.7088105370658936
usable_overlap,1,4.590291051692063,0.24359326754596636,2,6.559488434143174,0,1.8233983147335144,0.44325470452374394,0.4338085302277191,0.4338085302277191,0.4338085302277191
usable_overlap,1,10.584709078247496,1.7445708900550447,3,2.5280314944436917,0,3.684073725352275,0.6857780480130706,0.6689710284734254,0.6689710284734254,0.6689710284734254
usable_overlap,0,6.1435098479647605,-0.9939135848086315,5,9.195320936374168,0,1.9426579199365146,0.3172028697789629,0.31670196222661406,0.31670196222661406,0.31670196222661406
usable_overlap,1,8.723533622915879,1.2836039049603558,5,2.891718250494631,0,3.9046360945404293,0.6521577090940097,0.6389740993107083,0.6389740993107083,0.6389740993107083
usable_overlap,0,4.592794569664328,1.0434934659637096,6,13.489850178779264,0,2.3465281297947094,0.5691431529699307,0.5654880871423736,0.5654880871423736,0.5654880871423736
usable_overlap,1,8.578132160188215,1.270861945462625,4,0.7728407104628687,1,3.732964361498364,0.7100911557765486,0.7117247756544662,0.7117247756544662,0.7117247756544662
usable_overlap,0,10.022248147633587,1.7262740118898265,3,12.30580028255067,0,4.020444214797654,0.6743073009280297,0.6544567303472558,0.6544567303472558,0.6544567303472558
usable_overlap,0,4.349310708412784,-0.23176805644194706,5,1.768614073581229,1,1.0274838746660848,0.468468642147938,0.49063982979821796,0.49063982979821796,0.49063982979821796
usable_overlap,0,10.180792450379595,0.16713618570586006,5,4.678175137238113,0,2.648612900921034,0.4807557326004851,0.47496446802601594,0.47496446802601594,0.47496446802601594
usable_overlap,1,13.02706915722827,2.162256461486949,5,4.483015818131069,1,6.6450403687038335,0.8394695430498783,0.8319924410179781,0.8319924410179781,0.8319924410179781
usable_overlap,1,12.404933674447856,1.4350650185097769,3,10.227391460584654,1,4.762123678478987,0.7280625343639178,0.7217371091582375,0.7217371091582375,0.7217371091582375
usable_overlap,0,8.875995035385882,1.1506467775078026,2,4.550300564670675,1,4.463290798347506,0.6964589850498154,0.6897778898228502,0.6897778898228502,0.6897778898228502
usable_overlap,0,3.092481135624197,-1.2681869781421522,2,5.505613035148827,0,0.01890864334071618,0.23756175379681052,0.23978198913977006,0.23978198913977006,0.23978198913977006
usable_overlap,1,12.567324084727245,2.0862478664897637,3,7.759935215975241,0,4.527259409550733,0.7308957062772741,0.710657901422914,0.710657901422914,0.710657901422914
usable_overlap,0,10.090926665417195,0.6557680602326624,9,7.475350985254419,1,4.1756717092282845,0.6731039251984315,0.6845952567179858,0.6845952567179858,0.6845952567179858
usable_overlap,1,11.257236704521665,1.0790976395993135,7,6.75065106099944,0,3.5941666008207074,0.6262865733466524,0.6193710640013569,0.6193710640013569,0.6193710640013569
usable_overlap,0,3.098989664982849,-1.590275179942307,2,5.857483263354954,0,-0.0725301332895808,0.2077586903477486,0.21041553987323852,0.21041553987323852,0.21041553987323852
usable_overlap,1,7.297675925058791,0.4699485997742212,5,2.609728966374571,1,1.7156628240337037,0.5719513807474745,0.5886568753172611,0.5886568753172611,0.5886568753172611
usable_overlap,0,0.6329624530135487,-2.1974237704523145,1,3.5648137570878218,0,-1.3632735544522154,0.1431224374696185,0.14800596514180583,0.14800596514180583,0.14800596514180583
usable_overlap,0,8.85122972775901,0.9308745914788107,1,3.440292008275784,1,4.141959844735733,0.6610587878158057,0.6535981723781809,0.6535981723781809,0.6535981723781809
usable_overlap,1,9.406851252379614,0.1569376900070273,1,19.723665670429934,0,2.103648141504723,0.4070594760157551,0.39236444115921537,0.39236444115921537,0.39236444115921537
usable_overlap,1,7.680915470466984,0.3761836955812383,4,19.399359999969302,1,2.7523047582641738,0.5477093435191658,0.5543557045492356,0.5543557045492356,0.5543557045492356
usable_overlap,1,9.153356426755009,-0.8557656173386625,2,9.49463734696714,1,2.803704963022252,0.40467403787212175,0.4085430692245632,0.4085430692245632,0.4085430692245632
usable_overlap,0,8.723211798789869,0.44841994760399456,3,6.627734201107436,0,4.013704983735076,0.5352655010984637,0.5156814862968702,0.5156814862968702,0.5156814862968702
usable_overlap,1,6.729772404234412,-0.018605244430105004,2,22.208631132765824,0,2.7127120976861843,0.4039502350308795,0.3885573932521538,0.3885573932521538,0.3885573932521538
usable_overlap,0,3.691280294068695,-1.5969413260150291,3,6.342289849162117,0,1.537554769620471,0.24210399342782704,0.24029994135630608,0.24029994135630608,0.24029994135630608
usable_overlap,0,3.2792802252978954,0.4051076536715181,2,1.749836608439948,1,2.9071359063237012,0.577709354818865,0.5800854891537869,0.5800854891537869,0.5800854891537869
usable_overlap,1,6.560023463968413,-0.10243937627387033,1,5.847076076502048,0,3.897490145865329,0.4519680856265395,0.4288200805289534,0.4288200805289534,0.4288200805289534
usable_overlap,0,2.97612869333893,-1.3762798642845715,3,10.150088822747284,0,0.5992456835426592,0.23747376858772287,0.23898990990692723,0.23898990990692723,0.23898990990692723
usable_overlap,1,10.166509957423234,1.1263438794794702,4,14.248769412624442,0,3.8851037053422424,0.6052405237215848,0.5878120812954493,0.5878120812954493,0.5878120812954493
usable_overlap,0,3.73587279181336,-1.2802605283064972,6,8.128620585827617,1,0.12285670615822508,0.3165275977744476,0.3438460757922375,0.3438460757922375,0.3438460757922375
usable_overlap,0,5.803107268234921,-0.6661358658568107,1,12.387065592551842,0,1.7044078180434497,0.31714018602860883,0.30773408574146044,0.30773408574146044,0.30773408574146044
usable_overlap,0,1.6821074302182386,-1.8222962526182425,1,6.7639227545604115,0,-0.7611236232709896,0.17306446214989804,0.17621067214743935,0.17621067214743935,0.17621067214743935
usable_overlap,1,3.1512041468518515,-1.6390073257339686,0,3.59624026922701,0,0.7893055110631697,0.21346673529757648,0.20948525773300145,0.20948525773300145,0.20948525773300145
usable_overlap,0,6.371140911193754,0.5363144404753039,4,1.5907047786377349,1,2.4946587141607544,0.5961057004576336,0.6057265212910679,0.6057265212910679,0.6057265212910679
usable_overlap,1,12.282280325319448,2.5194906371127304,3,2.1591906204392224,1,4.587121215578812,0.8276292882782912,0.8232390981529336,0.8232390981529336,0.8232390981529336
usable_overlap,1,3.8057791877434997,-0.5171361806729555,2,5.355973340147114,1,0.6907948258334906,0.3973110481659174,0.4127233117818903,0.4127233117818903,0.4127233117818903
usable_overlap,0,3.870394575130254,-0.16490621550531565,2,10.433288755622794,0,-1.0064102958395598,0.31574227516546216,0.3215128949508179,0.3215128949508179,0.3215128949508179
usable_overlap,1,10.139442887786206,-0.20742508760907832,3,2.508397436651081,1,3.7329256710989607,0.5305250232627672,0.531809692292809,0.531809692292809,0.531809692292809
usable_overlap,1,12.692268244652059,1.164212998927361,3,26.831276602831487,1,3.417646587174016,0.6378093138465412,0.636113724790128,0.636113724790128,0.636113724790128
usable_overlap,1,15.835901762709362,2.558596410144552,4,10.82266404180686,1,5.503462610311604,0.8382275834930876,0.8320685161584744,0.8320685161584744,0.8320685161584744
usable_overlap,0,8.180805008641936,0.5033157511459174,2,4.25534931435019,1,1.983130632151251,0.5596345508525256,0.5667637806043969,0.5667637806043969,0.5667637806043969
usable_overlap,1,5.770125729123382,-0.03721887781956427,5,7.726865559249949,1,2.8526964585238437,0.5303692277339341,0.5411638142153523,0.5411638142153523,0.5411638142153523
usable_overlap,1,11.607650165516654,1.1593678075992515,2,10.244775040697222,1,5.120923180517177,0.7026960081512283,0.6923411169995858,0.6923411169995858,0.6923411169995858
usable_overlap,0,7.95094804942596,0.8534607329986235,2,3.3007489903659217,0,2.7238655091469264,0.5497986243855232,0.5346676937893019,0.5346676937893019,0.5346676937893019
usable_overlap,0,3.9134596641370134,-0.11203296972322335,1,2.03819159171832,0,2.6829392518973423,0.4256435144925956,0.4099565257087653,0.4099565257087653,0.4099565257087653
usable_overlap,0,5.577725287776787,0.22499204177953366,4,9.682126935795644,0,2.884887205407584,0.47722355037445413,0.46672391414080516,0.46672391414080516,0.46672391414080516
usable_overlap,0,3.4842325152973657,-0.7621589548633602,5,7.078769360937231,0,0.7115257999412731,0.3165005889933104,0.3219916884707986,0.3219916884707986,0.3219916884707986
usable_overlap,1,7.1695867300960625,0.23827531382937636,5,5.069102068356353,0,0.916309686165035,0.4413759386079802,0.44521272781161314,0.44521272781161314,0.44521272781161314
usable_overlap,1,6.615105705611429,-1.3012848085456827,2,6.13834182873747,1,0.8037530771275194,0.31026847388198503,0.3245091731560215,0.3245091731560215,0.3245091731560215
usable_overlap,1,12.200858369395908,1.6100558506667744,3,2.8521951804285184,1,5.923983443474186,0.779040776653941,0.7693014970355472,0.7693014970355472,0.7693014970355472
usable_overlap,0,10.056229246792896,1.603191141017167,1,7.670366917823218,1,2.18746929275793,0.6793792841559023,0.6805264719667579,0.6805264719667579,0.6805264719667579
usable_overlap,0,-0.7699783569849845,-2.0664852308946142,2,2.756235788984747,0,-0.09399476355186606,0.1749435354558987,0.17797637529938112,0.17797637529938112,0.17797637529938112
usable_overlap,1,5.286283007636641,-2.0461924562057665,3,1.9982669470987249,0,0.3484633541780945,0.1886937918561578,0.19206996901182646,0.19206996901182646,0.19206996901182646
usable_overlap,0,5.330411161477124,-0.8315076101231212,1,7.741354722217943,0,2.391372184574408,0.32411785857302555,0.311924376625221,0.311924376625221,0.311924376625221
usable_overlap,0,6.5657068036882205,-0.09256856898945262,2,5.135120292181627,1,3.520371199190336,0.5266134861701859,0.525918119102174,0.525918119102174,0.525918119102174
usable_overlap,1,9.105038640447555,1.161675406034457,3,13.287911241171518,1,3.9649904965723675,0.6762416356545674,0.6733012060061592,0.6733012060061592,0.6733012060061592
usable_overlap,1,7.078998096100733,-0.3556219018873916,1,4.409960579207227,1,3.551093090735545,0.4895528266608648,0.48644900657794543,0.48644900657794543,0.48644900657794543
usable_overlap,1,10.98730718003161,1.1127029795942482,6,4.921282566466221,1,4.265456917737312,0.7103094950256676,0.7137053283499853,0.7137053283499853,0.7137053283499853
usable_overlap,1,4.118628855185284,-1.6296650608765335,1,4.166992852153653,0,1.7376027907299905,0.23641682750847096,0.2301751803461084,0.2301751803461084,0.2301751803461084
usable_overlap,0,4.767327700795298,-0.28960483778774443,3,7.054747880363651,0,0.9790689256175353,0.363233191292098,0.36199630824161255,0.36199630824161255,0.36199630824161255
usable_overlap,0,7.319488882468325,-0.1741174436111101,3,17.93020913168909,0,3.1132252841352326,0.411163507675722,0.39680166468942896,0.39680166468942896,0.39680166468942896
usable_overlap,0,3.256082643049124,-1.1160981143514903,0,6.308322427567035,0,-0.18511713495552495,0.23597491570625656,0.2348686718479332,0.2348686718479332,0.2348686718479332
usable_overlap,0,4.065890548603497,-1.0049880634986221,1,7.563226397397246,0,0.7812013264594371,0.26964320294772176,0.2660139665395614,0.2660139665395614,0.2660139665395614
usable_overlap,0,7.707761583184587,0.6478929878295512,4,4.481343372334966,0,3.7184045144271174,0.562855822901184,0.5477506345728107,0.5477506345728107,0.5477506345728107
usable_overlap,1,9.275745773093677,0.3095487129423419,3,4.126819560493073,1,4.179407326733884,0.602026287567632,0.5999032732597355,0.5999032732597355,0.5999032732597355
usable_overlap,1,9.64728624999212,0.975864434479713,1,6.481453128772457,1,3.130235616031832,0.6350415282563777,0.6322959019226121,0.6322959019226121,0.6322959019226121
usable_overlap,0,1.5430663858931968,-2.1449430839831427,2,15.634215677501642,0,1.2556955073900706,0.17543279695155062,0.17321948321804656,0.17321948321804656,0.17321948321804656
usable_overlap,1,12.536661078819728,1.609957162896283,2,2.409981208056929,1,4.844633565929408,0.7535165522651904,0.745665062917019,0.745665062917019,0.745665062917019
usable_overlap,1,9.872560382599223,1.9154813488960056,2,4.19275452149027,1,3.849841130714802,0.758515064508023,0.7544817586966452,0.7544817586966452,0.7544817586966452
usable_overlap,0,10.1005004120902,2.234234408637831,4,6.400786396407777,1,4.2160793553087625,0.7988959495814338,0.797048633956577,0.797048633956577,0.797048633956577
usable_overlap,1,6.444796602921432,-0.05968210216507959,2,2.2592413046500814,1,3.0119061166098717,0.5226415778015301,0.5251156258751309,0.5251156258751309,0.5251156258751309
usable_overlap,0,4.863530754271004,-0.7041205402574691,3,5.809434693131875,1,1.0568070177011286,0.39049815493639967,0.4066557058916026,0.4066557058916026,0.4066557058916026
usable_overlap,0,6.262138161116999,0.6082262594832847,3,6.224274931129509,1,3.2865493334994333,0.6097454025216448,0.6118040620484237,0.6118040620484237,0.6118040620484237
usable_overlap,0,9.433965110587046,0.16037094834315965,1,8.058051536026145,1,3.870074369185219,0.5544365902790601,0.5483804922566491,0.5483804922566491,0.5483804922566491
usable_overlap,0,8.503963565375635,1.002707505543156,4,0.9072976624600511,1,5.144797266604573,0.7144881155272137,0.7098577607141242,0.7098577607141242,0.7098577607141242
usable_overlap,0,-0.513002951626947,-2.4716061993545444,2,13.43519145115025,0,-0.7716310842620793,0.12851367916322737,0.1323344375546702,0.1323344375546702,0.1323344375546702
usable_overlap,0,2.7653708267301513,-0.37414703932309,2,6.051342531654296,1,1.2400707304437735,0.42770556471597776,0.44005871748701186,0.44005871748701186,0.44005871748701186
usable_overlap,0,4.795302181349884,0.23446511613531404,4,3.2467771684985385,1,2.9255701444142574,0.5679733044286569,0.575651818371282,0.575651818371282,0.575651818371282
usable_overlap,0,4.894356028669521,-1.0925546789095177,4,11.083011538950647,0,0.2609903546935495,0.2604674353216874,0.26526407629619564,0.26526407629619564,0.26526407629619564
usable_overlap,0,4.817132963376067,-1.1135275305321823,4,8.505228725264315,0,1.5204918823007796,0.29026236400162575,0.28974090059231217,0.28974090059231217,0.28974090059231217
usable_overlap,1,12.680527003194845,1.8850671944283999,6,18.015937591238515,1,4.7653051363458765,0.7731458376922097,0.7721648022915418,0.7721648022915418,0.7721648022915418
usable_overlap,1,7.0068424363383865,0.5628777777878765,2,3.156896577746434,1,1.419198972752908,0.5538384645006627,0.5641805814673589,0.5641805814673589,0.5641805814673589
usable_overlap,0,1.9787643999907447,-1.0534812754141987,3,3.1265200321253106,0,0.9602337568512456,0.28717558425455464,0.2874845182446676,0.2874845182446676,0.2874845182446676
usable_overlap,0,9.51929920898872,1.8000341438659515,6,4.186667440330753,0,2.9202525050110495,0.6884117805257375,0.6823513489390879,0.6823513489390879,0.6823513489390879
usable_overlap,0,8.109022889196597,-0.4231747688513022,1,12.078312183139245,1,2.343467158079196,0.43257908965516123,0.4354847184059043,0.4354847184059043,0.4354847184059043
usable_overlap,0,5.656973233671148,-0.9744610660177727,0,5.220237370357657,0,1.7456123462846898,0.29247209130238977,0.28216008570282386,0.28216008570282386,0.28216008570282386
usable_overlap,0,2.8818798970518524,-0.8823820711082597,2,11.688858139945765,1,1.8078564124132863,0.3712523416624496,0.38011726487766934,0.38011726487766934,0.38011726487766934
usable_overlap,1,6.5816166005024135,-0.6733700512714766,1,9.092579287371777,0,2.5032802591069414,0.34175769284316476,0.32831300891085735,0.32831300891085735,0.32831300891085735
usable_overlap,0,6.140077877209226,0.5566169808116159,2,2.808006453095468,0,2.515376695630715,0.5085118747828207,0.4949601202038006,0.4949601202038006,0.4949601202038006
usable_overlap,1,7.609597929884003,-0.06864205484407415,3,10.91752354882029,0,2.5013526834751727,0.42155368862329895,0.4110838705699629,0.4110838705699629,0.4110838705699629
usable_overlap,0,6.42817199464546,0.24005779911181097,4,8.621593977536351,0,2.881427397144528,0.48117327346063427,0.4707860520850272,0.4707860520850272,0.4707860520850272
usable_overlap,0,4.021591429967076,-0.5438532712166336,4,4.335107198479621,0,2.327038302663553,0.3801296910425083,0.37488311067249935,0.37488311067249935,0.37488311067249935
usable_overlap,1,10.623828899498255,0.6162131635410532,4,4.7046835344815,1,3.7038174526191705,0.6309121171136625,0.6333996850794946,0.6333996850794946,0.6333996850794946
usable_overlap,0,5.526793661738253,-0.8310179531211526,2,13.404938752691505,0,0.8849630875036788,0.2850396706507855,0.2822362332051686,0.2822362332051686,0.2822362332051686
usable_overlap,1,7.003496765947321,0.34505326624205207,5,14.1877644199615,0,2.939086401337188,0.49113888148611307,0.48230911993933206,0.48230911993933206,0.48230911993933206
usable_overlap,0,2.4872406089583263,-1.1736043966340564,1,2.2414736865892024,0,1.1469239842805163,0.26977494712686284,0.26520802705000496,0.26520802705000496,0.26520802705000496
usable_overlap,1,11.71158723849764,1.0992215350045522,4,21.92535692444787,1,5.580513395782826,0.6983782133952158,0.6892572747960265,0.6892572747960265,0.6892572747960265
usable_overlap,1,12.640908453013594,0.726524184149581,3,12.624323024927557,1,3.8851876613940215,0.6266447582042598,0.6246164417758259,0.6246164417758259,0.6246164417758259
usable_overlap,1,8.785167236123351,-0.2683406747638172,0,12.704277611706715,0,1.8224754581696314,0.35728522610009905,0.3436586650113681,0.3436586650113681,0.3436586650113681
usable_overlap,1,7.071232241295662,0.1982581143716785,3,1.4762192279804776,0,0.6453397223635313,0.42297959943357755,0.4234485746860205,0.4234485746860205,0.4234485746860205
usable_overlap,0,5.171623639004224,-0.6115925867007072,2,8.432571577633722,0,3.2580720874547864,0.3754469440618532,0.3599382166406868,0.3599382166406868,0.3599382166406868
usable_overlap,0,7.624562019829549,-0.4350960681817238,3,10.08474434287983,1,2.711054888500381,0.45875502136937535,0.4652653879129967,0.4652653879129967,0.4652653879129967
usable_overlap,0,8.634480712391392,0.2382102129346436,3,14.766760500595291,1,2.578736779935087,0.5286558950095128,0.5343725608062895,0.5343725608062895,0.5343725608062895
usable_overlap,1,6.693526187828761,1.0981332288543781,3,5.027221845414708,0,2.94939519363263,0.5888067758216043,0.5748143951937542,0.5748143951937542,0.5748143951937542
usable_overlap,0,0.7960936732451211,-1.7770976188993486,1,6.351358049893257,0,0.6145575752955972,0.19989340837322858,0.19837613644092997,0.19837613644092997,0.19837613644092997
usable_overlap,0,5.808292339419488,-0.3521688996454571,2,6.472632637961965,0,3.000171049213365,0.4030665353660515,0.3883640098942919,0.3883640098942919,0.3883640098942919
usable_overlap,0,7.688177298151445,0.7796736685779312,2,5.868749530106213,0,4.189145954071358,0.5752557098888406,0.5518878207549818,0.5518878207549818,0.5518878207549818
usable_overlap,0,3.5344355277583457,-1.2274512870078962,3,11.044784347027072,0,2.363140605076963,0.28776527606281554,0.28104001068112566,0.28104001068112566,0.28104001068112566
usable_overlap,0,1.1823295627062507,-1.363890894032159,5,7.432493976566546,0,0.45171486346835876,0.24987942985209824,0.25642454871808923,0.25642454871808923,0.25642454871808923
usable_overlap,1,10.42346176719872,1.0571256414281505,2,9.821696850665766,1,3.9627804459461573,0.6649994505725187,0.66009216642328,0.66009216642328,0.66009216642328
usable_overlap,1,8.151830188159131,-0.4725098210098105,1,6.453656256295382,0,2.3615553158393654,0.3658959763461028,0.35275192024668645,0.35275192024668645,0.35275192024668645
usable_overlap,1,10.941125211067165,1.9929910383519402,4,8.835087861762236,1,5.360109380448454,0.7966931397480908,0.7906091141699495,0.7906091141699495,0.7906091141699495
usable_overlap,1,9.2816708692514,0.9131319233111841,3,9.967954706368005,0,2.0650868277958936,0.5323109668566344,0.5226843576969219,0.5226843576969219,0.5226843576969219
usable_overlap,0,6.487653208085051,0.13831207925654895,2,1.9430529730056414,1,2.051987306300398,0.521400142207172,0.5290538120228315,0.5290538120228315,0.5290538120228315
usable_overlap,1,7.681129673980426,-0.08181024964155227,3,13.130480662358158,1,4.536905903683101,0.5461773136801008,0.5415002028798467,0.5415002028798467,0.5415002028798467
usable_overlap,1,9.967523274287576,-0.0978340189279404,2,3.1300714708277892,1,2.751228576540394,0.5089700910763886,0.5128840612441359,0.5128840612441359,0.5128840612441359
usable_overlap,0,4.764470249853758,-0.21839042910999398,3,5.408483987882225,0,0.9899343967605099,0.3748816837424549,0.3736513713328309,0.3736513713328309,0.3736513713328309
usable_overlap,1,8.378594763088998,-0.436051081260469,3,19.80391172180269,0,1.0160831299183466,0.3241075824122306,0.3216375802813398,0.3216375802813398,0.3216375802813398
usable_overlap,1,3.9395988148845364,-1.4319131742589848,1,4.529339998900782,0,1.2656075047010593,0.24426312324948,0.23958152546060388,0.23958152546060388,0.23958152546060388
usable_overlap,0,3.4581185659533107,-0.504167699720569,1,6.857198156410801,0,1.841010990169767,0.34838999870363585,0.33818486126213615,0.33818486126213615,0.33818486126213615
usable_overlap,1,10.476097598215638,0.3578622467618528,3,8.483644012912535,0,3.445510084735639,0.5046643292806495,0.4881755701216904,0.4881755701216904,0.4881755701216904
usable_overlap,0,6.201911710872814,-1.0903072283664208,2,7.94262203265576,0,2.650410413324433,0.30817109107850094,0.2976567051036937,0.2976567051036937,0.2976567051036937
usable_overlap,0,2.6394826672240814,-1.192192891503326,3,14.341574238011777,0,2.0942038416372935,0.2797723620197251,0.2740272857607765,0.2740272857607765,0.2740272857607765
usable_overlap,1,7.146162346798619,-0.7704358461255391,2,12.853569046032288,1,0.6108334625385103,0.351439889095974,0.3661118165994131,0.3661118165994131,0.3661118165994131
usable_overlap,0,9.69515805226897,1.751160456711688,8,11.151085440436708,1,3.723406421399736,0.7607694597424611,0.7686553669393945,0.7686553669393945,0.7686553669393945
usable_overlap,0,10.004469838357943,1.4633630913416344,5,4.427330739701674,1,4.804476381425971,0.7514445859239437,0.749868814523,0.749868814523,0.749868814523
usable_overlap,1,8.330929984358647,0.650047760278816,3,3.270185900554249,0,2.798642128687461,0.5337349807711644,0.5211309238666886,0.5211309238666886,0.5211309238666886
usable_overlap,0,6.895518531977516,-0.5644097114523374,1,7.636177838792934,0,2.4349858533230906,0.3550228284155195,0.341682494176002,0.341682494176002,0.341682494176002
usable_overlap,0,4.958701706874605,1.0392900584680278,4,11.925199507243445,0,3.833824241208329,0.5981556908053063,0.5813077228683665,0.5813077228683665,0.5813077228683665
usable_overlap,0,1.597803409172831,-1.8506655954583149,2,1.881736947501578,0,0.6591456002979993,0.20520124176731716,0.20566944629526565,0.20566944629526565,0.20566944629526565
usable_overlap,0,7.027280703061408,0.7539732056363011,4,13.612240153232973,1,2.5674309152613137,0.6000883282912275,0.6076268842639004,0.6076268842639004,0.6076268842639004
usable_overlap,1,7.240093286025626,0.14776802308307935,2,6.831975201020222,1,3.417902747106575,0.5498960435458298,0.5492275391007801,0.5492275391007801,0.5492275391007801
usable_overlap,1,10.822133358982981,2.406600499507517,3,7.145325355558434,1,5.670265534814992,0.8307634310198336,0.8226345768160596,0.8226345768160596,0.8226345768160596
usable_overlap,0,7.060325792808451,0.6785816763094115,5,9.380547096418619,0,0.9730978472274616,0.48826445057691475,0.4906603932730954,0.4906603932730954,0.4906603932730954
usable_overlap,0,7.407037314746214,-0.44812791172603483,4,8.274947154296644,0,4.0233926086673675,0.4286115014669331,0.41318326918359094,0.41318326918359094,0.41318326918359094
usable_overlap,0,8.995735092799158,0.26228080057412345,4,3.2843029196907922,1,1.6249950258045922,0.5359336802512341,0.5510013004416222,0.5510013004416222,0.5510013004416222
