boot_id,rep_id,max_abs_t
35,2,1.4791402264728366
35,3,0.9537946819968124
36,1,1.3041554112794875
36,2,1.1552009201778293
36,3,0.39696256595626234
37,1,0.4709667261060755
37,2,1.5814839032283792
37,3,2.22007084995421
38,1,0.48320294273592035
38,2,1.217825457301484
38,3,1.6369721170307343
39,1,1.5677924117018451
39,2,0.8433917297819558
39,3,1.2516738638084879
40,1,0.6217808020549309
40,2,0.6012679618960144
40,3,0.32279974240607656
41,1,0.7820450569280808
41,2,0.8095158989581848
41,3,1.5442055716138936
42,1,1.52733551996392
42,2,0.8031798774719509
42,3,0.44836639761012914
43,1,0.9624659767108391
43,2,0.8903351625180309
43,3,0.2358088858128044
44,1,1.5885790354572347
44,2,0.8869573178277115
44,3,1.9371277204040376
45,1,0.8814862365373106
45,2,0.9566794229743171
45,3,0.890198204552765
46,1,0.6532661836492554
46,2,0.8360062155267789
46,3,1.9723511839294323
47,1,1.6509002034174476
47,2,2.3246829561264226
47,3,2.812513076073452
48,1,1.6501419677036067
48,2,1.2207200128206557
48,3,1.6386850473190984
49,1,0.9123985510472225
49,2,1.317976576171816
49,3,1.1084303666405273
50,1,1.1309231362594998
50,2,0.6596720306499788
50,3,1.6708317570055753
51,1,0.7054872213313603
51,2,1.5243628054861005
51,3,1.204847867382679
52,1,0.8881881414120194
52,2,1.092280908916815
52,3,1.708517169253989
53,1,1.2559318253153227
53,2,1.0795755008406942
53,3,1.8036570348536147
54,1,1.941067361339483
54,2,2.4891668117067987
54,3,2.0463479429939397
55,1,0.4578627613100796
55,2,0.6063977522435142
55,3,1.081288917013065
56,1,0.24423700704949305
56,2,1.5010972863939198
56,3,1.5526455012437128
57,1,1.2363022994407684
57,2,2.134515041766441
57,3,0.8308670832090657
58,1,0.8089011818526878
58,2,1.3675944448645367
58,3,1.7374992138866765
59,1,0.49007170638604247
59,2,0.9441805415692595
59,3,1.2470135218548104
60,1,1.6634445872888133
60,2,0.8332832102507727
60,3,1.4102238130351799
61,1,1.2033702489327485
61,2,1.2802899295855812
61,3,0.7847532125370619
62,1,0.951430156464185
62,2,0.8118051106216903
62,3,1.671228813702941
63,1,1.720921842192489
63,2,1.8023524436926024
63,3,0.6779958340104222
64,1,1.4052306565215247
64,2,1.9304821276248085
64,3,1.346363966484306
65,1,0.4991562680217422
65,2,0.8083297040497683
65,3,2.472738157417471
66,1,4.13245811633684
66,2,0.611812317273158
66,3,1.2419789922460212
67,1,1.3758165796883888
67,2,0.667027464227171
67,3,2.8953647849165973
68,1,0.536047445851217
68,2,0.928676402813732
68,3,0.6933363826328256
69,1,1.8243268079372745
69,2,1.0424354580961244
69,3,0.6146347442036594
70,1,0.98566898817336
70,2,1.4058780388812067
70,3,1.9619687970053272
71,1,0.9817830563100698
71,2,0.5263550826231581
71,3,1.7215211477300387
72,1,1.0516741275412773
72,2,0.6943234585038613
72,3,1.2721014240349713
73,1,1.2630343707920502
73,2,0.6883372731748455
73,3,2.5785070743553096
74,1,0.9293916695893601
74,2,0.6463307229132396
74,3,0.7520296842930168
75,1,1.9065157882763797
75,2,1.8987983472220513
75,3,1.6994304626927488
76,1,1.201463962468318
76,2,0.3248572711980216
76,3,1.2223656717998985
77,1,1.949190106731156
77,2,0.6911571516983144
77,3,1.5327529832042321
78,1,0.7743003394447643
78,2,1.2447810321944353
78,3,1.73591309291965
79,1,0.9564335288774084
79,2,0.6781610660362684
79,3,1.1414093134823364
80,1,1.376928621126443
80,2,1.2225868521873806
80,3,2.922916087119714
81,1,1.1358183108906565
81,2,0.41973650651151434
81,3,0.6477920051463305
82,1,3.286049579592266
82,2,0.6749988684197453
82,3,1.851836249778152
83,1,1.328402366467891
83,2,1.765099545507568
83,3,0.8520345042943492
84,1,1.0481707705180212
84,2,1.2574010118659786
84,3,2.031072684031669
85,1,2.235578722944612
85,2,2.182643731295836
85,3,1.515469911622075
86,1,1.419881472751087
86,2,1.3293315867945024
86,3,2.1334318160905283
87,1,1.6367823553522711
87,2,0.8461789040638886
87,3,1.777906168890343
88,1,1.8721332991546829
88,2,1.8821760023900684
88,3,1.9016810555801462
89,1,0.5634831292375452
89,2,0.7281272692647984
89,3,1.6648850777729463
90,1,1.5783689430330838
90,2,1.4058869087660577
90,3,0.996291787932509
91,1,1.1631574413316144
91,2,2.238148476649415
91,3,0.9959737624343539
92,1,1.1682891262761568
92,2,1.212907382263106
92,3,1.0410069284387924
93,1,1.4553206252947306
93,2,1.3401843055255878
93,3,1.1970509177602038
94,1,0.6724942063487864
94,2,0.7331573394605433
94,3,2.0198895663471808
95,1,1.574222186364277
95,2,1.0443638527303267
95,3,1.1964939774679295
96,1,1.1900697526363564
96,2,1.116695417614634
96,3,0.49293717227711065
97,1,1.793383721160528
97,2,2.1403998911732014
97,3,0.611253958910614
98,1,1.4766222774832136
98,2,0.879145218198136
98,3,1.5909877016875051
99,1,0.5487343237530043
99,2,0.25422778448045763
99,3,1.9635915801139985
100,1,1.6583212574025197
100,2,2.5891905617054998
100,3,1.269445191346299
101,1,0.5542544368103656
101,2,1.0851059640538132
101,3,1.3077197470054074
102,1,1.6503268825053188
102,2,1.77881726454335
102,3,0.4592895820905427
103,1,1.1773601048889388
103,2,0.9733369851873903
103,3,1.4093272464015623
104,1,0.6723059837920851
104,2,0.5535227822005843
104,3,0.7001097964381373
105,1,0.8607648309689913
105,2,1.1105039917478405
105,3,0.4955981759165369
106,1,0.8536440029314698
106,2,1.0744921927649729
106,3,1.0331647002224575
107,1,1.0384356092076863
107,2,2.1881691884213583
107,3,0.6211724275662294
108,1,1.4628894109822292
108,2,1.190317122793745
108,3,1.536709299280174
109,1,1.3861778486515228
109,2,1.8738776331300022
109,3,1.1015886541801194
110,1,0.5180447632294107
110,2,1.6087502634076252
110,3,2.2678510197734476
111,1,1.8782453947182864
111,2,0.42618614773771424
111,3,0.36278249639958904
112,1,1.1181426196516697
112,2,1.2086583195419645
112,3,1.8714487138855023
113,1,1.6699797278310315
113,2,1.9979788828757743
113,3,0.9065818748120303
114,1,1.0821450713821672
114,2,1.906135167078465
114,3,0.7352157298299273
115,1,1.9268111043623413
115,2,0.6680880932387279
115,3,1.114995110636095
116,1,1.1960617706793026
116,2,0.5719652205815828
116,3,1.0076861540968394
117,1,0.5346764709515661
117,2,2.1700662755027724
117,3,0.5031036869753241
118,1,1.5201551585572501
118,2,0.3332595390937446
118,3,0.6785353356127153
119,1,1.9606586293065886
119,2,2.075810961405583
119,3,0.15004380532863762
120,1,0.745329906193949
120,2,1.9636027276325136
120,3,1.6383242729282896
121,1,1.1036273104545118
121,2,1.1033565652705408
121,3,1.5334400498367504
122,1,0.7821644981602582
122,2,0.8641702072175572
122,3,1.064611309310004
123,1,1.7137265233397532
123,2,0.9255477429805804
123,3,1.406031184103275
124,1,0.7294467863413021
124,2,0.5533338185053222
124,3,1.429935943645167
125,1,1.6343716007829898
125,2,1.0994689065354393
125,3,1.4700219441311684
126,1,1.1863096294443867
126,2,0.46964946499762733
126,3,2.502041306195643
127,1,1.1830272933531365
127,2,1.1238978631579866
127,3,2.126860755994768
128,1,0.5879892334102825
128,2,0.9210610681234541
128,3,1.073377323198748
129,1,1.8693086513550021
129,2,0.8760074759405563
129,3,0.612434231733424
130,1,1.6231585270107447
130,2,0.3321748010390251
130,3,0.8396418862186539
131,1,1.711874692376758
131,2,1.5406774357155553
131,3,1.4080413095530424
132,1,3.0376781484682924
132,2,1.7156474139265865
132,3,2.044644761396708
133,1,1.9216714026763249
133,2,1.5939127677237463
133,3,2.960405247105089
134,1,0.8341734591926662
134,2,1.8064507056730297
134,3,1.9302735522423118
135,1,2.1935032733844864
135,2,1.2752884499966943
135,3,2.262693664794534
136,1,1.1368239820593529
136,2,1.0276023727715677
136,3,1.2596977342081797
137,1,0.39237163799826036
137,2,2.5541317610022194
137,3,1.2505638450416883
138,1,0.30721443659583936
138,2,1.6986875487672317
138,3,1.4001270957484375
139,1,0.7584188400909672
139,2,0.6010559592131471
139,3,2.3391294124895334
140,1,2.009591554456734
140,2,1.37917368974393
140,3,0.6074717965481088
141,1,2.741159571505081
141,2,0.6266616165692522
141,3,0.38336123823273255
142,1,0.4483025971482324
142,2,1.548477931449078
142,3,1.0060418340355977
143,1,1.2476794988849806
143,2,0.8135998360238945
143,3,1.462593298352005
144,1,0.8012098255154729
144,2,0.7328425278019008
144,3,0.7792781201476787
145,1,1.942465437495712
145,2,1.9117904379138064
145,3,3.0946688187107583
146,1,3.210522830278009
146,2,0.4208980634617607
146,3,1.3799912750702807
147,1,1.0494654634593066
147,2,1.1475793129138396
147,3,1.3099460755734078
148,1,0.9923746027716251
148,2,1.290692552279485
148,3,0.745169487828548
149,1,1.160261955584023
149,2,1.5204374925690567
149,3,2.0624469498000315
150,1,1.2648971186115507
150,2,1.3547277542352605
150,3,1.915174619033562
151,1,0.7986712255349662
151,2,0.6587887639183054
151,3,1.862062992280932
152,1,1.1685256623947509
152,2,1.792033709216847
152,3,1.317201039174368
153,1,1.734207392074283
153,2,0.6305302422279307
153,3,1.173768848193316
154,1,1.3599797879862785
154,2,1.347037375096956
154,3,0.6092371628293282
155,1,1.0966885390287964
155,2,1.9625767657981297
155,3,0.5982041773539813
156,1,0.9213833024172019
156,2,1.561799277658055
156,3,1.696174293467518
157,1,2.004088626974096
157,2,1.8446304225420278
157,3,1.2252636895194602
158,1,1.6918566752281552
158,2,1.4432410455395819
158,3,1.987558470957857
159,1,1.74171512088295
159,2,0.8526508869831255
159,3,1.2734266233205473
160,1,1.0618587156535793
160,2,1.22075556902892
160,3,0.6788441848861405
161,1,1.2188321011425185
161,2,1.1363095437489144
161,3,1.9758318428509842
162,1,2.2259924291332993
162,2,1.1374152832412388
162,3,0.7862958054516939
163,1,1.3000709245911484
163,2,0.7441738391516445
163,3,1.8172951251343148
164,1,1.8491088003078606
164,2,0.7465801040983083
164,3,1.0103612087321234
165,1,1.77773151944342
165,2,1.1572290357996216
165,3,1.6726085123887908
166,1,3.503380858551325
166,2,1.4444833556700722
166,3,0.9105795582535737
167,1,0.8554838346377098
167,2,1.8419035867835647
167,3,2.139542920239045
168,1,2.3630193599638383
168,2,1.9000325786405345
168,3,1.0764460890022465
169,1,1.3305580633536516
169,2,1.3492411602946235
169,3,1.1082854064611267
170,1,1.8220862047199802
170,2,0.8481788112702082
170,3,0.6821872893594144
171,1,1.6952512845835561
171,2,1.6193729059821906
171,3,1.6088660057005661
172,1,1.3983711887756485
172,2,2.409748888991722
172,3,1.1771239020436524
173,1,1.1507607565516014
173,2,0.8744451255069909
173,3,1.3192373687517438
174,1,0.9089811542315576
174,2,1.310280550641567
174,3,1.2425242625249497
175,1,1.07151847232422
175,2,0.8404421163373534
175,3,1.7672313404542015
176,1,0.19058740095235552
176,2,0.48567534621933667
176,3,1.207666619800914
177,1,1.7169186722141307
177,2,0.7767318366755094
177,3,0.7603417699034567
178,1,1.2490903885399263
178,2,1.9916352566673916
178,3,0.501931280121487
179,1,1.7707677441029934
179,2,1.3238269702508412
179,3,1.8443962654036548
180,1,1.276617504200131
180,2,1.562375053788949
180,3,0.7088549711539964
181,1,1.2102407996648508
181,2,2.110191726987993
181,3,2.7410898107399833
182,1,0.9651835328381185
182,2,1.6690485419784307
182,3,1.4492710602474295
183,1,2.3882664530396815
183,2,1.9807155132612446
183,3,0.7560236903863935
184,1,2.3365632915477628
184,2,2.132892793022402
184,3,1.1983002331524268
185,1,1.0425923053296025
185,2,1.1761678573322518
185,3,1.0222438558050264
186,1,0.9554733747517434
186,2,0.5867728866581374
186,3,1.5023726002149096
187,1,2.053627951203111
187,2,1.4520659464338088
187,3,0.8109028761190622
188,1,1.508810199048946
188,2,1.4892613389953997
188,3,1.3473870322642951
189,1,0.7106849539569142
189,2,1.435854525436834
189,3,1.1798865650093189
190,1,0.9395945737595256
190,2,0.7978763781415726
190,3,1.7004603255668886
191,1,0.8180703751502639
191,2,2.1119889769650144
191,3,1.4253276080004305
192,1,1.6213722973273692
192,2,1.7136890371562317
192,3,2.2795049523854334
193,1,1.3044060447773596
193,2,2.021975347201874
193,3,1.4932510510219492
194,1,1.0334561062775278
194,2,0.3694613067335505
194,3,1.3801482986378206
195,1,1.327663407661298
195,2,2.2317928048254125
195,3,1.9193114825999882
196,1,1.2549252070573143
196,2,1.5742040573672633
196,3,1.3061396200382915
197,1,1.256558879530329
197,2,1.0115466732150313
197,3,1.381185297526907
198,1,0.799433115507286
198,2,1.8249328588144185
198,3,1.3351897360182057
199,1,0.8768036220288757
199,2,0.9605384942706259
199,3,1.163852597477267
200,1,0.6856497633820535
200,2,2.622326321451705
200,3,1.8778126415895642
201,1,0.8533173421403173
201,2,1.0417212746972278
201,3,0.47480023362553336
202,1,2.4194800582578315
202,2,1.2333691102176243
202,3,0.37756398800701313
203,1,1.2747551432177557
203,2,1.1030744948170499
203,3,0.8441359759351192
204,1,1.7008017902916763
204,2,0.33474407852500365
204,3,0.4353646897708233
205,1,1.0058265249072045
205,2,1.968026986251282
205,3,1.7007909687829494
206,1,2.033521432373236
206,2,1.5244574116620542
206,3,1.185044404768666
207,1,1.4092153611946143
207,2,1.1234014777675894
207,3,1.7270850108622346
208,1,1.871189447055953
208,2,1.6699347263830304
208,3,1.349203202188746
209,1,2.122463261174631
209,2,1.3171173030755872
209,3,1.2223804960873448
210,1,1.516564010411229
210,2,1.7254017962442583
210,3,1.497649752461164
211,1,1.105919622602696
211,2,0.9806054095258464
211,3,1.367772212704843
212,1,1.0703521910353646
212,2,0.3602418701092471
212,3,1.3744260453809425
213,1,0.8857258051923463
213,2,1.3966316217421537
213,3,0.5543384360128256
214,1,0.7852736451598645
214,2,1.6056603657976265
214,3,1.7322100687354187
215,1,1.0140378680570712
215,2,0.47257126920171544
215,3,1.3654413486959918
216,1,0.904442229906647
216,2,0.9368293063044528
216,3,0.5025781101366071
217,1,2.290666650532487
217,2,0.9400345261617338
217,3,2.6466415865639963
218,1,0.5449071130561514
218,2,0.5407513825902357
218,3,0.9071765526695449
219,1,0.8055013807872525
219,2,1.749958584000947
219,3,2.395901884027867
220,1,3.158464727544974
220,2,1.8784408166121906
220,3,2.4258270236359434
221,1,0.6656648118352226
221,2,2.3947187005904502
221,3,0.9851470256689718
222,1,0.8283918081562838
222,2,1.7648847390782483
222,3,1.5747511677634642
223,1,1.6128153436204584
223,2,0.5049243037638449
223,3,1.34392924065365
224,1,0.7628695604000345
224,2,2.119046954997284
224,3,1.8547151265785753
225,1,1.2812741750829855
225,2,1.876561041736844
225,3,1.170064402715845
226,1,0.7172604639333378
226,2,1.1441515415630055
226,3,0.6849160656175287
227,1,1.0361625990861143
227,2,0.6361978220642944
227,3,1.3649921041124047
228,1,0.8606435487522496
228,2,0.8464120877352593
228,3,0.5697031518565872
229,1,2.3038100077388335
229,2,1.0370910450992632
229,3,0.840479419156715
230,1,0.8051816626037626
230,2,1.449509775510541
230,3,1.2776707018175402
231,1,0.8032581182338626
231,2,1.275881388824435
231,3,1.1618819061949917
232,1,1.53642544401453
232,2,1.4914275915008333
232,3,1.4363103837434823
233,1,0.6064739284761114
233,2,1.3134232087282516
233,3,1.7563349588086399
234,1,1.316973776236489
234,2,1.2143532040307081
234,3,1.481819627983107
235,1,1.0693518392353916
235,2,0.26944938556371434
235,3,2.0421598420599434
236,1,0.8012333065381722
236,2,0.44159315537230537
236,3,0.9092777606870592
237,1,0.6999184085736979
237,2,1.182295472065548
237,3,0.12735408337669432
238,1,2.349479711307693
238,2,1.3152825805476138
238,3,1.2496952724654953
239,1,2.4492523081049584
239,2,1.246565339159271
239,3,0.8236764803215568
240,1,1.0394832139243568
240,2,0.8700628131154704
240,3,1.0268857296495966
241,1,1.6911267931188498
241,2,1.4695686034552522
241,3,1.2607390846537707
242,1,1.8569994400210041
242,2,1.5439496197346139
242,3,0.5699843837849771
243,1,1.6928463597512144
243,2,0.6017883856987839
243,3,1.5461985751551435
244,1,1.3483320427908143
244,2,1.0200206819347353
244,3,1.0103245688782199
245,1,1.034224098437662
245,2,2.0905828467934584
245,3,0.8634957249694317
246,1,1.2784954585148767
246,2,1.7287178761886062
246,3,1.0119137299327163
247,1,1.1192289067486467
247,2,1.008908225281966
247,3,0.7580752232227536
248,1,0.9328727302370088
248,2,0.8523463825273501
248,3,0.8676620835796404
249,1,0.8019586265559814
249,2,1.5717777798443229
249,3,1.7132458210153068
250,1,1.8723147669397353
250,2,1.95258354572165
250,3,0.2808162634998635
251,1,0.48118732641096507
251,2,1.005500139254133
251,3,1.1493802140134128
252,1,1.345587889893443
252,2,1.196727873510396
252,3,0.8063935717459831
253,1,1.9072981581772717
253,2,1.5063952758318302
253,3,1.6262035097458891
254,1,1.7403565478057135
254,2,0.9306849857547446
254,3,0.6623895338408203
255,1,1.7487774935092983
255,2,2.0957095438575366
255,3,3.2639420662758742
256,1,0.3683210492535937
256,2,0.9195288407444122
256,3,0.9236218381606411
257,1,0.8519521530504813
257,2,1.211047089643216
257,3,1.9676018410798028
258,1,1.0504592166417677
258,2,1.3580406514159415
258,3,0.7860759471017521
259,1,1.983710417828099
259,2,0.44997551658091106
259,3,1.3754543848819076
260,1,1.8229766840580397
260,2,0.629583831905244
260,3,0.9623529137189292
261,1,3.589964644519993
261,2,1.1080811349474127
261,3,0.720084845500224
262,1,0.7080397121034374
262,2,0.908376954295548
262,3,1.4359021639885192
263,1,1.4223453996466047
263,2,1.8404464364796789
263,3,1.5484108969750172
264,1,2.0962925442459093
264,2,2.1895918839034785
264,3,1.4014751790209188
265,1,1.3262356094132925
265,2,1.8618729851214528
265,3,0.8262779420275411
266,1,0.6327739596961833
266,2,1.046097623984439
266,3,1.767037022951369
267,1,1.8855672852495866
267,2,0.660894953372536
267,3,1.0499439112372795
268,1,1.909757421393101
268,2,1.1660510327341622
268,3,0.8283586470324825
269,1,0.5754954231085869
269,2,1.894863724074341
269,3,1.2079554157016368
270,1,1.8693992751400241
270,2,0.9642373110071065
270,3,1.5608412771435938
271,1,1.7497146807494568
271,2,2.537635787706786
271,3,1.459119170109648
272,1,1.4497078371097658
272,2,1.2926185791561353
272,3,0.4480699535357236
273,1,0.9351885902824588
273,2,1.1556876783187384
273,3,0.681197967025527
274,1,1.7403149226500667
274,2,1.7961840204855741
274,3,0.9575072464770376
275,1,2.0862563065075515
275,2,1.1635189124204477
275,3,1.3376460674823778
276,1,2.3303954541401466
276,2,0.836158026726346
276,3,1.7484279643202172
277,1,1.1215880132750784
277,2,1.2573232624304005
277,3,0.4426498450313874
278,1,1.1784929629451386
278,2,1.6632480400922849
278,3,1.2064734750543276
279,1,1.0331121208744378
279,2,2.503721244459499
279,3,2.2821591760882924
280,1,1.226746618273546
280,2,0.913497609145119
280,3,0.6679582621391352
281,1,1.0025438802661382
281,2,1.35660916055764
281,3,0.7858737144311412
282,1,0.9456294730411814
282,2,1.6789806459343528
282,3,1.025670091726999
283,1,2.1422478866884704
283,2,1.8231807784923837
283,3,1.8817912762631257
284,1,1.7133941859550186
284,2,2.336438396783743
284,3,1.1737969927367908
285,1,0.43326594537323626
285,2,1.1784124521864932
285,3,2.0852830404448053
286,1,2.0910868789900747
286,2,0.1978310291597964
286,3,1.2186769110887645
287,1,1.0013573876956157
287,2,2.3461091636847646
287,3,1.947160802843627
288,1,1.8326736923024647
288,2,1.021602784247134
288,3,1.3233742313375598
289,1,1.2929452655426759
289,2,0.5704470222473378
289,3,1.475913855037268
290,1,2.618040301367639
290,2,1.189812534487064
290,3,1.3088939929537877
291,1,1.4802734722507795
291,2,3.3309626922052127
291,3,0.5989088356920269
292,1,0.7517996973246882
292,2,1.9432432310263779
292,3,2.8323910509475567
293,1,1.23803592313793
293,2,0.8539496096582496
293,3,2.511890405596662
294,1,0.5805741611681844
294,2,1.6387508077636217
294,3,2.44168137528203
295,1,1.9962642125488816
295,2,1.425844507165221
295,3,1.0592101588298704
296,1,1.2464936420571915
296,2,2.0948505081443316
296,3,1.1146749158082907
297,1,0.9832546618627075
297,2,2.502626590086053
297,3,0.7814268448831715
298,1,0.8707844323792322
298,2,1.5184055078333032
298,3,1.6412113113330373
299,1,0.4173432942438787
299,2,1.3500218915884847
299,3,1.6344025036852756
300,1,1.327736781290762
300,2,0.9526099086615258
300,3,1.628389357040614
301,1,2.0768094524634715
301,2,1.2796746080559327
301,3,2.2720342867394034
302,1,1.5695320041169698
302,2,1.1017305794199208
302,3,0.7949436882902869
303,1,1.7012182531670095
303,2,1.9079405741522557
303,3,1.3231627755469233
304,1,0.8059197490387613
304,2,1.9542472209370332
304,3,1.3135369624536706
305,1,2.129992249409578
305,2,0.6093882568883069
305,3,0.7473723052420399
306,1,1.0092104186181143
306,2,1.7379814363510036
306,3,0.9172782771201629
307,1,1.8319533847021394
307,2,1.3803392085236843
307,3,0.8531761419931269
308,1,2.200581560453639
308,2,2.4888034694963763
308,3,1.6590092576295359
309,1,1.4135453473370516
309,2,2.340304682684095
309,3,2.7680251721389357
310,1,1.906115396939997
310,2,0.9807468009732658
310,3,0.9327030176672997
311,1,1.4859592820641676
311,2,2.026600654594621
311,3,2.412742770483703
312,1,1.155394511229237
312,2,1.4720675516780517
312,3,0.4475891070197529
313,1,0.656481422387223
313,2,0.934830765384523
313,3,1.5923926194662692
314,1,1.7127978555329986
314,2,0.826020165481856
314,3,1.048897527864026
315,1,0.9833597294855015
315,2,0.4678042010747775
315,3,1.4431229573011795
316,1,2.3887791181279536
316,2,3.122708328797108
316,3,1.3851810753361198
317,1,0.368256589336702
317,2,0.8646009312186389
317,3,0.9942859362753946
318,1,1.1058104575173324
318,2,1.0696194062135542
318,3,1.6505854869163203
319,1,0.6252448913208577
319,2,1.2778633412277562
319,3,1.6238968726965122
320,1,1.0959388304754507
320,2,1.7550914757669216
320,3,1.3407159409232365
321,1,1.2136497798975199
321,2,1.503965211904501
321,3,2.9193309311835076
322,1,1.5359912606047588
322,2,1.6588372817220611
322,3,2.685660082460663
323,1,1.4001791498392362
323,2,1.7473511084312636
323,3,1.8002125716379482
324,1,1.412328018188532
324,2,1.799007068105299
324,3,0.7678534802844652
325,1,1.0795485858318854
325,2,1.4048408091349776
325,3,2.2855646118424087
326,1,1.8039316698363008
326,2,1.8735435621858287
326,3,0.7644510749744364
327,1,1.3081162572694875
327,2,0.8764186721826683
327,3,2.0183187999040713
328,1,1.725975192780792
328,2,0.8317703682993833
328,3,1.429342036300285
329,1,0.7230320701301572
329,2,1.191555607578027
329,3,2.520036849785385
330,1,0.5083864549757784
330,2,1.6146806537986134
330,3,1.2337185712846641
331,1,1.2601381608532127
331,2,0.6830677128230475
331,3,2.3157009397584756
332,1,1.5469771703712163
332,2,2.392590930087147
332,3,1.1744663658572665
333,1,1.0751715043766323
333,2,0.20697752623502813
333,3,0.6805636137672656
334,1,0.9966281927832048
334,2,1.9807179346991857
334,3,1.5441541272029213
335,1,0.6684214758955003
335,2,2.1276444929662928
335,3,1.1676065037761174
336,1,0.5244982627128812
336,2,0.8453185558186103
336,3,1.031151989734411
337,1,0.8136632008491118
337,2,0.8043166410852933
337,3,2.4296113921819837
338,1,1.5233991607437916
338,2,1.7759518158317888
338,3,0.5764439614769439
339,1,1.5821370109968045
339,2,0.7365717107334497
339,3,1.4256189910432606
340,1,0.27303191304933
340,2,2.0214767396918125
340,3,1.2930858055670167
341,1,1.3318680682701252
341,2,1.705228354648189
341,3,1.58655830658875
342,1,1.8140939271884036
342,2,0.906889333129427
342,3,0.3894410193272286
343,1,1.7189097253775052
343,2,0.9868932370883392
343,3,1.7332934644995572
344,1,0.9737244141418406
344,2,0.9314130273174294
344,3,1.7376019094967714
345,1,2.6011487874044192
345,2,2.8554838199511017
345,3,0.7227428490131551
346,1,2.1189639244476175
346,2,1.7597736891445455
346,3,0.6036972383379448
347,1,1.098063851235539
347,2,1.2787015646763302
347,3,1.892415695696001
348,1,1.160808568006006
348,2,2.2767525634747745
348,3,1.3004130376350376
349,1,1.3976319742719565
349,2,1.3181974111941472
349,3,2.339733973396333
350,1,2.2117857104548926
350,2,2.0695886889551094
350,3,1.5151703575479032
351,1,1.413485166464247
351,2,1.8309319468440208
351,3,0.5877101630605484
352,1,1.0593766681723313
352,2,1.1307490060238026
352,3,0.28729324634344333
353,1,1.162430312752635
353,2,1.2378941315540803
353,3,1.6418479710994456
354,1,1.9721020402050145
354,2,1.6954428998989854
354,3,1.1683256614476276
355,1,1.1760822980083838
355,2,0.9043221881218602
355,3,1.4210554260480857
356,1,0.4443993449223463
356,2,0.834893011408971
356,3,1.5566411444902384
357,1,0.7453440030576667
357,2,0.8236596287888849
357,3,0.7561544894087832
358,1,0.9379256185020268
358,2,2.3808884412611695
358,3,0.9134008919204639
359,1,1.4373281543144871
359,2,0.7761403410568317
359,3,0.911171133677076
360,1,1.994554526239492
360,2,0.6180924757344917
360,3,1.6432777260808118
361,1,1.612720834398022
361,2,1.7677266356137338
361,3,1.6194063197425321
362,1,1.070862635628155
362,2,3.066911129954287
362,3,0.7142764061826677
363,1,1.284897000252691
363,2,1.8733856442741432
363,3,2.395873196796195
